osmid,name,highway,oneway,reversed,length,geometry,ref,access
20241900,Avon Place,residential,False,True,155.352,"LINESTRING (-73.411344 40.675934, -73.412865 40.675736, -73.413148 40.675809)",,
20190005,Burch Avenue,residential,False,False,97.205,"LINESTRING (-73.42169 40.682035, -73.42197 40.681187)",,
20244892,Sterling Place,residential,False,True,226.46,"LINESTRING (-73.42169 40.682035, -73.4199488 40.6815665, -73.4193723 40.6814114, -73.419159 40.681354)",,
20190005,Burch Avenue,residential,False,True,97.205,"LINESTRING (-73.42197 40.681187, -73.42169 40.682035)",,
20190005,Burch Avenue,residential,False,False,168.874,"LINESTRING (-73.42197 40.681187, -73.4222724 40.6805626, -73.4224322 40.6802326, -73.4226375 40.6798057, -73.422659 40.679761)",,
20190005,Burch Avenue,residential,False,False,59.562,"LINESTRING (-73.422659 40.679761, -73.4226835 40.6797043, -73.4228493 40.6793206, -73.422879 40.679252)",,
20190005,Burch Avenue,residential,False,True,168.87400000000002,"LINESTRING (-73.422659 40.679761, -73.4226375 40.6798057, -73.4224322 40.6802326, -73.4222724 40.6805626, -73.42197 40.681187)",,
20217353,Greene Avenue,residential,False,False,103.738,"LINESTRING (-73.422659 40.679761, -73.421701 40.679488, -73.421699 40.6794044, -73.4216973 40.6793312)",,
20190005,Burch Avenue,residential,False,True,59.562000000000005,"LINESTRING (-73.422879 40.679252, -73.4228493 40.6793206, -73.4226835 40.6797043, -73.422659 40.679761)",,
20254946,West Oak Street,secondary,False,False,100.261,"LINESTRING (-73.422879 40.679252, -73.422551 40.679295, -73.422027 40.679333, -73.4216973 40.6793312)",CR 12,
20211839,Broadway,primary,False,False,46.475,"LINESTRING (-73.416353 40.674611, -73.4164139 40.6750264)",NY 110,
20195515,Wanser Place,residential,True,False,185.181,"LINESTRING (-73.416353 40.674611, -73.4164823 40.6746437, -73.4177633 40.6749678, -73.4183715 40.6751217, -73.418436 40.675138)",,
573564382,Wanser Place,residential,False,False,110.71,"LINESTRING (-73.418436 40.675138, -73.4185101 40.6751559, -73.4187791 40.6752211, -73.4196855 40.6754434)",,
890914443,Park Avenue,residential,False,False,232.43600000000004,"LINESTRING (-73.418436 40.675138, -73.418426 40.675183, -73.4182898 40.6756448, -73.4182525 40.675774, -73.4182245 40.6758712, -73.4181386 40.6761689, -73.4179608 40.6767854, -73.4178626 40.6771258, -73.417847 40.67718)",,
20244892,Sterling Place,residential,False,False,197.74099999999999,"LINESTRING (-73.416948 40.680762, -73.4170852 40.6807938, -73.417151 40.680809, -73.4171729 40.6808149, -73.4176029 40.6809317, -73.4181092 40.6810691, -73.4188837 40.6812793, -73.419159 40.681354)",,
663126735,Broadway,primary,False,False,101.866,"LINESTRING (-73.416948 40.680762, -73.4169295 40.6808321, -73.4168952 40.6809616, -73.4168658 40.6811677, -73.4169052 40.6815641, -73.4169068 40.6815798, -73.4169159 40.6816715)",NY 110,
663126735,Broadway,primary,False,True,39.791000000000004,"LINESTRING (-73.416948 40.680762, -73.4169631 40.6806861, -73.416995 40.680526, -73.417017 40.680408)",NY 110,
20199079,Powell Court,residential,False,False,52.249,"LINESTRING (-73.4120134 40.6772771, -73.4120231 40.6773229, -73.412112 40.677741)",,
20204550,Union Avenue,residential,False,True,484.26200000000006,"LINESTRING (-73.4120134 40.6772771, -73.4126914 40.6771985, -73.4128998 40.6771715, -73.4132771 40.6771342, -73.414619 40.67747, -73.4163787 40.6779473, -73.4164213 40.6779588, -73.4166935 40.6780326, -73.4167345 40.6780434, -73.4168453 40.6780737, -73.4172783 40.6781922, -73.4172985 40.6781977, -73.4174794 40.6782717)",,
20199079,Powell Court,residential,False,True,52.249,"LINESTRING (-73.412112 40.677741, -73.4120231 40.6773229, -73.4120134 40.6772771)",,
636719540,Greene Avenue,residential,False,True,10.274,"LINESTRING (-73.4174794 40.6782717, -73.4175843 40.6783187)",,
