osmid,lanes,ref,name,highway,width,oneway,reversed,length,geometry
9577344,2,MA 145,Pleasant Street,secondary,11.9,False,False,83.101,"LINESTRING (-70.9845392 42.3726693, -70.9835397 42.3725541)"
9577344,2,MA 145,Pleasant Street,secondary,11.9,False,True,100.045,"LINESTRING (-70.9845392 42.3726693, -70.9857425 42.372808)"
8616647,2,,Buchanan Street,tertiary,6.1,True,False,120.619,"LINESTRING (-70.9845392 42.3726693, -70.984508 42.3727769, -70.984492 42.372833, -70.9842014 42.3737249)"
9577624,2,,Sunnyside Avenue,residential,9.1,True,False,226.93200000000002,"LINESTRING (-70.9845392 42.3726693, -70.984764 42.3716878, -70.9847702 42.3716506, -70.9847734 42.3716142, -70.9847734 42.3715785, -70.9847694 42.3715261, -70.9847337 42.3711728, -70.9846805 42.3706453)"
8616491,2,,River Road,tertiary,15.2,False,True,81.437,"LINESTRING (-70.9772488 42.374467, -70.9777712 42.3747667, -70.9780318 42.3749162)"
8616608,2,,Bates Avenue,residential,9.8,False,True,88.572,"LINESTRING (-70.9772488 42.374467, -70.9772609 42.3744502, -70.977269 42.374436, -70.9772766 42.3744173, -70.977282 42.3744007, -70.9774533 42.3736863)"
8616656,2,,Bowdoin Street,residential,10.1,False,False,6.842,"LINESTRING (-70.980345 42.3745106, -70.9804178 42.3745405)"
8616656,2,,Bowdoin Street,residential,10.1,False,True,87.61,"LINESTRING (-70.980345 42.3745106, -70.9794129 42.3741277)"
1055250916,2,,Chester Avenue,residential,10.4,False,False,136.542,"LINESTRING (-70.980345 42.3745106, -70.9795382 42.3755842)"
8616651,1,,Edgar Terrace,residential,4.3,False,False,38.855,"LINESTRING (-70.982664 42.3739873, -70.9822751 42.3741862)"
592147982,2,,Pauline Street,secondary,18.3,False,True,46.414,"LINESTRING (-70.9839038 42.3772223, -70.9839207 42.3772012, -70.9839379 42.3771826, -70.9839574 42.3771655, -70.9839808 42.377149, -70.9840037 42.377136, -70.9840319 42.3771228, -70.9840633 42.3771102, -70.9841008 42.3770961, -70.9842417 42.377049, -70.9843729 42.3770051)"
617672850,2,,Winthrop Street,secondary,11.0,False,False,39.778000000000006,"LINESTRING (-70.9839038 42.3772223, -70.9838144 42.3773991, -70.9837343 42.3775574)"
8616539,2,,Belcher Street,residential,11.0,True,False,110.825,"LINESTRING (-70.9845617 42.378459, -70.9832212 42.3785721)"
8616663,2,,Cora Street,residential,10.1,True,False,66.252,"LINESTRING (-70.9845617 42.378459, -70.9846014 42.3790541)"
8616815,2,,Willow Avenue,residential,7.9,False,False,79.071,"LINESTRING (-70.978328 42.3742396, -70.9780318 42.3749162)"
8616690,2,,Buchanan Street,tertiary,9.8,False,False,110.229,"LINESTRING (-70.9810908 42.3752561, -70.9799243 42.3757461)"
8616656,2,,Bowdoin Street,residential,10.1,False,False,176.42000000000002,"LINESTRING (-70.9810908 42.3752561, -70.981395 42.3757512, -70.9814493 42.3758395, -70.9816491 42.3761687, -70.9816771 42.3762149, -70.9817142 42.3762829, -70.9817507 42.3763555, -70.9819287 42.376716)"
8616656,2,,Bowdoin Street,residential,10.1,False,True,98.292,"LINESTRING (-70.9810908 42.3752561, -70.9807144 42.3747505, -70.9806908 42.374723, -70.9806622 42.3746935, -70.980632 42.3746672, -70.9806039 42.3746447, -70.9805744 42.3746244, -70.9805407 42.3746028, -70.9805047 42.3745818, -70.9804667 42.3745628, -70.9804178 42.3745405)"
8616690,2,,Buchanan Street,tertiary,9.8,False,True,142.436,"LINESTRING (-70.9810908 42.3752561, -70.981731 42.3749872, -70.982545 42.3746452, -70.9825981 42.3746229)"
8616486,2,,Woodside Avenue,residential,12.2,True,False,13.147,"LINESTRING (-70.9866832 42.3746232, -70.9866018 42.3745214)"
9577551,2,,Bartlett Road,residential,12.2,True,False,116.40299999999999,"LINESTRING (-70.9866832 42.3746232, -70.9867947 42.3744835, -70.9868541 42.3743391, -70.9870619 42.3736216)"
8616815,2,,Willow Avenue,residential,7.9,False,True,79.071,"LINESTRING (-70.9780318 42.3749162, -70.978328 42.3742396)"
8616491,2,,River Road,tertiary,15.2,False,False,81.437,"LINESTRING (-70.9780318 42.3749162, -70.9777712 42.3747667, -70.9772488 42.374467)"
8616491,2,,River Road,tertiary,15.2,False,True,56.981,"LINESTRING (-70.9780318 42.3749162, -70.97813 42.3749693, -70.9782234 42.3750163, -70.9783188 42.3750628, -70.9784179 42.375109, -70.9785126 42.375152, -70.9786126 42.3751959)"
8616656,2,,Bowdoin Street,residential,10.1,False,True,6.842,"LINESTRING (-70.9804178 42.3745405, -70.980345 42.3745106)"
8616636,2,,Chester Avenue,residential,10.4,False,True,154.51,"LINESTRING (-70.9804178 42.3745405, -70.98185 42.3737361, -70.9819151 42.3736995)"
8616656,2,,Bowdoin Street,residential,10.1,False,False,98.292,"LINESTRING (-70.9804178 42.3745405, -70.9804667 42.3745628, -70.9805047 42.3745818, -70.9805407 42.3746028, -70.9805744 42.3746244, -70.9806039 42.3746447, -70.980632 42.3746672, -70.9806622 42.3746935, -70.9806908 42.374723, -70.9807144 42.3747505, -70.9810908 42.3752561)"
8616504,2,,Egleton Park,residential,7.3,False,False,32.65,"LINESTRING (-70.9878522 42.3717737, -70.9874599 42.3717266)"
"[1055199809, 1055199810]",2,,Egleton Park,residential,7.3,False,False,64.65700000000001,"LINESTRING (-70.9878522 42.3717737, -70.9880012 42.3718344, -70.9880301 42.3718448, -70.9880587 42.3718531, -70.9880845 42.3718578, -70.9881095 42.3718597, -70.9881268 42.3718585, -70.9881451 42.3718551, -70.9881588 42.37185, -70.9881692 42.3718432, -70.9881784 42.371833, -70.9881854 42.3718216, -70.9881893 42.3718099, -70.9881893 42.3717979, -70.9881837 42.3717853, -70.9881727 42.3717741, -70.9881586 42.3717653, -70.9881371 42.3717569, -70.9881106 42.3717507, -70.9880795 42.3717478, -70.9880471 42.3717462, -70.9880107 42.3717473, -70.9879754 42.3717494, -70.9879443 42.3717527, -70.987914 42.3717587, -70.9878522 42.3717737)"
"[1055199809, 1055199810]",2,,Egleton Park,residential,7.3,False,True,64.657,"LINESTRING (-70.9878522 42.3717737, -70.987914 42.3717587, -70.9879443 42.3717527, -70.9879754 42.3717494, -70.9880107 42.3717473, -70.9880471 42.3717462, -70.9880795 42.3717478, -70.9881106 42.3717507, -70.9881371 42.3717569, -70.9881586 42.3717653, -70.9881727 42.3717741, -70.9881837 42.3717853, -70.9881893 42.3717979, -70.9881893 42.3718099, -70.9881854 42.3718216, -70.9881784 42.371833, -70.9881692 42.3718432, -70.9881588 42.37185, -70.9881451 42.3718551, -70.9881268 42.3718585, -70.9881095 42.3718597, -70.9880845 42.3718578, -70.9880587 42.3718531, -70.9880301 42.3718448, -70.9880012 42.3718344, -70.9878522 42.3717737)"
8616656,2,,Bowdoin Street,residential,10.1,False,False,87.61,"LINESTRING (-70.9794129 42.3741277, -70.980345 42.3745106)"
8616763,2,,Thornton Street,residential,11.6,True,False,135.758,"LINESTRING (-70.9794129 42.3741277, -70.9786126 42.3751959)"
8616656,2,,Bowdoin Street,residential,10.1,False,True,118.422,"LINESTRING (-70.9794129 42.3741277, -70.9789839 42.3739514, -70.9789225 42.3739289, -70.9788621 42.3739102, -70.9788018 42.3738942, -70.9787444 42.3738819, -70.9786824 42.3738705, -70.9786173 42.3738603, -70.9782473 42.3738163, -70.978163 42.3738047, -70.9780634 42.3737889)"
8616771,2,,Thornton Park,residential,18.3,False,False,50.247,"LINESTRING (-70.9794129 42.3741277, -70.9796213 42.3738536, -70.9796353 42.3738335, -70.9796486 42.3738117, -70.979658 42.373791, -70.9796662 42.3737666, -70.9796712 42.3737457, -70.9796751 42.3737231)"
620314398,1,,Buckthorn Terrace,residential,4.9,True,False,30.623,"LINESTRING (-70.9833997 42.3731173, -70.9836574 42.3733163)"
8616703,2,,Villa Avenue,residential,6.1,True,False,16.9,"LINESTRING (-70.9833997 42.3731173, -70.9834324 42.3731167, -70.9834587 42.3731123, -70.9834876 42.3731049, -70.9835128 42.3730958, -70.983535 42.3730831, -70.983555 42.3730684, -70.983574 42.3730502)"
8616761,2,,Willow Terrace,residential,6.1,False,True,55.142,"LINESTRING (-70.9782508 42.372924, -70.9789119 42.3730099)"
8616777,1,,Willow Avenue,residential,6.7,False,False,97.397,"LINESTRING (-70.9782508 42.372924, -70.9780634 42.3737889)"
8616777,1,,Willow Avenue,residential,6.7,False,True,76.349,"LINESTRING (-70.9782508 42.372924, -70.9783976 42.372246)"
