osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name,bridge
91823737,True,2,N 13,trunk,90,False,435.852,"LINESTRING (-1.5334871 49.5344627, -1.5320608 49.533777, -1.5310393 49.5333408, -1.5299757 49.5329493, -1.5283391 49.532434)",,
121487700,True,1,N 13,trunk_link,70,False,163.59799999999998,"LINESTRING (-1.5334871 49.5344627, -1.5328853 49.5340881, -1.5327249 49.5339569, -1.5325121 49.5337603, -1.5323592 49.5335736, -1.5322912 49.5334928, -1.5322053 49.5334466, -1.5320873 49.5334141, -1.5319912 49.5334035)",,
175771422,False,2,D 146,tertiary,,True,39.388999999999996,"LINESTRING (-1.5317633 49.5329378, -1.5317794 49.5329692, -1.5318652 49.5331154, -1.5319479 49.5332711)",Route de la Chasse Gravière,
479260022,True,1,,tertiary,,False,42.897000000000006,"LINESTRING (-1.5317633 49.5329378, -1.5316889 49.5330033, -1.531536 49.5331095, -1.5313273 49.5331929)",,
902587777,False,,,residential,,False,171.125,"LINESTRING (-1.5345904 49.5362418, -1.5365545 49.5371042)",,
146589018,False,,D 146,tertiary,50,True,316.056,"LINESTRING (-1.5345904 49.5362418, -1.5345149 49.5362087, -1.5309468 49.5346646)",,
175771422,False,2,D 146,tertiary,,False,5.288,"LINESTRING (-1.5319912 49.5334035, -1.5319823 49.5333563)",Route de la Chasse Gravière,
"[121487709, 175771422, 175771423]",False,2,D 146,tertiary,,True,77.919,"LINESTRING (-1.5319912 49.5334035, -1.5319686 49.5334928, -1.5319332 49.5335623, -1.5316166 49.5338726, -1.5314723 49.5340083)",Route de la Chasse Gravière,yes
175771422,False,2,D 146,tertiary,,True,9.794,"LINESTRING (-1.5319479 49.5332711, -1.5319823 49.5333563)",Route de la Chasse Gravière,
175771422,False,2,D 146,tertiary,,False,39.389,"LINESTRING (-1.5319479 49.5332711, -1.5318652 49.5331154, -1.5317794 49.5329692, -1.5317633 49.5329378)",Route de la Chasse Gravière,
175771422,False,2,D 146,tertiary,,False,9.794,"LINESTRING (-1.5319823 49.5333563, -1.5319479 49.5332711)",Route de la Chasse Gravière,
175771422,False,2,D 146,tertiary,,True,5.288,"LINESTRING (-1.5319823 49.5333563, -1.5319912 49.5334035)",Route de la Chasse Gravière,
230969732,True,1,N 13,trunk_link,90,False,50.68899999999999,"LINESTRING (-1.5319823 49.5333563, -1.5317808 49.5332961, -1.5313273 49.5331929)",,
"[121487709, 175771422, 175771423]",False,2,D 146,tertiary,,False,77.919,"LINESTRING (-1.5314723 49.5340083, -1.5316166 49.5338726, -1.5319332 49.5335623, -1.5319686 49.5334928, -1.5319912 49.5334035)",Route de la Chasse Gravière,yes
121487709,False,2,D 146,tertiary,,True,74.479,"LINESTRING (-1.5314723 49.5340083, -1.5309329 49.5345227, -1.5308724 49.5345496)",,
294092215,True,1,N 13,trunk_link,,False,174.941,"LINESTRING (-1.5314723 49.5340083, -1.5316804 49.5340928, -1.5320815 49.5341336, -1.5322977 49.534168, -1.5326791 49.5342778, -1.5333952 49.5346169, -1.5336183 49.5346848)",,
146589018,False,,D 146,tertiary,50,False,13.869,"LINESTRING (-1.5308724 49.5345496, -1.5309468 49.5346646)",,
121487705,False,2,,tertiary,50,True,39.546,"LINESTRING (-1.5308724 49.5345496, -1.5308066 49.5345528, -1.5307581 49.5345477, -1.5306969 49.5345413, -1.5303888 49.5344073)",,
121487709,False,2,D 146,tertiary,,False,74.479,"LINESTRING (-1.5308724 49.5345496, -1.5309329 49.5345227, -1.5314723 49.5340083)",,
146589018,False,,D 146,tertiary,50,True,13.869,"LINESTRING (-1.5309468 49.5346646, -1.5308724 49.5345496)",,
146589018,False,,D 146,tertiary,50,False,316.056,"LINESTRING (-1.5309468 49.5346646, -1.5345149 49.5362087, -1.5345904 49.5362418)",,
294092212,False,,,residential,,False,270.649,"LINESTRING (-1.5309468 49.5346646, -1.5308673 49.5347059, -1.5307405 49.5349297, -1.5307366 49.534991, -1.5307582 49.5350765, -1.530943 49.5354822, -1.5309532 49.5355653, -1.5309268 49.5356609, -1.5305542 49.5364079, -1.5305449 49.5364749, -1.5305523 49.5365561, -1.5305782 49.5366247, -1.5306644 49.5368327, -1.5307133 49.5369506, -1.5307277 49.5369854)",Route de la Croix Pignot,
294092212,False,,,residential,,False,41.132,"LINESTRING (-1.5307277 49.5369854, -1.5308758 49.5373426)",Route de la Croix Pignot,
