osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge
154077378,2,Gillespie Lane,residential,False,False,118.24199999999999,"LINESTRING (-65.8270149 46.7308882, -65.8274188 46.7311032, -65.8283998 46.7313399)",,,
154077461,2,Quinn Street,residential,False,False,48.941,"LINESTRING (-65.8283998 46.7313399, -65.8290246 46.7314415)",,,
154077374,2,Digby Street,residential,False,False,301.744,"LINESTRING (-65.8283998 46.7313399, -65.828174 46.7317775, -65.827777 46.7326963, -65.8273717 46.7339573)",,,
154077378,2,Gillespie Lane,residential,False,True,118.24199999999999,"LINESTRING (-65.8283998 46.7313399, -65.8274188 46.7311032, -65.8270149 46.7308882)",,,
154077461,2,Quinn Street,residential,False,False,78.652,"LINESTRING (-65.8290246 46.7314415, -65.8300287 46.7316048)",,,
154077461,2,Quinn Street,residential,False,True,48.941,"LINESTRING (-65.8290246 46.7314415, -65.8283998 46.7313399)",,,
154077461,2,Quinn Street,residential,False,True,78.652,"LINESTRING (-65.8300287 46.7316048, -65.8290246 46.7314415)",,,
154077405,2,Main Street,trunk,False,False,296.144,"LINESTRING (-65.8300287 46.7316048, -65.8298995 46.7319975, -65.829506 46.7331086, -65.8293062 46.7336769, -65.8292434 46.7339398, -65.8291807 46.7342027)",NB 8,50,
154077465,2,Scaffers Street,residential,False,False,140.541,"LINESTRING (-65.8273717 46.7339573, -65.8291807 46.7342027)",,,
154077374,2,Digby Street,residential,False,False,163.522,"LINESTRING (-65.8273717 46.7339573, -65.8273396 46.7340931, -65.8273228 46.7342735, -65.8278358 46.7353708)",,,
154077374,2,Digby Street,residential,False,True,301.744,"LINESTRING (-65.8273717 46.7339573, -65.827777 46.7326963, -65.828174 46.7317775, -65.8283998 46.7313399)",,,
154077465,2,Scaffers Street,residential,False,True,140.541,"LINESTRING (-65.8291807 46.7342027, -65.8273717 46.7339573)",,,
154077405,2,Main Street,trunk,False,False,94.87,"LINESTRING (-65.8291807 46.7342027, -65.8291469 46.7343953, -65.8291636 46.7347823, -65.8292083 46.7350526)",NB 8,50,
154077405,2,Main Street,trunk,False,True,296.144,"LINESTRING (-65.8291807 46.7342027, -65.8292434 46.7339398, -65.8293062 46.7336769, -65.829506 46.7331086, -65.8298995 46.7319975, -65.8300287 46.7316048)",NB 8,50,
154077367,2,Campbell Road,primary,False,False,110.42,"LINESTRING (-65.8292083 46.7350526, -65.8278358 46.7353708)",NB 118,,
154077405,2,Main Street,trunk,False,False,312.52000000000004,"LINESTRING (-65.8292083 46.7350526, -65.8292445 46.735225, -65.8293468 46.7358266, -65.8295234 46.7364876, -65.8296587 46.736852, -65.829794 46.7371485, -65.829954 46.7374407, -65.830176 46.7377669)",NB 8,50,
154077405,2,Main Street,trunk,False,True,94.87,"LINESTRING (-65.8292083 46.7350526, -65.8291636 46.7347823, -65.8291469 46.7343953, -65.8291807 46.7342027)",NB 8,50,
154077367,2,Campbell Road,primary,False,True,110.42,"LINESTRING (-65.8278358 46.7353708, -65.8292083 46.7350526)",NB 118,,
154077374,2,Digby Street,residential,False,True,163.522,"LINESTRING (-65.8278358 46.7353708, -65.8273228 46.7342735, -65.8273396 46.7340931, -65.8273717 46.7339573)",,,
154077343,2,Alcorn Drive,unclassified,False,False,590.648,"LINESTRING (-65.8357586 46.7361346, -65.8341412 46.7369937, -65.8338159 46.7372807, -65.832673 46.7385154, -65.831794 46.7382488, -65.8317208 46.7382348, -65.8316449 46.7382378, -65.8315746 46.7382577, -65.8315176 46.7382922, -65.8314802 46.7383376, -65.8310504 46.7394642)",,,
"[154077404, 154077405, 154077406]",2,Main Street,trunk,False,False,195.839,"LINESTRING (-65.830176 46.7377669, -65.8302928 46.7379533, -65.8304462 46.738203, -65.8305624 46.7384272, -65.830691 46.738766, -65.8307622 46.7392103, -65.8307492 46.7394626)",NB 8,50,yes
154077405,2,Main Street,trunk,False,True,312.52,"LINESTRING (-65.830176 46.7377669, -65.829954 46.7374407, -65.829794 46.7371485, -65.8296587 46.736852, -65.8295234 46.7364876, -65.8293468 46.7358266, -65.8292445 46.735225, -65.8292083 46.7350526)",NB 8,50,
154077400,2,Lockstead Road,unclassified,False,False,23.125999999999998,"LINESTRING (-65.8307492 46.7394626, -65.8308402 46.7394514, -65.8310504 46.7394642)",,,
"[154077404, 154077405, 154077406]",2,Main Street,trunk,False,True,195.83899999999997,"LINESTRING (-65.8307492 46.7394626, -65.8307622 46.7392103, -65.830691 46.738766, -65.8305624 46.7384272, -65.8304462 46.738203, -65.8302928 46.7379533, -65.830176 46.7377669)",NB 8,50,yes
154077343,2,Alcorn Drive,unclassified,False,True,590.6479999999999,"LINESTRING (-65.8310504 46.7394642, -65.8314802 46.7383376, -65.8315176 46.7382922, -65.8315746 46.7382577, -65.8316449 46.7382378, -65.8317208 46.7382348, -65.831794 46.7382488, -65.832673 46.7385154, -65.8338159 46.7372807, -65.8341412 46.7369937, -65.8357586 46.7361346)",,,
154077400,2,Lockstead Road,unclassified,False,True,23.125999999999998,"LINESTRING (-65.8310504 46.7394642, -65.8308402 46.7394514, -65.8307492 46.7394626)",,,
