osmid,oneway,lanes,ref,highway,reversed,length,geometry,name,maxspeed,bridge
"[555252490, 555252491]",True,1,US 40,motorway_link,False,234.43699999999998,"LINESTRING (-94.1952649 39.0211584, -94.195647 39.0213166, -94.1967198 39.0215757, -94.1976914 39.0218052, -94.1978312 39.0218237)",,,
"[562139403, 562139404, 562139405]",True,2,I 70,motorway,False,522.52,"LINESTRING (-94.1952649 39.0211584, -94.1976603 39.0214431, -94.1982542 39.0215148, -94.2012409 39.0218836)",Dwight D. Eisenhower Highway,70 mph,yes
"[555252488, 555252487]",True,"['1', '4']",,motorway_link,False,322.33500000000004,"LINESTRING (-94.2016423 39.0217307, -94.2012935 39.0216022, -94.2010224 39.0215377, -94.2006683 39.0214436, -94.2001707 39.0213048, -94.199386 39.0210718, -94.1981928 39.0208802, -94.1980934 39.0208701)",,,
"[562139400, 562139388, 562139398]",True,2,I 70,motorway,False,554.005,"LINESTRING (-94.2016423 39.0217307, -94.1982555 39.0213323, -94.1976152 39.0212609, -94.1953059 39.0209642)",Dwight D. Eisenhower Highway,70 mph,yes
555242244,False,2,MO AA,secondary,False,12.268,"LINESTRING (-94.198197 39.016, -94.1981901 39.0161102)",North Main Street,25 mph,
555242244,False,2,MO AA,secondary,True,78.195,"LINESTRING (-94.198197 39.016, -94.1982042 39.0152968)",North Main Street,25 mph,
18509664,False,,,residential,False,98.64599999999999,"LINESTRING (-94.198197 39.016, -94.1977115 39.015986, -94.197056 39.015967)",East Walnut Street,,
18509664,False,,,residential,False,61.828,"LINESTRING (-94.197056 39.015967, -94.196726 39.015961, -94.196341 39.015977)",East Walnut Street,,
18509664,False,,,residential,True,98.64599999999999,"LINESTRING (-94.197056 39.015967, -94.1977115 39.015986, -94.198197 39.016)",East Walnut Street,,
18528687,False,,,residential,True,157.019,"LINESTRING (-94.197056 39.015967, -94.197168 39.015415, -94.197199 39.015368, -94.197237 39.015341, -94.197256 39.01533, -94.197312 39.015311, -94.197592 39.0152875, -94.1982042 39.0152968)",East Front Street,,
18509664,False,,,residential,True,61.828,"LINESTRING (-94.196341 39.015977, -94.196726 39.015961, -94.197056 39.015967)",East Walnut Street,,
18510430,False,,,residential,False,45.652,"LINESTRING (-94.2025117 39.0145704, -94.202873 39.0146, -94.2029736 39.0146206, -94.2030251 39.0146461)",Elizabeth Street,,
384460407,False,,,residential,True,163.539,"LINESTRING (-94.2003963 39.0161446, -94.2003286 39.0176144)",Capelle Street,,
384460407,False,,,residential,False,111.571,"LINESTRING (-94.2003963 39.0161446, -94.2004297 39.015508, -94.2004502 39.0151421)",Capelle Street,,
769664343,False,,,residential,False,105.174,"LINESTRING (-94.2003963 39.0161446, -94.2009731 39.0161539, -94.2016134 39.0161642)",West Walnut Street,,
769664343,False,,,residential,True,98.525,"LINESTRING (-94.2003963 39.0161446, -94.1997708 39.0161301, -94.1992564 39.0161182)",West Walnut Street,,
371996420,False,,,residential,False,97.252,"LINESTRING (-94.2003286 39.0176144, -94.199204 39.017576)",Yennie Street,25 mph,
371996420,False,,,residential,True,104.798,"LINESTRING (-94.2003286 39.0176144, -94.2015394 39.0176716)",Yennie Street,25 mph,
384460407,False,,,residential,False,163.539,"LINESTRING (-94.2003286 39.0176144, -94.2003963 39.0161446)",Capelle Street,,
