osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,ref
18708000,Kehrs Mill Bend Drive,residential,False,True,54.639,,"LINESTRING (-90.5439398 38.5952568, -90.5442322 38.5948218)",,
182811909,Kehrs Mill Bend Court,residential,False,True,44.478,25 mph,"LINESTRING (-90.5439398 38.5952568, -90.5443931 38.5954425)",,
18708000,Kehrs Mill Bend Drive,residential,False,False,144.402,,"LINESTRING (-90.5439398 38.5952568, -90.5437566 38.595516, -90.543596 38.5956597, -90.543276 38.5961215, -90.5431593 38.5963341, -90.5431231 38.5963815)",,
18695971,Aztec Drive,unclassified,False,False,14.196,,"LINESTRING (-90.5403733 38.5978537, -90.54046 38.5977455)",,
18715480,Seven Trails Drive,residential,False,False,50.412000000000006,,"LINESTRING (-90.5403733 38.5978537, -90.5404313 38.5978898, -90.5405583 38.5979773, -90.5406258 38.5980459, -90.5407799 38.598175)",,
18715480,Seven Trails Drive,residential,False,True,24.692,,"LINESTRING (-90.5403733 38.5978537, -90.5402382 38.5977993, -90.5401162 38.5977596)",,
18695070,Auld Spanish Court,unclassified,False,False,62.932,,"LINESTRING (-90.5404857 38.5971799, -90.54046 38.5977455)",,
18718658,Holloway Road,tertiary,False,False,53.559,30 mph,"LINESTRING (-90.542171 38.5995557, -90.542171 38.5998983, -90.542139 38.6000351)",,
18718658,Holloway Road,tertiary,False,True,92.142,30 mph,"LINESTRING (-90.542171 38.5995557, -90.5421837 38.5993879, -90.5422047 38.5993003, -90.5422316 38.5992145, -90.542507 38.598782)",,
51703266,Holloway Ridge Court,residential,False,False,131.728,,"LINESTRING (-90.542171 38.5995557, -90.542034 38.5995631, -90.5419911 38.599584, -90.5419589 38.5996134, -90.541961 38.5996596, -90.541989 38.5997412, -90.5419769 38.5997687, -90.5419649 38.5997956, -90.5418755 38.599955, -90.5418069 38.6000099, -90.5417253 38.600034, -90.5416559 38.6000376, -90.5415789 38.6000195, -90.5415157 38.5999979, -90.5411404 38.599868)",,
18697482,Woodgreen Drive,unclassified,False,False,40.51,,"LINESTRING (-90.5402527 38.5993698, -90.5400928 38.5993232, -90.5399661 38.5992934, -90.539875 38.5992724, -90.5398068 38.5992712)",,
18713292,Greenyard Drive,unclassified,False,False,87.535,,"LINESTRING (-90.5402527 38.5993698, -90.5400749 38.5994771, -90.5399762 38.599551, -90.5399118 38.5996097, -90.5398528 38.599681, -90.5397831 38.5997732, -90.5396604 38.5999883)",,
18713292,Greenyard Drive,unclassified,False,True,97.821,,"LINESTRING (-90.5402527 38.5993698, -90.5403356 38.5993036, -90.5404965 38.5991695, -90.540636 38.5990395, -90.5407755 38.5989096, -90.5408935 38.5988131, -90.5410061 38.5987167)",,
18697535,Rock Trail Drive,unclassified,False,False,72.761,,"LINESTRING (-90.5396115 38.5977006, -90.5396223 38.5970463)",,
18715480,Seven Trails Drive,residential,False,True,29.11,,"LINESTRING (-90.5396115 38.5977006, -90.5392766 38.5976955)",,
18715480,Seven Trails Drive,residential,False,False,44.887,,"LINESTRING (-90.5396115 38.5977006, -90.5398931 38.5977048, -90.539979 38.5977173, -90.5401162 38.5977596)",,
18697535,Rock Trail Drive,unclassified,False,True,72.761,,"LINESTRING (-90.5396223 38.5970463, -90.5396115 38.5977006)",,
18712357,Log Trail Drive,unclassified,False,True,46.147,,"LINESTRING (-90.5396223 38.5970463, -90.5401533 38.5970439)",,
18712357,Log Trail Drive,unclassified,False,False,156.177,,"LINESTRING (-90.5396223 38.5970463, -90.5396217 38.5969264, -90.5390758 38.5969226, -90.5389706 38.5969901, -90.5385334 38.5975257, -90.538493 38.5976376)",,
18697536,Gilla Drive,unclassified,False,False,48.917,,"LINESTRING (-90.5407799 38.598175, -90.5408785 38.5979518, -90.5409887 38.5977671)",,
18715480,Seven Trails Drive,residential,False,False,41.897,,"LINESTRING (-90.5407799 38.598175, -90.5409231 38.5982707, -90.5410679 38.5983336, -90.5411832 38.5983771)",,
18715480,Seven Trails Drive,residential,False,True,50.412000000000006,,"LINESTRING (-90.5407799 38.598175, -90.5406258 38.5980459, -90.5405583 38.5979773, -90.5404313 38.5978898, -90.5403733 38.5978537)",,
18697536,Gilla Drive,unclassified,False,True,17.51,,"LINESTRING (-90.541427 38.5976701, -90.541226 38.5976591)",,
18710967,Gilla Court,unclassified,False,True,35.394,,"LINESTRING (-90.541427 38.5976701, -90.5414373 38.5973519)",,
18697536,Gilla Drive,unclassified,False,False,61.425,,"LINESTRING (-90.541427 38.5976701, -90.5418964 38.5978536, -90.5420711 38.5978934)",,
18707379,Blue Sage Drive,unclassified,False,False,70.597,,"LINESTRING (-90.5420711 38.5978934, -90.5418022 38.5984925)",,
18697536,Gilla Drive,unclassified,False,False,66.297,,"LINESTRING (-90.5420711 38.5978934, -90.5422943 38.5979594, -90.5427627 38.5981434)",,
18697536,Gilla Drive,unclassified,False,True,61.425,,"LINESTRING (-90.5420711 38.5978934, -90.5418964 38.5978536, -90.541427 38.5976701)",,
429929594,Kehrs Mill Road,residential,False,True,56.637,,"LINESTRING (-90.5434531 38.5944909, -90.5428807 38.5942474)",,
18699183,Kehrs Mill Trails,residential,False,False,206.39000000000001,,"LINESTRING (-90.5434531 38.5944909, -90.5434196 38.5945424, -90.5423777 38.5961458)",,
429929594,Kehrs Mill Road,residential,False,False,77.06099999999999,,"LINESTRING (-90.5434531 38.5944909, -90.5440684 38.5947522, -90.5442322 38.5948218)",,
18699338,Mid Trail Drive,unclassified,False,False,24.793,,"LINESTRING (-90.5381498 38.5972632, -90.5380685 38.5973793, -90.5379938 38.5974486)",,
18699338,Mid Trail Drive,unclassified,False,False,21.211,,"LINESTRING (-90.5379938 38.5974486, -90.5378455 38.5976001)",,
