osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,junction,lanes
5114006,D 920,Rue Pierre Brossolette,primary,False,False,110.686,"LINESTRING (-0.0753506 42.9578953, -0.0754559 42.9579041, -0.0755961 42.9579026, -0.0757549 42.9578798, -0.0759367 42.9578212, -0.0760633 42.9577708, -0.0763156 42.9576528, -0.0764007 42.9576209, -0.0764772 42.9576146, -0.0765395 42.957618, -0.0766099 42.9576366)",,,,
1187924286,D 920,Rue Pierre Brossolette,primary,True,False,23.668,"LINESTRING (-0.0753506 42.9578953, -0.0752286 42.9578653, -0.075128 42.9578496, -0.0750727 42.957834)",,,,
156657152,,Rue du Chourrot,residential,False,False,6.575,"LINESTRING (-0.0749481 42.9568449, -0.0750163 42.9568132)",,,,
156661322,D 921,Avenue des Deux Ponts,primary,False,False,33.342,"LINESTRING (-0.0749481 42.9568449, -0.0747487 42.9567736, -0.074605 42.9567354, -0.0745748 42.9567226)",50,,,
"[156661322, 156651987, 156661334]",D 921,Avenue des Deux Ponts,primary,False,True,112.164,"LINESTRING (-0.0749481 42.9568449, -0.0749959 42.9568927, -0.0750524 42.956954, -0.0751146 42.9570779, -0.0751387 42.9572901, -0.07512 42.9574093, -0.0750288 42.9576528, -0.0750193 42.9576733, -0.0750019 42.9577107, -0.0749926 42.9577721, -0.0749929 42.9578073)",50,yes,,
467160055,,Rue des Moulins,residential,False,False,23.629,"LINESTRING (-0.0749318 42.9578313, -0.0748889 42.9578126, -0.0747435 42.9577798, -0.0746562 42.9577702)",,,,
1187924284,D 920,,primary,True,False,8.614,"LINESTRING (-0.0749318 42.9578313, -0.0749221 42.9578421, -0.0749156 42.9578541, -0.0749125 42.9578668, -0.0749129 42.9578797, -0.0749167 42.9578923, -0.0749239 42.9579041)",,,roundabout,
"[34398984, 156654814]",,"['Place du Maréchal Foch', 'Avenue Jules Ferry']",residential,False,False,184.98800000000003,"LINESTRING (-0.0745101 42.9591089, -0.0746473 42.9591424, -0.0747289 42.9591712, -0.0751745 42.9593283, -0.0756206 42.9593164, -0.0760324 42.9593056, -0.0762637 42.9592996, -0.0763879 42.959293, -0.076716 42.9592756)",,,,
77961021,,Avenue du Général Leclerc,residential,False,False,185.85999999999999,"LINESTRING (-0.0745101 42.9591089, -0.0743878 42.9591, -0.0738228 42.9591115, -0.0734096 42.9591695, -0.0733053 42.9591865, -0.0732052 42.9592059, -0.0727015 42.9593386, -0.0724763 42.9594246, -0.0723254 42.9594899)",30,,,
156651983,D 921,Avenue Jean Moulin,secondary,False,True,100.89,"LINESTRING (-0.0745101 42.9591089, -0.0744928 42.959183, -0.0744813 42.9592949, -0.0744816 42.9593862, -0.0744834 42.9599608, -0.0744859 42.9600148)",50,,,2
"[192110608, 1092005867]",D 921,Avenue Jean Moulin,secondary,False,False,46.528999999999996,"LINESTRING (-0.0745101 42.9591089, -0.074525 42.9589878, -0.0745403 42.958913, -0.0745849 42.9586942)",50,,,
5114006,D 920,Rue Pierre Brossolette,primary,False,False,24.162,"LINESTRING (-0.0766099 42.9576366, -0.076854 42.9577603)",,,,
5114006,D 920,Rue Pierre Brossolette,primary,False,True,110.686,"LINESTRING (-0.0766099 42.9576366, -0.0765395 42.957618, -0.0764772 42.9576146, -0.0764007 42.9576209, -0.0763156 42.9576528, -0.0760633 42.9577708, -0.0759367 42.9578212, -0.0757549 42.9578798, -0.0755961 42.9579026, -0.0754559 42.9579041, -0.0753506 42.9578953)",,,,
"[156654833, 467160094]",,"['Place Russel', 'Rue Ledormeur']",residential,False,True,251.935,"LINESTRING (-0.0766099 42.9576366, -0.0766394 42.9576023, -0.07674 42.9575223, -0.0769674 42.9573869, -0.077083 42.9573352, -0.0774787 42.9571581, -0.0776942 42.9570495, -0.078293 42.9567961, -0.0791933 42.9564063)",,,,
118583466,,Rue Anatole France,residential,False,False,19.048,"LINESTRING (-0.076716 42.9592756, -0.0766175 42.9591202)",,,,
"[467160096, 156654814]",,"['Place Lamartine', 'Avenue Jules Ferry']",residential,False,False,21.644,"LINESTRING (-0.076716 42.9592756, -0.0768153 42.959291, -0.0769727 42.9593259)",,,,
"[34398984, 156654814]",,"['Place du Maréchal Foch', 'Avenue Jules Ferry']",residential,False,True,184.98800000000003,"LINESTRING (-0.076716 42.9592756, -0.0763879 42.959293, -0.0762637 42.9592996, -0.0760324 42.9593056, -0.0756206 42.9593164, -0.0751745 42.9593283, -0.0747289 42.9591712, -0.0746473 42.9591424, -0.0745101 42.9591089)",,,,
"[34398985, 467160095]",,"['Place Lamartine', 'Rue Jean-Jacques Rousseau']",residential,False,True,201.89900000000003,"LINESTRING (-0.0769727 42.9593259, -0.0771951 42.9592169, -0.0772358 42.9591924, -0.0773199 42.959142, -0.0774678 42.9590323, -0.0775072 42.9589769, -0.0775239 42.9589035, -0.0775299 42.9588036, -0.0774937 42.9586117, -0.0774591 42.9585461, -0.0771575 42.9582226, -0.0770283 42.9580712, -0.0769288 42.9578971, -0.0769245 42.9578595, -0.0769633 42.9578182)",,,,
"[467160096, 118573472, 467203982, 1027291726]",,"['Place Lamartine', 'Rue Victor Hugo']",residential,False,"[False, True]",171.29100000000003,"LINESTRING (-0.0769727 42.9593259, -0.0770246 42.9594517, -0.0770674 42.9595739, -0.0771378 42.9597526, -0.0771629 42.9598215, -0.077154 42.9598888, -0.0771509 42.9599112, -0.0771332 42.9599731, -0.0769986 42.9603579, -0.0769677 42.9603848, -0.0769257 42.9603861, -0.076758 42.9603558, -0.076383 42.9602879)",,,,
"[467160096, 156654814]",,"['Place Lamartine', 'Avenue Jules Ferry']",residential,False,True,21.644,"LINESTRING (-0.0769727 42.9593259, -0.0768153 42.959291, -0.076716 42.9592756)",,,,
5114006,D 920,Rue Pierre Brossolette,primary,False,True,10.986,"LINESTRING (-0.0769633 42.9578182, -0.0768902 42.9577814, -0.076854 42.9577603)",,,,
