osmid,oneway,lanes,name,highway,width,reversed,length,geometry,ref
9532393,True,2,Yeamans Street,tertiary,15.2,False,114.10399999999998,"LINESTRING (-71.0155883 42.4101711, -71.015848 42.410432, -71.0162715 42.4108533, -71.0162794 42.4108627, -71.0162853 42.4108723, -71.0162879 42.4108788, -71.0162886 42.4108864, -71.0162882 42.410892, -71.0162872 42.4108977, -71.0162832 42.4109131, -71.016268 42.4109518, -71.0162332 42.4110216)",
9532413,False,2,Cary Avenue,residential,12.2,True,59.015,"LINESTRING (-71.0066838 42.4093323, -71.006713 42.408802)",
629365665,False,2,Beach Street,tertiary,15.2,False,70.451,"LINESTRING (-71.0066838 42.4093323, -71.0067852 42.4093058, -71.0068918 42.4092749, -71.0071888 42.4091889, -71.0072397 42.4091719, -71.0074841 42.409104)",
9532255,True,2,School Street,tertiary,12.2,False,105.57800000000002,"LINESTRING (-71.008713 42.409789, -71.008709 42.409847, -71.008706 42.409932, -71.008732 42.410111, -71.008752 42.410249, -71.008768 42.41032, -71.008812 42.41044, -71.008843 42.410509, -71.008947 42.410664, -71.008971 42.410706)",
"[9532417, 9531410]",False,2,"['Emmet Terrace', 'Grand Avenue']",residential,"['12.2', '9.1']","[False, True]",240.21499999999997,"LINESTRING (-71.008713 42.409789, -71.008877 42.409798, -71.009158 42.409825, -71.009367 42.409875, -71.009523 42.409963, -71.009584 42.410033, -71.009665 42.410182, -71.009713 42.410298, -71.00992 42.410684, -71.00996 42.410755, -71.010035 42.41091, -71.010048 42.410973, -71.010008 42.411071, -71.009968 42.411144, -71.009908 42.411283, -71.009868 42.411389)",
9532451,False,2,Fernwood Avenue,residential,15.2,False,125.735,"LINESTRING (-71.0116378 42.4111583, -71.0121096 42.4112881, -71.0122565 42.4113285, -71.0130729 42.4115532)",
591493061,False,2,Broadway,secondary,18.9,False,76.769,"LINESTRING (-71.0116378 42.4111583, -71.0116282 42.4111731, -71.011487 42.4113908, -71.011234 42.411781)",MA 107
"[426655401, 591493061]",False,"['3', '2']",Broadway,secondary,18.9,True,92.16499999999998,"LINESTRING (-71.0116378 42.4111583, -71.0117879 42.4109226, -71.011829 42.410858, -71.0118839 42.4107694, -71.0119086 42.4107295, -71.012028 42.410537, -71.0120629 42.4104806, -71.012109 42.410406)",MA 107
9532413,False,2,Cary Avenue,residential,12.2,False,59.015,"LINESTRING (-71.006713 42.408802, -71.0066838 42.4093323)",
9532099,True,2,Eustis Street,residential,12.2,False,80.945,"LINESTRING (-71.006713 42.408802, -71.006781 42.408804, -71.007054 42.408815, -71.007235 42.408828, -71.007325 42.408875, -71.007402 42.408946, -71.0074841 42.409104)",
9531393,False,2,Library Street,residential,12.2,True,75.308,"LINESTRING (-71.007477 42.407611, -71.008289 42.407926)",
543647705,False,2,Broadway,secondary,18.9,False,30.497,"LINESTRING (-71.0131416 42.4088061, -71.0133005 42.4085582)",MA 107
9532467,True,2,Foster Street,residential,12.2,False,230.54000000000002,"LINESTRING (-71.0131416 42.4088061, -71.0132925 42.4088814, -71.0133058 42.4088884, -71.0133185 42.4088958, -71.0133306 42.4089037, -71.0133422 42.4089121, -71.0133531 42.408921, -71.0133634 42.4089302, -71.013467 42.4090293, -71.0136298 42.4091849, -71.0137819 42.4093304, -71.0140523 42.409589, -71.0143009 42.4098267, -71.0143252 42.4098499, -71.0143843 42.4099112, -71.014437 42.409972, -71.0144563 42.4100034, -71.0144737 42.4100376, -71.014491 42.410084, -71.0145029 42.4101316, -71.0145078 42.4101795, -71.0145077 42.4102037, -71.0145037 42.4102289, -71.01449 42.410281, -71.0143892 42.4105085)",
543647705,False,2,Broadway,secondary,18.9,True,81.894,"LINESTRING (-71.0131416 42.4088061, -71.0130225 42.4089919, -71.0127149 42.4094718)",MA 107
"[9531329, 9532375]",False,2,"['C Street', 'Elmwood Avenue']",residential,12.2,False,276.856,"LINESTRING (-71.0126641 42.4137258, -71.0123563 42.4143166, -71.0123444 42.4143262, -71.0123305 42.4143337, -71.0123126 42.4143373, -71.0122939 42.4143395, -71.0122754 42.4143394, -71.0122568 42.4143383, -71.0122358 42.4143345, -71.0122056 42.414326, -71.0121126 42.4142986, -71.012039 42.4142746, -71.0119519 42.414234, -71.0118014 42.4141693, -71.011528 42.414079, -71.010956 42.413882, -71.010079 42.413588)",
9531927,False,2,Cummings Avenue,residential,15.2,False,198.441,"LINESTRING (-71.0126641 42.4137258, -71.0106264 42.4131671, -71.0103981 42.4131045)",
"[9532369, 9531927]",False,2,"['B Street', 'Cummings Avenue']",residential,"['12.2', '15.2']",True,216.391,"LINESTRING (-71.0126641 42.4137258, -71.0142894 42.4141708, -71.0143062 42.4141736, -71.0143214 42.414175, -71.0143384 42.4141733, -71.0143458 42.4141713, -71.0143521 42.4141688, -71.0143598 42.4141628, -71.0143664 42.4141568, -71.0143761 42.4141451, -71.0143825 42.4141317, -71.0143959 42.414101, -71.0146141 42.4135832)",
9531311,False,2,Central Avenue,residential,16.8,True,324.793,"LINESTRING (-71.012109 42.410406, -71.0117208 42.4102336, -71.0116709 42.4102115, -71.011488 42.4101303, -71.0107752 42.4098138, -71.0105935 42.4097346, -71.0104528 42.4096712, -71.009691 42.409328, -71.0088804 42.4089477, -71.008736 42.40888)",
"[426655369, 426655377, 426655383]",False,"['4', '3']",Broadway,secondary,18.9,False,56.054,"LINESTRING (-71.012109 42.410406, -71.0122228 42.4102404, -71.0122737 42.4101635, -71.0123691 42.4100217, -71.012414 42.409955)",MA 107
"[426655401, 591493061]",False,"['3', '2']",Broadway,secondary,18.9,False,92.16499999999999,"LINESTRING (-71.012109 42.410406, -71.0120629 42.4104806, -71.012028 42.410537, -71.0119086 42.4107295, -71.0118839 42.4107694, -71.011829 42.410858, -71.0117879 42.4109226, -71.0116378 42.4111583)",MA 107
591493045,False,2,Winthrop Avenue,secondary,15.2,True,33.898,"LINESTRING (-71.0078418 42.4061842, -71.0074676 42.4060554)",
591493045,False,2,Winthrop Avenue,secondary,15.2,False,64.559,"LINESTRING (-71.0078418 42.4061842, -71.0081526 42.4062892, -71.0082483 42.4063224, -71.0083427 42.4063557, -71.0084359 42.4063898, -71.0085514 42.4064341)",
9532123,False,2,Belgrade Street,residential,10.7,True,147.015,"LINESTRING (-71.0078305 42.4128145, -71.007941 42.41278, -71.008001 42.41277, -71.008053 42.412769, -71.008226 42.412767, -71.008591 42.412793, -71.009592 42.412928)",
9531648,False,2,Cambridge Street,residential,12.2,True,221.537,"LINESTRING (-71.017639 42.4135404, -71.0185722 42.411671)",
34263140,False,2,Mountain Avenue,tertiary,15.2,False,16.593,"LINESTRING (-71.017639 42.4135404, -71.0174495 42.4134885)",
34263140,False,2,Mountain Avenue,tertiary,15.2,True,55.705,"LINESTRING (-71.017639 42.4135404, -71.0182752 42.4137146)",
570158377,False,2,Broadway,secondary,18.9,False,20.912,"LINESTRING (-71.012517 42.409783, -71.012414 42.409955)",MA 107
570158377,False,2,Broadway,secondary,18.9,True,38.228,"LINESTRING (-71.012517 42.409783, -71.0127149 42.4094718)",MA 107
9531471,True,1,Aucella Court,residential,4.9,False,140.048,"LINESTRING (-71.012517 42.409783, -71.012197 42.409638, -71.0110732 42.4091123)",
570158377,False,2,Broadway,secondary,18.9,False,38.228,"LINESTRING (-71.0127149 42.4094718, -71.012517 42.409783)",MA 107
"[426655416, 9531681]",False,2,Winthrop Avenue,secondary,15.2,True,61.528000000000006,"LINESTRING (-71.0127149 42.4094718, -71.0124399 42.4093256, -71.0123161 42.4092603, -71.0122686 42.4092299, -71.0122243 42.4091981, -71.0121803 42.409157, -71.0121461 42.4091181)",
543647705,False,2,Broadway,secondary,18.9,False,81.894,"LINESTRING (-71.0127149 42.4094718, -71.0130225 42.4089919, -71.0131416 42.4088061)",MA 107
9531360,True,1,Hyde Street,residential,10.7,False,86.09,"LINESTRING (-71.01189 42.406073, -71.012507 42.406699)",
9532159,False,2,Beach Street,tertiary,15.2,False,39.168,"LINESTRING (-71.01189 42.406073, -71.0116928 42.4061275, -71.011467 42.406232)",
9532159,False,2,Beach Street,tertiary,15.2,True,80.424,"LINESTRING (-71.01189 42.406073, -71.01193 42.406064, -71.012192 42.406036, -71.012538 42.406031, -71.012864 42.406049)",
9532229,False,2,Elm Street,residential,12.2,False,83.562,"LINESTRING (-71.0074676 42.4060554, -71.0070358 42.4067359)",
591493045,False,2,Winthrop Avenue,secondary,15.2,False,33.898,"LINESTRING (-71.0074676 42.4060554, -71.0078418 42.4061842)",
910697322,False,2,Beach Street,tertiary,15.2,False,20.486,"LINESTRING (-71.011047 42.406601, -71.010901 42.4067504)",
9532159,False,2,Beach Street,tertiary,15.2,True,53.602999999999994,"LINESTRING (-71.011047 42.406601, -71.0112258 42.4064385, -71.011467 42.406232)",
"[9531329, 9532375]",False,2,"['C Street', 'Elmwood Avenue']",residential,12.2,True,276.856,"LINESTRING (-71.010079 42.413588, -71.010956 42.413882, -71.011528 42.414079, -71.0118014 42.4141693, -71.0119519 42.414234, -71.012039 42.4142746, -71.0121126 42.4142986, -71.0122056 42.414326, -71.0122358 42.4143345, -71.0122568 42.4143383, -71.0122754 42.4143394, -71.0122939 42.4143395, -71.0123126 42.4143373, -71.0123305 42.4143337, -71.0123444 42.4143262, -71.0123563 42.4143166, -71.0126641 42.4137258)",
591493056,False,2,Broadway,secondary,18.9,False,42.362,"LINESTRING (-71.010079 42.413588, -71.0099866 42.4137411, -71.009869 42.413936)",MA 107
591493056,False,2,Broadway,secondary,18.9,True,59.80500000000001,"LINESTRING (-71.010079 42.413588, -71.0101346 42.4135038, -71.0101594 42.4134662, -71.0101747 42.4134431, -71.0102737 42.413293, -71.0103981 42.4131045)",MA 107
9531376,True,2,Page Street,residential,15.2,False,89.866,"LINESTRING (-71.0164744 42.4066567, -71.0163393 42.4058547)",
9532291,False,2,Fenno Street,tertiary,15.2,True,163.11399999999998,"LINESTRING (-71.0164744 42.4066567, -71.0152466 42.4066374, -71.0150212 42.4066352, -71.0148215 42.4066127, -71.0147067 42.4065815, -71.014622 42.406542, -71.0145388 42.4064904)",
9531360,True,1,Hyde Street,residential,10.7,False,83.325,"LINESTRING (-71.012507 42.406699, -71.0129533 42.407152, -71.013104 42.407305)",
9531319,False,2,Eaton Street,residential,12.2,True,67.701,"LINESTRING (-71.012864 42.406049, -71.012996 42.405448)",
9532159,False,2,Beach Street,tertiary,15.2,False,80.424,"LINESTRING (-71.012864 42.406049, -71.012538 42.406031, -71.012192 42.406036, -71.01193 42.406064, -71.01189 42.406073)",
9532159,False,2,Beach Street,tertiary,15.2,True,67.747,"LINESTRING (-71.012864 42.406049, -71.0131322 42.4060875, -71.013212 42.4061027, -71.013658 42.406211)",
543647705,False,2,Broadway,secondary,18.9,False,40.004,"LINESTRING (-71.0133005 42.4085582, -71.0135089 42.408233)",MA 107
543647705,False,2,Broadway,secondary,18.9,True,30.497,"LINESTRING (-71.0133005 42.4085582, -71.0131416 42.4088061)",MA 107
9532453,True,2,Pleasant Street,residential,10.7,False,121.305,"LINESTRING (-71.0133005 42.4085582, -71.0127084 42.4080463, -71.0124868 42.4078538, -71.012342 42.407728)",
9531311,False,2,Central Avenue,residential,16.8,False,324.793,"LINESTRING (-71.008736 42.40888, -71.0088804 42.4089477, -71.009691 42.409328, -71.0104528 42.4096712, -71.0105935 42.4097346, -71.0107752 42.4098138, -71.011488 42.4101303, -71.0116709 42.4102115, -71.0117208 42.4102336, -71.012109 42.410406)",
9532255,True,2,School Street,tertiary,12.2,False,101.10600000000001,"LINESTRING (-71.008736 42.40888, -71.008729 42.409367, -71.008725 42.409606, -71.008719 42.409695, -71.008713 42.409789)",
591493044,False,2,Beach Street,tertiary,15.2,True,74.89999999999999,"LINESTRING (-71.008736 42.40888, -71.0087787 42.4087882, -71.0088051 42.4087681, -71.00897 42.408613, -71.009252 42.40833)",
629365665,False,2,Beach Street,tertiary,15.2,True,62.778999999999996,"LINESTRING (-71.008736 42.40888, -71.0086114 42.4088824, -71.0084865 42.4088885, -71.007991 42.4089917)",
9531393,False,2,Library Street,residential,12.2,False,75.308,"LINESTRING (-71.008289 42.407926, -71.007477 42.407611)",
9531393,False,2,Library Street,residential,12.2,True,90.935,"LINESTRING (-71.008289 42.407926, -71.009252 42.40833)",
9531686,False,2,Lowe Street,residential,,False,78.22699999999999,"LINESTRING (-71.008289 42.407926, -71.007773 42.408455, -71.00776 42.408473, -71.007733 42.408497)",
9531686,False,2,Lowe Street,residential,,True,70.241,"LINESTRING (-71.008289 42.407926, -71.00844 42.4077834, -71.008812 42.4074261)",
34263135,False,2,Park Avenue,secondary,19.8,False,59.116,"LINESTRING (-71.0162332 42.4110216, -71.0167681 42.4111729, -71.0169056 42.4112118)",
34263135,False,2,Park Avenue,secondary,19.8,True,161.78400000000002,"LINESTRING (-71.0162332 42.4110216, -71.014745 42.4106075, -71.0143892 42.4105085)",
543647705,False,2,Broadway,secondary,18.9,False,35.703,"LINESTRING (-71.0135089 42.408233, -71.0136787 42.4079374)",MA 107
543647705,False,2,Broadway,secondary,18.9,True,40.004,"LINESTRING (-71.0135089 42.408233, -71.0133005 42.4085582)",MA 107
9532393,True,2,Yeamans Street,tertiary,15.2,False,137.90300000000002,"LINESTRING (-71.0135089 42.408233, -71.0135711 42.4082619, -71.013587 42.4082701, -71.0136023 42.4082789, -71.0136169 42.4082882, -71.0136309 42.4082981, -71.0136441 42.4083086, -71.0136565 42.4083195, -71.0140956 42.4087419, -71.0145638 42.4091922)",
9532469,False,2,Elwood Place,residential,7.6,True,74.081,"LINESTRING (-71.017305 42.4057776, -71.0171911 42.4051167)",
742448437,False,2,Olive Street,residential,14.0,False,79.751,"LINESTRING (-71.017305 42.4057776, -71.0163393 42.4058547)",
34263140,False,2,Mountain Avenue,tertiary,15.2,True,276.736,"LINESTRING (-71.011234 42.411781, -71.014395 42.4126454)",
34263140,False,2,Mountain Avenue,tertiary,15.2,False,120.32300000000001,"LINESTRING (-71.011234 42.411781, -71.0110534 42.4117292, -71.0109568 42.411699, -71.0106946 42.4116262, -71.009868 42.411389)",
591493061,False,2,Broadway,secondary,18.9,False,91.88900000000001,"LINESTRING (-71.011234 42.411781, -71.0111661 42.4118895, -71.0111487 42.4119174, -71.0111098 42.4119797, -71.0110424 42.4120874, -71.0110089 42.412141, -71.0108791 42.4123486, -71.0107997 42.4124757, -71.0107649 42.4125313)",MA 107
591493061,False,2,Broadway,secondary,18.9,True,76.769,"LINESTRING (-71.011234 42.411781, -71.011487 42.4113908, -71.0116282 42.4111731, -71.0116378 42.4111583)",MA 107
591493052,False,2,Proctor Avenue,residential,13.7,False,336.954,"LINESTRING (-71.0107649 42.4125313, -71.0109102 42.412571, -71.0109686 42.412587, -71.011333 42.4126866, -71.0146141 42.4135832)",
591493056,False,2,Broadway,secondary,18.9,False,70.493,"LINESTRING (-71.0107649 42.4125313, -71.0106899 42.4126473, -71.010584 42.412811, -71.0105039 42.4129374, -71.0103981 42.4131045)",MA 107
591493061,False,2,Broadway,secondary,18.9,True,91.88900000000001,"LINESTRING (-71.0107649 42.4125313, -71.0107997 42.4124757, -71.0108791 42.4123486, -71.0110089 42.412141, -71.0110424 42.4120874, -71.0111098 42.4119797, -71.0111487 42.4119174, -71.0111661 42.4118895, -71.011234 42.411781)",MA 107
591493056,False,2,Broadway,secondary,18.9,True,42.362,"LINESTRING (-71.009869 42.413936, -71.0099866 42.4137411, -71.010079 42.413588)",MA 107
9532469,False,2,Elwood Place,residential,7.6,False,74.081,"LINESTRING (-71.0171911 42.4051167, -71.017305 42.4057776)",
9531927,False,2,Cummings Avenue,residential,15.2,True,198.441,"LINESTRING (-71.0103981 42.4131045, -71.0106264 42.4131671, -71.0126641 42.4137258)",
591493056,False,2,Broadway,secondary,18.9,False,59.80499999999999,"LINESTRING (-71.0103981 42.4131045, -71.0102737 42.413293, -71.0101747 42.4134431, -71.0101594 42.4134662, -71.0101346 42.4135038, -71.010079 42.413588)",MA 107
591493056,False,2,Broadway,secondary,18.9,True,70.493,"LINESTRING (-71.0103981 42.4131045, -71.0105039 42.4129374, -71.010584 42.412811, -71.0106899 42.4126473, -71.0107649 42.4125313)",MA 107
9531319,False,2,Eaton Street,residential,12.2,False,67.701,"LINESTRING (-71.012996 42.405448, -71.012864 42.406049)",
591493045,False,2,Winthrop Avenue,secondary,15.2,True,103.75,"LINESTRING (-71.01038 42.40723, -71.009308 42.406736)",
9531681,False,2,Winthrop Avenue,secondary,15.2,False,256.903,"LINESTRING (-71.01038 42.40723, -71.010815 42.40754, -71.011126 42.407813, -71.011376 42.408108, -71.011623 42.408422, -71.011866 42.408741, -71.0119816 42.4088931, -71.0121123 42.409076, -71.0121461 42.4091181)",
591493044,False,2,Beach Street,tertiary,15.2,False,89.855,"LINESTRING (-71.01038 42.40723, -71.0100168 42.40761, -71.0099817 42.4076467, -71.0097348 42.4078825)",
"[910697320, 910697321]",False,2,Beach Street,tertiary,15.2,True,68.371,"LINESTRING (-71.01038 42.40723, -71.0107302 42.4069136, -71.010901 42.4067504)",
591493044,False,2,Beach Street,tertiary,15.2,False,63.622,"LINESTRING (-71.0097348 42.4078825, -71.0096786 42.4079326, -71.00939 42.4081981, -71.009252 42.40833)",
591493044,False,2,Beach Street,tertiary,15.2,True,89.855,"LINESTRING (-71.0097348 42.4078825, -71.0099817 42.4076467, -71.0100168 42.40761, -71.01038 42.40723)",
"[9531507, 822448687]",True,2,Sprague Street,residential,12.2,False,241.51700000000005,"LINESTRING (-71.0097348 42.4078825, -71.010622 42.408355, -71.0113824 42.4087644, -71.0118794 42.4090292, -71.011926 42.4090499, -71.0119781 42.4090704, -71.0120281 42.4090883, -71.012083 42.409104, -71.0121461 42.4091181)",
629365665,False,2,Beach Street,tertiary,15.2,False,43.45,"LINESTRING (-71.0074841 42.409104, -71.007991 42.4089917)",
629365665,False,2,Beach Street,tertiary,15.2,True,70.45100000000001,"LINESTRING (-71.0074841 42.409104, -71.0072397 42.4091719, -71.0071888 42.4091889, -71.0068918 42.4092749, -71.0067852 42.4093058, -71.0066838 42.4093323)",
9531686,False,2,Lowe Street,residential,,True,78.22699999999999,"LINESTRING (-71.007733 42.408497, -71.00776 42.408473, -71.007773 42.408455, -71.008289 42.407926)",
9531404,True,2,Allston Street,residential,12.2,False,145.473,"LINESTRING (-71.0162941 42.4124397, -71.0169056 42.4112118)",
9531341,False,2,Sewall Street,residential,10.7,False,164.816,"LINESTRING (-71.008812 42.4074261, -71.0074647 42.4068911, -71.0070358 42.4067359)",
9531686,False,2,Lowe Street,residential,,False,70.241,"LINESTRING (-71.008812 42.4074261, -71.00844 42.4077834, -71.008289 42.407926)",
9531686,False,2,Lowe Street,residential,,True,87.027,"LINESTRING (-71.008812 42.4074261, -71.0089483 42.407271, -71.0091805 42.4069515, -71.009308 42.406736)",
620610874,True,2,Vinal Street,residential,12.2,False,151.794,"LINESTRING (-71.0156527 42.405526, -71.01394 42.405012)",
591493043,False,2,Broadway,secondary,18.9,False,58.465,"LINESTRING (-71.0156527 42.405526, -71.0157507 42.4054411, -71.0161147 42.4051259)",MA 107
591493043,False,2,Broadway,secondary,18.9,True,70.907,"LINESTRING (-71.0156527 42.405526, -71.0154692 42.4056849, -71.0152074 42.4059115, -71.0150923 42.4060112)",MA 107
591493043,False,2,Broadway,secondary,18.9,True,70.032,"LINESTRING (-71.0150923 42.4060112, -71.0145388 42.4064904)",MA 107
9531866,False,2,Herman Street,residential,12.2,False,114.468,"LINESTRING (-71.0150923 42.4060112, -71.0149256 42.4059397, -71.014784 42.40589, -71.014627 42.405847, -71.014342 42.405769, -71.0143194 42.4057629, -71.014138 42.4057136, -71.013804 42.405623)",
591493043,False,2,Broadway,secondary,18.9,False,70.907,"LINESTRING (-71.0150923 42.4060112, -71.0152074 42.4059115, -71.0154692 42.4056849, -71.0156527 42.405526)",MA 107
591493045,False,2,Winthrop Avenue,secondary,15.2,False,70.61,"LINESTRING (-71.0085514 42.4064341, -71.009308 42.406736)",
591493045,False,2,Winthrop Avenue,secondary,15.2,True,64.559,"LINESTRING (-71.0085514 42.4064341, -71.0084359 42.4063898, -71.0083427 42.4063557, -71.0082483 42.4063224, -71.0081526 42.4062892, -71.0078418 42.4061842)",
9532393,True,2,Yeamans Street,tertiary,15.2,False,137.561,"LINESTRING (-71.0145638 42.4091922, -71.015291 42.409889, -71.0155883 42.4101711)",
9531690,True,2,Wilson Street,residential,12.2,False,68.852,"LINESTRING (-71.013804 42.405623, -71.01394 42.405012)",
9531866,False,2,Herman Street,residential,12.2,True,114.468,"LINESTRING (-71.013804 42.405623, -71.014138 42.4057136, -71.0143194 42.4057629, -71.014342 42.405769, -71.014627 42.405847, -71.014784 42.40589, -71.0149256 42.4059397, -71.0150923 42.4060112)",
34263140,False,2,Mountain Avenue,tertiary,15.2,False,56.914,"LINESTRING (-71.0174495 42.4134885, -71.0167995 42.4133105)",
34263140,False,2,Mountain Avenue,tertiary,15.2,True,16.593,"LINESTRING (-71.0174495 42.4134885, -71.017639 42.4135404)",
543647705,False,2,Broadway,secondary,18.9,True,29.878,"LINESTRING (-71.0138191 42.4076895, -71.0136787 42.4079374)",MA 107
543647705,False,2,Broadway,secondary,18.9,False,72.84299999999999,"LINESTRING (-71.0138191 42.4076895, -71.0139943 42.4073881, -71.0141674 42.407087)",MA 107
9532193,False,2,Oliver Terrace,residential,10.7,False,85.25999999999999,"LINESTRING (-71.008971 42.410706, -71.008653 42.410742, -71.0086 42.410767, -71.008581 42.410868, -71.008547 42.411248)",
9532255,True,2,School Street,tertiary,12.2,False,60.348,"LINESTRING (-71.008971 42.410706, -71.009062 42.410867, -71.00926 42.411205)",
9531593,False,2,Suffolk Avenue,residential,12.2,True,144.859,"LINESTRING (-71.016631 42.407271, -71.014868 42.40722)",
9531818,False,2,A Street,residential,12.2,True,75.89,"LINESTRING (-71.014395 42.4126454, -71.014715 42.4120051)",
34263140,False,2,Mountain Avenue,tertiary,15.2,False,276.736,"LINESTRING (-71.014395 42.4126454, -71.011234 42.411781)",
34263140,False,2,Mountain Avenue,tertiary,15.2,True,139.084,"LINESTRING (-71.014395 42.4126454, -71.0159816 42.413084)",
34263135,False,2,Park Avenue,secondary,19.8,False,73.349,"LINESTRING (-71.0169056 42.4112118, -71.0177419 42.4114439)",
34263135,False,2,Park Avenue,secondary,19.8,True,59.116,"LINESTRING (-71.0169056 42.4112118, -71.0167681 42.4111729, -71.0162332 42.4110216)",
618138127,True,2,Payson Street,residential,12.2,False,191.762,"LINESTRING (-71.007713 42.410704, -71.007883 42.409663, -71.007991 42.4089917)",
"[9532369, 9531927]",False,2,"['B Street', 'Cummings Avenue']",residential,"['12.2', '15.2']",False,216.39100000000002,"LINESTRING (-71.0146141 42.4135832, -71.0143959 42.414101, -71.0143825 42.4141317, -71.0143761 42.4141451, -71.0143664 42.4141568, -71.0143598 42.4141628, -71.0143521 42.4141688, -71.0143458 42.4141713, -71.0143384 42.4141733, -71.0143214 42.414175, -71.0143062 42.4141736, -71.0142894 42.4141708, -71.0126641 42.4137258)",
591493052,False,2,Proctor Avenue,residential,13.7,True,336.95399999999995,"LINESTRING (-71.0146141 42.4135832, -71.011333 42.4126866, -71.0109686 42.412587, -71.0109102 42.412571, -71.0107649 42.4125313)",
34263135,False,2,Park Avenue,secondary,19.8,False,161.78400000000002,"LINESTRING (-71.0143892 42.4105085, -71.014745 42.4106075, -71.0162332 42.4110216)",
"[591493161, 426655409, 34263135]",False,"['3', '2']",Park Avenue,secondary,19.8,True,173.448,"LINESTRING (-71.0143892 42.4105085, -71.013876 42.4103649, -71.0135958 42.4102866, -71.0135262 42.4102671, -71.013483 42.410255, -71.0131827 42.4101707, -71.0130217 42.4101255, -71.0129617 42.4101087, -71.012414 42.409955)",
9531950,True,2,Norman Street,residential,12.2,False,92.979,"LINESTRING (-71.006937 42.408346, -71.007477 42.407611)",
9532229,False,2,Elm Street,residential,12.2,True,83.562,"LINESTRING (-71.0070358 42.4067359, -71.0074676 42.4060554)",
9531341,False,2,Sewall Street,residential,10.7,True,164.816,"LINESTRING (-71.0070358 42.4067359, -71.0074647 42.4068911, -71.008812 42.4074261)",
9531690,True,2,Wilson Street,residential,12.2,False,66.473,"LINESTRING (-71.013658 42.406211, -71.013804 42.405623)",
