osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge
12293268,Suffield Avenue,residential,30 mph,False,False,91.795,"LINESTRING (-78.691427 42.903833, -78.690476 42.904276)",,,
12302341,Bloomfield Avenue,residential,30 mph,False,False,100.557,"LINESTRING (-78.691427 42.903833, -78.690473 42.903259)",,,
12305785,Marengo Street,residential,30 mph,False,False,79.282,"LINESTRING (-78.691427 42.903833, -78.691427 42.904546)",,,
97825362,Terrace Boulevard,residential,30 mph,False,False,77.296,"LINESTRING (-78.691427 42.903833, -78.690478 42.9038328)",,,
12305787,Marengo Street,residential,30 mph,False,True,119.208,"LINESTRING (-78.691427 42.903833, -78.6914396 42.9030794, -78.691441 42.902994, -78.691441 42.9029042, -78.691441 42.902761)",,,
97825362,Terrace Boulevard,residential,30 mph,False,True,138.375,"LINESTRING (-78.691427 42.903833, -78.691996 42.9038331, -78.6931259 42.9038332)",,,
12320907,Bellevue Avenue,residential,30 mph,False,True,51.984,"LINESTRING (-78.69802 42.901885, -78.6980188 42.9014175)",,,
87645850,Broadway,trunk,30 mph,False,False,87.518,"LINESTRING (-78.69802 42.901885, -78.699093 42.901844)",4,NY 130,
87645852,Broadway,trunk,30 mph,False,True,90.592,"LINESTRING (-78.69802 42.901885, -78.6969079 42.901896)",5,NY 130,
12320907,Bellevue Avenue,residential,30 mph,False,False,218.348,"LINESTRING (-78.69802 42.901885, -78.6980353 42.9023011, -78.6980451 42.9029414, -78.6980311 42.9038484)",,,
12315914,Cayuga Boulevard,residential,,False,True,2.566,"LINESTRING (-78.698026 42.898798, -78.6980575 42.8987983)",,,
12315914,Cayuga Boulevard,residential,,False,False,89.606,"LINESTRING (-78.698026 42.898798, -78.697667 42.898794, -78.696926 42.898796)",,,
12315914,Cayuga Boulevard,residential,,False,True,89.606,"LINESTRING (-78.696926 42.898796, -78.697667 42.898794, -78.698026 42.898798)",,,
