osmid,oneway,ref,highway,junction,reversed,length,geometry,name,bridge,lanes,maxspeed
12040142,False,,tertiary,,False,197.06400000000002,"LINESTRING (-79.2329821 40.2400256, -79.2338775 40.2405632, -79.2348114 40.2411169)",East Main Street,,,
12040142,False,,tertiary,,False,210.716,"LINESTRING (-79.2348114 40.2411169, -79.2357367 40.2417427, -79.2367118 40.2423352)",East Main Street,,,
12040142,False,,tertiary,,True,197.06400000000002,"LINESTRING (-79.2348114 40.2411169, -79.2338775 40.2405632, -79.2329821 40.2400256)",East Main Street,,,
158117180,False,,residential,,False,137.337,"LINESTRING (-79.2348114 40.2411169, -79.2342796 40.2416255, -79.233792 40.242076)",Marker Street,,,
158117180,False,,residential,,True,131.49599999999998,"LINESTRING (-79.2348114 40.2411169, -79.2353398 40.2406685, -79.2358038 40.2402099)",Marker Street,,,
12040142,False,,tertiary,,False,92.428,"LINESTRING (-79.2367118 40.2423352, -79.2371551 40.2426379, -79.2375234 40.2428894)",East Main Street,,,
12040142,False,,tertiary,,True,210.716,"LINESTRING (-79.2367118 40.2423352, -79.2357367 40.2417427, -79.2348114 40.2411169)",East Main Street,,,
12099051,False,,residential,,False,136.773,"LINESTRING (-79.2367118 40.2423352, -79.236187 40.242846, -79.2356858 40.2432831)",North Saint Clair Street,,,
158117183,False,,residential,,True,132.738,"LINESTRING (-79.2367118 40.2423352, -79.2372028 40.2418543, -79.2376894 40.2414036)",South Saint Clair Street,,,
12099051,False,,residential,,True,17.583,"LINESTRING (-79.2346692 40.2441184, -79.2348248 40.244014)",North Saint Clair Street,,,
12045183,False,,residential,,False,121.26899999999999,"LINESTRING (-79.2346692 40.2441184, -79.2352808 40.2445115, -79.2357582 40.2448244)",East Vincent Street,,,
12099051,False,,residential,,False,84.207,"LINESTRING (-79.2346692 40.2441184, -79.2343635 40.2442842, -79.2338619 40.2445586)",North Saint Clair Street,,,
12045183,False,,residential,,True,121.26899999999999,"LINESTRING (-79.2357582 40.2448244, -79.2352808 40.2445115, -79.2346692 40.2441184)",East Vincent Street,,,
12060346,False,PA 711,secondary,,False,90.674,"LINESTRING (-79.2357582 40.2448244, -79.2353896 40.245008, -79.2348514 40.2452553)",North Market Street,,,
12060346,False,PA 711,secondary,,True,129.392,"LINESTRING (-79.2357582 40.2448244, -79.2361742 40.2445731, -79.2363722 40.2444415, -79.2365417 40.2442909, -79.2368404 40.2440126)",North Market Street,,,
12066212,False,,residential,,False,141.10999999999999,"LINESTRING (-79.2357582 40.2448244, -79.2364822 40.2452921, -79.2370452 40.2456274)",West Vincent Street,,,
12060346,False,PA 711,secondary,,False,22.869,"LINESTRING (-79.2348514 40.2452553, -79.2346244 40.2453661)",North Market Street,,,
12049142,False,,residential,,False,182.48000000000002,"LINESTRING (-79.2348514 40.2452553, -79.2349399 40.2455726, -79.2350472 40.2460803, -79.2352135 40.2468726)",McColly Street,,,
12060346,False,PA 711,secondary,,True,90.674,"LINESTRING (-79.2348514 40.2452553, -79.2353896 40.245008, -79.2357582 40.2448244)",North Market Street,,,
12049142,False,,residential,,True,182.48,"LINESTRING (-79.2352135 40.2468726, -79.2350472 40.2460803, -79.2349399 40.2455726, -79.2348514 40.2452553)",McColly Street,,,
"[508028421, 508028422, 12060503]",False,,residential,,"[False, True]",290.971,"LINESTRING (-79.2352135 40.2468726, -79.2345769 40.2469488, -79.2335193 40.2471025, -79.2334025 40.2471303, -79.2331774 40.2472201, -79.2328018 40.2472908, -79.2318849 40.2474628)","['North Fairfield Street', 'Fairfield Street']",,,
"[12102900, 508028422]",False,,residential,,True,106.98100000000001,"LINESTRING (-79.2352135 40.2468726, -79.2358628 40.2467458, -79.2358896 40.246713, -79.2360278 40.2465662, -79.2362283 40.246393)",North Fairfield Street,,,
12073805,False,,residential,,False,127.04400000000001,"LINESTRING (-79.2376894 40.2414036, -79.2382716 40.2417961, -79.2388368 40.2421366)",East Loyalhanna Street,,,
12073805,False,,residential,,True,207.986,"LINESTRING (-79.2376894 40.2414036, -79.2367415 40.2408324, -79.2358038 40.2402099)",East Loyalhanna Street,,,
158117183,False,,residential,,False,132.738,"LINESTRING (-79.2376894 40.2414036, -79.2372028 40.2418543, -79.2367118 40.2423352)",South Saint Clair Street,,,
"[12102900, 508028422]",False,,residential,,False,106.981,"LINESTRING (-79.2362283 40.246393, -79.2360278 40.2465662, -79.2358896 40.246713, -79.2358628 40.2467458, -79.2352135 40.2468726)",North Fairfield Street,,,
12102900,False,,residential,,True,110.002,"LINESTRING (-79.2362283 40.246393, -79.2363391 40.2462924, -79.2365449 40.2461111, -79.2366767 40.2460145, -79.2370452 40.2456274)",North Fairfield Street,,,
12042745,False,,residential,,False,117.953,"LINESTRING (-79.2320112 40.2409368, -79.23215 40.240773, -79.2324698 40.2404863, -79.2328845 40.2401134)",Bell Street,,,
12057088,False,,residential,,False,197.236,"LINESTRING (-79.2320112 40.2409368, -79.2328963 40.2414855, -79.233792 40.242076)",East Church Street,,,
12057088,False,,residential,,False,209.43099999999998,"LINESTRING (-79.233792 40.242076, -79.234747 40.2427016, -79.2356858 40.2432831)",East Church Street,,,
12057088,False,,residential,,True,197.236,"LINESTRING (-79.233792 40.242076, -79.2328963 40.2414855, -79.2320112 40.2409368)",East Church Street,,,
158117180,False,,residential,,False,111.49000000000001,"LINESTRING (-79.233792 40.242076, -79.2333201 40.2425317, -79.2329687 40.2428572)",Marker Street,,,
158117180,False,,residential,,True,137.337,"LINESTRING (-79.233792 40.242076, -79.2342796 40.2416255, -79.2348114 40.2411169)",Marker Street,,,
12057088,False,,residential,,True,127.214,"LINESTRING (-79.2368404 40.2440126, -79.2356858 40.2432831)",East Church Street,,,
12060346,False,PA 711,secondary,,False,129.392,"LINESTRING (-79.2368404 40.2440126, -79.2365417 40.2442909, -79.2363722 40.2444415, -79.2361742 40.2445731, -79.2357582 40.2448244)",North Market Street,,,
12060346,False,PA 711,secondary,,True,109.219,"LINESTRING (-79.2368404 40.2440126, -79.2373193 40.2435513, -79.2376532 40.2432513)",North Market Street,,,
12065533,False,,residential,,False,130.156,"LINESTRING (-79.2368404 40.2440126, -79.2370602 40.2441507, -79.2374571 40.2443882, -79.2380097 40.244769)",West Church Street,,,
12061318,False,,tertiary,,True,95.123,"LINESTRING (-79.2409851 40.245061, -79.2401289 40.244509)",West Main Street,,,
12057298,False,,residential,,False,136.123,"LINESTRING (-79.2409851 40.245061, -79.2409071 40.2451324, -79.2404446 40.2455558, -79.2399669 40.2460068)",North Grant Street,,,
12061318,False,,tertiary,,False,91.14,"LINESTRING (-79.2409851 40.245061, -79.2417269 40.245518, -79.2418207 40.2455758)",West Main Street,,,
12097770,False,,residential,,True,134.82999999999998,"LINESTRING (-79.2409851 40.245061, -79.2415165 40.2445916, -79.242011 40.2441353)",South Grant Street,,,
12057298,False,,residential,,False,126.03899999999999,"LINESTRING (-79.2399669 40.2460068, -79.2394978 40.246455, -79.2390087 40.2468722)",North Grant Street,,,
12057298,False,,residential,,True,136.123,"LINESTRING (-79.2399669 40.2460068, -79.2404446 40.2455558, -79.2409071 40.2451324, -79.2409851 40.245061)",North Grant Street,,,
"[12090756, 12065533]",False,,residential,,False,207.05899999999997,"LINESTRING (-79.2399669 40.2460068, -79.2406951 40.2464575, -79.2402312 40.2469, -79.2397315 40.2473367)","['Kastner Street', 'West Church Street']",,,
12065533,False,,residential,,True,215.914,"LINESTRING (-79.2399669 40.2460068, -79.2391061 40.2454484, -79.238511 40.245117, -79.2380097 40.244769)",West Church Street,,,
12066212,False,,residential,,False,80.193,"LINESTRING (-79.2390087 40.2468722, -79.2397315 40.2473367)",West Vincent Street,,,
12057298,False,,residential,,True,126.03899999999999,"LINESTRING (-79.2390087 40.2468722, -79.2394978 40.246455, -79.2399669 40.2460068)",North Grant Street,,,
12066212,False,,residential,,True,216.635,"LINESTRING (-79.2390087 40.2468722, -79.2381513 40.2463328, -79.2370452 40.2456274)",West Vincent Street,,,
12060346,False,PA 711,secondary,,True,22.869,"LINESTRING (-79.2346244 40.2453661, -79.2348514 40.2452553)",North Market Street,,,
12060346,False,PA 711,secondary,,False,92.06,"LINESTRING (-79.2346244 40.2453661, -79.2342586 40.2455194, -79.2338752 40.2456803, -79.23368 40.2457729)",North Market Street,,,
12088218,False,,residential,,False,110.807,"LINESTRING (-79.2346244 40.2453661, -79.2343098 40.2449926, -79.2338619 40.2445586)",Deeds Street,,,
12060346,False,PA 711,secondary,,False,108.41300000000001,"LINESTRING (-79.23368 40.2457729, -79.2332263 40.2459581, -79.2329843 40.2460514, -79.232535 40.2462039)",North Market Street,,,
12060346,False,PA 711,secondary,,True,92.06,"LINESTRING (-79.23368 40.2457729, -79.2338752 40.2456803, -79.2342586 40.2455194, -79.2346244 40.2453661)",North Market Street,,,
12076333,False,,residential,,False,100.79499999999999,"LINESTRING (-79.23368 40.2457729, -79.2334079 40.245405, -79.2330059 40.2450307)",Franklin Street,,,
12060346,False,PA 711,secondary,,True,108.41300000000001,"LINESTRING (-79.232535 40.2462039, -79.2329843 40.2460514, -79.2332263 40.2459581, -79.23368 40.2457729)",North Market Street,,,
12072974,False,,residential,,True,105.22,"LINESTRING (-79.232535 40.2462039, -79.2323087 40.245722, -79.2320863 40.2453222)",Griffth Drive,,,
"[508028421, 508028422, 12060503]",False,,residential,,"[False, True]",290.971,"LINESTRING (-79.2318849 40.2474628, -79.2328018 40.2472908, -79.2331774 40.2472201, -79.2334025 40.2471303, -79.2335193 40.2471025, -79.2345769 40.2469488, -79.2352135 40.2468726)","['Fairfield Street', 'North Fairfield Street']",,,
12061318,False,,tertiary,,False,95.123,"LINESTRING (-79.2401289 40.244509, -79.2409851 40.245061)",West Main Street,,,
12061318,False,,tertiary,,True,62.363,"LINESTRING (-79.2401289 40.244509, -79.239562 40.2441522)",West Main Street,,,
360219026,False,,residential,,True,69.487,"LINESTRING (-79.2401289 40.244509, -79.240637 40.244019)",South Hemlock Street,,,
12098049,False,,residential,,False,71.292,"LINESTRING (-79.2401289 40.244509, -79.2400418 40.2445882, -79.2395889 40.2450001)",North Hemlock Street,,,
12096366,False,,residential,,True,65.923,"LINESTRING (-79.2418207 40.2455758, -79.2423107 40.2451158)",Hadley Street,,,
12061318,False,,tertiary,,False,189.37599999999998,"LINESTRING (-79.2418207 40.2455758, -79.2425283 40.2460675, -79.2434976 40.246699)",West Main Street,,,
12061318,False,,tertiary,,True,91.14,"LINESTRING (-79.2418207 40.2455758, -79.2417269 40.245518, -79.2409851 40.245061)",West Main Street,,,
12061318,False,,tertiary,,True,189.37599999999998,"LINESTRING (-79.2434976 40.246699, -79.2425283 40.2460675, -79.2418207 40.2455758)",West Main Street,,,
12092858,False,,residential,,False,114.631,"LINESTRING (-79.2434976 40.246699, -79.2434258 40.2467624, -79.2431141 40.2470377, -79.2426166 40.2474804)",Walnut Street,,,
12098049,False,,residential,,True,71.292,"LINESTRING (-79.2395889 40.2450001, -79.2400418 40.2445882, -79.2401289 40.244509)",North Hemlock Street,,,
12065533,False,,residential,,False,215.914,"LINESTRING (-79.2380097 40.244769, -79.238511 40.245117, -79.2391061 40.2454484, -79.2399669 40.2460068)",West Church Street,,,
12065533,False,,residential,,True,130.156,"LINESTRING (-79.2380097 40.244769, -79.2374571 40.2443882, -79.2370602 40.2441507, -79.2368404 40.2440126)",West Church Street,,,
12102900,False,,residential,,False,125.763,"LINESTRING (-79.2380097 40.244769, -79.2375417 40.2452, -79.2370452 40.2456274)",North Fairfield Street,,,
12102900,False,,residential,,True,136.772,"LINESTRING (-79.2380097 40.244769, -79.2384865 40.2442979, -79.238944 40.2438765, -79.2390171 40.2438092)",North Fairfield Street,,,
12066212,False,,residential,,False,216.635,"LINESTRING (-79.2370452 40.2456274, -79.2381513 40.2463328, -79.2390087 40.2468722)",West Vincent Street,,,
12066212,False,,residential,,True,141.10999999999999,"LINESTRING (-79.2370452 40.2456274, -79.2364822 40.2452921, -79.2357582 40.2448244)",West Vincent Street,,,
12102900,False,,residential,,False,110.00200000000001,"LINESTRING (-79.2370452 40.2456274, -79.2366767 40.2460145, -79.2365449 40.2461111, -79.2363391 40.2462924, -79.2362283 40.246393)",North Fairfield Street,,,
12102900,False,,residential,,True,125.763,"LINESTRING (-79.2370452 40.2456274, -79.2375417 40.2452, -79.2380097 40.244769)",North Fairfield Street,,,
12066212,False,,residential,,True,80.193,"LINESTRING (-79.2397315 40.2473367, -79.2390087 40.2468722)",West Vincent Street,,,
"[12090756, 12065533]",False,,residential,,True,207.059,"LINESTRING (-79.2397315 40.2473367, -79.2402312 40.2469, -79.2406951 40.2464575, -79.2399669 40.2460068)","['Kastner Street', 'West Church Street']",,,
12072974,False,,residential,,False,105.22,"LINESTRING (-79.2320863 40.2453222, -79.2323087 40.245722, -79.232535 40.2462039)",Griffth Drive,,,
12099051,False,,residential,,True,86.0,"LINESTRING (-79.2320863 40.2453222, -79.2327364 40.2451892, -79.2330059 40.2450307)",North Saint Clair Street,,,
12073805,False,,residential,,False,96.317,"LINESTRING (-79.2349214 40.2396653, -79.2358038 40.2402099)",East Loyalhanna Street,,,
12073805,False,,residential,,True,96.317,"LINESTRING (-79.2358038 40.2402099, -79.2349214 40.2396653)",East Loyalhanna Street,,,
12073805,False,,residential,,False,207.986,"LINESTRING (-79.2358038 40.2402099, -79.2367415 40.2408324, -79.2376894 40.2414036)",East Loyalhanna Street,,,
158117180,False,,residential,,False,131.49599999999998,"LINESTRING (-79.2358038 40.2402099, -79.2353398 40.2406685, -79.2348114 40.2411169)",Marker Street,,,
12073805,False,,residential,,True,127.04400000000001,"LINESTRING (-79.2388368 40.2421366, -79.2382716 40.2417961, -79.2376894 40.2414036)",East Loyalhanna Street,,,
12077256,False,,residential,,False,128.421,"LINESTRING (-79.2388368 40.2421366, -79.2393585 40.2424737, -79.2399916 40.2428828)",West Loyalhanna Street,,,
360219007,False,PA 711,secondary,,False,107.28200000000001,"LINESTRING (-79.2388368 40.2421366, -79.2383956 40.2425971, -79.2380578 40.2428954)",South Market Street,,,
360219007,False,PA 711,secondary,,True,113.40599999999999,"LINESTRING (-79.2388368 40.2421366, -79.239306 40.2417066, -79.2395757 40.2414487, -79.2396822 40.2413469)",South Market Street,,,
12076333,False,,residential,,False,112.553,"LINESTRING (-79.2330059 40.2450307, -79.2325243 40.244734, -79.231939 40.244431)",Franklin Street,,,
12076333,False,,residential,,True,100.79499999999999,"LINESTRING (-79.2330059 40.2450307, -79.2334079 40.245405, -79.23368 40.2457729)",Franklin Street,,,
12099051,False,,residential,,False,86.0,"LINESTRING (-79.2330059 40.2450307, -79.2327364 40.2451892, -79.2320863 40.2453222)",North Saint Clair Street,,,
12099051,False,,residential,,True,89.634,"LINESTRING (-79.2330059 40.2450307, -79.2334542 40.2447838, -79.2338619 40.2445586)",North Saint Clair Street,,,
12076333,False,,residential,,True,112.553,"LINESTRING (-79.231939 40.244431, -79.2325243 40.244734, -79.2330059 40.2450307)",Franklin Street,,,
12077256,False,,residential,,False,220.852,"LINESTRING (-79.2399916 40.2428828, -79.2411238 40.2435915, -79.242011 40.2441353)",West Loyalhanna Street,,,
12077256,False,,residential,,True,128.421,"LINESTRING (-79.2399916 40.2428828, -79.2393585 40.2424737, -79.2388368 40.2421366)",West Loyalhanna Street,,,
12099146,False,,residential,,False,132.10899999999998,"LINESTRING (-79.2399916 40.2428828, -79.2395155 40.243333, -79.2390171 40.2438092)",South Fairfield Street,,,
12099146,False,,residential,,True,98.85600000000001,"LINESTRING (-79.2399916 40.2428828, -79.2404796 40.2424157, -79.2407599 40.2422176)",South Fairfield Street,,,
12077256,False,,residential,,False,88.949,"LINESTRING (-79.242011 40.2441353, -79.2428068 40.2446558)",West Loyalhanna Street,,,
12077256,False,,residential,,True,220.852,"LINESTRING (-79.242011 40.2441353, -79.2411238 40.2435915, -79.2399916 40.2428828)",West Loyalhanna Street,,,
12097770,False,,residential,,False,134.82999999999998,"LINESTRING (-79.242011 40.2441353, -79.2415165 40.2445916, -79.2409851 40.245061)",South Grant Street,,,
12097770,False,,residential,,True,68.226,"LINESTRING (-79.242011 40.2441353, -79.2422359 40.2439143, -79.24251 40.2436543)",South Grant Street,,,
12077256,False,,residential,,True,88.949,"LINESTRING (-79.2428068 40.2446558, -79.242011 40.2441353)",West Loyalhanna Street,,,
12096366,False,,residential,,False,66.251,"LINESTRING (-79.2428068 40.2446558, -79.2423107 40.2451158)",Hadley Street,,,
360219007,False,PA 711,secondary,,False,13.71,"LINESTRING (-79.239779 40.2412482, -79.2396822 40.2413469)",South Market Street,,,
"[12072529, 12078759, 360219007]",False,PA 711,secondary,,True,200.567,"LINESTRING (-79.239779 40.2412482, -79.2398355 40.2411791, -79.2398647 40.2411435, -79.2401912 40.2408056, -79.2406967 40.2399351, -79.240815 40.2396404)",South Market Street,yes,,
12099146,False,,residential,,False,10.729,"LINESTRING (-79.2408526 40.242152, -79.2407599 40.2422176)",South Fairfield Street,,,
140068644,True,US 30,trunk,,False,135.663,"LINESTRING (-79.2408526 40.242152, -79.2404625 40.2418293, -79.2399795 40.2414187, -79.239779 40.2412482)",Lincoln Highway,,2,50 mph
12089287,False,,residential,,True,92.643,"LINESTRING (-79.2431677 40.2456318, -79.2427408 40.2453737, -79.2423107 40.2451158)",Railroad Street,,,
12096366,False,,residential,,False,65.923,"LINESTRING (-79.2423107 40.2451158, -79.2418207 40.2455758)",Hadley Street,,,
12096366,False,,residential,,True,66.251,"LINESTRING (-79.2423107 40.2451158, -79.2428068 40.2446558)",Hadley Street,,,
12089287,False,,residential,,False,92.643,"LINESTRING (-79.2423107 40.2451158, -79.2427408 40.2453737, -79.2431677 40.2456318)",Railroad Street,,,
360219026,False,,residential,,False,69.487,"LINESTRING (-79.240637 40.244019, -79.2401289 40.244509)",South Hemlock Street,,,
12092858,False,,residential,,True,114.631,"LINESTRING (-79.2426166 40.2474804, -79.2431141 40.2470377, -79.2434258 40.2467624, -79.2434976 40.246699)",Walnut Street,,,
"[12101313, 12063522]",False,,residential,,True,203.38299999999998,"LINESTRING (-79.2329687 40.2428572, -79.233937 40.2434571, -79.2348248 40.244014)","['Summit Street', 'Summit Avenue']",,,
158117180,False,,residential,,False,98.768,"LINESTRING (-79.2329687 40.2428572, -79.23262 40.2431827, -79.2322392 40.2435492)",Marker Street,,,
158117180,False,,residential,,True,111.49000000000001,"LINESTRING (-79.2329687 40.2428572, -79.2333201 40.2425317, -79.233792 40.242076)",Marker Street,,,
12088218,False,,residential,,True,110.807,"LINESTRING (-79.2338619 40.2445586, -79.2343098 40.2449926, -79.2346244 40.2453661)",Deeds Street,,,
12099051,False,,residential,,False,89.634,"LINESTRING (-79.2338619 40.2445586, -79.2334542 40.2447838, -79.2330059 40.2450307)",North Saint Clair Street,,,
12099051,False,,residential,,True,84.207,"LINESTRING (-79.2338619 40.2445586, -79.2343635 40.2442842, -79.2346692 40.2441184)",North Saint Clair Street,,,
12100347,False,,residential,,True,177.677,"LINESTRING (-79.2338619 40.2445586, -79.2333576 40.2442535, -79.2322392 40.2435492)",Washington Street,,,
12099051,False,,residential,,False,17.583,"LINESTRING (-79.2348248 40.244014, -79.2346692 40.2441184)",North Saint Clair Street,,,
12099051,False,,residential,,True,109.509,"LINESTRING (-79.2348248 40.244014, -79.2350347 40.2438589, -79.2352379 40.2437089, -79.2356858 40.2432831)",North Saint Clair Street,,,
"[12101313, 12063522]",False,,residential,,False,203.38299999999998,"LINESTRING (-79.2348248 40.244014, -79.233937 40.2434571, -79.2329687 40.2428572)","['Summit Street', 'Summit Avenue']",,,
12057088,False,,residential,,False,127.214,"LINESTRING (-79.2356858 40.2432831, -79.2368404 40.2440126)",East Church Street,,,
12057088,False,,residential,,True,209.43099999999998,"LINESTRING (-79.2356858 40.2432831, -79.234747 40.2427016, -79.233792 40.242076)",East Church Street,,,
12099051,False,,residential,,False,109.50899999999999,"LINESTRING (-79.2356858 40.2432831, -79.2352379 40.2437089, -79.2350347 40.2438589, -79.2348248 40.244014)",North Saint Clair Street,,,
12099051,False,,residential,,True,136.773,"LINESTRING (-79.2356858 40.2432831, -79.236187 40.242846, -79.2367118 40.2423352)",North Saint Clair Street,,,
12061318,False,,tertiary,,False,59.946,"LINESTRING (-79.2390171 40.2438092, -79.239562 40.2441522)",West Main Street,,,
12061318,False,,tertiary,,True,93.77600000000001,"LINESTRING (-79.2390171 40.2438092, -79.2382219 40.2433073, -79.2381656 40.2432718)",West Main Street,,,
12099146,False,,residential,,True,132.10899999999998,"LINESTRING (-79.2390171 40.2438092, -79.2395155 40.243333, -79.2399916 40.2428828)",South Fairfield Street,,,
12102900,False,,residential,,False,136.772,"LINESTRING (-79.2390171 40.2438092, -79.238944 40.2438765, -79.2384865 40.2442979, -79.2380097 40.244769)",North Fairfield Street,,,
12100347,False,,residential,,False,177.677,"LINESTRING (-79.2322392 40.2435492, -79.2333576 40.2442535, -79.2338619 40.2445586)",Washington Street,,,
158117180,False,,residential,,True,98.768,"LINESTRING (-79.2322392 40.2435492, -79.23262 40.2431827, -79.2329687 40.2428572)",Marker Street,,,
360219007,False,PA 711,secondary,,True,13.71,"LINESTRING (-79.2396822 40.2413469, -79.239779 40.2412482)",South Market Street,,,
321167702,True,US 30,trunk,,False,133.196,"LINESTRING (-79.2396822 40.2413469, -79.2403908 40.2419158, -79.2407599 40.2422176)",Lincoln Highway,,2,50 mph
360219007,False,PA 711,secondary,,False,113.406,"LINESTRING (-79.2396822 40.2413469, -79.2395757 40.2414487, -79.239306 40.2417066, -79.2388368 40.2421366)",South Market Street,,,
12099146,False,,residential,,True,10.729,"LINESTRING (-79.2407599 40.2422176, -79.2408526 40.242152)",South Fairfield Street,,,
12099146,False,,residential,,False,98.85600000000001,"LINESTRING (-79.2407599 40.2422176, -79.2404796 40.2424157, -79.2399916 40.2428828)",South Fairfield Street,,,
321167702,True,US 30,trunk,,False,218.166,"LINESTRING (-79.2407599 40.2422176, -79.2417665 40.2430229, -79.24251 40.2436543)",Lincoln Highway,,2,50 mph
12097770,False,,residential,,False,68.226,"LINESTRING (-79.24251 40.2436543, -79.2422359 40.2439143, -79.242011 40.2441353)",South Grant Street,,,
12061318,False,,tertiary,,False,62.363,"LINESTRING (-79.239562 40.2441522, -79.2401289 40.244509)",West Main Street,,,
12061318,False,,tertiary,,True,59.946,"LINESTRING (-79.239562 40.2441522, -79.2390171 40.2438092)",West Main Street,,,
360219019,False,,residential,,False,68.614,"LINESTRING (-79.239562 40.2441522, -79.2400713 40.243673)",Frank Street,,,
360219019,False,,residential,,True,68.614,"LINESTRING (-79.2400713 40.243673, -79.239562 40.2441522)",Frank Street,,,
12042745,False,,residential,,False,12.804,"LINESTRING (-79.2328845 40.2401134, -79.2329821 40.2400256)",Bell Street,,,
12042745,False,,residential,,True,117.953,"LINESTRING (-79.2328845 40.2401134, -79.2324698 40.2404863, -79.23215 40.240773, -79.2320112 40.2409368)",Bell Street,,,
12084371,False,,residential,,True,147.50199999999998,"LINESTRING (-79.2418828 40.2406498, -79.2418303 40.2405726, -79.2413956 40.2400635, -79.241015 40.239694, -79.240815 40.2396404)",Nicely Road,,,
