osmid,oneway,lanes,ref,name,highway,width,reversed,length,geometry,maxspeed
30007045,False,2,,Cedar Street,residential,15.2,True,237.77,"LINESTRING (-71.080868 42.781759, -71.080553 42.781216, -71.080012 42.780284, -71.079814 42.7799, -71.079774 42.779779)",
30005996,False,2,,Webster Street,residential,15.9,True,82.651,"LINESTRING (-71.073686 42.780998, -71.073854 42.780265)",
30005653,False,2,,Arlington Street,residential,15.2,False,152.262,"LINESTRING (-71.073686 42.780998, -71.071872 42.780797, -71.071841 42.780795)",
30005653,False,2,,Arlington Street,residential,15.2,True,83.50399999999999,"LINESTRING (-71.073686 42.780998, -71.074149 42.780871, -71.074652 42.780751)",
30005996,False,2,,Webster Street,residential,15.9,False,81.15599999999999,"LINESTRING (-71.073686 42.780998, -71.073673 42.781191, -71.073638 42.781727)",
30006224,False,2,,Vine Street,residential,15.2,False,104.976,"LINESTRING (-71.079979 42.778847, -71.079774 42.779779)",
30006224,False,2,,Vine Street,residential,15.2,True,60.264,"LINESTRING (-71.079979 42.778847, -71.080097 42.778312)",
30007201,True,2,,Pentucket Street,residential,9.1,False,102.536,"LINESTRING (-71.079979 42.778847, -71.0794 42.778806, -71.07873 42.778748)",
30005365,False,2,MA 113,Water Street,primary,18.3,True,189.166,"LINESTRING (-71.071575 42.774709, -71.07179 42.77474, -71.071952 42.7747633, -71.0721211 42.7747867, -71.0722894 42.7748069, -71.0724647 42.7748272, -71.0730447 42.7748942, -71.0730843 42.7748987, -71.0731317 42.7749042, -71.0733769 42.7749325, -71.0738609 42.7749884)",
30006125,False,2,,Bartlett Avenue,residential,,False,19.118,"LINESTRING (-71.07475 42.779057, -71.074715 42.779227)",
30007234,False,2,,Bartlett Court,residential,,True,41.505,"LINESTRING (-71.07475 42.779057, -71.075249 42.779129)",15 mph
30006125,False,2,,Bartlett Avenue,residential,,True,153.61,"LINESTRING (-71.07475 42.779057, -71.0748462 42.7786294, -71.074944 42.778195, -71.0749735 42.7780798, -71.075072 42.777696)",
30006224,False,2,,Vine Street,residential,15.2,True,104.976,"LINESTRING (-71.079774 42.779779, -71.079979 42.778847)",
30006371,False,2,MA 110,White Street,primary,15.2,False,45.084,"LINESTRING (-71.079774 42.779779, -71.079681 42.779813, -71.079467 42.779863, -71.079258 42.779922)",
30006371,False,2,MA 110,White Street,primary,15.2,True,70.253,"LINESTRING (-71.079774 42.779779, -71.079823 42.77976, -71.080562 42.779525)",
30007045,False,2,,Cedar Street,residential,15.2,False,237.77,"LINESTRING (-71.079774 42.779779, -71.079814 42.7799, -71.080012 42.780284, -71.080553 42.781216, -71.080868 42.781759)",
30005996,False,2,,Webster Street,residential,15.9,False,207.656,"LINESTRING (-71.07456 42.777702, -71.074295 42.778494, -71.0741334 42.7789993, -71.074129 42.779013, -71.074103 42.7791, -71.074078 42.779184, -71.074 42.779523)",
30006851,False,2,,Summer Street,secondary,18.9,False,47.855999999999995,"LINESTRING (-71.07456 42.777702, -71.074402 42.777705, -71.07419 42.777701, -71.073991 42.777699, -71.073974 42.777697)",
30006851,False,2,,Summer Street,secondary,18.9,True,41.795,"LINESTRING (-71.07456 42.777702, -71.074644 42.777701, -71.074914 42.777699, -71.075072 42.777696)",
30005538,True,2,MA 97,James P Ginty Boulevard,primary,30.5,False,134.76,"LINESTRING (-71.077116 42.776463, -71.07691 42.776467, -71.0766 42.776473, -71.076225 42.776459, -71.076029 42.776458, -71.075905 42.776457, -71.075472 42.776402)",
30006355,False,2,MA 97;MA 125,Main Street,primary,18.3,False,14.087,"LINESTRING (-71.077116 42.776463, -71.077127 42.776517, -71.077144 42.776588)",35 mph
1168833644,True,2,MA 125,Main Street,primary,,False,72.006,"LINESTRING (-71.077116 42.776463, -71.0771821 42.7763215, -71.0770948 42.7760598, -71.0769979 42.7758426)",35 mph
30005326,False,2,,North Street,residential,12.2,True,156.902,"LINESTRING (-71.082143 42.780586, -71.081845 42.779192)",
30005326,False,2,,North Street,residential,12.2,False,93.52499999999999,"LINESTRING (-71.082143 42.780586, -71.082278 42.781222, -71.08232 42.781417)",
30005490,False,2,,John Street,residential,12.2,True,69.593,"LINESTRING (-71.082143 42.780586, -71.0828804 42.7805426, -71.082993 42.780536)",
30006118,False,2,,Franklin Street,residential,9.1,True,10.071,"LINESTRING (-71.0827867 42.778657, -71.0827756 42.7785668)",
806684387,False,2,,Franklin Street,residential,9.1,False,43.706,"LINESTRING (-71.0827867 42.778657, -71.082826 42.779049)",
30005747,False,2,,Cherry Street,residential,9.1,False,123.74599999999998,"LINESTRING (-71.077398 42.779146, -71.0772946 42.7791473, -71.0767374 42.7791546, -71.0764055 42.7791589, -71.07601 42.779164, -71.0759511 42.7791645, -71.075882 42.779165)",
30006189,False,2,MA 125,Main Street,primary,18.3,False,105.803,"LINESTRING (-71.077398 42.779146, -71.077405 42.779417, -71.0774138 42.7795924, -71.077435 42.780012, -71.077439 42.780097)",35 mph
30006189,False,2,MA 125,Main Street,primary,18.3,True,143.16,"LINESTRING (-71.077398 42.779146, -71.077397 42.779116, -71.0773964 42.7790958, -71.0773921 42.7789604, -71.0773851 42.7787379, -71.0773802 42.7785842, -71.077378 42.778514, -71.077377 42.7784555, -71.0773765 42.7784261, -71.07737 42.778032, -71.077357 42.777859)",35 mph
30005730,False,2,,Newcomb Street,residential,12.2,False,68.923,"LINESTRING (-71.075882 42.779165, -71.0758487 42.7792832, -71.075711 42.779772)",
30005730,False,2,,Newcomb Street,residential,12.2,True,170.536,"LINESTRING (-71.075882 42.779165, -71.0760361 42.7786029, -71.076105 42.7783339, -71.076183 42.7779454, -71.0762161 42.7777597, -71.076235 42.777654)",
30005747,False,2,,Cherry Street,residential,9.1,True,123.74599999999998,"LINESTRING (-71.075882 42.779165, -71.0759511 42.7791645, -71.07601 42.779164, -71.0764055 42.7791589, -71.0767374 42.7791546, -71.0772946 42.7791473, -71.077398 42.779146)",
30006909,False,2,MA 97,Winter Street,secondary,18.3,True,20.073,"LINESTRING (-71.081583 42.777614, -71.0818255 42.7776441)",
30005553,True,2,,How Street,residential,12.2,False,143.209,"LINESTRING (-71.081583 42.777614, -71.0812388 42.7771207, -71.08092 42.776664, -71.080785 42.776467)",
30006909,False,2,MA 97,Winter Street,secondary,18.3,False,59.763000000000005,"LINESTRING (-71.081583 42.777614, -71.081147 42.777561, -71.08086 42.777529)",
30005642,False,2,,Green Street,residential,12.2,False,45.243,"LINESTRING (-71.074132 42.777307, -71.073974 42.777697)",
30006585,False,2,,Cypress Street,residential,,False,88.516,"LINESTRING (-71.074132 42.777307, -71.073101 42.77706)",
"[30006264, 30005642]",False,2,,Green Street,residential,12.2,"[False, True]",164.36999999999998,"LINESTRING (-71.074132 42.777307, -71.074135 42.7773, -71.07416 42.777237, -71.074369 42.776701, -71.074387 42.77663, -71.074367 42.77659, -71.074363 42.776589, -71.074304 42.776566, -71.074178 42.776549, -71.073718 42.776523, -71.073382 42.776496)",30 mph
"[30005634, 884000820]",False,2,MA 110;MA 113,Washington Square,primary,39.6,True,44.895,"LINESTRING (-71.0823344 42.7737773, -71.0824966 42.7737418, -71.0826492 42.7736939, -71.0828467 42.7736319)",30 mph
847022863,False,2,MA 110;MA 113,Washington Square,primary,39.6,False,26.955999999999996,"LINESTRING (-71.0823344 42.7737773, -71.082214 42.7738002, -71.0820147 42.7738381)",30 mph
30007098,False,2,,Stage Street,residential,12.2,True,13.198,"LINESTRING (-71.075432 42.776517, -71.075472 42.776402)",
30006217,True,1,MA 97,James P Ginty Boulevard,primary,30.5,False,140.229,"LINESTRING (-71.075432 42.776517, -71.075488 42.776523, -71.075988 42.776574, -71.076028 42.776575, -71.076558 42.776594, -71.0769108 42.7765904, -71.077144 42.776588)",
30007117,False,2,,Stage Street,residential,12.2,False,135.69299999999998,"LINESTRING (-71.075432 42.776517, -71.075334 42.776938, -71.0753283 42.7769632, -71.075304 42.77707, -71.0753 42.777088, -71.0752505 42.7772836, -71.075196 42.777499, -71.075171 42.777598, -71.075154 42.777622, -71.075072 42.777696)",
30005730,False,2,,Newcomb Street,residential,12.2,False,170.536,"LINESTRING (-71.076235 42.777654, -71.0762161 42.7777597, -71.076183 42.7779454, -71.076105 42.7783339, -71.0760361 42.7786029, -71.075882 42.779165)",
30006851,False,2,,Summer Street,secondary,18.9,False,95.06,"LINESTRING (-71.076235 42.777654, -71.076168 42.77766, -71.076021 42.777668, -71.075962 42.77767, -71.0757288 42.777676, -71.07569 42.777677, -71.075342 42.77769, -71.075163 42.777694, -71.075072 42.777696)",
30006851,False,2,,Summer Street,secondary,18.9,True,92.868,"LINESTRING (-71.076235 42.777654, -71.076268 42.777651, -71.076436 42.777631, -71.07663 42.777593, -71.076843 42.777544, -71.077059 42.777492, -71.0771414 42.7774686, -71.077323 42.777417)",
30006125,False,2,,Bartlett Avenue,residential,,True,19.118,"LINESTRING (-71.074715 42.779227, -71.07475 42.779057)",
30005762,False,2,,Park Place,residential,9.1,False,85.001,"LINESTRING (-71.073242 42.779446, -71.07313 42.780206)",15 mph
30005582,False,2,,Park Street,residential,15.2,False,107.798,"LINESTRING (-71.073242 42.779446, -71.073236 42.779445, -71.072735 42.779397, -71.07193 42.779335)",
30005582,False,2,,Park Street,residential,15.2,True,62.454,"LINESTRING (-71.073242 42.779446, -71.07353 42.779474, -71.074 42.779523)",
30005868,False,2,,Kent Street,residential,12.2,True,110.443,"LINESTRING (-71.0720627 42.7773401, -71.0726348 42.77644)",
30006851,False,2,,Summer Street,secondary,18.9,False,57.468,"LINESTRING (-71.0720627 42.7773401, -71.0713827 42.777206)",
30005647,False,2,,Highland Avenue,residential,12.2,False,110.412,"LINESTRING (-71.0720627 42.7773401, -71.071789 42.777801, -71.071544 42.778257)",
30006851,False,2,,Summer Street,secondary,18.9,True,67.863,"LINESTRING (-71.0720627 42.7773401, -71.072477 42.77745, -71.072854 42.777526)",
357523844,False,2,MA 110,Emerson Street,primary,15.2,False,88.037,"LINESTRING (-71.081994 42.776865, -71.081983 42.77698, -71.0819337 42.7773488, -71.0818656 42.7775479, -71.0818255 42.7776441)",
357523844,False,2,MA 110,Emerson Street,primary,15.2,True,82.961,"LINESTRING (-71.081994 42.776865, -71.082065 42.776166, -71.08207 42.776121)",
30006641,False,2,,Fourth Avenue,residential,12.2,False,69.622,"LINESTRING (-71.081655 42.781522, -71.081639 42.781525, -71.081352 42.781591, -71.081111 42.781666, -71.080868 42.781759)",
30006641,False,2,,Fourth Avenue,residential,12.2,True,28.046999999999997,"LINESTRING (-71.081655 42.781522, -71.081954 42.781475, -71.081991 42.781469)",
30006650,False,2,,Nichols Street,residential,12.2,True,239.311,"LINESTRING (-71.081655 42.781522, -71.081486 42.781219, -71.081095 42.780521, -71.080562 42.779525)",
30005653,False,2,,Arlington Street,residential,15.2,False,75.641,"LINESTRING (-71.075534 42.780542, -71.074652 42.780751)",
30005730,False,2,,Newcomb Street,residential,12.2,True,86.83,"LINESTRING (-71.075534 42.780542, -71.075711 42.779772)",
30005653,False,2,,Arlington Street,residential,15.2,True,163.156,"LINESTRING (-71.075534 42.780542, -71.075692 42.780505, -71.076002 42.780432, -71.0764353 42.780331, -71.077439 42.780097)",
30006506,False,2,,Clinton Street,residential,12.2,False,124.296,"LINESTRING (-71.074882 42.779646, -71.074652 42.780751)",
30005582,False,2,,Park Street,residential,15.2,False,73.28999999999999,"LINESTRING (-71.074882 42.779646, -71.074462 42.77958, -71.074 42.779523)",
30005582,False,2,,Park Street,residential,15.2,True,69.09299999999999,"LINESTRING (-71.074882 42.779646, -71.075088 42.779677, -71.075711 42.779772)",
30005452,False,2,,Portland Street,residential,15.2,False,89.038,"LINESTRING (-71.07886 42.777953, -71.0788327 42.7781321, -71.0788059 42.778308, -71.078792 42.778399, -71.078738 42.778706, -71.07873 42.778748)",
30005452,False,2,,Portland Street,residential,15.2,True,77.286,"LINESTRING (-71.07886 42.777953, -71.078874 42.777862, -71.079003 42.777266)",
30006348,False,1,,Newell Street,residential,6.1,False,123.20100000000001,"LINESTRING (-71.07886 42.777953, -71.078659 42.777932, -71.07843 42.777911, -71.078197 42.777892, -71.077964 42.777885, -71.077735 42.777878, -71.077357 42.777859)",
30006363,False,2,,Bethany Avenue,residential,15.2,False,13.374,"LINESTRING (-71.073607 42.776168, -71.073596 42.776288)",30 mph
30007096,False,2,,Bethany Avenue,residential,15.2,True,132.811,"LINESTRING (-71.073607 42.776168, -71.073695 42.775696, -71.0737254 42.7755677, -71.0737331 42.7755353, -71.0738609 42.7749884)",30 mph
664932333,False,2,MA 110;MA 113,Washington Square,primary,39.6,False,11.012,"LINESTRING (-71.0820147 42.7738381, -71.081886 42.7738678)",30 mph
847022863,False,2,MA 110;MA 113,Washington Square,primary,39.6,True,26.955999999999996,"LINESTRING (-71.0820147 42.7738381, -71.082214 42.7738002, -71.0823344 42.7737773)",30 mph
664932334,True,2,MA 110,Emerson Street,primary,15.2,False,49.998,"LINESTRING (-71.0821062 42.7742782, -71.0821204 42.7741656, -71.0820147 42.7738381)",
883847840,False,2,MA 110,Emerson Street,primary,15.2,False,111.40100000000001,"LINESTRING (-71.0821062 42.7742782, -71.0821205 42.7743226, -71.082169 42.774473, -71.082194 42.774574, -71.082203 42.774656, -71.082203 42.774751, -71.082196 42.774936, -71.0821671 42.775272)",
30006909,False,2,MA 97,Winter Street,secondary,18.3,True,47.628,"LINESTRING (-71.080283 42.777465, -71.08086 42.777529)",
30006224,False,2,,Vine Street,residential,15.2,False,95.398,"LINESTRING (-71.080283 42.777465, -71.0802012 42.7778374, -71.080097 42.778312)",
30006909,False,2,MA 97,Winter Street,secondary,18.3,False,106.789,"LINESTRING (-71.080283 42.777465, -71.0801289 42.7774408, -71.0799613 42.7774144, -71.079743 42.77738, -71.0796499 42.7773656, -71.079394 42.777326, -71.079049 42.777272, -71.079003 42.777266)",
30005582,False,2,,Park Street,residential,15.2,False,58.578,"LINESTRING (-71.07193 42.779335, -71.071215 42.779289)",
30005582,False,2,,Park Street,residential,15.2,True,107.79799999999999,"LINESTRING (-71.07193 42.779335, -71.072735 42.779397, -71.073236 42.779445, -71.073242 42.779446)",
30006046,False,2,,Maple Avenue,residential,12.2,True,214.855,"LINESTRING (-71.07193 42.779335, -71.07204 42.779091, -71.07245 42.778285, -71.072624 42.777952, -71.072854 42.777526)",
30006371,False,2,MA 110,White Street,primary,15.2,False,69.76299999999999,"LINESTRING (-71.0813524 42.7792866, -71.081056 42.779368, -71.0809502 42.7794016, -71.0807723 42.7794582, -71.080562 42.779525)",
30007023,False,2,,Charles Street,residential,15.2,True,41.576,"LINESTRING (-71.0813524 42.7792866, -71.081458 42.779264, -71.081692 42.779216, -71.081845 42.779192)",
30007178,False,2,MA 110,White Street,primary,18.3,True,29.565,"LINESTRING (-71.0813524 42.7792866, -71.0813852 42.7791882, -71.081414 42.779096, -71.08143 42.779027)",
30006582,False,,,How Street,residential,,False,14.75,"LINESTRING (-71.080256 42.7757074, -71.080325 42.77583)",
30005351,False,2,,How Street,residential,12.2,True,155.399,"LINESTRING (-71.080256 42.7757074, -71.0801312 42.7753962, -71.0801227 42.7753749, -71.0801118 42.7753475, -71.080035 42.775154, -71.0798827 42.7747396, -71.0797437 42.7743615)",
30005416,True,2,,Bailey Boulevard,secondary,15.2,False,153.67199999999997,"LINESTRING (-71.080256 42.7757074, -71.079969 42.775803, -71.079623 42.775929, -71.079336 42.776031, -71.0792041 42.7760753, -71.079065 42.776122, -71.078847 42.776189, -71.078624 42.776239, -71.078533 42.776259)",
30005730,False,2,,Newcomb Street,residential,12.2,False,86.83,"LINESTRING (-71.075711 42.779772, -71.075534 42.780542)",
30005582,False,2,,Park Street,residential,15.2,False,69.09299999999999,"LINESTRING (-71.075711 42.779772, -71.075088 42.779677, -71.074882 42.779646)",
30005730,False,2,,Newcomb Street,residential,12.2,True,68.923,"LINESTRING (-71.075711 42.779772, -71.0758487 42.7792832, -71.075882 42.779165)",
30006189,False,2,MA 125,Main Street,primary,18.3,False,49.227000000000004,"LINESTRING (-71.077323 42.777417, -71.0773365 42.7775925, -71.077357 42.777859)",35 mph
30006851,False,2,,Summer Street,secondary,18.9,False,92.86800000000001,"LINESTRING (-71.077323 42.777417, -71.0771414 42.7774686, -71.077059 42.777492, -71.076843 42.777544, -71.07663 42.777593, -71.076436 42.777631, -71.076268 42.777651, -71.076235 42.777654)",
92194082,False,6,MA 97;MA 125,Main Street,primary,18.3,True,93.33500000000001,"LINESTRING (-71.077323 42.777417, -71.077267 42.777134, -71.0771755 42.7767232, -71.077169 42.776694, -71.077144 42.776588)",35 mph
884003505,False,2,MA 97,Winter Street,secondary,18.3,True,109.18199999999999,"LINESTRING (-71.077323 42.777417, -71.077733 42.777318, -71.078019 42.77726, -71.07818 42.777231, -71.0782644 42.7772245, -71.0784 42.777214, -71.078622 42.777224)",
30006133,False,2,,Moore Street,residential,9.1,False,55.6,"LINESTRING (-71.073101 42.77706, -71.072854 42.777526)",
30006585,False,2,,Cypress Street,residential,,True,88.516,"LINESTRING (-71.073101 42.77706, -71.074132 42.777307)",
30006133,False,2,,Moore Street,residential,9.1,True,67.053,"LINESTRING (-71.073101 42.77706, -71.073108 42.777047, -71.073156 42.776957, -71.073235 42.77681, -71.073292 42.776711, -71.073353 42.776616, -71.073382 42.776496)",
30006005,False,1,,Phoenix Row,residential,9.1,False,45.886,"LINESTRING (-71.0832164 42.7732197, -71.0826969 42.7733774)",30 mph
569188618,False,1,,Green Place,residential,,False,31.148999999999997,"LINESTRING (-71.0832164 42.7732197, -71.0833278 42.7734242, -71.0833581 42.7734798)",30 mph
30006582,False,,,How Street,residential,,True,14.75,"LINESTRING (-71.080325 42.77583, -71.080256 42.7757074)",
30007336,True,1,,Bailey Boulevard,secondary,15.2,False,93.117,"LINESTRING (-71.080325 42.77583, -71.080873 42.775633, -71.081129 42.775545, -71.08126 42.775507, -71.081288 42.775499, -71.0813615 42.7754819)",
30006005,False,1,,Phoenix Row,residential,9.1,True,45.886,"LINESTRING (-71.0826969 42.7733774, -71.0832164 42.7732197)",30 mph
30006113,False,2,,Elliott Place,unclassified,12.2,False,74.572,"LINESTRING (-71.081393 42.7732774, -71.0814425 42.7733941, -71.0815208 42.7735648, -71.081525 42.773574, -71.0816427 42.7738506, -71.0816706 42.7739163)",
"[30006409, 883866258, 624716243]",True,1,,"['Currier Place', 'Wall Street']",unclassified,4.3,False,135.432,"LINESTRING (-71.081393 42.7732774, -71.082011 42.77309, -71.0820573 42.7731882, -71.082191 42.773472, -71.0822992 42.7737024, -71.0823344 42.7737773)",
30006567,False,2,,Ashland Street,residential,15.2,False,118.28099999999999,"LINESTRING (-71.075014 42.781572, -71.074747 42.781695, -71.074655 42.781738, -71.074577 42.781759, -71.074501 42.781768, -71.074357 42.781765, -71.074044 42.781751, -71.073638 42.781727)",
