osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,access,junction
16574646,True,2,Freeman Mill Road,primary,False,58.833,"LINESTRING (-79.797534 36.069271, -79.7974302 36.0687486)",,,
1076796744,False,2,South Elm Street,tertiary,False,6.682,"LINESTRING (-79.7906019 36.0684861, -79.7906061 36.0684261)",,,
16596579,True,,West McGee Street,secondary,False,102.54599999999999,"LINESTRING (-79.7906019 36.0684861, -79.7907065 36.0685068, -79.7907635 36.068518, -79.7913743 36.0685633, -79.7915503 36.068582, -79.7915956 36.0685868, -79.7917211 36.0686332)",,,
935837271,False,2,South Elm Street,tertiary,True,194.293,"LINESTRING (-79.7906019 36.0684861, -79.7905978 36.0685452, -79.7905756 36.0688633, -79.7905577 36.0690636, -79.7904906 36.0698055, -79.790464 36.070145, -79.790456 36.0702294)",,,
16579143,False,2,South Elm Street,tertiary,False,105.968,"LINESTRING (-79.7902821 36.0724802, -79.7902877 36.0724089, -79.7903563 36.0715291)",,,
894993223,False,3,North Elm Street,secondary,False,109.607,"LINESTRING (-79.7902821 36.0724802, -79.7902737 36.0725883, -79.7902113 36.0733886, -79.7902061 36.073464)",35 mph,,
935448830,True,4,East Market Street,secondary,False,108.65,"LINESTRING (-79.7902821 36.0724802, -79.79019 36.0724759, -79.7895901 36.0724482, -79.7890755 36.0724203)",,,
935452078,False,2,North Davie Street,secondary,False,108.468,"LINESTRING (-79.7890755 36.0724203, -79.7889896 36.0733933)",,,
16576869,True,4,East Market Street,secondary,False,202.89,"LINESTRING (-79.7890755 36.0724203, -79.7880562 36.072354, -79.7877929 36.0723378, -79.7877112 36.0723328, -79.787665 36.07233, -79.7872293 36.0723032, -79.7870473 36.0722921, -79.7868249 36.0722784)",,,
208189140,False,,South Davie Street,secondary,True,104.137,"LINESTRING (-79.7890755 36.0724203, -79.7891166 36.0719282, -79.7891456 36.0715938, -79.7891547 36.0715157, -79.7891582 36.0714862)",,,
"[935705205, 16592854]",False,,North Church Street,tertiary,False,112.35,"LINESTRING (-79.7868249 36.0722784, -79.7868034 36.0725767, -79.7867825 36.0728659, -79.7867527 36.0732871)",,,
"[16599438, 763751182]",False,,South Church Street,tertiary,False,100.70299999999999,"LINESTRING (-79.7868249 36.0722784, -79.7868789 36.0715302, -79.7868901 36.0713743)",,,
16577871,True,,Commerce Place,residential,False,108.147,"LINESTRING (-79.7926395 36.0726017, -79.7925552 36.0735719)",,,
"[1171917786, 1171917787]",True,4,West Market Street,secondary,False,98.604,"LINESTRING (-79.7926395 36.0726017, -79.7921302 36.0725755, -79.792041 36.0725709, -79.791639 36.0725502, -79.7915446 36.0725453)",20 mph,,
16577871,True,,Commerce Place,residential,False,107.565,"LINESTRING (-79.7925552 36.0735719, -79.7925007 36.0736485, -79.7923783 36.0745219)",,,
935788308,True,4,West Friendly Avenue,secondary,False,123.05100000000002,"LINESTRING (-79.7925552 36.0735719, -79.7927032 36.0735792, -79.7931027 36.073599, -79.7935014 36.0736187, -79.7937942 36.0736331, -79.7939218 36.0736394)",,,
16577871,True,,Commerce Place,residential,False,155.81799999999998,"LINESTRING (-79.7923783 36.0745219, -79.7922989 36.0751945, -79.7923073 36.0752224, -79.7923368 36.075235, -79.792367 36.0752453, -79.7924095 36.0752466, -79.7924475 36.0752378, -79.7924725 36.0752197, -79.7925643 36.0746747)",,,
16585557,False,,Sternberger Place,residential,False,137.121,"LINESTRING (-79.7923783 36.0745219, -79.7925823 36.0745378, -79.793543 36.074608, -79.7938977 36.0746339)",,,
16585557,False,,Sternberger Place,residential,True,87.256,"LINESTRING (-79.7923783 36.0745219, -79.791993 36.074495, -79.7914112 36.0744528)",,,
16579143,False,2,South Elm Street,tertiary,False,144.799,"LINESTRING (-79.7903563 36.0715291, -79.7904046 36.07091, -79.7904282 36.0706066, -79.79045 36.0703251, -79.790456 36.0702294)",,,
16579143,False,2,South Elm Street,tertiary,True,105.968,"LINESTRING (-79.7903563 36.0715291, -79.7902877 36.0724089, -79.7902821 36.0724802)",,,
16580345,True,,East February One Place,residential,False,107.788,"LINESTRING (-79.7903563 36.0715291, -79.7892529 36.0714896, -79.7891582 36.0714862)",,,
16579143,False,2,South Elm Street,tertiary,True,144.79899999999998,"LINESTRING (-79.790456 36.0702294, -79.79045 36.0703251, -79.7904282 36.0706066, -79.7904046 36.07091, -79.7903563 36.0715291)",,,
16607086,False,2,West Washington Street,tertiary,False,113.458,"LINESTRING (-79.790456 36.0702294, -79.7905752 36.0702324, -79.7916075 36.0702754, -79.7917167 36.070281)",,,
"[894993224, 48952442]",False,3,East Washington Street,tertiary,False,107.93599999999999,"LINESTRING (-79.790456 36.0702294, -79.7903633 36.0702261, -79.7899747 36.0702122, -79.7899611 36.0702117, -79.7898097 36.0702063, -79.7893589 36.0701826, -79.7892575 36.0701722)",,,
935837271,False,2,South Elm Street,tertiary,False,194.29299999999998,"LINESTRING (-79.790456 36.0702294, -79.790464 36.070145, -79.7904906 36.0698055, -79.7905577 36.0690636, -79.7905756 36.0688633, -79.7905978 36.0685452, -79.7906019 36.0684861)",,,
16580702,False,,East Lindsay Street,tertiary,True,216.39600000000002,"LINESTRING (-79.7899299 36.0769973, -79.7893804 36.0767573, -79.789328 36.0767344, -79.7892609 36.0767051, -79.7891199 36.0766434, -79.7890014 36.0765917, -79.7889291 36.0765601, -79.7889072 36.0765505, -79.788746 36.0764801, -79.7887127 36.0764655, -79.7885815 36.0764082, -79.788462 36.076356, -79.788396 36.0763287, -79.7882616 36.0762727, -79.788087 36.0762, -79.788002 36.076165, -79.787802 36.076087)",,,
16604227,False,,West Lindsay Street,tertiary,False,61.650000000000006,"LINESTRING (-79.7899299 36.0769973, -79.790042 36.077048, -79.790243 36.077088, -79.79059 36.077128)",,,
207780197,False,4,North Elm Street,secondary,True,231.983,"LINESTRING (-79.7899299 36.0769973, -79.7899639 36.0765617, -79.7899826 36.0763219, -79.78999 36.0762265, -79.7900931 36.0749152)",35 mph,,
48952262,False,2,Summit Avenue,tertiary,False,108.88900000000001,"LINESTRING (-79.7900931 36.0749152, -79.7899517 36.074919, -79.7897299 36.0749391, -79.7895286 36.0749554, -79.7893272 36.0749641, -79.7891276 36.0749615, -79.7888848 36.0749489)",,,
207780197,False,4,North Elm Street,secondary,False,231.983,"LINESTRING (-79.7900931 36.0749152, -79.78999 36.0762265, -79.7899826 36.0763219, -79.7899639 36.0765617, -79.7899299 36.0769973)",35 mph,,
325370722,False,2,Bellemeade Street,tertiary,True,120.019,"LINESTRING (-79.7900931 36.0749152, -79.7902254 36.0749385, -79.7906262 36.0750381, -79.7908742 36.0751242, -79.7910604 36.0751947, -79.791222 36.0752397, -79.7913548 36.0752557)",,,
894993223,False,3,North Elm Street,secondary,True,161.688,"LINESTRING (-79.7900931 36.0749152, -79.7901351 36.0743665, -79.7901394 36.0743288, -79.7901588 36.0741021, -79.7901654 36.0740114, -79.7901983 36.0735617, -79.7902061 36.073464)",35 mph,,
894993223,False,3,North Elm Street,secondary,False,161.688,"LINESTRING (-79.7902061 36.073464, -79.7901983 36.0735617, -79.7901654 36.0740114, -79.7901588 36.0741021, -79.7901394 36.0743288, -79.7901351 36.0743665, -79.7900931 36.0749152)",35 mph,,
894993223,False,3,North Elm Street,secondary,True,109.607,"LINESTRING (-79.7902061 36.073464, -79.7902113 36.0733886, -79.7902737 36.0725883, -79.7902821 36.0724802)",35 mph,,
935788308,True,4,West Friendly Avenue,secondary,False,113.593,"LINESTRING (-79.7902061 36.073464, -79.7903045 36.0734694, -79.7913498 36.0735124, -79.7914682 36.0735182)",,,
208189140,False,,South Davie Street,secondary,False,104.137,"LINESTRING (-79.7891582 36.0714862, -79.7891547 36.0715157, -79.7891456 36.0715938, -79.7891166 36.0719282, -79.7890755 36.0724203)",,,
208189140,False,,South Davie Street,secondary,True,58.502,"LINESTRING (-79.7891582 36.0714862, -79.7891642 36.071379, -79.7891667 36.0713501, -79.7891703 36.0713082, -79.7891783 36.0712162, -79.7891801 36.071195, -79.7891875 36.0711102, -79.7891889 36.0710944, -79.7891896 36.0710861, -79.7891904 36.0710775, -79.7891912 36.071068, -79.7891918 36.071061, -79.7891923 36.071055, -79.7892003 36.0709612)",,,
16580702,False,,East Lindsay Street,tertiary,False,216.39600000000002,"LINESTRING (-79.787802 36.076087, -79.788002 36.076165, -79.788087 36.0762, -79.7882616 36.0762727, -79.788396 36.0763287, -79.788462 36.076356, -79.7885815 36.0764082, -79.7887127 36.0764655, -79.788746 36.0764801, -79.7889072 36.0765505, -79.7889291 36.0765601, -79.7890014 36.0765917, -79.7891199 36.0766434, -79.7892609 36.0767051, -79.789328 36.0767344, -79.7893804 36.0767573, -79.7899299 36.0769973)",,,
48952264,False,,East Lindsay Street,tertiary,False,46.236000000000004,"LINESTRING (-79.787802 36.076087, -79.78771 36.0760563, -79.7876653 36.0760413, -79.787485 36.075981, -79.7873189 36.0759468)",,,
48952453,False,,Summit Avenue,secondary,True,33.826,"LINESTRING (-79.787802 36.076087, -79.788039 36.075934, -79.7880888 36.0758908)",,,
935448831,False,,Summit Avenue,secondary,False,120.349,"LINESTRING (-79.787802 36.076087, -79.7877124 36.0761419, -79.7868307 36.0766823, -79.786735 36.076741)",,,
"[207908116, 753940503]",False,2,North Church Street,tertiary,True,292.897,"LINESTRING (-79.7865836 36.0759173, -79.7865941 36.0756638, -79.786597 36.0755384, -79.7866005 36.0753869, -79.7866077 36.0752697, -79.7866343 36.0748351, -79.786667 36.0743, -79.7867527 36.0732871)",,,
341225170,False,,East Lindsay Street,tertiary,True,66.31400000000001,"LINESTRING (-79.7865836 36.0759173, -79.7867142 36.0759171, -79.7867444 36.075917, -79.787028 36.075917, -79.7872491 36.0759372, -79.787291 36.075941, -79.7873189 36.0759468)",,,
935448832,False,,North Church Street,tertiary,False,92.604,"LINESTRING (-79.7865836 36.0759173, -79.7865973 36.0760054, -79.7866081 36.0760754, -79.7866542 36.0763031, -79.7866767 36.0764252, -79.7867188 36.0766533, -79.786735 36.076741)",,,
16601021,True,4,North Edgeworth Street,primary,False,107.443,"LINESTRING (-79.7961512 36.0727828, -79.7961393 36.0728936, -79.7960896 36.0733546, -79.7960351 36.0736734, -79.7960232 36.0737432)",35 mph,,
1098538897,True,4,West Market Street,secondary,False,197.306,"LINESTRING (-79.7961512 36.0727828, -79.7960282 36.0727765, -79.7959051 36.0727701, -79.795463 36.0727473, -79.7951152 36.0727294, -79.7949226 36.0727194, -79.7939604 36.0726691)",,,
341252841,True,4,South Edgeworth Street,primary,False,100.26499999999999,"LINESTRING (-79.7962087 36.0718823, -79.7962039 36.0719571, -79.7961561 36.0727061, -79.7961512 36.0727828)",,,
341252841,True,4,South Edgeworth Street,primary,False,161.755,"LINESTRING (-79.7962288 36.0704277, -79.7962274 36.0705275, -79.7962238 36.070791, -79.7962211 36.0709846, -79.7962116 36.0716724, -79.7962091 36.0718498, -79.7962087 36.0718823)",,,
341252843,False,,West Washington Street,tertiary,False,111.32900000000001,"LINESTRING (-79.7962288 36.0704277, -79.7963599 36.0704332, -79.7968263 36.0704528, -79.7974658 36.0704796)",,,
894988658,False,2,West Washington Street,tertiary,True,96.559,"LINESTRING (-79.7962288 36.0704277, -79.7961141 36.0704239, -79.7951554 36.0703917)",,,
935754295,True,,West McGee Street,tertiary,False,34.467,"LINESTRING (-79.796372 36.069327, -79.7967554 36.0693205)",,,
48952124,True,4,South Edgeworth Street,primary,False,123.06800000000001,"LINESTRING (-79.796372 36.069327, -79.7963444 36.0695389, -79.7962958 36.0699128, -79.7962771 36.0700562, -79.79624 36.0703418, -79.7962288 36.0704277)",,,
48952440,True,,,primary_link,False,107.74799999999999,"LINESTRING (-79.796514 36.06875, -79.7963817 36.0689125, -79.796328 36.0690079, -79.796273 36.0690795, -79.7961765 36.0691532, -79.7961175 36.0691781, -79.7960544 36.0691944, -79.7959767 36.0692106, -79.7958751 36.0692091, -79.7956739 36.069188, -79.7956002 36.0691835)",,,
116762841,True,3,Freeman Mill Road,primary,False,65.465,"LINESTRING (-79.796514 36.06875, -79.796452 36.068947, -79.796372 36.069327)",,,
"[16590922, 16582415]",False,,Hughes Street,residential,False,204.636,"LINESTRING (-79.7892003 36.0709612, -79.7890279 36.0709507, -79.7889084 36.0709435, -79.788739 36.070933, -79.7885795 36.0709234, -79.7884044 36.0709128, -79.7881349 36.0708966, -79.78693 36.070822)",,,
208189140,False,,South Davie Street,secondary,False,58.50200000000001,"LINESTRING (-79.7892003 36.0709612, -79.7891923 36.071055, -79.7891918 36.071061, -79.7891912 36.071068, -79.7891904 36.0710775, -79.7891896 36.0710861, -79.7891889 36.0710944, -79.7891875 36.0711102, -79.7891801 36.071195, -79.7891783 36.0712162, -79.7891703 36.0713082, -79.7891667 36.0713501, -79.7891642 36.071379, -79.7891582 36.0714862)",,,
208189140,False,,South Davie Street,secondary,True,87.915,"LINESTRING (-79.7892003 36.0709612, -79.7892026 36.0709364, -79.7892104 36.0708462, -79.7892169 36.0707703, -79.7892183 36.0707549, -79.7892192 36.070745, -79.7892249 36.0705008, -79.789246 36.0702871, -79.789249 36.0702557, -79.7892575 36.0701722)",,,
16583720,False,,Exchange Place,residential,True,96.998,"LINESTRING (-79.7929016 36.0694296, -79.7927929 36.0694262, -79.792711 36.0694237, -79.7926869 36.0694229, -79.7926669 36.0694223, -79.7924702 36.0694162, -79.7918594 36.0694081, -79.7918228 36.0694076)",,,
16590985,False,,Federal Place,residential,False,90.341,"LINESTRING (-79.7929016 36.0694296, -79.792905 36.069372, -79.7929147 36.0692106, -79.7929381 36.0688216, -79.7929438 36.0686976, -79.7929474 36.068618)",,,
16590985,False,,Federal Place,residential,True,98.932,"LINESTRING (-79.7929016 36.0694296, -79.7928962 36.0695194, -79.7928821 36.0697546, -79.7928663 36.0700174, -79.7928357 36.0703176)",,,
935452078,False,2,North Davie Street,secondary,True,108.468,"LINESTRING (-79.7889896 36.0733933, -79.7890755 36.0724203)",,,
16584367,False,,North Davie Street,secondary,False,173.244,"LINESTRING (-79.7889896 36.0733933, -79.7889416 36.0741715, -79.7889324 36.0742857, -79.7889166 36.0744386, -79.7888981 36.0746718, -79.7888848 36.0749489)",,,
935452077,True,3,East Friendly Avenue,secondary,False,109.615,"LINESTRING (-79.7889896 36.0733933, -79.7901264 36.0734601, -79.7902061 36.073464)",,,
16584367,False,,North Davie Street,secondary,True,173.24399999999997,"LINESTRING (-79.7888848 36.0749489, -79.7888981 36.0746718, -79.7889166 36.0744386, -79.7889324 36.0742857, -79.7889416 36.0741715, -79.7889896 36.0733933)",,,
48952262,False,2,Summit Avenue,tertiary,True,108.88900000000001,"LINESTRING (-79.7888848 36.0749489, -79.7891276 36.0749615, -79.7893272 36.0749641, -79.7895286 36.0749554, -79.7897299 36.0749391, -79.7899517 36.074919, -79.7900931 36.0749152)",,,
48952453,False,,Summit Avenue,secondary,False,129.44500000000002,"LINESTRING (-79.7888848 36.0749489, -79.788856 36.0750827, -79.7888393 36.0751464, -79.7887948 36.0752227, -79.788672 36.0753465, -79.7885569 36.0754454, -79.7884883 36.0755107, -79.7880888 36.0758908)",,,
16585557,False,,Sternberger Place,residential,False,87.256,"LINESTRING (-79.7914112 36.0744528, -79.791993 36.074495, -79.7923783 36.0745219)",,,
16594457,True,4,North Greene Street,tertiary,False,104.04999999999998,"LINESTRING (-79.7914112 36.0744528, -79.791415 36.0743983, -79.791424 36.0742681, -79.7914611 36.0736393, -79.7914682 36.0735182)",,,
16585557,False,,Sternberger Place,residential,True,137.121,"LINESTRING (-79.7938977 36.0746339, -79.793543 36.074608, -79.7925823 36.0745378, -79.7923783 36.0745219)",,,
753925629,False,4,North Eugene Street,secondary,False,99.02699999999999,"LINESTRING (-79.7938977 36.0746339, -79.7938955 36.0747216, -79.7938939 36.0747866, -79.7938902 36.0749365, -79.7938878 36.0750327, -79.7938797 36.0753565, -79.7938755 36.0755243)",,,
"[935788309, 753925629]",False,4,North Eugene Street,secondary,True,110.60499999999999,"LINESTRING (-79.7938977 36.0746339, -79.7939007 36.074514, -79.793908 36.0742218, -79.7939097 36.0741532, -79.7939192 36.073749, -79.7939218 36.0736394)",,,
16587765,False,,Battleground Avenue,residential,False,164.578,"LINESTRING (-79.7912921 36.0759491, -79.791435 36.0759354, -79.7917047 36.0759114, -79.7917754 36.0759065, -79.791842 36.075918, -79.7918853 36.0759332, -79.7919258 36.0759539, -79.7919654 36.0759854, -79.7920185 36.0760756, -79.7920422 36.0761158, -79.7921499 36.0762987, -79.7922971 36.0765855, -79.792417 36.076819)",,,
48952457,False,,North Greene Street,tertiary,False,128.72899999999998,"LINESTRING (-79.7912921 36.0759491, -79.7912714 36.076174, -79.7912295 36.0766296, -79.791215 36.0767874, -79.7911859 36.0771036)",,,
48952457,False,,North Greene Street,tertiary,True,77.309,"LINESTRING (-79.7912921 36.0759491, -79.7913193 36.0756527, -79.7913417 36.075409, -79.7913548 36.0752557)",,,
16604227,False,,West Lindsay Street,tertiary,False,45.492,"LINESTRING (-79.792417 36.076819, -79.7929229 36.0768052)",,,
16587765,False,,Battleground Avenue,residential,True,164.57799999999997,"LINESTRING (-79.792417 36.076819, -79.7922971 36.0765855, -79.7921499 36.0762987, -79.7920422 36.0761158, -79.7920185 36.0760756, -79.7919654 36.0759854, -79.7919258 36.0759539, -79.7918853 36.0759332, -79.791842 36.075918, -79.7917754 36.0759065, -79.7917047 36.0759114, -79.791435 36.0759354, -79.7912921 36.0759491)",,,
16604227,False,,West Lindsay Street,tertiary,True,115.355,"LINESTRING (-79.792417 36.076819, -79.792178 36.076845, -79.792022 36.0768857, -79.7918251 36.076937, -79.7914728 36.0770288, -79.7911859 36.0771036)",,,
16589206,False,,Eckel Street,residential,False,115.756,"LINESTRING (-79.7886661 36.070107, -79.7886923 36.0697443, -79.7886984 36.0696298, -79.7887052 36.0694796, -79.7887084 36.0694381, -79.7887202 36.0692159, -79.7887204 36.0691497, -79.78872 36.0690671)",,,
324704732,False,,East Washington Street,tertiary,False,153.27100000000002,"LINESTRING (-79.7886661 36.070107, -79.787765 36.0700623, -79.7873292 36.0700483, -79.7869632 36.0700349)",,,
324704732,False,,East Washington Street,tertiary,True,53.665,"LINESTRING (-79.7886661 36.070107, -79.7887446 36.0701139, -79.7888153 36.0701211, -79.7889866 36.0701393, -79.7891365 36.0701539, -79.7892575 36.0701722)",,,
"[16590922, 16582415]",False,,Hughes Street,residential,True,204.63600000000002,"LINESTRING (-79.78693 36.070822, -79.7881349 36.0708966, -79.7884044 36.0709128, -79.7885795 36.0709234, -79.788739 36.070933, -79.7889084 36.0709435, -79.7890279 36.0709507, -79.7892003 36.0709612)",,,
763751183,False,,South Church Street,tertiary,False,87.572,"LINESTRING (-79.78693 36.070822, -79.7869475 36.0704314, -79.7869521 36.0703278, -79.7869632 36.0700349)",,,
763751183,False,,South Church Street,tertiary,True,61.517,"LINESTRING (-79.78693 36.070822, -79.7868982 36.0712621, -79.7868901 36.0713743)",,,
16590985,False,,Federal Place,residential,False,98.932,"LINESTRING (-79.7928357 36.0703176, -79.7928663 36.0700174, -79.7928821 36.0697546, -79.7928962 36.0695194, -79.7929016 36.0694296)",,,
