osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,junction
20585286,False,2,Blooms Quarry Road,tertiary,False,15.422,"LINESTRING (-77.4448854 38.7704907, -77.4447564 38.7703952)",,
217380289,True,2,Euclid Avenue,tertiary,False,96.189,"LINESTRING (-77.4448854 38.7704907, -77.445041 38.7703204, -77.4451739 38.7701886, -77.445229 38.770134, -77.4454137 38.769917, -77.445526 38.769785)",,
20585286,False,2,Blooms Quarry Road,tertiary,True,15.422,"LINESTRING (-77.4447564 38.7703952, -77.4448854 38.7704907)",,
20584952,False,,Lapaz Court,residential,False,13.278,"LINESTRING (-77.447064 38.767887, -77.447189 38.767956)",,
20585738,True,2,Euclid Avenue,tertiary,False,227.828,"LINESTRING (-77.447064 38.767887, -77.446717 38.768266, -77.446314 38.768714, -77.4462869 38.7687442, -77.446118 38.768932, -77.4456204 38.7694568, -77.445531 38.769551)",,
20584952,False,,Lapaz Court,residential,False,49.604,"LINESTRING (-77.447189 38.767956, -77.447653 38.768217)",,
20584952,False,,Lapaz Court,residential,True,13.278,"LINESTRING (-77.447189 38.767956, -77.447064 38.767887)",,
20585016,False,,Park Central Plaza,residential,True,11.794,"LINESTRING (-77.4423212 38.7667081, -77.4424565 38.7666971)",,
20585016,False,,Park Central Plaza,residential,False,222.604,"LINESTRING (-77.4423212 38.7667081, -77.4422011 38.766717, -77.441563 38.766764, -77.44138 38.76679, -77.4413093 38.7668061, -77.441202 38.76683, -77.4411339 38.7668495, -77.441097 38.76686, -77.4410251 38.7668861, -77.440929 38.766921, -77.44064 38.767048, -77.4405265 38.7671116, -77.4404423 38.767164, -77.440187 38.767323, -77.4400225 38.7674501)",,
217384330,True,2,Manassas Drive,secondary,False,90.32,"LINESTRING (-77.4423212 38.7667081, -77.442332 38.7668027, -77.4423543 38.7669984, -77.4423956 38.7671904, -77.4424474 38.7673581, -77.4424566 38.7673816, -77.4425051 38.767505)",,
20585056,False,2,Railroad Drive,residential,True,75.554,"LINESTRING (-77.4407133 38.7646737, -77.440689 38.7645949, -77.44057 38.764209, -77.440565 38.764191, -77.4405577 38.7641327, -77.440551 38.7640726, -77.4405505 38.7640369, -77.4405497 38.7640084)",15 mph,
714967852,True,1,Railroad Drive,residential,False,21.616,"LINESTRING (-77.4407133 38.7646737, -77.4407125 38.7647344, -77.4406938 38.7647935, -77.440653 38.764859)",15,
20585082,True,1,Railroad Drive,residential,False,108.31500000000001,"LINESTRING (-77.440653 38.764859, -77.440621 38.764893, -77.440603 38.764944, -77.440596 38.765006, -77.440606 38.765047, -77.440639 38.765109, -77.440653 38.7651271, -77.440674 38.765148, -77.440731 38.765188, -77.440778 38.765204, -77.440839 38.765209, -77.440888 38.765204, -77.440945 38.765185, -77.440984 38.765161, -77.441014 38.765131, -77.441041 38.765088, -77.44105 38.765041, -77.441045 38.765004, -77.441022 38.76496, -77.4410001 38.764928, -77.4409658 38.7648943, -77.4409248 38.764864, -77.440873 38.764843)",15,
20585082,True,1,Railroad Drive,residential,False,20.441000000000003,"LINESTRING (-77.440873 38.764843, -77.440813 38.764825, -77.44076 38.764823, -77.440698 38.764835, -77.440653 38.764859)",15,
714967853,True,1,Railroad Drive,residential,False,23.439,"LINESTRING (-77.440873 38.764843, -77.4408064 38.764782, -77.4407568 38.7647323, -77.4407133 38.7646737)",15,
20585250,False,,Overhill Drive,residential,False,19.908,"LINESTRING (-77.447668 38.770973, -77.447763 38.77081)",,
20585250,False,,Overhill Drive,residential,True,19.908,"LINESTRING (-77.447763 38.77081, -77.447668 38.770973)",,
"[1200823769, 771872139]",True,2,Manassas Drive,secondary,False,226.14000000000001,"LINESTRING (-77.447763 38.77081, -77.447426 38.770693, -77.447247 38.770621, -77.447024 38.770514, -77.4469551 38.7704755, -77.446811 38.770395, -77.4467172 38.7703342, -77.446478 38.770179, -77.4458175 38.769731, -77.445738 38.769677, -77.44566 38.769628)",,
20584952,False,,Lapaz Court,residential,True,49.604,"LINESTRING (-77.447653 38.768217, -77.447189 38.767956)",,
217384330,True,2,Manassas Drive,secondary,False,99.65,"LINESTRING (-77.4425051 38.767505, -77.4425944 38.7676822, -77.4426562 38.767781, -77.4427349 38.7678975, -77.4428462 38.7680296, -77.4429638 38.7681569, -77.4429947 38.7681848, -77.443089 38.7682698)",,
20585056,False,2,Railroad Drive,residential,False,13.93,"LINESTRING (-77.442352 38.7625995, -77.4421916 38.7626067)",15 mph,
20585698,False,,Railroad Drive,residential,True,138.46800000000002,"LINESTRING (-77.442352 38.7625995, -77.4425192 38.7625922, -77.4425761 38.7625897, -77.4429462 38.7625792, -77.443142 38.7625625, -77.4433217 38.7625353, -77.4434692 38.762504, -77.4435443 38.7624851, -77.443639 38.7624546, -77.4437329 38.762419, -77.4438241 38.7623793, -77.4438868 38.7623417)",,
