osmid,name,highway,oneway,reversed,length,lanes,geometry,maxspeed,bridge
8682470,Andrews Street,residential,False,False,132.532,,"LINESTRING (-83.486042 42.592795, -83.48766 42.592753)",,
8686475,Broadway Street,residential,False,False,89.949,2,"LINESTRING (-83.486042 42.592795, -83.4861 42.5936028)",,
8686475,Broadway Street,residential,False,True,91.402,2,"LINESTRING (-83.486042 42.592795, -83.485987 42.591974)",,
8686475,Broadway Street,residential,False,False,91.402,2,"LINESTRING (-83.485987 42.591974, -83.486042 42.592795)",,
8678576,Commercial Street,residential,False,False,133.264,,"LINESTRING (-83.485987 42.591974, -83.4869439 42.5919316, -83.487612 42.591902)",,
8686475,Broadway Street,residential,False,True,95.35300000000001,2,"LINESTRING (-83.485987 42.591974, -83.485954 42.5912046, -83.4859502 42.5911169)",,
8672283,Alban Street,residential,False,False,138.755,,"LINESTRING (-83.490922 42.588694, -83.490924 42.589052, -83.490897 42.589356, -83.490828 42.589939)",,
8688792,Polvadera Street,residential,False,False,58.298,,"LINESTRING (-83.490922 42.588694, -83.49105 42.588696, -83.491624 42.5887756)",,
8688792,Polvadera Street,residential,False,True,83.697,,"LINESTRING (-83.490922 42.588694, -83.490482 42.588686, -83.489901 42.588714)",,
8672283,Alban Street,residential,False,True,138.755,,"LINESTRING (-83.490828 42.589939, -83.490897 42.589356, -83.490924 42.589052, -83.490922 42.588694)",,
8678576,Commercial Street,residential,False,False,128.21,,"LINESTRING (-83.487612 42.591902, -83.489177 42.591857)",,
452564969,Ponderosa Street,residential,False,False,94.709,2,"LINESTRING (-83.487612 42.591902, -83.48766 42.592753)",,
452564969,Ponderosa Street,residential,False,True,92.172,2,"LINESTRING (-83.487612 42.591902, -83.487559 42.591074)",,
8678576,Commercial Street,residential,False,True,133.264,,"LINESTRING (-83.487612 42.591902, -83.4869439 42.5919316, -83.485987 42.591974)",,
8678576,Commercial Street,residential,False,False,143.003,,"LINESTRING (-83.489177 42.591857, -83.490921 42.591783)",,
8678576,Commercial Street,residential,False,True,128.21,,"LINESTRING (-83.489177 42.591857, -83.487612 42.591902)",,
8695396,Comstock Street,residential,False,True,93.764,,"LINESTRING (-83.489177 42.591857, -83.489115 42.591015)",,
8695396,Comstock Street,residential,False,False,93.638,,"LINESTRING (-83.489177 42.591857, -83.489224 42.592492, -83.489235 42.592698)",,
8678576,Commercial Street,residential,False,True,143.003,,"LINESTRING (-83.490921 42.591783, -83.489177 42.591857)",,
8713525,North Commerce Road,tertiary,False,False,97.178,,"LINESTRING (-83.490921 42.591783, -83.490976 42.592656)",35 mph,
8713525,North Commerce Road,tertiary,False,True,91.48,,"LINESTRING (-83.490921 42.591783, -83.490875 42.590961)",35 mph,
8682470,Andrews Street,residential,False,False,129.074,,"LINESTRING (-83.48766 42.592753, -83.489235 42.592698)",,
8682470,Andrews Street,residential,False,True,132.532,,"LINESTRING (-83.48766 42.592753, -83.486042 42.592795)",,
452564969,Ponderosa Street,residential,False,False,91.029,2,"LINESTRING (-83.48766 42.592753, -83.487704 42.593571)",,
452564969,Ponderosa Street,residential,False,True,94.709,2,"LINESTRING (-83.48766 42.592753, -83.487612 42.591902)",,
8682470,Andrews Street,residential,False,False,142.595,,"LINESTRING (-83.489235 42.592698, -83.490976 42.592656)",,
8682470,Andrews Street,residential,False,True,129.074,,"LINESTRING (-83.489235 42.592698, -83.48766 42.592753)",,
8695396,Comstock Street,residential,False,False,91.591,,"LINESTRING (-83.489235 42.592698, -83.489281 42.593521)",,
8695396,Comstock Street,residential,False,True,93.638,,"LINESTRING (-83.489235 42.592698, -83.489224 42.592492, -83.489177 42.591857)",,
