osmid,oneway,lanes,name,highway,maxspeed,reversed,length,ref,geometry,width,tunnel
"[317404979, 83284947, 397585617]",False,,Münzstraße,residential,30,False,107.808,,"LINESTRING (9.1807379 48.7771197, 9.1807236 48.7770976, 9.1806891 48.7770439, 9.1802193 48.7763614, 9.1801119 48.7762432)","['5', '8.5']",
25805382,True,5,Richard-von-Weizsäcker-Planie,primary,40,False,55.888,B 27,"LINESTRING (9.1820692 48.7766851, 9.1821381 48.7766217, 9.1822929 48.7764724, 9.1824859 48.7762644)",,
25409556,False,4,Olgastraße,tertiary,40,False,20.624000000000002,,"LINESTRING (9.1853723 48.7743707, 9.1854282 48.7744242, 9.1854491 48.7744482, 9.1855193 48.7745287)",,
46717600,True,2,,primary_link,40,False,20.161,B 27,"LINESTRING (9.1828105 48.7756467, 9.1828137 48.775828)",,
46653751,True,2,,primary_link,50,False,26.689999999999998,B 14,"LINESTRING (9.1828105 48.7756467, 9.1826696 48.7756253, 9.182576 48.7755973, 9.1824742 48.7755595)",,
"[417405881, 315802357, 417405879]",True,2,Theodor-Heuss-Straße,primary,40,False,133.907,B 27a,"LINESTRING (9.1737231 48.7768813, 9.1739209 48.7770507, 9.174093 48.7771995, 9.174164 48.7772609, 9.1742706 48.7773514, 9.1744396 48.7774951, 9.1747191 48.7777326, 9.1748389 48.777835)",,
"[416244224, 9666307, 315810028, 416244228]",True,1,Willi-Bleicher-Straße,primary,50,False,174.21900000000002,B 27,"LINESTRING (9.1755426 48.7786539, 9.1753361 48.7785683, 9.175283 48.7785458, 9.1751488 48.7785269, 9.1750599 48.7785336, 9.174996 48.7785497, 9.1749483 48.7785711, 9.1748285 48.7786716, 9.1745032 48.7790681, 9.1743724 48.7792275, 9.1743595 48.7792997, 9.174372 48.779356, 9.1744153 48.7794009, 9.1744989 48.7794422, 9.1746651 48.7794925)",3.5,
22755724,True,2,Theodor-Heuss-Straße,primary,40,False,98.656,B 27a,"LINESTRING (9.1755426 48.7786539, 9.1754097 48.778529, 9.1753032 48.778433, 9.174754 48.7779348)",,
5471579,False,,Kienestraße,living_street,20,False,55.85600000000001,,"LINESTRING (9.1754398 48.777526, 9.1750189 48.7777455, 9.1749257 48.7777903, 9.1748389 48.777835)",,
5471579,False,,Kienestraße,living_street,20,True,55.856,,"LINESTRING (9.1748389 48.777835, 9.1749257 48.7777903, 9.1750189 48.7777455, 9.1754398 48.777526)",,
"[373750672, 315802357]",True,2,Theodor-Heuss-Straße,primary,40,False,229.02899999999997,B 27a,"LINESTRING (9.1748389 48.777835, 9.1754342 48.7783652, 9.1754956 48.7784208, 9.1755467 48.7784633, 9.1757541 48.7786554, 9.1760597 48.7789518, 9.1761364 48.7790214, 9.1763877 48.7792696, 9.1764475 48.7793296, 9.1765651 48.7794496, 9.1766364 48.7795193)",,
154543508,True,2,Gebhard-Müller-Platz,primary,40,False,14.741,,"LINESTRING (9.1861243 48.7814868, 9.1862943 48.7814159)",,
695009842,True,2,Gebhard-Müller-Platz,primary_link,40,False,12.523,,"LINESTRING (9.1861243 48.7814868, 9.1862929 48.7814683)",,
8070408,False,,Geschwister-Scholl-Straße,residential,30,False,109.96799999999999,,"LINESTRING (9.1754929 48.7823654, 9.1760851 48.7825546, 9.176153 48.7825702, 9.1762285 48.7825767, 9.1764018 48.7825719, 9.1766173 48.7825547, 9.1769202 48.7825365)",7.5,
24817022,False,,Keplerstraße,residential,30,False,149.551,,"LINESTRING (9.1754929 48.7823654, 9.175647 48.7821284, 9.1756745 48.7820484, 9.1756825 48.7819591, 9.1757264 48.7818479, 9.1757589 48.7817747, 9.1760715 48.7813458, 9.1762325 48.7811209)",,
"[135269796, 25793413, 135269797, 114803661, 24711662]",False,1,"['Stephanstraße', 'Thouretstraße', 'Lautenschlagerstraße']",residential,20,"[False, True]",345.839,,"LINESTRING (9.1780899 48.7799167, 9.1781708 48.780002, 9.1782764 48.78012, 9.1784883 48.7803403, 9.1792951 48.7811122, 9.1789622 48.7812444, 9.1788518 48.7812885, 9.1784709 48.7814407, 9.1785405 48.7815143, 9.1787561 48.7817455, 9.1791221 48.782138, 9.1792164 48.7822391, 9.1792502 48.7822765, 9.1792959 48.7823271)","['5', '3', '6.5']",building_passage
"[3933624, 741871753, 361443806]",False,,"['Bolzstraße', 'Stauffenbergstraße']",residential,20,False,308.42599999999993,,"LINESTRING (9.1780899 48.7799167, 9.1781437 48.7798835, 9.1782819 48.7798349, 9.1783139 48.7798309, 9.1783402 48.7798292, 9.1783842 48.7798257, 9.1785488 48.7797695, 9.1786406 48.7797023, 9.1787435 48.7796645, 9.1787788 48.7796524, 9.1788404 48.7796431, 9.1789901 48.7795882, 9.1790716 48.7795579, 9.1791294 48.7795359, 9.1793425 48.7794704, 9.1793946 48.7794536, 9.1797788 48.7793331, 9.1798517 48.779311, 9.1802258 48.7791952, 9.1802737 48.7791803, 9.1803003 48.7791734, 9.1803295 48.7791772, 9.1803436 48.7791892, 9.1803703 48.7792264, 9.1805525 48.779469, 9.1805617 48.7795309, 9.1806248 48.7796113, 9.1806686 48.7796421, 9.1807334 48.7796979, 9.1807844 48.7797713, 9.1808295 48.7798652, 9.1808765 48.7799253, 9.180919 48.7799847, 9.1810196 48.78012, 9.1810566 48.7801633)","['7.2', '6.4']",
"[9254946, 361443806]",False,,Bolzstraße,residential,"['20', '30']",True,85.88700000000001,,"LINESTRING (9.1780899 48.7799167, 9.177875 48.7799961, 9.1777999 48.7800239, 9.1774238 48.7801685, 9.1773205 48.780209, 9.1772791 48.780217, 9.1771426 48.7802679, 9.1770621 48.7802838)",6.4,
24794110,True,1,Hauptstätter Straße,primary_link,40,False,32.338,B 14,"LINESTRING (9.1812535 48.7743089, 9.1814551 48.7745676)",,
24820386,True,2,,primary_link,40,False,96.646,B 14,"LINESTRING (9.1812535 48.7743089, 9.1816682 48.7745639, 9.1818666 48.7746958, 9.1820638 48.7748124, 9.1822059 48.7749097)",,
24817022,False,,Keplerstraße,residential,30,True,149.551,,"LINESTRING (9.1762325 48.7811209, 9.1760715 48.7813458, 9.1757589 48.7817747, 9.1757264 48.7818479, 9.1756825 48.7819591, 9.1756745 48.7820484, 9.175647 48.7821284, 9.1754929 48.7823654)",,
145313671,False,,Schellingstraße,residential,30,False,96.81,,"LINESTRING (9.1762325 48.7811209, 9.1761585 48.7810964, 9.1754066 48.780848, 9.1750471 48.7807365)",,
145313671,False,,Schellingstraße,residential,30,True,44.618,,"LINESTRING (9.1762325 48.7811209, 9.1766686 48.7812603, 9.1767918 48.7812709)",,
"[9666305, 158607694, 315802355, 9666303, 3989946, 366561471]",True,"['3', '2']","['Richard-von-Weizsäcker-Planie', 'Schloßstraße', 'Planie-Tunnel']",primary,40,False,632.4419999999999,B 27,"LINESTRING (9.1746651 48.7794925, 9.1747752 48.7794886, 9.1749527 48.7794596, 9.1751532 48.7794026, 9.1757032 48.7792255, 9.1759858 48.7791134, 9.1763635 48.7789294, 9.1777604 48.7781536, 9.178143 48.7779841, 9.180324 48.7773215, 9.1816312 48.7769266, 9.1818193 48.7768585, 9.1819108 48.7768143, 9.1819791 48.7767648, 9.1820692 48.7766851)",,yes
630452175,False,,Kienestraße,residential,30,False,70.866,,"LINESTRING (9.1732415 48.7787717, 9.1739131 48.7783885, 9.1739726 48.7783545)",8,
284818259,True,3,Richard-von-Weizsäcker-Planie,primary,40,False,18.61,B 27,"LINESTRING (9.1826352 48.776101, 9.1827236 48.7759441)",,
284818272,True,2,,primary_link,40,False,13.411999999999999,B 14,"LINESTRING (9.1826352 48.776101, 9.1827244 48.7760603, 9.182784 48.7760308)",,
46653750,True,2,,primary_link,50,False,17.037,B 14,"LINESTRING (9.1830314 48.7756012, 9.1829651 48.7756185, 9.1828897 48.7756377, 9.1828105 48.7756467)",,
46717597,True,2,Charlottenplatz,primary_link,40,False,20.483,B 14,"LINESTRING (9.1830314 48.7756012, 9.1830831 48.7756813, 9.1831419 48.7757704)",,
"[46721781, 329302495]",True,"['3', '2']",Charlottenstraße,primary,40,False,45.051,B 27,"LINESTRING (9.1830314 48.7756012, 9.1830425 48.7755925, 9.1830737 48.7755639, 9.1831064 48.7755312, 9.1831475 48.775493, 9.1831941 48.7754597, 9.1833311 48.7753892, 9.1834692 48.7753227)",,
25805384,True,2,Richard-von-Weizsäcker-Planie,primary,40,False,10.152,B 27,"LINESTRING (9.1827172 48.7762522, 9.182664 48.7763365)",,
329302493,True,3,Charlottenstraße,primary,50,False,61.182,B 27,"LINESTRING (9.1843146 48.7751368, 9.1836326 48.7754542)",,
"[10075246, 370301710]",False,,Urbanstraße,residential,50,False,77.77799999999999,,"LINESTRING (9.1843146 48.7751368, 9.1843645 48.7751845, 9.1843839 48.7752031, 9.1846175 48.7754505, 9.1848416 48.7757429)",8.5,
25805386,True,4,Konrad-Adenauer-Straße,primary_link,40,False,34.416,B 14,"LINESTRING (9.1831966 48.7766041, 9.1830085 48.7763205)",,
"[9549658, 361932779]",True,"['1', '2']",Richard-von-Weizsäcker-Planie,primary_link,40,False,46.396,B 27,"LINESTRING (9.1831966 48.7766041, 9.183056 48.7765644, 9.1829625 48.7765472, 9.1828956 48.7765421, 9.1827584 48.7765466, 9.1826664 48.7765702, 9.182596 48.7765948)",,
25800572,True,2,,primary_link,40,False,21.377000000000002,B 27,"LINESTRING (9.1830085 48.7763205, 9.1829941 48.7761819, 9.182984 48.776129)",,
288867840,True,2,Konrad-Adenauer-Straße,primary_link,40,False,25.343,B 14,"LINESTRING (9.1830085 48.7763205, 9.1829128 48.7762358, 9.1828805 48.7761792, 9.1828452 48.7761219)",,
46717595,True,2,Charlottenplatz,primary,50,False,17.292,B 27,"LINESTRING (9.182961 48.7759864, 9.1828452 48.7761219)",,
46653747,True,2,,primary_link,40,False,43.480999999999995,B 27,"LINESTRING (9.182961 48.7759864, 9.1829615 48.7758437, 9.1829711 48.7757384, 9.1830314 48.7756012)",,
52875007,True,2,,primary_link,40,False,16.122,B 14,"LINESTRING (9.182961 48.7759864, 9.1830168 48.7759933, 9.1830746 48.7760037, 9.1831699 48.77603)",,
52875007,True,2,,primary_link,40,False,27.134999999999998,B 14,"LINESTRING (9.1831699 48.77603, 9.1832613 48.7760648, 9.183337 48.77611, 9.1834362 48.7761949)",,
25113789,True,2,Holzstraße,primary_link,signals,False,19.16,B 14,"LINESTRING (9.1824742 48.7755595, 9.1823723 48.7755238, 9.1822592 48.7754629)",,
"[24794115, 329302497, 367125235, 9549654]",True,"['3', '2']","['Hauptstätter Straße', 'Konrad-Adenauer-Straße']",primary,40,False,493.933,B 14,"LINESTRING (9.1814551 48.7745676, 9.1817834 48.774798, 9.182356 48.7752103, 9.18245 48.7752821, 9.1826569 48.7754537, 9.1829084 48.7757428, 9.1833377 48.7763046, 9.1837614 48.7768976, 9.1842753 48.7776385, 9.184527 48.7780363, 9.1846514 48.7782213, 9.184767 48.7783925)",,yes
"[24807643, 605404765, 25802534]",True,"['3', '2']",Konrad-Adenauer-Straße,primary_link,40,False,202.813,,"LINESTRING (9.1854407 48.7793514, 9.1855404 48.7794123, 9.1856497 48.7794867, 9.1857196 48.7795596, 9.1857923 48.7796531, 9.1859276 48.7798819, 9.1863302 48.7805162, 9.1864717 48.7807368, 9.186631 48.7809822)",,
24820378,True,4,Konrad-Adenauer-Straße,primary,40,False,117.5,B 14,"LINESTRING (9.184767 48.7783925, 9.1849698 48.7786757, 9.1854407 48.7793514)",,
"[9666306, 25113783]",True,1,"['Schloßstraße', 'Planie-Tunnel']",secondary,40,False,326.19,,"LINESTRING (9.1787041 48.7780057, 9.1776129 48.7785592, 9.1769853 48.7788867, 9.1765049 48.7791106, 9.1761395 48.7792369, 9.1756897 48.7793672, 9.1751238 48.77951, 9.1749535 48.7795385)",,yes
"[816311738, 165419178, 9666308, 548409870]",True,1,"['Friedrichstraße', 'Planie-Tunnel']",primary,40,False,398.429,B 27,"LINESTRING (9.1787041 48.7780057, 9.1776673 48.7786357, 9.176926 48.7790325, 9.1767493 48.7791585, 9.1766628 48.7792727, 9.1766041 48.7794063, 9.1765713 48.7795586, 9.1765772 48.7796653, 9.1766481 48.7798623, 9.1767442 48.7800278, 9.1769243 48.7803388, 9.1769652 48.7804346, 9.176999 48.7805455, 9.1770323 48.780657, 9.1770492 48.7807321, 9.1770679 48.7808119, 9.1771412 48.7809327)",,yes
314934330,True,2,Theodor-Heuss-Straße,primary,40,False,162.396,B 27a,"LINESTRING (9.174754 48.7779348, 9.1745492 48.7777635, 9.1743189 48.7775753, 9.1740295 48.7773252, 9.1737798 48.7771162, 9.1733855 48.7767861)",,
"[408676273, 372718212, 290759028, 290759029]",False,,Kienestraße,residential,30,True,73.88300000000001,,"LINESTRING (9.174754 48.7779348, 9.1746038 48.7780145, 9.174561 48.7780362, 9.1744233 48.7781046, 9.1743771 48.7781306, 9.1739726 48.7783545)",,building_passage
90847963,True,1,,primary_link,50,False,28.332,,"LINESTRING (9.1763834 48.7796796, 9.1764213 48.779602, 9.1764641 48.77956, 9.1765653 48.7795245, 9.1766364 48.7795193)",,
"[373753411, 816329966, 816329967]",True,3,Theodor-Heuss-Straße,primary,40,False,129.778,B 27,"LINESTRING (9.1763834 48.7796796, 9.1762655 48.7795027, 9.1761137 48.779305, 9.17594 48.7790867, 9.1758826 48.7790239, 9.1755426 48.7786539)",,
"[9893953, 294192637]",True,2,Esslinger Straße,residential,30,False,117.21000000000001,,"LINESTRING (9.1824257 48.7747996, 9.1823293 48.7746834, 9.1821772 48.7745225, 9.1819508 48.7743137, 9.1815947 48.7740385, 9.1814813 48.7739527)","['5.6', '6']",
9894061,False,,Rosenstraße,residential,30,True,47.275000000000006,,"LINESTRING (9.1824257 48.7747996, 9.1825096 48.7747951, 9.182559 48.7747925, 9.1828531 48.7746771, 9.1829109 48.7746553, 9.183 48.7746219)",,
9894063,False,,,residential,30,True,20.244,,"LINESTRING (9.1824257 48.7747996, 9.1822812 48.7748681, 9.1822059 48.7749097)",,
78793642,True,,Kronprinzstraße,residential,20,False,66.577,,"LINESTRING (9.1748984 48.7760728, 9.1744304 48.7755596)",,
78793671,True,,Gymnasiumstraße,residential,20,False,134.01700000000002,,"LINESTRING (9.1748984 48.7760728, 9.1742908 48.7763615, 9.1742445 48.7763835, 9.1741798 48.7764147, 9.1738617 48.776568, 9.1737717 48.7766113, 9.1737334 48.7766298, 9.1737047 48.7766693, 9.1736993 48.7767179, 9.1737133 48.7767928, 9.1737231 48.7768813)",6.5,
322681011,True,1,Lange Straße,residential,20,False,10.838,,"LINESTRING (9.1744304 48.7755596, 9.17457 48.7755918)",,
"[322681009, 322681010, 322680243]",True,2,Kronprinzstraße,residential,20,False,112.791,,"LINESTRING (9.1744304 48.7755596, 9.1743083 48.7754221, 9.1740012 48.7750424, 9.1737877 48.7747257, 9.1737728 48.7746481)",,
9894061,False,,Rosenstraße,residential,30,False,47.275,,"LINESTRING (9.183 48.7746219, 9.1829109 48.7746553, 9.1828531 48.7746771, 9.182559 48.7747925, 9.1825096 48.7747951, 9.1824257 48.7747996)",,
9894063,False,,,residential,30,False,20.244,,"LINESTRING (9.1822059 48.7749097, 9.1822812 48.7748681, 9.1824257 48.7747996)",,
329302542,True,3,,primary_link,40,False,56.81399999999999,B 14,"LINESTRING (9.1822059 48.7749097, 9.1824544 48.7751045, 9.1826277 48.7752526, 9.1826918 48.7753077)",,
24821905,True,1,,primary_link,40,False,11.327,B 27,"LINESTRING (9.1826918 48.7753077, 9.1827499 48.7754021)",,
"[9544781, 74975485]",True,2,Charlottenplatz,primary_link,40,False,41.364,B 14,"LINESTRING (9.1826918 48.7753077, 9.1827875 48.7753611, 9.1829109 48.7754838, 9.1829495 48.7755267, 9.1829709 48.7755519, 9.1830314 48.7756012)",,
361374699,False,,Urbanstraße,residential,30,True,113.66199999999999,,"LINESTRING (9.1854883 48.7767066, 9.1856109 48.7768812, 9.18614 48.7776342)",11,
361374699,False,,Urbanstraße,residential,30,False,113.66199999999999,,"LINESTRING (9.18614 48.7776342, 9.1856109 48.7768812, 9.1854883 48.7767066)",11,
10075258,True,,Ulrichstraße,residential,30,False,118.896,,"LINESTRING (9.184662 48.7780754, 9.1847364 48.7780531, 9.184803 48.7780331, 9.1850833 48.7779505, 9.1851114 48.7779422, 9.1851837 48.7779209, 9.1852806 48.7778924, 9.1854142 48.7778533, 9.185615 48.7777946, 9.186016 48.7776721, 9.18614 48.7776342)",5.5,
"[595312824, 761485909]",True,1,Konrad-Adenauer-Straße,primary_link,40,False,36.585,B 14,"LINESTRING (9.184662 48.7780754, 9.1847435 48.7781973, 9.184767 48.7783925)",,
"[24820377, 672052386]",True,4,Konrad-Adenauer-Straße,primary,40,False,144.62,B 14,"LINESTRING (9.185396 48.7795392, 9.1849581 48.7788825, 9.1848329 48.7786948, 9.1846844 48.7784856, 9.1845922 48.7783514)",,
154543570,True,3,Gebhard-Müller-Platz,primary_link,40,False,23.11,,"LINESTRING (9.186631 48.7809822, 9.1867426 48.7811611, 9.1867498 48.7811747)",,
408711843,True,1,Gebhard-Müller-Platz,primary_link,40,False,45.383,,"LINESTRING (9.186631 48.7809822, 9.186623 48.7810346, 9.1866125 48.7810742, 9.1866003 48.781099, 9.1865784 48.7811266, 9.1865513 48.7811479, 9.1865047 48.7811704, 9.1864507 48.7811827, 9.1863929 48.7811863, 9.1863358 48.7811812, 9.1862813 48.7811645, 9.1862309 48.7811446)",,
695009841,True,2,Gebhard-Müller-Platz,primary_link,40,False,16.76,,"LINESTRING (9.1864398 48.7814524, 9.1865823 48.7813345)",,
695009838,True,2,Gebhard-Müller-Platz,primary_link,40,False,15.120999999999999,,"LINESTRING (9.1864398 48.7814524, 9.1865382 48.7814539, 9.1866456 48.781461)",,
154543559,True,3,Gebhard-Müller-Platz,primary,40,False,17.186,,"LINESTRING (9.1867555 48.7814722, 9.1865344 48.7815238)",,
"[595312835, 316887012, 24807663, 288867701, 288867702]",True,"['4', '2']",Konrad-Adenauer-Straße,primary_link,40,False,221.08599999999998,B 14,"LINESTRING (9.1845922 48.7783514, 9.1844408 48.7782752, 9.184384 48.7782242, 9.184 48.7777118, 9.1836965 48.7773217, 9.1835292 48.7770801, 9.1833653 48.7768439, 9.1833202 48.7767818, 9.1831966 48.7766041)",,
"[24820376, 672501137, 24794114, 9546129]",True,"['3', '2']","['Hauptstätter Straße', 'Konrad-Adenauer-Straße']",primary,"['signals', '40']",False,443.977,B 14,"LINESTRING (9.1845922 48.7783514, 9.1845249 48.7782542, 9.1844847 48.7781957, 9.1836496 48.7769318, 9.1832254 48.7763599, 9.183107 48.776181, 9.1825495 48.7755194, 9.1823497 48.7753413, 9.1817048 48.7748719)",,yes
24012565,True,,Börsenstraße,residential,40,False,79.532,,"LINESTRING (9.17666 48.7801448, 9.1765406 48.7801152, 9.1763754 48.7800616, 9.1759725 48.7799532, 9.1756576 48.7798713)",,
315810026,True,3,Friedrichstraße,primary,40,False,55.55799999999999,B 27,"LINESTRING (9.17666 48.7801448, 9.1764944 48.7798628, 9.1763834 48.7796796)",,
23797829,True,,Richard-von-Weizsäcker-Planie,residential,50,False,20.903,,"LINESTRING (9.1821937 48.7767896, 9.1820352 48.7769459)",,
"[763927584, 3989945, 9666302, 39522527]",True,2,"['Richard-von-Weizsäcker-Planie', 'Planie-Tunnel']",primary,40,False,289.769,B 27,"LINESTRING (9.1821937 48.7767896, 9.1820262 48.7768765, 9.1816804 48.7769995, 9.1810405 48.7771934, 9.180374 48.7773936, 9.1797531 48.777607, 9.1790208 48.7778756, 9.1787041 48.7780057)",6.8,yes
73855933,True,2,Richard-von-Weizsäcker-Planie,primary,40,False,19.445999999999998,B 27,"LINESTRING (9.1823771 48.7766635, 9.1822894 48.7767301, 9.1821937 48.7767896)",,
"[25076044, 574348798]",False,2,Börsenstraße,residential,40,False,54.486999999999995,,"LINESTRING (9.1756576 48.7798713, 9.1751832 48.7797536, 9.1750333 48.7797158, 9.1749621 48.7796979)",,
25076046,False,2,Huberstraße,residential,30,True,106.17699999999999,,"LINESTRING (9.1756576 48.7798713, 9.1756403 48.7799029, 9.1756239 48.7799334, 9.1755421 48.7800711, 9.1750471 48.7807365)",,
24423483,False,,Willi-Bleicher-Straße,residential,30,False,70.598,,"LINESTRING (9.1739572 48.7796724, 9.1735448 48.7802462)",,
329302495,True,3,Charlottenstraße,primary,40,False,175.195,B 27,"LINESTRING (9.1834692 48.7753227, 9.1836684 48.7752258, 9.1842905 48.7749236, 9.1848258 48.7746749, 9.1851886 48.7744748, 9.1852385 48.7744477, 9.1853723 48.7743707)",,
9894239,True,1,,primary_link,50,False,28.986000000000004,B 14,"LINESTRING (9.1827499 48.7754021, 9.1827003 48.7754838, 9.1826493 48.77552, 9.1825832 48.7755442, 9.1824742 48.7755595)",,
329302540,True,2,,primary_link,40,False,27.762,B 27,"LINESTRING (9.1827499 48.7754021, 9.1827827 48.7754587, 9.1827945 48.775512, 9.1828056 48.7755701, 9.182807 48.7755915, 9.1828105 48.7756467)",,
25800572,True,2,,primary_link,40,False,15.948999999999998,B 27,"LINESTRING (9.182984 48.776129, 9.1829699 48.7760557, 9.182961 48.7759864)",,
25801283,True,2,,primary_link,40,False,18.847,B 14,"LINESTRING (9.182984 48.776129, 9.1830266 48.7760691, 9.1830825 48.7760457, 9.1831699 48.77603)",,
9544789,True,2,,primary_link,50,False,37.077,B 14,"LINESTRING (9.183512 48.7755116, 9.1833337 48.7755213, 9.1832259 48.7755584, 9.1831159 48.775587, 9.1830314 48.7756012)",,
"[361932769, 25801076]",True,2,Charlottenstraße,primary,50,False,40.093,B 27,"LINESTRING (9.183512 48.7755116, 9.1833626 48.775584, 9.1833218 48.775606, 9.1832686 48.7756458, 9.1832032 48.7756983, 9.1831419 48.7757704)",,
25801505,True,,Richard-von-Weizsäcker-Planie,primary_link,40,False,16.788,,"LINESTRING (9.1824859 48.7762644, 9.1825779 48.7762721, 9.182617 48.7762838, 9.1826423 48.7763051, 9.182664 48.7763365)",,
25805382,True,5,Richard-von-Weizsäcker-Planie,primary,40,False,21.213,B 27,"LINESTRING (9.1824859 48.7762644, 9.1825769 48.7761685, 9.1826352 48.776101)",,
25805384,True,2,Richard-von-Weizsäcker-Planie,primary,40,False,42.113,B 27,"LINESTRING (9.182664 48.7763365, 9.1825728 48.776466, 9.1824288 48.7766163, 9.1823771 48.7766635)",,
