osmid,oneway,highway,reversed,length,geometry,name,lanes,bridge,ref,maxspeed
12390981,True,primary_link,False,49.705,"LINESTRING (-82.3952189 34.8487054, -82.3952645 34.8486592, -82.3953154 34.8486261, -82.3953892 34.8485843, -82.395456 34.84856, -82.3955096 34.8485347, -82.3956681 34.8484601)",,,,,
45207634,True,primary_link,False,39.056,"LINESTRING (-82.3952189 34.8487054, -82.3953035 34.8484758, -82.3953428 34.8483692)",,,,,
126999423,False,tertiary,True,31.359,"LINESTRING (-82.3956681 34.8484601, -82.3953428 34.8483692)",East McBee Avenue,,,,
308630069,False,tertiary,False,133.231,"LINESTRING (-82.3956681 34.8484601, -82.3957569 34.8484849, -82.3967924 34.8487989, -82.3968442 34.8488109, -82.3970394 34.8488709)",East McBee Avenue,,,,
12405328,False,tertiary,True,134.019,"LINESTRING (-82.3994984 34.8496109, -82.3994504 34.8497165, -82.3990306 34.8506412, -82.3990179 34.8506693, -82.3989856 34.8507403)",South Main Street,2,,,
308630068,False,residential,False,95.23400000000001,"LINESTRING (-82.3994984 34.8496109, -82.3995939 34.8496412, -82.4004716 34.8499202)",West McBee Avenue,,,,
368520390,False,tertiary,True,88.27199999999999,"LINESTRING (-82.3994984 34.8496109, -82.3993757 34.8495745, -82.3990237 34.849468, -82.3988524 34.8494165, -82.3985902 34.8493376)",East McBee Avenue,,,,
"[308630079, 933817367]",False,tertiary,False,241.031,"LINESTRING (-82.3994984 34.8496109, -82.3995375 34.8495248, -82.3996435 34.8492914, -82.3998595 34.8488156, -82.3999109 34.8487026, -82.3999273 34.8486664, -82.4000017 34.8485024, -82.4000767 34.8483374, -82.4002528 34.8479487, -82.4003635 34.8477055, -82.4004207 34.8475797)",South Main Street,2,,,
368520390,False,tertiary,False,88.27200000000002,"LINESTRING (-82.3985902 34.8493376, -82.3988524 34.8494165, -82.3990237 34.849468, -82.3993757 34.8495745, -82.3994984 34.8496109)",East McBee Avenue,,,,
368520390,False,tertiary,True,72.013,"LINESTRING (-82.3985902 34.8493376, -82.3979816 34.8491544, -82.3978493 34.8491146)",East McBee Avenue,,,,
12438790,False,tertiary,True,134.09099999999998,"LINESTRING (-82.3978493 34.8491146, -82.3978111 34.8491961, -82.3976602 34.8495181, -82.3975486 34.8497563, -82.3973718 34.8501333, -82.3973217 34.8502401)",South Spring Street,,,,
"[308630078, 12447798]",False,tertiary,False,245.23,"LINESTRING (-82.3978493 34.8491146, -82.3979037 34.8490336, -82.3979257 34.8490009, -82.3980303 34.8488711, -82.3982302 34.8486542, -82.3982457 34.8486382, -82.398424 34.848455, -82.3984695 34.848404, -82.3985409 34.8483241, -82.3985896 34.8482514, -82.398609 34.8482086, -82.398622 34.84818, -82.3986431 34.8481335, -82.39866 34.8480963, -82.3986827 34.8480462, -82.3987767 34.8478349, -82.3988407 34.8476912, -82.3989099 34.8475376, -82.3989218 34.8475103, -82.3990693 34.8471732)",Falls Street,,,,
308630069,False,tertiary,True,78.717,"LINESTRING (-82.3978493 34.8491146, -82.3977381 34.8490811, -82.3970394 34.8488709)",East McBee Avenue,,,,
368520390,False,tertiary,False,72.013,"LINESTRING (-82.3978493 34.8491146, -82.3979816 34.8491544, -82.3985902 34.8493376)",East McBee Avenue,,,,
12403711,False,residential,True,134.118,"LINESTRING (-82.3970394 34.8488709, -82.3969979 34.8489599, -82.3968465 34.849281, -82.3965597 34.8498892, -82.3965094 34.8499959)",South Irvine Street,,,,
308630069,False,tertiary,False,78.717,"LINESTRING (-82.3970394 34.8488709, -82.3977381 34.8490811, -82.3978493 34.8491146)",East McBee Avenue,,,,
308630069,False,tertiary,True,133.231,"LINESTRING (-82.3970394 34.8488709, -82.3968442 34.8488109, -82.3967924 34.8487989, -82.3957569 34.8484849, -82.3956681 34.8484601)",East McBee Avenue,,,,
12433489,False,residential,True,132.269,"LINESTRING (-82.3949048 34.8482469, -82.3948617 34.8483497, -82.3946844 34.8487725, -82.3944713 34.8492807, -82.3944332 34.8493717)",Mordecai Street,,,,
126999423,False,tertiary,False,42.218999999999994,"LINESTRING (-82.3949048 34.8482469, -82.3951448 34.8483139, -82.3953428 34.8483692)",East McBee Avenue,,,,
126999423,False,tertiary,True,93.708,"LINESTRING (-82.3949048 34.8482469, -82.3945628 34.8481514, -82.394283 34.8480732, -82.3939327 34.8479753)",East McBee Avenue,,,,
12397801,False,residential,True,130.125,"LINESTRING (-82.3939327 34.8479753, -82.3938921 34.8480727, -82.3937474 34.84842, -82.393577 34.848829, -82.3935133 34.8489888, -82.3934754 34.8490837)",Heldman Street,,,,
126999423,False,tertiary,False,93.708,"LINESTRING (-82.3939327 34.8479753, -82.394283 34.8480732, -82.3945628 34.8481514, -82.3949048 34.8482469)",East McBee Avenue,,,,
12397801,False,residential,False,130.125,"LINESTRING (-82.3934754 34.8490837, -82.3935133 34.8489888, -82.393577 34.848829, -82.3937474 34.84842, -82.3938921 34.8480727, -82.3939327 34.8479753)",Heldman Street,,,,
12456176,False,tertiary,True,93.084,"LINESTRING (-82.3934754 34.8490837, -82.3937757 34.849174, -82.3943919 34.8493593, -82.3944332 34.8493717)",East Washington Street,,,,
12398040,False,unclassified,False,216.873,"LINESTRING (-82.4015094 34.85025, -82.4015847 34.850193, -82.4016002 34.8501755, -82.401641 34.8501292, -82.4016799 34.850061, -82.4018348 34.8497456, -82.4018896 34.849634, -82.402029 34.8493503, -82.4020625 34.8492822, -82.4020978 34.8492228, -82.4022439 34.8489769, -82.4022956 34.8489294, -82.4023453 34.8488921, -82.4026418 34.8486692, -82.4027172 34.8486125)",River Street,,,,
12402387,False,unclassified,True,140.334,"LINESTRING (-82.4015094 34.85025, -82.4013695 34.8503642, -82.4012045 34.8504775, -82.4011173 34.8505403, -82.4010315 34.8506107, -82.4009712 34.85068, -82.4009175 34.8507494, -82.4007197 34.8511927, -82.4006823 34.8512766)",South Richardson Street,,,,
321394547,False,residential,False,112.08900000000001,"LINESTRING (-82.4015094 34.85025, -82.4016264 34.8502877, -82.4021922 34.8504673, -82.4022982 34.8505009, -82.4025331 34.8505754, -82.4026552 34.8506133)",West McBee Avenue,,,,
"[368520403, 321394549, 321394550]",False,residential,True,101.555,"LINESTRING (-82.4015094 34.85025, -82.4013966 34.8502142, -82.4009571 34.8500745, -82.4009029 34.8500567, -82.4008092 34.8500274, -82.4006496 34.8499768, -82.4005108 34.8499327, -82.4004716 34.8499202)",West McBee Avenue,,,,
"[12398040, 45759467, 45759468]",False,unclassified,False,68.85600000000001,"LINESTRING (-82.4027172 34.8486125, -82.4027846 34.8485619, -82.4028176 34.8485397, -82.403197 34.8482623, -82.4032486 34.848224, -82.403277 34.8481977)",River Street,3,yes,,
12398040,False,unclassified,True,216.873,"LINESTRING (-82.4027172 34.8486125, -82.4026418 34.8486692, -82.4023453 34.8488921, -82.4022956 34.8489294, -82.4022439 34.8489769, -82.4020978 34.8492228, -82.4020625 34.8492822, -82.402029 34.8493503, -82.4018896 34.849634, -82.4018348 34.8497456, -82.4016799 34.850061, -82.401641 34.8501292, -82.4016002 34.8501755, -82.4015847 34.850193, -82.4015094 34.85025)",River Street,,,,
"[308630082, 249132011]",False,tertiary,False,135.834,"LINESTRING (-82.4027172 34.8486125, -82.4027841 34.8486807, -82.4032148 34.84912, -82.403551 34.849619)",West Broad Street,,,,
"[308630081, 249132011, 309092286]",False,tertiary,True,114.50099999999998,"LINESTRING (-82.4027172 34.8486125, -82.4026521 34.8485462, -82.4024789 34.8483698, -82.4023827 34.8482839, -82.402286 34.8481974, -82.4022122 34.8481579, -82.4021348 34.8481199, -82.4020518 34.8480858, -82.4019812 34.8480589, -82.4019075 34.8480352, -82.4017573 34.8479862)",West Broad Street,,,,
"[12398040, 45759467, 45759468]",False,unclassified,True,68.856,"LINESTRING (-82.403277 34.8481977, -82.4032486 34.848224, -82.403197 34.8482623, -82.4028176 34.8485397, -82.4027846 34.8485619, -82.4027172 34.8486125)",River Street,3,yes,,
"[12408857, 932891082]",False,residential,False,126.257,"LINESTRING (-82.4012978 34.8490572, -82.4013462 34.8489443, -82.4013671 34.8488955, -82.4017145 34.848086, -82.4017573 34.8479862)",South Laurens Street,,,,
12401734,False,residential,False,145.35,"LINESTRING (-82.402402 34.85369, -82.4023136 34.853845, -82.4021533 34.8541262, -82.4021344 34.8541594, -82.4020635 34.8542837, -82.4017944 34.8547558, -82.401727 34.854874)",Duncan Street,,,,
12454299,False,residential,False,120.74,"LINESTRING (-82.402402 34.85369, -82.402627 34.853786, -82.4027087 34.8538189, -82.4029198 34.8539038, -82.403092 34.853973, -82.4031773 34.8540086, -82.40326 34.854043, -82.403584 34.854178)",Hampton Avenue,,,,
12454299,False,residential,True,104.714,"LINESTRING (-82.402402 34.85369, -82.402265 34.853619, -82.402128 34.85353, -82.4021111 34.8535174, -82.4019456 34.8533935, -82.401654 34.853175, -82.40163 34.8531561, -82.4015379 34.8530742)",Hampton Avenue,,,,
12401734,False,residential,True,145.35,"LINESTRING (-82.401727 34.854874, -82.4017944 34.8547558, -82.4020635 34.8542837, -82.4021344 34.8541594, -82.4021533 34.8541262, -82.4023136 34.853845, -82.402402 34.85369)",Duncan Street,,,,
