osmid,name,highway,oneway,reversed,length,geometry,access,lanes,ref,maxspeed
43869742,,residential,False,True,100.75900000000001,"LINESTRING (-122.0135992 37.0478002, -122.0135762 37.0477113, -122.0136034 37.0475676, -122.0137908 37.0471856, -122.0139166 37.0470478, -122.014027 37.0470623)",permissive,,,
43869743,,residential,False,False,41.808,"LINESTRING (-122.0135992 37.0478002, -122.0137094 37.0479141, -122.0139624 37.0480285)",permissive,,,
10550706,Erba Lane,residential,False,True,11.902,"LINESTRING (-122.0186194 37.0470192, -122.0185335 37.046937)",,,,
40528332,Scotts Valley Drive,secondary,True,False,44.387,"LINESTRING (-122.0186194 37.0470192, -122.0190338 37.0467957)",,2,CA 17 Business,35 mph
10550706,Erba Lane,residential,False,False,286.19100000000003,"LINESTRING (-122.0186194 37.0470192, -122.0186809 37.0470781, -122.0187726 37.0472461, -122.0188006 37.0472969, -122.0189689 37.0476023, -122.0193444 37.0482831, -122.0194487 37.0484764, -122.0196615 37.0488708, -122.0197419 37.0490199, -122.0198006 37.0491287, -122.0199065 37.0493748)",,,,
10548798,Ridgecrest Drive,residential,False,False,142.512,"LINESTRING (-122.0189559 37.0528535, -122.0188433 37.052998, -122.0188245 37.0531114, -122.0188352 37.0534946, -122.0188406 37.0537857, -122.0189023 37.0539977, -122.0189747 37.0540854)",,,,
10548798,Ridgecrest Drive,residential,False,True,962.4130000000001,"LINESTRING (-122.0189559 37.0528535, -122.0190793 37.0527839, -122.0192644 37.0527347, -122.0195165 37.0527904, -122.0197207 37.0528487, -122.0198625 37.0528353, -122.0200557 37.0527882, -122.0201898 37.0528203, -122.0202836 37.0528803, -122.0203695 37.0529702, -122.0204607 37.0530429, -122.0206618 37.0530665, -122.020812 37.0530344, -122.0210856 37.0529616, -122.0213297 37.0527989, -122.0216247 37.0525442, -122.0218796 37.0523687, -122.0222148 37.0522445, -122.0224482 37.0520304, -122.0225126 37.0518613, -122.0225045 37.0516323, -122.0223114 37.0514439, -122.0221585 37.0513733, -122.0219439 37.0513561, -122.0216807 37.0514622, -122.0213006 37.0517522, -122.0209653 37.0519975, -122.0206618 37.0521974, -122.0204768 37.0522338, -122.020261 37.052225, -122.0200583 37.0521268, -122.0199537 37.0519876, -122.0199242 37.0518806, -122.0200288 37.0515188, -122.0200807 37.0513106, -122.0200744 37.0511121, -122.0200449 37.0509729, -122.0200315 37.0505876, -122.0199698 37.0503158, -122.0199215 37.050198, -122.0198969 37.0501102, -122.0198813 37.0500525, -122.0199001 37.0496928, -122.0199007 37.0496571)",,,,
10550994,Ridgecrest Lane,residential,False,False,65.676,"LINESTRING (-122.0189559 37.0528535, -122.0186099 37.0524992, -122.0185778 37.0523601)",,,,
10550994,Ridgecrest Lane,residential,False,True,65.676,"LINESTRING (-122.0185778 37.0523601, -122.0186099 37.0524992, -122.0189559 37.0528535)",,,,
10553605,Civic Center Drive,residential,False,False,12.099,"LINESTRING (-122.0167657 37.0483205, -122.016869 37.0483915)",,,,
"[43869739, 43869755, 43869740, 10551589]",Disc Drive,residential,False,False,159.30200000000002,"LINESTRING (-122.0167657 37.0483205, -122.0166453 37.0482454, -122.0163682 37.0479796, -122.0159219 37.0476782, -122.0157358 37.0476176, -122.0155873 37.047571, -122.0153276 37.0475342)",,,,
558830554,Scotts Valley Drive,secondary,True,False,89.11,"LINESTRING (-122.0167657 37.0483205, -122.0166948 37.0483955, -122.0165108 37.0486306, -122.0163596 37.0488237, -122.0163487 37.0488533, -122.0162911 37.0490187)",,2,CA 17 Business,35 mph
10548798,Ridgecrest Drive,residential,False,True,142.512,"LINESTRING (-122.0189747 37.0540854, -122.0189023 37.0539977, -122.0188406 37.0537857, -122.0188352 37.0534946, -122.0188245 37.0531114, -122.0188433 37.052998, -122.0189559 37.0528535)",,,,
10551885,Janis Way,residential,False,True,43.936,"LINESTRING (-122.0099717 37.0555561, -122.0101542 37.0551888)",,,,
10552435,Cathy Lane,residential,False,False,81.551,"LINESTRING (-122.0154825 37.0520037, -122.0161869 37.0524747)",,,,
10552435,Cathy Lane,residential,False,True,104.854,"LINESTRING (-122.0154825 37.0520037, -122.0145506 37.051424)",,,,
10553605,Civic Center Drive,residential,False,True,66.948,"LINESTRING (-122.0154825 37.0520037, -122.0158128 37.0516076, -122.0159486 37.0515428)",,,,
10552435,Cathy Lane,residential,False,True,81.551,"LINESTRING (-122.0161869 37.0524747, -122.0154825 37.0520037)",,,,
10552814,Dunslee Way,residential,False,False,150.849,"LINESTRING (-122.0136706 37.0525488, -122.0141476 37.0528482, -122.0145104 37.0530754, -122.0149447 37.0533551, -122.0149985 37.0533954)",,,,
733046027,Scotts Valley Drive,secondary,False,False,97.64299999999999,"LINESTRING (-122.0136706 37.0525488, -122.0135591 37.0527246, -122.0134565 37.0528881, -122.0134022 37.0529852, -122.0133832 37.0530199, -122.0133042 37.0531615, -122.0132033 37.0533435)",,4,CA 17 Business,
733046027,Scotts Valley Drive,secondary,False,True,83.85999999999999,"LINESTRING (-122.0136706 37.0525488, -122.0138106 37.0523314, -122.0138716 37.0522367, -122.0138866 37.0522135, -122.0139097 37.052181, -122.0141242 37.0518875)",,4,CA 17 Business,
10552814,Dunslee Way,residential,False,True,150.84900000000002,"LINESTRING (-122.0149985 37.0533954, -122.0149447 37.0533551, -122.0145104 37.0530754, -122.0141476 37.0528482, -122.0136706 37.0525488)",,,,
10552905,Macleod Way,residential,False,False,222.726,"LINESTRING (-122.0141242 37.0518875, -122.0143022 37.051996, -122.0146504 37.0522156, -122.0159705 37.0530439, -122.0160002 37.0530979, -122.0160259 37.0531658)",,,,
733046027,Scotts Valley Drive,secondary,False,False,83.85999999999999,"LINESTRING (-122.0141242 37.0518875, -122.0139097 37.052181, -122.0138866 37.0522135, -122.0138716 37.0522367, -122.0138106 37.0523314, -122.0136706 37.0525488)",,4,CA 17 Business,
733046027,Scotts Valley Drive,secondary,False,True,38.786,"LINESTRING (-122.0141242 37.0518875, -122.0141503 37.0518524, -122.0142823 37.0516765, -122.0143463 37.0515871)",,4,CA 17 Business,
10552905,Macleod Way,residential,False,True,222.726,"LINESTRING (-122.0160259 37.0531658, -122.0160002 37.0530979, -122.0159705 37.0530439, -122.0146504 37.0522156, -122.0143022 37.051996, -122.0141242 37.0518875)",,,,
10553605,Civic Center Drive,residential,False,False,36.72,"LINESTRING (-122.0166151 37.0508512, -122.0163751 37.0511202)",,,,
10553605,Civic Center Drive,residential,False,True,32.895,"LINESTRING (-122.0166151 37.0508512, -122.016829 37.0506096)",,,,
"[10553304, 10554121]","['Woodhill Drive', 'Wells Road']",residential,False,False,152.541,"LINESTRING (-122.0166151 37.0508512, -122.017043 37.0511247, -122.0163392 37.0518713)",,,,
"[10553304, 10554121]","['Woodhill Drive', 'Wells Road']",residential,False,True,152.541,"LINESTRING (-122.0163392 37.0518713, -122.017043 37.0511247, -122.0166151 37.0508512)",,,,
10553605,Civic Center Drive,residential,False,True,36.72,"LINESTRING (-122.0163751 37.0511202, -122.0166151 37.0508512)",,,,
10555871,Kent Court,residential,False,False,63.464,"LINESTRING (-122.0163751 37.0511202, -122.0158057 37.0507749)",,,,
10553605,Civic Center Drive,residential,False,False,61.063,"LINESTRING (-122.0163751 37.0511202, -122.0160437 37.0514975, -122.0159486 37.0515428)",,,,
43887205,Carbonero Way,residential,False,False,11.223,"LINESTRING (-122.0146807 37.0510438, -122.0147877 37.0510976)",,,,
"[10553680, 43887204, 43887205]",Carbonero Way,residential,False,True,231.72700000000003,"LINESTRING (-122.0146807 37.0510438, -122.0145872 37.0510057, -122.0142688 37.0508634, -122.0140881 37.0507829, -122.0135815 37.0505561, -122.0133442 37.0504504, -122.0132039 37.0503873, -122.0128241 37.0502175, -122.0124007 37.0500282)",,,,
733046029,Scotts Valley Drive,secondary,True,False,68.6,"LINESTRING (-122.0146807 37.0510438, -122.0143485 37.0514844, -122.0143463 37.0515871)",,,CA 17 Business,
43887207,El Pueblo Drive,residential,False,False,12.549,"LINESTRING (-122.0119949 37.0554957, -122.0121334 37.0555185)",,,,
"[43919884, 43887206, 43887207]",El Pueblo Drive,residential,False,True,166.911,"LINESTRING (-122.0119949 37.0554957, -122.0113759 37.055379, -122.0112874 37.0553615, -122.0108197 37.055289, -122.0105169 37.0552434, -122.0101542 37.0551888)",,,,
10551885,Janis Way,residential,False,False,43.936,"LINESTRING (-122.0101542 37.0551888, -122.0099717 37.0555561)",,,,
"[43919882, 43919883, 10554108]",El Pueblo Drive,residential,False,True,672.4689999999999,"LINESTRING (-122.0101542 37.0551888, -122.0099521 37.0551299, -122.0098626 37.0550979, -122.009809 37.0550564, -122.0097766 37.0550313, -122.0097331 37.0549207, -122.0097453 37.0548675, -122.009931 37.0540586, -122.0099181 37.0539708, -122.0098721 37.0538534, -122.0098209 37.053776, -122.0097503 37.0536763, -122.0097239 37.053582, -122.0097239 37.0534171, -122.0097652 37.0533169, -122.0098691 37.0531726, -122.0101297 37.0528114, -122.0103403 37.0525199, -122.0104181 37.052412, -122.0104829 37.0523753, -122.0106734 37.0522673, -122.0107442 37.0522271, -122.0109078 37.0520084, -122.0109514 37.0519492, -122.0112901 37.0514975, -122.0113368 37.0514347, -122.0113865 37.0513686, -122.0114566 37.0512749, -122.0114921 37.0512281, -122.0122259 37.0502606, -122.0122395 37.0502425, -122.0124007 37.0500282)",,,,
"[43919884, 43887206, 43887207]",El Pueblo Drive,residential,False,False,166.911,"LINESTRING (-122.0101542 37.0551888, -122.0105169 37.0552434, -122.0108197 37.055289, -122.0112874 37.0553615, -122.0113759 37.055379, -122.0119949 37.0554957)",,,,
10555871,Kent Court,residential,False,True,63.464,"LINESTRING (-122.0158057 37.0507749, -122.0163751 37.0511202)",,,,
10548798,Ridgecrest Drive,residential,False,False,31.395,"LINESTRING (-122.0199065 37.0493748, -122.0199007 37.0496571)",,,,
10550706,Erba Lane,residential,False,False,28.471,"LINESTRING (-122.0199065 37.0493748, -122.020052 37.049603)",,,,
10550706,Erba Lane,residential,False,True,286.191,"LINESTRING (-122.0199065 37.0493748, -122.0198006 37.0491287, -122.0197419 37.0490199, -122.0196615 37.0488708, -122.0194487 37.0484764, -122.0193444 37.0482831, -122.0189689 37.0476023, -122.0188006 37.0472969, -122.0187726 37.0472461, -122.0186809 37.0470781, -122.0186194 37.0470192)",,,,
10550706,Erba Lane,residential,False,False,11.902,"LINESTRING (-122.0185335 37.046937, -122.0186194 37.0470192)",,,,
558830554,Scotts Valley Drive,secondary,True,False,220.8,"LINESTRING (-122.0185335 37.046937, -122.0179403 37.0473047, -122.0176484 37.0475125, -122.0173604 37.0477331, -122.0173373 37.0477547, -122.0169811 37.0480927, -122.0167657 37.0483205)",,2,CA 17 Business,35 mph
40528332,Scotts Valley Drive,secondary,True,False,87.169,"LINESTRING (-122.0162911 37.0490187, -122.0164736 37.0488858, -122.0166573 37.0486484, -122.0168035 37.0484608, -122.016869 37.0483915)",,2,CA 17 Business,35 mph
733046030,Scotts Valley Drive,secondary,False,False,199.321,"LINESTRING (-122.0162911 37.0490187, -122.0162367 37.0490886, -122.0161075 37.0492558, -122.0159956 37.0494038, -122.0159028 37.0495259, -122.015719 37.0497696, -122.0155508 37.0499921, -122.0155204 37.0500323, -122.0154991 37.0500605, -122.015244 37.050398, -122.0151934 37.0504649, -122.0151275 37.0505519)",,4,CA 17 Business,
43869747,,residential,False,True,39.842,"LINESTRING (-122.0144322 37.0472697, -122.014456 37.0476275)",permissive,,,
43869748,,residential,False,False,52.448,"LINESTRING (-122.0144322 37.0472697, -122.0150107 37.0473661)",permissive,,,
43869747,,residential,False,False,48.778,"LINESTRING (-122.0144322 37.0472697, -122.0144212 37.0471043, -122.0140819 37.0470695)",permissive,,,
43869748,,residential,False,True,52.448,"LINESTRING (-122.0150107 37.0473661, -122.0144322 37.0472697)",permissive,,,
43869741,,residential,False,False,36.257,"LINESTRING (-122.014882 37.0480195, -122.0149552 37.0479574, -122.0150878 37.0477411)",permissive,,,
43869741,,residential,False,True,71.332,"LINESTRING (-122.014882 37.0480195, -122.0144865 37.0478826, -122.0143385 37.047796, -122.0142062 37.0476881)",permissive,,,
1109213534,,residential,False,True,42.010999999999996,"LINESTRING (-122.014882 37.0480195, -122.0149686 37.0481227, -122.0150133 37.0482094, -122.0150286 37.0482808, -122.0149954 37.0483641)",,,,
127790020,,residential,False,False,117.18,"LINESTRING (-122.0149954 37.0483641, -122.0149459 37.0483086, -122.0148761 37.0482633, -122.0142398 37.0479496, -122.0140301 37.0478216, -122.0139531 37.0477349)",permissive,,,
127790020,,residential,False,True,114.32600000000001,"LINESTRING (-122.0149954 37.0483641, -122.0149536 37.0484511, -122.0148876 37.0484814, -122.0148421 37.0484839, -122.0147831 37.0484646, -122.0139624 37.0480285)",permissive,,,
1109213534,,residential,False,False,42.010999999999996,"LINESTRING (-122.0149954 37.0483641, -122.0150286 37.0482808, -122.0150133 37.0482094, -122.0149686 37.0481227, -122.014882 37.0480195)",,,,
10553605,Civic Center Drive,residential,False,False,32.895,"LINESTRING (-122.016829 37.0506096, -122.0166151 37.0508512)",,,,
10553605,Civic Center Drive,residential,False,True,299.615,"LINESTRING (-122.016829 37.0506096, -122.01713 37.0502451, -122.0173631 37.0499689, -122.0173734 37.0499572, -122.0175404 37.0497372, -122.0176175 37.0496248, -122.0176893 37.0494338, -122.0177141 37.0493278, -122.0177181 37.0492625, -122.0177168 37.0491951, -122.0177101 37.0491303, -122.0176899 37.0490656, -122.0176638 37.049011, -122.0175632 37.0488665, -122.0173681 37.0487339, -122.0172905 37.0486811, -122.016869 37.0483915)",,,,
43869724,Windward Place,residential,False,False,109.78800000000001,"LINESTRING (-122.016829 37.0506096, -122.0162503 37.050258, -122.0161048 37.0503992, -122.015885 37.0502598)",,,,
43869724,Windward Place,residential,False,True,109.788,"LINESTRING (-122.015885 37.0502598, -122.0161048 37.0503992, -122.0162503 37.050258, -122.016829 37.0506096)",,,,
43869742,,residential,False,False,4.938,"LINESTRING (-122.0140819 37.0470695, -122.014027 37.0470623)",permissive,,,
43869742,,residential,False,True,71.014,"LINESTRING (-122.0140819 37.0470695, -122.0140988 37.047708)",permissive,,,
43869747,,residential,False,True,48.778,"LINESTRING (-122.0140819 37.0470695, -122.0144212 37.0471043, -122.0144322 37.0472697)",permissive,,,
43869749,,residential,False,False,33.216,"LINESTRING (-122.0140314 37.0467636, -122.014027 37.0470623)",permissive,,,
43869742,,residential,False,True,4.938,"LINESTRING (-122.014027 37.0470623, -122.0140819 37.0470695)",permissive,,,
43869749,,residential,False,True,33.216,"LINESTRING (-122.014027 37.0470623, -122.0140314 37.0467636)",permissive,,,
43869742,,residential,False,False,100.75899999999999,"LINESTRING (-122.014027 37.0470623, -122.0139166 37.0470478, -122.0137908 37.0471856, -122.0136034 37.0475676, -122.0135762 37.0477113, -122.0135992 37.0478002)",permissive,,,
10549557,,residential,False,False,13.272,"LINESTRING (-122.0140988 37.047708, -122.0139531 37.0477349)",permissive,,,
10549557,,residential,False,True,9.785,"LINESTRING (-122.0140988 37.047708, -122.0142062 37.0476881)",permissive,,,
43869742,,residential,False,False,71.014,"LINESTRING (-122.0140988 37.047708, -122.0140819 37.0470695)",permissive,,,
10549557,,residential,False,False,32.236,"LINESTRING (-122.0139531 37.0477349, -122.0135992 37.0478002)",permissive,,,
10549557,,residential,False,True,13.272,"LINESTRING (-122.0139531 37.0477349, -122.0140988 37.047708)",permissive,,,
127790020,,residential,False,True,117.17999999999999,"LINESTRING (-122.0139531 37.0477349, -122.0140301 37.0478216, -122.0142398 37.0479496, -122.0148761 37.0482633, -122.0149459 37.0483086, -122.0149954 37.0483641)",permissive,,,
43869743,,residential,False,True,41.808,"LINESTRING (-122.0139624 37.0480285, -122.0137094 37.0479141, -122.0135992 37.0478002)",permissive,,,
"[43869745, 10554108]",El Pueblo Drive,residential,False,False,262.026,"LINESTRING (-122.0139624 37.0480285, -122.0138821 37.0481399, -122.013863 37.0481665, -122.0137772 37.0482759, -122.0131361 37.0490921, -122.0130008 37.0492643, -122.0124007 37.0500282)",permissive,,,
127790020,,residential,False,False,114.32600000000002,"LINESTRING (-122.0139624 37.0480285, -122.0147831 37.0484646, -122.0148421 37.0484839, -122.0148876 37.0484814, -122.0149536 37.0484511, -122.0149954 37.0483641)",permissive,,,
370367233,Siri Lane,residential,False,False,61.391,"LINESTRING (-122.0154138 37.0511926, -122.0159486 37.0515428)",,,,
370367233,Siri Lane,residential,False,True,61.391,"LINESTRING (-122.0159486 37.0515428, -122.0154138 37.0511926)",,,,
10553605,Civic Center Drive,residential,False,False,66.948,"LINESTRING (-122.0159486 37.0515428, -122.0158128 37.0516076, -122.0154825 37.0520037)",,,,
10553605,Civic Center Drive,residential,False,True,61.063,"LINESTRING (-122.0159486 37.0515428, -122.0160437 37.0514975, -122.0163751 37.0511202)",,,,
394747417,Frapwell Circle,residential,False,False,323.6149999999999,"LINESTRING (-122.0132033 37.0533435, -122.0134507 37.0534186, -122.0135473 37.0534668, -122.0135915 37.0535085, -122.0136023 37.0535567, -122.0135956 37.0536134, -122.0134346 37.0539387, -122.0133167 37.0541608, -122.0132643 37.0542642, -122.01309 37.0545876, -122.0129237 37.0549095, -122.0128948 37.0549551, -122.0127507 37.0552242, -122.0127142 37.0552885, -122.0126048 37.0554906, -122.0125343 37.0555536, -122.01243 37.0555671, -122.0121334 37.0555185)",,,,
733046027,Scotts Valley Drive,secondary,False,False,169.69,"LINESTRING (-122.0132033 37.0533435, -122.0131522 37.0534405, -122.0130526 37.053632, -122.0129342 37.0538577, -122.0128808 37.0539579, -122.0126353 37.0544215, -122.0125703 37.0545434, -122.0125074 37.0546626, -122.0124682 37.0547521)",,4,CA 17 Business,
733046027,Scotts Valley Drive,secondary,False,True,97.64299999999999,"LINESTRING (-122.0132033 37.0533435, -122.0133042 37.0531615, -122.0133832 37.0530199, -122.0134022 37.0529852, -122.0134565 37.0528881, -122.0135591 37.0527246, -122.0136706 37.0525488)",,4,CA 17 Business,
10553605,Civic Center Drive,residential,False,True,12.099,"LINESTRING (-122.016869 37.0483915, -122.0167657 37.0483205)",,,,
10553605,Civic Center Drive,residential,False,False,299.615,"LINESTRING (-122.016869 37.0483915, -122.0172905 37.0486811, -122.0173681 37.0487339, -122.0175632 37.0488665, -122.0176638 37.049011, -122.0176899 37.0490656, -122.0177101 37.0491303, -122.0177168 37.0491951, -122.0177181 37.0492625, -122.0177141 37.0493278, -122.0176893 37.0494338, -122.0176175 37.0496248, -122.0175404 37.0497372, -122.0173734 37.0499572, -122.0173631 37.0499689, -122.01713 37.0502451, -122.016829 37.0506096)",,,,
40528332,Scotts Valley Drive,secondary,True,False,218.814,"LINESTRING (-122.016869 37.0483915, -122.0170827 37.0481715, -122.0172042 37.0480541, -122.0173007 37.0479608, -122.0174505 37.0478193, -122.0177275 37.0476002, -122.0178715 37.0474935, -122.0180019 37.0473979, -122.0186194 37.0470192)",,2,CA 17 Business,35 mph
43887207,El Pueblo Drive,residential,False,True,12.549,"LINESTRING (-122.0121334 37.0555185, -122.0119949 37.0554957)",,,,
394747417,Frapwell Circle,residential,False,True,323.61499999999995,"LINESTRING (-122.0121334 37.0555185, -122.01243 37.0555671, -122.0125343 37.0555536, -122.0126048 37.0554906, -122.0127142 37.0552885, -122.0127507 37.0552242, -122.0128948 37.0549551, -122.0129237 37.0549095, -122.01309 37.0545876, -122.0132643 37.0542642, -122.0133167 37.0541608, -122.0134346 37.0539387, -122.0135956 37.0536134, -122.0136023 37.0535567, -122.0135915 37.0535085, -122.0135473 37.0534668, -122.0134507 37.0534186, -122.0132033 37.0533435)",,,,
733046025,Scotts Valley Drive,secondary,True,False,90.78200000000001,"LINESTRING (-122.0121334 37.0555185, -122.0122957 37.0552117, -122.0124278 37.0549619, -122.0124682 37.0547521)",,,CA 17 Business,
733046026,Scotts Valley Drive,secondary,True,False,93.423,"LINESTRING (-122.0124682 37.0547521, -122.0122998 37.0549193, -122.0122544 37.0550052, -122.0119949 37.0554957)",,,CA 17 Business,
733046027,Scotts Valley Drive,secondary,False,True,169.69,"LINESTRING (-122.0124682 37.0547521, -122.0125074 37.0546626, -122.0125703 37.0545434, -122.0126353 37.0544215, -122.0128808 37.0539579, -122.0129342 37.0538577, -122.0130526 37.053632, -122.0131522 37.0534405, -122.0132033 37.0533435)",,4,CA 17 Business,
10552435,Cathy Lane,residential,False,False,104.854,"LINESTRING (-122.0145506 37.051424, -122.0154825 37.0520037)",,,,
733046028,Scotts Valley Drive,secondary,True,False,41.952,"LINESTRING (-122.0145506 37.051424, -122.0147877 37.0510976)",,,CA 17 Business,
43887205,Carbonero Way,residential,False,True,11.223,"LINESTRING (-122.0147877 37.0510976, -122.0146807 37.0510438)",,,,
733046028,Scotts Valley Drive,secondary,True,False,68.10499999999999,"LINESTRING (-122.0147877 37.0510976, -122.0150451 37.0507498, -122.0150922 37.0506358, -122.0151275 37.0505519)",,,CA 17 Business,
733046029,Scotts Valley Drive,secondary,True,False,68.142,"LINESTRING (-122.0151275 37.0505519, -122.0149382 37.0506957, -122.0146807 37.0510438)",,,CA 17 Business,
733046030,Scotts Valley Drive,secondary,False,True,199.321,"LINESTRING (-122.0151275 37.0505519, -122.0151934 37.0504649, -122.015244 37.050398, -122.0154991 37.0500605, -122.0155204 37.0500323, -122.0155508 37.0499921, -122.015719 37.0497696, -122.0159028 37.0495259, -122.0159956 37.0494038, -122.0161075 37.0492558, -122.0162367 37.0490886, -122.0162911 37.0490187)",,4,CA 17 Business,
733046027,Scotts Valley Drive,secondary,False,False,38.786,"LINESTRING (-122.0143463 37.0515871, -122.0142823 37.0516765, -122.0141503 37.0518524, -122.0141242 37.0518875)",,4,CA 17 Business,
733046028,Scotts Valley Drive,secondary,True,False,26.745,"LINESTRING (-122.0143463 37.0515871, -122.0144637 37.0515412, -122.0145506 37.051424)",,,CA 17 Business,
10548798,Ridgecrest Drive,residential,False,True,31.395,"LINESTRING (-122.0199007 37.0496571, -122.0199065 37.0493748)",,,,
1196259015,Ridgecrest Drive,residential,False,False,14.713,"LINESTRING (-122.0199007 37.0496571, -122.020052 37.049603)",,,,
10548798,Ridgecrest Drive,residential,False,False,962.4130000000002,"LINESTRING (-122.0199007 37.0496571, -122.0199001 37.0496928, -122.0198813 37.0500525, -122.0198969 37.0501102, -122.0199215 37.050198, -122.0199698 37.0503158, -122.0200315 37.0505876, -122.0200449 37.0509729, -122.0200744 37.0511121, -122.0200807 37.0513106, -122.0200288 37.0515188, -122.0199242 37.0518806, -122.0199537 37.0519876, -122.0200583 37.0521268, -122.020261 37.052225, -122.0204768 37.0522338, -122.0206618 37.0521974, -122.0209653 37.0519975, -122.0213006 37.0517522, -122.0216807 37.0514622, -122.0219439 37.0513561, -122.0221585 37.0513733, -122.0223114 37.0514439, -122.0225045 37.0516323, -122.0225126 37.0518613, -122.0224482 37.0520304, -122.0222148 37.0522445, -122.0218796 37.0523687, -122.0216247 37.0525442, -122.0213297 37.0527989, -122.0210856 37.0529616, -122.020812 37.0530344, -122.0206618 37.0530665, -122.0204607 37.0530429, -122.0203695 37.0529702, -122.0202836 37.0528803, -122.0201898 37.0528203, -122.0200557 37.0527882, -122.0198625 37.0528353, -122.0197207 37.0528487, -122.0195165 37.0527904, -122.0192644 37.0527347, -122.0190793 37.0527839, -122.0189559 37.0528535)",,,,
10550706,Erba Lane,residential,False,True,28.471,"LINESTRING (-122.020052 37.049603, -122.0199065 37.0493748)",,,,
1196259015,Ridgecrest Drive,residential,False,True,14.713,"LINESTRING (-122.020052 37.049603, -122.0199007 37.0496571)",,,,
