osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,width,maxspeed,junction
9589420,2,Edgehill Road,residential,False,False,119.107,"LINESTRING (-71.1510371 42.474965, -71.151379 42.475477, -71.151684 42.475924)",,,,
9588756,2,Fairmount Street,residential,False,True,155.383,"LINESTRING (-71.1477799 42.4803057, -71.1477475 42.480261, -71.1467964 42.4791114)",,,,
9588794,1,Second Street,residential,False,False,88.028,"LINESTRING (-71.1477799 42.4803057, -71.1477949 42.480354, -71.147821 42.4804467, -71.1479774 42.4809206, -71.1480278 42.4810759)",,,,
9589025,2,Montvale Avenue,secondary,False,False,81.28399999999999,"LINESTRING (-71.1477799 42.4803057, -71.1472653 42.4805775, -71.1471204 42.4806552, -71.1469772 42.4807345)",,,,
9589025,2,Montvale Avenue,secondary,False,True,54.536,"LINESTRING (-71.1477799 42.4803057, -71.1480677 42.48016, -71.1483324 42.4800328)",,,,
9588528,2,Summer Street,residential,False,False,121.77399999999999,"LINESTRING (-71.151684 42.475924, -71.1515724 42.4759814, -71.1512573 42.4761754, -71.151146 42.4762427, -71.1511161 42.4762608, -71.150957 42.476357, -71.1506304 42.476558, -71.1506223 42.4765625, -71.1506136 42.4765663, -71.1506044 42.4765695, -71.1505159 42.4765933)",,,,
9588528,2,Summer Street,residential,False,True,103.121,"LINESTRING (-71.151684 42.475924, -71.1521617 42.4756574, -71.152564 42.4754311, -71.1526885 42.4753663)",,,,
9589420,2,Edgehill Road,residential,False,True,119.107,"LINESTRING (-71.151684 42.475924, -71.151379 42.475477, -71.1510371 42.474965)",,,,
9589025,2,Montvale Avenue,secondary,False,False,32.489,"LINESTRING (-71.1469772 42.4807345, -71.1469467 42.4807516, -71.1467999 42.4808485, -71.1467368 42.4808915, -71.1466825 42.4809296)",,,,
9589025,2,Montvale Avenue,secondary,False,True,81.28399999999999,"LINESTRING (-71.1469772 42.4807345, -71.1471204 42.4806552, -71.1472653 42.4805775, -71.1477799 42.4803057)",,,,
9589920,2,Ellis Court,residential,False,False,155.57299999999998,"LINESTRING (-71.1486857 42.4818381, -71.1486525 42.4819609, -71.14863 42.4820436, -71.1486036 42.4821212, -71.1485746 42.4821896, -71.1485478 42.4822408, -71.1485138 42.4822915, -71.1484861 42.4823256, -71.1484598 42.4823535, -71.1484312 42.4823801, -71.1483875 42.4824161, -71.1483413 42.4824518, -71.1482283 42.482538, -71.147993 42.4826949, -71.1476244 42.4829418)",,,,
9590027,2,Campbell Street,residential,True,False,171.103,"LINESTRING (-71.1486857 42.4818381, -71.1468778 42.4817121, -71.1467478 42.4817048, -71.1466085 42.4816934)",,,,
9589314,2,Winn Street,secondary,False,False,131.334,"LINESTRING (-71.1563513 42.4832308, -71.1562837 42.4831963, -71.1562378 42.4831689, -71.1561914 42.4831402, -71.1561583 42.4831177, -71.1561141 42.4830836, -71.1560544 42.4830358, -71.1560071 42.482996, -71.155901 42.482907, -71.1558435 42.4828592, -71.1557933 42.4828175, -71.155747 42.482779, -71.155328 42.482432, -71.1552568 42.482372)",,,,
9588820,2,Main Street,secondary,False,False,58.763999999999996,"LINESTRING (-71.1507386 42.4823546, -71.1507502 42.4823798, -71.1507865 42.4824501, -71.1508197 42.4825124, -71.1508683 42.4825978, -71.15092 42.482683, -71.1509769 42.4827748, -71.151018 42.482841)",MA 38,19.8,,
9588820,2,Main Street,secondary,False,True,22.198999999999998,"LINESTRING (-71.1507386 42.4823546, -71.1507248 42.4823232, -71.1507111 42.4822903, -71.1506949 42.4822479, -71.1506853 42.4822229, -71.1506682 42.482162)",MA 38,19.8,,
9588916,2,Manns Court,residential,False,True,111.789,"LINESTRING (-71.1507386 42.4823546, -71.151166 42.4822555, -71.1511982 42.482248, -71.1520402 42.4820558)",,,,
9588794,1,Second Street,residential,False,True,88.02800000000002,"LINESTRING (-71.1480278 42.4810759, -71.1479774 42.4809206, -71.147821 42.4804467, -71.1477949 42.480354, -71.1477799 42.4803057)",,,,
9589117,2,Union Street,residential,True,False,112.33299999999998,"LINESTRING (-71.1480278 42.4810759, -71.1479552 42.4810666, -71.1470229 42.4809916, -71.1467874 42.4809726, -71.1467755 42.4809711, -71.1467638 42.4809685, -71.1467527 42.4809648, -71.1467423 42.4809602, -71.1466825 42.4809296)",,,,
9589480,1,Hillcrest Road,residential,False,False,82.033,"LINESTRING (-71.1550204 42.4763372, -71.1550214 42.4763726, -71.15502 42.476406, -71.155014 42.4764348, -71.1550064 42.4764636, -71.1549952 42.4764884, -71.15498 42.4765139, -71.1549452 42.4765558, -71.1549106 42.476591, -71.1548349 42.4766496, -71.1544276 42.476887)",,,,
9588826,2,Highland Street,residential,False,True,140.45600000000002,"LINESTRING (-71.1469686 42.4764834, -71.1468893 42.4762563, -71.146785 42.475993, -71.146659 42.475686, -71.1465221 42.4753377, -71.1465127 42.4753152, -71.1464943 42.4752698)",,,,
9589241,2,Mount Pleasant Street,residential,False,False,82.998,"LINESTRING (-71.1469686 42.4764834, -71.1478069 42.4766094, -71.1478181 42.4766106, -71.1478294 42.476611, -71.1478406 42.4766105, -71.1478518 42.4766091, -71.1478627 42.4766069, -71.1478732 42.4766039, -71.1479542 42.4765772)",,,,
9588820,2,Main Street,secondary,False,False,17.352,"LINESTRING (-71.1512391 42.4832651, -71.1512481 42.4832976, -71.1512592 42.4833387, -71.1512778 42.4834185)",MA 38,19.8,,
9588820,2,Main Street,secondary,False,True,50.651999999999994,"LINESTRING (-71.1512391 42.4832651, -71.1512238 42.4832184, -71.1512058 42.4831729, -71.1511816 42.4831234, -71.1511569 42.4830735, -71.1511389 42.4830513, -71.151076 42.482935, -71.1510415 42.482879, -71.151018 42.482841)",MA 38,19.8,,
9590013,2,Franklin Street,residential,True,False,38.254000000000005,"LINESTRING (-71.1512391 42.4832651, -71.1513282 42.4832634, -71.1513396 42.4832637, -71.151351 42.483265, -71.151362 42.4832673, -71.1513726 42.4832705, -71.1516661 42.4833842)",,,,
9589150,2,Franklin Street,residential,False,False,42.31,"LINESTRING (-71.1545773 42.4826697, -71.1541349 42.4828655)",,,,
9588628,2,Flagg Street,residential,False,False,94.852,"LINESTRING (-71.1545773 42.4826697, -71.154877 42.483071, -71.1550907 42.4833294, -71.1551574 42.4834074)",,,,
9589150,2,Franklin Street,residential,False,True,64.814,"LINESTRING (-71.1545773 42.4826697, -71.1551306 42.4824288, -71.1552568 42.482372)",,,,
9589150,2,Franklin Street,residential,False,False,64.814,"LINESTRING (-71.1552568 42.482372, -71.1551306 42.4824288, -71.1545773 42.4826697)",,,,
9589314,2,Winn Street,secondary,False,False,89.241,"LINESTRING (-71.1552568 42.482372, -71.1551523 42.4822859, -71.154963 42.4821301, -71.1547064 42.4819165, -71.1545333 42.4817725)",,,,
9589314,2,Winn Street,secondary,False,True,131.334,"LINESTRING (-71.1552568 42.482372, -71.155328 42.482432, -71.155747 42.482779, -71.1557933 42.4828175, -71.1558435 42.4828592, -71.155901 42.482907, -71.1560071 42.482996, -71.1560544 42.4830358, -71.1561141 42.4830836, -71.1561583 42.4831177, -71.1561914 42.4831402, -71.1562378 42.4831689, -71.1562837 42.4831963, -71.1563513 42.4832308)",,,,
9589025,2,Montvale Avenue,secondary,False,False,41.297,"LINESTRING (-71.1489965 42.4797171, -71.1485721 42.479917)",,,,
"[380339134, 9588711]",,Walnut Street,"['residential', 'unclassified']",True,False,154.587,"LINESTRING (-71.1489965 42.4797171, -71.1490661 42.4797749, -71.1492878 42.4799664, -71.1494381 42.4800873, -71.149588 42.4802, -71.1497863 42.4803505, -71.1498257 42.4803762, -71.1498519 42.48039, -71.1498992 42.4804113, -71.149942 42.4804291, -71.1500236 42.4804542, -71.1501329 42.4804837, -71.150218 42.480502, -71.1502961 42.4805115, -71.1503753 42.4805138, -71.1504518 42.4805114)",,,,
9589025,2,Montvale Avenue,secondary,False,True,92.27600000000001,"LINESTRING (-71.1489965 42.4797171, -71.1492435 42.4795951, -71.1493476 42.4795437, -71.1495484 42.4794422, -71.1496891 42.4793753, -71.149742 42.4793509, -71.1498457 42.4793033, -71.1498775 42.4792924, -71.1499116 42.4792837, -71.1499464 42.4792766)",,,,
9588570,2,High Street,residential,False,False,53.453,"LINESTRING (-71.1467964 42.4791114, -71.1462382 42.4793596)",,,,
9588570,2,High Street,residential,False,True,64.782,"LINESTRING (-71.1467964 42.4791114, -71.1474676 42.4788042)",,,,
9588756,2,Fairmount Street,residential,False,True,50.82,"LINESTRING (-71.1467964 42.4791114, -71.1464913 42.4787136)",,,,
9588756,2,Fairmount Street,residential,False,False,155.383,"LINESTRING (-71.1467964 42.4791114, -71.1477475 42.480261, -71.1477799 42.4803057)",,,,
9589507,2,Center Street,residential,True,False,259.63,"LINESTRING (-71.1518543 42.4834557, -71.151962 42.483364, -71.1520537 42.4832805, -71.1521062 42.4832343, -71.1521491 42.4831931, -71.1522206 42.4831219, -71.1523221 42.4830099, -71.1524426 42.4828678, -71.1525024 42.4827922, -71.1525601 42.4827111, -71.1525954 42.4826485, -71.1526192 42.4826001, -71.1526379 42.4825511, -71.1526564 42.4824942, -71.1526684 42.4824483, -71.1526731 42.4824236, -71.1526759 42.4823983, -71.152681 42.482233, -71.1526727 42.4818826, -71.152672 42.481855, -71.152665 42.48155, -71.152658 42.481399, -71.1526583 42.4813718, -71.1526596 42.4813622, -71.1526619 42.4813536, -71.1526652 42.4813462, -71.1526693 42.4813396, -71.1526995 42.4813089)",,,,
9590013,2,Franklin Street,residential,True,False,43.725,"LINESTRING (-71.1518543 42.4834557, -71.1519989 42.4835127, -71.1523212 42.4836456)",,,,
9588931,,Main Street,secondary,False,True,52.108000000000004,"LINESTRING (-71.1518275 42.4791216, -71.1517365 42.4789568, -71.1516609 42.4788227, -71.1515875 42.4786877)",MA 38,,,
9589025,2,Montvale Avenue,secondary,False,False,156.074,"LINESTRING (-71.1518275 42.4791216, -71.1517674 42.4791081, -71.1517494 42.4791038, -71.1517292 42.4791, -71.1517061 42.4790975, -71.1516883 42.4790968, -71.1516598 42.4790962, -71.1516251 42.4791003, -71.1512135 42.4791457, -71.1506969 42.4792027, -71.1503172 42.4792401, -71.1500312 42.4792667, -71.1499464 42.4792766)",,,,
45750246,2,Main Street,secondary,True,False,41.334999999999994,"LINESTRING (-71.1518275 42.4791216, -71.1518201 42.4792747, -71.1518316 42.4793311, -71.1519021 42.479484)",MA 38,18.3,,
9589314,2,Winn Street,secondary,False,False,145.679,"LINESTRING (-71.1545333 42.4817725, -71.1544419 42.4817008, -71.1541657 42.481484, -71.153861 42.4812449, -71.1535334 42.4809879, -71.1534303 42.480907, -71.1533166 42.4808179)",,,,
9589314,2,Winn Street,secondary,False,True,89.241,"LINESTRING (-71.1545333 42.4817725, -71.1547064 42.4819165, -71.154963 42.4821301, -71.1551523 42.4822859, -71.1552568 42.482372)",,,,
9589485,,Harrison Avenue,residential,False,True,89.81700000000001,"LINESTRING (-71.1545333 42.4817725, -71.15461 42.4817198, -71.1546196 42.4817137, -71.1546298 42.4817083, -71.1546406 42.4817036, -71.154652 42.4816995, -71.1548709 42.4816302, -71.1549616 42.4816055, -71.1551907 42.4815432, -71.1555311 42.4814548)",,,,
9589102,2,Bennett Street,residential,True,False,128.986,"LINESTRING (-71.1532197 42.4779321, -71.1536341 42.4783144, -71.154187 42.4788467)",,10.4,,
45750245,2,Main Street,secondary,False,False,66.13499999999999,"LINESTRING (-71.1512939 42.4805759, -71.1512456 42.4806651, -71.1510763 42.480957, -71.1509886 42.4811263)",MA 38,19.8,,
45750245,2,Main Street,secondary,False,True,53.646,"LINESTRING (-71.1512939 42.4805759, -71.1513125 42.4805474, -71.1513263 42.4805196, -71.151397 42.4804318, -71.1514499 42.4803715, -71.1515024 42.4803231, -71.1515849 42.4802503, -71.1516719 42.4801866)",MA 38,19.8,,
380339133,,Walnut Street,unclassified,False,True,70.563,"LINESTRING (-71.1512939 42.4805759, -71.1512006 42.4805435, -71.1511685 42.480534, -71.1510467 42.4805127, -71.1509881 42.4805045, -71.1509213 42.4804988, -71.1508237 42.4804935, -71.1507603 42.480494, -71.150698 42.480498, -71.1504518 42.4805114)",,,,
9588931,,Main Street,secondary,False,False,50.324999999999996,"LINESTRING (-71.1513081 42.4782092, -71.1514455 42.4784261, -71.1515054 42.4785328, -71.1515529 42.478624)",MA 38,,,
9588931,,Main Street,secondary,False,True,111.17100000000002,"LINESTRING (-71.1513081 42.4782092, -71.1512652 42.4781355, -71.1512267 42.4780698, -71.1511655 42.4779464, -71.1511448 42.4779047, -71.1511129 42.4778336, -71.1510576 42.4777106, -71.1510025 42.4775705, -71.1509804 42.4775141, -71.1509368 42.4774081, -71.1508697 42.477264)",MA 38,,,
9590101,2,High Street,residential,False,False,263.39900000000006,"LINESTRING (-71.1513081 42.4782092, -71.1510956 42.4782692, -71.1510115 42.4782931, -71.1509084 42.4783188, -71.1508605 42.4783277, -71.1508127 42.4783347, -71.1507599 42.4783399, -71.1507066 42.4783435, -71.1506418 42.4783413, -71.150578 42.4783366, -71.150538 42.4783323, -71.1505054 42.4783276, -71.1504741 42.4783213, -71.1504497 42.4783155, -71.1504151 42.4783046, -71.1503912 42.4782942, -71.1503695 42.47828, -71.1503545 42.4782655, -71.1503391 42.478249, -71.1503288 42.4782346, -71.1503205 42.4782209, -71.1501756 42.477962, -71.1500466 42.477749, -71.1500237 42.4777239, -71.1500064 42.4777122, -71.1499864 42.4777033, -71.149965 42.477697, -71.1499423 42.4776924, -71.1499186 42.477691, -71.1498939 42.4776915, -71.1498717 42.4776935, -71.149848 42.4776973, -71.1497452 42.4777343, -71.1497089 42.4777516, -71.1493804 42.4779079, -71.1493408 42.4779261, -71.1491224 42.4780262, -71.1489064 42.4781268, -71.1488804 42.4781373, -71.1488227 42.4781637)",,,,
378823486,2,Prospect Street,residential,False,False,114.43400000000001,"LINESTRING (-71.148291 42.4772138, -71.148517 42.477655, -71.1485438 42.4777036, -71.1487109 42.4780164, -71.148769 42.478091, -71.1488227 42.4781637)",,,,
378823486,2,Prospect Street,residential,False,True,75.986,"LINESTRING (-71.148291 42.4772138, -71.148235 42.477105, -71.1482152 42.4770684, -71.1481802 42.4770035, -71.1481128 42.4768786, -71.1479542 42.4765772)",,,,
9588826,2,Highland Street,residential,False,False,140.456,"LINESTRING (-71.1464943 42.4752698, -71.1465127 42.4753152, -71.1465221 42.4753377, -71.146659 42.475686, -71.146785 42.475993, -71.1468893 42.4762563, -71.1469686 42.4764834)",,,,
1200025546,2,Green Street,tertiary,False,True,61.075,"LINESTRING (-71.1464943 42.4752698, -71.1466271 42.4752523, -71.1472276 42.4751741)",,14.6,,
45750265,,,secondary_link,True,False,9.122,"LINESTRING (-71.1533323 42.4793165, -71.153228 42.479345)",,,,
9589343,2,Pleasant Street,secondary,False,True,23.01,"LINESTRING (-71.1533323 42.4793165, -71.1534716 42.4792429, -71.1535604 42.479196)",,16.8,25 mph,
