osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes
810041852,PA 73,Skippack Pike,primary,45 mph,False,False,50.0,"LINESTRING (-75.2220189 40.125264, -75.2215207 40.1250251)",,
810041852,PA 73,Skippack Pike,primary,45 mph,False,True,50.0,"LINESTRING (-75.2215207 40.1250251, -75.2220189 40.125264)",,
12381928,,Militia Way,residential,,False,False,133.18599999999998,"LINESTRING (-75.2215207 40.1250251, -75.221298 40.1253381, -75.221102 40.125614, -75.2210863 40.1258269, -75.2211373 40.1261387)",,
"[141901121, 141901122, 810041852]",PA 73,Skippack Pike,primary,45 mph,False,False,237.377,"LINESTRING (-75.2215207 40.1250251, -75.220378 40.1242362, -75.2201543 40.1240783, -75.2199351 40.123936, -75.2194178 40.1236222)",yes,
12369401,,Mathers Lane,residential,,False,False,179.743,"LINESTRING (-75.2194178 40.1236222, -75.2174008 40.1241062)",,
"[141901122, 424837766]",PA 73,Skippack Pike,primary,45 mph,False,False,211.00099999999998,"LINESTRING (-75.2194178 40.1236222, -75.2181518 40.1228182, -75.2179996 40.1227214, -75.2177699 40.1225753, -75.2175091 40.1224095)",,3
"[141901121, 141901122, 810041852]",PA 73,Skippack Pike,primary,45 mph,False,True,237.377,"LINESTRING (-75.2194178 40.1236222, -75.2199351 40.123936, -75.2201543 40.1240783, -75.220378 40.1242362, -75.2215207 40.1250251)",yes,
423973223,,South Bethlehem Pike,primary,40 mph,False,True,32.837,"LINESTRING (-75.2172103 40.1222298, -75.2172307 40.1225247)",,
690497026,PA 73,Skippack Pike,primary,45 mph,False,True,32.323,"LINESTRING (-75.2172103 40.1222298, -75.2175091 40.1224095)",,3
"[690497027, 423973220, 12376653, 423973221]",PA 73,Bethlehem Pike,primary,40 mph,False,False,330.46,"LINESTRING (-75.2172103 40.1222298, -75.2171968 40.1221414, -75.2171511 40.1218509, -75.2171006 40.1214268, -75.2170894 40.1213674, -75.2170695 40.1212619, -75.2170253 40.1211282, -75.2168429 40.1208246, -75.2164567 40.1205293, -75.2161884 40.1203652, -75.2160562 40.1202815, -75.2159639 40.1202029, -75.2158797 40.1201217, -75.2158221 40.1200471, -75.2158073 40.120028, -75.2157247 40.1198959, -75.2156479 40.1196532)",,3
12369401,,Mathers Lane,residential,,False,True,179.743,"LINESTRING (-75.2174008 40.1241062, -75.2194178 40.1236222)",,
"[423973225, 423973222]",,South Bethlehem Pike,primary,40 mph,False,False,176.44799999999998,"LINESTRING (-75.2174008 40.1241062, -75.217354 40.123671, -75.2173284 40.1234334, -75.2173131 40.1232909, -75.2172693 40.1228832, -75.2172591 40.1227883, -75.2172307 40.1225247)",,
12381928,,Militia Way,residential,,False,True,133.186,"LINESTRING (-75.2211373 40.1261387, -75.2210863 40.1258269, -75.221102 40.125614, -75.221298 40.1253381, -75.2215207 40.1250251)",,
"[423973220, 690497027, 12376653, 423973221]",PA 73,Bethlehem Pike,primary,40 mph,False,True,330.46,"LINESTRING (-75.2156479 40.1196532, -75.2157247 40.1198959, -75.2158073 40.120028, -75.2158221 40.1200471, -75.2158797 40.1201217, -75.2159639 40.1202029, -75.2160562 40.1202815, -75.2161884 40.1203652, -75.2164567 40.1205293, -75.2168429 40.1208246, -75.2170253 40.1211282, -75.2170695 40.1212619, -75.2170894 40.1213674, -75.2171006 40.1214268, -75.2171511 40.1218509, -75.2171968 40.1221414, -75.2172103 40.1222298)",,3
423973223,,South Bethlehem Pike,primary,40 mph,False,False,32.837,"LINESTRING (-75.2172307 40.1225247, -75.2172103 40.1222298)",,
128775628,,,primary_link,,True,False,28.352999999999998,"LINESTRING (-75.2172307 40.1225247, -75.2172657 40.1224794, -75.2173159 40.1224491, -75.2173784 40.1224302, -75.2175091 40.1224095)",,1
"[423973225, 423973222]",,South Bethlehem Pike,primary,40 mph,False,True,176.448,"LINESTRING (-75.2172307 40.1225247, -75.2172591 40.1227883, -75.2172693 40.1228832, -75.2173131 40.1232909, -75.2173284 40.1234334, -75.217354 40.123671, -75.2174008 40.1241062)",,
690497026,PA 73,Skippack Pike,primary,45 mph,False,False,32.323,"LINESTRING (-75.2175091 40.1224095, -75.2172103 40.1222298)",,3
"[141901122, 424837766]",PA 73,Skippack Pike,primary,45 mph,False,True,211.001,"LINESTRING (-75.2175091 40.1224095, -75.2177699 40.1225753, -75.2179996 40.1227214, -75.2181518 40.1228182, -75.2194178 40.1236222)",,3
