osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,bridge
166620917,4,Eads Bridge,secondary,35 mph,False,True,33.86,"LINESTRING (-90.1854455 38.6296143, -90.1856999 38.6296414, -90.1858318 38.629655)",,
"[310237952, 1240742565, 1240742566, 1240742567]","['4', '3', '5']",South 8th Street,tertiary,30 mph,False,True,158.66899999999998,"LINESTRING (-90.1942171 38.624017, -90.1940359 38.6244669, -90.193949 38.6246829, -90.1938729 38.6248718, -90.1938597 38.6249048, -90.1937928 38.6250853, -90.1937161 38.6252923, -90.1936831 38.6253815)",,
"[1240742568, 310237954]",4,Clark Avenue,tertiary,,False,False,104.03699999999999,"LINESTRING (-90.1942171 38.624017, -90.1943421 38.6240479, -90.1944254 38.6240685, -90.1946685 38.6241285, -90.195359 38.624299)",,
119696510,,South 8th Street,tertiary,30 mph,False,False,99.767,"LINESTRING (-90.1933464 38.6262393, -90.1934028 38.6260956, -90.1936523 38.62546, -90.1936831 38.6253815)",,
253582653,,Market Street,primary,,False,True,100.2,"LINESTRING (-90.1933464 38.6262393, -90.1934317 38.6262603, -90.1943666 38.62649, -90.1944467 38.6265097)",,
624281558,,Market Street,primary,,False,False,101.497,"LINESTRING (-90.1933464 38.6262393, -90.1932415 38.6262126, -90.1923508 38.625978, -90.1922386 38.6259492)",,
119696510,,South 8th Street,tertiary,30 mph,False,True,99.767,"LINESTRING (-90.1936831 38.6253815, -90.1936523 38.62546, -90.1934028 38.6260956, -90.1933464 38.6262393)",,
310237953,,Walnut Street,tertiary,,False,False,94.556,"LINESTRING (-90.1936831 38.6253815, -90.1935676 38.6253528, -90.1927809 38.6251577, -90.1926835 38.6251335, -90.1926457 38.6251241)",,
"[310237952, 1240742565, 1240742566, 1240742567]","['4', '5', '3']",South 8th Street,tertiary,30 mph,False,False,158.66899999999998,"LINESTRING (-90.1936831 38.6253815, -90.1937161 38.6252923, -90.1937928 38.6250853, -90.1938597 38.6249048, -90.1938729 38.6248718, -90.193949 38.6246829, -90.1940359 38.6244669, -90.1942171 38.624017)",,
166621006,,South 9th Street,tertiary,,True,False,158.769,"LINESTRING (-90.195359 38.624299, -90.1948196 38.6255739, -90.1947854 38.6256547)",,
"[1240742568, 310237954]",4,Clark Avenue,tertiary,,False,True,104.03699999999999,"LINESTRING (-90.195359 38.624299, -90.1946685 38.6241285, -90.1944254 38.6240685, -90.1943421 38.6240479, -90.1942171 38.624017)",,
