osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,tunnel,bridge
46139485,False,North Washington Avenue,tertiary,False,51.65,"LINESTRING (-75.6584494 41.4126692, -75.6583691 41.4127414, -75.6580525 41.4130258)",,,,,
173172305,False,Vine Street,tertiary,True,121.122,"LINESTRING (-75.6584308 41.4106334, -75.6583542 41.4105852, -75.6578877 41.4102912, -75.6577356 41.4101953, -75.6575667 41.4100889, -75.6573188 41.4099327)",,,,,
"[242031194, 876540101]",True,Adams Avenue,tertiary,False,201.958,"LINESTRING (-75.6584308 41.4106334, -75.6583543 41.4107023, -75.6581557 41.4109002, -75.6580362 41.4110671, -75.6579796 41.4111834, -75.657961 41.4112682, -75.6579479 41.4114544, -75.6579962 41.412273, -75.6580027 41.4123467)",,,,,
876540102,False,Vine Street,tertiary,False,145.581,"LINESTRING (-75.6584308 41.4106334, -75.6584831 41.4106649, -75.6585354 41.4106963, -75.6589479 41.4109598, -75.6589717 41.4109756, -75.6592132 41.4111293, -75.6596747 41.4114356, -75.6597533 41.4114878)",,,,,
45126054,True,,tertiary_link,False,52.489999999999995,"LINESTRING (-75.6580027 41.4123467, -75.6581164 41.4124704, -75.6581522 41.4125049, -75.6582105 41.4125428, -75.6583427 41.4126252, -75.6584494 41.4126692)",,,,,
242031194,True,Adams Avenue,tertiary,False,75.634,"LINESTRING (-75.6580027 41.4123467, -75.6580481 41.4128985, -75.6580525 41.4130258)",,,,,
45187883,False,Jefferson Avenue,residential,True,169.213,"LINESTRING (-75.6573188 41.4099327, -75.6573944 41.4098646, -75.6579634 41.4093519, -75.6581135 41.4092109, -75.65853 41.4088363, -75.6586136 41.4087611)",2,,,,
173172305,False,Vine Street,tertiary,False,121.122,"LINESTRING (-75.6573188 41.4099327, -75.6575667 41.4100889, -75.6577356 41.4101953, -75.6578877 41.4102912, -75.6583542 41.4105852, -75.6584308 41.4106334)",,,,,
173172305,False,Vine Street,tertiary,True,121.083,"LINESTRING (-75.6573188 41.4099327, -75.6567625 41.4095821, -75.6566468 41.4095092, -75.6565254 41.4094327, -75.6564919 41.4094116, -75.6562724 41.4092733, -75.6562072 41.4092322)",,,,,
147099048,True,Lackawanna Avenue,secondary,False,147.963,"LINESTRING (-75.6650151 41.4067707, -75.6649746 41.4066675, -75.6648427 41.4065787, -75.6642481 41.4062002, -75.6639929 41.4060306, -75.6637021 41.4059095)",2,,,,
647905035,False,Lackawanna Avenue,secondary,False,149.203,"LINESTRING (-75.6650151 41.4067707, -75.6650976 41.4068225, -75.6658055 41.4072687, -75.6663868 41.4076321)",4,,,,
10889364,True,Adams Avenue,secondary,False,172.636,"LINESTRING (-75.6637021 41.4059095, -75.6632843 41.4062763, -75.662426 41.4070297, -75.6623575 41.4070899)",2,,,,
173277849,True,Lackawanna Avenue,secondary,False,146.913,"LINESTRING (-75.6637021 41.4059095, -75.6639031 41.4061234, -75.6641529 41.406287, -75.6644387 41.4064662, -75.6645639 41.4065447, -75.6647965 41.4066667, -75.6649107 41.4067372, -75.6650151 41.4067707)",2,,,,
"[488380425, 173277850, 185282452, 482254317]",False,Lackawanna Avenue,secondary,False,215.836,"LINESTRING (-75.6637021 41.4059095, -75.6634789 41.4057614, -75.6634239 41.4057277, -75.663371 41.4057021, -75.6633126 41.405683, -75.6632543 41.4056724, -75.6631913 41.4056672, -75.6628343 41.4056631, -75.6622944 41.4056801, -75.6622072 41.4056828, -75.6621261 41.4056933, -75.662051 41.4057139, -75.6619785 41.4057461, -75.6619352 41.4057762, -75.6619148 41.4057903, -75.6618625 41.4058356, -75.6617234 41.4059649, -75.6615553 41.4061212, -75.661504 41.4061689)","['4', '3', '2']",,25 mph,,
"[876066544, 877385659, 173277847]",False,Lackawanna Avenue,secondary,True,133.656,"LINESTRING (-75.6676163 41.4084031, -75.6675393 41.408355, -75.667194 41.4081391, -75.666849 41.4079223, -75.6664953 41.4077002, -75.6663868 41.4076321)",4,,,building_passage,
31914870,False,Linden Street,tertiary,False,133.192,"LINESTRING (-75.6674391 41.4122654, -75.6669355 41.4119561, -75.6668533 41.4119056, -75.6668152 41.4118822, -75.6662035 41.4115064)",2,,,,
10900071,False,Franklin Avenue,tertiary,True,170.74200000000002,"LINESTRING (-75.6662035 41.4115064, -75.6665826 41.4111657, -75.6670352 41.4107589, -75.6671119 41.41069, -75.6675152 41.4103274)",2,,,,
31914870,False,Linden Street,tertiary,False,130.429,"LINESTRING (-75.6662035 41.4115064, -75.6656077 41.4111405, -75.6650683 41.4108091, -75.6649935 41.4107632)",2,,,,
31914870,False,Linden Street,tertiary,True,133.192,"LINESTRING (-75.6662035 41.4115064, -75.6668152 41.4118822, -75.6668533 41.4119056, -75.6669355 41.4119561, -75.6674391 41.4122654)",2,,,,
"[482254293, 482254295]",False,Franklin Avenue,tertiary,False,161.732,"LINESTRING (-75.6662035 41.4115064, -75.6660504 41.411644, -75.6657803 41.4118866, -75.6657293 41.4119324, -75.6653334 41.4122882, -75.66531 41.4123092, -75.6652019 41.4124063, -75.6650765 41.412519, -75.6650327 41.4125583, -75.6649607 41.412623)",3,,,,
64146157,True,Biden Street,secondary,False,148.50799999999998,"LINESTRING (-75.6637212 41.4079325, -75.6637822 41.407971, -75.6640478 41.4081387, -75.6642188 41.4082467, -75.6642799 41.4082852, -75.6644486 41.4083917, -75.664498 41.4084229, -75.6645051 41.4084274, -75.6649968 41.4087377, -75.6650836 41.4087925)",,,,,
876139111,True,North Washington Avenue,tertiary,False,168.327,"LINESTRING (-75.6637212 41.4079325, -75.6637627 41.4078952, -75.6640151 41.4076684, -75.6646034 41.4071398, -75.6646543 41.407094, -75.6649503 41.4068281, -75.6650151 41.4067707)",,CR 3023,,,
46141792,True,Adams Avenue,secondary,False,173.499,"LINESTRING (-75.6610558 41.4082623, -75.6609899 41.4083216, -75.6605921 41.4086799, -75.65979 41.4094023, -75.6597245 41.4094613)",2,,,,
46141943,True,Linden Street,tertiary,False,120.326,"LINESTRING (-75.6610558 41.4082623, -75.6609808 41.4082164, -75.6604884 41.4079151, -75.6600186 41.4076276, -75.6599379 41.4075782)",,,,,
"[173382721, 482254301]",True,Mulberry Street,trunk,False,135.906,"LINESTRING (-75.6624357 41.4111703, -75.6625255 41.4112854, -75.6632419 41.4116957, -75.6635124 41.4118572, -75.6635777 41.4118961, -75.6636726 41.4119528)","['4', '2']",US 11,25 mph,,
173392611,False,Wyoming Avenue,secondary,False,169.935,"LINESTRING (-75.6624357 41.4111703, -75.6623492 41.411248, -75.6621261 41.4114484, -75.6618051 41.4117367, -75.6616101 41.4119117, -75.6611923 41.4122869, -75.6611295 41.4123433)",4,,25 mph,,
435653143,False,Mulberry Street,trunk,True,149.275,"LINESTRING (-75.6624357 41.4111703, -75.6623479 41.4111149, -75.6618533 41.4108032, -75.6616205 41.4106564, -75.6611324 41.4103488, -75.6610654 41.4103066)",4,US 11;PA 307,25 mph,,
482254304,False,Wyoming Avenue,secondary,True,172.40599999999998,"LINESTRING (-75.6624357 41.4111703, -75.6625501 41.4110676, -75.6630698 41.410588, -75.663691 41.4100431, -75.6637609 41.4099804)",4,,25 mph,,
173392615,False,Vine Street,tertiary,True,135.311,"LINESTRING (-75.6623759 41.4131224, -75.6619572 41.4128579, -75.661905 41.4128255, -75.6617758 41.4127452, -75.6612365 41.4124099, -75.6611295 41.4123433)",,,,,
"[482254297, 482254302]",False,Penn Avenue,tertiary,True,169.137,"LINESTRING (-75.6623759 41.4131224, -75.663029 41.4125334, -75.6630681 41.4124981, -75.6631521 41.4124223, -75.6632812 41.4123059, -75.6635087 41.4121006, -75.6635614 41.4120531, -75.663588 41.4120291, -75.6636726 41.4119528)","['3', '2']",,,,
173382718,True,Adams Avenue,tertiary,False,169.194,"LINESTRING (-75.6597245 41.4094613, -75.6596571 41.4095224, -75.6588174 41.4102831, -75.6584746 41.4105937, -75.6584308 41.4106334)",,,,,
"[121513841, 173382722, 96934452]",False,Mulberry Street,trunk,True,121.01599999999999,"LINESTRING (-75.6597245 41.4094613, -75.6596472 41.4094126, -75.6593379 41.4092176, -75.659169 41.4091112, -75.6586913 41.4088101, -75.6586136 41.4087611)",4,US 11;PA 307,25 mph,,
876139109,False,Mulberry Street,trunk,False,146.08,"LINESTRING (-75.6597245 41.4094613, -75.6598021 41.4095103, -75.6603669 41.4098663, -75.6604947 41.4099468, -75.6610026 41.410267, -75.6610654 41.4103066)",4,US 11;PA 307,25 mph,,
"[876540096, 46139481]",True,Linden Street,tertiary,False,146.442,"LINESTRING (-75.6623958 41.4091134, -75.6623204 41.4090655, -75.6618339 41.4087565, -75.6611163 41.4083007, -75.6610558 41.4082623)",,,,,
173392609,True,North Washington Avenue,tertiary,False,171.64,"LINESTRING (-75.6623958 41.4091134, -75.6624425 41.4090718, -75.6636493 41.4079966, -75.6637212 41.4079325)",,CR 3023,,,
173392611,False,Wyoming Avenue,secondary,True,169.935,"LINESTRING (-75.6611295 41.4123433, -75.6611923 41.4122869, -75.6616101 41.4119117, -75.6618051 41.4117367, -75.6621261 41.4114484, -75.6623492 41.411248, -75.6624357 41.4111703)",4,,25 mph,,
173392612,False,Vine Street,tertiary,True,149.06699999999998,"LINESTRING (-75.6611295 41.4123433, -75.6610385 41.4122868, -75.6608074 41.4121431, -75.6606992 41.4120758, -75.6605391 41.4119763, -75.6603544 41.4118615, -75.6603075 41.4118327, -75.6598145 41.4115261, -75.6597533 41.4114878)",,,,,
173392615,False,Vine Street,tertiary,False,135.31099999999998,"LINESTRING (-75.6611295 41.4123433, -75.6612365 41.4124099, -75.6617758 41.4127452, -75.661905 41.4128255, -75.6619572 41.4128579, -75.6623759 41.4131224)",,,,,
185283093,True,Madison Avenue,tertiary,False,152.532,"LINESTRING (-75.6606482 41.4066418, -75.6589681 41.4068562, -75.6589506 41.4068612, -75.6588517 41.4068897)",1,,,,
482254316,False,Jefferson Avenue,trunk,True,24.238,"LINESTRING (-75.6607599 41.4068349, -75.6609454 41.4066671)",4,US 11;PA 307,30 mph,,
185283094,True,Madison Avenue,tertiary,False,27.154000000000003,"LINESTRING (-75.6607599 41.4068349, -75.6607732 41.4067972, -75.6607776 41.4067615, -75.6607739 41.4067288, -75.6607571 41.4066948, -75.660732 41.4066707, -75.6606958 41.4066536, -75.6606482 41.4066418)",1,,,,
"[482254313, 482254314]",False,Jefferson Avenue,trunk,False,107.384,"LINESTRING (-75.6607599 41.4068349, -75.6606474 41.4069367, -75.6605101 41.4070608, -75.660007 41.4075174, -75.6599379 41.4075782)",4,US 11;PA 307,30 mph,,
482254292,False,Franklin Avenue,tertiary,True,11.873,"LINESTRING (-75.6648695 41.412705, -75.6649607 41.412623)",3,,,,
482254292,False,Franklin Avenue,tertiary,False,11.873,"LINESTRING (-75.6649607 41.412623, -75.6648695 41.412705)",3,,,,
"[482254298, 482254290]",True,Mulberry Street,trunk,False,130.238,"LINESTRING (-75.6649607 41.412623, -75.6648488 41.4125527, -75.6641795 41.4121321, -75.6640733 41.4120653, -75.6639007 41.4119568, -75.6638605 41.4119315, -75.6637637 41.4118707)","['4', '2']",US 11,25 mph,,
"[482254293, 482254295]",False,Franklin Avenue,tertiary,True,161.73200000000003,"LINESTRING (-75.6649607 41.412623, -75.6650327 41.4125583, -75.6650765 41.412519, -75.6652019 41.4124063, -75.66531 41.4123092, -75.6653334 41.4122882, -75.6657293 41.4119324, -75.6657803 41.4118866, -75.6660504 41.411644, -75.6662035 41.4115064)",3,,,,
482254296,False,Penn Avenue,tertiary,False,11.877,"LINESTRING (-75.6637637 41.4118707, -75.6636726 41.4119528)",2,,,,
"[173373750, 482254303]",True,Mulberry Street,trunk,False,136.507,"LINESTRING (-75.6637637 41.4118707, -75.6636661 41.4118129, -75.6631427 41.4115033, -75.6629506 41.4113938, -75.6626286 41.4112101, -75.6624357 41.4111703)","['4', '2']",US 11,25 mph,,
877385656,True,Penn Avenue,tertiary,False,160.26000000000002,"LINESTRING (-75.6637637 41.4118707, -75.6638457 41.4117968, -75.6640125 41.4116466, -75.6641173 41.4115522, -75.6642829 41.4114031, -75.6643624 41.4113315, -75.6644537 41.4112493, -75.6645784 41.411137, -75.6649227 41.4108269, -75.6649935 41.4107632)",,,,,
482254296,False,Penn Avenue,tertiary,True,11.877,"LINESTRING (-75.6636726 41.4119528, -75.6637637 41.4118707)",2,,,,
"[482254291, 482254300]",True,Mulberry Street,trunk,False,130.226,"LINESTRING (-75.6636726 41.4119528, -75.6637865 41.4120244, -75.6644763 41.4124579, -75.664722 41.4126123, -75.664772 41.4126438, -75.6648695 41.412705)",2,US 11,25 mph,,
"[482254297, 482254302]",False,Penn Avenue,tertiary,False,169.137,"LINESTRING (-75.6636726 41.4119528, -75.663588 41.4120291, -75.6635614 41.4120531, -75.6635087 41.4121006, -75.6632812 41.4123059, -75.6631521 41.4124223, -75.6630681 41.4124981, -75.663029 41.4125334, -75.6623759 41.4131224)","['3', '2']",,,,
46139481,True,Linden Street,tertiary,False,149.18,"LINESTRING (-75.6637609 41.4099804, -75.6636641 41.4099189, -75.6636548 41.409913, -75.6631763 41.4096091, -75.6624641 41.4091568, -75.6623958 41.4091134)",,,,,
173349835,False,Wyoming Avenue,secondary,True,172.092,"LINESTRING (-75.6637609 41.4099804, -75.6638128 41.4099337, -75.6638217 41.4099257, -75.6640383 41.4097312, -75.6641077 41.4096689, -75.6649905 41.4088761, -75.6650836 41.4087925)",4,,25 mph,,
482254304,False,Wyoming Avenue,secondary,False,172.406,"LINESTRING (-75.6637609 41.4099804, -75.663691 41.4100431, -75.6630698 41.410588, -75.6625501 41.4110676, -75.6624357 41.4111703)",4,,25 mph,,
173392609,True,North Washington Avenue,tertiary,False,172.95499999999998,"LINESTRING (-75.6610654 41.4103066, -75.6611286 41.4102501, -75.6623219 41.4091796, -75.6623958 41.4091134)",,CR 3023,,,
435653143,False,Mulberry Street,trunk,False,149.27499999999998,"LINESTRING (-75.6610654 41.4103066, -75.6611324 41.4103488, -75.6616205 41.4106564, -75.6618533 41.4108032, -75.6623479 41.4111149, -75.6624357 41.4111703)",4,US 11;PA 307,25 mph,,
876139109,False,Mulberry Street,trunk,True,146.08,"LINESTRING (-75.6610654 41.4103066, -75.6610026 41.410267, -75.6604947 41.4099468, -75.6603669 41.4098663, -75.6598021 41.4095103, -75.6597245 41.4094613)",4,US 11;PA 307,25 mph,,
482254316,False,Jefferson Avenue,trunk,False,24.238,"LINESTRING (-75.6609454 41.4066671, -75.6607599 41.4068349)",4,US 11;PA 307,30 mph,,
185282446,True,Jefferson Avenue,trunk,False,39.275,"LINESTRING (-75.6609454 41.4066671, -75.6611646 41.4064688, -75.6612581 41.4064038)",3,US 11;PA 307,,,
173162488,True,,trunk_link,False,38.437,"LINESTRING (-75.6609627 41.4064262, -75.6609499 41.406479, -75.6609278 41.4065182, -75.6608976 41.4065504, -75.6608493 41.4065801, -75.6607937 41.4066017, -75.6606482 41.4066418)",1,,,,
185282435,True,,trunk_link,False,27.168999999999997,"LINESTRING (-75.6609627 41.4064262, -75.6609754 41.406484, -75.6609774 41.4065439, -75.6609687 41.4066007, -75.6609454 41.4066671)",1,US 11;PA 307,,,
185282438,True,,trunk,False,43.986,"LINESTRING (-75.6608196 41.4061921, -75.6610535 41.4063397, -75.6612581 41.4064038)",2,US 11;PA 307,25 mph,,
185282457,True,,trunk_link,False,28.727,"LINESTRING (-75.6608196 41.4061921, -75.6609124 41.4063221, -75.6609419 41.4063744, -75.6609627 41.4064262)",2,US 11;PA 307,,,
45149073,True,,trunk,False,20.085,"LINESTRING (-75.6612581 41.4064038, -75.6611191 41.4062563)",2,US 11;PA 307,25 mph,,
185282455,True,Lackawanna Avenue,secondary,False,33.453,"LINESTRING (-75.6612581 41.4064038, -75.6613488 41.4063408, -75.6614269 41.4062674, -75.661504 41.4061689)",1,,25 mph,,
"[185282444, 482254319]",True,Biden Street,secondary,False,119.27900000000001,"LINESTRING (-75.6612581 41.4064038, -75.6613326 41.4064507, -75.6613873 41.4064851, -75.6615513 41.4065882, -75.6618005 41.4067448, -75.6622834 41.407044, -75.6623575 41.4070899)","['3', '2']",,,,
"[186141090, 375455541]",True,,trunk,False,165.207,"LINESTRING (-75.6611191 41.4062563, -75.6606461 41.4059597, -75.6605667 41.4058999, -75.6604942 41.4058352, -75.6604323 41.4057691, -75.6603783 41.4057049, -75.660337 41.4056458, -75.660301 41.4055872, -75.6602707 41.4055265, -75.6602476 41.4054658, -75.6602325 41.4054005, -75.6601732 41.4050309)","['3', '2']",US 11;PA 307,25 mph,,
185282462,True,Lackawanna Avenue,secondary,False,34.819,"LINESTRING (-75.661504 41.4061689, -75.6614158 41.4062173, -75.6613816 41.4062336, -75.6613427 41.4062451, -75.6613048 41.4062529, -75.6612599 41.4062584, -75.661215 41.4062604, -75.6611694 41.4062596, -75.6611191 41.4062563)",2,,25 mph,,
"[488380425, 173277850, 185282452, 482254317]",False,Lackawanna Avenue,secondary,True,215.83599999999996,"LINESTRING (-75.661504 41.4061689, -75.6615553 41.4061212, -75.6617234 41.4059649, -75.6618625 41.4058356, -75.6619148 41.4057903, -75.6619352 41.4057762, -75.6619785 41.4057461, -75.662051 41.4057139, -75.6621261 41.4056933, -75.6622072 41.4056828, -75.6622944 41.4056801, -75.6628343 41.4056631, -75.6631913 41.4056672, -75.6632543 41.4056724, -75.6633126 41.405683, -75.663371 41.4057021, -75.6634239 41.4057277, -75.6634789 41.4057614, -75.6637021 41.4059095)","['4', '3', '2']",,25 mph,,
