osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,tunnel,junction
"[297777592, 436932812, 436932782]",False,North Scottsdale Road,secondary,,False,101.002,"['4', '5', '6']","LINESTRING (-111.92612 33.492221, -111.9261201 33.4923384, -111.9261195 33.4924246, -111.9261191 33.4924822, -111.9261179 33.4926765, -111.9261176 33.492702, -111.9261166 33.4930143, -111.92612 33.4931293)",,
"[436932804, 436932813]",False,North Scottsdale Road,secondary,25 mph,True,98.944,"['4', '5']","LINESTRING (-111.92612 33.492221, -111.926121 33.4921041, -111.9261258 33.4917714, -111.9261257 33.4914222, -111.926126 33.4913312)",,
"[297777592, 436932801]",False,North Scottsdale Road,secondary,,False,100.11000000000001,"['4', '5']","LINESTRING (-111.92612 33.4931293, -111.9261238 33.4932414, -111.9261363 33.4935762, -111.9261367 33.4936998, -111.926138 33.4939197, -111.926137 33.4940294)",,
"[297777592, 436932812, 436932782]",False,North Scottsdale Road,secondary,,True,101.00200000000001,"['4', '5', '6']","LINESTRING (-111.92612 33.4931293, -111.9261166 33.4930143, -111.9261176 33.492702, -111.9261179 33.4926765, -111.9261191 33.4924822, -111.9261195 33.4924246, -111.9261201 33.4923384, -111.92612 33.492221)",,
521779276,False,East Main Street,residential,25 mph,False,145.42,2,"LINESTRING (-111.92612 33.4931293, -111.9259895 33.4931278, -111.9251577 33.4931198, -111.9251366 33.4931195, -111.9249739 33.4931169, -111.9246472 33.4931112, -111.924552 33.4931102)",,
521779276,False,East Main Street,residential,25 mph,True,193.70000000000002,2,"LINESTRING (-111.92612 33.4931293, -111.9262503 33.49313, -111.9272099 33.4931174, -111.9272418 33.4931182, -111.9281262 33.4931053, -111.9282085 33.493108)",,
5608329,False,East 1st Avenue,residential,25 mph,False,49.131,2,"LINESTRING (-111.926137 33.4940294, -111.9259886 33.4940311, -111.9258072 33.494032, -111.9256072 33.4940336)",,
5608329,False,East 1st Avenue,residential,25 mph,True,200.167,2,"LINESTRING (-111.926137 33.4940294, -111.9262628 33.4940309, -111.9270374 33.4940231, -111.927191 33.4940221, -111.9273962 33.4940189, -111.92745 33.4940182, -111.9279118 33.4940134, -111.9281884 33.4940117, -111.9282954 33.49401)",,
"[297777592, 436932801]",False,North Scottsdale Road,secondary,,True,100.11000000000001,"['4', '5']","LINESTRING (-111.926137 33.4940294, -111.926138 33.4939197, -111.9261367 33.4936998, -111.9261363 33.4935762, -111.9261238 33.4932414, -111.92612 33.4931293)",,
"[436932816, 436932753, 436932772]",False,North Scottsdale Road,secondary,25 mph,False,99.271,"['4', '5']","LINESTRING (-111.926137 33.4940294, -111.9261386 33.4941317, -111.9261365 33.4942421, -111.9261366 33.4942798, -111.9261355 33.4944922, -111.9261333 33.494582, -111.9261316 33.4946733, -111.9261283 33.4948497, -111.926127 33.4949221)",,
5599666,False,East 4th Avenue,residential,25 mph,False,75.72300000000001,,"LINESTRING (-111.9260456 33.4979408, -111.925954 33.4979401, -111.925651 33.497938, -111.925338 33.4979357, -111.925229 33.4979349)",,
"[436932808, 436932820]",True,North Scottsdale Road,secondary,,False,49.685,"['3', '2']","LINESTRING (-111.9260456 33.4979408, -111.9260456 33.4980312, -111.9260409 33.4982991, -111.9260407 33.4983132, -111.92604 33.4983876)",,
512828740,False,East 5th Avenue,residential,25 mph,True,9.758,,"LINESTRING (-111.92604 33.4983876, -111.926145 33.4983817)",,
512828735,False,East 5th Avenue,residential,25 mph,False,64.13,2,"LINESTRING (-111.92604 33.4983876, -111.9259553 33.4983931, -111.9259458 33.4983931, -111.9256433 33.4983925, -111.9255842 33.4983958, -111.9255159 33.4984106, -111.9254638 33.498435, -111.9253754 33.4984824)",,
5597016,False,North Brown Avenue,residential,25 mph,True,120.01,2,"LINESTRING (-111.9243823 33.4979288, -111.9243957 33.4969523, -111.9243961 33.4969345, -111.9243976 33.4968496)",,
5599666,False,East 4th Avenue,residential,25 mph,True,78.514,,"LINESTRING (-111.9243823 33.4979288, -111.924472 33.4979294, -111.9248121 33.4979319, -111.9251291 33.4979342, -111.925229 33.4979349)",,
1006013140,False,North Brown Avenue,residential,25 mph,False,99.35900000000001,2,"LINESTRING (-111.9245857 33.4913267, -111.9245737 33.4914133, -111.9245637 33.491764, -111.9245604 33.491884, -111.924555 33.4921328, -111.9245545 33.4922195)",,
1064132970,False,East 2nd Street,tertiary,25 mph,False,125.197,,"LINESTRING (-111.9245857 33.4913267, -111.9245007 33.4913267, -111.923989 33.4913204, -111.923845 33.4913229, -111.923823 33.4913244, -111.9235673 33.4913312, -111.9233355 33.4913282, -111.9232814 33.4913252, -111.9232446 33.4913031)",,
1064132970,False,East 2nd Street,tertiary,25 mph,True,143.02499999999998,,"LINESTRING (-111.9245857 33.4913267, -111.9246727 33.4913264, -111.9253126 33.4913237, -111.9254021 33.4913242, -111.9254839 33.4913284, -111.92573 33.4913394, -111.9259911 33.4913471, -111.926126 33.4913312)",,
5599329,False,East 1st Street,residential,25 mph,False,65.38499999999999,,"LINESTRING (-111.9245545 33.4922195, -111.9244647 33.4922165, -111.9239939 33.492214, -111.9238495 33.492212)",,
5599329,False,East 1st Street,residential,25 mph,True,145.2,,"LINESTRING (-111.9245545 33.4922195, -111.9246759 33.4922211, -111.925247 33.4922103, -111.9253648 33.4922095, -111.925677 33.4922121, -111.9259625 33.4922172, -111.92612 33.492221)",,
1006013140,False,North Brown Avenue,residential,25 mph,False,99.04799999999999,2,"LINESTRING (-111.9245545 33.4922195, -111.9245527 33.4922984, -111.9245474 33.4926304, -111.9245477 33.4926723, -111.9245509 33.4930157, -111.9245513 33.4930359, -111.9245514 33.4930509, -111.924552 33.4931102)",,
1006013140,False,North Brown Avenue,residential,25 mph,True,99.359,2,"LINESTRING (-111.9245545 33.4922195, -111.924555 33.4921328, -111.9245604 33.491884, -111.9245637 33.491764, -111.9245737 33.4914133, -111.9245857 33.4913267)",,
521779276,False,East Main Street,residential,25 mph,True,145.42000000000002,2,"LINESTRING (-111.924552 33.4931102, -111.9246472 33.4931112, -111.9249739 33.4931169, -111.9251366 33.4931195, -111.9251577 33.4931198, -111.9259895 33.4931278, -111.92612 33.4931293)",,
728252414,False,North Brown Avenue,residential,25 mph,False,101.732,2,"LINESTRING (-111.924552 33.4931102, -111.9245553 33.4932097, -111.9245562 33.4935718, -111.9245555 33.4938419, -111.9245545 33.4938917, -111.924559 33.494025)",,
1006013140,False,North Brown Avenue,residential,25 mph,True,99.048,2,"LINESTRING (-111.924552 33.4931102, -111.9245514 33.4930509, -111.9245513 33.4930359, -111.9245509 33.4930157, -111.9245477 33.4926723, -111.9245474 33.4926304, -111.9245527 33.4922984, -111.9245545 33.4922195)",,
728252414,False,North Brown Avenue,residential,25 mph,True,101.732,2,"LINESTRING (-111.924559 33.494025, -111.9245545 33.4938917, -111.9245555 33.4938419, -111.9245562 33.4935718, -111.9245553 33.4932097, -111.924552 33.4931102)",,
728252415,False,North Brown Avenue,residential,25 mph,False,97.96700000000001,2,"LINESTRING (-111.924559 33.494025, -111.9245609 33.4941599, -111.9245603 33.494501, -111.9245616 33.4948254, -111.924564 33.494906)",,
"[728252413, 729332469]",False,East 1st Avenue,residential,25 mph,False,61.239000000000004,"['1', '2']","LINESTRING (-111.924559 33.494025, -111.9244349 33.4940259, -111.9240379 33.4940246, -111.9238986 33.4940242)",,
729332471,True,East 1st Avenue,residential,25 mph,False,102.297,1,"LINESTRING (-111.924559 33.494025, -111.924652 33.4940983, -111.9254326 33.4941052, -111.9256072 33.4940336)",,
994867363,False,North Brown Avenue,residential,25 mph,False,13.457,2,"LINESTRING (-111.924564 33.494906, -111.924561 33.495027)",,
529922193,True,East Indian School Road,secondary,,False,57.682,2,"LINESTRING (-111.924564 33.494906, -111.9244681 33.494905, -111.923942 33.4948996)",,
728252415,False,North Brown Avenue,residential,25 mph,True,97.96700000000001,2,"LINESTRING (-111.924564 33.494906, -111.9245616 33.4948254, -111.9245603 33.494501, -111.9245609 33.4941599, -111.924559 33.494025)",,
5599329,False,East 1st Street,residential,25 mph,False,200.789,,"LINESTRING (-111.9282851 33.4922009, -111.9281831 33.492202, -111.9279924 33.492204, -111.9277706 33.4922064, -111.9275611 33.4922086, -111.927273 33.4922117, -111.9269422 33.4922152, -111.9265515 33.4922194, -111.926381 33.4922212, -111.92629 33.4922221, -111.92612 33.492221)",,
521779277,False,North Marshall Way,residential,25 mph,False,93.134,2,"LINESTRING (-111.9282851 33.4922009, -111.9282869 33.4922918, -111.9282943 33.4926613, -111.9282901 33.4928128, -111.9283005 33.492967, -111.928303 33.4930381)",,
521779277,False,North Marshall Way,residential,25 mph,True,102.412,2,"LINESTRING (-111.9282851 33.4922009, -111.928284 33.4920769, -111.9282776 33.4913678, -111.9282776 33.4913626, -111.9282842 33.4912801)",,
5599666,False,East 4th Avenue,residential,25 mph,False,78.514,,"LINESTRING (-111.925229 33.4979349, -111.9251291 33.4979342, -111.9248121 33.4979319, -111.924472 33.4979294, -111.9243823 33.4979288)",,
5599666,False,East 4th Avenue,residential,25 mph,True,75.72300000000001,,"LINESTRING (-111.925229 33.4979349, -111.925338 33.4979357, -111.925651 33.497938, -111.925954 33.4979401, -111.9260456 33.4979408)",,
5655144,False,North Winfield Scott Plaza,residential,25 mph,False,64.50399999999999,2,"LINESTRING (-111.925229 33.4979349, -111.9252316 33.4980273, -111.9252326 33.498262, -111.9252488 33.4983167, -111.925298 33.4983881, -111.9253754 33.4984824)",,
5655144,False,North Winfield Scott Plaza,residential,25 mph,True,120.749,2,"LINESTRING (-111.925229 33.4979349, -111.9252281 33.4978492, -111.9252274 33.497494, -111.9252319 33.4969535, -111.9252323 33.496849)",,
779079312,False,North 70th Street,residential,25 mph,False,17.49,2,"LINESTRING (-111.9303573 33.4897858, -111.9302425 33.4899106)",,
5608329,False,East 1st Avenue,residential,25 mph,False,13.439,2,"LINESTRING (-111.9305319 33.4939779, -111.930387 33.4939803)",,
"[436791400, 728252417]",True,North Goldwater Boulevard,primary,,False,100.147,"['4', '3']","LINESTRING (-111.9305319 33.4939779, -111.9305285 33.493535, -111.9305277 33.4934914, -111.9305224 33.4931535, -111.930522 33.4930773)",,
5608329,False,East 1st Avenue,residential,25 mph,False,200.167,2,"LINESTRING (-111.9282954 33.49401, -111.9281884 33.4940117, -111.9279118 33.4940134, -111.92745 33.4940182, -111.9273962 33.4940189, -111.927191 33.4940221, -111.9270374 33.4940231, -111.9262628 33.4940309, -111.926137 33.4940294)",,
5608329,False,East 1st Avenue,residential,25 mph,True,193.986,2,"LINESTRING (-111.9282954 33.49401, -111.9283903 33.4940091, -111.9294354 33.4939948, -111.929513 33.4939936, -111.9297398 33.4939898, -111.9299443 33.4939865, -111.9300585 33.4939841, -111.9303165 33.493982, -111.930387 33.4939803)",,
5691989,False,North Marshall Way,tertiary,25 mph,False,116.057,2,"LINESTRING (-111.9282954 33.49401, -111.9283118 33.4941075, -111.9283223 33.4941421, -111.9283392 33.4941722, -111.928358 33.4941974, -111.9284058 33.494234, -111.9285133 33.494296, -111.9286289 33.4943628, -111.9287748 33.4944344, -111.9288357 33.4944916, -111.928869 33.4945228, -111.9288991 33.4946154, -111.9289111 33.4946767, -111.9289176 33.4947364, -111.9289191 33.4947498, -111.928923 33.4948251)",,
5691989,False,North Marshall Way,tertiary,25 mph,True,91.02900000000001,2,"LINESTRING (-111.9282954 33.49401, -111.9282877 33.4939087, -111.9282872 33.4935632, -111.9282872 33.4935512, -111.9282861 33.4932605, -111.9282888 33.4931916)",,
471832309,True,North Buckboard Trail,residential,25 mph,False,50.31,1,"LINESTRING (-111.9238986 33.4940242, -111.9238675 33.4940756, -111.9238332 33.4941324, -111.9238396 33.4943099, -111.9239053 33.4944535)",,
"[729332469, 728252413]",False,East 1st Avenue,residential,25 mph,True,61.239000000000004,"['1', '2']","LINESTRING (-111.9238986 33.4940242, -111.9240379 33.4940246, -111.9244349 33.4940259, -111.924559 33.494025)",,
729332468,False,East 1st Avenue,residential,25 mph,False,82.96600000000001,2,"LINESTRING (-111.9238986 33.4940242, -111.923726 33.4940251, -111.9235993 33.4940257, -111.9232545 33.4940275, -111.9231897 33.4940154, -111.9231195 33.4939838, -111.9230354 33.4939322)",,
"[1064132969, 1064132970, 457356451]",False,East 2nd Street,tertiary,25 mph,False,101.089,,"LINESTRING (-111.9272143 33.4912895, -111.9269301 33.491294, -111.9268519 33.4912961, -111.9265995 33.4913021, -111.9262763 33.4913151, -111.926126 33.4913312)",,
457356451,False,East 2nd Street,tertiary,25 mph,True,99.23,,"LINESTRING (-111.9272143 33.4912895, -111.927311 33.4912889, -111.927465 33.4912884, -111.9277518 33.4912819, -111.9277971 33.4912822, -111.9281878 33.4912786, -111.9282842 33.4912801)",,
521758230,False,East 5th Avenue,residential,25 mph,False,47.703,2,"LINESTRING (-111.9282513 33.4982566, -111.9281007 33.4982662, -111.9278714 33.4982678, -111.9277373 33.4982684)",,
1078927005,False,East 5th Avenue,residential,25 mph,True,49.042,2,"LINESTRING (-111.9282513 33.4982566, -111.9283926 33.4982224, -111.9284776 33.4981963, -111.9285615 33.4981739, -111.9286159 33.4981662, -111.9287634 33.498157)",,
5628239,False,North Craftsman Court,residential,25 mph,True,216.59,2,"LINESTRING (-111.9277373 33.4982684, -111.9277393 33.4981838, -111.9277296 33.4978157, -111.9277316 33.4975014, -111.9277361 33.4969847, -111.9277406 33.4964169, -111.9277414 33.4963207)",,
521758230,False,East 5th Avenue,residential,25 mph,False,148.66800000000003,2,"LINESTRING (-111.9277373 33.4982684, -111.9276414 33.498274, -111.9274765 33.4983053, -111.9273457 33.4983327, -111.9272183 33.4983484, -111.9270775 33.4983551, -111.9268562 33.4983623, -111.9266564 33.4983747, -111.9262363 33.4983774, -111.926223 33.498378, -111.926145 33.4983817)",,
521758230,False,East 5th Avenue,residential,25 mph,True,47.703,2,"LINESTRING (-111.9277373 33.4982684, -111.9278714 33.4982678, -111.9281007 33.4982662, -111.9282513 33.4982566)",,
779079312,False,North 70th Street,residential,25 mph,True,17.49,2,"LINESTRING (-111.9302425 33.4899106, -111.9303573 33.4897858)",,
32204718,False,North 70th Street,residential,25 mph,False,106.723,,"LINESTRING (-111.9302425 33.4899106, -111.9303054 33.4899673, -111.9304571 33.4901039, -111.9304579 33.4901547, -111.9304674 33.4908002)",,
1096232575,False,North 70th Street,residential,25 mph,False,43.759,3,"LINESTRING (-111.9302425 33.4899106, -111.9299929 33.4900975, -111.9299689 33.4901162, -111.9298917 33.4901738)",,
512581398,True,East Indian School Road,secondary,35 mph,False,14.467,3,"LINESTRING (-111.930515 33.4947737, -111.930359 33.4947755)",,
436791477,True,North Goldwater Boulevard,primary,,False,88.565,3,"LINESTRING (-111.930515 33.4947737, -111.9305059 33.4946652, -111.9305186 33.4944219, -111.9305286 33.4942234, -111.9305319 33.4939779)",,
5691989,False,North Marshall Way,tertiary,25 mph,False,11.911,2,"LINESTRING (-111.928923 33.4948251, -111.928929 33.4949321)",,
5691989,False,North Marshall Way,tertiary,25 mph,True,116.05699999999999,2,"LINESTRING (-111.928923 33.4948251, -111.9289191 33.4947498, -111.9289176 33.4947364, -111.9289111 33.4946767, -111.9288991 33.4946154, -111.928869 33.4945228, -111.9288357 33.4944916, -111.9287748 33.4944344, -111.9286289 33.4943628, -111.9285133 33.494296, -111.9284058 33.494234, -111.928358 33.4941974, -111.9283392 33.4941722, -111.9283223 33.4941421, -111.9283118 33.4941075, -111.9282954 33.49401)",,
436932616,True,East Indian School Road,secondary,,False,146.589,2,"LINESTRING (-111.928923 33.4948251, -111.9287991 33.4948323, -111.9282583 33.4948574, -111.927777 33.4948797, -111.9275972 33.4948846, -111.9273901 33.4948903, -111.9273443 33.4948916)",,
524012577,False,North Buckboard Trail,residential,25 mph,True,14.092,2,"LINESTRING (-111.923942 33.4948996, -111.923964 33.495025)",,
524012575,False,North Buckboard Trail,residential,25 mph,False,49.723,2,"LINESTRING (-111.923942 33.4948996, -111.9239364 33.4948199, -111.9239093 33.4944905, -111.9239078 33.494472, -111.9239053 33.4944535)",,
"[524012576, 436932610]",True,East Indian School Road,secondary,,False,193.82,"['3', '2']","LINESTRING (-111.923942 33.4948996, -111.9238427 33.4948989, -111.9224544 33.4948898, -111.9219597 33.4948866, -111.921852 33.4948825)",,
970310357,True,North Drinkwater Boulevard,primary,,False,12.254,3,"LINESTRING (-111.921677 33.4948764, -111.921678 33.4949866)",,
554797660,False,East Main Street,residential,25 mph,False,13.171,2,"LINESTRING (-111.930522 33.4930773, -111.93038 33.4930797)",,
436791476,True,North Goldwater Boulevard,primary,,False,101.65099999999998,3,"LINESTRING (-111.930522 33.4930773, -111.9305268 33.4930054, -111.9305267 33.4926258, -111.9305209 33.4925047, -111.9305121 33.4923976, -111.9305008 33.4922871, -111.9304861 33.4921646)",,
728252427,False,East 5th Avenue,residential,25 mph,False,14.9,2,"LINESTRING (-111.930476 33.4971192, -111.930349 33.4972013)",,
5679494,False,East 5th Avenue,residential,25 mph,True,35.675,2,"LINESTRING (-111.930476 33.4971192, -111.9305772 33.4970532, -111.9307707 33.4969131)",,
436791437,True,North Goldwater Boulevard,primary,,False,37.718,3,"LINESTRING (-111.930476 33.4971192, -111.9304748 33.4970156, -111.9304746 33.4970024, -111.9304748 33.49678)",,
457356451,False,East 2nd Street,tertiary,25 mph,False,13.265,,"LINESTRING (-111.9303706 33.4912541, -111.9302276 33.4912569)",,
231271719,True,North Goldwater Boulevard,primary,,False,130.611,3,"LINESTRING (-111.9303706 33.4912541, -111.9303484 33.4910651, -111.9303319 33.4909584, -111.930303 33.4908449, -111.9302674 33.490741, -111.930224 33.49064, -111.9301746 33.490538, -111.930117 33.4904393, -111.9300515 33.490346, -111.9299897 33.4902741, -111.9298917 33.4901738)",,
1096232575,False,North 70th Street,residential,25 mph,False,13.304,3,"LINESTRING (-111.9298917 33.4901738, -111.929786 33.4902547)",,
1096232575,False,North 70th Street,residential,25 mph,True,43.759,3,"LINESTRING (-111.9298917 33.4901738, -111.9299689 33.4901162, -111.9299929 33.4900975, -111.9302425 33.4899106)",,
"[1041150817, 1041150818, 1041150815]",True,East 2nd Street,tertiary,25 mph,False,129.547,"['1', '2']","LINESTRING (-111.9232446 33.4913031, -111.9231496 33.4912507, -111.9227724 33.491247, -111.9226545 33.4912458, -111.9225461 33.4912448, -111.9224988 33.4912433, -111.9219673 33.4912433, -111.921881 33.4912866)",,
1064132970,False,East 2nd Street,tertiary,25 mph,True,125.197,,"LINESTRING (-111.9232446 33.4913031, -111.9232814 33.4913252, -111.9233355 33.4913282, -111.9235673 33.4913312, -111.923823 33.4913244, -111.923845 33.4913229, -111.923989 33.4913204, -111.9245007 33.4913267, -111.9245857 33.4913267)",,
458494993,False,East 2nd Street,tertiary,,True,14.374,,"LINESTRING (-111.921726 33.4912859, -111.921881 33.4912866)",,
"[436932673, 436932686, 398835694, 436932689, 437472635, 437472636, 437472637]",True,North Drinkwater Boulevard,primary,,False,305.078,"['4', '3']","LINESTRING (-111.921726 33.4912859, -111.9217173 33.4914136, -111.9216954 33.4916752, -111.9216818 33.4918361, -111.9216741 33.4919653, -111.9216658 33.492105, -111.9216548 33.4932967, -111.9216607 33.4934886, -111.9216681 33.4937134, -111.921684 33.4940275)",yes,
457356451,False,East 2nd Street,tertiary,25 mph,False,99.23,,"LINESTRING (-111.9282842 33.4912801, -111.9281878 33.4912786, -111.9277971 33.4912822, -111.9277518 33.4912819, -111.927465 33.4912884, -111.927311 33.4912889, -111.9272143 33.4912895)",,
457356451,False,East 2nd Street,tertiary,25 mph,True,180.25300000000001,,"LINESTRING (-111.9282842 33.4912801, -111.9283721 33.4912807, -111.9288375 33.4912731, -111.9291209 33.4912685, -111.9295094 33.4912621, -111.9298765 33.4912561, -111.9301426 33.4912594, -111.9302276 33.4912569)",,
521779277,False,North Marshall Way,residential,25 mph,False,102.412,2,"LINESTRING (-111.9282842 33.4912801, -111.9282776 33.4913626, -111.9282776 33.4913678, -111.928284 33.4920769, -111.9282851 33.4922009)",,
"[521779277, 1096232574]",False,North Marshall Way,residential,25 mph,True,171.65400000000002,2,"LINESTRING (-111.9282842 33.4912801, -111.9282909 33.4911956, -111.9282915 33.4911886, -111.9282933 33.4904055, -111.9282936 33.4902607, -111.928294 33.490057, -111.928296 33.4900005, -111.9282965 33.489806, -111.9282967 33.4897366)",,
5655144,False,North Winfield Scott Plaza,residential,25 mph,True,64.504,2,"LINESTRING (-111.9253754 33.4984824, -111.925298 33.4983881, -111.9252488 33.4983167, -111.9252326 33.498262, -111.9252316 33.4980273, -111.925229 33.4979349)",,
512828735,False,East 5th Avenue,residential,25 mph,True,64.13,2,"LINESTRING (-111.9253754 33.4984824, -111.9254638 33.498435, -111.9255159 33.4984106, -111.9255842 33.4983958, -111.9256433 33.4983925, -111.9259458 33.4983931, -111.9259553 33.4983931, -111.92604 33.4983876)",,
521779277,False,North Marshall Way,residential,25 mph,True,93.13399999999999,2,"LINESTRING (-111.928303 33.4930381, -111.9283005 33.492967, -111.9282901 33.4928128, -111.9282943 33.4926613, -111.9282869 33.4922918, -111.9282851 33.4922009)",,
728252422,True,,residential,25 mph,False,12.845,1,"LINESTRING (-111.928303 33.4930381, -111.9282755 33.493041, -111.9282502 33.4930505, -111.9282295 33.4930658, -111.9282152 33.4930856, -111.9282085 33.493108)",,roundabout
