osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,ref
"[1131464700, 1131464701, 19685302]",Bank Street,residential,False,False,208.99200000000002,"LINESTRING (-73.214195 44.478141, -73.2141464 44.4781423, -73.2140712 44.4781444, -73.2134946 44.4781673, -73.2134096 44.4781705, -73.2130962 44.4781822, -73.2128644 44.4781909, -73.2127917 44.4781936, -73.2126371 44.4781994, -73.2124833 44.4782045, -73.2124139 44.4782068, -73.2122321 44.4782129, -73.2121068 44.4782165, -73.2119561 44.4782209, -73.2117493 44.478227, -73.2116896 44.4782287, -73.211564 44.4782323)",,,
"[28011825, 19685302]","['Bank Street', 'Pine Street']","['residential', 'unclassified']",False,True,244.095,"LINESTRING (-73.214195 44.478141, -73.2143195 44.4781369, -73.2155431 44.4780936, -73.2156242 44.4780907, -73.2157172 44.4780874, -73.2157134 44.4780146, -73.2156748 44.4775219, -73.2156675 44.4774109, -73.2156454 44.477096, -73.2156429 44.4770625, -73.2156379 44.4769811)",25 mph,,
"[25175811, 860465123]",Saint Paul Street,unclassified,False,False,123.30599999999998,"LINESTRING (-73.214195 44.478141, -73.2141889 44.4780701, -73.2141081 44.477143, -73.2141055 44.4771132, -73.2140992 44.4770342)",,,
1131464700,Bank Street,residential,False,False,36.379,"LINESTRING (-73.211564 44.4782323, -73.2112224 44.4782439, -73.211106 44.4782479)",,,
"[1131464700, 1131464701, 19685302]",Bank Street,residential,False,True,208.992,"LINESTRING (-73.211564 44.4782323, -73.2116896 44.4782287, -73.2117493 44.478227, -73.2119561 44.4782209, -73.2121068 44.4782165, -73.2122321 44.4782129, -73.2124139 44.4782068, -73.2124833 44.4782045, -73.2126371 44.4781994, -73.2127917 44.4781936, -73.2128644 44.4781909, -73.2130962 44.4781822, -73.2134096 44.4781705, -73.2134946 44.4781673, -73.2140712 44.4781444, -73.2141464 44.4781423, -73.214195 44.478141)",,,
25409912,South Winooski Avenue,secondary,False,False,122.726,"LINESTRING (-73.211106 44.4782479, -73.2111036 44.4781709, -73.2111012 44.478094, -73.2110932 44.4778775, -73.2110835 44.4776888, -73.2110596 44.4772238, -73.2110555 44.4771448)",25 mph,4,US 7 Alternate
25409912,South Winooski Avenue,secondary,False,True,89.05199999999999,"LINESTRING (-73.211106 44.4782479, -73.2111094 44.4782962, -73.2111124 44.4783391, -73.211118 44.4784202, -73.2111283 44.4786193, -73.2111372 44.478824, -73.2111473 44.4790482)",25 mph,4,US 7 Alternate
1131464700,Bank Street,residential,False,True,36.379,"LINESTRING (-73.211106 44.4782479, -73.2112224 44.4782439, -73.211564 44.4782323)",,,
19690311,Pearl Street,primary,False,False,127.513,"LINESTRING (-73.2190194 44.480261, -73.2188887 44.4802641, -73.2174134 44.480306)",25 mph,2,
896428147,Battery Street,primary,False,False,126.64499999999998,"LINESTRING (-73.2190194 44.480261, -73.2190137 44.4801969, -73.2189396 44.4792028, -73.2189338 44.4791237)",25 mph,4,
19690311,Pearl Street,primary,False,True,127.513,"LINESTRING (-73.2174134 44.480306, -73.2188887 44.4802641, -73.2190194 44.480261)",25 mph,2,
"[1096171968, 342163762]",Pearl Street,secondary,False,False,125.87700000000001,"LINESTRING (-73.2174134 44.480306, -73.2173058 44.4803091, -73.216746 44.4803247, -73.2167019 44.480326, -73.2163951 44.4803346, -73.2162862 44.4803376, -73.2161936 44.4803402, -73.2160318 44.4803447, -73.2159288 44.4803476, -73.215828 44.4803504)",25 mph,2,
25175840,Pine Street,unclassified,False,True,126.452,"LINESTRING (-73.215828 44.4803504, -73.2158246 44.4802689, -73.215808 44.4798715, -73.2158039 44.479773, -73.2157985 44.4796439, -73.2157851 44.4793239, -73.2157841 44.4793001, -73.2157805 44.4792137)",25 mph,,
"[1096171968, 342163762]",Pearl Street,secondary,False,True,125.87700000000001,"LINESTRING (-73.215828 44.4803504, -73.2159288 44.4803476, -73.2160318 44.4803447, -73.2161936 44.4803402, -73.2162862 44.4803376, -73.2163951 44.4803346, -73.2167019 44.480326, -73.216746 44.4803247, -73.2173058 44.4803091, -73.2174134 44.480306)",25 mph,2,
"[896428144, 1096171969, 1096171978]",Pearl Street,secondary,False,False,63.010999999999996,"LINESTRING (-73.215828 44.4803504, -73.2157054 44.4803539, -73.2156601 44.4803552, -73.2152161 44.4803676, -73.2151205 44.4803705, -73.2150344 44.4803731)",25 mph,2,
"[896428144, 666229273]",Pearl Street,secondary,False,False,115.95200000000001,"LINESTRING (-73.2150344 44.4803731, -73.2145417 44.4803879, -73.2144443 44.4803909, -73.2143555 44.4803936, -73.2142678 44.4803962, -73.2141017 44.4804012, -73.2136217 44.4804157, -73.2135742 44.4804171)",25 mph,2,
"[896428144, 1096171969, 1096171978]",Pearl Street,secondary,False,True,63.01100000000001,"LINESTRING (-73.2150344 44.4803731, -73.2151205 44.4803705, -73.2152161 44.4803676, -73.2156601 44.4803552, -73.2157054 44.4803539, -73.215828 44.4803504)",25 mph,2,
