osmid,oneway,lanes,highway,reversed,length,geometry,ref,maxspeed,bridge,name,junction
10165767,False,,residential,False,74.709,"LINESTRING (-73.4743309 41.0784777, -73.4752168 41.0785516)",,,,Shadbush Lane,
10171200,False,,tertiary,True,73.901,"LINESTRING (-73.4743309 41.0784777, -73.4744089 41.0778157)",,,,Leroy Avenue,
10171200,False,,tertiary,False,180.804,"LINESTRING (-73.4743309 41.0784777, -73.4743243 41.0786013, -73.4743132 41.0788114, -73.4742872 41.0793021, -73.4744074 41.0800979)",,,,Leroy Avenue,
10165767,False,,residential,True,74.709,"LINESTRING (-73.4752168 41.0785516, -73.4743309 41.0784777)",,,,Shadbush Lane,
10165767,False,,residential,False,74.924,"LINESTRING (-73.4752168 41.0785516, -73.4752581 41.0785324, -73.4753037 41.0785164, -73.4753507 41.0785077, -73.4753976 41.0785113, -73.4754432 41.0785255, -73.4754845 41.0785538, -73.4755092 41.0785802, -73.4755131 41.0786105, -73.4755062 41.0786417, -73.4754806 41.0786744, -73.4754426 41.078697, -73.4754011 41.0787092, -73.4753536 41.078707, -73.4753001 41.0786942, -73.4752607 41.0786743, -73.475231 41.0786329, -73.4752121 41.0786029, -73.4752168 41.0785516)",,,,Shadbush Lane,
10165767,False,,residential,True,74.92399999999998,"LINESTRING (-73.4752168 41.0785516, -73.4752121 41.0786029, -73.475231 41.0786329, -73.4752607 41.0786743, -73.4753001 41.0786942, -73.4753536 41.078707, -73.4754011 41.0787092, -73.4754426 41.078697, -73.4754806 41.0786744, -73.4755062 41.0786417, -73.4755131 41.0786105, -73.4755092 41.0785802, -73.4754845 41.0785538, -73.4754432 41.0785255, -73.4753976 41.0785113, -73.4753507 41.0785077, -73.4753037 41.0785164, -73.4752581 41.0785324, -73.4752168 41.0785516)",,,,Shadbush Lane,
10166119,False,,primary,False,207.849,"LINESTRING (-73.4691797 41.0782108, -73.4692496 41.0782732, -73.4695267 41.0785209, -73.4696466 41.0786307, -73.4700715 41.0790842, -73.4703429 41.0798225)",CT 124,,,Mansfield Avenue,
398001643,False,2,primary,False,112.236,"LINESTRING (-73.4691797 41.0782108, -73.469249 41.0781429, -73.4699128 41.0774924, -73.4699953 41.0774103)",US 1,,,Post Road,
398001643,False,2,primary,True,129.934,"LINESTRING (-73.4691797 41.0782108, -73.4691219 41.0782651, -73.4689511 41.0784255, -73.4686535 41.078705, -73.4682823 41.0790789, -73.4682284 41.0791332)",US 1,,,Post Road,
10166119,False,,primary,False,37.221,"LINESTRING (-73.4703429 41.0798225, -73.4704783 41.0801413)",CT 124,,,Mansfield Avenue,
10166119,False,,primary,True,207.84899999999996,"LINESTRING (-73.4703429 41.0798225, -73.4700715 41.0790842, -73.4696466 41.0786307, -73.4695267 41.0785209, -73.4692496 41.0782732, -73.4691797 41.0782108)",CT 124,,,Mansfield Avenue,
10180058,False,,tertiary,False,155.792,"LINESTRING (-73.4703429 41.0798225, -73.4704704 41.0798399, -73.4710161 41.079794, -73.4713136 41.079789, -73.4721545 41.0799907)",,,,Sedgewick Avenue,
10180058,False,,tertiary,True,193.526,"LINESTRING (-73.4703429 41.0798225, -73.4694194 41.0795709, -73.4688975 41.0794071, -73.4688697 41.0793984, -73.468338 41.0791785, -73.4682284 41.0791332)",,,,Sedgewick Avenue,
10166119,False,,primary,True,37.221,"LINESTRING (-73.4704783 41.0801413, -73.4703429 41.0798225)",CT 124,,,Mansfield Avenue,
10170163,False,,residential,False,130.047,"LINESTRING (-73.4704783 41.0801413, -73.4690093 41.0805177)",,,,Highland Avenue,
10166119,False,,primary,False,205.187,"LINESTRING (-73.4704783 41.0801413, -73.4708534 41.0810281, -73.4712219 41.0818994)",CT 124,,,Mansfield Avenue,
10166119,False,,primary,True,205.187,"LINESTRING (-73.4712219 41.0818994, -73.4708534 41.0810281, -73.4704783 41.0801413)",CT 124,,,Mansfield Avenue,
10169605,False,,residential,False,275.892,"LINESTRING (-73.4712219 41.0818994, -73.469918 41.082274, -73.4694978 41.0823947, -73.4694269 41.0824124, -73.4692969 41.0824449, -73.4690539 41.0825055, -73.4681246 41.0827376)",,,,Prospect Avenue,
10166340,False,2,primary,False,66.916,"LINESTRING (-73.4699953 41.0774103, -73.470469 41.0769259)",US 1,,,Post Road,
"[10170379, 398001636]",True,,tertiary,False,313.528,"LINESTRING (-73.4699953 41.0774103, -73.4698404 41.0774453, -73.469353 41.0774938, -73.4681796 41.0776037, -73.4676141 41.0776644, -73.4674429 41.0777256, -73.4674278 41.0777484, -73.4671626 41.0781646, -73.4671397 41.0782006, -73.467121 41.0782372, -73.4670159 41.0783973, -73.466949 41.0785033)",,,,"['Old Kings Highway North', 'Mechanic Street']",
398001643,False,2,primary,True,112.236,"LINESTRING (-73.4699953 41.0774103, -73.4699128 41.0774924, -73.469249 41.0781429, -73.4691797 41.0782108)",US 1,,,Post Road,
"[10173459, 657091709, 657091710]",False,,secondary,False,248.074,"LINESTRING (-73.4699953 41.0774103, -73.4701306 41.0773857, -73.4702933 41.0773637, -73.4706885 41.0773545, -73.4709017 41.0773707, -73.4710535 41.0773905, -73.471163 41.0774048, -73.4712593 41.0774184, -73.4723491 41.0775724, -73.4728578 41.0776414, -73.4729133 41.0776498)",,,,West Avenue,
10166340,False,2,primary,True,66.916,"LINESTRING (-73.470469 41.0769259, -73.4699953 41.0774103)",US 1,,,Post Road,
28808013,False,,secondary,False,184.80200000000002,"LINESTRING (-73.470469 41.0769259, -73.4703305 41.0769393, -73.4682822 41.0771372)",CT 136,,,Tokeneke Road,
589550327,False,2,primary,False,41.525,"LINESTRING (-73.470469 41.0769259, -73.4705894 41.0768171, -73.4707794 41.0766349)",US 1,,,Post Road,
589550327,False,2,primary,False,58.157000000000004,"LINESTRING (-73.4716808 41.0757278, -73.4717268 41.0756906, -73.4721207 41.0753235)",US 1,,,Post Road,
589550327,False,2,primary,True,126.033,"LINESTRING (-73.4716808 41.0757278, -73.4716131 41.0757939, -73.4713905 41.0760176, -73.4709578 41.0764588, -73.4708279 41.0765851, -73.4707794 41.0766349)",US 1,,,Post Road,
10171002,True,,residential,False,76.369,"LINESTRING (-73.4721207 41.0753235, -73.4728437 41.0757414)",,,,Brook Street,
589550327,False,2,primary,False,54.425,"LINESTRING (-73.4721207 41.0753235, -73.4725206 41.0749379)",US 1,,,Post Road,
589550327,False,2,primary,True,58.157000000000004,"LINESTRING (-73.4721207 41.0753235, -73.4717268 41.0756906, -73.4716808 41.0757278)",US 1,,,Post Road,
589550327,False,2,primary,True,54.425,"LINESTRING (-73.4725206 41.0749379, -73.4721207 41.0753235)",US 1,,,Post Road,
398027538,False,,tertiary,False,171.452,"LINESTRING (-73.4725206 41.0749379, -73.4716551 41.0746856, -73.4714211 41.0746174, -73.4713488 41.0745963, -73.4709075 41.0744677, -73.4707006 41.0744074, -73.4706129 41.0743818)",,,,Corbin Drive,
10178918,False,,residential,False,102.46100000000001,"LINESTRING (-73.4673807 41.0799877, -73.4674533 41.0800345, -73.4679049 41.0806002, -73.4680335 41.0807627)",,,,Academy Street,
398001643,False,2,primary,False,118.65,"LINESTRING (-73.4673807 41.0799877, -73.4674773 41.079896, -73.4675863 41.0797853, -73.4681725 41.07919, -73.4682284 41.0791332)",US 1,,,Post Road,
"[398001642, 398001643, 121787356]",False,2,primary,True,266.84700000000004,"LINESTRING (-73.4673807 41.0799877, -73.4673286 41.0800398, -73.4669542 41.0804152, -73.4667931 41.0805745, -73.4667503 41.0806168, -73.4658502 41.0815068, -73.4657223 41.0816284, -73.4656075 41.0817336, -73.4654446 41.0818926)",US 1,,yes,Post Road,
10180058,False,,tertiary,False,193.526,"LINESTRING (-73.4682284 41.0791332, -73.468338 41.0791785, -73.4688697 41.0793984, -73.4688975 41.0794071, -73.4694194 41.0795709, -73.4703429 41.0798225)",,,,Sedgewick Avenue,
10180058,False,,tertiary,True,118.799,"LINESTRING (-73.4682284 41.0791332, -73.4681192 41.0790852, -73.4677272 41.0789125, -73.4676478 41.0788783, -73.4674181 41.0787767, -73.4672858 41.0787149, -73.4669895 41.0786171)",,,,Sedgewick Avenue,
398001643,False,2,primary,False,129.934,"LINESTRING (-73.4682284 41.0791332, -73.4682823 41.0790789, -73.4686535 41.078705, -73.4689511 41.0784255, -73.4691219 41.0782651, -73.4691797 41.0782108)",US 1,,,Post Road,
398001643,False,2,primary,True,118.64999999999999,"LINESTRING (-73.4682284 41.0791332, -73.4681725 41.07919, -73.4675863 41.0797853, -73.4674773 41.079896, -73.4673807 41.0799877)",US 1,,,Post Road,
10167059,False,,residential,False,117.50299999999999,"LINESTRING (-73.4723505 41.0766033, -73.4728183 41.0765508, -73.4728619 41.0765459, -73.4730139 41.0765343, -73.4730649 41.0765304, -73.4733287 41.0765102, -73.4737402 41.0764664)",,,,Squab Lane,
10167059,False,,residential,True,63.684,"LINESTRING (-73.4744957 41.0764059, -73.4743339 41.0764189, -73.4737402 41.0764664)",,,,Squab Lane,
"[966674066, 10171198]",False,,tertiary,False,55.342999999999996,"LINESTRING (-73.4744957 41.0764059, -73.474504 41.0765192, -73.4745055 41.0768013, -73.4745194 41.0769029)",,,,Leroy Avenue,
10171198,False,,tertiary,True,129.039,"LINESTRING (-73.4744957 41.0764059, -73.474494 41.0763783, -73.4744571 41.0757966, -73.4743825 41.075249)",,,,Leroy Avenue,
10169605,False,,residential,True,275.892,"LINESTRING (-73.4681246 41.0827376, -73.4690539 41.0825055, -73.4692969 41.0824449, -73.4694269 41.0824124, -73.4694978 41.0823947, -73.469918 41.082274, -73.4712219 41.0818994)",,,,Prospect Avenue,
10169694,False,,residential,False,148.108,"LINESTRING (-73.4746134 41.0808678, -73.4738885 41.0810357, -73.473777 41.08111, -73.4738962 41.0815198, -73.47381 41.081739)",,,,Partridge Lane,
10171200,False,,tertiary,False,141.80200000000002,"LINESTRING (-73.4746134 41.0808678, -73.4747311 41.0811457, -73.4748775 41.0814912, -73.4750773 41.0819628, -73.4751281 41.0820826)",,,,Leroy Avenue,
10171200,False,,tertiary,True,87.47200000000001,"LINESTRING (-73.4746134 41.0808678, -73.4745361 41.0804667, -73.4744074 41.0800979)",,,,Leroy Avenue,
10169974,False,,residential,False,58.544,"LINESTRING (-73.4724164 41.0761578, -73.4725724 41.0760111, -73.472653 41.0759293, -73.4728437 41.0757414)",,,,Grove Street,
10169974,False,,residential,True,36.914,"LINESTRING (-73.4724164 41.0761578, -73.4722808 41.0762818, -73.4721448 41.076419)",,,,Grove Street,
10173306,True,2,residential,False,78.027,"LINESTRING (-73.4724164 41.0761578, -73.4721206 41.0759848, -73.4717956 41.0757947, -73.4716808 41.0757278)",,,,Day Street,
10169974,False,,residential,False,66.097,"LINESTRING (-73.4728437 41.0757414, -73.4730441 41.0755496, -73.4731545 41.0754422, -73.4732853 41.0752965, -73.473312 41.0752637)",,,,Grove Street,
10169974,False,,residential,True,58.544,"LINESTRING (-73.4728437 41.0757414, -73.472653 41.0759293, -73.4725724 41.0760111, -73.4724164 41.0761578)",,,,Grove Street,
10169974,False,,residential,True,66.097,"LINESTRING (-73.473312 41.0752637, -73.4732853 41.0752965, -73.4731545 41.0754422, -73.4730441 41.0755496, -73.4728437 41.0757414)",,,,Grove Street,
10170163,False,,residential,False,86.207,"LINESTRING (-73.4690093 41.0805177, -73.4680335 41.0807627)",,,,Highland Avenue,
10170163,False,,residential,True,130.047,"LINESTRING (-73.4690093 41.0805177, -73.4704783 41.0801413)",,,,Highland Avenue,
10177504,False,,residential,False,214.23399999999998,"LINESTRING (-73.4690093 41.0805177, -73.4694278 41.0814134, -73.4682047 41.0817368)",,,,Fairview Avenue,
10170163,False,,residential,True,86.207,"LINESTRING (-73.4680335 41.0807627, -73.4690093 41.0805177)",,,,Highland Avenue,
10178918,False,,residential,False,117.01500000000001,"LINESTRING (-73.4680335 41.0807627, -73.4682369 41.0810494, -73.4680652 41.081373, -73.4682047 41.0817368)",,,,Academy Street,
10178918,False,,residential,True,102.46100000000001,"LINESTRING (-73.4680335 41.0807627, -73.4679049 41.0806002, -73.4674533 41.0800345, -73.4673807 41.0799877)",,,,Academy Street,
10165308,False,,tertiary,False,61.386,"LINESTRING (-73.4682822 41.0771372, -73.4686585 41.0766636)",,,,Old Kings Highway South,
28808013,False,,secondary,False,234.828,"LINESTRING (-73.4682822 41.0771372, -73.4676401 41.077199, -73.467416 41.0772152, -73.4671675 41.0772253, -73.4669393 41.0772214, -73.4668064 41.0772171, -73.4666666 41.0772069, -73.4665383 41.0771941, -73.4664104 41.0771734, -73.4662795 41.0771451, -73.4661516 41.0771098, -73.4660217 41.0770675, -73.4659006 41.0770231, -73.4657945 41.0769832, -73.4656924 41.0769437, -73.4655721 41.0768953)",CT 136,,,Tokeneke Road,
28808013,False,,secondary,True,184.80200000000002,"LINESTRING (-73.4682822 41.0771372, -73.4703305 41.0769393, -73.470469 41.0769259)",CT 136,,,Tokeneke Road,
10171198,False,,tertiary,False,129.039,"LINESTRING (-73.4743825 41.075249, -73.4744571 41.0757966, -73.474494 41.0763783, -73.4744957 41.0764059)",,,,Leroy Avenue,
10171200,False,,tertiary,False,101.934,"LINESTRING (-73.4745194 41.0769029, -73.4744982 41.0770611, -73.4744797 41.0772824, -73.4744089 41.0778157)",,,,Leroy Avenue,
"[966674066, 10171198]",False,,tertiary,True,55.342999999999996,"LINESTRING (-73.4745194 41.0769029, -73.4745055 41.0768013, -73.474504 41.0765192, -73.4744957 41.0764059)",,,,Leroy Avenue,
10171200,False,,tertiary,False,73.901,"LINESTRING (-73.4744089 41.0778157, -73.4743309 41.0784777)",,,,Leroy Avenue,
10173459,False,,secondary,True,126.713,"LINESTRING (-73.4744089 41.0778157, -73.4729133 41.0776498)",,,,West Avenue,
10171200,False,,tertiary,True,101.934,"LINESTRING (-73.4744089 41.0778157, -73.4744797 41.0772824, -73.4744982 41.0770611, -73.4745194 41.0769029)",,,,Leroy Avenue,
10180058,False,,tertiary,True,139.589,"LINESTRING (-73.4744074 41.0800979, -73.472743 41.0800547)",,,,Sedgewick Avenue,
10171200,False,,tertiary,False,87.47200000000001,"LINESTRING (-73.4744074 41.0800979, -73.4745361 41.0804667, -73.4746134 41.0808678)",,,,Leroy Avenue,
10171200,False,,tertiary,True,180.804,"LINESTRING (-73.4744074 41.0800979, -73.4742872 41.0793021, -73.4743132 41.0788114, -73.4743243 41.0786013, -73.4743309 41.0784777)",,,,Leroy Avenue,
10180753,False,,tertiary,True,7.594,"LINESTRING (-73.4647263 41.0804897, -73.4646869 41.0805512)",,,,Old Kings Highway North,
"[10180753, 398001641, 398001637]",False,,tertiary,False,242.823,"LINESTRING (-73.4647263 41.0804897, -73.4649921 41.080024, -73.4651206 41.0798222, -73.4651482 41.0797741, -73.465306 41.0796282, -73.4654892 41.0795137, -73.46567 41.0794538, -73.4658769 41.0793894, -73.4660104 41.0793543, -73.4661352 41.0792757, -73.4662389 41.0791721, -73.4665248 41.0788883)",,,yes,Old Kings Highway North,
467552147,False,,residential,True,167.664,"LINESTRING (-73.4647263 41.0804897, -73.4648041 41.0805918, -73.4648731 41.0807818, -73.4649764 41.0810462, -73.4650406 41.081175, -73.4651225 41.0813301, -73.4652588 41.081558, -73.4652943 41.0816224, -73.4653746 41.0817514, -73.4654446 41.0818926)",,,,Brookside Road,
10173459,False,,secondary,False,126.713,"LINESTRING (-73.4729133 41.0776498, -73.4744089 41.0778157)",,,,West Avenue,
"[10173459, 657091709, 657091710]",False,,secondary,True,248.07399999999998,"LINESTRING (-73.4729133 41.0776498, -73.4728578 41.0776414, -73.4723491 41.0775724, -73.4712593 41.0774184, -73.471163 41.0774048, -73.4710535 41.0773905, -73.4709017 41.0773707, -73.4706885 41.0773545, -73.4702933 41.0773637, -73.4701306 41.0773857, -73.4699953 41.0774103)",,,,West Avenue,
10186230,False,,residential,False,268.158,"LINESTRING (-73.4729133 41.0776498, -73.4729059 41.0776943, -73.4727752 41.0784777, -73.472743 41.0800547)",,,,Lakeside Avenue,
10180753,False,,tertiary,False,7.594,"LINESTRING (-73.4646869 41.0805512, -73.4647263 41.0804897)",,,,Old Kings Highway North,
10173626,False,,residential,False,70.437,"LINESTRING (-73.4646869 41.0805512, -73.4642153 41.0805309, -73.4641768 41.0805293, -73.46402 41.0805228, -73.4639911 41.0805188, -73.4638504 41.0804995)",,,,Pine Brook Lane,
10173626,False,,residential,True,70.43700000000001,"LINESTRING (-73.4638504 41.0804995, -73.4639911 41.0805188, -73.46402 41.0805228, -73.4641768 41.0805293, -73.4642153 41.0805309, -73.4646869 41.0805512)",,,,Pine Brook Lane,
10180058,False,,tertiary,False,49.838,"LINESTRING (-73.4721545 41.0799907, -73.472743 41.0800547)",,,,Sedgewick Avenue,
10175280,False,,residential,False,162.236,"LINESTRING (-73.4721545 41.0799907, -73.4724504 41.081256, -73.4725706 41.0814048)",,,,Robin Hood Lane,
10180058,False,,tertiary,True,155.792,"LINESTRING (-73.4721545 41.0799907, -73.4713136 41.079789, -73.4710161 41.079794, -73.4704704 41.0798399, -73.4703429 41.0798225)",,,,Sedgewick Avenue,
10175280,False,,residential,True,162.236,"LINESTRING (-73.4725706 41.0814048, -73.4724504 41.081256, -73.4721545 41.0799907)",,,,Robin Hood Lane,
10177504,False,,residential,False,114.88499999999999,"LINESTRING (-73.4682047 41.0817368, -73.4671545 41.0819983, -73.4669924 41.082156)",,,,Fairview Avenue,
10177504,False,,residential,True,214.23399999999998,"LINESTRING (-73.4682047 41.0817368, -73.4694278 41.0814134, -73.4690093 41.0805177)",,,,Fairview Avenue,
10178918,False,,residential,True,117.015,"LINESTRING (-73.4682047 41.0817368, -73.4680652 41.081373, -73.4682369 41.0810494, -73.4680335 41.0807627)",,,,Academy Street,
10165308,False,,tertiary,True,61.386,"LINESTRING (-73.4686585 41.0766636, -73.4682822 41.0771372)",,,,Old Kings Highway South,
10165308,False,,tertiary,False,95.781,"LINESTRING (-73.4686585 41.0766636, -73.46898 41.0761519, -73.4691596 41.0758896)",,,,Old Kings Highway South,
398027537,True,,residential,False,141.475,"LINESTRING (-73.4686585 41.0766636, -73.468986 41.0766312, -73.4692152 41.0766053, -73.4694598 41.0765824, -73.4698535 41.076549, -73.469872 41.0765334, -73.4699851 41.0764379, -73.4702088 41.0763042)",,,,Center Street,
10180058,False,,tertiary,False,139.589,"LINESTRING (-73.472743 41.0800547, -73.4744074 41.0800979)",,,,Sedgewick Avenue,
10180058,False,,tertiary,True,49.838,"LINESTRING (-73.472743 41.0800547, -73.4721545 41.0799907)",,,,Sedgewick Avenue,
10186230,False,,residential,True,268.158,"LINESTRING (-73.472743 41.0800547, -73.4727752 41.0784777, -73.4729059 41.0776943, -73.4729133 41.0776498)",,,,Lakeside Avenue,
10182228,False,,residential,False,30.546,"LINESTRING (-73.4665248 41.0788883, -73.4668406 41.0790254)",,,,Sedgewick Village Lane,
398001641,False,,tertiary,False,30.811,"LINESTRING (-73.4665248 41.0788883, -73.4666994 41.0787393, -73.4667693 41.0786814)",,,,Old Kings Highway North,
"[398001641, 10180753, 398001637]",False,,tertiary,True,242.82299999999998,"LINESTRING (-73.4665248 41.0788883, -73.4662389 41.0791721, -73.4661352 41.0792757, -73.4660104 41.0793543, -73.4658769 41.0793894, -73.46567 41.0794538, -73.4654892 41.0795137, -73.465306 41.0796282, -73.4651482 41.0797741, -73.4651206 41.0798222, -73.4649921 41.080024, -73.4647263 41.0804897)",,,yes,Old Kings Highway North,
10165308,False,,tertiary,True,192.18,"LINESTRING (-73.4701241 41.0743238, -73.4700524 41.0744686, -73.4698631 41.0748187, -73.4697193 41.0750633, -73.4695026 41.0754054, -73.4694307 41.0754967, -73.4691596 41.0758896)",,,,Old Kings Highway South,
10183625,True,,tertiary,False,41.543,"LINESTRING (-73.4701241 41.0743238, -73.4703312 41.074338, -73.4706129 41.0743818)",,,,Corbin Drive,
10182228,False,,residential,True,30.546,"LINESTRING (-73.4668406 41.0790254, -73.4665248 41.0788883)",,,,Sedgewick Village Lane,
10182229,False,,residential,False,71.72,"LINESTRING (-73.4668406 41.0790254, -73.4662518 41.0794934)",,,,Sedgewick Village Lane,
10182229,False,,residential,True,17.971,"LINESTRING (-73.4668406 41.0790254, -73.4669465 41.0790567, -73.4670203 41.0791083)",,,,Sedgewick Village Lane,
10182229,False,,residential,False,17.971,"LINESTRING (-73.4670203 41.0791083, -73.4669465 41.0790567, -73.4668406 41.0790254)",,,,Sedgewick Village Lane,
10182229,False,,residential,True,71.72,"LINESTRING (-73.4662518 41.0794934, -73.4668406 41.0790254)",,,,Sedgewick Village Lane,
28808013,False,,secondary,False,89.11,"LINESTRING (-73.4642653 41.0763633, -73.4634967 41.0760544, -73.4633275 41.0759859)",CT 136,,,Tokeneke Road,
28808013,False,,secondary,True,124.493,"LINESTRING (-73.4642653 41.0763633, -73.4654059 41.0768289, -73.4655721 41.0768953)",CT 136,,,Tokeneke Road,
398001640,True,,tertiary,False,14.465,"LINESTRING (-73.4667693 41.0786814, -73.4669298 41.0786336)",,,,Old Kings Highway North,
398001641,False,,tertiary,True,30.811,"LINESTRING (-73.4667693 41.0786814, -73.4666994 41.0787393, -73.4665248 41.0788883)",,,,Old Kings Highway North,
10176165,False,,residential,True,27.054,"LINESTRING (-73.4737235 41.0756043, -73.4737235 41.0758476)",,,,Gideon Lane,
10176165,False,,residential,False,27.054,"LINESTRING (-73.4737235 41.0758476, -73.4737235 41.0756043)",,,,Gideon Lane,
10176165,False,,residential,True,69.169,"LINESTRING (-73.4737235 41.0758476, -73.4737235 41.0759624, -73.4736945 41.0761141, -73.4737402 41.0764664)",,,,Gideon Lane,
346945481,False,,residential,False,78.895,"LINESTRING (-73.4737235 41.0758476, -73.4738613 41.0758326, -73.4740834 41.0758206, -73.4741138 41.0762567)",,,,Gideon Lane,
346945481,False,,residential,True,78.89499999999998,"LINESTRING (-73.4741138 41.0762567, -73.4740834 41.0758206, -73.4738613 41.0758326, -73.4737235 41.0758476)",,,,Gideon Lane,
10167059,False,,residential,False,63.684,"LINESTRING (-73.4737402 41.0764664, -73.4743339 41.0764189, -73.4744957 41.0764059)",,,,Squab Lane,
10167059,False,,residential,True,117.50299999999999,"LINESTRING (-73.4737402 41.0764664, -73.4733287 41.0765102, -73.4730649 41.0765304, -73.4730139 41.0765343, -73.4728619 41.0765459, -73.4728183 41.0765508, -73.4723505 41.0766033)",,,,Squab Lane,
10176165,False,,residential,False,69.169,"LINESTRING (-73.4737402 41.0764664, -73.4736945 41.0761141, -73.4737235 41.0759624, -73.4737235 41.0758476)",,,,Gideon Lane,
10169694,False,,residential,True,148.108,"LINESTRING (-73.47381 41.081739, -73.4738962 41.0815198, -73.473777 41.08111, -73.4738885 41.0810357, -73.4746134 41.0808678)",,,,Partridge Lane,
351460644,False,,residential,False,55.806,"LINESTRING (-73.47381 41.081739, -73.4737685 41.0817414, -73.4737315 41.0817557, -73.4737044 41.0817795, -73.4736915 41.0818093, -73.4736948 41.0818406, -73.4737137 41.0818686, -73.4737453 41.0818889, -73.4737849 41.0818986, -73.4738264 41.0818962, -73.4738635 41.081882, -73.4738905 41.0818581, -73.4739034 41.0818283, -73.4739001 41.081797, -73.4738812 41.0817691, -73.4738496 41.0817487, -73.47381 41.081739)",,,,Partridge Lane,
351460644,False,,residential,True,55.80599999999999,"LINESTRING (-73.47381 41.081739, -73.4738496 41.0817487, -73.4738812 41.0817691, -73.4739001 41.081797, -73.4739034 41.0818283, -73.4738905 41.0818581, -73.4738635 41.081882, -73.4738264 41.0818962, -73.4737849 41.0818986, -73.4737453 41.0818889, -73.4737137 41.0818686, -73.4736948 41.0818406, -73.4736915 41.0818093, -73.4737044 41.0817795, -73.4737315 41.0817557, -73.4737685 41.0817414, -73.47381 41.081739)",,,,Partridge Lane,
10171200,False,,tertiary,True,141.802,"LINESTRING (-73.4751281 41.0820826, -73.4750773 41.0819628, -73.4748775 41.0814912, -73.4747311 41.0811457, -73.4746134 41.0808678)",,,,Leroy Avenue,
