osmid,oneway,name,highway,reversed,length,lanes,maxspeed,geometry,tunnel
822072342,False,Central Park West,secondary,True,79.879,4,25 mph,"LINESTRING (-73.9651883 40.7909985, -73.9652262 40.7909467, -73.965607 40.7904251, -73.9656483 40.7903702)",
895606701,False,Central Park West,secondary,False,86.04599999999999,4,25 mph,"LINESTRING (-73.9651883 40.7909985, -73.9651495 40.7910513, -73.9647609 40.7915874, -73.964694 40.7916758)",
"[5671090, 760727187, 760727197]",True,97th Street Transverse,secondary,False,207.345,"['1', '3', '2']",25 mph,"LINESTRING (-73.9570893 40.7893529, -73.9568436 40.7892247, -73.956763 40.7891739, -73.9566867 40.7891225, -73.9566189 40.7890711, -73.9565513 40.7890116, -73.9564995 40.7889564, -73.9564601 40.7889104, -73.9564093 40.7888413, -73.9563759 40.7887877, -73.9563467 40.7887306, -73.9563196 40.7886657, -73.9562999 40.7885935, -73.9562846 40.7885132, -73.9562607 40.7883331, -73.9562515 40.7882765, -73.9562367 40.7882241, -73.9562106 40.7881777, -73.956182 40.7881391, -73.9561426 40.7881016, -73.9560996 40.7880652, -73.9560492 40.788029, -73.9559842 40.7879893, -73.9558808 40.7879439, -73.9557669 40.7879006)",
"[34958053, 760727183, 760727188, 760727192, 760727194]",False,97th Street Transverse,secondary,False,548.798,2,25 mph,"LINESTRING (-73.9570893 40.7893529, -73.9571774 40.7893891, -73.9576393 40.7895856, -73.95843 40.789923, -73.95851 40.789953, -73.9585823 40.7899803, -73.9586694 40.7900092, -73.9587506 40.7900341, -73.9588413 40.7900605, -73.9589232 40.7900823, -73.95901 40.7901034, -73.9591053 40.7901233, -73.9592261 40.790149, -73.9595141 40.7902022, -73.9596027 40.7902212, -73.9597115 40.7902444, -73.959811 40.7902718, -73.9599137 40.7903029, -73.9600164 40.7903388, -73.9601151 40.7903767, -73.9602077 40.7904169, -73.960301 40.7904622, -73.9603889 40.790508, -73.9604779 40.7905574, -73.960562 40.790608, -73.9606436 40.7906607, -73.9610436 40.7909365, -73.9611255 40.7909884, -73.9612147 40.7910409, -73.9613082 40.7910935, -73.9614248 40.7911563, -73.9615425 40.7912159, -73.9616836 40.7912858, -73.9618473 40.7913623, -73.9620036 40.7914343, -73.9621451 40.7914919, -73.9623723 40.7915777, -73.962532 40.7916341, -73.9626941 40.7916893, -73.962752 40.7917087)",yes
"[760727184, 5671089]",True,97th Street Transverse,secondary,False,175.91,"['1', '2']",25 mph,"LINESTRING (-73.9552649 40.7885854, -73.9553824 40.7886361, -73.9561398 40.7889623, -73.9565515 40.7891557, -73.9568245 40.7892689, -73.9570893 40.7893529)",
587061863,True,5th Avenue,secondary,False,87.092,2,25 mph,"LINESTRING (-73.9552649 40.7885854, -73.95531 40.7885263, -73.9557047 40.7879822, -73.9557669 40.7879006)",
195743334,True,5th Avenue,secondary,False,85.68,2,25 mph,"LINESTRING (-73.9557669 40.7879006, -73.9558255 40.78782, -73.9562259 40.7872729, -73.9562599 40.7872265)",
"[584971419, 1080866701, 1080866702]",False,East 96th Street,secondary,False,154.268,3,25 mph,"LINESTRING (-73.9557669 40.7879006, -73.9556738 40.7878668, -73.9553573 40.7877362, -73.9549351 40.7875598, -73.9542734 40.7872785, -73.9541623 40.787231)",
5671222,True,East 94th Street,residential,False,154.497,,25 mph,"LINESTRING (-73.9567171 40.7866012, -73.9566199 40.7865596, -73.9552216 40.7859703, -73.9551138 40.7859253)",
195743334,True,5th Avenue,secondary,False,79.07,2,25 mph,"LINESTRING (-73.9567171 40.7866012, -73.9567593 40.7865434, -73.9571313 40.7860347, -73.957172 40.7859791)",
68668544,True,Madison Avenue,secondary,False,80.033,3,25 mph,"LINESTRING (-73.9551138 40.7859253, -73.9550719 40.785983, -73.9546935 40.7865008, -73.9546527 40.7865547)",
68668544,True,Madison Avenue,secondary,False,79.482,3,25 mph,"LINESTRING (-73.9555695 40.7852993, -73.9555233 40.7853609, -73.9551507 40.7858744, -73.9551138 40.7859253)",
569266484,True,East 93rd Street,residential,False,154.655,,25 mph,"LINESTRING (-73.9555695 40.7852993, -73.9556801 40.785343, -73.9570771 40.7859385, -73.957172 40.7859791)",
"[584971419, 1080866701, 1080866702]",False,East 96th Street,secondary,True,154.268,3,25 mph,"LINESTRING (-73.9541623 40.787231, -73.9542734 40.7872785, -73.9549351 40.7875598, -73.9553573 40.7877362, -73.9556738 40.7878668, -73.9557669 40.7879006)",
195743334,True,5th Avenue,secondary,False,80.559,2,25 mph,"LINESTRING (-73.957172 40.7859791, -73.9572197 40.7859138, -73.9575948 40.7854008, -73.9576355 40.7853453)",
195743332,True,5th Avenue,secondary,False,78.536,2,25 mph,"LINESTRING (-73.954814 40.7892037, -73.9548471 40.7891584, -73.9549705 40.7889891, -73.9552238 40.7886413, -73.9552649 40.7885854)",
