osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,bridge,tunnel
18829377,Wilson Street,residential,False,False,97.78399999999998,"LINESTRING (-72.2800328 42.9299283, -72.2800404 42.9299739, -72.2801009 42.9303342, -72.2801681 42.9307345, -72.2801688 42.9307399, -72.2801772 42.9308013)",,,,
18835403,Davis Street,residential,False,False,175.07099999999997,"LINESTRING (-72.2800328 42.9299283, -72.2799524 42.9299346, -72.2788337 42.9300341, -72.2780402 42.9301048, -72.2778981 42.9301178)",,,,
18835403,Davis Street,residential,False,True,82.078,"LINESTRING (-72.2800328 42.9299283, -72.2800986 42.9299219, -72.2809727 42.9298376, -72.2810323 42.9298319)",,,,
18829377,Wilson Street,residential,False,False,116.891,"LINESTRING (-72.2801772 42.9308013, -72.280187 42.9308511, -72.2801895 42.9308639, -72.280208 42.9309581, -72.28031 42.931476, -72.2802952 42.9315184, -72.2802608 42.9315509, -72.2802099 42.9315733, -72.2800343 42.931619, -72.2799998 42.93164, -72.2799756 42.9316712, -72.2799745 42.9317072)",,,,
18829377,Wilson Street,residential,False,True,97.78399999999999,"LINESTRING (-72.2801772 42.9308013, -72.2801688 42.9307399, -72.2801681 42.9307345, -72.2801009 42.9303342, -72.2800404 42.9299739, -72.2800328 42.9299283)",,,,
18829728,Emerald Street,residential,False,False,175.69,"LINESTRING (-72.2801772 42.9308013, -72.2801012 42.9308077, -72.2797873 42.9308361, -72.279373 42.9308788, -72.2791309 42.9309016, -72.2789266 42.9309215, -72.2785192 42.9309576, -72.2782328 42.9309872, -72.2781902 42.9309916, -72.2780372 42.9310043)",,,,
18829728,Emerald Street,residential,False,True,165.438,"LINESTRING (-72.2801772 42.9308013, -72.2811266 42.9307076, -72.2818666 42.9306324, -72.2821915 42.9306055)",,,,
18829399,Wells Street,residential,False,True,62.622,"LINESTRING (-72.2766998 42.9330902, -72.2766811 42.933009, -72.2766067 42.9325747, -72.2765994 42.9325319)",,,,
18830488,Church Street,residential,True,False,123.82,"LINESTRING (-72.2766998 42.9330902, -72.2767739 42.93308, -72.2769828 42.9330511, -72.2775593 42.9329883, -72.2780199 42.9329464, -72.2782045 42.9329301)",,,,
18834946,Railroad Street,residential,False,True,43.927,"LINESTRING (-72.2765994 42.9325319, -72.2760639 42.9325803)",,,,
18829399,Wells Street,residential,False,False,62.622,"LINESTRING (-72.2765994 42.9325319, -72.2766067 42.9325747, -72.2766811 42.933009, -72.2766998 42.9330902)",,,,
123163750,Court Street,secondary,False,True,32.374,"LINESTRING (-72.2797105 42.9350648, -72.2795216 42.9348086)",,,,
123163750,Court Street,secondary,False,False,55.314,"LINESTRING (-72.2797105 42.9350648, -72.2798052 42.9351946, -72.2800376 42.9355008)",,,,
18829712,Vernon Street,unclassified,True,False,103.006,"LINESTRING (-72.2785815 42.935483, -72.2790705 42.935301, -72.2793902 42.9351821, -72.2796114 42.9350998, -72.2797105 42.9350648)",,,,
1110138908,Vernon Street,unclassified,False,True,80.555,"LINESTRING (-72.2785815 42.935483, -72.2785314 42.9355009, -72.2784601 42.9355263, -72.2783803 42.9355501, -72.2782978 42.9355577, -72.2782154 42.9355496, -72.2777574 42.9354536, -72.2776358 42.9354305)",,,,
454564111,Washington Street,secondary,False,False,23.761,"LINESTRING (-72.2776358 42.9354305, -72.2776194 42.9354806, -72.2775624 42.9356373)",25 mph,2,,
454564111,Washington Street,secondary,False,True,121.43299999999999,"LINESTRING (-72.2776358 42.9354305, -72.2777448 42.9351195, -72.277878 42.9347395, -72.2779531 42.9345388, -72.2780313 42.9343781)",25 mph,2,,
1110138908,Vernon Street,unclassified,False,False,80.55499999999999,"LINESTRING (-72.2776358 42.9354305, -72.2777574 42.9354536, -72.2782154 42.9355496, -72.2782978 42.9355577, -72.2783803 42.9355501, -72.2784601 42.9355263, -72.2785314 42.9355009, -72.2785815 42.935483)",,,,
18829728,Emerald Street,residential,False,False,94.417,"LINESTRING (-72.2833396 42.9304861, -72.2823695 42.9305834, -72.2821915 42.9306055)",,,,
18834730,Ralston Street,residential,False,True,95.02799999999999,"LINESTRING (-72.2833396 42.9304861, -72.2833484 42.9304206, -72.2833455 42.9304074, -72.2831897 42.9296858, -72.2831785 42.9296417)",,,,
18829728,Emerald Street,residential,False,False,165.438,"LINESTRING (-72.2821915 42.9306055, -72.2818666 42.9306324, -72.2811266 42.9307076, -72.2801772 42.9308013)",,,,
18829728,Emerald Street,residential,False,True,94.417,"LINESTRING (-72.2821915 42.9306055, -72.2823695 42.9305834, -72.2833396 42.9304861)",,,,
955157709,School Street,unclassified,False,False,138.907,"LINESTRING (-72.2821915 42.9306055, -72.282212 42.9307011, -72.282239 42.930837, -72.2823357 42.931279, -72.2824225 42.9317356, -72.2824423 42.9318411)",,,,
18829935,Middle Street,residential,False,False,57.269,"LINESTRING (-72.2809974 42.9340919, -72.2810084 42.9341381, -72.2810256 42.9342108, -72.2810535 42.9343591, -72.2810843 42.9344897, -72.2811049 42.9346008)",,,,
18833400,Winter Street,residential,True,False,139.682,"LINESTRING (-72.2809974 42.9340919, -72.2810654 42.9340858, -72.2816305 42.9340195, -72.2818286 42.9339941, -72.2819271 42.9339814, -72.2822739 42.9339374, -72.2826045 42.9338958, -72.2826898 42.9338857)",,,,
18829935,Middle Street,residential,False,False,76.287,"LINESTRING (-72.2811049 42.9346008, -72.2811119 42.934632, -72.2812462 42.9352274, -72.2812558 42.9352779)",,,,
18829935,Middle Street,residential,False,True,57.269000000000005,"LINESTRING (-72.2811049 42.9346008, -72.2810843 42.9344897, -72.2810535 42.9343591, -72.2810256 42.9342108, -72.2810084 42.9341381, -72.2809974 42.9340919)",,,,
18835380,Center Street,residential,False,True,130.954,"LINESTRING (-72.2811049 42.9346008, -72.2810443 42.9346087, -72.2798401 42.9347649, -72.2796334 42.9347917, -72.2795216 42.9348086)",,,,
18829935,Middle Street,residential,False,True,76.287,"LINESTRING (-72.2812558 42.9352779, -72.2812462 42.9352274, -72.2811119 42.934632, -72.2811049 42.9346008)",,,,
18830248,Summer Street,residential,True,False,102.876,"LINESTRING (-72.2812558 42.9352779, -72.2811153 42.9352894, -72.2808328 42.9353087, -72.2807192 42.9353241, -72.280152 42.9354716, -72.2800376 42.9355008)",,,,
877681579,Summer Street,residential,False,True,129.685,"LINESTRING (-72.2812558 42.9352779, -72.2819549 42.9352292, -72.2827528 42.9351757, -72.2828421 42.9351712)",,,,
1185078844,West Street,tertiary,False,False,76.934,"LINESTRING (-72.2843341 42.9327544, -72.2842404 42.9327722, -72.2839106 42.9328421, -72.2834208 42.9329317)",,2,,
123163750,Court Street,secondary,False,False,41.793,"LINESTRING (-72.2813667 42.9372579, -72.2816024 42.9375918)",,,,
123163750,Court Street,secondary,False,True,170.125,"LINESTRING (-72.2813667 42.9372579, -72.2803599 42.9359395, -72.2803473 42.9359223)",,,,
987511395,Union Street,residential,False,False,113.518,"LINESTRING (-72.2813667 42.9372579, -72.2812614 42.937301, -72.2810502 42.9373875, -72.2801334 42.9376049, -72.2800685 42.9376201)",,2,,
18830172,Union Street,residential,False,False,82.67,"LINESTRING (-72.2800685 42.9376201, -72.2796478 42.9377169, -72.2790919 42.9378232)",,2,,
987511394,Elm Street,residential,True,False,158.492,"LINESTRING (-72.2800685 42.9376201, -72.279975 42.9374718, -72.2796843 42.9370365, -72.2792185 42.9363799, -72.2791936 42.936347)",,,,
987511395,Union Street,residential,False,True,113.518,"LINESTRING (-72.2800685 42.9376201, -72.2801334 42.9376049, -72.2810502 42.9373875, -72.2812614 42.937301, -72.2813667 42.9372579)",,2,,
18830172,Union Street,residential,False,False,28.369,"LINESTRING (-72.2790919 42.9378232, -72.2790516 42.937828, -72.2787479 42.937864)",,2,,
18830172,Union Street,residential,False,True,82.67,"LINESTRING (-72.2790919 42.9378232, -72.2796478 42.9377169, -72.2800685 42.9376201)",,2,,
18830172,Union Street,residential,False,False,145.029,"LINESTRING (-72.2787479 42.937864, -72.2778286 42.9379399, -72.2774439 42.9379724, -72.2773006 42.9379734, -72.2771288 42.9379622, -72.2769763 42.93795)",,2,,
18830172,Union Street,residential,False,True,28.369,"LINESTRING (-72.2787479 42.937864, -72.2790516 42.937828, -72.2790919 42.9378232)",,2,,
18835653,Washington Street,secondary,False,True,52.586,"LINESTRING (-72.2769763 42.93795, -72.2770624 42.9374813)",30 mph,2,,
18830172,Union Street,residential,False,True,145.029,"LINESTRING (-72.2769763 42.93795, -72.2771288 42.9379622, -72.2773006 42.9379734, -72.2774439 42.9379724, -72.2778286 42.9379399, -72.2787479 42.937864)",,2,,
18833319,School Street,residential,False,False,83.952,"LINESTRING (-72.2828421 42.9351712, -72.2828486 42.9352223, -72.2829383 42.9359229)",,2,,
18833319,School Street,residential,False,True,143.482,"LINESTRING (-72.2828421 42.9351712, -72.2826978 42.9339333, -72.2826898 42.9338857)",,2,,
877681579,Summer Street,residential,False,False,129.685,"LINESTRING (-72.2828421 42.9351712, -72.2827528 42.9351757, -72.2819549 42.9352292, -72.2812558 42.9352779)",,,,
123163750,Court Street,secondary,False,False,53.221000000000004,"LINESTRING (-72.2800376 42.9355008, -72.2803124 42.935877, -72.2803473 42.9359223)",,,,
123163750,Court Street,secondary,False,True,55.314,"LINESTRING (-72.2800376 42.9355008, -72.2798052 42.9351946, -72.2797105 42.9350648)",,,,
18834946,Railroad Street,residential,False,False,112.84799999999998,"LINESTRING (-72.2731272 42.9325375, -72.2732298 42.93252, -72.2735907 42.9324818, -72.2737851 42.9324652, -72.2738584 42.9324602, -72.2742809 42.9324261, -72.2745013 42.9324083)",,,,
450114062,Harrison Street,residential,False,False,36.207,"LINESTRING (-72.273225 42.9330935, -72.2732696 42.9333629, -72.2732941 42.9334141)",,,,
"[1178811336, 1178811337, 18830492]",Church Street,residential,False,True,115.10999999999999,"LINESTRING (-72.2732941 42.9334141, -72.2736773 42.9333748, -72.2737803 42.9333659, -72.2746326 42.9332865, -72.2746962 42.9332806)",,,yes,
450114062,Harrison Street,residential,False,False,140.755,"LINESTRING (-72.2732941 42.9334141, -72.2733205 42.9334794, -72.2733461 42.933687, -72.2733778 42.9337978, -72.2734533 42.9340031, -72.2736561 42.9345899, -72.2736751 42.9346464)",,,,
450114062,Harrison Street,residential,False,True,36.207,"LINESTRING (-72.2732941 42.9334141, -72.2732696 42.9333629, -72.273225 42.9330935)",,,,
71077230,Main Street,secondary,True,False,61.267,"LINESTRING (-72.2782045 42.9329301, -72.2782814 42.9334782)",25 mph,3,,
18831300,Norway Avenue,residential,False,False,114.31899999999999,"LINESTRING (-72.2746962 42.9332806, -72.2747178 42.933314, -72.2747512 42.9333656, -72.2748077 42.9334371, -72.2748452 42.933511, -72.2749701 42.9339217, -72.2750391 42.9341972, -72.2750581 42.9342676)",,,,
18831693,93rd Street,residential,False,True,98.44799999999998,"LINESTRING (-72.2746962 42.9332806, -72.2746515 42.9331754, -72.274621 42.9330671, -72.2745197 42.9325072, -72.2745151 42.9324823, -72.2745013 42.9324083)",,,,
"[1178811336, 1178811337, 18830492]",Church Street,residential,False,False,115.11,"LINESTRING (-72.2746962 42.9332806, -72.2746326 42.9332865, -72.2737803 42.9333659, -72.2736773 42.9333748, -72.2732941 42.9334141)",,,yes,
18830654,Mechanic Street,residential,True,False,68.087,"LINESTRING (-72.2791936 42.936347, -72.2791388 42.9363678, -72.2784507 42.9366283)",,,,
987511397,Elm Street,residential,True,False,108.22699999999999,"LINESTRING (-72.2791936 42.936347, -72.2789128 42.9359452, -72.2786137 42.9355279, -72.2785815 42.935483)",,,,
18830654,Mechanic Street,residential,True,False,101.17099999999999,"LINESTRING (-72.2784507 42.9366283, -72.2782163 42.9367059, -72.2780604 42.9367223, -72.2778631 42.9367177, -72.2773868 42.9366737, -72.2772388 42.9366535)",,,,
18834600,Pleasant Street,residential,True,False,144.126,"LINESTRING (-72.2784507 42.9366283, -72.2787941 42.9371094, -72.2789336 42.937295, -72.2789766 42.9373883, -72.2790919 42.9378232)",,,,
454564111,Washington Street,secondary,False,True,34.678,"LINESTRING (-72.2772388 42.9366535, -72.2773231 42.9363478)",25 mph,2,,
454564111,Washington Street,secondary,False,False,93.171,"LINESTRING (-72.2772388 42.9366535, -72.2771432 42.9370626, -72.2770624 42.9374813)",25 mph,2,,
18833310,School Street,residential,False,False,132.709,"LINESTRING (-72.283031 42.937017, -72.2829717 42.9370404, -72.2829254 42.9370586, -72.28262 42.937179, -72.2819969 42.9374366, -72.281705 42.9375515, -72.2816024 42.9375918)",,,,
18833319,School Street,residential,False,True,121.894,"LINESTRING (-72.283031 42.937017, -72.2830276 42.9369738, -72.2830255 42.9369469, -72.2829927 42.9365237, -72.2829383 42.9359229)",,2,,
18830789,Dunbar Street,residential,False,False,39.672,"LINESTRING (-72.2747393 42.9307035, -72.2742574 42.9307564)",,,,
18830789,Dunbar Street,residential,False,True,252.79199999999997,"LINESTRING (-72.2747393 42.9307035, -72.2760778 42.9305697, -72.277435 42.9304462, -72.2776607 42.9304269, -72.2778189 42.9304138)",,,,
18832962,Crossfield Street,residential,False,False,66.303,"LINESTRING (-72.2747393 42.9307035, -72.2746455 42.9301555, -72.2746366 42.930112)",,,,
18830789,Dunbar Street,residential,False,True,25.955,"LINESTRING (-72.273941 42.930785, -72.2742574 42.9307564)",,,,
18835403,Davis Street,residential,False,False,81.572,"LINESTRING (-72.282026 42.9297381, -72.2819805 42.9297424, -72.2810323 42.9298319)",,,,
18835403,Davis Street,residential,False,True,94.498,"LINESTRING (-72.282026 42.9297381, -72.2830686 42.9296438, -72.2831021 42.9296408, -72.2831785 42.9296417)",,,,
18831059,Castle Court,residential,False,False,79.201,"LINESTRING (-72.2838293 42.9358692, -72.2838354 42.9359223, -72.2838937 42.9365799)",,,,
18834921,Castle Street,residential,False,False,72.78,"LINESTRING (-72.2838293 42.9358692, -72.2830011 42.9359187, -72.2829383 42.9359229)",,,,
18834921,Castle Street,residential,False,True,35.655,"LINESTRING (-72.2838293 42.9358692, -72.2841121 42.9358486, -72.2842651 42.9358373)",,,,
18833890,Central Square,secondary,True,False,28.761000000000003,"LINESTRING (-72.2786096 42.9336875, -72.2784492 42.9336907, -72.2782649 42.9337322)",,2,,
940565414,Main Street,secondary,True,False,26.367,"LINESTRING (-72.2786096 42.9336875, -72.2785298 42.9336038, -72.2785064 42.9335438, -72.2784912 42.933472)",25 mph,2,,
18831169,Central Square,secondary,True,False,28.924999999999997,"LINESTRING (-72.2791099 42.9342824, -72.2789954 42.9341381, -72.278922 42.9340619)",,1,,
123163750,Court Street,secondary,False,False,5.7,"LINESTRING (-72.2791099 42.9342824, -72.279117 42.9342902, -72.2791526 42.934323)",,,,
123163750,Court Street,secondary,False,False,61.79,"LINESTRING (-72.2791526 42.934323, -72.2795216 42.9348086)",,,,
18833400,Winter Street,residential,True,False,152.406,"LINESTRING (-72.2791526 42.934323, -72.2793095 42.9342965, -72.2797822 42.9342392, -72.279974 42.934216, -72.2799919 42.9342142, -72.2800096 42.9342125, -72.280237 42.9341904, -72.2809974 42.9340919)",,,,
123163750,Court Street,secondary,False,True,5.7,"LINESTRING (-72.2791526 42.934323, -72.279117 42.9342902, -72.2791099 42.9342824)",,,,
123163750,Court Street,secondary,False,False,32.374,"LINESTRING (-72.2795216 42.9348086, -72.2797105 42.9350648)",,,,
123163750,Court Street,secondary,False,True,61.79,"LINESTRING (-72.2795216 42.9348086, -72.2791526 42.934323)",,,,
18835380,Center Street,residential,False,False,130.954,"LINESTRING (-72.2795216 42.9348086, -72.2796334 42.9347917, -72.2798401 42.9347649, -72.2810443 42.9346087, -72.2811049 42.9346008)",,,,
