osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,bridge,tunnel
354696483,Graham Avenue,tertiary,False,True,102.51199999999999,"LINESTRING (-91.4987415 44.8090205, -91.4988193 44.8091043, -91.4991775 44.8094903, -91.4993911 44.8097215, -91.4994561 44.8097905)",,,,
905478000,Gray Street,residential,False,True,51.742999999999995,"LINESTRING (-91.4987415 44.8090205, -91.4988271 44.808962, -91.4992721 44.8087487)",,,,
905478001,Graham Avenue,tertiary,False,False,89.98599999999999,"LINESTRING (-91.4987415 44.8090205, -91.4986929 44.8089682, -91.4985812 44.8088479, -91.4983348 44.8085823, -91.4982144 44.8084525, -91.4981567 44.8083898, -91.4981142 44.8083446)",,,,
486479417,Graham Avenue,tertiary,False,True,10.608,"LINESTRING (-91.4980403 44.8082649, -91.4981142 44.8083446)",,,,
69487591,East Lake Street,tertiary,True,False,70.85300000000001,"LINESTRING (-91.4980403 44.8082649, -91.4979433 44.808306, -91.4976314 44.8084381, -91.4973582 44.8085668, -91.4972794 44.8086031)",25 mph,1,,
486479417,Graham Avenue,tertiary,False,False,98.77099999999999,"LINESTRING (-91.4980403 44.8082649, -91.4979844 44.8082046, -91.4979123 44.8081269, -91.4977145 44.8079138, -91.4974127 44.8075899, -91.4973518 44.807523)",,,,
486479417,Graham Avenue,tertiary,False,True,98.771,"LINESTRING (-91.4973518 44.807523, -91.4974127 44.8075899, -91.4977145 44.8079138, -91.4979123 44.8081269, -91.4979844 44.8082046, -91.4980403 44.8082649)",,,,
1266588155,Seaver Street,residential,False,False,71.22300000000001,"LINESTRING (-91.4973518 44.807523, -91.4972479 44.8075716, -91.4969474 44.807712, -91.4967664 44.8077966, -91.4966824 44.807836, -91.4965979 44.8078754)",25 mph,2,,
905478000,Gray Street,residential,False,False,51.742999999999995,"LINESTRING (-91.4992721 44.8087487, -91.4988271 44.808962, -91.4987415 44.8090205)",,,,
21466186,Gray Street,residential,False,True,70.73,"LINESTRING (-91.498011 44.8093867, -91.4981113 44.8093387, -91.4985281 44.8091402, -91.4986647 44.8090765, -91.4987415 44.8090205)",,,,
"[427319395, 486479430]",Gray Street,residential,False,False,100.37,"LINESTRING (-91.498011 44.8093867, -91.4979198 44.8094271, -91.4974817 44.8096278, -91.4971319 44.8097881, -91.4970549 44.8098234, -91.4969413 44.8098754)",,,,
905478002,South Barstow Street,tertiary,False,True,92.474,"LINESTRING (-91.498011 44.8093867, -91.4979483 44.8093204, -91.4973997 44.8087243, -91.4973673 44.8086917)",,,,
905820034,South Barstow Street,tertiary,False,False,100.125,"LINESTRING (-91.498011 44.8093867, -91.4980716 44.8094539, -91.4986484 44.810071, -91.4987108 44.8101379)",,,,
354654688,South Farwell Street,secondary,False,False,102.04499999999999,"LINESTRING (-91.4969413 44.8098754, -91.4970162 44.8099558, -91.4972866 44.8102458, -91.497655 44.8106408)",,,,
"[427319395, 486479430]",Gray Street,residential,False,True,100.37,"LINESTRING (-91.4969413 44.8098754, -91.4970549 44.8098234, -91.4971319 44.8097881, -91.4974817 44.8096278, -91.4979198 44.8094271, -91.498011 44.8093867)",,,,
427319396,South Farwell Street,secondary,False,False,100.732,"LINESTRING (-91.4969413 44.8098754, -91.4968862 44.8098163, -91.4962968 44.8091844, -91.4962367 44.8091199)",,,,
427319397,Gray Street,residential,False,False,98.97599999999998,"LINESTRING (-91.4969413 44.8098754, -91.496829 44.8099295, -91.4964215 44.8101258, -91.4959876 44.8103348, -91.4959033 44.8103754)",,,,
427319397,Gray Street,residential,False,False,101.22,"LINESTRING (-91.4959033 44.8103754, -91.4958041 44.8104227, -91.4953011 44.8106625, -91.4949277 44.8108405, -91.4948383 44.8108831)",,,,
427319397,Gray Street,residential,False,True,98.976,"LINESTRING (-91.4959033 44.8103754, -91.4959876 44.8103348, -91.4964215 44.8101258, -91.496829 44.8099295, -91.4969413 44.8098754)",,,,
453093693,South Dewey Street,residential,False,False,100.38799999999999,"LINESTRING (-91.4959033 44.8103754, -91.4958467 44.8103144, -91.495827 44.8102932, -91.4957092 44.8101664, -91.4954304 44.8098709, -91.4952599 44.8096834, -91.4952258 44.8096458, -91.4952033 44.8096215)",,,,
453093693,South Dewey Street,residential,False,True,100.99300000000001,"LINESTRING (-91.4959033 44.8103754, -91.4959557 44.8104335, -91.4962695 44.8107821, -91.4965318 44.8110733, -91.4965925 44.8111408)",,,,
21470966,Dodge Street,residential,False,False,100.019,"LINESTRING (-91.4938125 44.811384, -91.4935345 44.8110861, -91.4930597 44.8106612)",,,,
21470966,Dodge Street,residential,False,True,100.30600000000001,"LINESTRING (-91.4938125 44.811384, -91.4938659 44.8114393, -91.494136 44.8117192, -91.4945027 44.8121413)",,,,
427319397,Gray Street,residential,False,False,102.7,"LINESTRING (-91.4938125 44.811384, -91.4932158 44.8116589, -91.4927207 44.8118871)",,,,
427319397,Gray Street,residential,False,True,98.241,"LINESTRING (-91.4938125 44.811384, -91.494755 44.8109267, -91.4948383 44.8108831)",,,,
94054877,Talmadge Street,residential,False,False,38.469,"LINESTRING (-91.4927207 44.8118871, -91.49244 44.8116042)",,,,
94054877,Talmadge Street,residential,False,True,84.748,"LINESTRING (-91.4927207 44.8118871, -91.4928082 44.8119767, -91.4931369 44.8123137, -91.493181 44.8123589, -91.493227 44.8124471, -91.4932235 44.8125414)",,,,
427319397,Gray Street,residential,False,True,102.7,"LINESTRING (-91.4927207 44.8118871, -91.4932158 44.8116589, -91.4938125 44.811384)",,,,
21466336,Emery Street,residential,False,False,101.268,"LINESTRING (-91.4959033 44.8071216, -91.4958078 44.8071661, -91.4953579 44.8073758, -91.494938 44.8075715, -91.4948304 44.8076216)",,,,
486482287,South Barstow Street,tertiary,False,False,100.14200000000001,"LINESTRING (-91.4959033 44.8071216, -91.4959636 44.8071863, -91.49612 44.8073568, -91.496537 44.8078094, -91.4965979 44.8078754)",25 mph,2,,
"[21466336, 453093693]","['South Dewey Street', 'Emery Street']",residential,False,"[False, True]",198.488,"LINESTRING (-91.4948304 44.8076216, -91.4947381 44.8076641, -91.4942112 44.8079067, -91.4939695 44.8080181, -91.4938923 44.8080536, -91.4938695 44.8080641, -91.493795 44.8080984, -91.4938715 44.8081803, -91.4941616 44.8084906, -91.494357 44.8086997, -91.4944485 44.8087976, -91.4945033 44.8088562)",,,,
21466336,Emery Street,residential,False,True,101.26799999999999,"LINESTRING (-91.4948304 44.8076216, -91.494938 44.8075715, -91.4953579 44.8073758, -91.4958078 44.8071661, -91.4959033 44.8071216)",,,,
477406215,South Farwell Street,secondary,False,False,101.254,"LINESTRING (-91.4948304 44.8076216, -91.4947818 44.8075684, -91.4942017 44.8069327, -91.4941329 44.8068572)",30 mph,4,,
477406215,South Farwell Street,secondary,False,True,101.27600000000001,"LINESTRING (-91.4948304 44.8076216, -91.494891 44.8076859, -91.495479 44.8083106, -91.4955434 44.808379)",30 mph,4,,
"[21468851, 69063375]","['Hobart Street', 'Galloway Street']",residential,False,"[False, True]",203.311,"LINESTRING (-91.502941 44.8153188, -91.5029263 44.8152425, -91.5028245 44.8148673, -91.5027655 44.8146328, -91.5027331 44.8145041, -91.5027177 44.8144428, -91.5026075 44.8144575, -91.5022228 44.814509, -91.5015265 44.8146022, -91.5014182 44.8146167)",30 mph,,,
905487086,Wisconsin Street,residential,False,False,104.60400000000001,"LINESTRING (-91.502941 44.8153188, -91.502839 44.8153328, -91.5022135 44.8154184, -91.5017478 44.8154812, -91.5016389 44.815497)",25 mph,2,,
905487086,Wisconsin Street,residential,False,True,101.661,"LINESTRING (-91.502941 44.8153188, -91.5030556 44.8153033, -91.503789 44.8152044, -91.5041374 44.8151564, -91.5042068 44.8151468)",25 mph,2,,
69414277,North Farwell Street,secondary,False,True,105.164,"LINESTRING (-91.5003313 44.8156586, -91.5003089 44.8155687, -91.5002121 44.8151807, -91.5001226 44.8148217, -91.500099 44.8147273)",,,,
905487086,Wisconsin Street,residential,False,True,104.696,"LINESTRING (-91.5003313 44.8156586, -91.5004445 44.8156446, -91.5005937 44.8156262, -91.5006518 44.815619, -91.5006755 44.8156161, -91.5010774 44.8155664, -91.5011559 44.8155567, -91.5015163 44.8155121, -91.5016389 44.815497)",25 mph,2,,
21467844,Talmadge Street,residential,False,False,76.69200000000001,"LINESTRING (-91.4939049 44.8131539, -91.4938479 44.8130885, -91.4935527 44.8127494, -91.4934894 44.8126767, -91.4934591 44.8125497)",,,,
"[453094586, 453094587, 968678380]",East Grand Avenue,residential,False,True,109.369,"LINESTRING (-91.4939049 44.8131539, -91.4941038 44.8131469, -91.4945473 44.8131312, -91.4946023 44.8131218, -91.4947313 44.8130997, -91.4949049 44.8130361, -91.4950347 44.8129743, -91.4952092 44.8129017)",25 mph,,,
453093695,Main Street,tertiary,False,False,18.608,"LINESTRING (-91.4934591 44.8125497, -91.4932235 44.8125414)",,,,
21467844,Talmadge Street,residential,False,True,76.692,"LINESTRING (-91.4934591 44.8125497, -91.4934894 44.8126767, -91.4935527 44.8127494, -91.4938479 44.8130885, -91.4939049 44.8131539)",,,,
453093695,Main Street,tertiary,False,True,94.672,"LINESTRING (-91.4934591 44.8125497, -91.4936584 44.8125144, -91.4939224 44.8123956, -91.4945027 44.8121413)",,,,
94054877,Talmadge Street,residential,False,True,38.469,"LINESTRING (-91.49244 44.8116042, -91.4927207 44.8118871)",,,,
40746849,West Grand Avenue,residential,False,True,101.664,"LINESTRING (-91.5042217 44.8090541, -91.5041027 44.8091032, -91.5035823 44.8093185, -91.5033428 44.80941, -91.5031821 44.8094714, -91.5030993 44.8095031)",,,,
354591041,2nd Avenue,tertiary,False,True,183.31599999999997,"LINESTRING (-91.5042217 44.8090541, -91.5041727 44.8089877, -91.503957 44.8086959, -91.5038793 44.8085907, -91.5038067 44.8085209, -91.5037262 44.8084714, -91.5035966 44.8084123, -91.5035017 44.8083819, -91.5034067 44.8083626, -91.5032724 44.8083512, -91.5031925 44.8083509, -91.5031017 44.8083557, -91.5030026 44.8083765, -91.502804 44.8084415, -91.5026752 44.8084742, -91.5025374 44.8084878, -91.5024412 44.8084855)",,2,,
21470966,Dodge Street,residential,False,True,103.244,"LINESTRING (-91.4923242 44.8098932, -91.4930597 44.8106612)",,,,
21468649,Seaver Street,residential,False,True,106.327,"LINESTRING (-91.4923242 44.8098932, -91.492889 44.8096265, -91.4934467 44.8093639)",,,,
486482287,South Barstow Street,tertiary,False,False,97.14899999999999,"LINESTRING (-91.4965979 44.8078754, -91.4966615 44.8079433, -91.4968397 44.8081336, -91.4970954 44.8084049, -91.4972335 44.808554, -91.4972794 44.8086031)",25 mph,2,,
486482287,South Barstow Street,tertiary,False,True,100.14200000000001,"LINESTRING (-91.4965979 44.8078754, -91.496537 44.8078094, -91.49612 44.8073568, -91.4959636 44.8071863, -91.4959033 44.8071216)",25 mph,2,,
"[21468650, 1266588155]",Seaver Street,residential,False,False,100.28999999999999,"LINESTRING (-91.4965979 44.8078754, -91.4965085 44.8079167, -91.4963777 44.8079772, -91.4961988 44.8080599, -91.4960718 44.8081242, -91.4956389 44.8083319, -91.4955434 44.808379)",25 mph,2,,
1266588155,Seaver Street,residential,False,True,71.223,"LINESTRING (-91.4965979 44.8078754, -91.4966824 44.807836, -91.4967664 44.8077966, -91.4969474 44.807712, -91.4972479 44.8075716, -91.4973518 44.807523)",25 mph,2,,
21468650,Seaver Street,residential,False,False,97.715,"LINESTRING (-91.4955434 44.808379, -91.4954529 44.8084205, -91.4945716 44.8088248, -91.4945033 44.8088562)",25 mph,2,,
"[21468650, 1266588155]",Seaver Street,residential,False,True,100.28999999999999,"LINESTRING (-91.4955434 44.808379, -91.4956389 44.8083319, -91.4960718 44.8081242, -91.4961988 44.8080599, -91.4963777 44.8079772, -91.4965085 44.8079167, -91.4965979 44.8078754)",25 mph,2,,
477406215,South Farwell Street,secondary,False,False,101.27600000000001,"LINESTRING (-91.4955434 44.808379, -91.495479 44.8083106, -91.494891 44.8076859, -91.4948304 44.8076216)",30 mph,4,,
477406215,South Farwell Street,secondary,False,True,65.239,"LINESTRING (-91.4955434 44.808379, -91.495605 44.8084448, -91.4960008 44.8088678)",30 mph,4,,
21468650,Seaver Street,residential,False,True,97.715,"LINESTRING (-91.4945033 44.8088562, -91.4945716 44.8088248, -91.4954529 44.8084205, -91.4955434 44.808379)",25 mph,2,,
"[21466336, 453093693]","['South Dewey Street', 'Emery Street']",residential,False,"[False, True]",198.488,"LINESTRING (-91.4945033 44.8088562, -91.4944485 44.8087976, -91.494357 44.8086997, -91.4941616 44.8084906, -91.4938715 44.8081803, -91.493795 44.8080984, -91.4938695 44.8080641, -91.4938923 44.8080536, -91.4939695 44.8080181, -91.4942112 44.8079067, -91.4947381 44.8076641, -91.4948304 44.8076216)",,,,
453093693,South Dewey Street,residential,False,True,101.44399999999999,"LINESTRING (-91.4945033 44.8088562, -91.4945725 44.8089318, -91.4951501 44.8095633, -91.4952033 44.8096215)",,,,
"[453093691, 69414287]",South Dewey Street,residential,False,False,96.46,"LINESTRING (-91.4979625 44.8126138, -91.4979335 44.812582, -91.497811 44.8124474, -91.4976859 44.8123098, -91.4974865 44.8120907, -91.4973593 44.8119515, -91.4972988 44.8118852)",,,,
"[21471297, 69414287, 427113980, 21468700, 21471295]","['South Dewey Street', 'North Dewey Street']",residential,False,"[False, True]",267.722,"LINESTRING (-91.4979625 44.8126138, -91.4980556 44.8127086, -91.4981704 44.8128253, -91.4981992 44.8128553, -91.498247 44.8129052, -91.4982849 44.8129449, -91.4985383 44.8134395, -91.4985468 44.8134561, -91.4985921 44.8135446, -91.4986222 44.8136045, -91.4987137 44.8137869, -91.4988442 44.8140546, -91.4988675 44.8140984, -91.4989564 44.814311, -91.4990832 44.8146043, -91.4991074 44.8146728, -91.4991347 44.8147556, -91.4991415 44.8148512)",25 mph,2,yes,
94054881,Gibson Street,residential,False,False,140.99,"LINESTRING (-91.4979625 44.8126138, -91.497881 44.8126531, -91.4974546 44.812859, -91.4972656 44.8129503, -91.4968401 44.8130515, -91.4963703 44.8131633)",,,,
453093691,South Dewey Street,residential,False,False,99.779,"LINESTRING (-91.4972988 44.8118852, -91.4972361 44.8118191, -91.496657 44.8112088, -91.4965925 44.8111408)",,,,
"[453093691, 69414287]",South Dewey Street,residential,False,True,96.46,"LINESTRING (-91.4972988 44.8118852, -91.4973593 44.8119515, -91.4974865 44.8120907, -91.4976859 44.8123098, -91.497811 44.8124474, -91.4979335 44.812582, -91.4979625 44.8126138)",,,,
968678380,East Grand Avenue,residential,False,False,97.95499999999998,"LINESTRING (-91.4972988 44.8118852, -91.4972071 44.8119285, -91.4967749 44.8121326, -91.4963358 44.8123399, -91.4962651 44.8123733)",25 mph,,,
"[968678378, 968678380]",East Grand Avenue,residential,False,True,100.69300000000001,"LINESTRING (-91.4972988 44.8118852, -91.4973983 44.8118405, -91.4978286 44.8116474, -91.4979527 44.811589, -91.4981417 44.8114999, -91.4982609 44.8114438, -91.4983697 44.8113925)",25 mph,,,
354654689,Main Street,tertiary,False,True,100.58,"LINESTRING (-91.4965925 44.8111408, -91.4966948 44.8110926, -91.4967769 44.811054, -91.4971144 44.8108952, -91.4973678 44.810776, -91.4975568 44.810687, -91.497655 44.8106408)",,,,
453093691,South Dewey Street,residential,False,True,99.779,"LINESTRING (-91.4965925 44.8111408, -91.496657 44.8112088, -91.4972361 44.8118191, -91.4972988 44.8118852)",,,,
"[453093692, 453093695]",Main Street,tertiary,False,False,96.999,"LINESTRING (-91.4965925 44.8111408, -91.4965023 44.8111826, -91.4964499 44.8112068, -91.4960762 44.8113799, -91.4955629 44.8116177)",,,,
453093693,South Dewey Street,residential,False,False,100.99300000000001,"LINESTRING (-91.4965925 44.8111408, -91.4965318 44.8110733, -91.4962695 44.8107821, -91.4959557 44.8104335, -91.4959033 44.8103754)",,,,
123315271,East Lake Street,residential,False,True,98.77799999999999,"LINESTRING (-91.4952033 44.8096215, -91.4952779 44.8095853, -91.4957027 44.8093791, -91.4961086 44.8091821, -91.4962367 44.8091199)",,,,
453093693,South Dewey Street,residential,False,False,101.44399999999999,"LINESTRING (-91.4952033 44.8096215, -91.4951501 44.8095633, -91.4945725 44.8089318, -91.4945033 44.8088562)",,,,
453093693,South Dewey Street,residential,False,True,100.38799999999999,"LINESTRING (-91.4952033 44.8096215, -91.4952258 44.8096458, -91.4952599 44.8096834, -91.4954304 44.8098709, -91.4957092 44.8101664, -91.495827 44.8102932, -91.4958467 44.8103144, -91.4959033 44.8103754)",,,,
21468828,East Grand Avenue,residential,False,False,39.726,"LINESTRING (-91.5005804 44.8103487, -91.5002595 44.8105006, -91.5001615 44.810547)",25 mph,2,,
21468828,East Grand Avenue,residential,False,False,99.465,"LINESTRING (-91.4994081 44.8108851, -91.4993219 44.8109272, -91.4988844 44.811141, -91.4988568 44.8111545, -91.49848 44.8113386, -91.4983697 44.8113925)",25 mph,2,,
21468828,East Grand Avenue,residential,False,True,70.325,"LINESTRING (-91.4994081 44.8108851, -91.4994957 44.8108458, -91.5000697 44.8105882, -91.5001615 44.810547)",25 mph,2,,
486479431,South Barstow Street,tertiary,False,False,100.41399999999999,"LINESTRING (-91.4994081 44.8108851, -91.4994749 44.8109566, -91.4996316 44.8111242, -91.500057 44.8115792, -91.5001116 44.8116377)",25 mph,2,,
486479431,South Barstow Street,tertiary,False,True,99.644,"LINESTRING (-91.4994081 44.8108851, -91.4993543 44.8108275, -91.4987702 44.8102016, -91.4987108 44.8101379)",25 mph,2,,
21468828,East Grand Avenue,residential,False,True,99.465,"LINESTRING (-91.4983697 44.8113925, -91.49848 44.8113386, -91.4988568 44.8111545, -91.4988844 44.811141, -91.4993219 44.8109272, -91.4994081 44.8108851)",25 mph,2,,
21468925,South Farwell Street,secondary,False,True,100.82300000000001,"LINESTRING (-91.4983697 44.8113925, -91.4983113 44.8113311, -91.4980725 44.81108, -91.4980395 44.8110453, -91.4979462 44.8109471, -91.4977364 44.8107264, -91.497655 44.8106408)",,,,
"[968678378, 968678380]",East Grand Avenue,residential,False,False,100.69299999999998,"LINESTRING (-91.4983697 44.8113925, -91.4982609 44.8114438, -91.4981417 44.8114999, -91.4979527 44.811589, -91.4978286 44.8116474, -91.4973983 44.8118405, -91.4972988 44.8118852)",25 mph,,,
968678379,South Farwell Street,secondary,False,False,100.214,"LINESTRING (-91.4983697 44.8113925, -91.4984251 44.8114525, -91.4989973 44.8120722, -91.4990658 44.8121464)",,,,
"[21469474, 69414283, 905487085, 21468926]","['South Farwell Street', 'North Farwell Street']",secondary,False,"[False, True]",251.363,"LINESTRING (-91.4994065 44.8125269, -91.4994549 44.812592, -91.4995731 44.8128355, -91.4997127 44.813199, -91.4997173 44.8132164, -91.4998044 44.813561, -91.4998876 44.8138908, -91.4999598 44.8141694, -91.5000051 44.8143496, -91.5000783 44.8146441, -91.500099 44.8147273)",30 mph,4,yes,
217233479,Eau Claire Street,tertiary,False,False,103.978,"LINESTRING (-91.4994065 44.8125269, -91.4995375 44.8124928, -91.4996282 44.8124692, -91.5005402 44.8122317, -91.5006439 44.8122047)",,,,
968678379,South Farwell Street,secondary,False,True,50.126,"LINESTRING (-91.4994065 44.8125269, -91.4993781 44.8124935, -91.4993458 44.8124592, -91.4990658 44.8121464)",,,,
"[427318656, 427318657, 21469958]",Gibson Street,residential,False,True,100.03000000000002,"LINESTRING (-91.4990658 44.8121464, -91.4991749 44.8120955, -91.4991877 44.8120895, -91.499588 44.8118921, -91.5000263 44.8116791, -91.5001116 44.8116377)",,,,yes
968678379,South Farwell Street,secondary,False,False,50.126000000000005,"LINESTRING (-91.4990658 44.8121464, -91.4993458 44.8124592, -91.4993781 44.8124935, -91.4994065 44.8125269)",,,,
968678379,South Farwell Street,secondary,False,True,100.214,"LINESTRING (-91.4990658 44.8121464, -91.4989973 44.8120722, -91.4984251 44.8114525, -91.4983697 44.8113925)",,,,
21468925,South Farwell Street,secondary,False,False,100.82300000000001,"LINESTRING (-91.497655 44.8106408, -91.4977364 44.8107264, -91.4979462 44.8109471, -91.4980395 44.8110453, -91.4980725 44.81108, -91.4983113 44.8113311, -91.4983697 44.8113925)",,,,
354654688,South Farwell Street,secondary,False,True,102.04499999999999,"LINESTRING (-91.497655 44.8106408, -91.4972866 44.8102458, -91.4970162 44.8099558, -91.4969413 44.8098754)",,,,
354654689,Main Street,tertiary,False,False,100.58,"LINESTRING (-91.497655 44.8106408, -91.4975568 44.810687, -91.4973678 44.810776, -91.4971144 44.8108952, -91.4967769 44.811054, -91.4966948 44.8110926, -91.4965925 44.8111408)",,,,
