osmid,name,highway,oneway,reversed,length,ref,lanes,maxspeed,geometry
18093561,1st Avenue Northeast,residential,False,True,16.898,,,,"LINESTRING (-95.9754347 45.9943862, -95.975428 45.9942343)"
116187902,State Highway 79,secondary,True,False,54.02,MN 79,,,"LINESTRING (-95.9754347 45.9943862, -95.9761338 45.9943749)"
18093286,Central Avenue North,residential,False,False,16.512,,,,"LINESTRING (-95.9774911 45.9943576, -95.9774909 45.9942091)"
18094143,2nd Street Northwest,trunk,True,False,70.895,US 59;MN 55,1,30 mph,"LINESTRING (-95.9774911 45.9943576, -95.9784088 45.9943528)"
"[18093760, 18093921, 18093286]","['Central Avenue North', '1st Avenue Northwest', 'Central Avenue']",residential,False,True,544.287,,,,"LINESTRING (-95.9774911 45.9943576, -95.9775163 45.9950584, -95.9775162 45.9961595, -95.9775478 45.9962579, -95.9776432 45.9963463, -95.9788129 45.9968382, -95.9792327 45.9968393, -95.9792485 45.9951994)"
18093689,2nd Avenue Northeast,residential,False,False,136.117,,,,"LINESTRING (-95.9741334 45.9922613, -95.9741461 45.9934854)"
18093730,2nd Avenue Southeast,residential,False,True,125.265,,,,"LINESTRING (-95.9741334 45.9922613, -95.9741203 45.9911348)"
59997688,East Division Street,tertiary,False,False,101.033,,,,"LINESTRING (-95.9741334 45.9922613, -95.9754412 45.9922573)"
59997688,East Division Street,tertiary,False,True,100.499,,,,"LINESTRING (-95.9741334 45.9922613, -95.9728325 45.9922611)"
18093561,1st Avenue Northeast,residential,False,False,135.38,,,,"LINESTRING (-95.9754412 45.9922573, -95.9754381 45.9934748)"
18093596,1st Avenue Southeast,residential,False,True,123.209,,,,"LINESTRING (-95.9754412 45.9922573, -95.9754271 45.9911493)"
59997688,East Division Street,tertiary,False,False,99.858,,,,"LINESTRING (-95.9754412 45.9922573, -95.9767338 45.9922557)"
59997688,East Division Street,tertiary,False,True,101.033,,,,"LINESTRING (-95.9754412 45.9922573, -95.9741334 45.9922613)"
18093919,Central Avenue,trunk,False,True,126.248,US 59;MN 55,2,30 mph,"LINESTRING (-95.9767338 45.9922557, -95.976705 45.9911205)"
59997688,East Division Street,tertiary,False,True,99.858,,,,"LINESTRING (-95.9767338 45.9922557, -95.9754412 45.9922573)"
18093919,Central Avenue,trunk,False,False,134.87,US 59;MN 55,2,30 mph,"LINESTRING (-95.9767338 45.9922557, -95.9767482 45.9929973, -95.9767573 45.9934685)"
116321789,Division Street,tertiary,False,False,123.911,CR 1,,,"LINESTRING (-95.9767338 45.9922557, -95.977526 45.9922509, -95.9783377 45.9922459)"
18093759,1st Avenue Northwest,residential,False,False,135.297,,,,"LINESTRING (-95.9783377 45.9922459, -95.9783544 45.9934626)"
18093795,1st Avenue Southwest,residential,False,True,142.494,,,,"LINESTRING (-95.9783377 45.9922459, -95.9783173 45.9909645)"
116321789,Division Street,tertiary,False,False,122.348,CR 1,,,"LINESTRING (-95.9783377 45.9922459, -95.9799214 45.9922406)"
116321789,Division Street,tertiary,False,True,123.911,CR 1,,,"LINESTRING (-95.9783377 45.9922459, -95.977526 45.9922509, -95.9767338 45.9922557)"
18093832,2nd Avenue Northwest,residential,False,False,134.58,,,,"LINESTRING (-95.9799214 45.9922406, -95.9799283 45.9934509)"
18093850,2nd Avenue Southwest,residential,False,True,140.763,,,,"LINESTRING (-95.9799214 45.9922406, -95.9799131 45.9909747)"
116321789,Division Street,tertiary,False,True,122.348,CR 1,,,"LINESTRING (-95.9799214 45.9922406, -95.9783377 45.9922459)"
116321789,Division Street,tertiary,False,False,244.15699999999998,CR 1,,,"LINESTRING (-95.9799214 45.9922406, -95.9824534 45.9922481, -95.9830798 45.9922128)"
116321789,Division Street,tertiary,False,True,244.15699999999998,CR 1,,,"LINESTRING (-95.9830798 45.9922128, -95.9824534 45.9922481, -95.9799214 45.9922406)"
18093405,3rd Street Northeast,residential,False,False,98.739,,,,"LINESTRING (-95.9702974 45.9954097, -95.9715755 45.9954204)"
18093575,5th Avenue Northeast,residential,False,True,163.824,,,,"LINESTRING (-95.9702974 45.9954097, -95.9702307 45.994091, -95.9702545 45.9939381)"
18093405,3rd Street Northeast,residential,False,False,102.835,,,,"LINESTRING (-95.9715755 45.9954204, -95.9729067 45.9954171)"
18093405,3rd Street Northeast,residential,False,True,98.739,,,,"LINESTRING (-95.9715755 45.9954204, -95.9702974 45.9954097)"
18093504,4th Avenue Northeast,residential,False,True,139.097,,,,"LINESTRING (-95.9715755 45.9954204, -95.9715501 45.9941696)"
18093405,3rd Street Northeast,residential,False,False,39.085,,,,"LINESTRING (-95.9729067 45.9954171, -95.973411 45.9953886)"
18093405,3rd Street Northeast,residential,False,True,102.835,,,,"LINESTRING (-95.9729067 45.9954171, -95.9715755 45.9954204)"
18094095,3rd Avenue Northeast,residential,False,True,122.124,,,,"LINESTRING (-95.9729067 45.9954171, -95.9728705 45.9943191)"
18093405,3rd Street Northeast,residential,False,True,39.085,,,,"LINESTRING (-95.973411 45.9953886, -95.9729067 45.9954171)"
772270960,County Highway 4,tertiary,False,False,125.03899999999999,CR 4,,,"LINESTRING (-95.973411 45.9953886, -95.9738723 45.9948296, -95.9741942 45.9944047)"
18094126,3rd Avenue Southeast,residential,False,False,141.576,,,,"LINESTRING (-95.9728102 45.9898756, -95.9728208 45.9911488)"
"[18093449, 18093730]","['2nd Avenue Southeast', '3rd Street Southeast']",residential,False,False,197.018,,,,"LINESTRING (-95.9728102 45.9898756, -95.973388 45.9901334, -95.974074 45.9903752, -95.9741203 45.9911348)"
18093504,4th Avenue Northeast,residential,False,False,136.43,,,,"LINESTRING (-95.9715307 45.9922672, -95.971546 45.9934941)"
18093531,4th Avenue Southeast,residential,False,True,122.815,,,,"LINESTRING (-95.9715307 45.9922672, -95.971535 45.9911627)"
59997688,East Division Street,tertiary,False,False,100.571,,,,"LINESTRING (-95.9715307 45.9922672, -95.9728325 45.9922611)"
18093504,4th Avenue Northeast,residential,False,False,75.113,,,,"LINESTRING (-95.971546 45.9934941, -95.9715501 45.9941696)"
18093504,4th Avenue Northeast,residential,False,True,136.43,,,,"LINESTRING (-95.971546 45.9934941, -95.9715307 45.9922672)"
18094059,1st Street Northeast,residential,False,False,101.395,,,,"LINESTRING (-95.971546 45.9934941, -95.9728584 45.9934816)"
18094059,1st Street Northeast,residential,False,True,99.442,,,,"LINESTRING (-95.971546 45.9934941, -95.9702588 45.9934867)"
18093504,4th Avenue Northeast,residential,False,False,139.097,,,,"LINESTRING (-95.9715501 45.9941696, -95.9715755 45.9954204)"
18093504,4th Avenue Northeast,residential,False,True,75.113,,,,"LINESTRING (-95.9715501 45.9941696, -95.971546 45.9934941)"
18093782,State Highway 79,secondary,False,False,103.347,MN 79,,,"LINESTRING (-95.9715501 45.9941696, -95.9728705 45.9943191)"
18093991,2nd Street Northeast,secondary,False,True,103.344,MN 79,,,"LINESTRING (-95.9715501 45.9941696, -95.9702545 45.9939381)"
18093531,4th Avenue Southeast,residential,False,False,140.116,,,,"LINESTRING (-95.9715036 45.9899028, -95.971535 45.9911627)"
18093531,4th Avenue Southeast,residential,False,False,122.815,,,,"LINESTRING (-95.971535 45.9911627, -95.9715307 45.9922672)"
