osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge
90757441,Hawthorne Avenue,residential,False,False,119.021,"LINESTRING (-122.5375686 37.936822, -122.5375436 37.9368504, -122.5373761 37.9370456, -122.5368326 37.9377212)",,,
90757441,Hawthorne Avenue,residential,False,True,35.371,"LINESTRING (-122.5375686 37.936822, -122.5376249 37.9365849, -122.5376439 37.9365095)",,,
90757511,Willow Avenue,residential,False,False,172.268,"LINESTRING (-122.5375686 37.936822, -122.5382156 37.9370329, -122.538583 37.9371964, -122.5389023 37.9372846, -122.5391071 37.9373332, -122.5393904 37.9373828)",,,
12178735,Holly Avenue,residential,False,True,101.88,"LINESTRING (-122.5393904 37.9373828, -122.5396157 37.937236, -122.5400716 37.9368996, -122.5402471 37.9367646)",,,
90757509,Boyd Street,residential,False,False,51.196,"LINESTRING (-122.5393904 37.9373828, -122.5394976 37.937437, -122.5396183 37.9376527, -122.5397283 37.9377416)",,,
90757511,Willow Avenue,residential,False,True,172.26800000000003,"LINESTRING (-122.5393904 37.9373828, -122.5391071 37.9373332, -122.5389023 37.9372846, -122.538583 37.9371964, -122.5382156 37.9370329, -122.5375686 37.936822)",,,
12175848,Cane Street,residential,False,False,52.994,"LINESTRING (-122.5348702 37.9350435, -122.5349921 37.9350629, -122.5351797 37.9350967, -122.5353834 37.9351307, -122.5354606 37.9351449)",,,
"[12175848, 12176153]","['Holcomb Avenue', 'Cane Street']",residential,False,"[False, True]",301.336,"LINESTRING (-122.5348702 37.9350435, -122.5345182 37.9349947, -122.5343795 37.9349671, -122.5342897 37.9349252, -122.5340967 37.9348463, -122.5339626 37.9347937, -122.5338811 37.9347295, -122.5338583 37.9347115, -122.5337641 37.9345886, -122.5337332 37.9344954, -122.5332426 37.9330126, -122.5332259 37.9329595)",,,
12175848,Cane Street,residential,False,True,52.99400000000001,"LINESTRING (-122.5354606 37.9351449, -122.5353834 37.9351307, -122.5351797 37.9350967, -122.5349921 37.9350629, -122.5348702 37.9350435)",,,
858685918,Magnolia Avenue,secondary,False,False,107.064,"LINESTRING (-122.5354606 37.9351449, -122.5354468 37.9351967, -122.535419 37.9352775, -122.5353594 37.9354878, -122.5352489 37.9358886, -122.5352054 37.9360326, -122.5351917 37.936084)",2,25 mph,
858685918,Magnolia Avenue,secondary,False,True,109.33699999999999,"LINESTRING (-122.5354606 37.9351449, -122.535479 37.9350844, -122.535495 37.9350282, -122.5355293 37.9349045, -122.5355327 37.9348899, -122.5356288 37.9345103, -122.5357033 37.9342417, -122.5357188 37.934183)",2,25 mph,
12184423,Alexander Avenue,residential,False,True,77.2,"LINESTRING (-122.5326189 37.930009, -122.5334273 37.9300285, -122.5334987 37.9300302)",2,,
"[98567753, 90758874, 573480762]","['Alexander Avenue', 'Alexander-Acacia Bridge']",residential,False,False,89.726,"LINESTRING (-122.5326189 37.930009, -122.532407 37.9299837, -122.5318581 37.9299796, -122.5317116 37.9299827, -122.5315987 37.9299759)",2,,yes
"[90757229, 858353887]",Holcomb Avenue,residential,True,False,135.088,"LINESTRING (-122.5325711 37.9309993, -122.5322754 37.9301527, -122.5322828 37.9301003, -122.5323236 37.9300725, -122.5323436 37.9300677, -122.5324635 37.9300398, -122.5326189 37.930009)",,,
90858718,La Rosa Way,residential,False,False,104.36099999999999,"LINESTRING (-122.5325711 37.9309993, -122.5336569 37.930771, -122.5337209 37.9307577)",,,
90757229,Holcomb Avenue,residential,True,False,7.726,"LINESTRING (-122.532896 37.9320066, -122.5328751 37.9319391)",,,
90757534,Baltimore Avenue,residential,True,False,105.53799999999998,"LINESTRING (-122.532896 37.9320066, -122.533074 37.9319678, -122.5330975 37.9319628, -122.5339669 37.9317801, -122.5340583 37.9317609)",,,
"[12175848, 12176153]","['Holcomb Avenue', 'Cane Street']",residential,False,"[False, True]",301.33599999999996,"LINESTRING (-122.5332259 37.9329595, -122.5332426 37.9330126, -122.5337332 37.9344954, -122.5337641 37.9345886, -122.5338583 37.9347115, -122.5338811 37.9347295, -122.5339626 37.9347937, -122.5340967 37.9348463, -122.5342897 37.9349252, -122.5343795 37.9349671, -122.5345182 37.9349947, -122.5348702 37.9350435)",,,
90757229,Holcomb Avenue,residential,True,False,109.903,"LINESTRING (-122.5332259 37.9329595, -122.5331934 37.9328974, -122.5331286 37.9327038, -122.5329508 37.9321671, -122.5329496 37.9321618, -122.5329405 37.9321333, -122.532896 37.9320066)",,,
858712434,William Avenue,residential,False,True,102.60900000000001,"LINESTRING (-122.5332259 37.9329595, -122.5332738 37.9329438, -122.5342706 37.9327206, -122.5343494 37.932703)",,,
858712435,William Avenue,residential,False,False,30.381,"LINESTRING (-122.5332259 37.9329595, -122.5330748 37.9329993, -122.5328983 37.9330483)",,,
12176449,Acacia Avenue,residential,False,False,192.349,"LINESTRING (-122.5315987 37.9299759, -122.531709 37.9300756, -122.5317992 37.9301492, -122.5318697 37.9302562, -122.5319364 37.9304229, -122.5320465 37.9307667, -122.5321858 37.9312977, -122.532236 37.931598)",,,
90757325,Alexander Avenue,residential,False,False,73.02799999999999,"LINESTRING (-122.5315987 37.9299759, -122.5312909 37.9297662, -122.5311693 37.9297404, -122.5308693 37.9297411)",,,
"[98567753, 90758874, 573480762]","['Alexander Avenue', 'Alexander-Acacia Bridge']",residential,False,True,89.726,"LINESTRING (-122.5315987 37.9299759, -122.5317116 37.9299827, -122.5318581 37.9299796, -122.532407 37.9299837, -122.5326189 37.930009)",2,,yes
659852379,Meadowood Drive,residential,False,False,0.732,"LINESTRING (-122.5300585 37.9356642, -122.5300502 37.9356649)",,,
12176515,Hawkins Way,residential,False,False,57.638999999999996,"LINESTRING (-122.5300585 37.9356642, -122.5301157 37.935702, -122.5302086 37.9357629, -122.5303303 37.9358221, -122.5304374 37.9358547, -122.5306413 37.93586)",,,
659852379,Meadowood Drive,residential,False,True,102.158,"LINESTRING (-122.5300585 37.9356642, -122.5301878 37.9355886, -122.5303203 37.9354621, -122.5304961 37.9353766, -122.5307934 37.9353641, -122.5310794 37.935409)",,,
90539130,Pepper Avenue,residential,False,True,51.45,"LINESTRING (-122.530295 37.9314624, -122.5302073 37.9310049)",,,
480733939,Elm Avenue,residential,False,False,124.32799999999999,"LINESTRING (-122.530295 37.9314624, -122.5308742 37.9315918, -122.5314832 37.931744, -122.5316597 37.9317366)",,,
90854843,Madrone Avenue,residential,False,False,246.652,"LINESTRING (-122.5359837 37.9325358, -122.5360756 37.9325134, -122.5361233 37.9325019, -122.5362294 37.9324275, -122.5366318 37.9320742, -122.5366766 37.9320219, -122.5368878 37.9315548, -122.5370152 37.9313137, -122.5371343 37.9312161, -122.5376866 37.9310331, -122.5377894 37.9309992)",,,
858685918,Magnolia Avenue,secondary,False,False,185.408,"LINESTRING (-122.5359837 37.9325358, -122.5360137 37.932647, -122.5359987 37.9327556, -122.5359881 37.932802, -122.5359494 37.9330168, -122.5359325 37.9331133, -122.5358799 37.9333924, -122.5358702 37.9334456, -122.5358499 37.9335596, -122.5357326 37.9341171, -122.5357188 37.934183)",2,25 mph,
