osmid,name,highway,oneway,reversed,length,lanes,geometry,ref,maxspeed,bridge
17704415,Maple Street,residential,False,True,140.036,,"LINESTRING (-75.5667092 38.0730196, -75.565863 38.072539, -75.5654119 38.0722827)",,,
976727744,Market Street,secondary,False,False,78.803,2,"LINESTRING (-75.5660571 38.0737484, -75.566751 38.0741999)",US 13 Business,,
17704228,4th Street,residential,False,False,78.60000000000001,,"LINESTRING (-75.5660571 38.0737484, -75.5659964 38.0738147, -75.565532 38.0743218)",,,
17704228,4th Street,residential,False,True,99.125,,"LINESTRING (-75.5660571 38.0737484, -75.5661082 38.0736913, -75.5667092 38.0730196)",,,
976727744,Market Street,secondary,False,True,145.514,2,"LINESTRING (-75.5660571 38.0737484, -75.5654448 38.0733387, -75.5651079 38.0731097, -75.5647859 38.0729053)",US 13 Business,,
17704228,4th Street,residential,False,False,67.504,,"LINESTRING (-75.565532 38.0743218, -75.5650811 38.0748143)",,,
17708484,Cemetery Avenue,residential,False,False,72.864,,"LINESTRING (-75.565532 38.0743218, -75.566161 38.074751)",,,
17704228,4th Street,residential,False,True,78.60000000000001,,"LINESTRING (-75.565532 38.0743218, -75.5659964 38.0738147, -75.5660571 38.0737484)",,,
17704228,4th Street,residential,False,True,67.504,,"LINESTRING (-75.5650811 38.0748143, -75.565532 38.0743218)",,,
17705425,Oxford Street,residential,False,True,65.674,,"LINESTRING (-75.5650811 38.0748143, -75.564506 38.074435)",,,
17704228,4th Street,residential,False,False,95.994,,"LINESTRING (-75.5650811 38.0748143, -75.5644793 38.0754715, -75.5644398 38.0755146)",,,
17706526,Linden Avenue,tertiary,False,False,58.928,2,"LINESTRING (-75.5644398 38.0755146, -75.5650109 38.0757952)",,,
17706526,Linden Avenue,tertiary,False,True,8.839,2,"LINESTRING (-75.5644398 38.0755146, -75.5643392 38.0755077)",,,
17704228,4th Street,residential,False,True,95.994,,"LINESTRING (-75.5644398 38.0755146, -75.5644793 38.0754715, -75.5650811 38.0748143)",,,
17704314,Cedar Street,tertiary,False,False,103.95,,"LINESTRING (-75.5695342 38.0731177, -75.5704623 38.0737009)",,,
17704314,Cedar Street,tertiary,False,True,209.53,,"LINESTRING (-75.5695342 38.0731177, -75.5677215 38.0718871)",,,
145883860,2nd Street,secondary,True,False,66.049,,"LINESTRING (-75.5695342 38.0731177, -75.5691438 38.073626)",,,
17704314,Cedar Street,tertiary,False,True,103.95,,"LINESTRING (-75.5704623 38.0737009, -75.5695342 38.0731177)",,,
437051038,Clarke Avenue,secondary,True,False,117.073,,"LINESTRING (-75.5704623 38.0737009, -75.571212 38.072829)",,,
17704415,Maple Street,residential,False,False,96.899,,"LINESTRING (-75.5687355 38.0741576, -75.56964 38.07466)",,,
17704415,Maple Street,residential,False,True,217.886,,"LINESTRING (-75.5687355 38.0741576, -75.5677588 38.0736147, -75.5667092 38.0730196)",,,
145883860,2nd Street,secondary,True,False,65.62100000000001,,"LINESTRING (-75.5687355 38.0741576, -75.5684992 38.0744652, -75.5683476 38.0746626)",,,
17704415,Maple Street,residential,False,True,96.899,,"LINESTRING (-75.56964 38.07466, -75.5687355 38.0741576)",,,
437051038,Clarke Avenue,secondary,True,False,72.226,,"LINESTRING (-75.56964 38.07466, -75.5701068 38.0741244)",,,
17704415,Maple Street,residential,False,False,89.34,,"LINESTRING (-75.56964 38.07466, -75.569911 38.0748129, -75.5704735 38.0751237)",,,
17704415,Maple Street,residential,False,True,46.035,,"LINESTRING (-75.5709048 38.0753606, -75.5704735 38.0751237)",,,
"[598562864, 17704530]","['Riverside Drive', 'Laurel Street']",residential,False,"[False, True]",327.40000000000003,,"LINESTRING (-75.5709048 38.0753606, -75.5711179 38.0749705, -75.5711781 38.0748488, -75.5712896 38.0745902, -75.5713497 38.0744612, -75.5714758 38.0742367, -75.5715201 38.0741516, -75.5715567 38.0740524, -75.5716042 38.0738913, -75.5718329 38.0730957, -75.571212 38.072829)",,,
"[598562864, 17710092]","['Willow Street', 'Riverside Drive']",residential,False,True,110.919,,"LINESTRING (-75.5709048 38.0753606, -75.570652 38.0758232, -75.5701234 38.0755571)",,,
17704530,Laurel Street,residential,False,False,108.818,,"LINESTRING (-75.5701491 38.0723215, -75.571212 38.072829)",,,
17704530,Laurel Street,residential,False,True,202.171,,"LINESTRING (-75.5701491 38.0723215, -75.5681412 38.0714231)",,,
437051040,2nd Street,secondary,True,False,103.612,,"LINESTRING (-75.5701491 38.0723215, -75.5695342 38.0731177)",,,
17704530,Laurel Street,residential,False,True,108.818,,"LINESTRING (-75.571212 38.072829, -75.5701491 38.0723215)",,,
437051038,Clarke Avenue,secondary,True,False,135.521,,"LINESTRING (-75.571212 38.072829, -75.572097 38.071829)",,,
"[598562864, 17704530]","['Riverside Drive', 'Laurel Street']",residential,False,"[False, True]",327.40000000000003,,"LINESTRING (-75.571212 38.072829, -75.5718329 38.0730957, -75.5716042 38.0738913, -75.5715567 38.0740524, -75.5715201 38.0741516, -75.5714758 38.0742367, -75.5713497 38.0744612, -75.5712896 38.0745902, -75.5711781 38.0748488, -75.5711179 38.0749705, -75.5709048 38.0753606)",,,
17705425,Oxford Street,residential,False,False,169.339,,"LINESTRING (-75.5625997 38.0731927, -75.564078 38.074175)",,,
17709268,6th Street,residential,False,True,146.802,,"LINESTRING (-75.5625997 38.0731927, -75.5637233 38.0722126)",,,
17705425,Oxford Street,residential,False,True,169.339,,"LINESTRING (-75.564078 38.074175, -75.5625997 38.0731927)",,,
17710559,Church Street,residential,False,False,97.205,,"LINESTRING (-75.564078 38.074175, -75.5633507 38.0748356)",,,
17705425,Oxford Street,residential,False,False,47.32300000000001,,"LINESTRING (-75.564078 38.074175, -75.564182 38.074238, -75.5643558 38.0743437, -75.564506 38.074435)",,,
17705425,Oxford Street,residential,False,False,65.674,,"LINESTRING (-75.564506 38.074435, -75.5650811 38.0748143)",,,
17706615,Gray Street,residential,False,False,99.337,,"LINESTRING (-75.564506 38.074435, -75.5637754 38.0751186)",,,
17705425,Oxford Street,residential,False,True,47.323,,"LINESTRING (-75.564506 38.074435, -75.5643558 38.0743437, -75.564182 38.074238, -75.564078 38.074175)",,,
17705519,Walnut Street,residential,False,False,136.215,,"LINESTRING (-75.5659634 38.0717343, -75.5672057 38.072472)",,,
17711974,5th Street,residential,False,False,77.776,,"LINESTRING (-75.5659634 38.0717343, -75.5654119 38.0722827)",,,
17705519,Walnut Street,residential,False,False,100.882,,"LINESTRING (-75.5691438 38.073626, -75.5701068 38.0741244)",,,
145883860,2nd Street,secondary,True,False,69.076,,"LINESTRING (-75.5691438 38.073626, -75.5687355 38.0741576)",,,
17705519,Walnut Street,residential,False,True,212.721,,"LINESTRING (-75.5691438 38.073626, -75.5682318 38.0730916, -75.5672057 38.072472)",,,
17705519,Walnut Street,residential,False,True,100.882,,"LINESTRING (-75.5701068 38.0741244, -75.5691438 38.073626)",,,
437051038,Clarke Avenue,secondary,True,False,48.436,,"LINESTRING (-75.5701068 38.0741244, -75.5704119 38.073761)",,,
17710092,Willow Street,residential,False,False,91.497,,"LINESTRING (-75.5683476 38.0746626, -75.5692279 38.0751063)",,,
145883860,2nd Street,secondary,True,False,51.196,,"LINESTRING (-75.5683476 38.0746626, -75.568045 38.0750566)",,,
47703388,2nd Street,tertiary,True,False,79.33,,"LINESTRING (-75.568045 38.0750566, -75.5674877 38.0756192)",,,
881330791,Market Street,secondary,False,False,87.636,2,"LINESTRING (-75.568045 38.0750566, -75.5681438 38.075123, -75.5688033 38.0755712)",US 13 Business,,
881330791,Market Street,secondary,False,True,148.02,2,"LINESTRING (-75.568045 38.0750566, -75.5679708 38.0750015, -75.5675996 38.0747556, -75.567303 38.0745569, -75.566751 38.0741999)",US 13 Business,,
881330792,Linden Avenue,tertiary,False,False,85.428,,"LINESTRING (-75.5662877 38.0767488, -75.5669957 38.0772776)",,,
881330792,Linden Avenue,tertiary,False,True,85.684,,"LINESTRING (-75.5662877 38.0767488, -75.5655776 38.0762184)",,,
1265580567,Winter Quarters Drive,tertiary,False,False,104.148,,"LINESTRING (-75.5662877 38.0767488, -75.5654824 38.0774383)",,,
17707993,Beech Street,residential,False,False,94.435,,"LINESTRING (-75.5654824 38.0774383, -75.5647102 38.0768452)",,,
1265580567,Winter Quarters Drive,tertiary,False,False,115.947,,"LINESTRING (-75.5654824 38.0774383, -75.564567 38.078192)",,,
1265580567,Winter Quarters Drive,tertiary,False,True,104.148,,"LINESTRING (-75.5654824 38.0774383, -75.5662877 38.0767488)",,,
17706027,Winter Quarters Drive,tertiary,False,False,38.74,,"LINESTRING (-75.564567 38.078192, -75.5642642 38.0784461)",,,
1265580567,Winter Quarters Drive,tertiary,False,True,115.947,,"LINESTRING (-75.564567 38.078192, -75.5654824 38.0774383)",,,
"[17708905, 17710587]","['Center Street', 'Hearne Avenue']",residential,False,"[False, True]",216.18,,"LINESTRING (-75.564567 38.078192, -75.564132 38.077891, -75.564002 38.077795, -75.56388 38.077712, -75.563803 38.077647, -75.563773 38.077589, -75.563773 38.077547, -75.563789 38.077494, -75.5647102 38.0768452)",,,
914584957,Ocean Highway,trunk,True,False,38.891,2,"LINESTRING (-75.5639443 38.0787145, -75.563521 38.0786082)",US 13,55 mph,
1265580572,Winter Quarters Drive,tertiary,False,False,23.381,,"LINESTRING (-75.5639443 38.0787145, -75.5637616 38.0788679)",,,
1265580572,Winter Quarters Drive,tertiary,False,True,25.515,,"LINESTRING (-75.5639443 38.0787145, -75.5641438 38.0785472)",,,
1265580572,Winter Quarters Drive,tertiary,False,False,26.879,,"LINESTRING (-75.5637616 38.0788679, -75.5635515 38.0790442)",,,
1265580572,Winter Quarters Drive,tertiary,False,True,23.381,,"LINESTRING (-75.5637616 38.0788679, -75.5639443 38.0787145)",,,
881330799,Ocean Highway,trunk,True,False,71.219,2,"LINESTRING (-75.5637616 38.0788679, -75.5639583 38.0789054, -75.5642074 38.0789463, -75.5645586 38.0789959)",US 13,55 mph,
1265580570,Winter Quarters Drive,tertiary,False,True,70.131,,"LINESTRING (-75.562927 38.079554, -75.5634841 38.0791007)",,,
17706526,Linden Avenue,tertiary,False,True,58.928,2,"LINESTRING (-75.5650109 38.0757952, -75.5644398 38.0755146)",,,
881330792,Linden Avenue,tertiary,False,False,68.374,,"LINESTRING (-75.5650109 38.0757952, -75.5655776 38.0762184)",,,
17707215,3rd Street,residential,False,True,153.678,,"LINESTRING (-75.5650109 38.0757952, -75.565733 38.075135, -75.566161 38.074751)",,,
881330792,Linden Avenue,tertiary,False,False,85.684,,"LINESTRING (-75.5655776 38.0762184, -75.5662877 38.0767488)",,,
881330792,Linden Avenue,tertiary,False,True,68.374,,"LINESTRING (-75.5655776 38.0762184, -75.5650109 38.0757952)",,,
17710587,Center Street,residential,False,False,103.07,,"LINESTRING (-75.5655776 38.0762184, -75.564788 38.076785, -75.5647102 38.0768452)",,,
17710559,Church Street,residential,False,True,97.205,,"LINESTRING (-75.5633507 38.0748356, -75.564078 38.074175)",,,
17706557,Bank Street,residential,False,False,48.705999999999996,,"LINESTRING (-75.5633507 38.0748356, -75.5636551 38.0750384, -75.5637754 38.0751186)",,,
17706615,Gray Street,residential,False,True,99.337,,"LINESTRING (-75.5637754 38.0751186, -75.564506 38.074435)",,,
17706557,Bank Street,residential,False,False,65.644,,"LINESTRING (-75.5637754 38.0751186, -75.5641027 38.0753371, -75.5643392 38.0755077)",,,
17706557,Bank Street,residential,False,True,48.705999999999996,,"LINESTRING (-75.5637754 38.0751186, -75.5636551 38.0750384, -75.5633507 38.0748356)",,,
17710092,Willow Street,residential,False,True,91.497,,"LINESTRING (-75.5692279 38.0751063, -75.5683476 38.0746626)",,,
437051038,Clarke Avenue,secondary,True,False,61.351,,"LINESTRING (-75.5692279 38.0751063, -75.56964 38.07466)",,,
17710092,Willow Street,residential,False,False,93.043,,"LINESTRING (-75.5692279 38.0751063, -75.5697212 38.0753546, -75.5701234 38.0755571)",,,
437051038,Clarke Avenue,secondary,True,False,63.668,,"LINESTRING (-75.5688033 38.0755712, -75.5692279 38.0751063)",,,
881330791,Market Street,secondary,False,False,98.01799999999999,2,"LINESTRING (-75.5688033 38.0755712, -75.5693538 38.0759403, -75.5694999 38.0760265, -75.5696739 38.0761247)",US 13 Business,,
881330791,Market Street,secondary,False,True,87.636,2,"LINESTRING (-75.5688033 38.0755712, -75.5681438 38.075123, -75.568045 38.0750566)",US 13 Business,,
17707215,3rd Street,residential,False,False,80.14,,"LINESTRING (-75.566751 38.0741999, -75.566161 38.074751)",,,
976727744,Market Street,secondary,False,True,78.803,2,"LINESTRING (-75.566751 38.0741999, -75.5660571 38.0737484)",US 13 Business,,
881330791,Market Street,secondary,False,False,148.02,2,"LINESTRING (-75.566751 38.0741999, -75.567303 38.0745569, -75.5675996 38.0747556, -75.5679708 38.0750015, -75.568045 38.0750566)",US 13 Business,,
17707215,3rd Street,residential,False,True,80.14,,"LINESTRING (-75.566161 38.074751, -75.566751 38.0741999)",,,
17708484,Cemetery Avenue,residential,False,True,72.864,,"LINESTRING (-75.566161 38.074751, -75.565532 38.0743218)",,,
17707215,3rd Street,residential,False,False,153.678,,"LINESTRING (-75.566161 38.074751, -75.565733 38.075135, -75.5650109 38.0757952)",,,
940887177,Bridge Street,residential,False,False,70.318,,"LINESTRING (-75.5684188 38.0771395, -75.5689402 38.0776206)",,,
"[881330792, 17710153]","['Front Street', 'Linden Avenue']","['residential', 'tertiary']",False,"[False, True]",143.549,,"LINESTRING (-75.5684188 38.0771395, -75.5673939 38.0775008, -75.5673075 38.0775104, -75.5669957 38.0772776)",,,
17710153,Front Street,residential,False,True,77.77,,"LINESTRING (-75.5684188 38.0771395, -75.5685142 38.0770994, -75.568598 38.0770501, -75.5686782 38.0769935, -75.5690641 38.0766654)",,,
17707993,Beech Street,residential,False,True,94.435,,"LINESTRING (-75.5647102 38.0768452, -75.5654824 38.0774383)",,,
"[17708905, 17710587]","['Center Street', 'Hearne Avenue']",residential,False,"[False, True]",216.18,,"LINESTRING (-75.5647102 38.0768452, -75.563789 38.077494, -75.563773 38.077547, -75.563773 38.077589, -75.563803 38.077647, -75.56388 38.077712, -75.564002 38.077795, -75.564132 38.077891, -75.564567 38.078192)",,,
17710587,Center Street,residential,False,True,103.07,,"LINESTRING (-75.5647102 38.0768452, -75.564788 38.076785, -75.5655776 38.0762184)",,,
976727744,Market Street,secondary,False,False,22.624,2,"LINESTRING (-75.5635226 38.0720844, -75.5637233 38.0722126)",US 13 Business,,
17709268,6th Street,residential,False,False,146.802,,"LINESTRING (-75.5637233 38.0722126, -75.5625997 38.0731927)",,,
976727744,Market Street,secondary,False,True,22.624,2,"LINESTRING (-75.5637233 38.0722126, -75.5635226 38.0720844)",US 13 Business,,
976727744,Market Street,secondary,False,False,120.771,2,"LINESTRING (-75.5637233 38.0722126, -75.5645201 38.0727371, -75.5647859 38.0729053)",US 13 Business,,
17710153,Front Street,residential,False,False,74.374,,"LINESTRING (-75.5701234 38.0755571, -75.5696739 38.0761247)",,,
"[598562864, 17710092]","['Willow Street', 'Riverside Drive']",residential,False,False,110.919,,"LINESTRING (-75.5701234 38.0755571, -75.570652 38.0758232, -75.5709048 38.0753606)",,,
17710092,Willow Street,residential,False,True,93.043,,"LINESTRING (-75.5701234 38.0755571, -75.5697212 38.0753546, -75.5692279 38.0751063)",,,
17710153,Front Street,residential,False,False,80.398,,"LINESTRING (-75.5696739 38.0761247, -75.5690641 38.0766654)",,,
17710153,Front Street,residential,False,True,74.374,,"LINESTRING (-75.5696739 38.0761247, -75.5701234 38.0755571)",,,
881330791,Market Street,secondary,False,False,42.978,2,"LINESTRING (-75.5696739 38.0761247, -75.5700907 38.076329)",US 13 Business,,
881330791,Market Street,secondary,False,True,98.018,2,"LINESTRING (-75.5696739 38.0761247, -75.5694999 38.0760265, -75.5693538 38.0759403, -75.5688033 38.0755712)",US 13 Business,,
17711974,5th Street,residential,False,True,88.292,,"LINESTRING (-75.5647859 38.0729053, -75.5652446 38.0724491, -75.5654119 38.0722827)",,,
976727744,Market Street,secondary,False,False,145.514,2,"LINESTRING (-75.5647859 38.0729053, -75.5651079 38.0731097, -75.5654448 38.0733387, -75.5660571 38.0737484)",US 13 Business,,
976727744,Market Street,secondary,False,True,120.771,2,"LINESTRING (-75.5647859 38.0729053, -75.5645201 38.0727371, -75.5637233 38.0722126)",US 13 Business,,
47703389,,trunk_link,True,False,47.593999999999994,1,"LINESTRING (-75.5632544 38.0787353, -75.5633605 38.0788178, -75.5634207 38.0788613, -75.5634533 38.0789227, -75.5634697 38.0789953, -75.5634841 38.0791007)",,,
881330799,Ocean Highway,trunk,True,False,46.785,2,"LINESTRING (-75.5632544 38.0787353, -75.5635337 38.0788117, -75.5637616 38.0788679)",US 13,55 mph,
1265580570,Winter Quarters Drive,tertiary,False,False,70.131,,"LINESTRING (-75.5634841 38.0791007, -75.562927 38.079554)",,,
1265580571,Winter Quarters Drive,tertiary,False,True,8.618,,"LINESTRING (-75.5634841 38.0791007, -75.5635515 38.0790442)",,,
437051038,Clarke Avenue,secondary,True,False,8.008,,"LINESTRING (-75.5704119 38.073761, -75.5704623 38.0737009)",,,
310476939,,unclassified,False,True,190.86,,"LINESTRING (-75.5704119 38.073761, -75.5710231 38.0740636, -75.5705776 38.0749976, -75.5704735 38.0751237)",,,
17704415,Maple Street,residential,False,False,46.035,,"LINESTRING (-75.5704735 38.0751237, -75.5709048 38.0753606)",,,
17704415,Maple Street,residential,False,True,89.34,,"LINESTRING (-75.5704735 38.0751237, -75.569911 38.0748129, -75.56964 38.07466)",,,
310476939,,unclassified,False,False,190.86,,"LINESTRING (-75.5704735 38.0751237, -75.5705776 38.0749976, -75.5710231 38.0740636, -75.5704119 38.073761)",,,
17706802,Clarke Avenue,tertiary,True,False,168.655,,"LINESTRING (-75.5669957 38.0772776, -75.5682425 38.0761212)",,,
881330792,Linden Avenue,tertiary,False,True,85.428,,"LINESTRING (-75.5669957 38.0772776, -75.5662877 38.0767488)",,,
"[881330792, 17710153]","['Front Street', 'Linden Avenue']","['tertiary', 'residential']",False,"[False, True]",143.549,,"LINESTRING (-75.5669957 38.0772776, -75.5673075 38.0775104, -75.5673939 38.0775008, -75.5684188 38.0771395)",,,
940887177,Bridge Street,residential,False,True,70.318,,"LINESTRING (-75.5689402 38.0776206, -75.5684188 38.0771395)",,,
597116098,,unclassified,False,False,88.688,,"LINESTRING (-75.5689402 38.0776206, -75.5690605 38.0775434, -75.5691839 38.0774399, -75.5693046 38.0773407, -75.5694173 38.0772034, -75.569532 38.076989)",,,
"[940887176, 940887177, 17707576]",Bridge Street,residential,False,False,161.367,,"LINESTRING (-75.5689402 38.0776206, -75.5691603 38.0778146, -75.5692349 38.0778858, -75.5693326 38.0779616, -75.5696607 38.0782839, -75.5697289 38.0783509, -75.5701125 38.0787393)",,,yes
597116101,,unclassified,False,False,54.517,,"LINESTRING (-75.569532 38.076989, -75.5690641 38.0766654)",,,
597116098,,unclassified,False,False,88.33,,"LINESTRING (-75.569532 38.076989, -75.569597 38.0768846, -75.5698411 38.0766186, -75.5700907 38.076329)",,,
597116098,,unclassified,False,True,88.688,,"LINESTRING (-75.569532 38.076989, -75.5694173 38.0772034, -75.5693046 38.0773407, -75.5691839 38.0774399, -75.5690605 38.0775434, -75.5689402 38.0776206)",,,
881330791,Market Street,secondary,False,True,42.978,2,"LINESTRING (-75.5700907 38.076329, -75.5696739 38.0761247)",US 13 Business,,
597116098,,unclassified,False,True,88.33,,"LINESTRING (-75.5700907 38.076329, -75.5698411 38.0766186, -75.569597 38.0768846, -75.569532 38.076989)",,,
"[17707576, 940887177, 940887176]",Bridge Street,residential,False,True,161.367,,"LINESTRING (-75.5701125 38.0787393, -75.5697289 38.0783509, -75.5696607 38.0782839, -75.5693326 38.0779616, -75.5692349 38.0778858, -75.5691603 38.0778146, -75.5689402 38.0776206)",,,yes
17711974,5th Street,residential,False,True,77.776,,"LINESTRING (-75.5654119 38.0722827, -75.5659634 38.0717343)",,,
17704415,Maple Street,residential,False,False,140.036,,"LINESTRING (-75.5654119 38.0722827, -75.565863 38.072539, -75.5667092 38.0730196)",,,
17711974,5th Street,residential,False,False,88.292,,"LINESTRING (-75.5654119 38.0722827, -75.5652446 38.0724491, -75.5647859 38.0729053)",,,
17706526,Linden Avenue,tertiary,False,False,8.839,2,"LINESTRING (-75.5643392 38.0755077, -75.5644398 38.0755146)",,,
17706557,Bank Street,residential,False,True,65.644,,"LINESTRING (-75.5643392 38.0755077, -75.5641027 38.0753371, -75.5637754 38.0751186)",,,
1265580571,Winter Quarters Drive,tertiary,False,False,8.618,,"LINESTRING (-75.5635515 38.0790442, -75.5634841 38.0791007)",,,
1265580572,Winter Quarters Drive,tertiary,False,True,26.879,,"LINESTRING (-75.5635515 38.0790442, -75.5637616 38.0788679)",,,
415150756,,trunk_link,True,False,90.80000000000001,1,"LINESTRING (-75.5635515 38.0790442, -75.5637715 38.0789878, -75.5638644 38.07897, -75.5639498 38.0789679, -75.5640287 38.0789701, -75.5644444 38.0790318, -75.5645586 38.0789959)",,,
