osmid,highway,oneway,reversed,length,name,ref,lanes,maxspeed,geometry
9569933,residential,False,False,133.451,,,,,"LINESTRING (-83.8391419 31.5254545, -83.8405487 31.525503)"
9571442,residential,False,False,110.929,South Washington Street,,,,"LINESTRING (-83.8391419 31.5254545, -83.839092 31.5264512)"
9571442,residential,False,True,66.178,South Washington Street,,,,"LINESTRING (-83.8391419 31.5254545, -83.8391576 31.5248595)"
9571171,secondary,False,False,72.328,East Martin Luther King Jr Drive,256,,,"LINESTRING (-83.8332012 31.5236669, -83.8339638 31.5236898)"
9572866,residential,False,False,172.723,Shipp Lane,,,,"LINESTRING (-83.8332012 31.5236669, -83.8330518 31.525215)"
9571171,secondary,False,False,171.424,East Martin Luther King Jr Drive,256,,,"LINESTRING (-83.8339638 31.5236898, -83.83577 31.5237684)"
9571171,secondary,False,True,72.328,East Martin Luther King Jr Drive,256,,,"LINESTRING (-83.8339638 31.5236898, -83.8332012 31.5236669)"
9571644,residential,False,False,81.95,South Westberry Street,,,,"LINESTRING (-83.8339638 31.5236898, -83.8340622 31.524422)"
9571644,residential,False,True,189.396,South Westberry Street,,,,"LINESTRING (-83.8339638 31.5236898, -83.8341432 31.5219934)"
9571171,secondary,False,True,171.424,East Martin Luther King Jr Drive,256,,,"LINESTRING (-83.83577 31.5237684, -83.8339638 31.5236898)"
112664750,secondary,False,False,198.02,East Martin Luther King Jr Drive,,2,,"LINESTRING (-83.83577 31.5237684, -83.8378575 31.523839)"
127844092,primary,False,True,150.294,South Main Street,GA 33,2,,"LINESTRING (-83.83577 31.5237684, -83.8358501 31.5224185)"
752825976,primary,False,False,81.55,South Main Street,GA 33,3,,"LINESTRING (-83.83577 31.5237684, -83.835723 31.5245007)"
9572650,residential,False,False,130.307,West Martin Luther King Jr Drive,,,,"LINESTRING (-83.8378575 31.523839, -83.8392307 31.5238948)"
112664750,secondary,False,True,198.02,East Martin Luther King Jr Drive,,2,,"LINESTRING (-83.8378575 31.523839, -83.83577 31.5237684)"
1176849518,primary,False,True,152.848,South Isabella Street,GA 112,2,35 mph,"LINESTRING (-83.8378575 31.523839, -83.8379656 31.5224675)"
752825975,primary,False,False,248.73100000000002,South Isabella Street,GA 112,2,35 mph,"LINESTRING (-83.8378575 31.523839, -83.8377295 31.5259868, -83.8377273 31.5260731)"
9572903,residential,False,False,162.853,North McPhaul Street,,,,"LINESTRING (-83.8322063 31.5289187, -83.8321172 31.5303813)"
9572903,residential,False,True,169.451,North McPhaul Street,,,,"LINESTRING (-83.8322063 31.5289187, -83.8322005 31.5273948)"
284481458,residential,False,False,149.429,East Pope Street,,,,"LINESTRING (-83.8322063 31.5289187, -83.8337807 31.5289894)"
9571802,residential,False,False,162.983,North Westberry Street,,,,"LINESTRING (-83.8337807 31.5289894, -83.833713 31.530454)"
9571802,residential,False,True,168.204,North Westberry Street,,,,"LINESTRING (-83.8337807 31.5289894, -83.833874 31.5274788)"
284481458,residential,False,False,159.336,East Pope Street,,,,"LINESTRING (-83.8337807 31.5289894, -83.8354603 31.5290502)"
284481458,residential,False,True,149.429,East Pope Street,,,,"LINESTRING (-83.8337807 31.5289894, -83.8322063 31.5289187)"
284481458,residential,False,False,200.639,East Pope Street,,,,"LINESTRING (-83.8354603 31.5290502, -83.8375743 31.5291446)"
284481458,residential,False,True,159.336,East Pope Street,,,,"LINESTRING (-83.8354603 31.5290502, -83.8337807 31.5289894)"
"[127844088, 1172942696, 1172942720, 1172942719]",primary,False,False,166.958,North Main Street,GA 33,"['4', '3', '5']",,"LINESTRING (-83.8354603 31.5290502, -83.8354455 31.5293302, -83.8354066 31.5299429, -83.835396 31.5302243, -83.8353838 31.5305502)"
"[1172942701, 1172942702, 1172942703, 1172942717, 1172942718]",primary,False,True,168.627,North Main Street,GA 33,"['3', '2']",,"LINESTRING (-83.8354603 31.5290502, -83.8354828 31.5285701, -83.835497 31.5282673, -83.8355045 31.5280533, -83.8355166 31.5278761, -83.8355379 31.5275352)"
9571370,residential,False,False,136.011,West Railroad Street,,,,"LINESTRING (-83.8377273 31.5260731, -83.839092 31.5264512)"
9572414,primary,False,False,40.746,North Isabella Street,GA 112,2,35 mph,"LINESTRING (-83.8377273 31.5260731, -83.8377132 31.5262253, -83.8377034 31.5263319, -83.8376936 31.5264384)"
752825975,primary,False,True,248.73100000000002,South Isabella Street,GA 112,2,35 mph,"LINESTRING (-83.8377273 31.5260731, -83.8377295 31.5259868, -83.8378575 31.523839)"
9571370,residential,False,True,4.331,West Railroad Street,,,,"LINESTRING (-83.8405006 31.5268734, -83.8404567 31.5268626)"
9572420,residential,False,False,99.937,North Henderson Street,,,,"LINESTRING (-83.8405006 31.5268734, -83.8404492 31.5270422, -83.8404206 31.5271944, -83.8403952 31.5277642)"
9571442,residential,False,False,154.799,South Washington Street,,,,"LINESTRING (-83.83931 31.5225043, -83.8392307 31.5238948)"
9572974,residential,False,False,125.915,West Crockett Street,,,,"LINESTRING (-83.83931 31.5225043, -83.8406353 31.5225817)"
9572974,residential,False,True,127.497,West Crockett Street,,,,"LINESTRING (-83.83931 31.5225043, -83.8379656 31.5224675)"
9571442,residential,False,False,107.493,South Washington Street,,,,"LINESTRING (-83.8392307 31.5238948, -83.8391576 31.5248595)"
9571442,residential,False,True,154.799,South Washington Street,,,,"LINESTRING (-83.8392307 31.5238948, -83.83931 31.5225043)"
9572650,residential,False,False,129.592,West Martin Luther King Jr Drive,,,,"LINESTRING (-83.8392307 31.5238948, -83.8405965 31.5239479)"
9572650,residential,False,True,130.307,West Martin Luther King Jr Drive,,,,"LINESTRING (-83.8392307 31.5238948, -83.8378575 31.523839)"
9571442,residential,False,False,66.178,South Washington Street,,,,"LINESTRING (-83.8391576 31.5248595, -83.8391419 31.5254545)"
9571442,residential,False,True,107.493,South Washington Street,,,,"LINESTRING (-83.8391576 31.5248595, -83.8392307 31.5238948)"
9572439,residential,False,False,134.109,East Gasline Railroad Street,,,,"LINESTRING (-83.8391576 31.5248595, -83.8405719 31.5248943)"
9571370,residential,False,True,136.011,West Railroad Street,,,,"LINESTRING (-83.839092 31.5264512, -83.8377273 31.5260731)"
9571442,residential,False,True,110.929,South Washington Street,,,,"LINESTRING (-83.839092 31.5264512, -83.8391419 31.5254545)"
9571370,residential,False,False,137.216,West Railroad Street,,,,"LINESTRING (-83.839092 31.5264512, -83.8393188 31.5265269, -83.8404567 31.5268626)"
9572441,residential,False,False,59.644999999999996,North Washington Street,,,,"LINESTRING (-83.839092 31.5264512, -83.839101 31.5265576, -83.8390802 31.5266502, -83.8390745 31.5269856)"
9571644,residential,False,True,86.731,South Westberry Street,,,,"LINESTRING (-83.8340186 31.5252011, -83.8340622 31.524422)"
380159539,residential,False,False,91.65,East Railroad Street,,,,"LINESTRING (-83.8340186 31.5252011, -83.8330518 31.525215)"
"[9571802, 9571644]",residential,False,False,91.048,"['North Westberry Street', 'South Westberry Street']",,,,"LINESTRING (-83.8340186 31.5252011, -83.8340126 31.525383, -83.8340015 31.5255097, -83.8339607 31.5260183)"
9572866,residential,False,True,172.723,Shipp Lane,,,,"LINESTRING (-83.8330518 31.525215, -83.8332012 31.5236669)"
380159539,residential,False,False,32.392,East Railroad Street,,,,"LINESTRING (-83.8330518 31.525215, -83.8327313 31.5253161)"
380159539,residential,False,True,91.65,East Railroad Street,,,,"LINESTRING (-83.8330518 31.525215, -83.8340186 31.5252011)"
380159539,residential,False,True,32.392,East Railroad Street,,,,"LINESTRING (-83.8327313 31.5253161, -83.8330518 31.525215)"
9571644,residential,False,False,189.396,South Westberry Street,,,,"LINESTRING (-83.8341432 31.5219934, -83.8339638 31.5236898)"
9571644,residential,False,False,86.731,South Westberry Street,,,,"LINESTRING (-83.8340622 31.524422, -83.8340186 31.5252011)"
9571644,residential,False,True,81.95,South Westberry Street,,,,"LINESTRING (-83.8340622 31.524422, -83.8339638 31.5236898)"
9572460,residential,False,False,157.661,South Avenue,,,,"LINESTRING (-83.8340622 31.524422, -83.835723 31.5245007)"
9572974,residential,False,False,127.497,West Crockett Street,,,,"LINESTRING (-83.8379656 31.5224675, -83.83931 31.5225043)"
9573113,residential,False,True,200.595,East Crockett Street,,,,"LINESTRING (-83.8379656 31.5224675, -83.8358501 31.5224185)"
1176849518,primary,False,False,152.848,South Isabella Street,GA 112,2,35 mph,"LINESTRING (-83.8379656 31.5224675, -83.8378575 31.523839)"
9571802,residential,False,False,80.113,North Westberry Street,,,,"LINESTRING (-83.8339607 31.5260183, -83.8339215 31.526738)"
9572552,residential,False,False,156.574,Front Street,,,,"LINESTRING (-83.8339607 31.5260183, -83.8356098 31.5261006)"
"[9571802, 9571644]",residential,False,True,91.048,"['North Westberry Street', 'South Westberry Street']",,,,"LINESTRING (-83.8339607 31.5260183, -83.8340015 31.5255097, -83.8340126 31.525383, -83.8340186 31.5252011)"
"[9572552, 1053703795]",residential,False,"[False, True]",301.11400000000003,"['Front Street', 'North McPhaul Street']",,,,"LINESTRING (-83.8339607 31.5260183, -83.8326901 31.5259727, -83.832536 31.5260245, -83.8322446 31.5262444, -83.8322005 31.5273948)"
9571802,residential,False,False,82.496,North Westberry Street,,,,"LINESTRING (-83.8339215 31.526738, -83.833874 31.5274788)"
9571802,residential,False,True,80.113,North Westberry Street,,,,"LINESTRING (-83.8339215 31.526738, -83.8339607 31.5260183)"
9572839,residential,False,False,157.548,East Liberty Avenue,,,,"LINESTRING (-83.8339215 31.526738, -83.8353717 31.5268119, -83.8355774 31.5268454)"
9571802,residential,False,False,168.204,North Westberry Street,,,,"LINESTRING (-83.833874 31.5274788, -83.8337807 31.5289894)"
9571802,residential,False,True,82.496,North Westberry Street,,,,"LINESTRING (-83.833874 31.5274788, -83.8339215 31.526738)"
9572241,residential,False,False,157.832,East Kelly Street,,,,"LINESTRING (-83.833874 31.5274788, -83.8355379 31.5275352)"
9572241,residential,False,True,158.892,East Kelly Street,,,,"LINESTRING (-83.833874 31.5274788, -83.8322005 31.5273948)"
9571802,residential,False,True,162.983,North Westberry Street,,,,"LINESTRING (-83.833713 31.530454, -83.8337807 31.5289894)"
1172942726,trunk,False,True,151.463,East Franklin Street,US 82;GA 520,5,35 mph,"LINESTRING (-83.833713 31.530454, -83.8321172 31.5303813)"
"[1172942726, 1172942727]",trunk,False,False,158.718,East Franklin Street,US 82;GA 520,5,35 mph,"LINESTRING (-83.833713 31.530454, -83.8348487 31.5305167, -83.8353838 31.5305502)"
9572903,residential,False,True,162.853,North McPhaul Street,,,,"LINESTRING (-83.8321172 31.5303813, -83.8322063 31.5289187)"
1172942726,trunk,False,False,151.463,East Franklin Street,US 82;GA 520,5,35 mph,"LINESTRING (-83.8321172 31.5303813, -83.833713 31.530454)"
"[1172942694, 1172942695, 1172942728, 112325176, 1172942715]",trunk,False,False,200.23499999999999,East Franklin Street,US 82;GA 112;GA 520,"['5', '6']",35 mph,"LINESTRING (-83.8353838 31.5305502, -83.8358423 31.5305661, -83.8363555 31.5305839, -83.8367343 31.5305945, -83.8370562 31.5306082, -83.8374947 31.5306232)"
"[1172942696, 1172942720, 127844088, 1172942719]",primary,False,True,166.958,North Main Street,GA 33,"['4', '5', '3']",,"LINESTRING (-83.8353838 31.5305502, -83.835396 31.5302243, -83.8354066 31.5299429, -83.8354455 31.5293302, -83.8354603 31.5290502)"
"[1172942726, 1172942727]",trunk,False,True,158.718,East Franklin Street,US 82;GA 520,5,35 mph,"LINESTRING (-83.8353838 31.5305502, -83.8348487 31.5305167, -83.833713 31.530454)"
"[1172942694, 1172942695, 1172942728, 112325176, 1172942715]",trunk,False,True,200.23499999999999,East Franklin Street,US 82;GA 112;GA 520,"['5', '6']",35 mph,"LINESTRING (-83.8374947 31.5306232, -83.8370562 31.5306082, -83.8367343 31.5305945, -83.8363555 31.5305839, -83.8358423 31.5305661, -83.8353838 31.5305502)"
"[1172942716, 195711022]",primary,False,True,164.59199999999998,North Isabella Street,GA 112,"['3', '2']",35 mph,"LINESTRING (-83.8374947 31.5306232, -83.8375255 31.5299063, -83.8375743 31.5291446)"
9571942,residential,False,False,133.079,West Liberty Avenue,,,,"LINESTRING (-83.8376729 31.5269149, -83.8390745 31.5269856)"
9572839,residential,False,True,198.766,East Liberty Avenue,,,,"LINESTRING (-83.8376729 31.5269149, -83.8355774 31.5268454)"
195711022,primary,False,False,81.245,North Isabella Street,GA 112,2,35 mph,"LINESTRING (-83.8376729 31.5269149, -83.8376504 31.5276453)"
195711022,primary,False,True,53.021,North Isabella Street,GA 112,2,35 mph,"LINESTRING (-83.8376729 31.5269149, -83.8376936 31.5264384)"
9572241,residential,False,False,158.892,East Kelly Street,,,,"LINESTRING (-83.8322005 31.5273948, -83.833874 31.5274788)"
9572903,residential,False,False,169.451,North McPhaul Street,,,,"LINESTRING (-83.8322005 31.5273948, -83.8322063 31.5289187)"
"[9572552, 1053703795]",residential,False,"[False, True]",301.114,"['Front Street', 'North McPhaul Street']",,,,"LINESTRING (-83.8322005 31.5273948, -83.8322446 31.5262444, -83.832536 31.5260245, -83.8326901 31.5259727, -83.8339607 31.5260183)"
9572241,residential,False,True,157.832,East Kelly Street,,,,"LINESTRING (-83.8355379 31.5275352, -83.833874 31.5274788)"
1053703796,tertiary,False,False,200.6,East Kelly Street,,,,"LINESTRING (-83.8355379 31.5275352, -83.8376504 31.5276453)"
"[1172942701, 1172942702, 1172942703, 1172942717, 1172942718]",primary,False,False,168.627,North Main Street,GA 33,"['3', '2']",,"LINESTRING (-83.8355379 31.5275352, -83.8355166 31.5278761, -83.8355045 31.5280533, -83.835497 31.5282673, -83.8354828 31.5285701, -83.8354603 31.5290502)"
"[1172942704, 1172942698, 1172942700]",primary,False,True,76.795,North Main Street,GA 33,"['3', '2']",,"LINESTRING (-83.8355379 31.5275352, -83.8355501 31.5272748, -83.8355603 31.5271149, -83.8355774 31.5268454)"
9572630,tertiary,False,True,131.949,West Kelly Street,,,,"LINESTRING (-83.8376504 31.5276453, -83.8390411 31.5276993)"
195711022,primary,False,True,81.245,North Isabella Street,GA 112,2,35 mph,"LINESTRING (-83.8376504 31.5276453, -83.8376729 31.5269149)"
1053703796,tertiary,False,True,200.6,East Kelly Street,,,,"LINESTRING (-83.8376504 31.5276453, -83.8355379 31.5275352)"
195711022,primary,False,False,166.90800000000002,North Isabella Street,GA 112,2,35 mph,"LINESTRING (-83.8376504 31.5276453, -83.8375952 31.5283682, -83.8375743 31.5291446)"
9573113,residential,False,False,200.595,East Crockett Street,,,,"LINESTRING (-83.8358501 31.5224185, -83.8379656 31.5224675)"
127844092,primary,False,False,150.294,South Main Street,GA 33,2,,"LINESTRING (-83.8358501 31.5224185, -83.83577 31.5237684)"
9572460,residential,False,True,157.661,South Avenue,,,,"LINESTRING (-83.835723 31.5245007, -83.8340622 31.524422)"
752825976,primary,False,True,81.55,South Main Street,GA 33,3,,"LINESTRING (-83.835723 31.5245007, -83.83577 31.5237684)"
"[752825976, 127844089, 1172942706, 9572335]",primary,False,False,178.238,"['South Main Street', 'North Main Street']",GA 33,"['4', '3']",,"LINESTRING (-83.835723 31.5245007, -83.8356684 31.5252479, -83.835652 31.525424, -83.8356381 31.5255728, -83.8356198 31.5258825, -83.8356098 31.5261006)"
9572835,residential,False,False,63.331,South Henderson Street,,,,"LINESTRING (-83.8406161 31.5233786, -83.8405965 31.5239479)"
9572835,residential,False,True,88.63,South Henderson Street,,,,"LINESTRING (-83.8406161 31.5233786, -83.8406353 31.5225817)"
9572552,residential,False,True,156.574,Front Street,,,,"LINESTRING (-83.8356098 31.5261006, -83.8339607 31.5260183)"
195711015,residential,False,False,203.06400000000002,Front Street,,,,"LINESTRING (-83.8356098 31.5261006, -83.8359429 31.5261145, -83.836639 31.5261436, -83.8366951 31.5261459, -83.8376936 31.5264384)"
"[1172942705, 1172942699, 195711023]",primary,False,False,82.881,North Main Street,GA 33,"['3', '2']",,"LINESTRING (-83.8356098 31.5261006, -83.835593 31.5263809, -83.8355858 31.5265958, -83.8355774 31.5268454)"
"[752825976, 127844089, 1172942706, 9572335]",primary,False,True,178.238,"['South Main Street', 'North Main Street']",GA 33,"['4', '3']",,"LINESTRING (-83.8356098 31.5261006, -83.8356198 31.5258825, -83.8356381 31.5255728, -83.835652 31.525424, -83.8356684 31.5252479, -83.835723 31.5245007)"
9572839,residential,False,False,198.766,East Liberty Avenue,,,,"LINESTRING (-83.8355774 31.5268454, -83.8376729 31.5269149)"
9572839,residential,False,True,157.548,East Liberty Avenue,,,,"LINESTRING (-83.8355774 31.5268454, -83.8353717 31.5268119, -83.8339215 31.526738)"
"[1172942705, 1172942699, 195711023]",primary,False,True,82.881,North Main Street,GA 33,"['3', '2']",,"LINESTRING (-83.8355774 31.5268454, -83.8355858 31.5265958, -83.835593 31.5263809, -83.8356098 31.5261006)"
"[1172942704, 1172942698, 1172942700]",primary,False,False,76.795,North Main Street,GA 33,"['3', '2']",,"LINESTRING (-83.8355774 31.5268454, -83.8355603 31.5271149, -83.8355501 31.5272748, -83.8355379 31.5275352)"
195711022,primary,False,False,53.021,North Isabella Street,GA 112,2,35 mph,"LINESTRING (-83.8376936 31.5264384, -83.8376729 31.5269149)"
9572414,primary,False,True,40.745999999999995,North Isabella Street,GA 112,2,35 mph,"LINESTRING (-83.8376936 31.5264384, -83.8377034 31.5263319, -83.8377132 31.5262253, -83.8377273 31.5260731)"
195711015,residential,False,True,203.06400000000002,Front Street,,,,"LINESTRING (-83.8376936 31.5264384, -83.8366951 31.5261459, -83.836639 31.5261436, -83.8359429 31.5261145, -83.8356098 31.5261006)"
9572862,residential,False,False,131.681,West Pope Street,,,,"LINESTRING (-83.8375743 31.5291446, -83.8389622 31.5291984)"
284481458,residential,False,True,200.639,East Pope Street,,,,"LINESTRING (-83.8375743 31.5291446, -83.8354603 31.5290502)"
"[1172942716, 195711022]",primary,False,False,164.59199999999998,North Isabella Street,GA 112,"['3', '2']",35 mph,"LINESTRING (-83.8375743 31.5291446, -83.8375255 31.5299063, -83.8374947 31.5306232)"
195711022,primary,False,True,166.90800000000002,North Isabella Street,GA 112,2,35 mph,"LINESTRING (-83.8375743 31.5291446, -83.8375952 31.5283682, -83.8376504 31.5276453)"
9572420,residential,False,False,83.328,North Henderson Street,,,,"LINESTRING (-83.8403952 31.5277642, -83.8403381 31.528512)"
9572630,tertiary,False,False,128.546,West Kelly Street,,,,"LINESTRING (-83.8403952 31.5277642, -83.8390411 31.5276993)"
9572630,tertiary,False,True,133.928,West Kelly Street,,,,"LINESTRING (-83.8403952 31.5277642, -83.8418071 31.5278123)"
