osmid,highway,oneway,reversed,length,geometry,name,ref,lanes
18055819,residential,False,True,222.185,"LINESTRING (-93.980188 46.4788229, -93.9804471 46.4790973, -93.980695 46.4793891, -93.9810258 46.4795102, -93.9815057 46.4795102, -93.9825866 46.4795056)",,,
18058435,residential,False,True,94.035,"LINESTRING (-93.980188 46.4788229, -93.9800677 46.478753, -93.9798731 46.478718, -93.9796548 46.4787021, -93.9790052 46.4786864)",3rd Street,,
18062456,residential,False,True,130.453,"LINESTRING (-93.980188 46.4788229, -93.9802854 46.4787008, -93.980359 46.4784045, -93.9803826 46.4776714)",6th Avenue Southwest,,
18058435,residential,False,False,51.843,"LINESTRING (-93.978329 46.478663, -93.9790052 46.4786864)",3rd Street,,
18058435,residential,False,True,56.536,"LINESTRING (-93.978329 46.478663, -93.977593 46.4786226)",3rd Street,,
18055808,residential,False,False,206.273,"LINESTRING (-93.978329 46.478663, -93.9782749 46.4795859, -93.978261 46.479874, -93.9781883 46.4803099, -93.9780085 46.4804725)",Bloom Drive,,
18055812,residential,False,False,305.409,"LINESTRING (-93.979374 46.4814715, -93.9815728 46.4816018, -93.9833451 46.4817285)",Miner's Mountain Road,,
18063085,tertiary,False,True,153.96800000000002,"LINESTRING (-93.979374 46.4814715, -93.9791841 46.4812251, -93.9786799 46.4809222, -93.9782902 46.4806612, -93.9780085 46.4804725)",,CR 30,
18055818,residential,False,False,61.929,"LINESTRING (-93.9833451 46.4817285, -93.9833838 46.4811722)",,,
18055812,residential,False,True,305.409,"LINESTRING (-93.9833451 46.4817285, -93.9815728 46.4816018, -93.979374 46.4814715)",Miner's Mountain Road,,
18055818,residential,False,True,61.929,"LINESTRING (-93.9833838 46.4811722, -93.9833451 46.4817285)",,,
18056320,residential,False,False,60.295,"LINESTRING (-93.9837807 46.4757504, -93.983757 46.4762924)",8th Avenue,,
1249366409,residential,False,False,48.029,"LINESTRING (-93.9837807 46.4757504, -93.9831563 46.4757096)",6th Street,,
18056320,residential,False,True,60.295,"LINESTRING (-93.983757 46.4762924, -93.9837807 46.4757504)",8th Avenue,,
163350510,trunk,False,False,190.712,"LINESTRING (-93.983757 46.4762924, -93.9827378 46.4767948, -93.9817481 46.477306)",Voyageur Highway,MN 210,2
112714980,tertiary,False,True,142.134,"LINESTRING (-93.9774961 46.4798991, -93.977593 46.4786226)",Irene Avenue,CR 30,
18059030,tertiary,False,True,107.28999999999999,"LINESTRING (-93.9774961 46.4798991, -93.9767782 46.4798726, -93.9760969 46.4798474)",2nd Street,CR 33,
"[112714980, 18063085]",tertiary,False,False,77.257,"LINESTRING (-93.9774961 46.4798991, -93.9776137 46.4801929, -93.9778939 46.4803957, -93.9780085 46.4804725)",Irene Avenue,CR 30,
18058010,residential,False,False,96.043,"LINESTRING (-93.9793331 46.4747099, -93.9792634 46.4755723)",5th Avenue,,
18061052,residential,False,False,198.713,"LINESTRING (-93.9793331 46.4747099, -93.9799485 46.4746989, -93.9805633 46.474688, -93.9819276 46.4746835)",Town Line Road,,
18061052,residential,False,True,110.473,"LINESTRING (-93.9793331 46.4747099, -93.9786476 46.4747072, -93.9778905 46.4747043)",Town Line Road,,
18058010,residential,False,False,114.384,"LINESTRING (-93.9792634 46.4755723, -93.9791755 46.4765992)",5th Avenue,,
18058010,residential,False,True,96.043,"LINESTRING (-93.9792634 46.4755723, -93.9793331 46.4747099)",5th Avenue,,
18058194,residential,False,False,110.283,"LINESTRING (-93.9792634 46.4755723, -93.9785788 46.4755435, -93.9778259 46.4755119)",6th Street,,
18058194,residential,False,True,97.294,"LINESTRING (-93.9792634 46.4755723, -93.9799054 46.4755999, -93.9805315 46.4756268)",6th Street,,
18058010,residential,False,False,113.788,"LINESTRING (-93.9791755 46.4765992, -93.9790974 46.4776211)",5th Avenue,,
18058010,residential,False,True,114.384,"LINESTRING (-93.9791755 46.4765992, -93.9792634 46.4755723)",5th Avenue,,
18059426,residential,False,False,99.435,"LINESTRING (-93.9791755 46.4765992, -93.9798105 46.4766198, -93.9804726 46.4766412)",5th Street,,
18059426,residential,False,True,110.15700000000001,"LINESTRING (-93.9791755 46.4765992, -93.9784932 46.4765735, -93.9777391 46.476545)",5th Street,,
18058010,residential,False,True,113.788,"LINESTRING (-93.9790974 46.4776211, -93.9791755 46.4765992)",5th Avenue,,
18058010,residential,False,False,118.666,"LINESTRING (-93.9790974 46.4776211, -93.979032 46.4783764, -93.9790219 46.4784938, -93.9790052 46.4786864)",5th Avenue,,
53142718,trunk,False,False,109.124,"LINESTRING (-93.9790974 46.4776211, -93.9784053 46.4775946, -93.9776745 46.4775667)",4th Street,MN 210,2
53142718,trunk,False,True,98.571,"LINESTRING (-93.9790974 46.4776211, -93.9797237 46.4776456, -93.9803826 46.4776714)",4th Street,MN 210,2
18058435,residential,False,True,51.843,"LINESTRING (-93.9790052 46.4786864, -93.978329 46.478663)",3rd Street,,
18058010,residential,False,True,118.666,"LINESTRING (-93.9790052 46.4786864, -93.9790219 46.4784938, -93.979032 46.4783764, -93.9790974 46.4776211)",5th Avenue,,
18058435,residential,False,False,94.035,"LINESTRING (-93.9790052 46.4786864, -93.9796548 46.4787021, -93.9798731 46.478718, -93.9800677 46.478753, -93.980188 46.4788229)",3rd Street,,
18058176,residential,False,False,58.913,"LINESTRING (-93.9721069 46.4747624, -93.9720642 46.4752914)",Arville Avenue,,
18059447,residential,False,False,118.92,"LINESTRING (-93.9721069 46.4747624, -93.9728667 46.474759, -93.9736598 46.4747556)",Hematite Street,,
18058176,residential,False,True,58.913,"LINESTRING (-93.9720642 46.4752914, -93.9721069 46.4747624)",Arville Avenue,,
18058176,residential,False,False,113.869,"LINESTRING (-93.9720642 46.4752914, -93.9720183 46.4757905, -93.9719703 46.4763134)",Arville Avenue,,
18061002,residential,False,False,121.475,"LINESTRING (-93.9720642 46.4752914, -93.972957 46.4753272, -93.9736484 46.4753472)",Pine Street,,
18058176,residential,False,False,111.206,"LINESTRING (-93.9719703 46.4763134, -93.9719305 46.4768136, -93.9718909 46.477312)",Arville Avenue,,
18058176,residential,False,True,113.869,"LINESTRING (-93.9719703 46.4763134, -93.9720183 46.4757905, -93.9720642 46.4752914)",Arville Avenue,,
18061025,residential,False,False,123.346,"LINESTRING (-93.9719703 46.4763134, -93.9730254 46.4763394, -93.9735779 46.4763757)",Birch Street,,
18058825,trunk,False,False,121.868,"LINESTRING (-93.9718909 46.477312, -93.9734788 46.4773859)",Oak Street,MN 210,2
18058176,residential,False,False,100.556,"LINESTRING (-93.9718909 46.477312, -93.9718731 46.4777703, -93.9718607 46.4780911, -93.9718559 46.478216)",Arville Avenue,,
18058176,residential,False,True,111.206,"LINESTRING (-93.9718909 46.477312, -93.9719305 46.4768136, -93.9719703 46.4763134)",Arville Avenue,,
18058176,residential,False,True,100.556,"LINESTRING (-93.9718559 46.478216, -93.9718607 46.4780911, -93.9718731 46.4777703, -93.9718909 46.477312)",Arville Avenue,,
18059642,residential,False,False,76.179,"LINESTRING (-93.9718559 46.478216, -93.9718851 46.4782774, -93.9719513 46.4784166, -93.971957 46.4788906)",11th Avenue Southwest,,
18058603,residential,False,True,115.3,"LINESTRING (-93.9831563 46.4757096, -93.9831869 46.4746729)",8th Avenue,,
1249366409,residential,False,True,48.029,"LINESTRING (-93.9831563 46.4757096, -93.9837807 46.4757504)",6th Street,,
1249366409,residential,False,False,101.34100000000001,"LINESTRING (-93.9831563 46.4757096, -93.9825063 46.4756868, -93.9818346 46.4756633)",6th Street,,
18058965,residential,False,False,182.78,"LINESTRING (-93.9818346 46.4756633, -93.9817481 46.477306)",7th Avenue,,
18058965,residential,False,True,109.18200000000002,"LINESTRING (-93.9818346 46.4756633, -93.9818936 46.4750413, -93.9819276 46.4746835)",7th Avenue,,
1249366409,residential,False,False,99.868,"LINESTRING (-93.9818346 46.4756633, -93.9811977 46.4756455, -93.9805315 46.4756268)",6th Street,,
1249366409,residential,False,True,101.34100000000001,"LINESTRING (-93.9818346 46.4756633, -93.9825063 46.4756868, -93.9831563 46.4757096)",6th Street,,
18062456,residential,False,False,112.886,"LINESTRING (-93.9805315 46.4756268, -93.9804726 46.4766412)",6th Avenue Southwest,,
18058194,residential,False,False,97.294,"LINESTRING (-93.9805315 46.4756268, -93.9799054 46.4755999, -93.9792634 46.4755723)",6th Street,,
1249366409,residential,False,True,99.868,"LINESTRING (-93.9805315 46.4756268, -93.9811977 46.4756455, -93.9818346 46.4756633)",6th Street,,
18058194,residential,False,False,105.094,"LINESTRING (-93.9778259 46.4755119, -93.9764555 46.4754608)",6th Street,,
18060778,residential,False,False,115.068,"LINESTRING (-93.9778259 46.4755119, -93.9777391 46.476545)",Irene Avenue,,
18060778,residential,False,True,89.937,"LINESTRING (-93.9778259 46.4755119, -93.9778905 46.4747043)",Irene Avenue,,
18058194,residential,False,True,110.283,"LINESTRING (-93.9778259 46.4755119, -93.9785788 46.4755435, -93.9792634 46.4755723)",6th Street,,
18058194,residential,False,False,107.002,"LINESTRING (-93.9764555 46.4754608, -93.9750601 46.4754102)",6th Street,,
18058194,residential,False,True,105.094,"LINESTRING (-93.9764555 46.4754608, -93.9778259 46.4755119)",6th Street,,
18059161,residential,False,False,113.151,"LINESTRING (-93.9764555 46.4754608, -93.9763586 46.4764762)",Curtis Avenue,,
18058194,residential,False,False,108.33,"LINESTRING (-93.9750601 46.4754102, -93.9736484 46.4753472)",6th Street,,
18058194,residential,False,True,107.002,"LINESTRING (-93.9750601 46.4754102, -93.9764555 46.4754608)",6th Street,,
18061490,residential,False,False,112.47,"LINESTRING (-93.9750601 46.4754102, -93.9749784 46.4764201)",Viola Avenue,,
18061490,residential,False,True,75.227,"LINESTRING (-93.9750601 46.4754102, -93.9751399 46.4747359)",Viola Avenue,,
18058194,residential,False,True,108.33,"LINESTRING (-93.9736484 46.4753472, -93.9750601 46.4754102)",6th Street,,
18058390,residential,False,True,65.789,"LINESTRING (-93.9736484 46.4753472, -93.9736598 46.4747556)",Winona Avenue,,
18058390,residential,False,False,114.49199999999999,"LINESTRING (-93.9736484 46.4753472, -93.9736141 46.4758482, -93.9735779 46.4763757)",Winona Avenue,,
18061002,residential,False,True,121.475,"LINESTRING (-93.9736484 46.4753472, -93.972957 46.4753272, -93.9720642 46.4752914)",Pine Street,,
18058361,residential,False,False,100.301,"LINESTRING (-93.9719103 46.4806703, -93.973117 46.480674, -93.9732153 46.4806523)",2nd Street Southwest,,
18059642,residential,False,True,101.036,"LINESTRING (-93.9719103 46.4806703, -93.9719219 46.4802067, -93.971933 46.4797618)",11th Avenue Southwest,,
18058361,residential,False,True,100.301,"LINESTRING (-93.9732153 46.4806523, -93.973117 46.480674, -93.9719103 46.4806703)",2nd Street Southwest,,
18058390,residential,False,True,100.63499999999999,"LINESTRING (-93.9732153 46.4806523, -93.9732581 46.4802127, -93.9733033 46.4797493)",Winona Avenue,,
"[18061490, 18059862]",residential,False,True,292.153,"LINESTRING (-93.9732153 46.4806523, -93.9732103 46.4810241, -93.9734175 46.4810309, -93.9741063 46.4810558, -93.9746076 46.4810724, -93.974642 46.4806121, -93.9746907 46.4797815)","['Viola Avenue', '1st Street']",,
18058390,residential,False,False,65.789,"LINESTRING (-93.9736598 46.4747556, -93.9736484 46.4753472)",Winona Avenue,,
18059228,residential,False,False,84.408,"LINESTRING (-93.9736598 46.4747556, -93.9747613 46.4747273)",Townline Road,,
18059447,residential,False,True,118.92,"LINESTRING (-93.9736598 46.4747556, -93.9728667 46.474759, -93.9721069 46.4747624)",Hematite Street,,
18059426,residential,False,False,107.357,"LINESTRING (-93.9735779 46.4763757, -93.9749784 46.4764201)",5th Street,,
18058390,residential,False,False,112.58500000000001,"LINESTRING (-93.9735779 46.4763757, -93.9735288 46.476876, -93.9735232 46.4769335, -93.9734788 46.4773859)",Winona Avenue,,
18058390,residential,False,True,114.49199999999999,"LINESTRING (-93.9735779 46.4763757, -93.9736141 46.4758482, -93.9736484 46.4753472)",Winona Avenue,,
18061025,residential,False,True,123.346,"LINESTRING (-93.9735779 46.4763757, -93.9730254 46.4763394, -93.9719703 46.4763134)",Birch Street,,
18058825,trunk,False,True,121.868,"LINESTRING (-93.9734788 46.4773859, -93.9718909 46.477312)",Oak Street,MN 210,2
53142718,trunk,False,True,108.629,"LINESTRING (-93.9734788 46.4773859, -93.9748934 46.4774595)",4th Street,MN 210,2
18058390,residential,False,False,118.126,"LINESTRING (-93.9734788 46.4773859, -93.9734551 46.4778253, -93.9734357 46.4781862, -93.9734216 46.4784475)",Winona Avenue,,
18058390,residential,False,True,112.58500000000001,"LINESTRING (-93.9734788 46.4773859, -93.9735232 46.4769335, -93.9735288 46.476876, -93.9735779 46.4763757)",Winona Avenue,,
18058390,residential,False,False,50.392,"LINESTRING (-93.9734216 46.4784475, -93.9733981 46.4789004)",Winona Avenue,,
18058390,residential,False,True,118.126,"LINESTRING (-93.9734216 46.4784475, -93.9734357 46.4781862, -93.9734551 46.4778253, -93.9734788 46.4773859)",Winona Avenue,,
18058435,residential,False,False,107.795,"LINESTRING (-93.9734216 46.4784475, -93.9740927 46.4784831, -93.9748252 46.4785219)",3rd Street,,
18058390,residential,False,True,50.392,"LINESTRING (-93.9733981 46.4789004, -93.9734216 46.4784475)",Winona Avenue,,
18058390,residential,False,False,94.672,"LINESTRING (-93.9733981 46.4789004, -93.9733486 46.4793437, -93.9733033 46.4797493)",Winona Avenue,,
18059046,residential,False,True,110.369,"LINESTRING (-93.9733981 46.4789004, -93.9727058 46.4789044, -93.971957 46.4788906)",4th Street Southwest,,
112714981,tertiary,False,True,104.933,"LINESTRING (-93.9733033 46.4797493, -93.971933 46.4797618)",3rd Street Southwest,CR 33,
18058390,residential,False,False,100.63499999999999,"LINESTRING (-93.9733033 46.4797493, -93.9732581 46.4802127, -93.9732153 46.4806523)",Winona Avenue,,
18058390,residential,False,True,94.672,"LINESTRING (-93.9733033 46.4797493, -93.9733486 46.4793437, -93.9733981 46.4789004)",Winona Avenue,,
18059030,tertiary,False,False,106.294,"LINESTRING (-93.9733033 46.4797493, -93.973997 46.4797654, -93.9746907 46.4797815)",2nd Street,CR 33,
18061490,residential,False,False,140.439,"LINESTRING (-93.9748252 46.4785219, -93.9746907 46.4797815)",Viola Avenue,,
18058435,residential,False,False,104.84700000000001,"LINESTRING (-93.9748252 46.4785219, -93.9755042 46.4785476, -93.9761924 46.4785736)",3rd Street,,
18058435,residential,False,True,107.795,"LINESTRING (-93.9748252 46.4785219, -93.9740927 46.4784831, -93.9734216 46.4784475)",3rd Street,,
18061490,residential,False,True,118.249,"LINESTRING (-93.9748252 46.4785219, -93.9748432 46.4782413, -93.9748664 46.4778806, -93.9748934 46.4774595)",Viola Avenue,,
18059161,residential,False,False,141.829,"LINESTRING (-93.9761924 46.4785736, -93.9760969 46.4798474)",Curtis Avenue,,
18058435,residential,False,False,107.38499999999999,"LINESTRING (-93.9761924 46.4785736, -93.9768762 46.4785975, -93.977593 46.4786226)",3rd Street,,
18058435,residential,False,True,104.84700000000001,"LINESTRING (-93.9761924 46.4785736, -93.9755042 46.4785476, -93.9748252 46.4785219)",3rd Street,,
18059161,residential,False,True,115.832,"LINESTRING (-93.9761924 46.4785736, -93.976216 46.4782902, -93.9762454 46.4779366, -93.976279 46.4775336)",Curtis Avenue,,
18058435,residential,False,False,56.536,"LINESTRING (-93.977593 46.4786226, -93.978329 46.478663)",3rd Street,,
