osmid,name,highway,oneway,reversed,length,geometry,ref,lanes,maxspeed
21994971,6th Street,residential,False,False,51.779,"LINESTRING (-90.4476135 41.5160856, -90.4475565 41.5156219)",,,
21994212,8th Street,residential,False,False,50.803,"LINESTRING (-90.4427944 41.5164462, -90.4427437 41.5159909)",,,
885121598,10th Street,residential,False,True,232.45499999999998,"LINESTRING (-90.439214 41.5171199, -90.4393852 41.5183456, -90.4393942 41.5183991, -90.4394067 41.5184318, -90.4394751 41.5185292, -90.4394972 41.5185607, -90.4395325 41.5186017, -90.439731 41.518833, -90.4398498 41.518979, -90.4399427 41.5190887)",,,
885121600,10th Street,residential,False,False,94.102,"LINESTRING (-90.439214 41.5171199, -90.4391853 41.5169127, -90.4391574 41.5167208, -90.439094 41.5162784)",,,
808936402,12th Avenue,tertiary,False,False,489.359,"LINESTRING (-90.4399427 41.5190887, -90.4416208 41.5183453, -90.4432268 41.5176635, -90.443449 41.5175817, -90.4435577 41.5175479, -90.443616 41.5175298, -90.4438077 41.5174837, -90.4438691 41.5174721, -90.4439494 41.5174569, -90.4443132 41.5174019, -90.444781 41.5173595, -90.445093 41.5173119, -90.4452334 41.5172847)",,,
885121598,10th Street,residential,False,False,232.45499999999998,"LINESTRING (-90.4399427 41.5190887, -90.4398498 41.518979, -90.439731 41.518833, -90.4395325 41.5186017, -90.4394972 41.5185607, -90.4394751 41.5185292, -90.4394067 41.5184318, -90.4393942 41.5183991, -90.4393852 41.5183456, -90.439214 41.5171199)",,,
21992636,20th Avenue,residential,False,False,115.625,"LINESTRING (-90.4446039 41.5117323, -90.4445635 41.5117338, -90.4444357 41.5117374, -90.4432157 41.5117575)",,,
272822894,7th Street,secondary,False,False,106.612,"LINESTRING (-90.4446039 41.5117323, -90.4445381 41.5114708, -90.4444865 41.5112729, -90.4444562 41.5110646, -90.4444483 41.510908, -90.4444488 41.5107832)",,,
272822894,7th Street,secondary,False,True,163.079,"LINESTRING (-90.4446039 41.5117323, -90.4446789 41.5120331, -90.4447055 41.5122325, -90.4447066 41.5124138, -90.4446795 41.5129235, -90.4446935 41.5131921)",,,
21992636,20th Avenue,residential,False,False,120.343,"LINESTRING (-90.4432157 41.5117575, -90.443074 41.5117608, -90.4417711 41.5117912)",,,
21992636,20th Avenue,residential,False,True,115.625,"LINESTRING (-90.4432157 41.5117575, -90.4444357 41.5117374, -90.4445635 41.5117338, -90.4446039 41.5117323)",,,
