osmid,bridge,oneway,name,highway,reversed,length,geometry,ref,lanes
21401755,,False,Church Street,residential,True,30.177,"LINESTRING (-81.44136 41.312753, -81.4414171 41.3127466, -81.441449 41.312743, -81.441533 41.312723, -81.441683 41.312644)",,
1094655906,,False,Ravenna Road,secondary,False,144.867,"LINESTRING (-81.44136 41.312753, -81.441522 41.312915, -81.4418494 41.3131641, -81.4418838 41.3131903, -81.4420726 41.3133339, -81.4422249 41.3134498, -81.442551 41.313698)",,
1094655906,,False,Ravenna Road,secondary,True,56.81099999999999,"LINESTRING (-81.44136 41.312753, -81.441151 41.312742, -81.440936 41.312712, -81.4406907 41.3126686)",,
"[653232473, 698772316, 753191205, 698772317]",,False,Darrow Road,primary,False,347.378,"LINESTRING (-81.440253 41.308317, -81.440253 41.3084185, -81.440253 41.308431, -81.4402547 41.3088845, -81.440255 41.3089583, -81.440256 41.3092222, -81.440257 41.309508, -81.4402567 41.309559, -81.4402571 41.3097779, -81.4402539 41.3099699, -81.4402527 41.3101456, -81.440251 41.3104068, -81.4402508 41.3104316, -81.4402479 41.3108594, -81.4402471 41.3109835, -81.4402465 41.31106, -81.4402446 41.3113487, -81.440244 41.311441)",SR 91,"['4', '5']"
511511004,,False,Darrow Road,primary,True,38.786,"LINESTRING (-81.440264 41.312593, -81.4402672 41.3122442)",SR 91,
"[113738148, 583538622]",yes,False,Ravenna Road,secondary,True,319.022,"LINESTRING (-81.440264 41.312593, -81.439846 41.312542, -81.439549 41.312485, -81.439397 41.31244, -81.4392202 41.3123696, -81.439159 41.3123453, -81.4390256 41.3122922, -81.4385531 41.3121041, -81.4383216 41.3120119, -81.437646 41.311743, -81.437362 41.311634, -81.437252 41.3115905, -81.4370394 41.311521, -81.437024 41.311516, -81.436781 41.311464)",,
1094655906,,False,Ravenna Road,secondary,False,36.616,"LINESTRING (-81.440264 41.312593, -81.440391 41.3126155, -81.4406907 41.3126686)",,
1094655907,,False,Darrow Road,primary,False,278.634,"LINESTRING (-81.440264 41.312593, -81.4402323 41.312959, -81.4402326 41.3131217, -81.4402327 41.3131948, -81.4402329 41.313343, -81.440233 41.313425, -81.4402317 41.3135149, -81.440222 41.314179, -81.4402201 41.3150395, -81.44022 41.315098)",SR 91,
21419207,,False,Tinkers Lane,residential,False,86.854,"LINESTRING (-81.44022 41.315098, -81.4401391 41.3151065, -81.440023 41.315124, -81.43995 41.315158, -81.439884 41.315195, -81.439781 41.315221, -81.439279 41.315222, -81.439219 41.315214)",,
21438869,,False,Richner Court,residential,True,109.142,"LINESTRING (-81.44022 41.315098, -81.4403043 41.3150968, -81.440431 41.315095, -81.440533 41.315085, -81.440687 41.315054, -81.44079 41.315005, -81.441293 41.314627)",,
1094655907,,False,Darrow Road,primary,True,278.634,"LINESTRING (-81.44022 41.315098, -81.4402201 41.3150395, -81.440222 41.314179, -81.4402317 41.3135149, -81.440233 41.313425, -81.4402329 41.313343, -81.4402327 41.3131948, -81.4402326 41.3131217, -81.4402323 41.312959, -81.440264 41.312593)",SR 91,
21438869,,False,Richner Court,residential,False,147.37800000000001,"LINESTRING (-81.442551 41.313698, -81.441593 41.314392, -81.4415624 41.3144167, -81.441357 41.314582, -81.441293 41.314627)",,
1094655906,,False,Ravenna Road,secondary,False,132.083,"LINESTRING (-81.442551 41.313698, -81.442608 41.313748, -81.4429844 41.3140369, -81.443206 41.314207, -81.4432665 41.3142533, -81.443601 41.314509, -81.44366 41.314544)",,
1094655906,,False,Ravenna Road,secondary,True,144.867,"LINESTRING (-81.442551 41.313698, -81.4422249 41.3134498, -81.4420726 41.3133339, -81.4418838 41.3131903, -81.4418494 41.3131641, -81.441522 41.312915, -81.44136 41.312753)",,
21441870,,False,Burridge Lane,residential,True,54.076,"LINESTRING (-81.44366 41.314544, -81.444119 41.314201)",,
1094655906,,False,Ravenna Road,secondary,False,169.242,"LINESTRING (-81.44366 41.314544, -81.443687 41.314571, -81.443831 41.314682, -81.444249 41.314976, -81.444809 41.315407, -81.4449477 41.3155014, -81.445106 41.315609)",,
1094655906,,False,Ravenna Road,secondary,True,132.083,"LINESTRING (-81.44366 41.314544, -81.443601 41.314509, -81.4432665 41.3142533, -81.443206 41.314207, -81.4429844 41.3140369, -81.442608 41.313748, -81.442551 41.313698)",,
21439140,,False,Twin Hills Parkway,residential,True,58.458,"LINESTRING (-81.445106 41.315609, -81.445491 41.315307, -81.445595 41.315233)",,
1094655906,,False,Ravenna Road,secondary,True,169.242,"LINESTRING (-81.445106 41.315609, -81.4449477 41.3155014, -81.444809 41.315407, -81.444249 41.314976, -81.443831 41.314682, -81.443687 41.314571, -81.44366 41.314544)",,
"[21420746, 21419207]",,False,"['South Tinkers Lane', 'Tinkers Lane']",residential,False,670.572,"LINESTRING (-81.439219 41.315214, -81.439139 41.315218, -81.438962 41.315243, -81.438815 41.315293, -81.438481 41.315478, -81.43832 41.315532, -81.438145 41.315563, -81.437904 41.315566, -81.437403 41.315507, -81.437112 41.315493, -81.43663 41.315565, -81.436491 41.315565, -81.436397 41.315552, -81.436274 41.315507, -81.43619 41.315456, -81.436144 41.3154189, -81.436102 41.315385, -81.436023 41.315263, -81.436005 41.315187, -81.436019 41.315093, -81.436072 41.314962, -81.436146 41.31488, -81.436286 41.314767, -81.4365 41.31462, -81.436617 41.314572, -81.436785 41.314546, -81.436894 41.314547, -81.437178 41.314588, -81.4372856 41.3145889, -81.437869 41.314594, -81.4380983 41.3145859, -81.43835 41.314577, -81.438759 41.314514, -81.438897 41.314532, -81.439027 41.314583, -81.439128 41.314661, -81.439185 41.314743, -81.439212 41.314853, -81.439212 41.315061, -81.439219 41.315214)",,
"[21420746, 21419207]",,False,"['South Tinkers Lane', 'Tinkers Lane']",residential,True,670.5719999999999,"LINESTRING (-81.439219 41.315214, -81.439212 41.315061, -81.439212 41.314853, -81.439185 41.314743, -81.439128 41.314661, -81.439027 41.314583, -81.438897 41.314532, -81.438759 41.314514, -81.43835 41.314577, -81.4380983 41.3145859, -81.437869 41.314594, -81.4372856 41.3145889, -81.437178 41.314588, -81.436894 41.314547, -81.436785 41.314546, -81.436617 41.314572, -81.4365 41.31462, -81.436286 41.314767, -81.436146 41.31488, -81.436072 41.314962, -81.436019 41.315093, -81.436005 41.315187, -81.436023 41.315263, -81.436102 41.315385, -81.436144 41.3154189, -81.43619 41.315456, -81.436274 41.315507, -81.436397 41.315552, -81.436491 41.315565, -81.43663 41.315565, -81.437112 41.315493, -81.437403 41.315507, -81.437904 41.315566, -81.438145 41.315563, -81.43832 41.315532, -81.438481 41.315478, -81.438815 41.315293, -81.438962 41.315243, -81.439139 41.315218, -81.439219 41.315214)",,
21419207,,False,Tinkers Lane,residential,True,86.85400000000001,"LINESTRING (-81.439219 41.315214, -81.439279 41.315222, -81.439781 41.315221, -81.439884 41.315195, -81.43995 41.315158, -81.440023 41.315124, -81.4401391 41.3151065, -81.44022 41.315098)",,
21424630,,False,Burridge Circle,residential,False,245.80099999999993,"LINESTRING (-81.446092 41.314186, -81.445989 41.314054, -81.445752 41.313832, -81.4457214 41.3138082, -81.44563 41.313737, -81.445551 41.313698, -81.445462 41.313668, -81.445384 41.313647, -81.445275 41.31363, -81.444838 41.313626, -81.444519 41.313631, -81.444386 41.313644, -81.44434 41.313652, -81.444232 41.313702, -81.444174 41.313741, -81.444117 41.313799, -81.44407 41.31386, -81.444054 41.313915, -81.44405 41.313976, -81.444052 41.314047, -81.444119 41.314201)",,
746626794,,False,Twin Hills Parkway,residential,False,38.895999999999994,"LINESTRING (-81.446092 41.314186, -81.446042 41.314232, -81.445933 41.314339, -81.445881 41.31442, -81.445852 41.314446, -81.445819 41.314466)",,
21441870,,False,Burridge Lane,residential,False,54.076,"LINESTRING (-81.444119 41.314201, -81.44366 41.314544)",,
21424630,,False,Burridge Circle,residential,False,152.24900000000002,"LINESTRING (-81.444119 41.314201, -81.44414 41.314215, -81.444294 41.314324, -81.444425 41.314407, -81.444504 41.31444, -81.444599 41.314464, -81.4447448 41.3144625, -81.4451339 41.3144585, -81.445669 41.314453, -81.445755 41.314458, -81.445819 41.314466)",,
21424630,,False,Burridge Circle,residential,True,245.80099999999996,"LINESTRING (-81.444119 41.314201, -81.444052 41.314047, -81.44405 41.313976, -81.444054 41.313915, -81.44407 41.31386, -81.444117 41.313799, -81.444174 41.313741, -81.444232 41.313702, -81.44434 41.313652, -81.444386 41.313644, -81.444519 41.313631, -81.444838 41.313626, -81.445275 41.31363, -81.445384 41.313647, -81.445462 41.313668, -81.445551 41.313698, -81.44563 41.313737, -81.4457214 41.3138082, -81.445752 41.313832, -81.445989 41.314054, -81.446092 41.314186)",,
21424630,,False,Burridge Circle,residential,True,152.249,"LINESTRING (-81.445819 41.314466, -81.445755 41.314458, -81.445669 41.314453, -81.4451339 41.3144585, -81.4447448 41.3144625, -81.444599 41.314464, -81.444504 41.31444, -81.444425 41.314407, -81.444294 41.314324, -81.44414 41.314215, -81.444119 41.314201)",,
21439140,,False,Twin Hills Parkway,residential,False,90.6,"LINESTRING (-81.445819 41.314466, -81.445835 41.314601, -81.445831 41.314778, -81.445822 41.314883, -81.445803 41.314959, -81.445708 41.315134, -81.445634 41.315205, -81.445595 41.315233)",,
746626794,,False,Twin Hills Parkway,residential,True,38.896,"LINESTRING (-81.445819 41.314466, -81.445852 41.314446, -81.445881 41.31442, -81.445933 41.314339, -81.446042 41.314232, -81.446092 41.314186)",,
21438869,,False,Richner Court,residential,False,109.14200000000001,"LINESTRING (-81.441293 41.314627, -81.44079 41.315005, -81.440687 41.315054, -81.440533 41.315085, -81.440431 41.315095, -81.4403043 41.3150968, -81.44022 41.315098)",,
21438869,,False,Richner Court,residential,True,147.37800000000001,"LINESTRING (-81.441293 41.314627, -81.441357 41.314582, -81.4415624 41.3144167, -81.441593 41.314392, -81.442551 41.313698)",,
21439134,,False,Charles Court,residential,False,172.994,"LINESTRING (-81.441293 41.314627, -81.441413 41.314725, -81.442429 41.315827, -81.442496 41.315892)",,
21439134,,False,Charles Court,residential,True,172.994,"LINESTRING (-81.442496 41.315892, -81.442429 41.315827, -81.441413 41.314725, -81.441293 41.314627)",,
21439140,,False,Twin Hills Parkway,residential,False,58.458,"LINESTRING (-81.445595 41.315233, -81.445491 41.315307, -81.445106 41.315609)",,
21439140,,False,Twin Hills Parkway,residential,True,90.6,"LINESTRING (-81.445595 41.315233, -81.445634 41.315205, -81.445708 41.315134, -81.445803 41.314959, -81.445822 41.314883, -81.445831 41.314778, -81.445835 41.314601, -81.445819 41.314466)",,
511511004,,False,Darrow Road,primary,False,38.786,"LINESTRING (-81.4402672 41.3122442, -81.440264 41.312593)",SR 91,
511511004,,False,Darrow Road,primary,True,89.352,"LINESTRING (-81.4402672 41.3122442, -81.440268 41.312151, -81.4402652 41.3120271, -81.4402545 41.3115555, -81.440244 41.311441)",SR 91,
134214287,,True,,secondary_link,False,59.913000000000004,"LINESTRING (-81.4406907 41.3126686, -81.4405369 41.3125371, -81.4404656 41.3124897, -81.4404247 41.3124625, -81.4403838 41.3124352, -81.4403295 41.312348, -81.4402672 41.3122442)",,
1094655906,,False,Ravenna Road,secondary,False,56.81099999999999,"LINESTRING (-81.4406907 41.3126686, -81.440936 41.312712, -81.441151 41.312742, -81.44136 41.312753)",,
1094655906,,False,Ravenna Road,secondary,True,36.616,"LINESTRING (-81.4406907 41.3126686, -81.440391 41.3126155, -81.440264 41.312593)",,
