osmid,highway,oneway,reversed,length,name,geometry,lanes,ref,maxspeed,junction
"[11227314, 11237827]",residential,False,True,194.69,Columbia Avenue,"LINESTRING (-82.7600374 28.0817676, -82.760686 28.081766, -82.7620214 28.0817335)",,,,
11241319,residential,False,False,119.066,Illinois Avenue,"LINESTRING (-82.767224 28.0744549, -82.7669839 28.0744444, -82.766939 28.0744444, -82.7669071 28.0744456, -82.7665839 28.0744576, -82.7660112 28.0744697)",,,,
159260047,secondary,False,False,99.754,Palm Harbor Boulevard,"LINESTRING (-82.767224 28.0744549, -82.7672241 28.0744762, -82.7672228 28.0749397, -82.767226 28.075352)",2,US 19 Alternate,40 mph,
159260047,secondary,False,False,99.524,Palm Harbor Boulevard,"LINESTRING (-82.767226 28.075352, -82.767236 28.076247)",2,US 19 Alternate,40 mph,
"[99207560, 733186463]",residential,False,False,121.775,Wisconsin Avenue,"LINESTRING (-82.767226 28.075352, -82.766808 28.0753526, -82.7659848 28.0753538)",,,,
159260047,secondary,False,True,99.75399999999999,Palm Harbor Boulevard,"LINESTRING (-82.767226 28.075352, -82.7672228 28.0749397, -82.7672241 28.0744762, -82.767224 28.0744549)",2,US 19 Alternate,40 mph,
159260047,secondary,False,True,99.524,Palm Harbor Boulevard,"LINESTRING (-82.767236 28.076247, -82.767226 28.075352)",2,US 19 Alternate,40 mph,
11258287,residential,False,False,122.74000000000001,Michigan Avenue,"LINESTRING (-82.767236 28.076247, -82.767037 28.0762509, -82.7669653 28.076251, -82.7666236 28.0762513, -82.7663586 28.0762516, -82.765985 28.076252)",,,,
159260047,secondary,False,False,102.73400000000001,Palm Harbor Boulevard,"LINESTRING (-82.767236 28.076247, -82.7672397 28.0770747, -82.76724 28.0771709)",2,US 19 Alternate,40 mph,
1184352638,secondary,False,True,25.756,Palm Harbor Boulevard,"LINESTRING (-82.76724 28.0771709, -82.7672487 28.0774024)",2,US 19 Alternate,40 mph,
11242636,residential,False,False,120.79400000000001,Georgia Avenue,"LINESTRING (-82.76724 28.0771709, -82.7671038 28.0771751, -82.7668814 28.0771764, -82.7668482 28.0771766, -82.76656 28.0771748, -82.7661111 28.0771663, -82.766009 28.077168)",,,,
159260047,secondary,False,True,102.73400000000001,Palm Harbor Boulevard,"LINESTRING (-82.76724 28.0771709, -82.7672397 28.0770747, -82.767236 28.076247)",2,US 19 Alternate,40 mph,
1184352631,secondary,False,False,43.803,Palm Harbor Boulevard,"LINESTRING (-82.767268 28.078941, -82.7672622 28.0785471)",2,US 19 Alternate,40 mph,
84688802,secondary,False,True,104.302,Palm Harbor Boulevard,"LINESTRING (-82.767268 28.078941, -82.7672685 28.0790564, -82.7672699 28.079388, -82.7672709 28.0796259, -82.7672714 28.0797426, -82.767272 28.079879)",2,US 19 Alternate,40 mph,
645025580,tertiary,False,True,120.487,Nebraska Avenue,"LINESTRING (-82.767268 28.078941, -82.7670805 28.0789432, -82.7669412 28.0789448, -82.766658 28.078948, -82.766468 28.0789501, -82.76604 28.078955)",2,CR 776,,
11237899,residential,False,False,120.869,Indiana Avenue,"LINESTRING (-82.767272 28.079879, -82.7671927 28.0798795, -82.7670543 28.0798802, -82.7667665 28.0798819, -82.7667523 28.079882, -82.7666867 28.0798824, -82.7666087 28.0798828, -82.766224 28.079885, -82.76604 28.079886)",,,,
84688802,secondary,False,False,104.30199999999999,Palm Harbor Boulevard,"LINESTRING (-82.767272 28.079879, -82.7672714 28.0797426, -82.7672709 28.0796259, -82.7672699 28.079388, -82.7672685 28.0790564, -82.767268 28.078941)",2,US 19 Alternate,40 mph,
84688802,secondary,False,True,102.5,Palm Harbor Boulevard,"LINESTRING (-82.767272 28.079879, -82.7672805 28.0803325, -82.7672875 28.0808007)",2,US 19 Alternate,40 mph,
159260027,secondary,False,False,100.225,Bayshore Boulevard,"LINESTRING (-82.7672875 28.0808007, -82.767298 28.081702)",2,US 19 Alternate,40 mph,
"[632093666, 11254799]",residential,False,"[False, True]",70.984,Pennsylvania Avenue,"LINESTRING (-82.7672875 28.0808007, -82.7674611 28.080791, -82.7678059 28.0807912, -82.7680107 28.0807913)",,,,
84688802,secondary,False,False,102.5,Palm Harbor Boulevard,"LINESTRING (-82.7672875 28.0808007, -82.7672805 28.0803325, -82.767272 28.079879)",2,US 19 Alternate,40 mph,
845078136,residential,True,False,120.987,Pennsylvania Avenue,"LINESTRING (-82.7672875 28.0808007, -82.767212 28.0807788, -82.7671212 28.0807525, -82.7670888 28.0807533, -82.7668028 28.080759, -82.7660634 28.0807777)",,,,
159260027,secondary,False,True,100.225,Bayshore Boulevard,"LINESTRING (-82.767298 28.081702, -82.7672875 28.0808007)",2,US 19 Alternate,40 mph,
11237827,residential,False,False,120.182,Columbia Avenue,"LINESTRING (-82.767298 28.081702, -82.7671512 28.0817024, -82.7667051 28.0817037, -82.766073 28.081698)",,,,
11236559,residential,False,False,103.615,14th Street,"LINESTRING (-82.761886 28.073577, -82.7619307 28.074508)",,,,
99207526,residential,False,False,101.939,Ohio Avenue,"LINESTRING (-82.761886 28.073577, -82.760847 28.073578)",,,,
11236559,residential,False,False,97.585,14th Street,"LINESTRING (-82.7619307 28.074508, -82.7619323 28.0753856)",,,,
11236559,residential,False,True,103.615,14th Street,"LINESTRING (-82.7619307 28.074508, -82.761886 28.073577)",,,,
11241319,residential,False,False,204.15,Illinois Avenue,"LINESTRING (-82.7619307 28.074508, -82.75985 28.07449)",,,,
11241319,residential,False,True,193.075,Illinois Avenue,"LINESTRING (-82.7619307 28.074508, -82.7638986 28.0745011)",,,,
11236559,residential,False,True,97.585,14th Street,"LINESTRING (-82.7619323 28.0753856, -82.7619307 28.074508)",,,,
143008751,residential,False,False,203.715,Wisconsin Avenue,"LINESTRING (-82.7619323 28.0753856, -82.759856 28.075402)",,,,
143008751,residential,False,True,193.211,Wisconsin Avenue,"LINESTRING (-82.7619323 28.0753856, -82.7639016 28.0753932)",,,,
11236559,residential,False,False,101.94,14th Street,"LINESTRING (-82.7619323 28.0753856, -82.7619388 28.0758645, -82.7619448 28.0763023)",,,,
