osmid,oneway,name,highway,reversed,length,ref,geometry,lanes
8781193,False,Woodlawn Avenue,tertiary,True,35.141,,"LINESTRING (-84.1305112 41.3922902, -84.130099 41.392225)",
8782184,False,Woodlawn Court,residential,False,134.242,,"LINESTRING (-84.1305112 41.3922902, -84.1309468 41.391128)",
113763365,False,North Perry Street,secondary,True,52.016,US 6 Business;SR 108,"LINESTRING (-84.1241818 41.3902224, -84.1238995 41.3898053)",
113763365,False,North Perry Street,secondary,False,107.356,US 6 Business;SR 108,"LINESTRING (-84.1241818 41.3902224, -84.1242291 41.3902923, -84.1247065 41.3909974, -84.1247646 41.3910832)",
1090895087,True,West Main Street,residential,False,127.43,,"LINESTRING (-84.1241818 41.3902224, -84.1243322 41.3901703, -84.124765 41.389979, -84.1247851 41.3899705, -84.124956 41.389898, -84.125119 41.38983, -84.1251506 41.389817, -84.125319 41.389748, -84.125515 41.389664)",
8776624,False,,residential,False,14.083,,"LINESTRING (-84.125173 41.394328, -84.125336 41.394361)",
8782415,False,Monroe Street,residential,True,132.768,,"LINESTRING (-84.125173 41.394328, -84.124895 41.393915, -84.124456 41.393262)",
8783828,False,Fillmore Street,residential,False,129.17399999999998,,"LINESTRING (-84.125173 41.394328, -84.124496 41.394588, -84.123795 41.394858)",
8776624,False,,residential,True,14.083,,"LINESTRING (-84.125336 41.394361, -84.125173 41.394328)",
8783566,False,Oakwood Avenue,unclassified,False,78.994,,"LINESTRING (-84.125336 41.394361, -84.1251 41.395049)",2
8783566,False,Oakwood Avenue,unclassified,True,187.22,,"LINESTRING (-84.125336 41.394361, -84.125847 41.392943, -84.125884 41.39273)",2
8783566,False,Oakwood Avenue,unclassified,False,41.303,,"LINESTRING (-84.124798 41.395792, -84.124666 41.39615)",2
"[8776953, 8784324]",False,North Street,residential,True,235.81799999999998,,"LINESTRING (-84.124798 41.395792, -84.125037 41.395689, -84.125126 41.39565, -84.1252636 41.3955822, -84.125672 41.395402, -84.125809 41.395357, -84.125936 41.395326, -84.126022 41.395312, -84.126123 41.395301, -84.126192 41.395284, -84.126265 41.395248, -84.126714 41.395043, -84.127271 41.39479)",
8783566,False,Oakwood Avenue,unclassified,True,86.37700000000001,,"LINESTRING (-84.124798 41.395792, -84.124888 41.395581, -84.124928 41.395478, -84.1249484 41.3954244, -84.12496 41.395394, -84.1249681 41.395374, -84.1251 41.395049)",2
8780155,False,East Clinton Street,secondary,True,57.293,,"LINESTRING (-84.119907 41.394291, -84.119267 41.394478)",
8782386,False,Vocke Street,residential,True,30.255,,"LINESTRING (-84.119907 41.394291, -84.119667 41.394087)",
8780155,False,East Clinton Street,secondary,False,127.48,,"LINESTRING (-84.119907 41.394291, -84.120459 41.39406, -84.120732 41.393946, -84.121242 41.393733)",
113762977,False,Perry Street,unclassified,False,73.382,,"LINESTRING (-84.125482 41.392143, -84.125884 41.39273)",
8780155,False,East Clinton Street,secondary,True,131.214,,"LINESTRING (-84.125482 41.392143, -84.1250386 41.3923114, -84.1244486 41.3925355, -84.124076 41.392672)",
8782667,False,West Clinton Street,secondary,False,127.136,US 6 Business;SR 108,"LINESTRING (-84.125482 41.392143, -84.126155 41.391884, -84.126842 41.391627)",
113763365,False,North Perry Street,secondary,True,132.17,US 6 Business;SR 108,"LINESTRING (-84.125482 41.392143, -84.1248325 41.3911836, -84.1247646 41.3910832)",
8782415,False,Monroe Street,residential,False,72.862,,"LINESTRING (-84.124076 41.392672, -84.124456 41.393262)",
8780155,False,East Clinton Street,secondary,False,131.214,,"LINESTRING (-84.124076 41.392672, -84.1244486 41.3925355, -84.1250386 41.3923114, -84.125482 41.392143)",
8780155,False,East Clinton Street,secondary,True,130.961,,"LINESTRING (-84.124076 41.392672, -84.123839 41.3927616, -84.123538 41.3928754, -84.1233967 41.3929288, -84.122674 41.393202)",
8782415,False,Monroe Street,residential,True,130.713,,"LINESTRING (-84.124076 41.392672, -84.123714 41.392154, -84.1233835 41.3916179)",
8780155,False,East Clinton Street,secondary,True,133.249,,"LINESTRING (-84.122674 41.393202, -84.121242 41.393733)",
8781015,False,Hobson Street,residential,False,74.347,,"LINESTRING (-84.122674 41.393202, -84.12307 41.393801)",
8781015,False,Hobson Street,residential,True,127.34,,"LINESTRING (-84.122674 41.393202, -84.12198 41.392182)",
8780155,False,East Clinton Street,secondary,False,130.961,,"LINESTRING (-84.122674 41.393202, -84.1233967 41.3929288, -84.123538 41.3928754, -84.123839 41.3927616, -84.124076 41.392672)",
8780155,False,East Clinton Street,secondary,False,133.249,,"LINESTRING (-84.121242 41.393733, -84.122674 41.393202)",
8781026,False,Maple,residential,False,75.036,,"LINESTRING (-84.121242 41.393733, -84.121695 41.394316)",
8780155,False,East Clinton Street,secondary,True,127.48,,"LINESTRING (-84.121242 41.393733, -84.120732 41.393946, -84.120459 41.39406, -84.119907 41.394291)",
8780155,False,East Clinton Street,secondary,False,57.293,,"LINESTRING (-84.119267 41.394478, -84.119907 41.394291)",
8784347,False,Canal Road,secondary,True,54.805,CR 424,"LINESTRING (-84.119267 41.394478, -84.119667 41.394087)",
8781015,False,Hobson Street,residential,True,63.731,,"LINESTRING (-84.124141 41.395369, -84.123795 41.394858)",
8780250,False,Depot Street,residential,False,94.628,,"LINESTRING (-84.124141 41.395369, -84.124925 41.39499, -84.124979 41.39499, -84.125047 41.395009, -84.1251 41.395049)",
"[8780250, 8781026]",False,"['Depot Street', 'Maple']",residential,True,197.94500000000002,,"LINESTRING (-84.124141 41.395369, -84.1234753 41.3956645, -84.123447 41.395677, -84.122922 41.39593, -84.122871 41.395939, -84.122753 41.395921, -84.122418 41.395401)",
8781015,False,Hobson Street,residential,False,97.263,,"LINESTRING (-84.124141 41.395369, -84.124327 41.395653, -84.1243459 41.3956807, -84.124666 41.39615)",
8782398,False,Railroad Street,residential,True,175.19,,"LINESTRING (-84.1251 41.395049, -84.126924 41.394268)",
8783566,False,Oakwood Avenue,unclassified,True,78.994,,"LINESTRING (-84.1251 41.395049, -84.125336 41.394361)",2
8780250,False,Depot Street,residential,True,94.628,,"LINESTRING (-84.1251 41.395049, -84.125047 41.395009, -84.124979 41.39499, -84.124925 41.39499, -84.124141 41.395369)",
