osmid,oneway,lanes,ref,highway,maxspeed,junction,reversed,length,name,geometry,bridge,access
5294417,False,4,,secondary,25 mph,,False,103.011,Willamette Falls Drive,"LINESTRING (-122.6109239 45.3607079, -122.6109916 45.3607197, -122.6110847 45.360734, -122.6116633 45.3608278, -122.6117737 45.3608454, -122.6118607 45.3608575, -122.6119439 45.3608674, -122.6119963 45.3608712, -122.6120568 45.3608719, -122.6121216 45.3608686, -122.6121686 45.3608639, -122.6122146 45.3608551)",,
31993534,False,2,,secondary,25 mph,,False,34.823,West A Street,"LINESTRING (-122.6124735 45.36111, -122.6123659 45.3610072, -122.6123191 45.3609601, -122.6122146 45.3608551)",,
120729029,True,1,,secondary_link,,,False,50.27300000000001,,"LINESTRING (-122.6124735 45.36111, -122.6124662 45.3610551, -122.6124647 45.3610036, -122.612466 45.3609524, -122.6124672 45.3609079, -122.6124769 45.3608522, -122.6124834 45.3608085, -122.6125053 45.3606596)",,
5294417,False,4,,secondary,25 mph,,True,103.011,Willamette Falls Drive,"LINESTRING (-122.6122146 45.3608551, -122.6121686 45.3608639, -122.6121216 45.3608686, -122.6120568 45.3608719, -122.6119963 45.3608712, -122.6119439 45.3608674, -122.6118607 45.3608575, -122.6117737 45.3608454, -122.6116633 45.3608278, -122.6110847 45.360734, -122.6109916 45.3607197, -122.6109239 45.3607079)",,
31993534,False,2,,secondary,25 mph,,True,34.823,West A Street,"LINESTRING (-122.6122146 45.3608551, -122.6123191 45.3609601, -122.6123659 45.3610072, -122.6124735 45.36111)",,
118086006,False,,,secondary,35 mph,,False,32.198,Willamette Falls Drive,"LINESTRING (-122.6122146 45.3608551, -122.6122655 45.3608384, -122.6123014 45.3608228, -122.6123464 45.3608012, -122.6123722 45.3607856, -122.6123813 45.3607801, -122.6124204 45.360753, -122.6124453 45.3607289, -122.6124789 45.3606968, -122.6125053 45.3606596)",,
"[5293720, 166068799]",False,2,,secondary,25 mph,,"[False, True]",295.529,"['Singer Hill Road', '10th Street']","LINESTRING (-122.6063561 45.3571083, -122.6063521 45.357142, -122.6063438 45.3571694, -122.6063133 45.357228, -122.6062868 45.357269, -122.6062542 45.3573084, -122.6061845 45.3573873, -122.6060224 45.3575728, -122.6059072 45.3577082, -122.6057511 45.3578887, -122.6056435 45.3580152, -122.6055399 45.3581363, -122.605441 45.3582451, -122.6052981 45.3584003, -122.6051596 45.3585392, -122.6050148 45.3586807, -122.6049054 45.3587915, -122.6048727 45.3588283, -122.6048561 45.3588564, -122.604847 45.3588782, -122.6048438 45.3589004, -122.6048452 45.3589258, -122.6048525 45.3589472, -122.6048617 45.3589646, -122.6048887 45.359001, -122.6049598 45.3590748, -122.6052071 45.3593259, -122.6052582 45.3593761)",,
"[141295993, 5300285]",False,2,,tertiary,25 mph,,True,131.907,"['High Street', '7th Street']","LINESTRING (-122.6063561 45.3571083, -122.6064997 45.3571435, -122.6066978 45.3571838, -122.6067287 45.3571889, -122.6067564 45.3571867, -122.6067785 45.3571798, -122.6068029 45.3571676, -122.6068308 45.3571492, -122.6071533 45.3568327, -122.6074791 45.3565175, -122.6075164 45.3564763)",,
90528628,False,,,secondary,25 mph,,False,51.269000000000005,7th Street,"LINESTRING (-122.6063561 45.3571083, -122.6063507 45.3570858, -122.6063382 45.3570573, -122.6063227 45.3570282, -122.6062984 45.3569992, -122.6062668 45.3569678, -122.6062189 45.3569348, -122.6060381 45.3568379, -122.6059254 45.3567796)",,
5306768,False,,,tertiary,25 mph,,True,101.46199999999999,High Street,"LINESTRING (-122.6082839 45.3557169, -122.6086542 45.3553457, -122.6090292 45.3549697)",,
106844277,False,,,tertiary,25 mph,,False,82.305,5th Street,"LINESTRING (-122.6082839 45.3557169, -122.6082008 45.3556756, -122.6081087 45.3556298, -122.6079143 45.3555331, -122.6075238 45.3553394, -122.6074238 45.3552896)",,
198198618,False,,,tertiary,25 mph,,False,103.571,High Street,"LINESTRING (-122.6082839 45.3557169, -122.608223 45.3557765, -122.6079009 45.3560978, -122.6076773 45.3563173, -122.6075164 45.3564763)",,
5299845,False,,,tertiary,,,False,102.261,Center Street,"LINESTRING (-122.6074238 45.3552896, -122.6073625 45.3553506, -122.6072852 45.3554292, -122.6071452 45.3555715, -122.6070519 45.3556673, -122.6066727 45.3560427)",,
5299845,False,,,tertiary,,,True,101.337,Center Street,"LINESTRING (-122.6074238 45.3552896, -122.6074905 45.3552236, -122.6076902 45.3550246, -122.608039 45.3546793, -122.608051 45.3546674, -122.6081736 45.354546)",,
106844277,False,,,tertiary,25 mph,,True,82.305,5th Street,"LINESTRING (-122.6074238 45.3552896, -122.6075238 45.3553394, -122.6079143 45.3555331, -122.6081087 45.3556298, -122.6082008 45.3556756, -122.6082839 45.3557169)",,
140303230,False,,,tertiary,25 mph,,False,82.259,5th Street,"LINESTRING (-122.6074238 45.3552896, -122.6073427 45.3552493, -122.6070581 45.3551066, -122.6066607 45.3549066, -122.606565 45.3548618)",,
5306864,False,,,residential,,,True,101.36699999999999,Washington Street,"LINESTRING (-122.606565 45.3548618, -122.6066315 45.3547984, -122.6068783 45.3545535, -122.606947 45.354486, -122.607319 45.35412)",,
106806476,False,,,secondary,25 mph,,False,81.585,5th Street,"LINESTRING (-122.606565 45.3548618, -122.6064859 45.3548239, -122.6057102 45.3544405)",,
119409670,False,2,,secondary,,,False,102.126,Washington Street,"LINESTRING (-122.606565 45.3548618, -122.6065109 45.3549157, -122.606191 45.3552348, -122.6061629 45.3552625, -122.6058098 45.3556114)",,
140303230,False,,,tertiary,25 mph,,True,82.259,5th Street,"LINESTRING (-122.606565 45.3548618, -122.6066607 45.3549066, -122.6070581 45.3551066, -122.6073427 45.3552493, -122.6074238 45.3552896)",,
140303229,False,2,,secondary,25 mph,,False,82.461,5th Street,"LINESTRING (-122.6057102 45.3544405, -122.6048505 45.3540104)",,
5294292,False,,,residential,,,False,101.582,John Adams Street,"LINESTRING (-122.6057102 45.3544405, -122.6056623 45.3544876, -122.6053403 45.3548039, -122.6050152 45.3551232, -122.6049538 45.3551835)",,
5294292,False,,,residential,,,True,102.197,John Adams Street,"LINESTRING (-122.6057102 45.3544405, -122.6057776 45.3543743, -122.6061003 45.3540629, -122.6064769 45.3536959)",,
106806476,False,,,secondary,25 mph,,True,81.585,5th Street,"LINESTRING (-122.6057102 45.3544405, -122.6064859 45.3548239, -122.606565 45.3548618)",,
140303229,False,2,,secondary,25 mph,,False,82.77,5th Street,"LINESTRING (-122.6039853 45.3535767, -122.6031231 45.3531443)",,
140303229,False,2,,secondary,25 mph,,True,83.044,5th Street,"LINESTRING (-122.6039853 45.3535767, -122.6048505 45.3540104)",,
5296888,False,2,,residential,,,False,101.657,Madison Street,"LINESTRING (-122.6039853 45.3535767, -122.6036207 45.3539499, -122.60325 45.3543309)",,
90163554,False,2,OR 43,secondary,,,False,101.388,Main Street,"LINESTRING (-122.6100465 45.3566395, -122.6099697 45.3567203, -122.6096543 45.3570111, -122.6095742 45.3570886, -122.6094018 45.3572553, -122.609318 45.3573364, -122.6092788 45.3573744)",,
159873784,False,,,residential,,,True,53.376000000000005,Main Street,"LINESTRING (-122.6100465 45.3566395, -122.610126 45.3565664, -122.6104504 45.3562524)",,
"[5299025, 188245015]",False,4,OR 99E,primary,30 mph,,False,170.171,McLoughlin Boulevard,"LINESTRING (-122.6100465 45.3566395, -122.6101345 45.3566934, -122.6103509 45.3568288, -122.6104558 45.3569005, -122.6104962 45.3569324, -122.6105514 45.3569822, -122.6105886 45.3570238, -122.6106373 45.3570904, -122.6106655 45.3571515, -122.6106829 45.3572127, -122.6106941 45.3572828, -122.6106905 45.3573384, -122.6106739 45.3574172, -122.6106404 45.357494, -122.6106103 45.3575446, -122.6105653 45.3576009, -122.6105074 45.357657, -122.6104537 45.3577014, -122.6103876 45.3577498, -122.6103015 45.3578038, -122.6101851 45.3578682)",,
"[188245016, 605168029]",False,4,OR 99E,primary,30 mph,,True,70.123,McLoughlin Boulevard,"LINESTRING (-122.6100465 45.3566395, -122.609967 45.3565905, -122.609858 45.3565226, -122.6097952 45.35648, -122.609702 45.3564019, -122.6096489 45.356351, -122.609633 45.3563303, -122.6095949 45.3562806, -122.6095603 45.3562213, -122.6095542 45.3562108, -122.6095223 45.3561422)",,
119411031,False,,,residential,,,True,102.369,Center Street,"LINESTRING (-122.6036684 45.3590307, -122.6040458 45.3586541, -122.6044222 45.3582777)",,
135151661,False,2,,residential,,,False,82.003,10th Street,"LINESTRING (-122.6028091 45.3585963, -122.6019535 45.3581692)",,
159879174,False,,,residential,,,True,44.447,10th Street,"LINESTRING (-122.6028091 45.3585963, -122.6032706 45.35883)",,
198198905,False,2,,secondary,25 mph,,False,78.857,Washington Street,"LINESTRING (-122.6028091 45.3585963, -122.6022245 45.3591744)",,
198198905,False,2,,secondary,25 mph,,True,102.384,Washington Street,"LINESTRING (-122.6028091 45.3585963, -122.6031841 45.3582187, -122.6035626 45.357843)",,
135151661,False,2,,residential,,,True,82.003,10th Street,"LINESTRING (-122.6019535 45.3581692, -122.6028091 45.3585963)",,
135151661,False,2,,residential,,,False,82.791,10th Street,"LINESTRING (-122.6019535 45.3581692, -122.6011765 45.3577792, -122.6010913 45.3577364)",,
425386995,False,2,,residential,,,True,102.19900000000001,John Adams Street,"LINESTRING (-122.6019535 45.3581692, -122.6023252 45.3577964, -122.6027041 45.3574165)",,
"[418552568, 5294241]",False,,,secondary,25 mph,,False,84.021,10th Street,"LINESTRING (-122.6058702 45.3599974, -122.6057941 45.3599199, -122.6057396 45.3598644, -122.6056337 45.3597565, -122.6053178 45.3594346, -122.6052582 45.3593761)",,
32000192,False,4,OR 99E,primary,30 mph,,True,102.17399999999999,McLoughlin Boulevard,"LINESTRING (-122.6058702 45.3599974, -122.6059536 45.3599547, -122.6065968 45.3596367, -122.6066492 45.3596149, -122.6067494 45.3595659, -122.6069424 45.3594716)",,
"[418552320, 198235097, 1094376374]",False,"['4', '5']",OR 99E,primary,30 mph,,False,98.11200000000001,McLoughlin Boulevard,"LINESTRING (-122.6058702 45.3599974, -122.6057669 45.3600414, -122.6053293 45.3602662, -122.6050026 45.3604272, -122.6049523 45.3604534, -122.6048469 45.3605083)",,
"[304133441, 141295995, 304133439]",False,2,,tertiary,,,False,95.287,Main Street,"LINESTRING (-122.6052582 45.3593761, -122.6051785 45.3594149, -122.6050189 45.3594942, -122.6047185 45.3596435, -122.6045528 45.3597259, -122.604262 45.3598704)",,
"[5293720, 166068799]",False,2,,secondary,25 mph,,"[False, True]",295.529,"['10th Street', 'Singer Hill Road']","LINESTRING (-122.6052582 45.3593761, -122.6052071 45.3593259, -122.6049598 45.3590748, -122.6048887 45.359001, -122.6048617 45.3589646, -122.6048525 45.3589472, -122.6048452 45.3589258, -122.6048438 45.3589004, -122.604847 45.3588782, -122.6048561 45.3588564, -122.6048727 45.3588283, -122.6049054 45.3587915, -122.6050148 45.3586807, -122.6051596 45.3585392, -122.6052981 45.3584003, -122.605441 45.3582451, -122.6055399 45.3581363, -122.6056435 45.3580152, -122.6057511 45.3578887, -122.6059072 45.3577082, -122.6060224 45.3575728, -122.6061845 45.3573873, -122.6062542 45.3573084, -122.6062868 45.357269, -122.6063133 45.357228, -122.6063438 45.3571694, -122.6063521 45.357142, -122.6063561 45.3571083)",,
"[418552568, 5294241]",False,,,secondary,25 mph,,True,84.021,10th Street,"LINESTRING (-122.6052582 45.3593761, -122.6053178 45.3594346, -122.6056337 45.3597565, -122.6057396 45.3598644, -122.6057941 45.3599199, -122.6058702 45.3599974)",,
"[605168019, 31993645]",False,"['3', '2']",,tertiary,,,True,100.901,Main Street,"LINESTRING (-122.6052582 45.3593761, -122.6053404 45.359336, -122.6054339 45.3592905, -122.6054977 45.3592594, -122.6055889 45.359215, -122.6057608 45.3591314, -122.605962 45.3590335, -122.6062422 45.3588972, -122.6063198 45.3588594)",,
426617250,False,,,residential,,,True,80.517,3rd Street,"LINESTRING (-122.6072329 45.3529517, -122.608076 45.353368)",,
425386996,False,,,residential,,,False,101.674,John Adams Street,"LINESTRING (-122.6072329 45.3529517, -122.606857 45.3533189, -122.6064769 45.3536959)",,
5308668,False,,,residential,,,False,82.556,4th Street,"LINESTRING (-122.6064769 45.3536959, -122.605612 45.3532695)",,
5308668,False,,,residential,,,True,80.955,4th Street,"LINESTRING (-122.6064769 45.3536959, -122.607319 45.35412)",,
5294292,False,,,residential,,,False,102.197,John Adams Street,"LINESTRING (-122.6064769 45.3536959, -122.6061003 45.3540629, -122.6057776 45.3543743, -122.6057102 45.3544405)",,
425386996,False,,,residential,,,True,101.674,John Adams Street,"LINESTRING (-122.6064769 45.3536959, -122.606857 45.3533189, -122.6072329 45.3529517)",,
5294292,False,,,residential,,,False,100.882,John Adams Street,"LINESTRING (-122.6049538 45.3551835, -122.6049051 45.3552341, -122.6046691 45.3554682, -122.6044688 45.3556669, -122.6042097 45.3559249)",,
5294292,False,,,residential,,,True,101.582,John Adams Street,"LINESTRING (-122.6049538 45.3551835, -122.6050152 45.3551232, -122.6053403 45.3548039, -122.6056623 45.3544876, -122.6057102 45.3544405)",,
141296012,False,,,residential,,,False,82.501,6th Street,"LINESTRING (-122.6049538 45.3551835, -122.6048703 45.3551418, -122.6041801 45.3547941, -122.6040954 45.3547515)",,
141296012,False,,,residential,,,True,82.083,6th Street,"LINESTRING (-122.6049538 45.3551835, -122.6050343 45.3552238, -122.6053565 45.3553851, -122.6056035 45.3555086, -122.6058098 45.3556114)",,
5294292,False,,,residential,,,True,100.882,John Adams Street,"LINESTRING (-122.6042097 45.3559249, -122.6044688 45.3556669, -122.6046691 45.3554682, -122.6049051 45.3552341, -122.6049538 45.3551835)",,
90528625,False,2,,residential,,,False,101.913,John Adams Street,"LINESTRING (-122.6042097 45.3559249, -122.6038407 45.3562999, -122.603823 45.3563179, -122.603468 45.3566788)",,
"[418553152, 418553153]",False,2,,secondary,25 mph,,False,82.636,7th Street,"LINESTRING (-122.6042097 45.3559249, -122.6036683 45.355648, -122.6033546 45.3554876)",,
"[418553153, 418553011]",False,2,,secondary,25 mph,,True,81.92500000000001,7th Street,"LINESTRING (-122.6042097 45.3559249, -122.6043144 45.3559771, -122.6049836 45.356312, -122.6050628 45.3563532)",,
90528625,False,2,,residential,,,False,101.446,John Adams Street,"LINESTRING (-122.603468 45.3566788, -122.6027041 45.3574165)",,
425386992,False,2,,residential,,,True,80.835,8th Street,"LINESTRING (-122.603468 45.3566788, -122.6043109 45.3571003)",,
425386994,False,,,residential,,,False,83.417,8th Street,"LINESTRING (-122.603468 45.3566788, -122.6025942 45.3562478)",,
90528625,False,2,,residential,,,True,101.913,John Adams Street,"LINESTRING (-122.603468 45.3566788, -122.603823 45.3563179, -122.6038407 45.3562999, -122.6042097 45.3559249)",,
106844269,False,,,residential,,,True,83.159,11th Street,"LINESTRING (-122.6013548 45.3587433, -122.6022245 45.3591744)",,
106844269,False,,,residential,,,False,80.642,11th Street,"LINESTRING (-122.6013548 45.3587433, -122.6010964 45.3586122, -122.6005189 45.3583179)",,
117019612,False,,,residential,,,False,101.018,John Adams Street,"LINESTRING (-122.6013548 45.3587433, -122.6009839 45.3591133, -122.6006802 45.3594161, -122.6006219 45.3594911)",,
141296008,False,2,,tertiary,,,True,82.169,12th Street,"LINESTRING (-122.6006219 45.3594911, -122.6014778 45.3599205)",,
117019612,False,,,residential,,,True,101.018,John Adams Street,"LINESTRING (-122.6006219 45.3594911, -122.6006802 45.3594161, -122.6009839 45.3591133, -122.6013548 45.3587433)",,
118086006,False,,,secondary,35 mph,,True,32.198,Willamette Falls Drive,"LINESTRING (-122.6125053 45.3606596, -122.6124789 45.3606968, -122.6124453 45.3607289, -122.6124204 45.360753, -122.6123813 45.3607801, -122.6123722 45.3607856, -122.6123464 45.3608012, -122.6123014 45.3608228, -122.6122655 45.3608384, -122.6122146 45.3608551)",,
135151660,False,,,residential,,,True,50.962,Center Street,"LINESTRING (-122.602697 45.359975, -122.603074 45.359601)",,
"[116669843, 116669844, 32000343]",False,2,OR 43,secondary,25 mph,,False,298.85699999999997,"['Oregon City Bridge', 'Willamette Drive', '7th Street']","LINESTRING (-122.6105812 45.3600332, -122.6105543 45.3599708, -122.6105284 45.3599306, -122.6104913 45.359883, -122.6104554 45.3598377, -122.6102411 45.3596112, -122.608752 45.3581072, -122.6085122 45.3578588, -122.6084579 45.3578026)",yes,
