osmid,name,highway,oneway,reversed,length,lanes,geometry,bridge,ref,maxspeed
10343852,Q Street,residential,False,True,156.6,,"LINESTRING (-120.455476 36.861183, -120.4566822 36.8622087)",,,
"[10350608, 10343852]","['11th Street', 'Q Street']",residential,False,"[False, True]",246.421,,"LINESTRING (-120.455476 36.861183, -120.454565 36.860336, -120.4544946 36.8602067, -120.454894 36.8599159, -120.4553803 36.8595626)",,,
10350344,10th Street,residential,False,True,109.565,,"LINESTRING (-120.455476 36.861183, -120.4559274 36.8609099, -120.4564585 36.8605889)",,,
10343876,9th Street,residential,False,True,12.08,,"LINESTRING (-120.4595563 36.860244, -120.4596596 36.8601735)",,,
1188230252,,primary,True,False,146.715,2,"LINESTRING (-120.4595563 36.860244, -120.4606238 36.8612497)",,CA 33,40 mph
10343876,9th Street,residential,False,False,115.55699999999999,,"LINESTRING (-120.4595563 36.860244, -120.4591303 36.8605267, -120.4585565 36.8609074)",,,
10343876,9th Street,residential,False,False,120.59,,"LINESTRING (-120.4585565 36.8609074, -120.458059 36.8612619, -120.4575443 36.8616287)",,,
10343876,9th Street,residential,False,True,115.55699999999999,,"LINESTRING (-120.4585565 36.8609074, -120.4591303 36.8605267, -120.4595563 36.860244)",,,
1188230254,O Street,tertiary,False,False,145.912,,"LINESTRING (-120.4585565 36.8609074, -120.4591753 36.8615047, -120.4596037 36.8619173)",,,
1188230254,O Street,tertiary,False,True,144.377,,"LINESTRING (-120.4585565 36.8609074, -120.4582696 36.8606374, -120.4580262 36.8604079, -120.4575062 36.8599176)",,,
10343876,9th Street,residential,False,False,100.209,,"LINESTRING (-120.4575443 36.8616287, -120.4566822 36.8622087)",,,
10346493,P Street,tertiary,False,False,145.962,,"LINESTRING (-120.4575443 36.8616287, -120.4586268 36.8626151)",,,
10346493,P Street,tertiary,False,True,150.664,,"LINESTRING (-120.4575443 36.8616287, -120.4564585 36.8605889)",,,
10343876,9th Street,residential,False,True,120.59,,"LINESTRING (-120.4575443 36.8616287, -120.458059 36.8612619, -120.4585565 36.8609074)",,,
10344417,Thatcher Drive,residential,False,True,81.488,,"LINESTRING (-120.4506821 36.8577741, -120.450952 36.8578003, -120.4511714 36.8578127, -120.4513682 36.8577685, -120.4515678 36.8576951)",,,
10348711,14th Street,residential,False,True,12.641,,"LINESTRING (-120.4542442 36.8552137, -120.4543513 36.855139)",,,
10348711,14th Street,residential,False,False,109.814,,"LINESTRING (-120.4542442 36.8552137, -120.4537701 36.8555142, -120.4532767 36.8558269)",,,
308382209,,primary,True,False,145.26600000000002,2,"LINESTRING (-120.4542442 36.8552137, -120.4552247 36.8561383, -120.4553 36.8562102)",,CA 33,40 mph
1188230259,13th Street,secondary,False,True,12.069,,"LINESTRING (-120.4553 36.8562102, -120.4554015 36.8561382)",,,
1188230257,13th Street,secondary,False,False,114.545,,"LINESTRING (-120.4553 36.8562102, -120.4548526 36.8565102, -120.4543133 36.8568719)",,,
1188230258,,primary,True,False,147.022,2,"LINESTRING (-120.4553 36.8562102, -120.4553818 36.8562885, -120.4559261 36.8568045, -120.4562851 36.8571448, -120.4563667 36.85722)",,CA 33,40 mph
1188230253,12th Street,secondary,False,True,12.288,,"LINESTRING (-120.4563667 36.85722, -120.4564719 36.8571484)",,,
1188230252,,primary,True,False,146.274,2,"LINESTRING (-120.4563667 36.85722, -120.4564496 36.8572964, -120.4568751 36.8577071, -120.4570073 36.8578316, -120.4574264 36.8582257)",,CA 33,40 mph
1188230255,12th Street,secondary,False,False,112.583,,"LINESTRING (-120.4563667 36.85722, -120.4559358 36.8575141, -120.4559024 36.8575364, -120.4555805 36.8577563, -120.455404 36.8578771)",,,
10350608,11th Street,residential,False,True,11.861,,"LINESTRING (-120.4574264 36.8582257, -120.457527 36.8581557)",,,
1188230252,,primary,True,False,147.293,2,"LINESTRING (-120.4574264 36.8582257, -120.458493 36.8592388)",,CA 33,40 mph
10350608,11th Street,residential,False,False,114.93,,"LINESTRING (-120.4574264 36.8582257, -120.4569687 36.8585278, -120.4564301 36.8588836)",,,
10350344,10th Street,residential,False,True,12.454,,"LINESTRING (-120.458493 36.8592388, -120.4585997 36.8591663)",,,
1188230252,,primary,True,False,146.432,2,"LINESTRING (-120.458493 36.8592388, -120.4595563 36.860244)",,CA 33,40 mph
10350344,10th Street,residential,False,False,115.78,,"LINESTRING (-120.458493 36.8592388, -120.4580688 36.8595306, -120.4575062 36.8599176)",,,
299211486,,primary,True,False,115.423,2,"LINESTRING (-120.461529 36.8619858, -120.461458 36.8618426, -120.4607281 36.861179)",,CA 33,40 mph
10348868,15th Street,residential,False,True,11.631,,"LINESTRING (-120.4511429 36.8555906, -120.4512438 36.8555241)",,,
978750014,P Street,tertiary,True,False,15.694,,"LINESTRING (-120.4511429 36.8555906, -120.4512931 36.8556646)",,,
10346493,P Street,tertiary,False,False,120.395,,"LINESTRING (-120.4522635 36.8565714, -120.4531025 36.8574209)",,,
10346493,P Street,tertiary,False,True,132.746,,"LINESTRING (-120.4522635 36.8565714, -120.4512931 36.8556646)",,,
10348711,14th Street,residential,False,False,125.328,,"LINESTRING (-120.4522635 36.8565714, -120.4517371 36.8569137, -120.4511703 36.8572822)",,,
10348711,14th Street,residential,False,True,122.47200000000001,,"LINESTRING (-120.4522635 36.8565714, -120.4524438 36.8564176, -120.4527486 36.8562014, -120.4532767 36.8558269)",,,
10346493,P Street,tertiary,False,True,24.074,,"LINESTRING (-120.4532549 36.8575998, -120.4531025 36.8574209)",,,
10346493,P Street,tertiary,False,False,148.02,,"LINESTRING (-120.4532549 36.8575998, -120.4536484 36.8579531, -120.4538458 36.8581303, -120.4543618 36.8585936)",,,
117141220,13th Street,secondary,False,True,124.172,,"LINESTRING (-120.4532549 36.8575998, -120.4538035 36.8572225, -120.4538199 36.8572112, -120.4543133 36.8568719)",,,
10346493,P Street,tertiary,False,False,140.90699999999998,,"LINESTRING (-120.4543618 36.8585936, -120.4547016 36.8589463, -120.4548331 36.8590828, -120.4553803 36.8595626)",,,
10346493,P Street,tertiary,False,True,148.02,,"LINESTRING (-120.4543618 36.8585936, -120.4538458 36.8581303, -120.4536484 36.8579531, -120.4532549 36.8575998)",,,
299211482,12th Street,secondary,False,True,122.25,,"LINESTRING (-120.4543618 36.8585936, -120.4548896 36.8582303, -120.455404 36.8578771)",,,
10346493,P Street,tertiary,False,False,149.08,,"LINESTRING (-120.4553803 36.8595626, -120.4564585 36.8605889)",,,
10346493,P Street,tertiary,False,True,140.90699999999998,,"LINESTRING (-120.4553803 36.8595626, -120.4548331 36.8590828, -120.4547016 36.8589463, -120.4543618 36.8585936)",,,
"[10350608, 10343852]","['11th Street', 'Q Street']",residential,False,"[False, True]",246.421,,"LINESTRING (-120.4553803 36.8595626, -120.454894 36.8599159, -120.4544946 36.8602067, -120.454565 36.860336, -120.455476 36.861183)",,,
10350608,11th Street,residential,False,True,120.114,,"LINESTRING (-120.4553803 36.8595626, -120.4559013 36.8592148, -120.4564301 36.8588836)",,,
10346493,P Street,tertiary,False,False,150.664,,"LINESTRING (-120.4564585 36.8605889, -120.4575443 36.8616287)",,,
10346493,P Street,tertiary,False,True,149.08,,"LINESTRING (-120.4564585 36.8605889, -120.4553803 36.8595626)",,,
10350344,10th Street,residential,False,False,109.565,,"LINESTRING (-120.4564585 36.8605889, -120.4559274 36.8609099, -120.455476 36.861183)",,,
10350344,10th Street,residential,False,True,119.42099999999999,,"LINESTRING (-120.4564585 36.8605889, -120.4570066 36.8602441, -120.4575062 36.8599176)",,,
1188230253,12th Street,secondary,False,False,25.312,,"LINESTRING (-120.4566908 36.857003, -120.4564719 36.8571484)",,,
299211479,12th Street,secondary,True,False,79.262,2,"LINESTRING (-120.4566908 36.857003, -120.4567909 36.8569897, -120.4569774 36.8568592, -120.4573036 36.8566332, -120.4573493 36.856553)",,,
1188230254,O Street,tertiary,False,False,144.429,,"LINESTRING (-120.455404 36.8578771, -120.4564301 36.8588836)",,,
299211482,12th Street,secondary,False,False,122.25,,"LINESTRING (-120.455404 36.8578771, -120.4548896 36.8582303, -120.4543618 36.8585936)",,,
1188230255,12th Street,secondary,False,True,112.583,,"LINESTRING (-120.455404 36.8578771, -120.4555805 36.8577563, -120.4559024 36.8575364, -120.4559358 36.8575141, -120.4563667 36.85722)",,,
1188230256,O Street,tertiary,False,True,148.02100000000002,,"LINESTRING (-120.455404 36.8578771, -120.4551056 36.8576021, -120.4543133 36.8568719)",,,
10349579,O Street,tertiary,False,True,148.369,,"LINESTRING (-120.4543133 36.8568719, -120.4538153 36.8563553, -120.4538069 36.8563456, -120.4537021 36.856244, -120.4532767 36.8558269)",,,
117141220,13th Street,secondary,False,False,124.172,,"LINESTRING (-120.4543133 36.8568719, -120.4538199 36.8572112, -120.4538035 36.8572225, -120.4532549 36.8575998)",,,
1188230256,O Street,tertiary,False,False,148.02100000000002,,"LINESTRING (-120.4543133 36.8568719, -120.4551056 36.8576021, -120.455404 36.8578771)",,,
1188230257,13th Street,secondary,False,True,114.545,,"LINESTRING (-120.4543133 36.8568719, -120.4548526 36.8565102, -120.4553 36.8562102)",,,
10348711,14th Street,residential,False,False,122.47200000000001,,"LINESTRING (-120.4532767 36.8558269, -120.4527486 36.8562014, -120.4524438 36.8564176, -120.4522635 36.8565714)",,,
10348711,14th Street,residential,False,True,109.814,,"LINESTRING (-120.4532767 36.8558269, -120.4537701 36.8555142, -120.4542442 36.8552137)",,,
10349579,O Street,tertiary,False,False,148.369,,"LINESTRING (-120.4532767 36.8558269, -120.4537021 36.856244, -120.4538069 36.8563456, -120.4538153 36.8563553, -120.4543133 36.8568719)",,,
10349579,O Street,tertiary,False,True,142.921,,"LINESTRING (-120.4532767 36.8558269, -120.4529826 36.8555534, -120.4522241 36.854856)",,,
10348868,15th Street,residential,False,False,114.614,,"LINESTRING (-120.4522241 36.854856, -120.4517148 36.8552219, -120.4512438 36.8555241)",,,
10349579,O Street,tertiary,False,False,142.921,,"LINESTRING (-120.4522241 36.854856, -120.4529826 36.8555534, -120.4532767 36.8558269)",,,
1188230254,O Street,tertiary,False,False,149.617,,"LINESTRING (-120.4564301 36.8588836, -120.4575062 36.8599176)",,,
1188230254,O Street,tertiary,False,True,144.429,,"LINESTRING (-120.4564301 36.8588836, -120.455404 36.8578771)",,,
10350608,11th Street,residential,False,False,120.114,,"LINESTRING (-120.4564301 36.8588836, -120.4559013 36.8592148, -120.4553803 36.8595626)",,,
10350608,11th Street,residential,False,True,114.93,,"LINESTRING (-120.4564301 36.8588836, -120.4569687 36.8585278, -120.4574264 36.8582257)",,,
1188230254,O Street,tertiary,False,True,149.617,,"LINESTRING (-120.4575062 36.8599176, -120.4564301 36.8588836)",,,
10350344,10th Street,residential,False,False,119.42099999999999,,"LINESTRING (-120.4575062 36.8599176, -120.4570066 36.8602441, -120.4564585 36.8605889)",,,
10350344,10th Street,residential,False,True,115.78,,"LINESTRING (-120.4575062 36.8599176, -120.4580688 36.8595306, -120.458493 36.8592388)",,,
1188230254,O Street,tertiary,False,False,144.377,,"LINESTRING (-120.4575062 36.8599176, -120.4580262 36.8604079, -120.4582696 36.8606374, -120.4585565 36.8609074)",,,
10348711,14th Street,residential,False,False,12.641,,"LINESTRING (-120.4543513 36.855139, -120.4542442 36.8552137)",,,
1188230259,13th Street,secondary,False,False,12.069,,"LINESTRING (-120.4554015 36.8561382, -120.4553 36.8562102)",,,
299211486,,primary,True,False,145.17399999999998,2,"LINESTRING (-120.4554015 36.8561382, -120.4553356 36.8560766, -120.4543513 36.855139)",,CA 33,40 mph
1188230253,12th Street,secondary,False,False,12.288,,"LINESTRING (-120.4564719 36.8571484, -120.4563667 36.85722)",,,
1188230253,12th Street,secondary,False,True,25.312,,"LINESTRING (-120.4564719 36.8571484, -120.4566908 36.857003)",,,
299211486,,primary,True,False,147.272,2,"LINESTRING (-120.4564719 36.8571484, -120.4563845 36.8570706, -120.4554731 36.8562052, -120.4554015 36.8561382)",,CA 33,40 mph
10350608,11th Street,residential,False,False,11.861,,"LINESTRING (-120.457527 36.8581557, -120.4574264 36.8582257)",,,
299211486,,primary,True,False,146.142,2,"LINESTRING (-120.457527 36.8581557, -120.4565601 36.8572314, -120.4564719 36.8571484)",,CA 33,40 mph
10350344,10th Street,residential,False,False,12.454,,"LINESTRING (-120.4585997 36.8591663, -120.458493 36.8592388)",,,
299211486,,primary,True,False,147.43099999999998,2,"LINESTRING (-120.4585997 36.8591663, -120.4581081 36.8587035, -120.457527 36.8581557)",,CA 33,40 mph
10343876,9th Street,residential,False,False,12.08,,"LINESTRING (-120.4596596 36.8601735, -120.4595563 36.860244)",,,
299211486,,primary,True,False,146.407,2,"LINESTRING (-120.4596596 36.8601735, -120.4585997 36.8591663)",,CA 33,40 mph
10343623,8th Street,residential,False,False,12.162,,"LINESTRING (-120.4607281 36.861179, -120.4606238 36.8612497)",,,
299211486,,primary,True,False,146.756,2,"LINESTRING (-120.4607281 36.861179, -120.4596596 36.8601735)",,CA 33,40 mph
359594670,,residential,False,True,118.723,,"LINESTRING (-120.4596435 36.8567068, -120.4595765 36.8567543, -120.458645 36.8574151)",,,
10340979,M Street,residential,False,False,145.681,,"LINESTRING (-120.458645 36.8574151, -120.4597225 36.8584016)",,,
10340979,M Street,residential,False,True,147.596,,"LINESTRING (-120.458645 36.8574151, -120.4575534 36.8564156)",,,
359594670,,residential,False,False,118.723,,"LINESTRING (-120.458645 36.8574151, -120.4595765 36.8567543, -120.4596435 36.8567068)",,,
359594671,,residential,False,True,112.97,,"LINESTRING (-120.4606965 36.8577498, -120.4597225 36.8584016)",,,
10340979,M Street,residential,False,True,145.681,,"LINESTRING (-120.4597225 36.8584016, -120.458645 36.8574151)",,,
359594671,,residential,False,False,112.97,,"LINESTRING (-120.4597225 36.8584016, -120.4606965 36.8577498)",,,
359595557,,residential,False,True,126.32,,"LINESTRING (-120.4575863 36.8547227, -120.4564776 36.8554323)",,,
10340979,M Street,residential,False,False,145.315,,"LINESTRING (-120.4564776 36.8554323, -120.4575534 36.8564156)",,,
359595557,,residential,False,False,126.32,,"LINESTRING (-120.4564776 36.8554323, -120.4575863 36.8547227)",,,
10348868,15th Street,residential,False,False,11.631,,"LINESTRING (-120.4512438 36.8555241, -120.4511429 36.8555906)",,,
10348868,15th Street,residential,False,True,114.614,,"LINESTRING (-120.4512438 36.8555241, -120.4517148 36.8552219, -120.4522241 36.854856)",,,
10346493,P Street,tertiary,False,False,132.746,,"LINESTRING (-120.4512931 36.8556646, -120.4522635 36.8565714)",,,
978750013,P Street,tertiary,True,False,16.227,,"LINESTRING (-120.4512931 36.8556646, -120.4512438 36.8555241)",,,
