osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes
13237441,East 45th Street North,residential,False,False,403.384,"LINESTRING (-97.270578 37.766064, -97.265989 37.766051)",,
13278769,North Auburn Street,residential,False,False,17.792,"LINESTRING (-97.270578 37.766064, -97.27058 37.766224)",,
13278769,North Auburn Street,residential,False,True,89.184,"LINESTRING (-97.270578 37.766064, -97.270567 37.765262)",,
13237441,East 45th Street North,residential,False,True,403.384,"LINESTRING (-97.265989 37.766051, -97.270578 37.766064)",,
13278753,Dundee Street,residential,False,False,18.792,"LINESTRING (-97.265989 37.766051, -97.265989 37.76622)",,
13278753,Dundee Street,residential,False,True,167.745,"LINESTRING (-97.265989 37.766051, -97.265993 37.765181, -97.265997 37.765137, -97.266009 37.765091, -97.266048 37.765014, -97.266106 37.764949, -97.266464 37.764688)",,
13250835,North Woodlawn Street,secondary,False,False,175.023,"LINESTRING (-97.262451 37.760005, -97.26246 37.761579)",40 mph,
13250835,North Woodlawn Street,secondary,False,True,98.968,"LINESTRING (-97.262451 37.760005, -97.262441 37.759115)",40 mph,
13266144,Perryton Street,residential,False,True,16.439,"LINESTRING (-97.262451 37.760005, -97.262638 37.760005)",,
13250835,North Woodlawn Street,secondary,False,False,98.968,"LINESTRING (-97.262441 37.759115, -97.262451 37.760005)",40 mph,
13241457,North Farmstead Street,residential,False,False,67.612,"LINESTRING (-97.267787 37.766223, -97.267777 37.766831)",,
187666979,East 45th Street North,tertiary,False,False,99.856,"LINESTRING (-97.267787 37.766223, -97.268923 37.766224)",,2
187666979,East 45th Street North,tertiary,False,True,158.047,"LINESTRING (-97.267787 37.766223, -97.2662671 37.7662205, -97.265989 37.76622)",,2
13241457,North Farmstead Street,residential,False,True,67.612,"LINESTRING (-97.267777 37.766831, -97.267787 37.766223)",,
13253060,Farmstead Court,residential,False,False,52.479,"LINESTRING (-97.267777 37.766831, -97.26718 37.766835)",,
13274489,East 41st Street North,residential,False,False,102.83,"LINESTRING (-97.2671403 37.7590407, -97.2659706 37.759046)",,
13274489,East 41st Street North,residential,False,True,110.372,"LINESTRING (-97.2671403 37.7590407, -97.2683958 37.7590455)",,
470501457,North Edgemoor Street,residential,False,False,94.815,"LINESTRING (-97.2716071 37.7632094, -97.271623 37.764062)",,
470501457,North Edgemoor Street,residential,False,True,48.114,"LINESTRING (-97.2716071 37.7632094, -97.2716069 37.7627767)",,
13273703,Quail Ridge Street,residential,False,True,85.714,"LINESTRING (-97.265061 37.7582783, -97.266036 37.758281)",,
13273703,Quail Ridge Street,residential,False,False,120.632,"LINESTRING (-97.265061 37.7582783, -97.264332 37.758268, -97.264197 37.758243, -97.264068 37.758205, -97.263946 37.758154, -97.263832 37.758091, -97.263766 37.758043)",,
13273703,Quail Ridge Street,residential,False,True,120.632,"LINESTRING (-97.263766 37.758043, -97.263832 37.758091, -97.263946 37.758154, -97.264068 37.758205, -97.264197 37.758243, -97.264332 37.758268, -97.265061 37.7582783)",,
