osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,access,ref
13022042,North 1st Street,residential,False,True,131.378,"LINESTRING (-97.040318 37.0658732, -97.0403128 37.0646917)",20 mph,,,
203202628,West Spruce Avenue,residential,False,False,113.388,"LINESTRING (-97.040318 37.0658732, -97.0397001 37.0658771, -97.0390401 37.0658813)",,,,
203202628,West Spruce Avenue,residential,False,True,109.314,"LINESTRING (-97.040318 37.0658732, -97.040934 37.0658759, -97.04155 37.0658785)",,,,
203063146,North Summit Street,primary,False,True,131.794,"LINESTRING (-97.0390401 37.0658813, -97.0390267 37.0646961)",30 mph,4,,
203192414,East Spruce Avenue,residential,False,True,113.32300000000001,"LINESTRING (-97.0390401 37.0658813, -97.0387736 37.0658813, -97.0385456 37.0658812, -97.0383859 37.0658812, -97.0377629 37.0658812)",,,,
203202628,West Spruce Avenue,residential,False,True,113.388,"LINESTRING (-97.0390401 37.0658813, -97.0397001 37.0658771, -97.040318 37.0658732)",,,,
49164671,South Summit Street,primary,False,False,130.026,"LINESTRING (-97.0389867 37.0587329, -97.0390004 37.0599022)",20 mph,4,,
13016993,East Adams Avenue,residential,False,False,113.059,"LINESTRING (-97.0389867 37.0587329, -97.0383323 37.0587338, -97.0377126 37.0587347)",,,,
13023190,West Adams Avenue,residential,False,False,113.10499999999999,"LINESTRING (-97.0389867 37.0587329, -97.0396465 37.0587298, -97.0402613 37.0587269)",,,,
203063151,South A Street,residential,False,False,130.567,"LINESTRING (-97.0377126 37.0587347, -97.0377202 37.0599089)",20 mph,,yes,
13016993,East Adams Avenue,residential,False,False,108.594,"LINESTRING (-97.0377126 37.0587347, -97.0371038 37.0587346, -97.0364888 37.0587344)",,,,
13016993,East Adams Avenue,residential,False,True,113.059,"LINESTRING (-97.0377126 37.0587347, -97.0383323 37.0587338, -97.0389867 37.0587329)",,,,
203063152,South B Street,tertiary,False,False,130.956,"LINESTRING (-97.0364888 37.0587344, -97.0364969 37.0599121)",,,,
13016993,East Adams Avenue,residential,False,True,108.594,"LINESTRING (-97.0364888 37.0587344, -97.0371038 37.0587346, -97.0377126 37.0587347)",,,,
203202634,East Adams Avenue,residential,False,False,110.352,"LINESTRING (-97.0364888 37.0587344, -97.03587 37.0587343, -97.0352452 37.0587341)",,,,
203063164,South C Street,residential,False,False,131.355,"LINESTRING (-97.0352452 37.0587341, -97.0352494 37.0599154)",,,,
203202634,East Adams Avenue,residential,False,False,109.411,"LINESTRING (-97.0352452 37.0587341, -97.0346362 37.058734, -97.0340122 37.0587338)",,,,
203202634,East Adams Avenue,residential,False,True,110.352,"LINESTRING (-97.0352452 37.0587341, -97.03587 37.0587343, -97.0364888 37.0587344)",,,,
203063157,South D Street,residential,False,False,131.763,"LINESTRING (-97.0340122 37.0587338, -97.0340377 37.0599186)",,,,
203202634,East Adams Avenue,residential,False,False,57.013,"LINESTRING (-97.0340122 37.0587338, -97.0333697 37.058736)",,,,
203202634,East Adams Avenue,residential,False,True,109.411,"LINESTRING (-97.0340122 37.0587338, -97.0346362 37.058734, -97.0352452 37.0587341)",,,,
203202634,East Adams Avenue,residential,False,True,57.013,"LINESTRING (-97.0333697 37.058736, -97.0340122 37.0587338)",,,,
13017063,East Washington Avenue,residential,False,False,49.713,"LINESTRING (-97.0334775 37.0599244, -97.0340377 37.0599186)",,,,
13017063,East Washington Avenue,residential,False,True,49.713,"LINESTRING (-97.0340377 37.0599186, -97.0334775 37.0599244)",,,,
203063157,South D Street,residential,False,False,132.057,"LINESTRING (-97.0340377 37.0599186, -97.0340305 37.0611062)",,,,
203063157,South D Street,residential,False,True,131.763,"LINESTRING (-97.0340377 37.0599186, -97.0340122 37.0587338)",,,,
13017063,East Washington Avenue,residential,False,False,107.52000000000001,"LINESTRING (-97.0340377 37.0599186, -97.0346416 37.059917, -97.0352494 37.0599154)",,,,
203063164,South C Street,residential,False,False,132.267,"LINESTRING (-97.0352494 37.0599154, -97.0352544 37.0611049)",,,,
203063164,South C Street,residential,False,True,131.355,"LINESTRING (-97.0352494 37.0599154, -97.0352452 37.0587341)",,,,
13017063,East Washington Avenue,residential,False,False,110.696,"LINESTRING (-97.0352494 37.0599154, -97.0358813 37.0599138, -97.0364969 37.0599121)",,,,
13017063,East Washington Avenue,residential,False,True,107.52000000000001,"LINESTRING (-97.0352494 37.0599154, -97.0346416 37.059917, -97.0340377 37.0599186)",,,,
203063152,South B Street,tertiary,False,True,130.956,"LINESTRING (-97.0364969 37.0599121, -97.0364888 37.0587344)",,,,
203202640,South B Street,tertiary,False,False,132.49,"LINESTRING (-97.0364969 37.0599121, -97.0365025 37.0611036)",,,,
13017063,East Washington Avenue,residential,False,True,110.696,"LINESTRING (-97.0364969 37.0599121, -97.0358813 37.0599138, -97.0352494 37.0599154)",,,,
203181578,East Washington Avenue,tertiary,False,False,108.56700000000001,"LINESTRING (-97.0364969 37.0599121, -97.0371038 37.0599105, -97.0371734 37.0599142, -97.0377202 37.0599089)",,,,
203063151,South A Street,residential,False,True,130.567,"LINESTRING (-97.0377202 37.0599089, -97.0377126 37.0587347)",20 mph,,yes,
203181578,East Washington Avenue,tertiary,False,False,113.6,"LINESTRING (-97.0377202 37.0599089, -97.038343 37.0599056, -97.0390004 37.0599022)",,,,
203181578,East Washington Avenue,tertiary,False,True,108.56700000000001,"LINESTRING (-97.0377202 37.0599089, -97.0371734 37.0599142, -97.0371038 37.0599105, -97.0364969 37.0599121)",,,,
203202649,South A Street,residential,False,False,132.435,"LINESTRING (-97.0377202 37.0599089, -97.0377233 37.0605734, -97.0377258 37.0610999)",20 mph,2,yes,
49164671,South Summit Street,primary,False,True,130.026,"LINESTRING (-97.0390004 37.0599022, -97.0389867 37.0587329)",20 mph,4,,
203192427,South Summit Street,primary,False,False,132.223,"LINESTRING (-97.0390004 37.0599022, -97.0390057 37.0610913)",20 mph,4,,
13021045,West Washington Avenue,tertiary,False,True,113.412,"LINESTRING (-97.0390004 37.0599022, -97.0396573 37.059901, -97.0402785 37.0598999)",,,,
203181578,East Washington Avenue,tertiary,False,True,113.6,"LINESTRING (-97.0390004 37.0599022, -97.038343 37.0599056, -97.0377202 37.0599089)",,,,
203063157,South D Street,residential,False,False,133.391,"LINESTRING (-97.0340305 37.0611062, -97.034036 37.0623058)",,,,
203063157,South D Street,residential,False,True,132.057,"LINESTRING (-97.0340305 37.0611062, -97.0340377 37.0599186)",,,,
203192417,East 5th Avenue,residential,False,True,108.6,"LINESTRING (-97.0340305 37.0611062, -97.0346523 37.0611055, -97.0352544 37.0611049)",,,,
13019858,North D Street,residential,False,False,135.973,"LINESTRING (-97.034036 37.0623058, -97.0340471 37.0635286)",,,,
203063157,South D Street,residential,False,True,133.391,"LINESTRING (-97.034036 37.0623058, -97.0340305 37.0611062)",,,,
203181604,East Central Avenue,residential,False,True,108.565,"LINESTRING (-97.034036 37.0623058, -97.0346738 37.0623085, -97.0352595 37.062311)",,,yes,
13021223,North 4th Street,tertiary,False,False,134.061,"LINESTRING (-97.0439988 37.062294, -97.0440103 37.0634996)",,,,
203181577,West Central Avenue,tertiary,False,False,109.584,"LINESTRING (-97.0439988 37.062294, -97.0438862 37.0622943, -97.0435241 37.0622952, -97.0433856 37.0622956, -97.0433471 37.0622955, -97.0429581 37.0622941, -97.0427638 37.0622934)",,2,,
203181594,South 4th Street,tertiary,False,True,136.162,"LINESTRING (-97.0439988 37.062294, -97.0439972 37.0620802, -97.043997 37.0620478, -97.0439934 37.0615793, -97.0439933 37.061562, -97.0439921 37.0614102, -97.0439904 37.0611833, -97.0439895 37.0610695)",,,,
13021049,North 3rd Street,residential,False,False,134.602,"LINESTRING (-97.0427638 37.0622934, -97.0427835 37.0635038)",,,,
203181577,West Central Avenue,tertiary,False,False,109.32600000000001,"LINESTRING (-97.0427638 37.0622934, -97.0425531 37.062294, -97.0421481 37.0622951, -97.0417967 37.0622961, -97.0415317 37.0622968)",,2,,
203181577,West Central Avenue,tertiary,False,True,109.58399999999999,"LINESTRING (-97.0427638 37.0622934, -97.0429581 37.0622941, -97.0433471 37.0622955, -97.0433856 37.0622956, -97.0435241 37.0622952, -97.0438862 37.0622943, -97.0439988 37.062294)",,2,,
204509322,South 3rd Street,residential,False,True,266.58299999999997,"LINESTRING (-97.0427638 37.0622934, -97.0427575 37.0612986, -97.0427561 37.0610799, -97.0427347 37.0598961)",,,,
203181577,West Central Avenue,tertiary,False,False,111.465,"LINESTRING (-97.0415317 37.0622968, -97.0402755 37.0622957)",,2,,
13020163,North 2nd Street,residential,False,False,134.539,"LINESTRING (-97.0415317 37.0622968, -97.0415348 37.0629487, -97.0415413 37.0635067)",,,,
203181577,West Central Avenue,tertiary,False,True,109.326,"LINESTRING (-97.0415317 37.0622968, -97.0417967 37.0622961, -97.0421481 37.0622951, -97.0425531 37.062294, -97.0427638 37.0622934)",,2,,
204509321,South 2nd Street,residential,False,True,134.672,"LINESTRING (-97.0415317 37.0622968, -97.0415273 37.0617696, -97.0415204 37.0610857)",,,,
13022048,North 1st Street,residential,False,False,135.406,"LINESTRING (-97.0402755 37.0622957, -97.0402984 37.0635133)",20 mph,,,
203181577,West Central Avenue,tertiary,False,True,111.465,"LINESTRING (-97.0402755 37.0622957, -97.0415317 37.0622968)",,2,,
203181577,West Central Avenue,tertiary,False,False,111.821,"LINESTRING (-97.0402755 37.0622957, -97.0396734 37.0622981, -97.0390153 37.0623007)",,2,,
204509320,South 1st Street,residential,False,True,134.324,"LINESTRING (-97.0402755 37.0622957, -97.040276 37.0617738, -97.0402748 37.0610877)",20 mph,,yes,
13017589,North Summit Street,primary,False,False,134.757,"LINESTRING (-97.0390153 37.0623007, -97.0390144 37.0635126)",20 mph,4,,
203192427,South Summit Street,primary,False,True,134.482,"LINESTRING (-97.0390153 37.0623007, -97.0390057 37.0610913)",20 mph,4,,
13021413,East Central Avenue,tertiary,False,False,113.543,"LINESTRING (-97.0390153 37.0623007, -97.0383733 37.0623009, -97.0377357 37.0623051)",,2,,
203181577,West Central Avenue,tertiary,False,True,111.821,"LINESTRING (-97.0390153 37.0623007, -97.0396734 37.0622981, -97.0402755 37.0622957)",,2,,
13017589,North Summit Street,primary,False,False,131.604,"LINESTRING (-97.0390144 37.0635126, -97.0390267 37.0646961)",20 mph,4,,
13017589,North Summit Street,primary,False,True,134.757,"LINESTRING (-97.0390144 37.0635126, -97.0390153 37.0623007)",20 mph,4,,
13018249,East Chestnut Avenue,tertiary,False,False,113.17599999999999,"LINESTRING (-97.0390144 37.0635126, -97.0383698 37.0635146, -97.0377389 37.0635166)",,,,
13022756,West Chestnut Avenue,tertiary,False,False,113.93,"LINESTRING (-97.0390144 37.0635126, -97.0396949 37.063513, -97.0402984 37.0635133)",,,,CR 16
13018242,South 2nd Street,residential,False,False,131.422,"LINESTRING (-97.0415041 37.0587202, -97.0415073 37.0595031, -97.041509 37.0599021)",,,,
13023190,West Adams Avenue,residential,False,False,110.05199999999999,"LINESTRING (-97.0415041 37.0587202, -97.042125 37.0587238, -97.0427443 37.0587273)",,,,
13023190,West Adams Avenue,residential,False,True,110.283,"LINESTRING (-97.0415041 37.0587202, -97.0408965 37.0587235, -97.0402613 37.0587269)",,,,
204509321,South 2nd Street,residential,False,False,131.614,"LINESTRING (-97.041509 37.0599021, -97.0415204 37.0610857)",,,,
13018242,South 2nd Street,residential,False,True,131.422,"LINESTRING (-97.041509 37.0599021, -97.0415073 37.0595031, -97.0415041 37.0587202)",,,,
13021045,West Washington Avenue,tertiary,False,False,109.189,"LINESTRING (-97.041509 37.0599021, -97.0414454 37.059902, -97.0410618 37.0599013, -97.0408911 37.059901, -97.0405441 37.0599004, -97.0402785 37.0598999)",,,,
13021045,West Washington Avenue,tertiary,False,True,108.76400000000001,"LINESTRING (-97.041509 37.0599021, -97.0417573 37.0599009, -97.0421357 37.059899, -97.0426318 37.0598966, -97.0427347 37.0598961)",,,,
204509321,South 2nd Street,residential,False,True,131.614,"LINESTRING (-97.0415204 37.0610857, -97.041509 37.0599021)",,,,
13019888,West 5th Avenue,residential,False,False,110.52600000000001,"LINESTRING (-97.0415204 37.0610857, -97.0409072 37.0610867, -97.0402748 37.0610877)",,,,
204509321,South 2nd Street,residential,False,False,134.672,"LINESTRING (-97.0415204 37.0610857, -97.0415273 37.0617696, -97.0415317 37.0622968)",,,,
13018645,North A Street,residential,False,False,132.148,"LINESTRING (-97.0377389 37.0635166, -97.0377503 37.064705)",20 mph,,,
13018645,North A Street,residential,False,True,134.713,"LINESTRING (-97.0377389 37.0635166, -97.0377357 37.0623051)",20 mph,,,
13018249,East Chestnut Avenue,tertiary,False,False,108.545,"LINESTRING (-97.0377389 37.0635166, -97.037136 37.0635192, -97.0365156 37.0635219)",,,,
13018249,East Chestnut Avenue,tertiary,False,True,113.17599999999999,"LINESTRING (-97.0377389 37.0635166, -97.0383698 37.0635146, -97.0390144 37.0635126)",,,,
13020884,North B Street,residential,False,False,131.466,"LINESTRING (-97.0365156 37.0635219, -97.036516 37.0647042)",,,,
13018249,East Chestnut Avenue,tertiary,False,False,110.461,"LINESTRING (-97.0365156 37.0635219, -97.0358861 37.0635243, -97.0352707 37.0635266)",,,,
13018249,East Chestnut Avenue,tertiary,False,True,108.545,"LINESTRING (-97.0365156 37.0635219, -97.037136 37.0635192, -97.0377389 37.0635166)",,,,
13020884,North B Street,residential,False,True,134.981,"LINESTRING (-97.0365156 37.0635219, -97.0365121 37.0628375, -97.0365094 37.062308)",,,,
13022469,North C Street,tertiary,False,True,135.172,"LINESTRING (-97.0352707 37.0635266, -97.0352595 37.062311)",,,,
203192416,North C Street,tertiary,False,False,131.019,"LINESTRING (-97.0352707 37.0635266, -97.0352877 37.0647048)",,,,
13018249,East Chestnut Avenue,tertiary,False,True,110.461,"LINESTRING (-97.0352707 37.0635266, -97.0358861 37.0635243, -97.0365156 37.0635219)",,,,
203181606,East Chestnut Avenue,tertiary,False,False,108.57,"LINESTRING (-97.0352707 37.0635266, -97.034663 37.0635276, -97.0340471 37.0635286)",,,,
13019858,North D Street,residential,False,True,135.973,"LINESTRING (-97.0340471 37.0635286, -97.034036 37.0623058)",,,,
13019858,North D Street,residential,False,False,131.20000000000002,"LINESTRING (-97.0340471 37.0635286, -97.0340484 37.0636508, -97.0340516 37.0647085)",,,,
203181606,East Chestnut Avenue,tertiary,False,True,108.57,"LINESTRING (-97.0340471 37.0635286, -97.034663 37.0635276, -97.0352707 37.0635266)",,,,
13019858,North D Street,residential,False,True,131.434,"LINESTRING (-97.0340572 37.0658905, -97.0340516 37.0647085)",,,,
13018327,East Spruce Avenue,residential,False,False,109.48,"LINESTRING (-97.0340572 37.0658905, -97.0346737 37.0658897, -97.0352911 37.0658888)",,,,
13018327,East Spruce Avenue,residential,False,True,109.48,"LINESTRING (-97.0352911 37.0658888, -97.0346737 37.0658897, -97.0340572 37.0658905)",,,,
203192414,East Spruce Avenue,residential,False,False,109.56,"LINESTRING (-97.0352911 37.0658888, -97.035925 37.065888, -97.0365259 37.0658871)",,,,
203192416,North C Street,tertiary,False,True,131.656,"LINESTRING (-97.0352911 37.0658888, -97.0352902 37.0655621, -97.0352884 37.0649371, -97.0352877 37.0647048)",,,,
13020884,North B Street,residential,False,True,131.536,"LINESTRING (-97.0365259 37.0658871, -97.036516 37.0647042)",,,,
203192414,East Spruce Avenue,residential,False,False,109.758,"LINESTRING (-97.0365259 37.0658871, -97.0371521 37.0658841, -97.0377629 37.0658812)",,,,
203192414,East Spruce Avenue,residential,False,True,109.56,"LINESTRING (-97.0365259 37.0658871, -97.035925 37.065888, -97.0352911 37.0658888)",,,,
13018645,North A Street,residential,False,True,130.792,"LINESTRING (-97.0377629 37.0658812, -97.0377503 37.064705)",20 mph,,,
203192414,East Spruce Avenue,residential,False,False,113.32300000000001,"LINESTRING (-97.0377629 37.0658812, -97.0383859 37.0658812, -97.0385456 37.0658812, -97.0387736 37.0658813, -97.0390401 37.0658813)",,,,
203192414,East Spruce Avenue,residential,False,True,109.758,"LINESTRING (-97.0377629 37.0658812, -97.0371521 37.0658841, -97.0365259 37.0658871)",,,,
203192427,South Summit Street,primary,False,False,134.482,"LINESTRING (-97.0390057 37.0610913, -97.0390153 37.0623007)",20 mph,4,,
203192427,South Summit Street,primary,False,True,132.223,"LINESTRING (-97.0390057 37.0610913, -97.0390004 37.0599022)",20 mph,4,,
13019888,West 5th Avenue,residential,False,True,112.612,"LINESTRING (-97.0390057 37.0610913, -97.0396627 37.0610894, -97.0402748 37.0610877)",,,,
13021493,East 5th Avenue,residential,False,False,113.574,"LINESTRING (-97.0390057 37.0610913, -97.0383591 37.0610969, -97.0378325 37.0610994, -97.0377258 37.0610999)",,,,
13018645,North A Street,residential,False,False,134.713,"LINESTRING (-97.0377357 37.0623051, -97.0377389 37.0635166)",20 mph,,,
13021413,East Central Avenue,tertiary,False,False,108.812,"LINESTRING (-97.0377357 37.0623051, -97.0365094 37.062308)",,2,,
13021413,East Central Avenue,tertiary,False,True,113.543,"LINESTRING (-97.0377357 37.0623051, -97.0383733 37.0623009, -97.0390153 37.0623007)",,2,,
203202649,South A Street,residential,False,True,134.015,"LINESTRING (-97.0377357 37.0623051, -97.0377314 37.0617758, -97.0377258 37.0610999)",20 mph,2,yes,
13021493,East 5th Avenue,residential,False,False,108.547,"LINESTRING (-97.0377258 37.0610999, -97.0371378 37.0611017, -97.0365025 37.0611036)",,,,
13021493,East 5th Avenue,residential,False,True,113.574,"LINESTRING (-97.0377258 37.0610999, -97.0378325 37.0610994, -97.0383591 37.0610969, -97.0390057 37.0610913)",,,,
203202649,South A Street,residential,False,False,134.015,"LINESTRING (-97.0377258 37.0610999, -97.0377314 37.0617758, -97.0377357 37.0623051)",20 mph,2,yes,
203202649,South A Street,residential,False,True,132.435,"LINESTRING (-97.0377258 37.0610999, -97.0377233 37.0605734, -97.0377202 37.0599089)",20 mph,2,yes,
"[13019578, 13023190]","['South 4th Street', 'West Adams Avenue']",residential,False,True,217.02299999999997,"LINESTRING (-97.043978 37.0599014, -97.0439671 37.059498, -97.0439436 37.0593497, -97.043881 37.0591247, -97.043852 37.0590476, -97.0437376 37.0587996, -97.0437006 37.0587651, -97.043665 37.05874, -97.0436183 37.0587192, -97.0433588 37.0587216, -97.0427443 37.0587273)",,,,
13021045,West Washington Avenue,tertiary,False,False,110.325,"LINESTRING (-97.043978 37.0599014, -97.0433695 37.0598988, -97.0427347 37.0598961)",,,,
203181594,South 4th Street,tertiary,False,False,129.891,"LINESTRING (-97.043978 37.0599014, -97.0439786 37.0599624, -97.0439812 37.0602245, -97.0439817 37.0602822, -97.0439864 37.0607531, -97.0439875 37.0608666, -97.0439886 37.0609822, -97.0439895 37.0610695)",,,,
13019885,West 5th Avenue,residential,False,True,54.429,"LINESTRING (-97.0439895 37.0610695, -97.0438913 37.0610698, -97.0435883 37.0610698, -97.0433761 37.0610702)",,,,
203181594,South 4th Street,tertiary,False,False,136.16199999999998,"LINESTRING (-97.0439895 37.0610695, -97.0439904 37.0611833, -97.0439921 37.0614102, -97.0439933 37.061562, -97.0439934 37.0615793, -97.043997 37.0620478, -97.0439972 37.0620802, -97.0439988 37.062294)",,,,
203181594,South 4th Street,tertiary,False,True,129.891,"LINESTRING (-97.0439895 37.0610695, -97.0439886 37.0609822, -97.0439875 37.0608666, -97.0439864 37.0607531, -97.0439817 37.0602822, -97.0439812 37.0602245, -97.0439786 37.0599624, -97.043978 37.0599014)",,,,
13019888,West 5th Avenue,residential,False,False,112.612,"LINESTRING (-97.0402748 37.0610877, -97.0396627 37.0610894, -97.0390057 37.0610913)",,,,
13019888,West 5th Avenue,residential,False,True,110.52600000000001,"LINESTRING (-97.0402748 37.0610877, -97.0409072 37.0610867, -97.0415204 37.0610857)",,,,
204509320,South 1st Street,residential,False,False,134.324,"LINESTRING (-97.0402748 37.0610877, -97.040276 37.0617738, -97.0402755 37.0622957)",20 mph,,yes,
204509320,South 1st Street,residential,False,True,132.078,"LINESTRING (-97.0402748 37.0610877, -97.0402761 37.0606761, -97.0402785 37.0598999)",20 mph,,yes,
203833887,North 2nd Street,residential,False,False,131.991,"LINESTRING (-97.0415413 37.0635067, -97.0415506 37.0646937)",,,,
13020163,North 2nd Street,residential,False,True,134.539,"LINESTRING (-97.0415413 37.0635067, -97.0415348 37.0629487, -97.0415317 37.0622968)",,,,
13022756,West Chestnut Avenue,tertiary,False,False,110.221,"LINESTRING (-97.0415413 37.0635067, -97.0421625 37.0635052, -97.0427835 37.0635038)",,,,CR 16
13022756,West Chestnut Avenue,tertiary,False,True,110.285,"LINESTRING (-97.0415413 37.0635067, -97.0409233 37.06351, -97.0402984 37.0635133)",,,,CR 16
203833887,North 2nd Street,residential,False,False,131.744,"LINESTRING (-97.0415506 37.0646937, -97.04155 37.0658785)",,,,
203833887,North 2nd Street,residential,False,True,131.991,"LINESTRING (-97.0415506 37.0646937, -97.0415413 37.0635067)",,,,
13022495,West Walnut Avenue,residential,False,False,110.268,"LINESTRING (-97.0415506 37.0646937, -97.0421678 37.0646892, -97.0427933 37.0646847)",,,,
13022495,West Walnut Avenue,residential,False,True,109.82900000000001,"LINESTRING (-97.0415506 37.0646937, -97.0409394 37.0646927, -97.0403128 37.0646917)",,,,
13021413,East Central Avenue,tertiary,False,False,110.906,"LINESTRING (-97.0365094 37.062308, -97.0352595 37.062311)",,2,,
13021413,East Central Avenue,tertiary,False,True,108.812,"LINESTRING (-97.0365094 37.062308, -97.0377357 37.0623051)",,2,,
13020884,North B Street,residential,False,False,134.981,"LINESTRING (-97.0365094 37.062308, -97.0365121 37.0628375, -97.0365156 37.0635219)",,,,
203202640,South B Street,tertiary,False,True,133.924,"LINESTRING (-97.0365094 37.062308, -97.0365064 37.0617801, -97.0365025 37.0611036)",,,,
203202640,South B Street,tertiary,False,True,132.49,"LINESTRING (-97.0365025 37.0611036, -97.0364969 37.0599121)",,,,
13021493,East 5th Avenue,residential,False,True,108.547,"LINESTRING (-97.0365025 37.0611036, -97.0371378 37.0611017, -97.0377258 37.0610999)",,,,
203192417,East 5th Avenue,residential,False,False,110.747,"LINESTRING (-97.0365025 37.0611036, -97.0358808 37.0611042, -97.0352544 37.0611049)",,,,
203202640,South B Street,tertiary,False,False,133.924,"LINESTRING (-97.0365025 37.0611036, -97.0365064 37.0617801, -97.0365094 37.062308)",,,,
13021045,West Washington Avenue,tertiary,False,False,108.764,"LINESTRING (-97.0427347 37.0598961, -97.0426318 37.0598966, -97.0421357 37.059899, -97.0417573 37.0599009, -97.041509 37.0599021)",,,,
13021045,West Washington Avenue,tertiary,False,True,110.325,"LINESTRING (-97.0427347 37.0598961, -97.0433695 37.0598988, -97.043978 37.0599014)",,,,
13022445,South 3rd Street,residential,False,True,129.96800000000002,"LINESTRING (-97.0427347 37.0598961, -97.0427415 37.0590686, -97.0427443 37.0587273)",,,,
204509322,South 3rd Street,residential,False,False,266.58299999999997,"LINESTRING (-97.0427347 37.0598961, -97.0427561 37.0610799, -97.0427575 37.0612986, -97.0427638 37.0622934)",,,,
13023308,South 1st Street,residential,False,True,130.441,"LINESTRING (-97.0402785 37.0598999, -97.0402613 37.0587269)",20 mph,,,
13021045,West Washington Avenue,tertiary,False,False,113.412,"LINESTRING (-97.0402785 37.0598999, -97.0396573 37.059901, -97.0390004 37.0599022)",,,,
13021045,West Washington Avenue,tertiary,False,True,109.18900000000001,"LINESTRING (-97.0402785 37.0598999, -97.0405441 37.0599004, -97.0408911 37.059901, -97.0410618 37.0599013, -97.0414454 37.059902, -97.041509 37.0599021)",,,,
204509320,South 1st Street,residential,False,False,132.078,"LINESTRING (-97.0402785 37.0598999, -97.0402761 37.0606761, -97.0402748 37.0610877)",20 mph,,yes,
13021049,North 3rd Street,residential,False,True,134.602,"LINESTRING (-97.0427835 37.0635038, -97.0427638 37.0622934)",,,,
