osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,junction,lanes
11562284,Cleveland Avenue,residential,False,False,247.381,"LINESTRING (-74.084824 40.85713, -74.082483 40.855783)",,,,
11567666,Wood Street,residential,False,False,84.228,"LINESTRING (-74.084824 40.85713, -74.084405 40.857818)",,,,
11567666,Wood Street,residential,False,True,94.554,"LINESTRING (-74.084824 40.85713, -74.085323 40.856368)",,,,
"[11562284, 11588948]","['Cleveland Avenue', 'Woodland Drive']",residential,False,True,365.46,"LINESTRING (-74.084824 40.85713, -74.0860355 40.85784, -74.0865161 40.8581029, -74.0874892 40.8586305, -74.08689 40.8592571)",,,,
11562284,Cleveland Avenue,residential,False,False,291.627,"LINESTRING (-74.082483 40.855783, -74.0797308 40.8541877)",,,,
11562284,Cleveland Avenue,residential,False,True,247.381,"LINESTRING (-74.082483 40.855783, -74.084824 40.85713)",,,,
11576677,Boulevard,tertiary,False,False,86.893,"LINESTRING (-74.082483 40.855783, -74.0821238 40.8565157)",CR 57,,,
11576677,Boulevard,tertiary,False,True,96.137,"LINESTRING (-74.082483 40.855783, -74.0829 40.854978)",CR 57,,,
11562284,Cleveland Avenue,residential,False,True,291.627,"LINESTRING (-74.0797308 40.8541877, -74.082483 40.855783)",,,,
11572153,Summit Street,residential,False,False,84.126,"LINESTRING (-74.0797308 40.8541877, -74.0791311 40.8547932)",,,,
11572153,Summit Street,residential,False,True,90.684,"LINESTRING (-74.0797308 40.8541877, -74.0803806 40.8535369)",,,,
11571347,Columbus Avenue,residential,False,True,206.159,"LINESTRING (-74.077188 40.853663, -74.0791311 40.8547932)",,,,
703904564,Terrace Avenue,secondary,False,False,84.726,"LINESTRING (-74.077188 40.853663, -74.077003 40.854412)",CR 55,25 mph,,
11572260,Springfield Avenue,residential,False,False,119.085,"LINESTRING (-74.077003 40.854412, -74.0758729 40.8537668)",,,,
11572260,Springfield Avenue,residential,False,True,167.67,"LINESTRING (-74.077003 40.854412, -74.0785881 40.8553265)",,,,
703904564,Terrace Avenue,secondary,False,True,84.726,"LINESTRING (-74.077003 40.854412, -74.077188 40.853663)",CR 55,25 mph,,
703904564,Terrace Avenue,secondary,False,False,86.521,"LINESTRING (-74.077003 40.854412, -74.0768613 40.8551029, -74.0768453 40.8551809)",CR 55,25 mph,,
55807127,Passaic Avenue,tertiary,False,False,48.13,"LINESTRING (-74.0768453 40.8551809, -74.0769104 40.8552243, -74.0772945 40.8554489)",CR 38,,,
703904564,Terrace Avenue,secondary,False,False,104.601,"LINESTRING (-74.0768453 40.8551809, -74.0768253 40.8552712, -74.076672 40.8559344, -74.0766339 40.8561079)",CR 55,25 mph,,
703904564,Terrace Avenue,secondary,False,True,86.521,"LINESTRING (-74.0768453 40.8551809, -74.0768613 40.8551029, -74.077003 40.854412)",CR 55,25 mph,,
608902339,Henry Street,residential,False,True,8.948,"LINESTRING (-74.0766339 40.8561079, -74.0767163 40.8561588)",,,,
703904564,Terrace Avenue,secondary,False,False,29.804000000000002,"LINESTRING (-74.0766339 40.8561079, -74.076613 40.8561875, -74.0765892 40.8562623, -74.0765483 40.8563678)",CR 55,25 mph,,
703904564,Terrace Avenue,secondary,False,True,104.601,"LINESTRING (-74.0766339 40.8561079, -74.076672 40.8559344, -74.0768253 40.8552712, -74.0768453 40.8551809)",CR 55,25 mph,,
11579087,Old Terrace Avenue,residential,True,False,92.714,"LINESTRING (-74.0767163 40.8561588, -74.0772945 40.8554489)",,,,
608902339,Henry Street,residential,False,False,8.948,"LINESTRING (-74.0767163 40.8561588, -74.0766339 40.8561079)",,,,
