osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,ref
11735849,North 4th Street,residential,25 mph,False,False,8.332,,"LINESTRING (-74.1738749 39.6594289, -74.1739567 39.6594695)",
61955221,North Barnegat Avenue,tertiary,25 mph,True,False,91.41,1,"LINESTRING (-74.1738749 39.6594289, -74.1733083 39.6601257)",
11735849,North 4th Street,residential,25 mph,False,True,327.67900000000003,,"LINESTRING (-74.1738749 39.6594289, -74.1737839 39.6593845, -74.173753 39.6593702, -74.1707601 39.6579231, -74.1707277 39.6579075, -74.1706332 39.6578618)",
11749598,North 5th Street,residential,25 mph,False,False,8.656,,"LINESTRING (-74.1733083 39.6601257, -74.1733936 39.6601675)",
61955221,North Barnegat Avenue,tertiary,25 mph,True,False,84.938,1,"LINESTRING (-74.1733083 39.6601257, -74.1727821 39.6607733)",
11749598,North 5th Street,residential,25 mph,False,True,327.91499999999996,,"LINESTRING (-74.1733083 39.6601257, -74.1732195 39.6600827, -74.1731805 39.6600637, -74.1702017 39.6586181, -74.1701634 39.6585997, -74.1700678 39.6585531)",
11759731,North 6th Street,residential,25 mph,False,False,8.556,,"LINESTRING (-74.1727821 39.6607733, -74.1728666 39.6608144)",
61955221,North Barnegat Avenue,tertiary,25 mph,True,False,79.236,1,"LINESTRING (-74.1727821 39.6607733, -74.172292 39.6613778)",
11759731,North 6th Street,residential,25 mph,False,True,327.495,,"LINESTRING (-74.1727821 39.6607733, -74.1726882 39.6607284, -74.1696687 39.6592724, -74.1696359 39.6592566, -74.1695396 39.6592102)",
11734778,North 7th Street,residential,25 mph,False,False,8.637,,"LINESTRING (-74.172292 39.6613778, -74.1723781 39.6614183)",
61955221,North Barnegat Avenue,tertiary,25 mph,True,False,79.671,1,"LINESTRING (-74.172292 39.6613778, -74.1717977 39.6619849)",
11734778,North 7th Street,residential,25 mph,False,True,327.51500000000004,,"LINESTRING (-74.172292 39.6613778, -74.1722031 39.6613352, -74.1721749 39.6613217, -74.1695235 39.6600524, -74.1691677 39.6598752, -74.1691363 39.6598602, -74.1690499 39.6598141)",
61955221,North Barnegat Avenue,tertiary,25 mph,True,False,79.117,1,"LINESTRING (-74.1717977 39.6619849, -74.17131 39.6625893)",
1106747323,North 8th Street,residential,25 mph,False,False,8.864,,"LINESTRING (-74.1717977 39.6619849, -74.1718849 39.6620279)",
1106747323,North 8th Street,residential,25 mph,False,True,327.36999999999995,,"LINESTRING (-74.1717977 39.6619849, -74.1717069 39.6619406, -74.1716821 39.6619283, -74.1686547 39.6604618, -74.1685612 39.6604165)",
28206624,North 9th Street,tertiary,25 mph,False,False,8.42,,"LINESTRING (-74.17131 39.6625893, -74.1713927 39.6626303)",CR 2
1121095029,North Barnegat Avenue,residential,25 mph,True,False,79.326,1,"LINESTRING (-74.17131 39.6625893, -74.1708181 39.6631939)",
28206624,North 9th Street,tertiary,25 mph,False,True,327.466,,"LINESTRING (-74.17131 39.6625893, -74.1712244 39.6625477, -74.1711968 39.6625344, -74.168161 39.6610639, -74.1680723 39.6610207)",CR 2
11742058,North 10th Street,residential,25 mph,False,True,327.58600000000007,,"LINESTRING (-74.1708181 39.6631939, -74.1707295 39.6631515, -74.1707073 39.6631408, -74.1677007 39.6616845, -74.1676674 39.6616679, -74.1675793 39.6616246)",
11728140,North 12th Street,residential,25 mph,False,False,159.15300000000002,,"LINESTRING (-74.1639394 39.6616154, -74.1654021 39.6623246, -74.165429 39.6623377, -74.1655126 39.6623782)",
