osmid,oneway,ref,name,highway,junction,reversed,length,geometry,lanes,maxspeed
288574414,False,NC 16,Providence Road South,primary,,False,11.498,"LINESTRING (-80.7635878 35.0189792, -80.7637116 35.0189995)",2,
1036771867,True,NC 16,Providence Road South,primary,,False,344.774,"LINESTRING (-80.7635878 35.0189792, -80.7632595 35.0200751, -80.7629481 35.021065, -80.7628086 35.0215076, -80.7627341 35.0217441, -80.762698 35.0218684, -80.7626638 35.021986)",2,
288574414,False,NC 16,Providence Road South,primary,,True,11.498,"LINESTRING (-80.7637116 35.0189995, -80.7635878 35.0189792)",2,
541638853,False,,Wheatberry Hill Drive,residential,,False,98.598,"LINESTRING (-80.7577623 35.0205179, -80.7570948 35.0211374, -80.7570385 35.0211766)",,
913316317,False,NC 84,Weddington Road,primary,,True,201.064,"LINESTRING (-80.7577623 35.0205179, -80.75879 35.021318, -80.759232 35.021658, -80.7593742 35.0217531)",2,
541638856,False,,Pumpkin Seed Court,residential,,False,105.266,"LINESTRING (-80.7562254 35.0205037, -80.7570385 35.0211766)",,
541638856,False,,Pumpkin Seed Court,residential,,True,105.266,"LINESTRING (-80.7570385 35.0211766, -80.7562254 35.0205037)",,
541638853,False,,Wheatberry Hill Drive,residential,,True,98.598,"LINESTRING (-80.7570385 35.0211766, -80.7570948 35.0211374, -80.7577623 35.0205179)",,
740899491,True,,Weddington Matthews Road,secondary,,False,51.815,"LINESTRING (-80.7597296 35.0225768, -80.7598127 35.0225482, -80.759908 35.0224075, -80.7599705 35.0223376, -80.7600968 35.0222365)",1,
740899493,True,NC 84,Weddington Road,primary,roundabout,False,4.238,"LINESTRING (-80.7600968 35.0222365, -80.7601391 35.0222206)",,
740899493,True,NC 84,Weddington Road,primary,roundabout,False,31.936000000000003,"LINESTRING (-80.7600122 35.0219155, -80.7599619 35.0219254, -80.7599164 35.0219455, -80.7598786 35.0219745, -80.759851 35.0220103, -80.7598355 35.0220508, -80.7598327 35.0220883, -80.7598404 35.0221255)",,
740899494,True,NC 84,Weddington Road,primary,,False,62.229,"LINESTRING (-80.7600122 35.0219155, -80.759914 35.0219102, -80.7598255 35.0219124, -80.7597222 35.0218964, -80.7596034 35.021859, -80.7594973 35.0218, -80.7593742 35.0217531)",1,
740899493,True,NC 84,Weddington Road,primary,roundabout,False,23.562,"LINESTRING (-80.7602204 35.0220164, -80.7601946 35.0219797, -80.7601582 35.0219495, -80.7601137 35.0219279, -80.760064 35.0219163, -80.7600122 35.0219155)",,
740899495,True,NC 84,Weddington Road,primary,,False,61.137,"LINESTRING (-80.7593742 35.0217531, -80.7594158 35.0218564, -80.7595518 35.0219324, -80.7597229 35.022031, -80.7598404 35.0221255)",1,
913316317,False,NC 84,Weddington Road,primary,,False,201.064,"LINESTRING (-80.7593742 35.0217531, -80.759232 35.021658, -80.75879 35.021318, -80.7577623 35.0205179)",2,
18883184,True,NC 84,Weddington Road,primary,,False,38.558,"LINESTRING (-80.7622516 35.0220553, -80.7625245 35.0220282, -80.7625737 35.0220133, -80.7626638 35.021986)",2,
1075903382,True,,,primary_link,,False,40.921,"LINESTRING (-80.7622516 35.0220553, -80.7624731 35.0221072, -80.7625382 35.0221441, -80.7625865 35.0222101, -80.7626101 35.0222423)",,
