osmid,ref,name,highway,oneway,reversed,length,lanes,geometry
11563888,CR 70,East Main Street,primary,False,False,65.347,,"LINESTRING (-73.9960174 40.9278713, -73.995241 40.927907)"
11569010,CR 39,South Washington Avenue,primary,False,False,223.268,2,"LINESTRING (-73.9960174 40.9278713, -73.996605 40.9259131)"
583818798,CR 39,North Washington Avenue,primary,False,False,126.30799999999999,4,"LINESTRING (-73.9960174 40.9278713, -73.9958334 40.9286174, -73.995742 40.928988)"
583818800,CR 70,West Main Street,primary,False,False,112.891,,"LINESTRING (-73.9960174 40.9278713, -73.996261 40.927869, -73.997023 40.92786, -73.997361 40.927856)"
11563888,CR 70,East Main Street,primary,False,True,65.347,,"LINESTRING (-73.995241 40.927907, -73.9960174 40.9278713)"
11563888,CR 70,East Main Street,primary,False,False,69.983,,"LINESTRING (-73.995241 40.927907, -73.9949478 40.9279179, -73.99478 40.9279242, -73.9945588 40.9279324, -73.994409 40.927938)"
11584829,,Legion Drive,residential,False,False,216.251,,"LINESTRING (-73.995241 40.927907, -73.9952594 40.9277336, -73.9952813 40.9275283, -73.9952953 40.9273965, -73.9953157 40.9272047, -73.9953325 40.9270319, -73.995351 40.9268727, -73.995358 40.926807, -73.995383 40.926689, -73.995392 40.926569, -73.9953907 40.9265467, -73.9953731 40.9262353, -73.995366 40.9261095, -73.995358 40.925968)"
11563888,CR 70,East Main Street,primary,False,False,74.57300000000001,,"LINESTRING (-73.994409 40.927938, -73.994104 40.92795, -73.9935234 40.927983)"
11563888,CR 70,East Main Street,primary,False,True,69.983,,"LINESTRING (-73.994409 40.927938, -73.9945588 40.9279324, -73.99478 40.9279242, -73.9949478 40.9279179, -73.995241 40.927907)"
11584903,,North William Street,residential,False,False,123.52600000000001,,"LINESTRING (-73.994409 40.927938, -73.9944442 40.9282548, -73.9944524 40.9283289, -73.994474 40.9285228, -73.994532 40.929045)"
11587471,,South William Street,residential,True,False,214.99,,"LINESTRING (-73.994409 40.927938, -73.9943572 40.9269281, -73.99431 40.926006)"
11576626,,North Summit Street,residential,False,False,125.426,,"LINESTRING (-73.9935234 40.927983, -73.9935824 40.9291101)"
11563888,CR 70,East Main Street,primary,False,False,70.194,,"LINESTRING (-73.9935234 40.927983, -73.9932122 40.928007, -73.992691 40.928037)"
11563888,CR 70,East Main Street,primary,False,True,74.57300000000001,,"LINESTRING (-73.9935234 40.927983, -73.994104 40.92795, -73.994409 40.927938)"
11582015,,South Summit Street,residential,False,False,217.188,,"LINESTRING (-73.9935234 40.927983, -73.9934111 40.9264316, -73.9933822 40.9260327)"
11563888,CR 70,East Main Street,primary,False,False,4.408,,"LINESTRING (-73.992691 40.928037, -73.9926386 40.928039)"
11584896,,North Taylor Street,residential,False,False,121.08,,"LINESTRING (-73.992691 40.928037, -73.992776 40.929124)"
11563888,CR 70,East Main Street,primary,False,True,70.194,,"LINESTRING (-73.992691 40.928037, -73.9932122 40.928007, -73.9935234 40.927983)"
11563888,CR 70,East Main Street,primary,False,False,68.94,,"LINESTRING (-73.9926386 40.928039, -73.991821 40.928092)"
11563888,CR 70,East Main Street,primary,False,True,4.408,,"LINESTRING (-73.9926386 40.928039, -73.992691 40.928037)"
11588507,,South Taylor Street,residential,False,False,219.081,,"LINESTRING (-73.9926386 40.928039, -73.9925143 40.926071)"
11563888,CR 70,East Main Street,primary,False,False,7.339,,"LINESTRING (-73.991821 40.928092, -73.991734 40.928098)"
11563888,CR 70,East Main Street,primary,False,True,68.94,,"LINESTRING (-73.991821 40.928092, -73.9926386 40.928039)"
11583430,,North Woodside Avenue,residential,False,False,119.019,,"LINESTRING (-73.991821 40.928092, -73.991915 40.92916)"
11563888,CR 70,East Main Street,primary,False,True,7.339,,"LINESTRING (-73.991734 40.928098, -73.991821 40.928092)"
11580369,,South Woodside Avenue,residential,False,False,96.989,,"LINESTRING (-73.991734 40.928098, -73.991707 40.927226)"
11584866,,South Demarest Avenue,residential,False,True,75.3,,"LINESTRING (-74.00061 40.927089, -74.000682 40.927764)"
11565203,,Demarest Avenue,residential,False,False,73.586,,"LINESTRING (-74.00061 40.927089, -74.000557 40.926587, -74.000567 40.926429)"
11571790,,Van Houten Street,residential,False,True,151.512,,"LINESTRING (-74.00061 40.927089, -74.000255 40.927084, -73.999806 40.927101, -73.998814 40.927189)"
11565203,,Demarest Avenue,residential,False,False,113.33,,"LINESTRING (-74.000567 40.926429, -74.0007004 40.9254148)"
