osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,name,geometry,width,bridge
36744109,,,residential,20 mph,False,True,322.375,Grange Road,"LINESTRING (0.0067441 50.8707684, 0.0063818 50.8707266, 0.0060134 50.8707286, 0.0059511 50.870728, 0.0055292 50.8707795, 0.0047903 50.8706465, 0.0032644 50.8703682, 0.0029424 50.8703362, 0.0025895 50.8703384, 0.0022598 50.8703404)",,
114922929,,,residential,20 mph,False,True,184.62,Southover Road,"LINESTRING (0.0067441 50.8707684, 0.0068589 50.8707887, 0.0071257 50.8708338, 0.0077116 50.8709368, 0.0081005 50.8710054, 0.0092421 50.8712832)",,
475732212,,,residential,20 mph,False,True,61.897,Southover Road,"LINESTRING (0.0096985 50.8714176, 0.0105326 50.8715987)",,
"[31549968, 114922929]",,,residential,20 mph,False,False,30.195999999999998,Southover Road,"LINESTRING (0.0096985 50.8714176, 0.0094807 50.8713413, 0.0093116 50.8713002)",,yes
867298605,,,unclassified,20 mph,False,False,71.388,North Street,"LINESTRING (0.0118989 50.8757609, 0.0121694 50.8763798)",,
34598869,,,residential,20 mph,True,False,96.815,Lancaster Street,"LINESTRING (0.0118989 50.8757609, 0.0117819 50.8757601, 0.011546 50.8757723, 0.0112581 50.8757412, 0.011191 50.8757314, 0.0110137 50.8757056, 0.0108901 50.8756877, 0.0105359 50.8756628)",,
95689042,,,residential,20 mph,False,True,71.245,North Street,"LINESTRING (0.0118989 50.8757609, 0.0117706 50.8752867, 0.0117153 50.8751309)",,
34598869,,,residential,20 mph,True,False,42.871,Lancaster Street,"LINESTRING (0.0105359 50.8756628, 0.009925 50.8756555)",,
31549987,,,residential,20 mph,False,True,12.242,St John's Terrace,"LINESTRING (0.0091335 50.8757639, 0.0091438 50.8758738)",,
87078881,,,residential,20 mph,False,True,14.858,Lancaster Street,"LINESTRING (0.0091335 50.8757639, 0.0092068 50.8757194, 0.0092638 50.87566)",,
31549980,,,residential,20 mph,False,False,83.606,Toronto Terrace,"LINESTRING (0.0091438 50.8758738, 0.0079789 50.876032)",,
31549987,,,residential,20 mph,False,False,12.242,St John's Terrace,"LINESTRING (0.0091438 50.8758738, 0.0091335 50.8757639)",,
31549985,,,residential,20 mph,False,True,84.588,St John's Hill,"LINESTRING (0.0091438 50.8758738, 0.0092082 50.8762853, 0.0092756 50.8766299)",,
31549980,,,residential,20 mph,False,False,55.783,Toronto Terrace,"LINESTRING (0.0079789 50.876032, 0.0072044 50.8761453)",,
31549980,,,residential,20 mph,False,True,83.606,Toronto Terrace,"LINESTRING (0.0079789 50.876032, 0.0091438 50.8758738)",,
31549983,,,residential,20 mph,False,False,78.473,Talbot Terrace,"LINESTRING (0.0079789 50.876032, 0.0082077 50.8767228)",,
31549983,,,residential,20 mph,False,True,114.665,Talbot Terrace,"LINESTRING (0.0079789 50.876032, 0.007665 50.87502)",,
31549983,,,residential,20 mph,False,True,78.473,Talbot Terrace,"LINESTRING (0.0082077 50.8767228, 0.0079789 50.876032)",,
75916105,,,residential,20 mph,False,False,71.875,Pelham Terrace,"LINESTRING (0.0082077 50.8767228, 0.0071991 50.8768359)",,
75916105,,,residential,20 mph,False,True,75.636,Pelham Terrace,"LINESTRING (0.0082077 50.8767228, 0.0092756 50.8766299)",,
75916105,,,residential,20 mph,False,False,75.636,Pelham Terrace,"LINESTRING (0.0092756 50.8766299, 0.0082077 50.8767228)",,
31549985,,,residential,20 mph,False,False,84.588,St John's Hill,"LINESTRING (0.0092756 50.8766299, 0.0092082 50.8762853, 0.0091438 50.8758738)",,
32782917,,,residential,20 mph,False,True,166.432,De Montfort Road,"LINESTRING (0.0022865 50.87299, 0.0018807 50.8731326, 0.0017594 50.8731752, 0.0016424 50.8731888, 0.0014516 50.8732105, 0.0009534 50.873267, 0.000192 50.8733132, 0.0000109 50.8733359)",,
32782926,,,residential,20 mph,False,False,285.688,Bradford Road,"LINESTRING (0.0022865 50.87299, 0.0022577 50.8730434, 0.0021927 50.8731692, 0.0021364 50.8732522, 0.0020291 50.8733444, 0.0019717 50.8733898, 0.0019074 50.8734406, 0.0015007 50.8737041, 0.0010394 50.8740037, 0.0010145 50.8740252, 0.0010067 50.874032, 0.000806 50.8742051, 0.0007014 50.8743168, 0.0006502 50.8743785, 0.0006311 50.8744261, 0.0006303 50.8744579, 0.0006387 50.8744916, 0.0006553 50.874523, 0.0006828 50.8745496, 0.0007604 50.8745952, 0.00088 50.8746314, 0.0014261 50.8747773, 0.0015136 50.8748002, 0.0015619 50.8748065, 0.0015978 50.8748081)",,
836969661,,,residential,20 mph,False,False,285.247,Paddock Lane,"LINESTRING (0.0022865 50.87299, 0.0024058 50.8730122, 0.0024512 50.8730103, 0.0024793 50.873009, 0.0031976 50.8729747, 0.0043339 50.8729205, 0.0047557 50.8729004, 0.0052599 50.8729884, 0.0055994 50.8731101, 0.0060209 50.8733057, 0.0061397 50.8733608)",,
"[32782909, 1036888998, 1036888999]","['1', '2']",,residential,20 mph,False,True,66.968,Irelands Lane,"LINESTRING (0.0022865 50.87299, 0.002303 50.8729618, 0.0023134 50.8729458, 0.0023067 50.8728764, 0.0022651 50.8727715, 0.0021994 50.8726843, 0.0020452 50.8725464, 0.0019546 50.8724502)",,
36867591,2,,residential,20 mph,False,False,231.749,Prince Edward's Road,"LINESTRING (0.0003472 50.8757096, 0.0036499 50.8756848)",,
36867591,2,,residential,20 mph,False,True,15.557,Prince Edward's Road,"LINESTRING (0.0003472 50.8757096, 0.0001255 50.8757115)",,
87078878,,,residential,20 mph,True,False,43.364,The Avenue,"LINESTRING (0.0003472 50.8757096, 0.00032 50.87532)",,
32782926,,,residential,20 mph,False,True,285.68800000000005,Bradford Road,"LINESTRING (0.0015978 50.8748081, 0.0015619 50.8748065, 0.0015136 50.8748002, 0.0014261 50.8747773, 0.00088 50.8746314, 0.0007604 50.8745952, 0.0006828 50.8745496, 0.0006553 50.874523, 0.0006387 50.8744916, 0.0006303 50.8744579, 0.0006311 50.8744261, 0.0006502 50.8743785, 0.0007014 50.8743168, 0.000806 50.8742051, 0.0010067 50.874032, 0.0010145 50.8740252, 0.0010394 50.8740037, 0.0015007 50.8737041, 0.0019074 50.8734406, 0.0019717 50.8733898, 0.0020291 50.8733444, 0.0021364 50.8732522, 0.0021927 50.8731692, 0.0022577 50.8730434, 0.0022865 50.87299)",,
32782932,,,residential,20 mph,False,False,114.73399999999997,The Avenue,"LINESTRING (0.0015978 50.8748081, 0.0015864 50.8748188, 0.0015682 50.8748307, 0.0015425 50.8748423, 0.0014891 50.8748603, 0.0013918 50.8748873, 0.0012605 50.87492, 0.0011546 50.8749445, 0.000623 50.8750497, 0.0004762 50.8751068, 0.0004194 50.8751316, 0.000369 50.8751571, 0.0003384 50.8751849, 0.0003191 50.8752199, 0.0003117 50.8752414, 0.0003078 50.8752703, 0.0003125 50.8752933, 0.00032 50.87532)",,
32782932,,,residential,20 mph,False,True,158.199,The Avenue,"LINESTRING (0.0015978 50.8748081, 0.002894 50.8746811, 0.0031536 50.8746528, 0.0038093 50.8745404)",,
32782932,,,residential,20 mph,False,False,247.54100000000003,The Avenue,"LINESTRING (0.0068947 50.8749594, 0.0067498 50.8748587, 0.0060499 50.8744488, 0.0058341 50.8743708, 0.0057323 50.8743354, 0.0056894 50.8743232, 0.0056226 50.8743034, 0.005507 50.8742831, 0.0053974 50.87428, 0.0052622 50.8742912, 0.0038093 50.8745404)",,
114379263,2,A2029,primary,30 mph,False,False,127.22300000000001,Offham Road,"LINESTRING (0.0068947 50.8749594, 0.0063255 50.8754915, 0.00589 50.8759118)",,
"[36867643, 1063246075]",2,A2029,primary,"['20 mph', '30 mph']",False,True,77.096,"['Offham Road', 'White Hill']","LINESTRING (0.0068947 50.8749594, 0.007557 50.8747318, 0.0078939 50.874686)",,
32782932,,,residential,20 mph,False,False,158.199,The Avenue,"LINESTRING (0.0038093 50.8745404, 0.0031536 50.8746528, 0.002894 50.8746811, 0.0015978 50.8748081)",,
32782932,,,residential,20 mph,False,True,247.54099999999997,The Avenue,"LINESTRING (0.0038093 50.8745404, 0.0052622 50.8742912, 0.0053974 50.87428, 0.005507 50.8742831, 0.0056226 50.8743034, 0.0056894 50.8743232, 0.0057323 50.8743354, 0.0058341 50.8743708, 0.0060499 50.8744488, 0.0067498 50.8748587, 0.0068947 50.8749594)",,
32783041,,,residential,20 mph,False,False,128.69799999999998,Park Road,"LINESTRING (0.0038093 50.8745404, 0.0038435 50.8750985, 0.0036499 50.8756848)",,
36867591,2,,residential,20 mph,False,True,231.749,Prince Edward's Road,"LINESTRING (0.0036499 50.8756848, 0.0003472 50.8757096)",,
32783041,,,residential,20 mph,False,True,128.69799999999998,Park Road,"LINESTRING (0.0036499 50.8756848, 0.0038435 50.8750985, 0.0038093 50.8745404)",,
36867591,2,,residential,20 mph,False,False,56.197,Prince Edward's Road,"LINESTRING (0.0036499 50.8756848, 0.0040153 50.8757698, 0.0043771 50.8758935)",,
114379261,,,residential,20 mph,False,True,15.879,King Henry's Road,"LINESTRING (0.0011915 50.8769472, 0.0013885 50.8768769)",,
114379261,,,residential,20 mph,False,False,70.23,King Henry's Road,"LINESTRING (0.0011915 50.8769472, 0.0008297 50.8770798, 0.0003405 50.8772794)",,
114379262,,,residential,20 mph,False,True,141.993,De Warrenne Road,"LINESTRING (0.0011915 50.8769472, 0.0008964 50.8766098, 0.0002136 50.8758292)",,
36744109,,,residential,20 mph,False,False,322.375,Grange Road,"LINESTRING (0.0022598 50.8703404, 0.0025895 50.8703384, 0.0029424 50.8703362, 0.0032644 50.8703682, 0.0047903 50.8706465, 0.0055292 50.8707795, 0.0059511 50.870728, 0.0060134 50.8707286, 0.0063818 50.8707266, 0.0067441 50.8707684)",,
36744109,,,residential,20 mph,False,True,28.45,Grange Road,"LINESTRING (0.0022598 50.8703404, 0.0021333 50.8703297, 0.0018599 50.8702986)",,
122357471,,,residential,20 mph,False,True,31.745000000000005,,"LINESTRING (0.0022598 50.8703404, 0.0021029 50.8703557, 0.0019682 50.8703892, 0.0018268 50.8704185)",,
146255120,,,residential,20 mph,False,False,13.533,St Pancras Road,"LINESTRING (0.0018599 50.8702986, 0.0018268 50.8704185)",,
36744109,,,residential,20 mph,False,False,28.45,Grange Road,"LINESTRING (0.0018599 50.8702986, 0.0021333 50.8703297, 0.0022598 50.8703404)",,
32783329,,,residential,,False,False,42.074,Garden Street,"LINESTRING (0.0097793 50.8702593, 0.0096178 50.8706237)",,
32783329,,,residential,,False,True,15.497,Garden Street,"LINESTRING (0.0097793 50.8702593, 0.00984 50.8701253)",,
34598865,,,unclassified,,False,False,75.81700000000001,Spring Gardens,"LINESTRING (0.0111049 50.8763961, 0.0116456 50.8764182, 0.0121843 50.8764223)",,
867298604,,,unclassified,20 mph,False,True,4.84,North Street,"LINESTRING (0.0121843 50.8764223, 0.0121694 50.8763798)",,
34598865,,,unclassified,,False,True,75.81700000000001,Spring Gardens,"LINESTRING (0.0121843 50.8764223, 0.0116456 50.8764182, 0.0111049 50.8763961)",,
32783329,,,residential,,False,False,15.497,Garden Street,"LINESTRING (0.00984 50.8701253, 0.0097793 50.8702593)",,
36743998,,,residential,,False,False,58.583,Dorset Road,"LINESTRING (0.00984 50.8701253, 0.0106621 50.870217)",,
36743998,,,residential,,False,True,58.583,Dorset Road,"LINESTRING (0.0106621 50.870217, 0.00984 50.8701253)",,
32783329,,,residential,,False,False,78.232,Garden Street,"LINESTRING (0.0096178 50.8706237, 0.0093116 50.8713002)",,
32783329,,,residential,,False,True,42.074,Garden Street,"LINESTRING (0.0096178 50.8706237, 0.0097793 50.8702593)",,
36743999,,,residential,,False,False,78.53,Tanners Brook,"LINESTRING (0.0096178 50.8706237, 0.0107016 50.8707997)",,
36743999,,,residential,,False,True,78.53,Tanners Brook,"LINESTRING (0.0107016 50.8707997, 0.0096178 50.8706237)",,
36867591,2,,residential,20 mph,False,False,98.455,Prince Edward's Road,"LINESTRING (-0.0012774 50.8757297, 0.0001255 50.8757115)",,
152276208,,,residential,,False,False,35.862,Eleanor Close,"LINESTRING (0.0017334 50.8769775, 0.0015174 50.877032, 0.0014278 50.8769393, 0.0013885 50.8768769)",,
148564485,,,residential,20 mph,False,True,127.48200000000001,Rufus Close,"LINESTRING (0.0057105 50.8753715, 0.0053618 50.875297, 0.0052389 50.8752896, 0.00512 50.8753018, 0.0050169 50.8753531, 0.0048901 50.8754838, 0.0048556 50.8755213, 0.0047775 50.8756061, 0.0044765 50.8758261, 0.0043771 50.8758935)",,
32782917,,,residential,20 mph,False,False,166.43200000000002,De Montfort Road,"LINESTRING (0.0000109 50.8733359, 0.000192 50.8733132, 0.0009534 50.873267, 0.0014516 50.8732105, 0.0016424 50.8731888, 0.0017594 50.8731752, 0.0018807 50.8731326, 0.0022865 50.87299)",,
151429684,,,residential,,False,False,117.987,Abergavenny Road,"LINESTRING (0.0000109 50.8733359, 0.0000235 50.873469, -0.0000638 50.8735093, -0.000182 50.8735493, -0.0008769 50.8736735, -0.0012087 50.8739143)",,
151429684,,,residential,,False,True,100.318,Abergavenny Road,"LINESTRING (0.0001487 50.8748828, -0.0008816 50.8748943, -0.000978 50.8748954, -0.0010741 50.8748964, -0.0012798 50.8748833)",,
159229769,,,residential,,False,True,79.655,Wallands Park Rise,"LINESTRING (-0.0006659 50.8753016, -0.0012809 50.8752976, -0.0015354 50.8751574, -0.0017177 50.8751607)",,
151429684,,,residential,,False,False,39.924,Abergavenny Road,"LINESTRING (-0.0011223 50.8746179, -0.0013067 50.8746841, -0.0013539 50.8747275, -0.0013683 50.8747882, -0.0013374 50.874835, -0.0012798 50.8748833)",,
151429684,,,residential,,False,True,38.153999999999996,Abergavenny Road,"LINESTRING (-0.0011223 50.8746179, -0.0011595 50.874419, -0.001181 50.8742768)",,
435137552,,,residential,,False,False,53.657,Shelley Close,"LINESTRING (-0.0011223 50.8746179, -0.0010375 50.8746941, -0.0008843 50.8747498, -0.0004441 50.8747428)",,
435137552,,,residential,,False,True,53.657,Shelley Close,"LINESTRING (-0.0004441 50.8747428, -0.0008843 50.8747498, -0.0010375 50.8746941, -0.0011223 50.8746179)",,
151429684,,,residential,,False,True,40.355,Abergavenny Road,"LINESTRING (-0.001181 50.8742768, -0.0012087 50.8739143)",,
36867796,,,residential,,False,False,73.352,Ousedale Close,"LINESTRING (-0.001181 50.8742768, -0.0004987 50.8742711, -0.0001357 50.8742681)",,
151429684,,,residential,,False,False,38.153999999999996,Abergavenny Road,"LINESTRING (-0.001181 50.8742768, -0.0011595 50.874419, -0.0011223 50.8746179)",,
36867796,,,residential,,False,True,73.352,Ousedale Close,"LINESTRING (-0.0001357 50.8742681, -0.0004987 50.8742711, -0.001181 50.8742768)",,
475732212,,,residential,20 mph,False,False,61.897,Southover Road,"LINESTRING (0.0105326 50.8715987, 0.0096985 50.8714176)",,
475732212,,,residential,20 mph,False,True,59.44200000000001,Southover Road,"LINESTRING (0.0105326 50.8715987, 0.0111775 50.871731, 0.0113443 50.8717481)",,
39816674,,,unclassified,,True,False,146.403,St Andrews Lane,"LINESTRING (0.0096331 50.8727858, 0.0098313 50.872529, 0.0100205 50.8723147, 0.0102328 50.8720345, 0.0105326 50.8715987)",,
216593366,2,A277,primary,20 mph,False,False,48.955000000000005,High Street,"LINESTRING (0.0096331 50.8727858, 0.0094669 50.872733, 0.0090001 50.8726009)",,
216593366,2,A277,primary,20 mph,False,True,67.61,High Street,"LINESTRING (0.0096331 50.8727858, 0.0102462 50.8730361, 0.010435 50.8731226)",,
5733025,2,A277,primary,20 mph,False,False,133.487,Western Road,"LINESTRING (0.0001456 50.8729441, 0.0000011 50.8729583, -0.0007887 50.8730351, -0.0013365 50.8730811, -0.001667 50.8730947, -0.0016737 50.8730949, -0.0017401 50.8730968)",,
"[5733025, 1061740292]",2,A277,primary,20 mph,False,True,139.861,Western Road,"LINESTRING (0.0001456 50.8729441, 0.0002888 50.872932, 0.0003876 50.8729201, 0.0004105 50.8729176, 0.0006692 50.8728863, 0.0011211 50.8727593, 0.0014055 50.8726558, 0.0016675 50.8725577, 0.0019546 50.8724502)",,
32782907,,,residential,20 mph,False,False,40.799,St Anne's Crescent,"LINESTRING (0.0001456 50.8729441, 0.0001391 50.8727673, 0.0001267 50.8725774)",,
