osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,bridge
20118907,True,Spring Street,tertiary,False,120.21600000000001,"LINESTRING (-77.6160717 43.1528524, -77.6155925 43.1529616, -77.6154371 43.1529967, -77.6153303 43.1530212, -77.6152138 43.1530477, -77.614657 43.1531744)",,,,
20122415,False,South Washington Street,tertiary,True,132.62199999999999,"LINESTRING (-77.6160717 43.1528524, -77.6161001 43.1528987, -77.6161129 43.1529223, -77.6162215 43.1531703, -77.6162719 43.1532853, -77.6164505 43.153702, -77.6165728 43.1539873)",,,,
"[183385272, 20131265]",False,"['Goldsmith Place', 'Spring Street']",residential,"[False, True]",207.71499999999995,"LINESTRING (-77.6160717 43.1528524, -77.6167014 43.1527115, -77.616728 43.1527076, -77.616751 43.1527062, -77.6167706 43.1527069, -77.6167869 43.1527102, -77.6168043 43.1527166, -77.6168231 43.1527263, -77.61684 43.1527384, -77.6168547 43.1527549, -77.6168703 43.1527741, -77.6168815 43.1527935, -77.6169002 43.1528366, -77.6169675 43.1529914, -77.6173107 43.1537805, -77.6173196 43.1538071, -77.6173278 43.1538359, -77.6173334 43.1538639, -77.6173365 43.1538943, -77.6173391 43.1539561)",,,,
20114048,True,Allen Street,primary,False,103.61699999999999,"LINESTRING (-77.6182949 43.1564456, -77.6177445 43.1566127, -77.6177098 43.1566241, -77.6171164 43.1568051)",3,,,
"[68312353, 38656185]",True,,motorway,False,268.53399999999993,"LINESTRING (-77.6212475 43.1560081, -77.6211837 43.1559109, -77.6211228 43.1558108, -77.6210696 43.1557127, -77.6206096 43.1548229, -77.6204164 43.1544541, -77.620392 43.1544095, -77.6203636 43.1543598, -77.6203353 43.1543119, -77.620305 43.1542626, -77.6202733 43.1542121, -77.6202405 43.1541619, -77.6202083 43.1541131, -77.6201754 43.1540652, -77.6201389 43.1540155, -77.620101 43.1539654, -77.6200669 43.1539215, -77.6200336 43.1538821, -77.6199985 43.1538416, -77.6199532 43.1537901)",2,I 490,40 mph,yes
742401408,False,North Plymouth Avenue,primary,True,30.641,"LINESTRING (-77.6177622 43.1576633, -77.6175525 43.1574341)",,,,
68312315,True,,motorway_link,False,238.21400000000003,"LINESTRING (-77.6177622 43.1576633, -77.6181004 43.1574795, -77.618183 43.1574365, -77.6182654 43.1573947, -77.6186485 43.1572074, -77.6187221 43.1571736, -77.6188 43.1571392, -77.6200051 43.1566099, -77.6200499 43.1565913, -77.6200992 43.1565726, -77.620151 43.1565556, -77.6201983 43.1565424, -77.6202488 43.1565313)",1,,,
139750851,False,North Plymouth Avenue,tertiary,False,264.901,"LINESTRING (-77.6177622 43.1576633, -77.618068 43.15803, -77.618199 43.158208, -77.6182275 43.15825, -77.618247 43.158278, -77.618635 43.158842, -77.61869 43.1589, -77.6188052 43.1589857, -77.6188803 43.1590415, -77.618959 43.1591, -77.6196318 43.1595865)",,,,
24915640,False,Mill Street,residential,False,80.37,"LINESTRING (-77.6151167 43.1592806, -77.6152123 43.1593639, -77.615263 43.1594033, -77.6153182 43.159445, -77.6157404 43.1597516, -77.615806 43.1597993)",,,,
68312313,True,Allen Street,primary,False,79.105,"LINESTRING (-77.6151167 43.1592806, -77.6154466 43.1590778, -77.6157899 43.1588638, -77.6158604 43.1588204)",,,,
20129971,False,North Water Street,residential,True,11.963,"LINESTRING (-77.6118983 43.1606759, -77.6118446 43.1605757)",,,,
551546378,True,North Water Street,residential,False,39.726,"LINESTRING (-77.6118983 43.1606759, -77.6119082 43.1607122, -77.6119123 43.1607458, -77.6119108 43.1607799, -77.6119017 43.1608147, -77.6118869 43.160848, -77.6118646 43.1608788, -77.6118405 43.1609057, -77.6118059 43.1609343, -77.6117685 43.1609575, -77.6117216 43.1609802)",1,,,
20117481,False,Saint Paul Street,primary,False,190.11700000000002,"LINESTRING (-77.6103475 43.1612215, -77.6103596 43.1611667, -77.610361 43.1611139, -77.6103599 43.1610988, -77.6103573 43.1610644, -77.6101829 43.1600668, -77.6101058 43.159626, -77.610097 43.1595865, -77.6100872 43.1595549, -77.6100768 43.1595265)",4,,,
"[79156803, 163783484, 1025628279]",True,Saint Paul Street,primary,False,71.263,"LINESTRING (-77.6103475 43.1612215, -77.6103509 43.1612779, -77.6103596 43.1613193, -77.6103776 43.1613592, -77.6104007 43.1613922, -77.6106688 43.161648, -77.6106979 43.1616808, -77.610744 43.1617201, -77.6107911 43.1617574)",2,,30 mph,yes
551546374,True,Cumberland Street,primary,False,10.747,"LINESTRING (-77.6107911 43.1617574, -77.6109116 43.1617172)",4,,,
20135368,False,West Main Street,primary,True,59.217,"LINESTRING (-77.6140583 43.155366, -77.6133624 43.1555269)",,,,
20113323,False,North Fitzhugh Street,residential,False,160.33199999999997,"LINESTRING (-77.6140583 43.155366, -77.614098 43.1554639, -77.6141083 43.155485, -77.6141198 43.1555028, -77.6141322 43.1555184, -77.6145616 43.1560054, -77.6148258 43.1563128, -77.6150075 43.1565241, -77.615028 43.1565464, -77.6150764 43.1565968)",2,,,
20113374,False,South Fitzhugh Street,residential,False,132.333,"LINESTRING (-77.6140583 43.155366, -77.6136795 43.154475, -77.6135751 43.1542293)",,,,
20135368,False,West Main Street,primary,False,137.287,"LINESTRING (-77.6140583 43.155366, -77.6147519 43.1552095, -77.6147973 43.1551992, -77.6156742 43.1549989)",,,,
