osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,bridge
16009689,2,Northwest 111th Street,unclassified,False,False,110.31299999999997,"LINESTRING (-93.7714603 41.6125334, -93.7714623 41.6127898, -93.771461 41.613001, -93.7714854 41.613153, -93.771541 41.6132735, -93.7716037 41.6133595, -93.7716462 41.6133984, -93.7716596 41.6134106, -93.7717307 41.6134703)",,
16009689,2,Northwest 111th Street,unclassified,False,True,110.31299999999999,"LINESTRING (-93.7717307 41.6134703, -93.7716596 41.6134106, -93.7716462 41.6133984, -93.7716037 41.6133595, -93.771541 41.6132735, -93.7714854 41.613153, -93.771461 41.613001, -93.7714623 41.6127898, -93.7714603 41.6125334)",,
"[53330784, 53330791, 837286380, 837286381, 821983566, 61434288]","['3', '2']",Northwest 114th Street,tertiary,False,True,927.363,"LINESTRING (-93.7717307 41.6134703, -93.7718157 41.6134178, -93.7719024 41.6133761, -93.7719985 41.6133389, -93.7721097 41.6133082, -93.772235 41.613288, -93.772402 41.613277, -93.7725343 41.613277, -93.7725494 41.613277, -93.7734409 41.613277, -93.7737171 41.613277, -93.773793 41.613277, -93.7740079 41.6132741, -93.7741114 41.6132676, -93.774203 41.6132566, -93.7743063 41.6132358, -93.774406 41.613206, -93.7744517 41.6131864, -93.774497 41.613167, -93.774627 41.613092, -93.7747034 41.6130334, -93.774775 41.612965, -93.7748356 41.6128932, -93.7748622 41.612852, -93.7748954 41.6128002, -93.7749351 41.6127072, -93.7749605 41.6126058, -93.774971 41.612469, -93.7749709 41.6124509, -93.77497 41.6122185, -93.7749658 41.611763, -93.7749658 41.6115191, -93.7749638 41.6113513, -93.7749616 41.6109063, -93.7749599 41.6099574, -93.7749578 41.6095917, -93.774953 41.6087794, -93.7749513 41.6082936, -93.7749494 41.6077697, -93.7749463 41.607083)","['35 mph', '25 mph']",yes
106203625,3,Northwest 111th Street,tertiary,False,False,66.589,"LINESTRING (-93.7717307 41.6134703, -93.7716548 41.613527, -93.7715812 41.6136072, -93.7714943 41.613739, -93.771457 41.6138348, -93.7714451 41.6139149, -93.7714406 41.6140089)",25 mph,
106203625,3,Northwest 111th Street,tertiary,False,True,66.589,"LINESTRING (-93.7714406 41.6140089, -93.7714451 41.6139149, -93.771457 41.6138348, -93.7714943 41.613739, -93.7715812 41.6136072, -93.7716548 41.613527, -93.7717307 41.6134703)",25 mph,
"[53330784, 53330791, 837286380, 837286381, 821983566, 61434288]","['3', '2']",Northwest 114th Street,tertiary,False,False,927.363,"LINESTRING (-93.7749463 41.607083, -93.7749494 41.6077697, -93.7749513 41.6082936, -93.774953 41.6087794, -93.7749578 41.6095917, -93.7749599 41.6099574, -93.7749616 41.6109063, -93.7749638 41.6113513, -93.7749658 41.6115191, -93.7749658 41.611763, -93.77497 41.6122185, -93.7749709 41.6124509, -93.774971 41.612469, -93.7749605 41.6126058, -93.7749351 41.6127072, -93.7748954 41.6128002, -93.7748622 41.612852, -93.7748356 41.6128932, -93.774775 41.612965, -93.7747034 41.6130334, -93.774627 41.613092, -93.774497 41.613167, -93.7744517 41.6131864, -93.774406 41.613206, -93.7743063 41.6132358, -93.774203 41.6132566, -93.7741114 41.6132676, -93.7740079 41.6132741, -93.773793 41.613277, -93.7737171 41.613277, -93.7734409 41.613277, -93.7725494 41.613277, -93.7725343 41.613277, -93.772402 41.613277, -93.772235 41.613288, -93.7721097 41.6133082, -93.7719985 41.6133389, -93.7719024 41.6133761, -93.7718157 41.6134178, -93.7717307 41.6134703)","['35 mph', '25 mph']",yes
