osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,bridge
5968750,Copland Court,residential,False,False,146.45000000000002,"LINESTRING (-76.954765 39.0722539, -76.9546805 39.0723101, -76.9546108 39.072358, -76.9545759 39.0723934, -76.9545518 39.0724382, -76.954529 39.0724965, -76.9545129 39.0725371, -76.9544418 39.072609, -76.95412 39.0729015, -76.9540489 39.0729557, -76.9539389 39.073014, -76.953865 39.073043, -76.9537498 39.0730754, -76.9536586 39.0730577, -76.9536144 39.0730254, -76.9535967 39.073003)",,,,
676694087,Fairland Road,secondary,False,True,85.56700000000001,"LINESTRING (-76.954765 39.0722539, -76.9547871 39.0722798, -76.9549437 39.0724634, -76.9553232 39.0728445, -76.955352 39.0728734)",,,,
5986366,Hidden Valley Drive,residential,False,False,312.216,"LINESTRING (-76.958679 39.074497, -76.959396 39.074775, -76.959663 39.074905, -76.960014 39.075115, -76.9606572 39.075381, -76.960807 39.075443, -76.961067 39.075504, -76.961425 39.075542, -76.961685 39.075534, -76.961944 39.075489)",,,,
696260864,Old Columbia Pike,secondary,False,False,181.655,"LINESTRING (-76.958679 39.074497, -76.9586538 39.0745353, -76.9584387 39.0748623, -76.958358 39.074985, -76.9581502 39.0753233, -76.95791 39.0757143, -76.9578691 39.0757809, -76.957756 39.075965)",,,,
696260864,Old Columbia Pike,secondary,False,False,15.655,"LINESTRING (-76.957756 39.075965, -76.9576819 39.0760935)",,,,
"[281725184, 949649921, 281725227, 711044453]",Fairland Road,secondary,True,False,187.04,"LINESTRING (-76.957756 39.075965, -76.9576787 39.0758369, -76.9574994 39.0755998, -76.957388 39.0754526, -76.9571419 39.0751446, -76.957097 39.075092, -76.9568352 39.0747261, -76.9567175 39.0745615, -76.9566885 39.0745031)","['3', '2']",,,
696260864,Old Columbia Pike,secondary,False,True,181.655,"LINESTRING (-76.957756 39.075965, -76.9578691 39.0757809, -76.95791 39.0757143, -76.9581502 39.0753233, -76.958358 39.074985, -76.9584387 39.0748623, -76.9586538 39.0745353, -76.958679 39.074497)",,,,
696260864,Old Columbia Pike,secondary,False,True,49.029,"LINESTRING (-76.95745 39.076496, -76.9576819 39.0760935)",,,,
696260864,Old Columbia Pike,secondary,False,False,263.145,"LINESTRING (-76.95745 39.076496, -76.9573706 39.0766612, -76.957054 39.07732, -76.9569669 39.0774803, -76.9569419 39.0775169, -76.9568365 39.077671, -76.9565843 39.0780396, -76.956365 39.0783254, -76.9561159 39.0786137)",,,,
1093913078,,secondary_link,True,False,44.366,"LINESTRING (-76.95745 39.076496, -76.9576228 39.076348, -76.9577301 39.0763147, -76.9578712 39.0763144)",,,,
