osmid,name,highway,oneway,reversed,length,lanes,geometry,maxspeed,bridge,tunnel
462427270,Jackson Street,secondary,False,True,120.773,,"LINESTRING (-96.4020107 42.4963796, -96.4020228 42.4974657)",25 mph,,
432159673,6th Street,secondary,True,False,120.01,3,"LINESTRING (-96.4020107 42.4963796, -96.4027435 42.4963754, -96.4034744 42.4963681)",30 mph,,
462427270,Jackson Street,secondary,False,False,122.006,,"LINESTRING (-96.4020107 42.4963796, -96.4020046 42.4958309, -96.4020013 42.4952824)",25 mph,,
462427270,Jackson Street,secondary,False,False,120.773,,"LINESTRING (-96.4020228 42.4974657, -96.4020107 42.4963796)",25 mph,,
16077222,7th Street,residential,False,False,95.014,2,"LINESTRING (-96.4020228 42.4974657, -96.4018844 42.4974663, -96.4009939 42.4974701, -96.4008639 42.4974702)",,,
16077222,7th Street,residential,False,True,120.564,2,"LINESTRING (-96.4020228 42.4974657, -96.4021889 42.497465, -96.4027659 42.4974626, -96.4033248 42.4974578, -96.4034932 42.4974531)",,,
462427270,Jackson Street,secondary,False,True,121.36099999999999,,"LINESTRING (-96.4020228 42.4974657, -96.4020287 42.497999, -96.4020338 42.4985571)",25 mph,,
16075535,8th Street,residential,False,False,95.858,,"LINESTRING (-96.4020338 42.4985571, -96.4018764 42.4985579, -96.4013482 42.4985607, -96.4008646 42.498563)",,,
16075535,8th Street,residential,False,True,120.42600000000002,,"LINESTRING (-96.4020338 42.4985571, -96.4021889 42.4985566, -96.4026073 42.4985554, -96.4027715 42.4985549, -96.4033569 42.4985546, -96.4035027 42.4985545)",,,
462427270,Jackson Street,secondary,False,False,121.36099999999999,,"LINESTRING (-96.4020338 42.4985571, -96.4020287 42.497999, -96.4020228 42.4974657)",25 mph,,
462427270,Jackson Street,secondary,False,True,122.587,,"LINESTRING (-96.4020338 42.4985571, -96.4020409 42.4991008, -96.4020471 42.4996595)",25 mph,,
16072653,9th Street,residential,False,False,96.32499999999999,,"LINESTRING (-96.4020471 42.4996595, -96.401334 42.4996648, -96.4008722 42.4996682)",,,
16072653,9th Street,residential,False,True,120.13499999999999,,"LINESTRING (-96.4020471 42.4996595, -96.4027912 42.499654, -96.4035115 42.4996268)",,,
462427270,Jackson Street,secondary,False,False,122.587,,"LINESTRING (-96.4020471 42.4996595, -96.4020409 42.4991008, -96.4020338 42.4985571)",25 mph,,
462427270,Jackson Street,secondary,False,True,122.80799999999999,,"LINESTRING (-96.4020471 42.4996595, -96.4020532 42.500202, -96.4020594 42.5007639)",25 mph,,
16073471,10th Street,residential,False,False,95.577,,"LINESTRING (-96.4020594 42.5007639, -96.4008936 42.5007715)",,,
16073471,10th Street,residential,False,True,119.831,,"LINESTRING (-96.4020594 42.5007639, -96.4027902 42.5007592, -96.4035204 42.5007361)",,,
462427270,Jackson Street,secondary,False,False,122.80799999999999,,"LINESTRING (-96.4020594 42.5007639, -96.4020532 42.500202, -96.4020471 42.4996595)",25 mph,,
16071169,Bluff Street,residential,False,False,121.24700000000001,2,"LINESTRING (-96.4117533 42.498726, -96.4113649 42.4991845, -96.4110649 42.4995404, -96.4109713 42.4996515)",,,
35373292,West 6th Street,residential,False,True,118.5,,"LINESTRING (-96.4117533 42.498726, -96.4111423 42.4984348, -96.410547 42.498139)",,,
16071169,Bluff Street,residential,False,False,151.68599999999998,2,"LINESTRING (-96.4109713 42.4996515, -96.4108781 42.4997508, -96.4105476 42.5001031, -96.4100391 42.5007019, -96.4099558 42.5007914)",,,
16071169,Bluff Street,residential,False,True,121.247,2,"LINESTRING (-96.4109713 42.4996515, -96.4110649 42.4995404, -96.4113649 42.4991845, -96.4117533 42.498726)",,,
88515745,West 7th Street,secondary,False,True,120.40199999999999,3,"LINESTRING (-96.4109713 42.4996515, -96.410336 42.4993505, -96.4097358 42.4990661)",30 mph,,
1034306527,3rd Street,secondary,False,True,119.713,4,"LINESTRING (-96.4063943 42.4930821, -96.4078543 42.4930707)",25 mph,,
35785059,Douglas Street,unclassified,False,False,119.684,2,"LINESTRING (-96.4063943 42.4930821, -96.406396 42.4931808, -96.4064016 42.4935649, -96.4064024 42.4936227, -96.4064029 42.4936541, -96.4063989 42.4941584)",25 mph,,
585727474,3rd Street,secondary,False,False,121.60300000000001,4,"LINESTRING (-96.4063943 42.4930821, -96.4058203 42.4930852, -96.4056435 42.4930861, -96.4050387 42.4930893, -96.4049112 42.49309)",25 mph,,
"[1228772200, 35785059, 1228772199]",Douglas Street,unclassified,False,False,121.913,2,"LINESTRING (-96.4063989 42.4941584, -96.4064075 42.4947359, -96.4064085 42.4947691, -96.40641 42.4948928, -96.4064146 42.4950478, -96.4064129 42.4952547)",25 mph,,
35785059,Douglas Street,unclassified,False,True,119.684,2,"LINESTRING (-96.4063989 42.4941584, -96.4064029 42.4936541, -96.4064024 42.4936227, -96.4064016 42.4935649, -96.406396 42.4931808, -96.4063943 42.4930821)",25 mph,,
434840316,4th Street,residential,False,False,120.812,2,"LINESTRING (-96.4063989 42.4941584, -96.4065508 42.4941574, -96.4078724 42.4941571)",25 mph,,
434840317,4th Street,residential,False,True,120.96900000000001,2,"LINESTRING (-96.4063989 42.4941584, -96.4062309 42.4941581, -96.405814 42.49416, -96.4050466 42.4941636, -96.4049235 42.4941642)",25 mph,,
"[460802074, 460802075]",Douglas Street,residential,True,False,121.202,2,"LINESTRING (-96.4064129 42.4952547, -96.4064383 42.4958079, -96.4064618 42.4963441)",25 mph,,
585514944,5th Street,secondary,True,False,121.01,3,"LINESTRING (-96.4064129 42.4952547, -96.4050647 42.4952635, -96.404937 42.4952643)",25 mph,,
"[1228772200, 35785059, 1228772199]",Douglas Street,unclassified,False,True,121.913,2,"LINESTRING (-96.4064129 42.4952547, -96.4064146 42.4950478, -96.40641 42.4948928, -96.4064085 42.4947691, -96.4064075 42.4947359, -96.4063989 42.4941584)",25 mph,,
35373272,6th Street,secondary,True,False,117.435,3,"LINESTRING (-96.4064618 42.4963441, -96.4078941 42.4963333)",25 mph,,
460802076,Douglas Street,residential,True,False,121.054,2,"LINESTRING (-96.4064618 42.4963441, -96.4064671 42.4968884, -96.4064773 42.4974327)",25 mph,,
16077222,7th Street,residential,False,False,124.756,2,"LINESTRING (-96.4064773 42.4974327, -96.4056964 42.4974398, -96.4049557 42.4974449)",,,
16077222,7th Street,residential,False,True,117.13900000000001,2,"LINESTRING (-96.4064773 42.4974327, -96.407178 42.4974326, -96.4077553 42.4974266, -96.4077873 42.4974263, -96.407906 42.497425)",,,
460802076,Douglas Street,residential,True,False,121.527,2,"LINESTRING (-96.4064773 42.4974327, -96.4064811 42.4979785, -96.406486 42.4985256)",25 mph,,
16075535,8th Street,residential,False,False,124.00800000000001,,"LINESTRING (-96.406486 42.4985256, -96.4062881 42.4985274, -96.4057098 42.4985323, -96.4049736 42.4985429)",,,
585505128,8th Street,residential,False,True,117.766,,"LINESTRING (-96.406486 42.4985256, -96.4066046 42.4985252, -96.4071826 42.4985231, -96.4077604 42.4985179, -96.4079224 42.4985164)",,,
"[585505129, 227210610]",Douglas Street,residential,True,False,122.12,2,"LINESTRING (-96.406486 42.4985256, -96.4064947 42.4990781, -96.4064978 42.4994977, -96.4064619 42.499621)",25 mph,,
16072653,9th Street,residential,False,True,120.769,,"LINESTRING (-96.4064619 42.499621, -96.407935 42.499616)",,,
16072653,9th Street,residential,False,False,121.65,,"LINESTRING (-96.4064619 42.499621, -96.4057203 42.4996274, -96.4049781 42.4996294)",,,
227210610,Douglas Street,residential,True,False,123.931,2,"LINESTRING (-96.4064619 42.499621, -96.4064693 42.5001762, -96.4064748 42.5007355)",,,
"[460802072, 460802071]",3rd Street,secondary,False,True,120.131,5,"LINESTRING (-96.4034461 42.4930957, -96.4041664 42.4930883, -96.4047888 42.4930897, -96.4049112 42.49309)",25 mph,,
"[466696022, 466696038]",3rd Street,secondary,False,False,120.676,"['4', '5']","LINESTRING (-96.4034461 42.4930957, -96.4026509 42.4930997, -96.4019743 42.4931031)",25 mph,,
525765101,Nebraska Street,secondary,True,False,119.357,3,"LINESTRING (-96.4034461 42.4930957, -96.4034478 42.4936008, -96.4034499 42.4941691)",25 mph,,
35372385,4th Street,residential,False,True,119.798,2,"LINESTRING (-96.4034499 42.4941691, -96.4019888 42.494177)",25 mph,,
525765101,Nebraska Street,secondary,True,False,122.453,3,"LINESTRING (-96.4034499 42.4941691, -96.4034631 42.4952703)",25 mph,,
434840317,4th Street,residential,False,False,120.821,2,"LINESTRING (-96.4034499 42.4941691, -96.4041983 42.4941661, -96.4043085 42.4941658, -96.4049235 42.4941642)",25 mph,,
35373275,5th Street,secondary,True,False,119.858,3,"LINESTRING (-96.4034631 42.4952703, -96.4027359 42.4952781, -96.4020013 42.4952824)",25 mph,,
585186968,Nebraska Street,secondary,True,False,122.07400000000001,3,"LINESTRING (-96.4034631 42.4952703, -96.403471 42.4958212, -96.4034744 42.4963681)",25 mph,,
173107440,Nebraska Street,secondary,True,False,120.661,3,"LINESTRING (-96.4034744 42.4963681, -96.4034897 42.4969059, -96.4034932 42.4974531)",25 mph,,
"[585163086, 585502843, 585502846]",6th Street,secondary,True,False,120.94200000000001,3,"LINESTRING (-96.4034744 42.4963681, -96.4039269 42.4963674, -96.4040812 42.4963672, -96.4042188 42.496367, -96.4049494 42.4963565)",25 mph,,
16077222,7th Street,residential,False,False,120.564,2,"LINESTRING (-96.4034932 42.4974531, -96.4033248 42.4974578, -96.4027659 42.4974626, -96.4021889 42.497465, -96.4020228 42.4974657)",,,
16077222,7th Street,residential,False,True,119.90799999999999,2,"LINESTRING (-96.4034932 42.4974531, -96.4036541 42.4974525, -96.404224 42.4974505, -96.4049557 42.4974449)",,,
173107440,Nebraska Street,secondary,True,False,122.47300000000001,3,"LINESTRING (-96.4034932 42.4974531, -96.4034986 42.4979979, -96.4035027 42.4985545)",25 mph,,
16075535,8th Street,residential,False,False,120.426,,"LINESTRING (-96.4035027 42.4985545, -96.4033569 42.4985546, -96.4027715 42.4985549, -96.4026073 42.4985554, -96.4021889 42.4985566, -96.4020338 42.4985571)",,,
16075535,8th Street,residential,False,True,120.596,,"LINESTRING (-96.4035027 42.4985545, -96.4036614 42.4985534, -96.4042553 42.4985494, -96.4049736 42.4985429)",,,
173107440,Nebraska Street,secondary,True,False,119.237,3,"LINESTRING (-96.4035027 42.4985545, -96.403506 42.4990884, -96.4035115 42.4996268)",25 mph,,
16072653,9th Street,residential,False,False,120.13499999999999,,"LINESTRING (-96.4035115 42.4996268, -96.4027912 42.499654, -96.4020471 42.4996595)",,,
16072653,9th Street,residential,False,True,120.247,,"LINESTRING (-96.4035115 42.4996268, -96.4042533 42.4996205, -96.4049781 42.4996294)",,,
173107440,Nebraska Street,secondary,True,False,123.35,3,"LINESTRING (-96.4035115 42.4996268, -96.4035161 42.5001877, -96.4035204 42.5007361)",25 mph,,
16073471,10th Street,residential,False,False,119.831,,"LINESTRING (-96.4035204 42.5007361, -96.4027902 42.5007592, -96.4020594 42.5007639)",,,
16073471,10th Street,residential,False,True,121.221,,"LINESTRING (-96.4035204 42.5007361, -96.4038062 42.5007414, -96.4042578 42.5007497, -96.4049988 42.500745)",,,
416211435,West 3rd Street,residential,False,False,53.669,,"LINESTRING (-96.4110021 42.4946914, -96.4115542 42.4949507)",,,
"[227527809, 434840316]","['Water Street', '4th Street']","['residential', 'unclassified']",False,False,234.73399999999998,2,"LINESTRING (-96.4078724 42.4941571, -96.4085984 42.4941565, -96.4091451 42.4941533, -96.4092948 42.4941833, -96.4093544 42.4942567, -96.4093571 42.4947041, -96.4093548 42.4948485, -96.4093505 42.4951249, -96.4093488 42.4952293)",25 mph,,
434840316,4th Street,residential,False,True,120.812,2,"LINESTRING (-96.4078724 42.4941571, -96.4065508 42.4941574, -96.4063989 42.4941584)",25 mph,,
"[438646636, 438646637]",Pearl Street,secondary,False,False,120.996,2,"LINESTRING (-96.4078724 42.4941571, -96.4078786 42.4947005, -96.4078808 42.4948883, -96.4078825 42.495039, -96.4078837 42.4952452)",,,
173107441,Pierce Street,secondary,True,False,119.44900000000001,3,"LINESTRING (-96.4049235 42.4941642, -96.4049179 42.4936695, -96.4049168 42.4935732, -96.4049112 42.49309)",25 mph,,
434840317,4th Street,residential,False,False,120.96900000000001,2,"LINESTRING (-96.4049235 42.4941642, -96.4050466 42.4941636, -96.405814 42.49416, -96.4062309 42.4941581, -96.4063989 42.4941584)",25 mph,,
434840317,4th Street,residential,False,True,120.821,2,"LINESTRING (-96.4049235 42.4941642, -96.4043085 42.4941658, -96.4041983 42.4941661, -96.4034499 42.4941691)",25 mph,,
16072653,9th Street,residential,False,False,120.247,,"LINESTRING (-96.4049781 42.4996294, -96.4042533 42.4996205, -96.4035115 42.4996268)",,,
16072653,9th Street,residential,False,True,121.65,,"LINESTRING (-96.4049781 42.4996294, -96.4057203 42.4996274, -96.4064619 42.499621)",,,
492215713,Pierce Street,secondary,True,False,120.815,3,"LINESTRING (-96.4049781 42.4996294, -96.4049799 42.4990887, -96.4049736 42.4985429)",25 mph,,
16072653,9th Street,residential,False,True,96.32499999999999,,"LINESTRING (-96.4008722 42.4996682, -96.401334 42.4996648, -96.4020471 42.4996595)",,,
585710296,Jones Street,residential,False,False,122.694,,"LINESTRING (-96.4008722 42.4996682, -96.4008837 42.5002086, -96.4008936 42.5007715)",,,
585710296,Jones Street,residential,False,True,122.897,,"LINESTRING (-96.4008722 42.4996682, -96.4008642 42.4991091, -96.4008651 42.4986732, -96.4008646 42.498563)",,,
16073471,10th Street,residential,False,True,48.797,,"LINESTRING (-96.4079465 42.500726, -96.4085417 42.5007222)",,,
16073471,10th Street,residential,False,False,120.656,,"LINESTRING (-96.4079465 42.500726, -96.4072066 42.5007308, -96.4064748 42.5007355)",,,
585489773,Grandview Boulevard,residential,False,True,123.43,,"LINESTRING (-96.4079465 42.500726, -96.4079407 42.5001711, -96.407935 42.499616)",,,
16073471,10th Street,residential,False,False,48.797,,"LINESTRING (-96.4085417 42.5007222, -96.4079465 42.500726)",,,
16073471,10th Street,residential,False,False,121.22099999999999,,"LINESTRING (-96.4049988 42.500745, -96.4042578 42.5007497, -96.4038062 42.5007414, -96.4035204 42.5007361)",,,
16073471,10th Street,residential,False,True,121.00800000000001,,"LINESTRING (-96.4049988 42.500745, -96.4057385 42.5007402, -96.4064748 42.5007355)",,,
"[460806009, 492215713]",Pierce Street,secondary,True,False,124.062,3,"LINESTRING (-96.4049988 42.500745, -96.4049925 42.500191, -96.4049781 42.4996294)","['25 mph', '30 mph']",,
16073471,10th Street,residential,False,True,95.577,,"LINESTRING (-96.4008936 42.5007715, -96.4020594 42.5007639)",,,
585710296,Jones Street,residential,False,True,122.694,,"LINESTRING (-96.4008936 42.5007715, -96.4008837 42.5002086, -96.4008722 42.4996682)",,,
"[88515745, 16076147, 88515743]",West 7th Street,secondary,False,False,125.567,3,"LINESTRING (-96.4084151 42.4985147, -96.4085333 42.4985289, -96.4086454 42.4985507, -96.4087628 42.4985951, -96.4089798 42.4987008, -96.4092004 42.4988083, -96.4095829 42.498991, -96.4097358 42.4990661)",30 mph,yes,
461052334,,secondary_link,True,False,52.626999999999995,1,"LINESTRING (-96.4084151 42.4985147, -96.408217 42.4984553, -96.408092 42.4984178, -96.4080647 42.4984006, -96.4079995 42.4983595, -96.4079193 42.4982478)",,,
585505100,West 7th Street,secondary,False,True,40.396,,"LINESTRING (-96.4084151 42.4985147, -96.4082218 42.4985133, -96.4080743 42.4985148, -96.4080455 42.4985151, -96.4079224 42.4985164)",,,
1034306527,3rd Street,secondary,False,False,119.713,4,"LINESTRING (-96.4078543 42.4930707, -96.4063943 42.4930821)",25 mph,,
"[1034306528, 282544940, 282544941, 460802073, 173107453, 1034306527]",3rd Street,secondary,False,"[False, True]",315.73800000000006,4,"LINESTRING (-96.4078543 42.4930707, -96.4080931 42.4930668, -96.4085691 42.4930675, -96.4091279 42.4930607, -96.4093285 42.4930591, -96.410151 42.4930527, -96.4106265 42.4930971, -96.4108468 42.4931384, -96.4110143 42.4931785, -96.4112851 42.493265, -96.411601 42.4934156)",25 mph,yes,building_passage
"[460802072, 460802071]",3rd Street,secondary,False,False,120.131,5,"LINESTRING (-96.4049112 42.49309, -96.4047888 42.4930897, -96.4041664 42.4930883, -96.4034461 42.4930957)",25 mph,,
585727474,3rd Street,secondary,False,True,121.60300000000001,4,"LINESTRING (-96.4049112 42.49309, -96.4050387 42.4930893, -96.4056435 42.4930861, -96.4058203 42.4930852, -96.4063943 42.4930821)",25 mph,,
16075781,Jones Street,residential,False,False,116.836,,"LINESTRING (-96.4007913 42.4931136, -96.4007944 42.493223, -96.4008213 42.4941641)",25 mph,,
"[466696033, 466696035, 466696030]",3rd Street,secondary,False,True,97.007,"['4', '5']","LINESTRING (-96.4007913 42.4931136, -96.4012809 42.4931119, -96.4015398 42.4931111, -96.4019743 42.4931031)",25 mph,,
585489777,5th Street,secondary,True,False,120.592,3,"LINESTRING (-96.4078837 42.4952452, -96.4064129 42.4952547)",25 mph,,
227670974,Pearl Street,secondary,False,False,120.995,,"LINESTRING (-96.4078837 42.4952452, -96.4078912 42.4957942, -96.4078941 42.4963333)",,,
"[438646636, 438646637]",Pearl Street,secondary,False,True,120.996,2,"LINESTRING (-96.4078837 42.4952452, -96.4078825 42.495039, -96.4078808 42.4948883, -96.4078786 42.4947005, -96.4078724 42.4941571)",,,
35373272,6th Street,secondary,True,False,120.326,3,"LINESTRING (-96.4078941 42.4963333, -96.4086332 42.4963307, -96.4093617 42.496327)",25 mph,,
227670974,Pearl Street,secondary,False,False,121.39600000000002,,"LINESTRING (-96.4078941 42.4963333, -96.4079037 42.4968846, -96.4079045 42.4970714, -96.4079056 42.4973319, -96.407906 42.497425)",,,
227670974,Pearl Street,secondary,False,True,120.995,,"LINESTRING (-96.4078941 42.4963333, -96.4078912 42.4957942, -96.4078837 42.4952452)",,,
16077222,7th Street,residential,False,False,117.13900000000001,2,"LINESTRING (-96.407906 42.497425, -96.4077873 42.4974263, -96.4077553 42.4974266, -96.407178 42.4974326, -96.4064773 42.4974327)",,,
16077222,7th Street,residential,False,True,120.45599999999999,2,"LINESTRING (-96.407906 42.497425, -96.40802 42.4974246, -96.4080476 42.4974245, -96.4086452 42.4974224, -96.4093752 42.4974173)",,,
227670974,Pearl Street,secondary,False,False,91.499,,"LINESTRING (-96.407906 42.497425, -96.4079162 42.4979738, -96.4079193 42.4982478)",,,
227670974,Pearl Street,secondary,False,True,121.396,,"LINESTRING (-96.407906 42.497425, -96.4079056 42.4973319, -96.4079045 42.4970714, -96.4079037 42.4968846, -96.4078941 42.4963333)",,,
16075535,8th Street,residential,False,False,120.596,,"LINESTRING (-96.4049736 42.4985429, -96.4042553 42.4985494, -96.4036614 42.4985534, -96.4035027 42.4985545)",,,
16075535,8th Street,residential,False,True,124.00800000000001,,"LINESTRING (-96.4049736 42.4985429, -96.4057098 42.4985323, -96.4062881 42.4985274, -96.406486 42.4985256)",,,
492215713,Pierce Street,secondary,True,False,122.102,3,"LINESTRING (-96.4049736 42.4985429, -96.4049672 42.4979868, -96.4049557 42.4974449)",25 mph,,
16075535,8th Street,residential,False,True,95.858,,"LINESTRING (-96.4008646 42.498563, -96.4013482 42.4985607, -96.4018764 42.4985579, -96.4020338 42.4985571)",,,
585710296,Jones Street,residential,False,False,122.89699999999999,,"LINESTRING (-96.4008646 42.498563, -96.4008651 42.4986732, -96.4008642 42.4991091, -96.4008722 42.4996682)",,,
585710296,Jones Street,residential,False,True,104.682,,"LINESTRING (-96.4008646 42.498563, -96.4008661 42.4984443, -96.4008691 42.4980118, -96.4008642 42.4976216)",,,
232087361,Wesley Parkway,primary,False,True,208.723,4,"LINESTRING (-96.4107676 42.4963116, -96.4108328 42.4967419, -96.4108843 42.4971702, -96.4108639 42.4974283, -96.4108322 42.4976148, -96.4107744 42.4977875, -96.4105993 42.4980726, -96.410547 42.498139)",30 mph,,
"[1034519904, 585727510]",Wesley Parkway,primary,False,False,119.80499999999999,"['4', '5']","LINESTRING (-96.4107676 42.4963116, -96.4107245 42.4959852, -96.4106538 42.4956067, -96.4106378 42.495459, -96.4106274 42.4952399)",30 mph,,
16075781,Jones Street,residential,False,False,125.38,,"LINESTRING (-96.4008213 42.4941641, -96.400825 42.4943021, -96.4008234 42.4944748, -96.4008145 42.4946251, -96.4008118 42.4947517, -96.4008236 42.4952914)",25 mph,,
16075781,Jones Street,residential,False,True,116.836,,"LINESTRING (-96.4008213 42.4941641, -96.4007944 42.493223, -96.4007913 42.4931136)",25 mph,,
35372385,4th Street,residential,False,False,95.92699999999999,2,"LINESTRING (-96.4008213 42.4941641, -96.4009657 42.4941838, -96.4019888 42.494177)",25 mph,,
16075781,Jones Street,residential,False,True,125.38000000000001,,"LINESTRING (-96.4008236 42.4952914, -96.4008118 42.4947517, -96.4008145 42.4946251, -96.4008234 42.4944748, -96.400825 42.4943021, -96.4008213 42.4941641)",25 mph,,
432159673,6th Street,secondary,True,False,92.792,3,"LINESTRING (-96.400879 42.4963883, -96.4009551 42.4963891, -96.4011849 42.4963857, -96.4020107 42.4963796)",30 mph,,
585710296,Jones Street,residential,False,False,120.366,,"LINESTRING (-96.400879 42.4963883, -96.4008488 42.4969209, -96.4008639 42.4974702)",,,
585710296,Jones Street,residential,False,False,16.835,,"LINESTRING (-96.4008639 42.4974702, -96.4008642 42.4976216)",,,
16077222,7th Street,residential,False,True,95.014,2,"LINESTRING (-96.4008639 42.4974702, -96.4009939 42.4974701, -96.4018844 42.4974663, -96.4020228 42.4974657)",,,
585710296,Jones Street,residential,False,True,120.366,,"LINESTRING (-96.4008639 42.4974702, -96.4008488 42.4969209, -96.400879 42.4963883)",,,
585710296,Jones Street,residential,False,True,16.835,,"LINESTRING (-96.4008642 42.4976216, -96.4008639 42.4974702)",,,
585710296,Jones Street,residential,False,False,104.682,,"LINESTRING (-96.4008642 42.4976216, -96.4008691 42.4980118, -96.4008661 42.4984443, -96.4008646 42.498563)",,,
173107441,Pierce Street,secondary,True,False,122.331,3,"LINESTRING (-96.404937 42.4952643, -96.4049235 42.4941642)",25 mph,,
"[585502844, 585462053, 585502845]",5th Street,secondary,True,False,120.84299999999999,3,"LINESTRING (-96.404937 42.4952643, -96.4042116 42.4952676, -96.4040731 42.4952681, -96.4039269 42.4952686, -96.4034631 42.4952703)",25 mph,,
585186967,Pierce Street,secondary,True,False,121.452,3,"LINESTRING (-96.4049494 42.4963565, -96.4049423 42.4958093, -96.404937 42.4952643)",25 mph,,
585489778,6th Street,secondary,True,False,124.004,3,"LINESTRING (-96.4049494 42.4963565, -96.4056856 42.4963504, -96.4064618 42.4963441)",25 mph,,
16077222,7th Street,residential,False,False,119.90799999999999,2,"LINESTRING (-96.4049557 42.4974449, -96.404224 42.4974505, -96.4036541 42.4974525, -96.4034932 42.4974531)",,,
16077222,7th Street,residential,False,True,124.756,2,"LINESTRING (-96.4049557 42.4974449, -96.4056964 42.4974398, -96.4064773 42.4974327)",,,
492215713,Pierce Street,secondary,True,False,121.026,3,"LINESTRING (-96.4049557 42.4974449, -96.4049548 42.4968982, -96.4049494 42.4963565)",25 mph,,
88515745,West 7th Street,secondary,False,False,120.40199999999999,3,"LINESTRING (-96.4097358 42.4990661, -96.410336 42.4993505, -96.4109713 42.4996515)",30 mph,,
