osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,access,bridge,ref,tunnel,junction
198003875,False,2,Adelaide Street,tertiary,40,False,222.893,"LINESTRING (153.0244831 -27.4688807, 153.0245463 -27.468832, 153.0245799 -27.4688062, 153.0247125 -27.4687042, 153.0250429 -27.4684501, 153.0251692 -27.468353, 153.0253503 -27.4682137, 153.0253875 -27.4681851, 153.025411 -27.468167, 153.0261196 -27.467622, 153.0261895 -27.467567)",yes,,,,
198003875,False,2,Adelaide Street,tertiary,40,True,221.123,"LINESTRING (153.0244831 -27.4688807, 153.024421 -27.4689284, 153.0243882 -27.4689513, 153.0243323 -27.4689966, 153.02424 -27.4690676, 153.0230038 -27.4700251, 153.0228686 -27.4701047, 153.0227619 -27.4701458)",yes,,,,
198003875,False,2,Adelaide Street,tertiary,40,True,222.89299999999997,"LINESTRING (153.0261895 -27.467567, 153.0261196 -27.467622, 153.025411 -27.468167, 153.0253875 -27.4681851, 153.0253503 -27.4682137, 153.0251692 -27.468353, 153.0250429 -27.4684501, 153.0247125 -27.4687042, 153.0245799 -27.4688062, 153.0245463 -27.468832, 153.0244831 -27.4688807)",yes,,,,
"[482580480, 530167435, 530167436]",False,"['4', '3', '2']",Adelaide Street,tertiary,40,False,221.835,"LINESTRING (153.0261895 -27.467567, 153.0262575 -27.467516, 153.0265457 -27.4672943, 153.026776 -27.4670916, 153.0267956 -27.4670744, 153.027165 -27.4667731, 153.0272489 -27.4667054, 153.0274455 -27.4665567, 153.027808 -27.4662953, 153.0278734 -27.4662466)",yes,,,,
1014035852,True,4,Edward Street,secondary,40,False,113.338,"LINESTRING (153.0261895 -27.467567, 153.0262506 -27.4676232, 153.0265929 -27.4679622, 153.0267278 -27.4680956, 153.0268958 -27.4682617, 153.0269588 -27.4683239)",,,,,
246443545,True,4,Creek Street,secondary,40,False,109.473,"LINESTRING (153.0278734 -27.4662466, 153.0278058 -27.4661827, 153.027217 -27.4655814, 153.0271832 -27.4655413, 153.0271539 -27.4654983)",,,,,
"[482580480, 530167435, 530167436]",False,"['4', '3', '2']",Adelaide Street,tertiary,40,True,221.83499999999998,"LINESTRING (153.0278734 -27.4662466, 153.027808 -27.4662953, 153.0274455 -27.4665567, 153.0272489 -27.4667054, 153.027165 -27.4667731, 153.0267956 -27.4670744, 153.026776 -27.4670916, 153.0265457 -27.4672943, 153.0262575 -27.467516, 153.0261895 -27.467567)",yes,,,,
92214348,True,2,Riverside Expressway,motorway,70,False,182.19,"LINESTRING (153.0209857 -27.4704458, 153.0215154 -27.4708938, 153.0219097 -27.4712782, 153.022261 -27.4716292)",,yes,M3,,
"[157480208, 953305907, 157480181, 530170063]",True,1,Elizabeth Street off ramp,motorway_link,,False,378.17200000000014,"LINESTRING (153.0209857 -27.4704458, 153.0211064 -27.4705761, 153.0212597 -27.4707319, 153.0215694 -27.471052, 153.0217514 -27.471227, 153.0220947 -27.4715911, 153.0225163 -27.4720919, 153.0227402 -27.4723656, 153.0228086 -27.472437, 153.0228851 -27.4724905, 153.0229655 -27.4725298, 153.0230514 -27.47255, 153.0231426 -27.4725465, 153.0232325 -27.4725197, 153.0232966 -27.4724902, 153.0233778 -27.4724342, 153.0234038 -27.4724124, 153.0234473 -27.4723699, 153.0234588 -27.4723595, 153.023493 -27.4723326, 153.0236035 -27.4722593)",,yes,M3,,
"[153557178, 1218714675, 1218714674, 1218714676]",True,"['3', '2']",Riverside Expressway,motorway,"['60', '70']",False,216.75199999999998,"LINESTRING (153.019299 -27.4692005, 153.0193354 -27.4692383, 153.0194298 -27.4693267, 153.0195788 -27.4694393, 153.0197665 -27.4695623, 153.0200692 -27.4697662, 153.0204715 -27.4700567, 153.0208204 -27.4703147, 153.0209857 -27.4704458)",,yes,M3,,
"[1049192984, 42747899, 1241497661, 61959262]",True,"['1', '2']",Turbot Street,motorway_link,60,False,375.74300000000005,"LINESTRING (153.0217371 -27.4714202, 153.0216727 -27.4712816, 153.0212543 -27.4708318, 153.0210424 -27.470617, 153.0208627 -27.4704534, 153.0206531 -27.4702882, 153.0203879 -27.4700977, 153.0203034 -27.4700275, 153.0202324 -27.4699442, 153.0201868 -27.4698656, 153.020172 -27.4697871, 153.0201747 -27.4696943, 153.0201908 -27.4696205, 153.0202257 -27.4695444, 153.0202739 -27.4694777, 153.0203397 -27.4694063, 153.0204161 -27.4693457, 153.0205207 -27.4692707, 153.0205604 -27.4692419, 153.0207645 -27.4690831, 153.020952 -27.4689469, 153.0210241 -27.4689133)",,yes,M3,,
199150598,True,3,Riverside Expressway,motorway,70,False,301.66,"LINESTRING (153.0217371 -27.4714202, 153.0211886 -27.4708949, 153.0208251 -27.4705736, 153.020518 -27.4703226, 153.0200688 -27.4699799, 153.0195198 -27.4695564)",,yes,M3,,
"[1225192985, 1225192986]",True,"['4', '3']",Turbot Street,primary,60,False,38.855999999999995,"LINESTRING (153.0210241 -27.4689133, 153.0210767 -27.4688742, 153.0212271 -27.4687559, 153.0212579 -27.4687331, 153.0213226 -27.4686854)",,,,,
131314926,True,3,Roma Street,secondary,40,False,46.811,"LINESTRING (153.019312 -27.4667218, 153.0190044 -27.4666375, 153.0189749 -27.4666294, 153.0188587 -27.4665975)",,,,,
47346502,False,,Herschel Street,tertiary,,True,38.385,"LINESTRING (153.0201461 -27.4669497, 153.0200804 -27.4670035, 153.0200607 -27.4670201, 153.0200437 -27.4670341, 153.0199572 -27.4671055, 153.0198611 -27.4671847)",,,,,
578247946,False,,Herschel Street,tertiary,,False,17.601,"LINESTRING (153.0201461 -27.4669497, 153.0201764 -27.4669281, 153.0201904 -27.4669181, 153.0202326 -27.4668955, 153.0203024 -27.4668789)",,,,,
578247947,True,3,Roma Street,secondary,40,False,56.211,"LINESTRING (153.0201461 -27.4669497, 153.0200243 -27.4669162, 153.0196016 -27.4668009)",,,,,
9628273,False,2,Wickham Terrace,tertiary,50,False,114.799,"LINESTRING (153.0240147 -27.4653809, 153.0242927 -27.4652038, 153.0246527 -27.4649955, 153.0248151 -27.4649016, 153.024845 -27.4648922, 153.0250014 -27.4648429)",,,,,
9628273,False,2,Wickham Terrace,tertiary,50,True,90.628,"LINESTRING (153.0240147 -27.4653809, 153.023902 -27.4654471, 153.0235389 -27.4656032, 153.0234831 -27.4656216, 153.0234444 -27.4656344, 153.0231653 -27.465634)",,,,,
9628273,False,2,Wickham Terrace,tertiary,50,False,90.62800000000001,"LINESTRING (153.0231653 -27.465634, 153.0234444 -27.4656344, 153.0234831 -27.4656216, 153.0235389 -27.4656032, 153.023902 -27.4654471, 153.0240147 -27.4653809)",,,,,
9628273,False,2,Wickham Terrace,tertiary,50,True,166.85,"LINESTRING (153.0231653 -27.465634, 153.022994 -27.4656302, 153.022931 -27.4656258, 153.02285 -27.465601, 153.02278 -27.4655639, 153.0224979 -27.4654065, 153.0221412 -27.4652101, 153.0217671 -27.4650046, 153.0216852 -27.4649596)",,,,,
153776875,True,3,Roma Street,secondary,40,False,56.304,"LINESTRING (153.0188848 -27.4665284, 153.0190003 -27.4665578, 153.0193428 -27.466645, 153.0194333 -27.4666682)",,,,,
153557371,True,,George Street,unclassified,,False,22.214,"LINESTRING (153.0194333 -27.4666682, 153.0196016 -27.4668009)",no,,,,
281481146,True,2,Roma Street,secondary,40,False,88.89099999999999,"LINESTRING (153.0194333 -27.4666682, 153.0195379 -27.466695, 153.0200768 -27.4668246, 153.0201106 -27.4668334, 153.020162 -27.4668456, 153.0203024 -27.4668789)",,,,,
"[47346501, 841288391]",True,,Roma Street,secondary,40,False,59.911,"LINESTRING (153.0203024 -27.4668789, 153.0207138 -27.4669833, 153.0207482 -27.4669926, 153.0207735 -27.4669989, 153.0208862 -27.4670271)",,,,,
578247946,False,,Herschel Street,tertiary,,True,17.601,"LINESTRING (153.0203024 -27.4668789, 153.0202326 -27.4668955, 153.0201904 -27.4669181, 153.0201764 -27.4669281, 153.0201461 -27.4669497)",,,,,
841096625,True,,Roma Street,secondary,40,False,42.588,"LINESTRING (153.0208862 -27.4670271, 153.0212883 -27.4671664)",,,,,
841096626,False,,Parkland Boulevard,tertiary,40,False,11.298,"LINESTRING (153.0208862 -27.4670271, 153.0208564 -27.4671252)",,,,,
"[841096618, 841288388]",False,2,Parkland Boulevard,tertiary,40,True,18.214,"LINESTRING (153.0208862 -27.4670271, 153.0209091 -27.4669534, 153.0209152 -27.4669338, 153.0209353 -27.4668692)",,,,,
"[154287560, 1163796055]",True,"['1', '2']",Roma Street,secondary,40,False,60.798,"LINESTRING (153.0212883 -27.4671664, 153.0213958 -27.4672358, 153.0216869 -27.4673618, 153.0218299 -27.4674243)",,,,,
1163796056,True,2,,primary_link,40,False,63.617,"LINESTRING (153.0212883 -27.4671664, 153.0214946 -27.4671814, 153.021622 -27.467224, 153.0218046 -27.4672643, 153.021915 -27.4672877)",,,,,
841096626,False,,Parkland Boulevard,tertiary,40,True,11.298,"LINESTRING (153.0208564 -27.4671252, 153.0208862 -27.4670271)",,,,,
"[38898529, 1071140988]",True,"['3', '2']",Roma Street,secondary,40,False,72.756,"LINESTRING (153.0208564 -27.4671252, 153.0207438 -27.4670935, 153.0207178 -27.467087, 153.020655 -27.4670711, 153.0204666 -27.467024, 153.02024 -27.4669715, 153.0201815 -27.4669579, 153.0201461 -27.4669497)",,,,,
47346500,True,3,,primary_link,40,False,96.882,"LINESTRING (153.021915 -27.4672877, 153.0221814 -27.4673336, 153.0224355 -27.4673723, 153.0226748 -27.4674061, 153.0227271 -27.4674123, 153.0227784 -27.4674157, 153.0228159 -27.4674146, 153.0228506 -27.4674112, 153.0228839 -27.4674059)",,,,,
"[9640657, 841096620, 569470783]",False,2,Parkland Boulevard,tertiary,"['40', '20']",True,126.297,"LINESTRING (153.020655 -27.4653977, 153.0207906 -27.4655215, 153.0208978 -27.465634, 153.020957 -27.4657264, 153.0210054 -27.4658379, 153.0210334 -27.4659293, 153.0210496 -27.4660509, 153.0210514 -27.4661445, 153.0210388 -27.4662875, 153.0210319 -27.4663514, 153.0210155 -27.4664216)",,,,yes,
"[9642409, 578247954]",True,,Parkland Crescent,residential,20,False,98.44699999999999,"LINESTRING (153.020655 -27.4653977, 153.0203745 -27.4652136, 153.0201961 -27.4650351, 153.0200406 -27.4648768, 153.0199885 -27.4648365, 153.0199276 -27.4647988)",,,,,
"[22770619, 44358421]",True,,Parkland Crescent,residential,20,False,97.65299999999999,"LINESTRING (153.0200243 -27.464721, 153.0203692 -27.4650811, 153.020655 -27.4653977)",,,,yes,
44358418,True,,Parkland Crescent,residential,20,False,17.471,"LINESTRING (153.0200243 -27.464721, 153.0200318 -27.4647552, 153.0200167 -27.4647928, 153.0199822 -27.4648061, 153.0199276 -27.4647988)",,,,yes,
147642876,True,2,North Quay,unclassified,40,False,12.56,"LINESTRING (153.0211838 -27.4700965, 153.0212787 -27.4701718)",,,,,
1049192982,True,2,,motorway_link,40,False,27.931,"LINESTRING (153.0211838 -27.4700965, 153.0211381 -27.4701755, 153.0211304 -27.470207, 153.0211278 -27.4702289, 153.0211274 -27.470244, 153.021129 -27.4702619, 153.0211343 -27.4702899, 153.02114 -27.4703363)",,,M3,,
153547195,True,2,Tank Street,residential,40,False,97.14699999999999,"LINESTRING (153.0198399 -27.4684913, 153.0199095 -27.4684606, 153.0199773 -27.4684088, 153.0202662 -27.4681882, 153.0205105 -27.4679949, 153.0205269 -27.4679805, 153.0205493 -27.4679069)",,,,,
"[153557176, 1049194876]",True,1,,motorway_link,,False,68.596,"LINESTRING (153.0189425 -27.4686712, 153.0190479 -27.4688181, 153.0190899 -27.4688734, 153.0191641 -27.4689862, 153.0191995 -27.4690433, 153.0192601 -27.4691391, 153.019299 -27.4692005)",,yes,,,
"[462038304, 198419645]",True,3,North Quay,primary,40,False,166.391,"LINESTRING (153.0189425 -27.4686712, 153.0191151 -27.4688011, 153.0192881 -27.4689254, 153.0201864 -27.4694584, 153.0203124 -27.4695414)",,,,,
146578036,True,4,Turbot Street,primary,60,False,4.281,"LINESTRING (153.0230172 -27.4673833, 153.0230514 -27.4673596)",,,,,
578247947,True,3,Roma Street,secondary,40,False,29.895,"LINESTRING (153.0196016 -27.4668009, 153.019312 -27.4667218)",,,,,
153557371,True,,George Street,unclassified,,False,51.007,"LINESTRING (153.0196016 -27.4668009, 153.0198355 -27.46706, 153.0198611 -27.4671847)",no,,,,
"[29336940, 258423118]",False,2,Albert Street,tertiary,,"[False, True]",297.117,"LINESTRING (153.0208159 -27.4651076, 153.0215964 -27.4659001, 153.0218993 -27.4662184, 153.022284 -27.4666078, 153.0224944 -27.4668216, 153.0227232 -27.4670516, 153.0227894 -27.4671257)",,,,,
29336985,True,,,tertiary_link,,False,31.522000000000002,"LINESTRING (153.0209322 -27.4645479, 153.0207841 -27.4645293, 153.0207458 -27.4645277, 153.0207149 -27.4645348, 153.0206874 -27.4645509, 153.0206666 -27.4645723, 153.0206492 -27.4645991)",,,,,
1255813183,True,,Albert Street,tertiary,,False,62.096000000000004,"LINESTRING (153.0206492 -27.4645991, 153.0206251 -27.4647353, 153.0206237 -27.4647871, 153.0206338 -27.464843, 153.0206586 -27.4648972, 153.0207042 -27.4649561, 153.02078 -27.4650406, 153.0208159 -27.4651076)",,,,,
32923349,True,1,,primary_link,40,False,19.968,"LINESTRING (153.0219282 -27.4675686, 153.0219079 -27.4675142, 153.021879 -27.4675006, 153.0218551 -27.4674848, 153.0218437 -27.467473, 153.0218338 -27.4674566, 153.02183 -27.4674407, 153.0218299 -27.4674243)",,,,,
"[1163796051, 1225192991]",True,"['3', '2']",Roma Street,secondary,40,False,116.74300000000001,"LINESTRING (153.0219282 -27.4675686, 153.0216945 -27.4674669, 153.0214683 -27.4673644, 153.0212787 -27.4672841, 153.0210956 -27.4672091, 153.0209435 -27.4671543, 153.0208564 -27.4671252)",,,,,
1225192989,True,1,,primary_link,40,False,17.862,"LINESTRING (153.0218299 -27.4674243, 153.0218413 -27.4673834, 153.021852 -27.4673548, 153.0218633 -27.4673352, 153.0218769 -27.4673184, 153.021915 -27.4672877)",,,,,
1225192990,True,2,Roma Street,secondary,40,False,50.451,"LINESTRING (153.0218299 -27.4674243, 153.0221745 -27.4675633, 153.0222954 -27.4676121)",,,,,
1225192990,True,2,Roma Street,secondary,40,False,11.089,"LINESTRING (153.0222954 -27.4676121, 153.0223961 -27.4676564)",,,,,
"[157252258, 1049190859]",True,1,Inner Northern Busway,busway,,False,59.976,"LINESTRING (153.0222954 -27.4676121, 153.0223079 -27.4675597, 153.0223158 -27.4675269, 153.0223274 -27.4674785, 153.0223205 -27.4673965, 153.0222882 -27.4672378, 153.022239 -27.4670846)",no,,,yes,
147641648,True,2,,motorway_link,,False,181.948,"LINESTRING (153.02114 -27.4703363, 153.0212498 -27.4705012, 153.0213129 -27.4705678, 153.0214721 -27.4707282, 153.0218911 -27.4711436, 153.0221145 -27.4714164, 153.022261 -27.4716292)",,yes,M3,,
61756758,True,2,George Street,tertiary,40,False,105.17999999999999,"LINESTRING (153.0205493 -27.4679069, 153.0203399 -27.4676785, 153.0200382 -27.4673739, 153.0199194 -27.4672492, 153.0198611 -27.4671847)",,,,,
44364772,True,1,Albert Street,tertiary,,False,36.846,"LINESTRING (153.0227894 -27.4671257, 153.0228764 -27.4671834, 153.0229078 -27.467215, 153.0229411 -27.4672532, 153.0229665 -27.4672786, 153.022998 -27.4673083, 153.0230514 -27.4673596)",,,,,
"[29336940, 258423118]",False,2,Albert Street,tertiary,,"[False, True]",297.117,"LINESTRING (153.0227894 -27.4671257, 153.0227232 -27.4670516, 153.0224944 -27.4668216, 153.022284 -27.4666078, 153.0218993 -27.4662184, 153.0215964 -27.4659001, 153.0208159 -27.4651076)",,,,,
841096623,True,,Parkland Boulevard,tertiary,40,False,22.563000000000002,"LINESTRING (153.0210726 -27.4665682, 153.0210958 -27.4665951, 153.0211084 -27.466627, 153.0211092 -27.4666608, 153.0210981 -27.4666931, 153.0210762 -27.4667208, 153.0210457 -27.4667411)",,,,,
157252358,True,1,Parkland Boulevard,tertiary,40,False,17.986,"LINESTRING (153.0210457 -27.4667411, 153.0209839 -27.4668025, 153.0209353 -27.4668692)",,,,,
841096622,True,1,Parkland Boulevard,tertiary,40,False,15.761,"LINESTRING (153.0210457 -27.4667411, 153.0210096 -27.4667519, 153.0209715 -27.4667523, 153.0209319 -27.4667406, 153.0208991 -27.4667176)",,,,,
841096624,True,,Parkland Boulevard,tertiary,40,False,20.591,"LINESTRING (153.0208991 -27.4667176, 153.0208771 -27.4666862, 153.0208684 -27.46665, 153.0208741 -27.4666133, 153.0208935 -27.4665805, 153.0209244 -27.4665555)",,,,,
654219236,True,,Parkland Boulevard,tertiary,40,False,15.751000000000001,"LINESTRING (153.0209244 -27.4665555, 153.0209629 -27.4665413, 153.0210046 -27.4665396, 153.0210412 -27.4665491, 153.0210726 -27.4665682)",,,,,
841096621,True,1,Parkland Boulevard,tertiary,,False,17.416,"LINESTRING (153.0209244 -27.4665555, 153.0209809 -27.4664804, 153.0210155 -27.4664216)",,,,,
"[1163796059, 1163796052, 1163796053]",True,"['3', '2']",Roma Street,secondary,40,False,18.012,"LINESTRING (153.022517 -27.4678322, 153.0224155 -27.4677835, 153.022386 -27.4677693, 153.0223558 -27.4677562)",,,,,
