osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes
18016952,South 6th Street,tertiary,False,False,54.108,,"LINESTRING (-93.9975044 44.1629114, -93.997098 44.163301)",
18017206,Locust Street,residential,False,True,128.734,,"LINESTRING (-93.9975044 44.1629114, -93.9974511 44.1617543)",
18021811,East Hickory Street,tertiary,False,False,126.783,30 mph,"LINESTRING (-93.9975044 44.1629114, -93.999092 44.162857)",
18016952,South 6th Street,tertiary,False,False,127.121,,"LINESTRING (-93.997098 44.163301, -93.996195 44.164243)",
18016952,South 6th Street,tertiary,False,True,54.108,,"LINESTRING (-93.997098 44.163301, -93.9975044 44.1629114)",
18021062,East Walnut Street,residential,False,False,124.593,,"LINESTRING (-93.997098 44.163301, -93.9983004 44.1638726, -93.9984 44.16392)",
18016952,South 6th Street,tertiary,False,True,127.121,,"LINESTRING (-93.996195 44.164243, -93.997098 44.163301)",
18019890,North 6th Street,tertiary,False,False,127.57300000000001,30 mph,"LINESTRING (-93.996195 44.164243, -93.9961106 44.1643321, -93.9953678 44.1651164, -93.9952979 44.1651928)",2
231179822,East Main Street,tertiary,False,False,126.052,30 mph,"LINESTRING (-93.996195 44.164243, -93.9973818 44.1648339, -93.9974932 44.1648894)",3
231179822,East Main Street,tertiary,False,True,160.027,30 mph,"LINESTRING (-93.996195 44.164243, -93.996123 44.1642102, -93.9953246 44.1638472, -93.9945089 44.1634632)",3
18017206,Locust Street,residential,False,False,128.734,,"LINESTRING (-93.9974511 44.1617543, -93.9975044 44.1629114)",
18017012,Pearl Street,residential,False,True,49.345,,"LINESTRING (-93.9944502 44.1619152, -93.993832 44.1619312)",
18017012,Pearl Street,residential,False,False,114.96600000000001,,"LINESTRING (-93.9944502 44.1619152, -93.9951487 44.1619074, -93.9958908 44.1618866)",
18017455,Branson Street,residential,False,False,92.882,,"LINESTRING (-93.9944502 44.1619152, -93.9944698 44.161987, -93.9944969 44.1627489)",
"[18022651, 18017455]","['Putnam Street', 'Branson Street']",residential,False,"[False, True]",228.796,,"LINESTRING (-93.9944502 44.1619152, -93.9944256 44.1618259, -93.9944059 44.1611276, -93.9944567 44.1609946, -93.9947035 44.1608849, -93.9950938 44.1608262, -93.9957346 44.1608188, -93.99583 44.1608561, -93.9958492 44.1609533)",
18017012,Pearl Street,residential,False,False,48.187,,"LINESTRING (-93.9958908 44.1618866, -93.996494 44.1618631)",
18018296,Beech Street,residential,False,False,128.296,,"LINESTRING (-93.9958908 44.1618866, -93.9959423 44.1630398)",
18018296,Beech Street,residential,False,True,103.831,,"LINESTRING (-93.9958908 44.1618866, -93.9958492 44.1609533)",
18017012,Pearl Street,residential,False,True,114.96600000000001,,"LINESTRING (-93.9958908 44.1618866, -93.9951487 44.1619074, -93.9944502 44.1619152)",
18017012,Pearl Street,residential,False,True,48.187,,"LINESTRING (-93.996494 44.1618631, -93.9958908 44.1618866)",
18019831,Glenwood Avenue,tertiary,False,False,135.727,30 mph,"LINESTRING (-93.9956978 44.1594893, -93.9961619 44.1596609, -93.996559 44.159696, -93.9973382 44.1597)",2
188326814,North 2nd Street,secondary,False,True,12.443,30 mph,"LINESTRING (-94.0013801 44.1668837, -94.0014697 44.1667921)",
188326814,North 2nd Street,secondary,False,False,37.667,30 mph,"LINESTRING (-94.0013801 44.1668837, -94.0013339 44.1669343, -94.0011212 44.167167)",
231191079,East Main Street,secondary,True,False,39.259,30 mph,"LINESTRING (-94.0013801 44.1668837, -94.0014799 44.1669327, -94.0017862 44.1670832)",2
"[18022651, 18017207]","['Putnam Street', 'Locust Street']",residential,False,"[False, True]",207.069,,"LINESTRING (-93.99752 44.161588, -93.997486 44.160922, -93.9970987 44.1608445, -93.9967152 44.1608368, -93.9958492 44.1609533)",
18019831,Glenwood Avenue,tertiary,False,False,119.33,30 mph,"LINESTRING (-93.9973382 44.1597, -93.9988341 44.1596993)",2
18017208,Locust Street,residential,False,False,77.048,,"LINESTRING (-93.9973382 44.1597, -93.9973433 44.1597818, -93.9973709 44.1603925)",
18019831,Glenwood Avenue,tertiary,False,True,135.727,30 mph,"LINESTRING (-93.9973382 44.1597, -93.996559 44.159696, -93.9961619 44.1596609, -93.9956978 44.1594893)",2
18017208,Locust Street,residential,False,True,77.048,,"LINESTRING (-93.9973709 44.1603925, -93.9973433 44.1597818, -93.9973382 44.1597)",
18022367,South 4th Street,residential,False,True,14.23,,"LINESTRING (-93.9987431 44.1655827, -93.9988416 44.165476)",
18017330,North 4th Street,tertiary,False,False,121.168,30 mph,"LINESTRING (-93.9987431 44.1655827, -93.9987029 44.1656247, -93.9979569 44.1664042, -93.9978836 44.1664812)",2
188326785,East Main Street,tertiary,True,False,126.791,30 mph,"LINESTRING (-93.9987431 44.1655827, -93.9988365 44.1656276, -93.9999299 44.1661537, -94.000009 44.1661918, -94.0000632 44.1662179)",2
18017330,North 4th Street,tertiary,False,False,121.51599999999999,30 mph,"LINESTRING (-93.9978836 44.1664812, -93.9972861 44.1670967, -93.997013 44.167378)",2
18017330,North 4th Street,tertiary,False,True,121.168,30 mph,"LINESTRING (-93.9978836 44.1664812, -93.9979569 44.1664042, -93.9987029 44.1656247, -93.9987431 44.1655827)",2
18020529,East Mulberry Street,tertiary,False,True,65.402,30 mph,"LINESTRING (-93.9978836 44.1664812, -93.9977577 44.1664169, -93.9972157 44.16614)",2
1117706200,East Mulberry Street,tertiary,False,False,126.832,30 mph,"LINESTRING (-93.9978836 44.1664812, -93.9979748 44.1665278, -93.9985056 44.166799, -93.9990428 44.1670734, -93.9991186 44.1671121, -93.9991788 44.1671429)",3
18017330,North 4th Street,tertiary,False,True,121.51599999999999,30 mph,"LINESTRING (-93.997013 44.167378, -93.9972861 44.1670967, -93.9978836 44.1664812)",2
18022367,South 4th Street,residential,False,True,38.888,,"LINESTRING (-94.0042231 44.1598584, -94.004512 44.1595767)",
18017400,East Liberty Street,residential,False,False,130.216,,"LINESTRING (-94.0042231 44.1598584, -94.0043191 44.1599058, -94.0048699 44.1601777, -94.005391 44.160435, -94.0055678 44.1605223)",
18022367,South 4th Street,residential,False,False,119.161,,"LINESTRING (-94.0042231 44.1598584, -94.0041738 44.1599082, -94.0034486 44.1606843, -94.0033878 44.1607468)",
18017400,East Liberty Street,residential,False,True,130.216,,"LINESTRING (-94.0055678 44.1605223, -94.005391 44.160435, -94.0048699 44.1601777, -94.0043191 44.1599058, -94.0042231 44.1598584)",
18018777,South Broad Street,residential,False,False,117.086,,"LINESTRING (-94.0055678 44.1605223, -94.0055153 44.1605811, -94.0047635 44.1613106, -94.0047032 44.161373)",
