osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,tunnel
994099818,Memorial Boulevard,residential,True,False,75.044,"LINESTRING (-80.8115417 37.3280592, -80.8121437 37.3278276, -80.8122745 37.3277293)",,,
20233696,Center Street,residential,False,False,174.90300000000002,"LINESTRING (-80.810606 37.331094, -80.810847 37.330737, -80.810905 37.330618, -80.811041 37.330174, -80.811129 37.329961, -80.81127 37.32962)",,,
108493899,Main Street,secondary,False,False,322.98300000000006,"LINESTRING (-80.810606 37.331094, -80.810506 37.331028, -80.810408 37.330944, -80.810119 37.330657, -80.80975 37.330325, -80.809681 37.330284, -80.809602 37.330256, -80.809535 37.330243, -80.809323 37.330229, -80.809128 37.330232, -80.808821 37.330257, -80.80863 37.330258, -80.808477 37.330248, -80.807662 37.330114, -80.807439 37.330093)",VA 100,25 mph,
108493899,Main Street,secondary,False,True,102.537,"LINESTRING (-80.810606 37.331094, -80.810641 37.331114, -80.81109 37.331311, -80.811164 37.331344, -80.811624 37.331535)",VA 100,25 mph,
108493899,Main Street,secondary,False,True,8.318,"LINESTRING (-80.807345 37.33009, -80.807439 37.330093)",VA 100,25 mph,
20234639,Memorial Boulevard,residential,False,False,56.983,"LINESTRING (-80.807345 37.33009, -80.807349 37.330068, -80.807371 37.330013, -80.807409 37.329964, -80.807613 37.329789, -80.807745 37.329702)",,,
108493899,Main Street,secondary,False,False,105.108,"LINESTRING (-80.807345 37.33009, -80.807177 37.330093, -80.80685 37.330146, -80.806526 37.33021, -80.806181 37.33027)",VA 100,25 mph,
20234078,Hare Street,residential,False,True,81.744,"LINESTRING (-80.806181 37.33027, -80.806355 37.330992)",,,
108493899,Main Street,secondary,False,True,105.108,"LINESTRING (-80.806181 37.33027, -80.806526 37.33021, -80.80685 37.330146, -80.807177 37.330093, -80.807345 37.33009)",VA 100,25 mph,
20231988,Rocky Road,residential,False,True,60.66,"LINESTRING (-80.807745 37.329702, -80.8073345 37.3292649)",,,
20234639,Memorial Boulevard,residential,False,False,116.788,"LINESTRING (-80.807745 37.329702, -80.808204 37.329407, -80.80846 37.329242, -80.808626 37.329148, -80.808749 37.329088, -80.8087933 37.3290648)",,,
20234639,Memorial Boulevard,residential,False,True,56.983000000000004,"LINESTRING (-80.807745 37.329702, -80.807613 37.329789, -80.807409 37.329964, -80.807371 37.330013, -80.807349 37.330068, -80.807345 37.33009)",,,
20233696,Center Street,residential,False,True,174.903,"LINESTRING (-80.81127 37.32962, -80.811129 37.329961, -80.811041 37.330174, -80.810905 37.330618, -80.810847 37.330737, -80.810606 37.331094)",,,
20235040,Kimberling Street,residential,False,False,62.345,"LINESTRING (-80.81127 37.32962, -80.811832 37.329768, -80.811941 37.329792)",,,
20235040,Kimberling Street,residential,False,True,156.504,"LINESTRING (-80.81127 37.32962, -80.811095 37.329572, -80.810945 37.329516, -80.810804 37.329447, -80.810674 37.329367, -80.810587 37.329271, -80.810531 37.329188, -80.810255 37.328701, -80.8101933 37.3285921)",,,
20234078,Hare Street,residential,False,False,43.483,"LINESTRING (-80.806448 37.331376, -80.806355 37.330992)",,,
994099925,Memorial Boulevard,residential,False,True,0.618,"LINESTRING (-80.8122745 37.3277293, -80.8122808 37.3277269)",,,
20234639,Memorial Boulevard,residential,False,True,116.78800000000001,"LINESTRING (-80.8087933 37.3290648, -80.808749 37.329088, -80.808626 37.329148, -80.80846 37.329242, -80.808204 37.329407, -80.807745 37.329702)",,,
994099818,Memorial Boulevard,residential,True,False,134.915,"LINESTRING (-80.8087933 37.3290648, -80.8089789 37.3290367, -80.8101933 37.3285921)",,,
20235040,Kimberling Street,residential,False,True,11.249,"LINESTRING (-80.8101933 37.3285921, -80.8101401 37.3285002)",,,
994099818,Memorial Boulevard,residential,True,False,133.138,"LINESTRING (-80.8101933 37.3285921, -80.8115417 37.3280592)",,,
20235040,Kimberling Street,residential,False,False,156.504,"LINESTRING (-80.8101933 37.3285921, -80.810255 37.328701, -80.810531 37.329188, -80.810587 37.329271, -80.810674 37.329367, -80.810804 37.329447, -80.810945 37.329516, -80.811095 37.329572, -80.81127 37.32962)",,,
20235040,Kimberling Street,residential,False,False,10.0,"LINESTRING (-80.811941 37.329792, -80.81205 37.329816)",,,
20235040,Kimberling Street,residential,False,True,62.345,"LINESTRING (-80.811941 37.329792, -80.811832 37.329768, -80.81127 37.32962)",,,
20235098,Bland Street,residential,False,True,255.81500000000003,"LINESTRING (-80.811941 37.329792, -80.811961 37.32972, -80.811986 37.329659, -80.812011 37.329554, -80.812013 37.32952, -80.812039 37.329068, -80.812062 37.328795, -80.81208 37.328713, -80.812125 37.32862, -80.812344 37.32832, -80.812401 37.328249, -80.812464 37.328182, -80.81258 37.328077, -80.812843 37.327885, -80.81302 37.327782)",,,
814271688,Elite Park Court,residential,False,True,36.378,"LINESTRING (-80.8076137 37.3290246, -80.8073345 37.3292649)",,,
20231988,Rocky Road,residential,False,False,60.66,"LINESTRING (-80.8073345 37.3292649, -80.807745 37.329702)",,,
20231988,Rocky Road,residential,False,True,46.76,"LINESTRING (-80.8073345 37.3292649, -80.807018 37.328928)",,,
814271688,Elite Park Court,residential,False,False,36.378,"LINESTRING (-80.8073345 37.3292649, -80.8076137 37.3290246)",,,
994099925,Memorial Boulevard,residential,False,False,0.618,"LINESTRING (-80.8122808 37.3277269, -80.8122745 37.3277293)",,,
994099819,Memorial Boulevard,residential,True,False,75.411,"LINESTRING (-80.8122808 37.3277269, -80.8120738 37.3277579, -80.8114944 37.3279782)",,,
994099925,Memorial Boulevard,residential,False,True,59.717,"LINESTRING (-80.8122808 37.3277269, -80.812785 37.327528, -80.812883 37.327484)",,,
20231010,William Street,residential,False,False,9.93,"LINESTRING (-80.8114944 37.3279782, -80.8115417 37.3280592)",,,
20231010,William Street,residential,False,True,89.659,"LINESTRING (-80.8114944 37.3279782, -80.811067 37.327247)",,,
994099819,Memorial Boulevard,residential,True,False,133.073,"LINESTRING (-80.8114944 37.3279782, -80.8101401 37.3285002)",,,
20235040,Kimberling Street,residential,False,False,11.249,"LINESTRING (-80.8101401 37.3285002, -80.8101933 37.3285921)",,,
20235040,Kimberling Street,residential,False,True,90.923,"LINESTRING (-80.8101401 37.3285002, -80.810038 37.328317, -80.809706 37.327759)",,,
994099819,Memorial Boulevard,residential,True,False,135.267,"LINESTRING (-80.8101401 37.3285002, -80.8095985 37.3286998, -80.8089266 37.328966, -80.8087933 37.3290648)",,,
