osmid,highway,oneway,reversed,length,geometry,name,ref,maxspeed
20252944,residential,False,False,24.122,"LINESTRING (-72.9997767 40.869707, -72.9998302 40.8697907, -72.9998539 40.8698279, -72.9999433 40.8698755)",Old Middle Country Road,,
668994521,primary,False,False,153.19,"LINESTRING (-72.9997767 40.869707, -73.0000303 40.8695241, -73.0001784 40.8694173, -73.0002284 40.8693812, -73.0004579 40.8692157, -73.0008724 40.8689324, -73.0010005 40.8688622, -73.0011329 40.8687896)",Middle Country Road,NY 25,
1067041416,secondary,False,True,116.794,"LINESTRING (-72.9997767 40.869707, -72.9997401 40.869534, -72.999738 40.8695206, -72.9997112 40.8693462, -72.9997078 40.869324, -72.9996839 40.8691688, -72.9996508 40.8689533, -72.9996031 40.868665)",Grand Smith Road,,40 mph
1159372282,primary,False,True,45.17700000000001,"LINESTRING (-72.9997767 40.869707, -72.9996193 40.8698001, -72.9994412 40.8699054, -72.9993535 40.8699573)",Middle Country Road,NY 25,
1067041415,secondary,False,True,44.799,"LINESTRING (-72.9995405 40.8680761, -72.9995831 40.8684777)",Grand Smith Road,,40 mph
1067041417,primary,False,True,54.151999999999994,"LINESTRING (-72.9995405 40.8680761, -72.9996362 40.8681633, -72.9997888 40.8682858, -72.9998635 40.8683288, -73.0000048 40.8684103)",Route 112,NY 112,40 mph
"[1194482872, 1194482873, 668994522]",primary,False,False,284.695,"LINESTRING (-72.9995405 40.8680761, -72.9994897 40.867719, -72.9994862 40.867691, -72.999474 40.8675939, -72.9993987 40.866993, -72.9993693 40.8667584, -72.999341 40.8665321, -72.9992 40.8655288)",Route 112,NY 112,40 mph
20207276,primary,False,False,104.19,"LINESTRING (-73.0011329 40.8687896, -73.000959 40.8687419, -73.0006366 40.8686535, -73.000096 40.8684628, -73.0000048 40.8684103)",Route 112,NY 112,40 mph
668994412,primary,False,False,232.685,"LINESTRING (-73.0011329 40.8687896, -73.0013639 40.8688257, -73.0015007 40.8688471, -73.0023832 40.8689851, -73.0024303 40.8689925, -73.0025547 40.8690139, -73.0029604 40.8690837, -73.003067 40.869102, -73.0036872 40.8694713)",Route 112,NY 112,40 mph
668994521,primary,False,True,153.19,"LINESTRING (-73.0011329 40.8687896, -73.0010005 40.8688622, -73.0008724 40.8689324, -73.0004579 40.8692157, -73.0002284 40.8693812, -73.0001784 40.8694173, -73.0000303 40.8695241, -72.9997767 40.869707)",Middle Country Road,NY 25,
732980234,primary,False,True,271.198,"LINESTRING (-73.0011329 40.8687896, -73.0013232 40.8687186, -73.0016361 40.8686018, -73.0022959 40.8685158, -73.0024779 40.8684966, -73.0027216 40.8685142, -73.0028377 40.8685226, -73.003106 40.868542, -73.0042746 40.8686647)",Middle Country Road,NY 25,
1157767873,primary,False,False,33.053,"LINESTRING (-73.004723 40.870289, -73.0050055 40.8704957)",Route 112,NY 112,40 mph
20252952,residential,False,True,68.358,"LINESTRING (-73.004723 40.870289, -73.0046588 40.8702997, -73.0046117 40.8703075, -73.003929 40.870421)",Old Middle Country Road,,
"[1157767873, 668994412]",primary,False,True,125.95200000000001,"LINESTRING (-73.004723 40.870289, -73.0046137 40.8702069, -73.004204 40.869899, -73.004096 40.8698052, -73.0040703 40.8697829, -73.0036872 40.8694713)",Route 112,NY 112,40 mph
1157767873,primary,False,True,33.053,"LINESTRING (-73.0050055 40.8704957, -73.004723 40.870289)",Route 112,NY 112,40 mph
700604456,primary,False,False,101.41399999999999,"LINESTRING (-73.0050055 40.8704957, -73.0052343 40.8706571, -73.0055621 40.8709106, -73.0058588 40.87114)",Route 112,NY 112,40 mph
20225689,residential,False,True,64.226,"LINESTRING (-73.001984 40.870064, -73.0012339 40.869955)",Old Middle Crty Road,,
20249082,residential,False,False,78.835,"LINESTRING (-72.9957722 40.8659315, -72.995667 40.865227)",Stanton Avenue,,
790275921,secondary,False,False,141.352,"LINESTRING (-72.9957722 40.8659315, -72.9962513 40.8661503, -72.9966471 40.8663508, -72.9971305 40.8666736)",Coram and Yaphank Road,,
20252952,residential,False,False,68.358,"LINESTRING (-73.003929 40.870421, -73.0046117 40.8703075, -73.0046588 40.8702997, -73.004723 40.870289)",Old Middle Country Road,,
20249082,residential,False,True,31.19,"LINESTRING (-72.9956358 40.8649475, -72.995667 40.865227)",Stanton Avenue,,
"[668994523, 669014187]",secondary,False,False,201.09299999999996,"LINESTRING (-72.9971305 40.8666736, -72.9974247 40.8668943, -72.997719 40.867115, -72.9978785 40.8672236, -72.9982399 40.8674697, -72.998352 40.867546, -72.9989081 40.8678808)",Coram and Yaphank Road,,
668994524,secondary,False,True,222.363,"LINESTRING (-72.9971305 40.8666736, -72.997226 40.8665628, -72.997313 40.8664619, -72.9977121 40.8661126, -72.9981427 40.8658393, -72.9986344 40.8656595, -72.999044 40.8655648, -72.9991084 40.8655499, -72.9992 40.8655288)",,,
790275921,secondary,False,True,141.352,"LINESTRING (-72.9971305 40.8666736, -72.9966471 40.8663508, -72.9962513 40.8661503, -72.9957722 40.8659315)",Coram and Yaphank Road,,
20193997,secondary,False,True,12.45,"LINESTRING (-72.9996031 40.868665, -72.9995912 40.8685534)",Grand Smith Road,,40 mph
351690612,residential,False,False,174.20299999999997,"LINESTRING (-72.9996031 40.868665, -72.9994764 40.8686664, -72.9993723 40.8686676, -72.9992438 40.8686902, -72.999166 40.8687512, -72.999121 40.8687941, -72.9990734 40.8688394, -72.9989501 40.8689287, -72.9988611 40.8689931, -72.9987715 40.8690275, -72.9985566 40.8691101, -72.9983472 40.8691906, -72.9981457 40.869268, -72.9978323 40.8693885)",New Middle Country Road,,
1067041416,secondary,False,False,116.79399999999998,"LINESTRING (-72.9996031 40.868665, -72.9996508 40.8689533, -72.9996839 40.8691688, -72.9997078 40.869324, -72.9997112 40.8693462, -72.999738 40.8695206, -72.9997401 40.869534, -72.9997767 40.869707)",Grand Smith Road,,40 mph
351690612,residential,False,False,12.477,"LINESTRING (-72.9978323 40.8693885, -72.9977 40.8694393)",New Middle Country Road,,
351690612,residential,False,True,174.203,"LINESTRING (-72.9978323 40.8693885, -72.9981457 40.869268, -72.9983472 40.8691906, -72.9985566 40.8691101, -72.9987715 40.8690275, -72.9988611 40.8689931, -72.9989501 40.8689287, -72.9990734 40.8688394, -72.999121 40.8687941, -72.999166 40.8687512, -72.9992438 40.8686902, -72.9993723 40.8686676, -72.9994764 40.8686664, -72.9996031 40.868665)",New Middle Country Road,,
351690612,residential,False,True,12.477,"LINESTRING (-72.9977 40.8694393, -72.9978323 40.8693885)",New Middle Country Road,,
351690615,residential,True,False,120.206,"LINESTRING (-72.9977 40.8694393, -72.9980513 40.8699567, -72.9981907 40.8701617, -72.9982873 40.8703089, -72.9983487 40.8704026)",Villa Dest Drive,,
669207630,primary,False,True,13.176,"LINESTRING (-72.9984849 40.870344, -72.9983487 40.8704026)",Middle Country Road,NY 25,
351690614,residential,True,False,119.58099999999999,"LINESTRING (-72.9984849 40.870344, -72.9984251 40.8702564, -72.9983246 40.8701092, -72.9981943 40.8699185, -72.9981855 40.8699056, -72.9978323 40.8693885)",Villa Dest Drive,,
"[1159372282, 1159372283, 669207630]",primary,False,False,84.82900000000001,"LINESTRING (-72.9984849 40.870344, -72.9985662 40.8703127, -72.9986213 40.8702915, -72.998711 40.870257, -72.9988253 40.8702044, -72.9989475 40.8701482, -72.9990684 40.8700926, -72.999322 40.869976, -72.9993535 40.8699573)",Middle Country Road,NY 25,
669207630,primary,False,False,13.176,"LINESTRING (-72.9983487 40.8704026, -72.9984849 40.870344)",Middle Country Road,NY 25,
669207630,primary,False,True,218.007,"LINESTRING (-72.9983487 40.8704026, -72.9981587 40.8704691, -72.9977884 40.8705911, -72.9975532 40.8706558, -72.9975338 40.8706612, -72.9973109 40.8707225, -72.9971342 40.8707587, -72.9969157 40.8708168, -72.996458 40.8709075, -72.9960309 40.8709922, -72.9958936 40.8710194)",Middle Country Road,NY 25,
20233539,residential,False,False,194.70100000000002,"LINESTRING (-72.9999433 40.8698755, -72.9999763 40.870279, -73.0000792 40.8705438, -73.0002247 40.8708773, -73.0002842 40.871149, -73.0003217 40.8713424, -73.0003371 40.8715908)",Villa Dest Drive,,
20252944,residential,False,True,24.122,"LINESTRING (-72.9999433 40.8698755, -72.9998539 40.8698279, -72.9998302 40.8697907, -72.9997767 40.869707)",Old Middle Country Road,,
"[20225689, 705481202]",residential,False,False,110.06799999999998,"LINESTRING (-72.9999433 40.8698755, -73.0001743 40.8698557, -73.000363 40.8698402, -73.000427 40.869835, -73.0012339 40.869955)","['Old Middle Crty Road', 'Old Middle Country Road']",,
20225689,residential,False,False,64.226,"LINESTRING (-73.0012339 40.869955, -73.001984 40.870064)",Old Middle Crty Road,,
"[20225689, 705481202]",residential,False,True,110.06800000000001,"LINESTRING (-73.0012339 40.869955, -73.000427 40.869835, -73.000363 40.8698402, -73.0001743 40.8698557, -72.9999433 40.8698755)","['Old Middle Country Road', 'Old Middle Crty Road']",,
20235733,residential,False,False,241.29899999999998,"LINESTRING (-73.0012339 40.869955, -73.0014263 40.8702301, -73.0016931 40.8706457, -73.0017106 40.8707457, -73.0017217 40.8708089, -73.0015927 40.87089, -73.001443 40.87094, -73.0010426 40.871069, -73.0009037 40.8712207, -73.0009037 40.8713558, -73.0009231 40.8715274, -73.0009412 40.8716875)",Villadienst Drive,,
20233539,residential,False,True,194.701,"LINESTRING (-73.0003371 40.8715908, -73.0003217 40.8713424, -73.0002842 40.871149, -73.0002247 40.8708773, -73.0000792 40.8705438, -72.9999763 40.870279, -72.9999433 40.8698755)",Villa Dest Drive,,
20235733,residential,False,True,241.29899999999998,"LINESTRING (-73.0009412 40.8716875, -73.0009231 40.8715274, -73.0009037 40.8713558, -73.0009037 40.8712207, -73.0010426 40.871069, -73.001443 40.87094, -73.0015927 40.87089, -73.0017217 40.8708089, -73.0017106 40.8707457, -73.0016931 40.8706457, -73.0014263 40.8702301, -73.0012339 40.869955)",Villadienst Drive,,
668994525,secondary,True,False,95.119,"LINESTRING (-72.9989081 40.8678808, -72.9992014 40.8680903, -72.9993536 40.8682422, -72.9993895 40.868278, -72.9995693 40.8685236, -72.9995912 40.8685534)",Coram and Yaphank Road,,
"[669014187, 668994523]",secondary,False,True,201.09300000000002,"LINESTRING (-72.9989081 40.8678808, -72.998352 40.867546, -72.9982399 40.8674697, -72.9978785 40.8672236, -72.997719 40.867115, -72.9974247 40.8668943, -72.9971305 40.8666736)",Coram and Yaphank Road,,
573202599,primary,False,False,95.61800000000001,"LINESTRING (-73.0058588 40.87114, -73.006378 40.8715414, -73.006552 40.871676, -73.0066361 40.871766)",Route 112,NY 112,40 mph
700604456,primary,False,True,101.414,"LINESTRING (-73.0058588 40.87114, -73.0055621 40.8709106, -73.0052343 40.8706571, -73.0050055 40.8704957)",Route 112,NY 112,40 mph
20193997,secondary,False,False,12.45,"LINESTRING (-72.9995912 40.8685534, -72.9996031 40.868665)",Grand Smith Road,,40 mph
668994527,secondary,False,False,8.445,"LINESTRING (-72.9995912 40.8685534, -72.9995879 40.8685225, -72.9995831 40.8684777)",Grand Smith Road,,40 mph
735100579,primary,False,True,64.355,"LINESTRING (-73.0070779 40.8722386, -73.0066361 40.871766)",Route 112,NY 112,40 mph
1067041415,secondary,False,False,44.799,"LINESTRING (-72.9995831 40.8684777, -72.9995405 40.8680761)",Grand Smith Road,,40 mph
668994527,secondary,False,True,8.445,"LINESTRING (-72.9995831 40.8684777, -72.9995879 40.8685225, -72.9995912 40.8685534)",Grand Smith Road,,40 mph
705481200,primary_link,True,False,40.433,"LINESTRING (-72.9995831 40.8684777, -72.9996097 40.8684356, -72.9996418 40.8684126, -72.9996857 40.8683908, -72.9997431 40.8683832, -72.999805 40.8683896, -73.0000048 40.8684103)",,,
20207276,primary,False,True,104.19,"LINESTRING (-73.0000048 40.8684103, -73.000096 40.8684628, -73.0006366 40.8686535, -73.000959 40.8687419, -73.0011329 40.8687896)",Route 112,NY 112,40 mph
1067041417,primary,False,False,54.152,"LINESTRING (-73.0000048 40.8684103, -72.9998635 40.8683288, -72.9997888 40.8682858, -72.9996362 40.8681633, -72.9995405 40.8680761)",Route 112,NY 112,40 mph
705481201,primary_link,True,False,50.769999999999996,"LINESTRING (-72.9993535 40.8699573, -72.999595 40.8699338, -72.9998482 40.8699092, -72.9999433 40.8698755)",,,
1159372282,primary,False,False,45.17700000000001,"LINESTRING (-72.9993535 40.8699573, -72.9994412 40.8699054, -72.9996193 40.8698001, -72.9997767 40.869707)",Middle Country Road,NY 25,
"[1159372282, 1159372283, 669207630]",primary,False,True,84.829,"LINESTRING (-72.9993535 40.8699573, -72.999322 40.869976, -72.9990684 40.8700926, -72.9989475 40.8701482, -72.9988253 40.8702044, -72.998711 40.870257, -72.9986213 40.8702915, -72.9985662 40.8703127, -72.9984849 40.870344)",Middle Country Road,NY 25,
732980213,residential,False,True,51.013999999999996,"LINESTRING (-73.0043448 40.868209, -73.0043039 40.8684747, -73.0042746 40.8686647)",Wincoram Way,,
732980226,residential,True,False,44.515,"LINESTRING (-73.0043448 40.868209, -73.0044014 40.868122, -73.004386 40.8679097, -73.0043844 40.867888, -73.0043128 40.8678452)",Wincoram Way,,
732980214,residential,False,False,5.289,"LINESTRING (-73.0043128 40.8678452, -73.0042984 40.8677989)",,,
732980226,residential,True,False,42.648999999999994,"LINESTRING (-73.0043128 40.8678452, -73.0042675 40.8679051, -73.0042686 40.8679153, -73.004292 40.8681334, -73.0043448 40.868209)",Wincoram Way,,
732980214,residential,False,False,10.726,"LINESTRING (-73.0042984 40.8677989, -73.0044241 40.8677825)",,,
732980214,residential,False,True,5.289,"LINESTRING (-73.0042984 40.8677989, -73.0043128 40.8678452)",,,
"[1178348232, 732980227]",residential,False,False,306.85299999999995,"LINESTRING (-73.0042984 40.8677989, -73.0042459 40.8676673, -73.0042446 40.8676644, -73.0042069 40.8675694, -73.0039573 40.8672353, -73.0032725 40.8664542, -73.0031871 40.8663909, -73.0029852 40.8663052, -73.0028357 40.8662803, -73.0021197 40.8663288, -73.0019571 40.86633, -73.0018061 40.8663002, -73.0017697 40.8662819)",Wincoram Way,,
732980214,residential,False,True,10.726,"LINESTRING (-73.0044241 40.8677825, -73.0042984 40.8677989)",,,
732980225,residential,True,False,123.041,"LINESTRING (-73.0044241 40.8677825, -73.0045649 40.8678235, -73.0048965 40.8678104, -73.005111 40.8678267, -73.0054165 40.8678841, -73.0057504 40.8679981, -73.0058332 40.8679895)",,,
732980235,primary,False,True,13.289,"LINESTRING (-73.0061819 40.8687935, -73.0063391 40.8688058)",Middle Country Road,NY 25,
732980234,primary,False,False,161.028,"LINESTRING (-73.0061819 40.8687935, -73.005485 40.868739, -73.0051892 40.8687202, -73.0044702 40.8686766, -73.0042746 40.8686647)",Middle Country Road,NY 25,
732980235,primary,False,False,13.289,"LINESTRING (-73.0063391 40.8688058, -73.0061819 40.8687935)",Middle Country Road,NY 25,
732980215,residential,True,False,94.51599999999999,"LINESTRING (-73.0063391 40.8688058, -73.0063213 40.8686383, -73.0063142 40.8685715, -73.0062501 40.8683547, -73.0060652 40.8680994, -73.0059407 40.8680609)",,,
732980217,residential,False,False,7.229,"LINESTRING (-73.0059407 40.8680609, -73.0058761 40.868018)",,,
"[732980216, 732980215]",residential,True,False,86.356,"LINESTRING (-73.0059407 40.8680609, -73.0059619 40.8681419, -73.0060131 40.8681904, -73.0061375 40.8683612, -73.0061947 40.8685677, -73.0061911 40.8686305, -73.0061819 40.8687935)",,,
732980217,residential,False,True,4.802,"LINESTRING (-73.0058332 40.8679895, -73.0058761 40.868018)",,,
732980225,residential,True,False,131.522,"LINESTRING (-73.0058332 40.8679895, -73.00582 40.8679182, -73.0055464 40.8678126, -73.0052692 40.867747, -73.0049258 40.8677114, -73.0045504 40.8677228, -73.0044241 40.8677825)",,,
732980217,residential,False,False,4.802,"LINESTRING (-73.0058761 40.868018, -73.0058332 40.8679895)",,,
732980217,residential,False,True,7.229,"LINESTRING (-73.0058761 40.868018, -73.0059407 40.8680609)",,,
732980218,residential,False,False,13.211,"LINESTRING (-73.0058761 40.868018, -73.0059831 40.867931)",,,
732980218,residential,False,True,13.211,"LINESTRING (-73.0059831 40.867931, -73.0058761 40.868018)",,,
732980221,residential,True,False,32.155,"LINESTRING (-73.0059831 40.867931, -73.0060737 40.8679125, -73.0061482 40.8678897, -73.0062604 40.8678783, -73.0063547 40.8678697)",,,
732980220,residential,True,False,13.212,"LINESTRING (-73.0063547 40.8678697, -73.0064227 40.8679125, -73.0064887 40.8679268)",Charles Pond Drive,,
732980220,residential,True,False,35.016,"LINESTRING (-73.0064887 40.8679268, -73.006566 40.8679082, -73.0066188 40.8678626, -73.0066188 40.8678112, -73.0065773 40.8677613, -73.0065321 40.8677342, -73.0064811 40.8677285)",Charles Pond Drive,,
732980220,residential,True,False,10.29,"LINESTRING (-73.0064811 40.8677285, -73.0064264 40.8677427, -73.0063755 40.8677727)",Charles Pond Drive,,
732980223,residential,False,False,22.162,"LINESTRING (-73.0064811 40.8677285, -73.0064871 40.8676286, -73.006493 40.8675294)",Pond Road,,
732980219,residential,True,False,41.172000000000004,"LINESTRING (-73.0063755 40.8677727, -73.0061373 40.8678055, -73.0060185 40.8678469, -73.0059831 40.867931)",,,
732980220,residential,True,False,11.381,"LINESTRING (-73.0063755 40.8677727, -73.0063472 40.8678155, -73.0063547 40.8678697)",Charles Pond Drive,,
732980224,residential,False,False,94.787,"LINESTRING (-73.006493 40.8675294, -73.0053663 40.8675033)",Pond Road,,
732980223,residential,False,True,22.162,"LINESTRING (-73.006493 40.8675294, -73.0064871 40.8676286, -73.0064811 40.8677285)",Pond Road,,
732980224,residential,False,True,94.787,"LINESTRING (-73.0053663 40.8675033, -73.006493 40.8675294)",Pond Road,,
1178348233,residential,False,False,5.253,"LINESTRING (-73.0003361 40.8655516, -73.0002823 40.8655276)",Wincoram Way,,
732980231,residential,False,False,122.768,"LINESTRING (-73.0003361 40.8655516, -73.0005571 40.8652991, -73.0012098 40.8652449, -73.0012928 40.8652691, -73.0015569 40.8653975)",,,
1178348233,residential,False,True,75.566,"LINESTRING (-73.0003361 40.8655516, -73.0004245 40.8655976, -73.0008109 40.8657985, -73.0009679 40.8658776, -73.0010792 40.8659337)",Wincoram Way,,
1178348233,residential,False,True,5.253,"LINESTRING (-73.0002823 40.8655276, -73.0003361 40.8655516)",Wincoram Way,,
732980229,residential,True,False,47.755,"LINESTRING (-73.0002823 40.8655276, -73.0001776 40.8654614, -73.0000135 40.8654129, -72.9998503 40.8654008, -72.9997592 40.8654048)",Wincoram Way,,
732980230,residential,False,False,9.94,"LINESTRING (-72.9997592 40.8654048, -72.9997687 40.8654939)",,,
732980229,residential,True,False,49.91,"LINESTRING (-72.9997592 40.8654048, -72.999673 40.8654086, -72.9993569 40.8654661, -72.9992773 40.8654806, -72.9992 40.8655288)",Wincoram Way,,
732980230,residential,False,True,9.94,"LINESTRING (-72.9997687 40.8654939, -72.9997592 40.8654048)",,,
732980228,residential,True,False,43.735,"LINESTRING (-72.9997687 40.8654939, -72.9998719 40.8654806, -73.0001266 40.8655036, -73.0002823 40.8655276)",Wincoram Way,,
732980230,residential,False,False,93.556,"LINESTRING (-72.9997687 40.8654939, -72.9997748 40.8655491, -72.9998012 40.8657879, -72.999812 40.8658852, -73.0000008 40.8658827, -73.0003391 40.8660504)",,,
732980230,residential,False,True,93.556,"LINESTRING (-73.0003391 40.8660504, -73.0000008 40.8658827, -72.999812 40.8658852, -72.9998012 40.8657879, -72.9997748 40.8655491, -72.9997687 40.8654939)",,,
732980231,residential,False,False,22.754,"LINESTRING (-73.0015569 40.8653975, -73.0014057 40.8655672)",,,
732980233,residential,False,True,190.19799999999998,"LINESTRING (-73.0015569 40.8653975, -73.0016603 40.865272, -73.0017748 40.8652231, -73.0018161 40.8652427, -73.0023074 40.8654885, -73.0021108 40.8658029, -73.0019963 40.8658556, -73.0019558 40.8658358, -73.0014718 40.8655995, -73.0014057 40.8655672)",,,
732980231,residential,False,True,122.76800000000001,"LINESTRING (-73.0015569 40.8653975, -73.0012928 40.8652691, -73.0012098 40.8652449, -73.0005571 40.8652991, -73.0003361 40.8655516)",,,
732980231,residential,False,False,50.554,"LINESTRING (-73.0010792 40.8659337, -73.0010025 40.8660183, -73.0007395 40.8663088)",,,
732980231,residential,False,True,49.138,"LINESTRING (-73.0010792 40.8659337, -73.0011488 40.8658556, -73.0014057 40.8655672)",,,
1178348233,residential,False,False,75.566,"LINESTRING (-73.0010792 40.8659337, -73.0009679 40.8658776, -73.0008109 40.8657985, -73.0004245 40.8655976, -73.0003361 40.8655516)",Wincoram Way,,
1178348233,residential,False,True,69.78999999999999,"LINESTRING (-73.0010792 40.8659337, -73.0011797 40.8659844, -73.001577 40.8661848, -73.0017697 40.8662819)",Wincoram Way,,
732980231,residential,False,False,252.565,"LINESTRING (-73.0007395 40.8663088, -73.0004704 40.8666058, -73.0004858 40.8667033, -73.0005345 40.8667442, -73.0010117 40.8669824, -73.0011494 40.866991, -73.0016041 40.8672207, -73.0018682 40.8669482, -73.0018323 40.866874, -73.0014057 40.8666534)",,,
732980231,residential,False,True,67.872,"LINESTRING (-73.0007395 40.8663088, -73.0008033 40.8663418, -73.0014057 40.8666534)",,,
732980231,residential,False,True,50.554,"LINESTRING (-73.0007395 40.8663088, -73.0010025 40.8660183, -73.0010792 40.8659337)",,,
732980231,residential,False,False,67.872,"LINESTRING (-73.0014057 40.8666534, -73.0008033 40.8663418, -73.0007395 40.8663088)",,,
732980231,residential,False,True,252.56500000000003,"LINESTRING (-73.0014057 40.8666534, -73.0018323 40.866874, -73.0018682 40.8669482, -73.0016041 40.8672207, -73.0011494 40.866991, -73.0010117 40.8669824, -73.0005345 40.8667442, -73.0004858 40.8667033, -73.0004704 40.8666058, -73.0007395 40.8663088)",,,
732980232,residential,False,False,51.413000000000004,"LINESTRING (-73.0014057 40.8666534, -73.0017212 40.8663314, -73.0017697 40.8662819)",,,
"[1178348232, 732980227]",residential,False,True,306.853,"LINESTRING (-73.0017697 40.8662819, -73.0018061 40.8663002, -73.0019571 40.86633, -73.0021197 40.8663288, -73.0028357 40.8662803, -73.0029852 40.8663052, -73.0031871 40.8663909, -73.0032725 40.8664542, -73.0039573 40.8672353, -73.0042069 40.8675694, -73.0042446 40.8676644, -73.0042459 40.8676673, -73.0042984 40.8677989)",Wincoram Way,,
732980232,residential,False,True,51.413000000000004,"LINESTRING (-73.0017697 40.8662819, -73.0017212 40.8663314, -73.0014057 40.8666534)",,,
1178348233,residential,False,False,69.79,"LINESTRING (-73.0017697 40.8662819, -73.001577 40.8661848, -73.0011797 40.8659844, -73.0010792 40.8659337)",Wincoram Way,,
732980231,residential,False,True,22.754,"LINESTRING (-73.0014057 40.8655672, -73.0015569 40.8653975)",,,
732980233,residential,False,False,190.198,"LINESTRING (-73.0014057 40.8655672, -73.0014718 40.8655995, -73.0019558 40.8658358, -73.0019963 40.8658556, -73.0021108 40.8658029, -73.0023074 40.8654885, -73.0018161 40.8652427, -73.0017748 40.8652231, -73.0016603 40.865272, -73.0015569 40.8653975)",,,
732980231,residential,False,False,49.138,"LINESTRING (-73.0014057 40.8655672, -73.0011488 40.8658556, -73.0010792 40.8659337)",,,
735100579,primary,False,False,64.355,"LINESTRING (-73.0066361 40.871766, -73.0070779 40.8722386)",Route 112,NY 112,40 mph
573202599,primary,False,True,95.618,"LINESTRING (-73.0066361 40.871766, -73.006552 40.871676, -73.006378 40.8715414, -73.0058588 40.87114)",Route 112,NY 112,40 mph
735100575,residential,True,False,51.431000000000004,"LINESTRING (-73.0066361 40.871766, -73.0066301 40.8718643, -73.0066293 40.8718772, -73.0066679 40.8719812, -73.0066645 40.8719949, -73.0066553 40.8720313, -73.0066285 40.8720802, -73.0065703 40.8721264, -73.0065244 40.8721934)",Steven Place,,
735100578,residential,False,False,7.365,"LINESTRING (-73.0065244 40.8721934, -73.0064522 40.8722309)",,,
735100577,residential,True,False,50.278,"LINESTRING (-73.0065244 40.8721934, -73.0065869 40.8721815, -73.0067066 40.8721415, -73.0067818 40.8721341, -73.006805 40.8721417, -73.0068681 40.8721625, -73.0068864 40.8721691, -73.0070779 40.8722386)",Steven Place,,
