osmid,oneway,lanes,highway,reversed,length,ref,name,maxspeed,geometry,bridge
8816549,False,2,residential,True,283.597,SR 950,Watson Street,,"LINESTRING (-77.2287994 38.9190433, -77.2286576 38.9189318, -77.2282665 38.9186242, -77.2282068 38.9185773, -77.2281467 38.9185301, -77.2277986 38.9182459, -77.227685 38.918167, -77.2276053 38.9181253, -77.227536 38.9180914, -77.227425 38.918031, -77.2271214 38.9178716, -77.2268556 38.917732, -77.2266521 38.9176252, -77.2262812 38.9174305)",
38263375,False,2,unclassified,False,224.958,,,,"LINESTRING (-77.2287994 38.9190433, -77.2285643 38.9190965, -77.2273235 38.9192779, -77.2272035 38.9192954, -77.2268006 38.9193543, -77.2267607 38.9193601, -77.2265914 38.9193733, -77.2264206 38.9193763, -77.2262414 38.919372)",
38263375,False,2,unclassified,True,251.87700000000004,,,,"LINESTRING (-77.2287994 38.9190433, -77.2290368 38.918959, -77.2296039 38.9187437, -77.2296987 38.9187077, -77.2297345 38.9186941, -77.230074 38.9185652, -77.2301654 38.9185246, -77.2302167 38.9184813, -77.2302368 38.9184437, -77.2302405 38.9184367, -77.2302413 38.9183953, -77.2302155 38.9183532, -77.2301187 38.9182777, -77.2299484 38.9181394, -77.2298052 38.9180248, -77.2294208 38.9177171)",
"[8802587, 514554572]",False,2,residential,False,299.49,SR 5064,Pinnacle Drive,,"LINESTRING (-77.229164 38.922306, -77.2291705 38.9222241, -77.2292061 38.9217724, -77.2292247 38.9215371, -77.2292528 38.9211812, -77.2292533 38.9211746, -77.2292535 38.9210874, -77.2292474 38.921006, -77.2292336 38.9209226, -77.229214 38.9208499, -77.2291912 38.9207854, -77.229149 38.920681, -77.2290766 38.9205156, -77.2290412 38.9204383, -77.228945 38.920217, -77.2289063 38.9201333, -77.2287727 38.9198442, -77.2286988 38.9196844)",
"[8802587, 514554572]",False,2,residential,True,299.49,SR 5064,Pinnacle Drive,,"LINESTRING (-77.2286988 38.9196844, -77.2287727 38.9198442, -77.2289063 38.9201333, -77.228945 38.920217, -77.2290412 38.9204383, -77.2290766 38.9205156, -77.229149 38.920681, -77.2291912 38.9207854, -77.229214 38.9208499, -77.2292336 38.9209226, -77.2292474 38.921006, -77.2292535 38.9210874, -77.2292533 38.9211746, -77.2292528 38.9211812, -77.2292247 38.9215371, -77.2292061 38.9217724, -77.2291705 38.9222241, -77.229164 38.922306)",
765870350,False,2,residential,True,268.769,,Pinnacle Drive,,"LINESTRING (-77.2286988 38.9196844, -77.228867 38.91966, -77.229079 38.919627, -77.229315 38.9196, -77.229447 38.919601, -77.229574 38.919619, -77.229683 38.919648, -77.22978 38.919685, -77.229883 38.919741, -77.2299875 38.9198366, -77.230204 38.920044, -77.230316 38.920131, -77.230361 38.92016, -77.230476 38.920223, -77.230598 38.920272, -77.230721 38.920307, -77.230756 38.920313, -77.230856 38.92033, -77.230984 38.920338, -77.231032 38.9203362, -77.231117 38.920333, -77.231248 38.920314, -77.2314415 38.9202556)",
"[1085132968, 564667801]",False,2,"['residential', 'unclassified']","[False, True]",107.744,,Pinnacle Drive,,"LINESTRING (-77.2286988 38.9196844, -77.2277496 38.9198372, -77.2274791 38.9198803)",
698125106,True,4,tertiary,False,16.127,,,,"LINESTRING (-77.2257349 38.918712, -77.2258864 38.9186275)",
468897350,True,5,primary,False,118.382,SR 5064,International Drive,35 mph,"LINESTRING (-77.2257349 38.918712, -77.2257811 38.9187841, -77.2258267 38.9188592, -77.2259259 38.9191034, -77.2259822 38.9192745, -77.2260171 38.9194206, -77.2260618 38.9196544, -77.2260776 38.9197368)",
572983042,True,3,trunk,False,14.343,VA 7,Leesburg Pike,45 mph,"LINESTRING (-77.2263609 38.9155451, -77.2264848 38.9156308)",
468897362,True,2,primary,False,37.729,SR 950,International Drive,35 mph,"LINESTRING (-77.2263609 38.9155451, -77.2262736 38.9156449, -77.2261161 38.9158259)",
535528613,False,,unclassified,True,19.859,,Watson Street,,"LINESTRING (-77.227709 38.916417, -77.2278646 38.9162857)",
535528895,False,2,unclassified,False,15.244,,Watson Street,,"LINESTRING (-77.227709 38.916417, -77.2275954 38.9165218)",
"[1055468392, 535528894]",True,"['4', '3']",trunk,False,48.962,VA 7,Leesburg Pike,45 mph,"LINESTRING (-77.227709 38.916417, -77.2279996 38.9166029, -77.2281461 38.9166967)",
572983041,True,5,trunk,False,14.176,VA 7,Leesburg Pike,35 mph,"LINESTRING (-77.2266211 38.9154909, -77.226495 38.9154095)",
128825838,True,,primary,False,48.087,SR 950,Gallows Road,35 mph,"LINESTRING (-77.2266211 38.9154909, -77.2266946 38.9154197, -77.2267418 38.915374, -77.2269376 38.9151361)",
8816548,False,,unclassified,True,20.955,,Watson Street,,"LINESTRING (-77.2278646 38.9162857, -77.2280102 38.9161351)",
535528611,True,3,trunk,False,36.995,VA 7,Leesburg Pike,35 mph,"LINESTRING (-77.2278646 38.9162857, -77.2275318 38.9160768)",
535528613,False,,unclassified,False,19.859,,Watson Street,,"LINESTRING (-77.2278646 38.9162857, -77.227709 38.916417)",
535528614,True,3,trunk,False,107.768,VA 7,Leesburg Pike,35 mph,"LINESTRING (-77.2288407 38.9168878, -77.2278646 38.9162857)",
"[227892681, 572980990]",True,"['3', '5']",trunk,False,130.567,VA 7,Leesburg Pike,35 mph,"LINESTRING (-77.2301041 38.917763, -77.229878 38.9175813, -77.2296447 38.917408, -77.2294273 38.917255, -77.229157 38.9170786, -77.229118 38.9170545, -77.228988 38.9169744)",
8816549,False,2,residential,False,283.59700000000004,SR 950,Watson Street,,"LINESTRING (-77.2262812 38.9174305, -77.2266521 38.9176252, -77.2268556 38.917732, -77.2271214 38.9178716, -77.227425 38.918031, -77.227536 38.9180914, -77.2276053 38.9181253, -77.227685 38.918167, -77.2277986 38.9182459, -77.2281467 38.9185301, -77.2282068 38.9185773, -77.2282665 38.9186242, -77.2286576 38.9189318, -77.2287994 38.9190433)",
535528895,False,2,unclassified,True,152.14399999999998,,Watson Street,,"LINESTRING (-77.2262812 38.9174305, -77.2263476 38.9173835, -77.2267115 38.9171262, -77.226837 38.9170375, -77.2269351 38.9169681, -77.227033 38.9168989, -77.2271724 38.9168003, -77.227204 38.916778, -77.2273322 38.9166997, -77.2275126 38.9165778, -77.2275954 38.9165218)",
38263375,False,2,unclassified,False,49.1,,,,"LINESTRING (-77.2275954 38.9165218, -77.2280336 38.9168024)",
535528895,False,2,unclassified,True,15.244,,Watson Street,,"LINESTRING (-77.2275954 38.9165218, -77.227709 38.916417)",
535528895,False,2,unclassified,False,152.14399999999998,,Watson Street,,"LINESTRING (-77.2275954 38.9165218, -77.2275126 38.9165778, -77.2273322 38.9166997, -77.227204 38.916778, -77.2271724 38.9168003, -77.227033 38.9168989, -77.2269351 38.9169681, -77.226837 38.9170375, -77.2267115 38.9171262, -77.2263476 38.9173835, -77.2262812 38.9174305)",
"[468897336, 468897337, 468897335]",False,"['4', '5']",secondary,True,99.83200000000002,SR 677,Old Courthouse Road,35 mph,"LINESTRING (-77.233292 38.914576, -77.2331626 38.9145296, -77.2329559 38.9144555, -77.2327497 38.9143816, -77.232589 38.914324, -77.2324373 38.9142678, -77.232246 38.914197)",
"[1156971547, 468897332]",False,"['4', '5']",secondary,False,132.14899999999997,SR 677,Old Courthouse Road,35 mph,"LINESTRING (-77.233292 38.914576, -77.2337038 38.9147279, -77.2337791 38.9147557, -77.2339921 38.9148343, -77.2343525 38.9149663, -77.2344638 38.9150052, -77.2346328 38.9150643, -77.2346755 38.9150795)",
8839384,False,2,residential,False,12.083,,Boone Boulevard,,"LINESTRING (-77.2277075 38.9142131, -77.2275953 38.9141484)",
8839384,False,2,residential,True,436.708,,Boone Boulevard,,"LINESTRING (-77.2277075 38.9142131, -77.2277918 38.9142596, -77.2280469 38.9143993, -77.2284585 38.9146247, -77.228569 38.9146852, -77.2289854 38.9149193, -77.2293729 38.9151339, -77.2301075 38.9155556, -77.2301818 38.9155999, -77.2304556 38.9157633, -77.2307581 38.9159438, -77.230947 38.9160565, -77.2309629 38.9160631, -77.231137 38.9161352, -77.2317172 38.9163754, -77.2317925 38.9164047, -77.2318614 38.9164315)",
8825670,False,,unclassified,True,320.77700000000004,,Howard Avenue,,"LINESTRING (-77.2318614 38.9164315, -77.2317795 38.9164941, -77.2312308 38.9169364, -77.2310567 38.9170768, -77.2309176 38.917189, -77.2308236 38.9172648, -77.2305956 38.9174464, -77.2304723 38.9175236, -77.2303757 38.9175612, -77.2302872 38.9175737, -77.2302068 38.917553, -77.2301759 38.9175402, -77.2301275 38.9175201, -77.2299008 38.9173679, -77.2295439 38.9171212, -77.2293175 38.9169647, -77.2291024 38.9168257)",
8839384,False,2,residential,False,436.708,,Boone Boulevard,,"LINESTRING (-77.2318614 38.9164315, -77.2317925 38.9164047, -77.2317172 38.9163754, -77.231137 38.9161352, -77.2309629 38.9160631, -77.230947 38.9160565, -77.2307581 38.9159438, -77.2304556 38.9157633, -77.2301818 38.9155999, -77.2301075 38.9155556, -77.2293729 38.9151339, -77.2289854 38.9149193, -77.228569 38.9146852, -77.2284585 38.9146247, -77.2280469 38.9143993, -77.2277918 38.9142596, -77.2277075 38.9142131)",
228029168,False,2,residential,False,39.201,,Boone Boulevard,,"LINESTRING (-77.2318614 38.9164315, -77.2319901 38.9164797, -77.2320027 38.9164844, -77.2322683 38.9165866)",
228029175,False,,residential,True,45.282,,Howard Avenue,,"LINESTRING (-77.2318614 38.9164315, -77.2319528 38.916391, -77.2319864 38.9163761, -77.2323363 38.9162617)",
"[469113450, 469113451, 469113452, 469113453]",False,"['4', '5']",secondary,False,155.762,SR 677,Old Courthouse Road,35 mph,"LINESTRING (-77.2351815 38.9152515, -77.2352595 38.9152806, -77.235422 38.9153413, -77.2355756 38.9153987, -77.2356454 38.9154255, -77.2358799 38.9155154, -77.2359257 38.915533, -77.2361388 38.9156148, -77.2364392 38.9157407, -77.2365623 38.9157919, -77.2367831 38.9158903)",
"[469113454, 469113455]",False,"['4', '5']",secondary,True,47.772999999999996,SR 677,Old Courthouse Road,35 mph,"LINESTRING (-77.2351815 38.9152515, -77.2348345 38.9151336, -77.2346755 38.9150795)",
698134482,False,,residential,False,56.961,,Howard Avenue,,"LINESTRING (-77.2351815 38.9152515, -77.235116 38.915352, -77.2349005 38.915423, -77.2348595 38.9154365, -77.2346431 38.9155078)",
765870350,False,2,residential,False,56.073,,Pinnacle Drive,,"LINESTRING (-77.2319288 38.9199316, -77.231812 38.920047, -77.231684 38.920134, -77.231595 38.920186, -77.231501 38.920234, -77.2314415 38.9202556)",
765870347,False,2,residential,True,59.608000000000004,,William Tyson Street,,"LINESTRING (-77.2314415 38.9202556, -77.2314897 38.9202914, -77.2319397 38.9206259)",
765870350,False,2,residential,False,268.76900000000006,,Pinnacle Drive,,"LINESTRING (-77.2314415 38.9202556, -77.231248 38.920314, -77.231117 38.920333, -77.231032 38.9203362, -77.230984 38.920338, -77.230856 38.92033, -77.230756 38.920313, -77.230721 38.920307, -77.230598 38.920272, -77.230476 38.920223, -77.230361 38.92016, -77.230316 38.920131, -77.230204 38.920044, -77.2299875 38.9198366, -77.229883 38.919741, -77.22978 38.919685, -77.229683 38.919648, -77.229574 38.919619, -77.229447 38.919601, -77.229315 38.9196, -77.229079 38.919627, -77.228867 38.91966, -77.2286988 38.9196844)",
765870350,False,2,residential,True,56.073,,Pinnacle Drive,,"LINESTRING (-77.2314415 38.9202556, -77.231501 38.920234, -77.231595 38.920186, -77.231684 38.920134, -77.231812 38.920047, -77.2319288 38.9199316)",
"[468897336, 468897337, 468897335]",False,"['4', '5']",secondary,False,99.832,SR 677,Old Courthouse Road,35 mph,"LINESTRING (-77.232246 38.914197, -77.2324373 38.9142678, -77.232589 38.914324, -77.2327497 38.9143816, -77.2329559 38.9144555, -77.2331626 38.9145296, -77.233292 38.914576)",
60809469,True,,primary_link,False,52.264,,,,"LINESTRING (-77.2367831 38.9158903, -77.2368927 38.9160114, -77.2369719 38.9161274, -77.2369891 38.9161919, -77.2369867 38.916241, -77.236986 38.9162556, -77.2369675 38.9163148)",
"[469113450, 469113451, 469113452, 469113453]",False,"['4', '5']",secondary,True,155.762,SR 677,Old Courthouse Road,35 mph,"LINESTRING (-77.2367831 38.9158903, -77.2365623 38.9157919, -77.2364392 38.9157407, -77.2361388 38.9156148, -77.2359257 38.915533, -77.2358799 38.9155154, -77.2356454 38.9154255, -77.2355756 38.9153987, -77.235422 38.9153413, -77.2352595 38.9152806, -77.2351815 38.9152515)",
54781332,False,,residential,False,21.301,,Boone Boulevard,,"LINESTRING (-77.2357562 38.916693, -77.2358572 38.9168677)",
228029168,False,2,residential,False,58.25,,Boone Boulevard,,"LINESTRING (-77.2357562 38.916693, -77.2358052 38.9166777, -77.2361361 38.9165758, -77.2363814 38.9164986)",
228029168,False,2,residential,True,333.92900000000003,,Boone Boulevard,,"LINESTRING (-77.2357562 38.916693, -77.2354849 38.9167772, -77.2352587 38.9168475, -77.2352251 38.9168579, -77.2349518 38.9169564, -77.2344205 38.917148, -77.2341549 38.9172669, -77.2340615 38.9172765, -77.2335004 38.9170606, -77.2328939 38.916824, -77.2324667 38.9166603, -77.2322683 38.9165866)",
38263375,False,2,unclassified,True,49.1,,,,"LINESTRING (-77.2280336 38.9168024, -77.2275954 38.9165218)",
38263375,False,2,unclassified,False,66.069,,,,"LINESTRING (-77.2280336 38.9168024, -77.2282018 38.9169091, -77.2285558 38.9171352, -77.2286251 38.9171782)",
"[227895248, 572980944]",True,"['1', '2']",trunk_link,False,340.03999999999996,,,,"LINESTRING (-77.2288414 38.9194722, -77.2291339 38.9194567, -77.2293056 38.9194462, -77.229429 38.9194488, -77.2295336 38.9194551, -77.229634 38.919476, -77.229703 38.919496, -77.229836 38.919547, -77.229963 38.91962, -77.230065 38.919702, -77.230155 38.919795, -77.230322 38.919979, -77.230409 38.920048, -77.230499 38.920103, -77.230613 38.920153, -77.230732 38.920189, -77.230856 38.92021, -77.23098 38.920216, -77.231094 38.92021, -77.231205 38.920192, -77.231332 38.920155, -77.231465 38.920097, -77.231563 38.920035, -77.2317056 38.9199273, -77.2318734 38.9198022, -77.2319877 38.9197081, -77.2320007 38.9196936, -77.2320265 38.919665, -77.2320904 38.9195938)",
965542258,True,2,primary,False,197.56599999999997,VA 123,Chain Bridge Road,45 mph,"LINESTRING (-77.2288414 38.9194722, -77.2293753 38.9193861, -77.2297813 38.9193267, -77.2300799 38.9192802, -77.2303929 38.9192248, -77.2307772 38.919145, -77.2310691 38.9190847)",
"[50534304, 50534305]",True,"['3', '2']",primary,False,313.07,VA 123,Chain Bridge Road,45 mph,"LINESTRING (-77.2310691 38.9190847, -77.2312879 38.9190177, -77.2316002 38.9189188, -77.2318365 38.9188376, -77.2320104 38.9187619, -77.2322697 38.9186491, -77.232561 38.918516, -77.232893 38.918353, -77.233069 38.918253, -77.2333144 38.9181128, -77.2335128 38.9179918, -77.2337965 38.9178335, -77.2341633 38.9176476)",yes
295706626,True,2,primary,False,18.383,SR 5064,International Drive,35 mph,"LINESTRING (-77.2260776 38.9197368, -77.2261023 38.919901)",
698125098,True,3,primary,False,18.092,SR 5064,International Drive,35 mph,"LINESTRING (-77.2263143 38.9198704, -77.2262979 38.9197082)",
"[1071901682, 227895246]",True,3,primary,False,223.10500000000002,VA 123,Chain Bridge Road,45 mph,"LINESTRING (-77.2263143 38.9198704, -77.2264762 38.9198474, -77.22755 38.919695, -77.2286756 38.9195003, -77.2288414 38.9194722)",
468895808,True,3,primary,False,19.322,VA 123,Chain Bridge Road,,"LINESTRING (-77.2262979 38.9197082, -77.2260776 38.9197368)",
468897347,True,3,primary,False,37.713,SR 5064,International Drive,35 mph,"LINESTRING (-77.2262979 38.9197082, -77.226283 38.9196221, -77.2262556 38.919434, -77.2262414 38.919372)",
315382510,True,3,primary,False,18.654,VA 123,Chain Bridge Road,,"LINESTRING (-77.2261023 38.919901, -77.2263143 38.9198704)",
315382511,True,3,primary,False,67.968,SR 6034,International Drive,40 mph,"LINESTRING (-77.2261023 38.919901, -77.2261233 38.9200563, -77.2261405 38.9202115, -77.2261619 38.9203638, -77.226162 38.9205099)",
687358735,True,4,primary,False,65.86500000000001,SR 6034,International Drive,40 mph,"LINESTRING (-77.226162 38.9205099, -77.2261485 38.9206852, -77.2261083 38.9209502, -77.2260927 38.9210996)",
468897346,True,4,primary,False,11.223,SR 6034,International Drive,40 mph,"LINESTRING (-77.2261922 38.9221517, -77.2262009 38.9222524)",
60809469,True,,primary_link,False,39.543,,,,"LINESTRING (-77.2369675 38.9163148, -77.2369215 38.9164208, -77.2368704 38.9164797, -77.2368001 38.9165326, -77.236697 38.9165864)",
228029168,False,2,residential,True,54.67099999999999,,Boone Boulevard,,"LINESTRING (-77.2369675 38.9163148, -77.2367643 38.9163782, -77.2363814 38.9164986)",
295706621,True,3,primary,False,117.324,SR 6034,International Drive,40 mph,"LINESTRING (-77.2260927 38.9210996, -77.2261046 38.9213253, -77.2261566 38.9217808, -77.2261922 38.9221517)",
38263375,False,2,unclassified,True,224.958,,,,"LINESTRING (-77.2262414 38.919372, -77.2264206 38.9193763, -77.2265914 38.9193733, -77.2267607 38.9193601, -77.2268006 38.9193543, -77.2272035 38.9192954, -77.2273235 38.9192779, -77.2285643 38.9190965, -77.2287994 38.9190433)",
"[1071901683, 468897351]",True,"['4', '3']",primary,False,88.51100000000001,SR 5064,International Drive,35 mph,"LINESTRING (-77.2262414 38.919372, -77.2262236 38.9193058, -77.2261471 38.9191095, -77.2260618 38.9189303, -77.2259295 38.9186983, -77.2258864 38.9186275)",
468897364,True,3,primary,False,19.521,SR 950,International Drive,35 mph,"LINESTRING (-77.2264848 38.9156308, -77.2266211 38.9154909)",
171848081,True,3,trunk,False,52.879000000000005,VA 7,Leesburg Pike,45 mph,"LINESTRING (-77.2264848 38.9156308, -77.2265757 38.9156893, -77.2269548 38.9159348)",
"[469112061, 469112062]",True,"['4', '3']",primary,False,21.34,VA 123,Chain Bridge Road,35 mph,"LINESTRING (-77.236697 38.9165864, -77.236535 38.9166417, -77.2364709 38.9166631)",
54781332,False,,residential,False,10.624,,Boone Boulevard,,"LINESTRING (-77.2358572 38.9168677, -77.2359068 38.9169551)",
54781332,False,,residential,True,21.301,,Boone Boulevard,,"LINESTRING (-77.2358572 38.9168677, -77.2357562 38.916693)",
50534301,True,2,primary,False,178.824,VA 123,Chain Bridge Road,35 mph,"LINESTRING (-77.2358572 38.9168677, -77.2355474 38.9169718, -77.2351055 38.9171181, -77.234665 38.917287, -77.2342553 38.9174608, -77.234008 38.9175809)",
136339523,True,2,primary,False,216.994,VA 123,Chain Bridge Road,35 mph,"LINESTRING (-77.234008 38.9175809, -77.2338412 38.9176682, -77.2336561 38.9177716, -77.2333164 38.9179677, -77.233185 38.9180453, -77.2329764 38.9181655, -77.2327464 38.9182863, -77.2324849 38.9184198, -77.2322103 38.9185438, -77.2319222 38.9186591)",
"[227895249, 931063036]",True,"['1', '2']",trunk_link,False,277.4120000000001,,,,"LINESTRING (-77.234008 38.9175809, -77.2335503 38.9177793, -77.2333214 38.9178795, -77.2332001 38.9179129, -77.2331136 38.9179271, -77.233 38.91793, -77.232873 38.9179276, -77.232725 38.917903, -77.232608 38.917868, -77.232492 38.917819, -77.232396 38.917761, -77.232266 38.917695, -77.232146 38.917651, -77.232004 38.917615, -77.231947 38.917605, -77.231822 38.917595, -77.231696 38.9176, -77.231579 38.917619, -77.231474 38.917648, -77.231368 38.917691, -77.231267 38.917749, -77.23112 38.917864)",
54781332,False,,residential,False,27.331,,Boone Boulevard,,"LINESTRING (-77.2359068 38.9169551, -77.2360115 38.917187)",
54781332,False,,residential,True,10.624,,Boone Boulevard,,"LINESTRING (-77.2359068 38.9169551, -77.2358572 38.9168677)",
468897352,True,3,primary,False,15.564,SR 5064,International Drive,35 mph,"LINESTRING (-77.2258864 38.9186275, -77.2258086 38.9185013)",
"[468897368, 128825838]",True,3,primary,False,122.371,SR 950,Gallows Road,35 mph,"LINESTRING (-77.2269376 38.9151361, -77.2270797 38.9149608, -77.2272997 38.9146874, -77.2273834 38.9145918, -77.2275572 38.9143931, -77.2276539 38.9142773, -77.2277075 38.9142131)",
535541537,True,3,trunk,False,84.45500000000001,VA 7,Leesburg Pike,45 mph,"LINESTRING (-77.2269548 38.9159348, -77.2270347 38.9159859, -77.227709 38.916417)",
128825841,True,,trunk_link,False,80.186,,,,"LINESTRING (-77.2267931 38.9150847, -77.2266613 38.9151924, -77.2265299 38.9152509, -77.2264697 38.9152606, -77.2264172 38.9152592, -77.2263046 38.9152363, -77.2259991 38.9150973)",
171849722,True,4,primary,False,44.379999999999995,SR 950,Gallows Road,35 mph,"LINESTRING (-77.2267931 38.9150847, -77.2265639 38.9153344, -77.226495 38.9154095)",
535541548,True,3,trunk,False,16.513,VA 7,Leesburg Pike,35 mph,"LINESTRING (-77.2259991 38.9150973, -77.2258505 38.9150041)",
128825844,True,1,trunk_link,False,79.365,,,,"LINESTRING (-77.2270954 38.915796, -77.2269791 38.9156745, -77.2269242 38.9155869, -77.2268922 38.9154948, -77.2268665 38.9154209, -77.2268732 38.9152905, -77.2269376 38.9151361)",
917681735,True,5,trunk,False,53.244,VA 7,Leesburg Pike,35 mph,"LINESTRING (-77.2270954 38.915796, -77.2267087 38.915548, -77.2266211 38.9154909)",
8799816,True,1,trunk_link,False,316.1000000000001,,,,"LINESTRING (-77.2313561 38.9188062, -77.2312244 38.9186257, -77.2311664 38.9185238, -77.2311293 38.918444, -77.2311165 38.918401, -77.2311059 38.9183656, -77.231096 38.918298, -77.231101 38.918209, -77.231127 38.918113, -77.231172 38.918025, -77.231235 38.917943, -77.2312443 38.9179346, -77.23131 38.917875, -77.231403 38.917814, -77.231514 38.917763, -77.231621 38.917732, -77.231737 38.917713, -77.231852 38.91771, -77.231966 38.91772, -77.232053 38.917737, -77.232149 38.917772, -77.232227 38.917817, -77.23229 38.91787, -77.232343 38.917933, -77.232381 38.918007, -77.2324089 38.9180817, -77.232415 38.9181316, -77.2324117 38.918192, -77.2324018 38.918245, -77.2323689 38.9183196, -77.232338 38.918362, -77.2323142 38.9183948, -77.2322362 38.9184729, -77.2321395 38.9185372, -77.2319222 38.9186591)",
535658888,True,3,trunk,False,86.144,VA 7,Leesburg Pike,35 mph,"LINESTRING (-77.2313561 38.9188062, -77.2311704 38.9186578, -77.230678 38.918239)",
572983043,True,,primary,False,19.025,SR 950,International Drive,35 mph,"LINESTRING (-77.226495 38.9154095, -77.2263609 38.9155451)",
535541548,True,3,trunk,False,55.192,VA 7,Leesburg Pike,35 mph,"LINESTRING (-77.226495 38.9154095, -77.2264343 38.9153696, -77.2259991 38.9150973)",
535658885,True,3,trunk,False,78.078,VA 7,Leesburg Pike,35 mph,"LINESTRING (-77.2314561 38.9190943, -77.2320904 38.9195938)",
227892587,True,1,trunk_link,False,336.65599999999995,,,,"LINESTRING (-77.2314561 38.9190943, -77.2315881 38.9192939, -77.2316416 38.9193887, -77.2316673 38.9194652, -77.231682 38.9195603, -77.23168 38.919647, -77.231648 38.919741, -77.231597 38.919827, -77.231527 38.919907, -77.23144 38.919976, -77.231345 38.92003, -77.231236 38.920072, -77.231124 38.920098, -77.231007 38.92011, -77.230883 38.920106, -77.230768 38.920087, -77.230668 38.920056, -77.230618 38.920038, -77.230537 38.919997, -77.230463 38.919945, -77.230398 38.919879, -77.230347 38.919803, -77.230316 38.91972, -77.230305 38.919634, -77.230314 38.919549, -77.230348 38.919458, -77.230398 38.919382, -77.2304625 38.9193249, -77.2305501 38.9192673, -77.2306601 38.9192172, -77.2308076 38.9191692, -77.2310691 38.9190847)",
8804818,False,2,unclassified,False,214.903,,Greensboro Station Place,,"LINESTRING (-77.2333766 38.9211195, -77.2338977 38.9216322, -77.2339885 38.9217258, -77.2340522 38.9217914, -77.234267 38.922013, -77.2344115 38.9221621, -77.2345305 38.9222848, -77.2346639 38.9224283, -77.2347298 38.922514, -77.2347573 38.922556, -77.2347743 38.9225843, -77.2348053 38.9226448, -77.2348251 38.9226829)",
1085199326,False,2,unclassified,False,28.707,,Greenboro Station Place,,"LINESTRING (-77.2333766 38.9211195, -77.2335132 38.9210379, -77.2336426 38.9209652)",
"[592551099, 1191307014]",False,2,residential,True,92.21,,Greensboro Station Place,,"LINESTRING (-77.2333766 38.9211195, -77.2331749 38.9212418, -77.2326876 38.9215268, -77.2325997 38.9215803, -77.23256 38.9216083, -77.2325346 38.9216274)",
535658886,True,3,trunk,False,82.212,VA 7,Leesburg Pike,35 mph,"LINESTRING (-77.2307998 38.9185596, -77.2314561 38.9190943)",
"[468895269, 535528615]",True,"['4', '3']",trunk,False,88.89099999999999,VA 7,Leesburg Pike,45 mph,"LINESTRING (-77.229752 38.9177722, -77.2298982 38.9178783, -77.2302195 38.9181189, -77.230452 38.9182959, -77.2304923 38.9183265)",
