osmid,name,highway,oneway,reversed,length,geometry,lanes,bridge,maxspeed,tunnel
"[671419656, 826782834, 700238083, 700238069]",4th Street,tertiary,False,True,165.01200000000003,"LINESTRING (-122.7123775 38.4411978, -122.7124565 38.4411766, -122.7125939 38.4411192, -122.7127439 38.4410479, -122.7130536 38.4408808, -122.7133984 38.4407341, -122.7134387 38.4407185, -122.7135699 38.4406675, -122.7137471 38.4405992, -122.7139231 38.4405297, -122.7140324 38.4404814)",2,,,
"[700238072, 883689617, 700238062, 700238078]",4th Street,tertiary,False,False,164.79799999999997,"LINESTRING (-122.7123775 38.4411978, -122.712307 38.4412287, -122.7120762 38.4413298, -122.7114269 38.4416285, -122.7110551 38.4418081, -122.7108655 38.4418873, -122.71074 38.4419398)",2,,,
1077584417,D Street,residential,False,False,83.673,"LINESTRING (-122.7123775 38.4411978, -122.7124487 38.4412953, -122.7126497 38.4415703, -122.7126921 38.441627, -122.7128062 38.4417827, -122.7128549 38.4418508)",,,,
"[1078793529, 1078793530]",D Street,residential,False,True,101.563,"LINESTRING (-122.7123775 38.4411978, -122.7123405 38.4411472, -122.7120148 38.440701, -122.7118638 38.4404823, -122.7118076 38.440401)",,,,
7715470,Cherry Street,residential,False,False,202.226,"LINESTRING (-122.7171209 38.4446694, -122.716964 38.4446655, -122.716706 38.4446591, -122.7148991 38.4446142, -122.7148 38.4446118)",,,,
1078799889,Mendocino Avenue,secondary,False,True,97.18700000000001,"LINESTRING (-122.7171209 38.4446694, -122.7170464 38.4445684, -122.7169118 38.4443825, -122.7168641 38.4443171, -122.716568 38.4439102)",,,,
7715470,Cherry Street,residential,False,False,107.13799999999999,"LINESTRING (-122.7148 38.4446118, -122.7147263 38.4446097, -122.7136434 38.4445788, -122.7135706 38.4445767)",,,,
7715470,Cherry Street,residential,False,True,202.22599999999997,"LINESTRING (-122.7148 38.4446118, -122.7148991 38.4446142, -122.716706 38.4446591, -122.716964 38.4446655, -122.7171209 38.4446694)",,,,
7716255,Humboldt Street,tertiary,False,True,189.565,"LINESTRING (-122.7148 38.4446118, -122.7148042 38.4445483, -122.7148334 38.4440994, -122.7147473 38.4439755, -122.7147072 38.4439178, -122.7142333 38.4432943, -122.7141488 38.4431819, -122.7141108 38.4431319, -122.714064 38.4430714)",,,,
7715470,Cherry Street,residential,False,False,106.44,"LINESTRING (-122.7135706 38.4445767, -122.7135033 38.4445748, -122.7124249 38.4445441, -122.7123492 38.4445421)",,,,
7715470,Cherry Street,residential,False,True,107.13799999999999,"LINESTRING (-122.7135706 38.4445767, -122.7136434 38.4445788, -122.7147263 38.4446097, -122.7148 38.4446118)",,,,
7717151,Orchard Street,residential,False,True,137.76299999999998,"LINESTRING (-122.7135706 38.4445767, -122.7135736 38.4445138, -122.7136117 38.4437256, -122.7134094 38.4434418, -122.7133707 38.4433875)",,,,
7715470,Cherry Street,residential,False,True,123.501,"LINESTRING (-122.7109318 38.4445071, -122.7110793 38.4445108, -122.7122812 38.4445404, -122.7123492 38.4445421)",,,,
1078798619,E Street,tertiary,False,True,73.26400000000001,"LINESTRING (-122.7109318 38.4445071, -122.7109373 38.4444407, -122.7109717 38.4440238, -122.7110318 38.4438557)",2,,,
7715524,Ross Street,residential,True,False,164.95700000000002,"LINESTRING (-122.7152633 38.4421415, -122.7153599 38.442098, -122.7156113 38.4419853, -122.7160451 38.4417907, -122.7161393 38.4417484, -122.7168019 38.4414507, -122.7169067 38.441404)",,,,
405771628,Mendocino Avenue,secondary,False,False,76.116,"LINESTRING (-122.7152633 38.4421415, -122.7154879 38.4424634, -122.7156379 38.4426695, -122.715689 38.4427393)",,,,
405771628,Mendocino Avenue,secondary,False,True,132.31,"LINESTRING (-122.7152633 38.4421415, -122.7152501 38.4421241, -122.7149705 38.4417466, -122.7147886 38.4415013, -122.7145576 38.4411897, -122.7145007 38.4411124)",,,,
949590525,Morgan Street,secondary,True,False,17.003999999999998,"LINESTRING (-122.7193306 38.439862, -122.7194161 38.4399707, -122.7194349 38.4399912)",2,,,
"[949590529, 949590524, 7708877]","['A Street', '6th Street']",tertiary,False,False,185.15099999999998,"LINESTRING (-122.7193306 38.439862, -122.7192189 38.4399176, -122.7189532 38.4400508, -122.7184111 38.440322, -122.7183682 38.4404027, -122.7183853 38.4404901, -122.7184368 38.4405842, -122.7185277 38.4407189, -122.7186138 38.4408465, -122.7187544 38.4410548)",3,,,
31706134,Morgan Street,secondary,True,False,108.89100000000002,"LINESTRING (-122.7177828 38.4376764, -122.7179048 38.437828, -122.7183692 38.4384609, -122.7184137 38.4385217)",2,,,
"[526621280, 516026153, 620247498, 526621279]",3rd Street,secondary,False,False,272.673,"LINESTRING (-122.7177828 38.4376764, -122.7174419 38.4378299, -122.7170894 38.4379903, -122.7157557 38.438598, -122.7152022 38.4388455, -122.7150723 38.4389035)","['4', '5']",,30 mph,yes
620247499,3rd Street,secondary,False,True,108.29400000000001,"LINESTRING (-122.7177828 38.4376764, -122.7178946 38.4376194, -122.7185225 38.437311, -122.7188391 38.4371628)",,,,
31706134,Morgan Street,secondary,True,False,79.77799999999999,"LINESTRING (-122.7184137 38.4385217, -122.7184558 38.4385819, -122.7187705 38.4390493, -122.7188427 38.4391556)",2,,,
"[700238067, 700238071]",4th Street,residential,False,True,110.19600000000001,"LINESTRING (-122.7184137 38.4385217, -122.7185121 38.4384786, -122.7189836 38.4382569, -122.7190277 38.4382288, -122.7190696 38.4381996, -122.719109 38.4381725, -122.7191514 38.4381494, -122.719409 38.4380304, -122.719484 38.4379967)",,,,
405771630,Riley Street,residential,False,True,137.16899999999998,"LINESTRING (-122.7155844 38.4438833, -122.7149924 38.4430933, -122.7149541 38.4430285, -122.7148644 38.4428923, -122.7148101 38.4428097)",,,,
516667939,Mendocino Avenue,secondary,False,True,81.157,"LINESTRING (-122.7140324 38.4404814, -122.7140858 38.4405534, -122.7144483 38.4410423, -122.7145007 38.4411124)",,,,
"[671419656, 826782834, 700238083, 700238069]",4th Street,tertiary,False,False,165.012,"LINESTRING (-122.7140324 38.4404814, -122.7139231 38.4405297, -122.7137471 38.4405992, -122.7135699 38.4406675, -122.7134387 38.4407185, -122.7133984 38.4407341, -122.7130536 38.4408808, -122.7127439 38.4410479, -122.7125939 38.4411192, -122.7124565 38.4411766, -122.7123775 38.4411978)",2,,,
"[700238073, 7722541]",4th Street,tertiary,False,True,165.58200000000002,"LINESTRING (-122.7140324 38.4404814, -122.7141512 38.440424, -122.7144727 38.4402646, -122.7145838 38.4402116, -122.715022 38.4400067, -122.71553 38.4397634, -122.7156533 38.4397033)",2,,,
"[692098980, 1078796565]",E Street,tertiary,False,False,102.76400000000001,"LINESTRING (-122.710157 38.4411364, -122.710218 38.4412248, -122.7103034 38.4413487, -122.7106893 38.4418712, -122.71074 38.4419398)",2,,,
1078796634,E Street,tertiary,False,True,78.25399999999999,"LINESTRING (-122.710157 38.4411364, -122.7100981 38.4410589, -122.7097448 38.4405934, -122.7096978 38.4405315)",,,,
"[1078793528, 1094693959]",3rd Street,secondary,False,True,165.406,"LINESTRING (-122.710157 38.4411364, -122.7102773 38.4410822, -122.7105205 38.4409726, -122.7108295 38.4408438, -122.7108619 38.4408307, -122.7117016 38.4404492, -122.7118076 38.440401)",2,,,
"[700238072, 700238062, 883689617, 700238078]",4th Street,tertiary,False,True,164.798,"LINESTRING (-122.71074 38.4419398, -122.7108655 38.4418873, -122.7110551 38.4418081, -122.7114269 38.4416285, -122.7120762 38.4413298, -122.712307 38.4412287, -122.7123775 38.4411978)",2,,,
"[692098980, 1078796565]",E Street,tertiary,False,True,102.764,"LINESTRING (-122.71074 38.4419398, -122.7106893 38.4418712, -122.7103034 38.4413487, -122.710218 38.4412248, -122.710157 38.4411364)",2,,,
1094514995,E Street,tertiary,False,False,82.756,"LINESTRING (-122.71074 38.4419398, -122.7108182 38.4420434, -122.7111714 38.4425111, -122.7112224 38.442581)",2,,,
1078798619,E Street,tertiary,False,True,28.194,"LINESTRING (-122.7110318 38.4438557, -122.7112149 38.4436466)",2,,,
7720770,King Street,residential,False,True,102.077,"LINESTRING (-122.7110318 38.4438557, -122.7109526 38.4437752, -122.710955 38.4437263, -122.710962 38.4435834, -122.7105612 38.4430436)",,,,
1078798619,E Street,tertiary,False,False,73.26400000000001,"LINESTRING (-122.7110318 38.4438557, -122.7109717 38.4440238, -122.7109373 38.4444407, -122.7109318 38.4445071)",2,,,
"[41277401, 692098988, 41277399]",A Street,residential,False,True,334.575,"LINESTRING (-122.7178446 38.4396027, -122.7176443 38.4393258, -122.717601 38.4392659, -122.7174069 38.4389976, -122.717381 38.4389663, -122.7172316 38.4387875, -122.7168641 38.4383475, -122.716608 38.438006, -122.7163604 38.4376722, -122.7160593 38.4372631, -122.7160139 38.4372021, -122.7159266 38.4370846, -122.715878 38.4370191)",,yes,,
"[1083716034, 691942948]",5th Street,residential,False,True,100.14200000000001,"LINESTRING (-122.7178446 38.4396027, -122.7187258 38.4392076, -122.7187406 38.4392007, -122.7188427 38.4391556)",,,,building_passage
691942949,5th Street,residential,False,False,163.852,"LINESTRING (-122.7178446 38.4396027, -122.7177712 38.4396374, -122.7174326 38.4397976, -122.7173554 38.4398447, -122.717321 38.4398918, -122.717321 38.439959, -122.7175956 38.4403414, -122.7178833 38.4407421)",,,,
691942949,5th Street,residential,False,True,163.852,"LINESTRING (-122.7178833 38.4407421, -122.7175956 38.4403414, -122.717321 38.439959, -122.717321 38.4398918, -122.7173554 38.4398447, -122.7174326 38.4397976, -122.7177712 38.4396374, -122.7178446 38.4396027)",,,,
7708877,A Street,tertiary,False,False,36.727,"LINESTRING (-122.7187544 38.4410548, -122.7188158 38.4411709, -122.7188302 38.4412828, -122.7188043 38.4413727)",,,,
"[949590529, 949590524, 7708877]","['6th Street', 'A Street']",tertiary,False,True,185.15099999999998,"LINESTRING (-122.7187544 38.4410548, -122.7186138 38.4408465, -122.7185277 38.4407189, -122.7184368 38.4405842, -122.7183853 38.4404901, -122.7183682 38.4404027, -122.7184111 38.440322, -122.7189532 38.4400508, -122.7192189 38.4399176, -122.7193306 38.439862)",3,,,
31850518,7th Street,tertiary,False,False,113.01799999999999,"LINESTRING (-122.7185302 38.4416002, -122.718065 38.4417467, -122.7174442 38.4419504, -122.7174312 38.4419546, -122.7173309 38.4419883)",,,,
31850518,7th Street,tertiary,False,True,35.443,"LINESTRING (-122.7185302 38.4416002, -122.7186899 38.4415056, -122.7187571 38.441448, -122.7188043 38.4413727)",,,,
31850661,7th Street,tertiary,True,False,51.509,"LINESTRING (-122.7185302 38.4416002, -122.7186659 38.4415882, -122.7187644 38.4415674, -122.7189621 38.441498, -122.7190864 38.4414544)",,,,
31850627,A Street,tertiary,True,False,53.870000000000005,"LINESTRING (-122.7190864 38.4414544, -122.7190714 38.4413922, -122.7189486 38.441225, -122.7187544 38.4410548)",,,,
186409205,A Street,tertiary,False,True,26.206000000000003,"LINESTRING (-122.7190864 38.4414544, -122.7189336 38.4414139, -122.7188899 38.4413999, -122.7188043 38.4413727)",,,,
675627634,A Street,tertiary,False,False,74.55300000000001,"LINESTRING (-122.7190864 38.4414544, -122.7191143 38.4414942, -122.7191236 38.4415076, -122.719497 38.4420427)",,,,
31715739,Sonoma Avenue,tertiary,False,False,188.757,"LINESTRING (-122.7115831 38.4368869, -122.7114325 38.4369767, -122.710497 38.4376163, -122.7100506 38.4379484, -122.7099632 38.4380134)",,,,
31715739,Sonoma Avenue,tertiary,False,True,66.929,"LINESTRING (-122.7115831 38.4368869, -122.7116661 38.4368325, -122.7117157 38.4368019, -122.7119486 38.4367348, -122.71216 38.4366911, -122.7122865 38.4366667)",,,,
116258616,,secondary_link,True,False,80.466,"LINESTRING (-122.7115831 38.4368869, -122.7118001 38.4368986, -122.711953 38.4369091, -122.71206 38.4369477, -122.7121173 38.4369761, -122.7121515 38.4369932, -122.7121767 38.4370107, -122.7122239 38.4370436, -122.7123562 38.4371908)",,,,
692098982,Santa Rosa Avenue,secondary,False,False,58.592999999999996,"LINESTRING (-122.7123562 38.4371908, -122.7123457 38.4371121, -122.7123285 38.4369824, -122.7123 38.4367708, -122.7122865 38.4366667)",,,,
"[620247492, 692098982]",Santa Rosa Avenue,secondary,False,True,121.901,"LINESTRING (-122.7123562 38.4371908, -122.7123979 38.4374994, -122.7124077 38.437582, -122.7124405 38.4378369, -122.7124977 38.4381715, -122.712521 38.4382792)",4,,,
"[692640820, 277147933]",B Street,residential,False,False,93.807,"LINESTRING (-122.7187789 38.4439087, -122.718767 38.444243, -122.7187637 38.4443366, -122.7187574 38.4445145, -122.7187489 38.444752)",,,,
277147936,B Street,residential,True,False,35.623,"LINESTRING (-122.7187789 38.4439087, -122.7185937 38.4436682, -122.718568 38.4436342)",,,,
7716655,B Street,residential,False,True,40.482,"LINESTRING (-122.7179357 38.4431153, -122.7179558 38.4429882, -122.7179315 38.4428529, -122.7179197 38.4428146, -122.717898 38.4427571)",,,,
696077991,Healdsburg Avenue,residential,False,False,85.556,"LINESTRING (-122.7179357 38.4431153, -122.7179304 38.4431479, -122.7179145 38.4432445, -122.717873 38.4434703, -122.717851 38.4436366, -122.7178128 38.4438786)",,,,
277147936,B Street,residential,True,False,54.766999999999996,"LINESTRING (-122.7182227 38.4431789, -122.718021 38.4429163, -122.717898 38.4427571)",,,,
547327971,,unclassified,True,False,26.436,"LINESTRING (-122.7182227 38.4431789, -122.7181402 38.4431436, -122.718015 38.4431155, -122.7179357 38.4431153)",,,,
277147936,B Street,residential,True,False,58.887,"LINESTRING (-122.718568 38.4436342, -122.7185067 38.4435531, -122.7184321 38.4434556, -122.7182725 38.4432471, -122.7182227 38.4431789)",,,,
