osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,width,access
19565760,West Washington Street,residential,False,False,88.399,"LINESTRING (-87.3633687 36.5238159, -87.3626311 36.5237478, -87.3623859 36.5237251)",,,,,
317388298,South Riverside Drive,primary,False,False,157.17,"LINESTRING (-87.3633687 36.5238159, -87.3633289 36.5248003, -87.3633262 36.524866, -87.3633241 36.5249185, -87.3633456 36.5252283)",5,US 41A Bypass;SR 48,,,
317388298,South Riverside Drive,primary,False,True,157.17000000000002,"LINESTRING (-87.3633456 36.5252283, -87.3633241 36.5249185, -87.3633262 36.524866, -87.3633289 36.5248003, -87.3633687 36.5238159)",5,US 41A Bypass;SR 48,,,
"[373920578, 425539437]",South Riverside Drive,primary,False,False,294.23,"LINESTRING (-87.3633456 36.5252283, -87.3634116 36.5256293, -87.363461 36.5258202, -87.3635494 36.5261464, -87.3635614 36.5261905, -87.3636082 36.526558, -87.36361 36.526577, -87.3636348 36.5268398, -87.3636694 36.5273231, -87.3637073 36.5278537)",5,US 41A Bypass;SR 48,40 mph,20,
532071296,Commerce Street,tertiary,False,True,100.838,"LINESTRING (-87.3633456 36.5252283, -87.3628541 36.5253421, -87.3627956 36.5253556, -87.3626717 36.5253843, -87.3625317 36.525413, -87.3622578 36.5254693)",2,,30 mph,,
107521273,South 2nd Street,secondary,True,False,146.58499999999998,"LINESTRING (-87.3587211 36.5276077, -87.3587011 36.5275473, -87.3584998 36.5269548, -87.3584859 36.5269139, -87.358315 36.5264245, -87.3582844 36.526337)",2,,30,,
345752310,Franklin Street,tertiary,False,False,150.02,"LINESTRING (-87.3587211 36.5276077, -87.3587867 36.5275931, -87.3594995 36.5274458, -87.3602756 36.5272854, -87.3603468 36.5272706)",,,,,
345752310,Franklin Street,tertiary,False,True,80.487,"LINESTRING (-87.3587211 36.5276077, -87.3586634 36.5276188, -87.3585382 36.5276457, -87.3582131 36.5277122, -87.3578487 36.5277879)",,,,,
304953856,Strawberry Alley,residential,True,False,150.60199999999998,"LINESTRING (-87.3588939 36.5281159, -87.3589857 36.5280963, -87.3592901 36.528026, -87.3594913 36.5279801, -87.3595705 36.5279626, -87.3596846 36.5279368, -87.359815 36.5279073, -87.3604267 36.5277688, -87.3605162 36.5277486)",,,,,
"[316083234, 19571299, 316083230]",Legion Street,residential,False,True,81.46499999999999,"LINESTRING (-87.3588939 36.5281159, -87.3588084 36.5281321, -87.358773 36.5281404, -87.3587303 36.5281503, -87.3587163 36.5281538, -87.3583489 36.5282434, -87.3581188 36.5283021, -87.3580779 36.5283121, -87.3580206 36.5283258)",,,,,
316083238,North 2nd Street,secondary,True,False,58.580999999999996,"LINESTRING (-87.3588939 36.5281159, -87.3588714 36.5280494, -87.358743 36.5276703, -87.3587211 36.5276077)",,,,,
342781112,North 2nd Street,secondary,True,False,82.71799999999999,"LINESTRING (-87.3591386 36.5288333, -87.3591171 36.5287703, -87.3590917 36.5286957, -87.3590609 36.5286055, -87.3590353 36.5285305, -87.3589364 36.5282359, -87.3589248 36.5281989, -87.3588939 36.5281159)",,,,,
345603752,Main Street,unclassified,False,False,148.876,"LINESTRING (-87.3591386 36.5288333, -87.3592138 36.5288169, -87.3592392 36.5288114, -87.3595583 36.5287418, -87.3596824 36.5287148, -87.359746 36.5287009, -87.359844 36.528679, -87.3598823 36.5286704, -87.3599671 36.5286521, -87.3601803 36.5286059, -87.360198 36.5286021, -87.360608 36.52851, -87.3606528 36.5284999, -87.3607454 36.5284791)",,,,,
377172301,Main Street,unclassified,False,True,83.639,"LINESTRING (-87.3591386 36.5288333, -87.3590656 36.5288434, -87.3590369 36.5288489, -87.3588341 36.5288921, -87.3582992 36.5290074, -87.358236 36.5290294)",,,,,
89754679,North 2nd Street,secondary,True,False,65.892,"LINESTRING (-87.3593321 36.5294051, -87.3593259 36.5293868, -87.3593045 36.5293235, -87.3592575 36.5291846, -87.3592222 36.5290802, -87.3591647 36.5289111, -87.3591576 36.5288872, -87.3591386 36.5288333)",,,,,
376758705,Foster Street,residential,False,True,83.884,"LINESTRING (-87.3593321 36.5294051, -87.3592571 36.5294205, -87.3584875 36.5295805, -87.3584228 36.5295927)",,,,,
89754679,North 2nd Street,secondary,True,False,82.92,"LINESTRING (-87.3595669 36.5301259, -87.3595521 36.5300447, -87.359502 36.5299029, -87.3594085 36.5296427, -87.3593625 36.529495, -87.3593321 36.5294051)",,,,,
107521461,College Street,primary,False,False,83.633,"LINESTRING (-87.3595669 36.5301259, -87.3593968 36.5301714, -87.359335 36.5301879, -87.359234 36.5302096, -87.3588022 36.5303023, -87.3587784 36.5303074, -87.3586675 36.5303333)",4,US 41A; SR 48; SR 76,40 mph,,yes
316083180,College Street,primary,False,True,146.33700000000002,"LINESTRING (-87.3595669 36.5301259, -87.3596699 36.5301027, -87.3597177 36.530093, -87.3600571 36.5300191, -87.3610259 36.5298083, -87.3611477 36.5297818)",2,SR 48,,,
"[268843347, 527985350, 527985351]",North 2nd Street,primary,False,False,142.092,"LINESTRING (-87.3595669 36.5301259, -87.3596055 36.5302518, -87.3596129 36.5302738, -87.3596332 36.5303351, -87.3596835 36.5304938, -87.3597413 36.5306762, -87.3597458 36.5306905, -87.359791 36.530841, -87.3598411 36.5310074, -87.3599264 36.5312911, -87.359949 36.5313663)","['4', '5']",US 41A,40 mph,,
373704527,North 2nd Street,primary,False,False,8.453,"LINESTRING (-87.359949 36.5313663, -87.3599717 36.5314401)",5,US 41A,40 mph,,
"[19565053, 302529942]",West Avenue,residential,False,False,266.503,"LINESTRING (-87.359949 36.5313663, -87.3591947 36.5315531, -87.3589896 36.5316049, -87.3584655 36.5317373, -87.3583965 36.5317547, -87.3579407 36.5318687, -87.3577672 36.5319121, -87.357708 36.5319208, -87.357682 36.5319206, -87.3576623 36.5319205, -87.3576367 36.531911, -87.3576101 36.5318967, -87.3575841 36.5318784, -87.3575379 36.5318405, -87.3574762 36.5317974, -87.3574414 36.5317802, -87.3573984 36.5317629, -87.3573595 36.5317521, -87.357315 36.5317403, -87.3572239 36.5317236, -87.3571464 36.5317121)",,,,,
"[268843347, 527985350, 527985351]",North 2nd Street,primary,False,True,142.09199999999998,"LINESTRING (-87.359949 36.5313663, -87.3599264 36.5312911, -87.3598411 36.5310074, -87.359791 36.530841, -87.3597458 36.5306905, -87.3597413 36.5306762, -87.3596835 36.5304938, -87.3596332 36.5303351, -87.3596129 36.5302738, -87.3596055 36.5302518, -87.3595669 36.5301259)","['4', '5']",US 41A,40 mph,,
313686826,Franklin Street,tertiary,False,False,42.488,"LINESTRING (-87.3555963 36.5282826, -87.3560551 36.5281822)",,,,,
19564574,Childers Street,residential,False,False,55.236000000000004,"LINESTRING (-87.3555963 36.5282826, -87.3555801 36.5282266, -87.3555081 36.5280026, -87.3554434 36.5278013)",2,,20 mph,,
19564574,Childers Street,residential,False,False,90.611,"LINESTRING (-87.3554434 36.5278013, -87.3554016 36.5276759, -87.3553442 36.5275035, -87.3552941 36.5273529, -87.3552873 36.5273325, -87.3552303 36.5271615, -87.3552002 36.5270711, -87.3551813 36.5270141)",2,,20 mph,,
19564574,Childers Street,residential,False,True,55.236000000000004,"LINESTRING (-87.3554434 36.5278013, -87.3555081 36.5280026, -87.3555801 36.5282266, -87.3555963 36.5282826)",2,,20 mph,,
19565996,Falls Alley,residential,False,False,89.63400000000001,"LINESTRING (-87.3554434 36.5278013, -87.355393 36.5278124, -87.355327 36.527827, -87.3548479 36.5279331, -87.3547139 36.5279628, -87.3546452 36.5279782, -87.3545844 36.5280131, -87.3545303 36.5280811)",,,,,
19564574,Childers Street,residential,False,True,90.61099999999999,"LINESTRING (-87.3551813 36.5270141, -87.3552002 36.5270711, -87.3552303 36.5271615, -87.3552873 36.5273325, -87.3552941 36.5273529, -87.3553442 36.5275035, -87.3554016 36.5276759, -87.3554434 36.5278013)",2,,20 mph,,
531544099,Commerce Street,tertiary,False,False,91.97799999999998,"LINESTRING (-87.3551813 36.5270141, -87.3555509 36.5269305, -87.3560643 36.5268145, -87.3560916 36.5268083, -87.3561722 36.5267901)",2,,30 mph,,
"[785017248, 531544096, 785017247]",Commerce Street,tertiary,False,True,83.787,"LINESTRING (-87.3551813 36.5270141, -87.355033 36.5270471, -87.3550216 36.5270496, -87.3549684 36.5270615, -87.3549565 36.5270641, -87.3548338 36.5270914, -87.3544505 36.5271767, -87.3542776 36.5272152)",2,,30 mph,,
313686826,Franklin Street,tertiary,False,True,42.488,"LINESTRING (-87.3560551 36.5281822, -87.3555963 36.5282826)",,,,,
19564742,North 4th Street,residential,False,False,142.76,"LINESTRING (-87.3560551 36.5281822, -87.3560785 36.5282473, -87.3560828 36.5282594, -87.3561883 36.5285627, -87.3562509 36.5287424, -87.3562925 36.5288621, -87.3563357 36.5289863, -87.3563417 36.5290036, -87.3563809 36.5291164, -87.3563919 36.5291479, -87.3564 36.529171, -87.35645 36.5293354, -87.3564587 36.5293604, -87.3564634 36.5293722, -87.3564818 36.5294193)",2,,20 mph,,
376758706,Franklin Street,tertiary,False,False,50.976,"LINESTRING (-87.3560551 36.5281822, -87.356127 36.5281664, -87.3563924 36.5281083, -87.3566049 36.5280598)",,,,,
19564742,North 4th Street,residential,False,False,70.538,"LINESTRING (-87.3564818 36.5294193, -87.356508 36.5294817, -87.3565164 36.529507, -87.356596 36.5297347, -87.3566985 36.5300292)",2,,20 mph,,
19564742,North 4th Street,residential,False,True,142.76000000000002,"LINESTRING (-87.3564818 36.5294193, -87.3564634 36.5293722, -87.3564587 36.5293604, -87.35645 36.5293354, -87.3564 36.529171, -87.3563919 36.5291479, -87.3563809 36.5291164, -87.3563417 36.5290036, -87.3563357 36.5289863, -87.3562925 36.5288621, -87.3562509 36.5287424, -87.3561883 36.5285627, -87.3560828 36.5282594, -87.3560785 36.5282473, -87.3560551 36.5281822)",2,,20 mph,,
345603751,Main Street,unclassified,False,False,162.68200000000002,"LINESTRING (-87.3564818 36.5294193, -87.3565378 36.5294071, -87.356561 36.5294022, -87.356831 36.5293437, -87.357179 36.529269, -87.3573785 36.5292288, -87.3574789 36.5292062, -87.3576271 36.5291729, -87.3576624 36.529165, -87.3577208 36.5291518, -87.3579191 36.5291073, -87.3580578 36.5290761, -87.3581824 36.5290481, -87.358236 36.5290294)",2,,30 mph,,
400497947,Main Street,unclassified,False,True,284.053,"LINESTRING (-87.3564818 36.5294193, -87.3564262 36.5294311, -87.3563775 36.5294424, -87.3559073 36.5295508, -87.3548169 36.5297829, -87.3543237 36.5298859, -87.3540201 36.5299523, -87.3538654 36.529984, -87.353816 36.5299946, -87.3535302 36.5300563, -87.3534677 36.5300681, -87.3534108 36.5300792)",2,,30 mph,,
19574250,North 3rd Street,secondary,True,False,61.753,"LINESTRING (-87.3578487 36.5277879, -87.3580206 36.5283258)",,,,,
345752310,Franklin Street,tertiary,False,False,80.48700000000001,"LINESTRING (-87.3578487 36.5277879, -87.3582131 36.5277122, -87.3585382 36.5276457, -87.3586634 36.5276188, -87.3587211 36.5276077)",,,,,
376758707,Franklin Street,tertiary,False,True,115.18,"LINESTRING (-87.3578487 36.5277879, -87.3574395 36.527878, -87.3573629 36.5278952, -87.3569951 36.5279759, -87.3567211 36.5280362, -87.3566677 36.5280479, -87.3566049 36.5280598)",,,,,
107521287,South 3rd Street,secondary,True,False,147.252,"LINESTRING (-87.3574206 36.5265091, -87.3578487 36.5277879)",1,,30 mph,,
531544099,Commerce Street,tertiary,False,True,115.843,"LINESTRING (-87.3574206 36.5265091, -87.3568919 36.5266293, -87.3566361 36.526686, -87.3565313 36.5267096, -87.3562659 36.5267691, -87.3562427 36.5267743, -87.3561722 36.5267901)",2,,30 mph,,
"[531544106, 531544102]",Commerce Street,tertiary,False,False,79.52199999999999,"LINESTRING (-87.3574206 36.5265091, -87.3578416 36.5264252, -87.3581898 36.5263558, -87.3582844 36.526337)",3,,30 mph,,
107521287,South 3rd Street,secondary,True,False,128.458,"LINESTRING (-87.3570458 36.5253938, -87.3574206 36.5265091)",1,,30 mph,,
19564765,South 3rd Street,residential,False,True,108.896,"LINESTRING (-87.3570458 36.5253938, -87.3567546 36.5245502, -87.3567201 36.5244501)",,,,,
19566841,Madison Street,secondary,False,False,116.30999999999999,"LINESTRING (-87.3570458 36.5253938, -87.3562678 36.5255733, -87.3560313 36.5256279, -87.3557947 36.5256825)",,,,,
19566751,Union Street,residential,False,False,36.627,"LINESTRING (-87.3567201 36.5244501, -87.3563136 36.5244078)",,,,,
19564765,South 3rd Street,residential,False,False,108.896,"LINESTRING (-87.3567201 36.5244501, -87.3567546 36.5245502, -87.3570458 36.5253938)",,,,,
547747267,Union Street,residential,False,True,88.03899999999999,"LINESTRING (-87.3567201 36.5244501, -87.3567627 36.5244545, -87.3576041 36.524529, -87.3576986 36.5245417)",,,,,
19566751,Union Street,residential,False,True,36.627,"LINESTRING (-87.3563136 36.5244078, -87.3567201 36.5244501)",,,,,
19566751,Union Street,residential,False,False,280.03499999999997,"LINESTRING (-87.3563136 36.5244078, -87.3555458 36.5243171, -87.3550643 36.5242579, -87.3548779 36.5242385, -87.3547136 36.5242212, -87.3545728 36.5242406, -87.3544648 36.5242735, -87.3543482 36.524322, -87.3542623 36.5243818, -87.3541798 36.52444, -87.3540994 36.5245268, -87.3540457 36.5246313, -87.3540263 36.5247035, -87.3540156 36.5248334, -87.3540296 36.5249282, -87.3540492 36.525013, -87.354087 36.5251285)",,,,,
19565760,West Washington Street,residential,False,False,86.917,"LINESTRING (-87.3623859 36.5237251, -87.3614202 36.5236316)",,,,,
19565760,West Washington Street,residential,False,True,88.399,"LINESTRING (-87.3623859 36.5237251, -87.3626311 36.5237478, -87.3633687 36.5238159)",,,,,
19568896,Sullivan Street,residential,False,True,195.60700000000003,"LINESTRING (-87.3623859 36.5237251, -87.3623437 36.5241771, -87.3623275 36.52435, -87.3623037 36.5245555, -87.362283 36.5247125, -87.362202 36.5251171, -87.3621941 36.5251911, -87.3621988 36.5252754, -87.3622102 36.5253206, -87.3622226 36.5253698, -87.3622578 36.5254693)",,,,,
19565760,West Washington Street,residential,False,True,86.917,"LINESTRING (-87.3614202 36.5236316, -87.3623859 36.5237251)",,,,,
19565760,West Washington Street,residential,False,False,156.801,"LINESTRING (-87.3614202 36.5236316, -87.3610414 36.5235829, -87.3606355 36.5235365, -87.3597281 36.5234496, -87.3596811 36.5234451)",,,,,
"[547747268, 344370965]","['South Spring Street', 'Union Street']",residential,False,"[False, True]",295.252,"LINESTRING (-87.3614202 36.5236316, -87.3614459 36.5239282, -87.3614854 36.5241944, -87.3615146 36.5244524, -87.3614856 36.5245976, -87.3614717 36.5246317, -87.3613944 36.5247766, -87.3613107 36.5248464, -87.3612176 36.5248808, -87.3611681 36.5248869, -87.361087 36.5248842, -87.3608935 36.5248662, -87.3595969 36.5247455)",,,,,
19565760,West Washington Street,residential,False,False,65.323,"LINESTRING (-87.3596811 36.5234451, -87.3596277 36.523449, -87.3589579 36.5233676)",,,,,
19565760,West Washington Street,residential,False,True,156.801,"LINESTRING (-87.3596811 36.5234451, -87.3597281 36.5234496, -87.3606355 36.5235365, -87.3610414 36.5235829, -87.3614202 36.5236316)",,,,,
27470259,South 1st Street,residential,False,True,144.803,"LINESTRING (-87.3596811 36.5234451, -87.3596077 36.5246526, -87.3595969 36.5247455)",,,,,
19565760,West Washington Street,residential,False,True,65.323,"LINESTRING (-87.3589579 36.5233676, -87.3596277 36.523449, -87.3596811 36.5234451)",,,,,
19572714,Kline Alley,residential,False,True,145.531,"LINESTRING (-87.3589579 36.5233676, -87.3588816 36.5246357, -87.3588779 36.5246748)",,,,,
547747268,Union Street,residential,False,False,64.726,"LINESTRING (-87.3595969 36.5247455, -87.3588779 36.5246748)",,,,,
27470259,South 1st Street,residential,False,False,144.803,"LINESTRING (-87.3595969 36.5247455, -87.3596077 36.5246526, -87.3596811 36.5234451)",,,,,
27470259,South 1st Street,residential,False,True,141.01500000000001,"LINESTRING (-87.3595969 36.5247455, -87.3595885 36.5248066, -87.3597516 36.5253124, -87.3598122 36.5255657, -87.3598682 36.5257529, -87.3599185 36.5259115, -87.3599219 36.5259815)",,,,,
"[547747268, 344370965]","['South Spring Street', 'Union Street']",residential,False,"[False, True]",295.252,"LINESTRING (-87.3595969 36.5247455, -87.3608935 36.5248662, -87.361087 36.5248842, -87.3611681 36.5248869, -87.3612176 36.5248808, -87.3613107 36.5248464, -87.3613944 36.5247766, -87.3614717 36.5246317, -87.3614856 36.5245976, -87.3615146 36.5244524, -87.3614854 36.5241944, -87.3614459 36.5239282, -87.3614202 36.5236316)",,,,,
547747268,Union Street,residential,False,True,64.726,"LINESTRING (-87.3588779 36.5246748, -87.3595969 36.5247455)",,,,,
19572714,Kline Alley,residential,False,False,145.531,"LINESTRING (-87.3588779 36.5246748, -87.3588816 36.5246357, -87.3589579 36.5233676)",,,,,
547747268,Union Street,residential,False,False,106.415,"LINESTRING (-87.3588779 36.5246748, -87.3578257 36.5245537, -87.3576986 36.5245417)",,,,,
547747266,South 2nd Street,residential,False,False,78.053,"LINESTRING (-87.3576986 36.5245417, -87.3577197 36.5246275, -87.3577978 36.5248643, -87.3578434 36.5250025, -87.3578978 36.5251674, -87.3579124 36.5252221)",2,,20,,
547747267,Union Street,residential,False,False,88.03899999999999,"LINESTRING (-87.3576986 36.5245417, -87.3576041 36.524529, -87.3567627 36.5244545, -87.3567201 36.5244501)",,,,,
547747268,Union Street,residential,False,True,106.415,"LINESTRING (-87.3576986 36.5245417, -87.3578257 36.5245537, -87.3588779 36.5246748)",,,,,
