osmid,highway,oneway,reversed,length,lanes,ref,name,geometry
11726777,residential,False,False,74.112,,,,"LINESTRING (-74.367402 41.134313, -74.368285 41.134357)"
11735488,secondary,False,False,42.763,2,CR 513,Union Valley Road,"LINESTRING (-74.367402 41.134313, -74.36743 41.133929)"
11735488,secondary,False,True,37.864,2,CR 513,Union Valley Road,"LINESTRING (-74.367402 41.134313, -74.367377 41.134653)"
11726777,residential,False,False,67.226,,,,"LINESTRING (-74.368285 41.134357, -74.369081 41.134435)"
11726777,residential,False,True,74.112,,,,"LINESTRING (-74.368285 41.134357, -74.367402 41.134313)"
11744847,residential,False,False,38.062,,,Orchard Lane,"LINESTRING (-74.368285 41.134357, -74.368266 41.134699)"
11744847,residential,False,True,159.526,,,Orchard Lane,"LINESTRING (-74.368285 41.134357, -74.368318 41.133784, -74.368376 41.132924)"
11726777,residential,False,True,67.226,,,,"LINESTRING (-74.369081 41.134435, -74.368285 41.134357)"
11748226,residential,False,False,82.22300000000001,,,Pinecliff Lake Drive,"LINESTRING (-74.369081 41.134435, -74.368559 41.134744, -74.368503 41.134761, -74.368444 41.134763, -74.368387 41.134749, -74.368316 41.134715, -74.368266 41.134699)"
11748226,residential,False,True,111.095,,,Pinecliff Lake Drive,"LINESTRING (-74.369081 41.134435, -74.369177 41.134378, -74.369241 41.134326, -74.369294 41.134264, -74.369333 41.134193, -74.369524 41.133638, -74.369554 41.133574, -74.369582 41.133535)"
11728270,secondary_link,True,False,106.54400000000001,,,,"LINESTRING (-74.366508 41.131574, -74.366734 41.131581, -74.36692 41.131576, -74.367195 41.131559, -74.367294 41.131567, -74.367357 41.131599, -74.3674 41.13164, -74.3674643 41.1317901, -74.367504 41.131883)"
"[11741965, 685196399]",primary,False,False,133.953,,"['CR 696', '(696)']",Marshall Hill Road,"LINESTRING (-74.366508 41.131574, -74.3663792 41.1315896, -74.365551 41.1316453, -74.365085 41.131657, -74.364914 41.131663)"
583858330,primary,False,True,89.66499999999999,,CR 696,Marshall Hill Road,"LINESTRING (-74.366508 41.131574, -74.366669 41.131558, -74.366887 41.131523, -74.367101 41.131471, -74.367311 41.131403, -74.367515 41.13132)"
11735488,secondary,False,True,109.772,2,CR 513,Union Valley Road,"LINESTRING (-74.367504 41.131883, -74.367491 41.13217, -74.3674905 41.1322102, -74.3674879 41.1324153, -74.3674869 41.1324927, -74.367482 41.13287)"
"[583858329, 885029698]",secondary,False,False,62.629,,CR 513,Union Valley Road,"LINESTRING (-74.367504 41.131883, -74.3675055 41.1317968, -74.367518 41.131593, -74.367515 41.13132)"
11745407,residential,False,False,28.404,,,Ridge Road,"LINESTRING (-74.368011 41.129964, -74.367875 41.12973)"
11729226,residential,False,False,173.95499999999998,,,1st Avenue,"LINESTRING (-74.368011 41.129964, -74.367132 41.130483, -74.366966 41.130562, -74.366796 41.130629, -74.3667027 41.1306587, -74.3665721 41.1306792, -74.3664041 41.130694, -74.3662366 41.1307043)"
11745407,residential,False,True,91.417,,,Ridge Road,"LINESTRING (-74.368011 41.129964, -74.368144 41.1301964, -74.368443 41.130719)"
11729226,residential,False,False,120.148,,,1st Avenue,"LINESTRING (-74.3662366 41.1307043, -74.36591 41.130732, -74.3653615 41.1307761, -74.364808 41.130798)"
11729226,residential,False,True,173.955,,,1st Avenue,"LINESTRING (-74.3662366 41.1307043, -74.3664041 41.130694, -74.3665721 41.1306792, -74.3667027 41.1306587, -74.366796 41.130629, -74.366966 41.130562, -74.367132 41.130483, -74.368011 41.129964)"
1037040110,residential,False,False,90.351,,,Center Street,"LINESTRING (-74.3662366 41.1307043, -74.3661939 41.1301352, -74.3661533 41.1298946)"
11739059,residential,False,False,88.551,,,West Shore Lane,"LINESTRING (-74.364808 41.130798, -74.364711 41.130005)"
11739059,residential,False,True,96.593,,,West Shore Lane,"LINESTRING (-74.364808 41.130798, -74.364914 41.131663)"
11729226,residential,False,True,120.14800000000001,,,1st Avenue,"LINESTRING (-74.364808 41.130798, -74.3653615 41.1307761, -74.36591 41.130732, -74.3662366 41.1307043)"
11735488,secondary,False,True,42.763,2,CR 513,Union Valley Road,"LINESTRING (-74.36743 41.133929, -74.367402 41.134313)"
11729314,residential,False,False,204.11700000000002,,,Adelaide Terrace,"LINESTRING (-74.36743 41.133929, -74.3671655 41.1339649, -74.36563 41.134173, -74.365033 41.134261)"
11735488,secondary,False,False,117.84100000000001,2,CR 513,Union Valley Road,"LINESTRING (-74.36743 41.133929, -74.3674435 41.1335764, -74.367453 41.133329, -74.367473 41.1330131, -74.367482 41.13287)"
11734356,residential,False,False,58.262,,,Heather Lane,"LINESTRING (-74.365033 41.134261, -74.364898 41.133747)"
11729314,residential,False,False,213.137,,,Adelaide Terrace,"LINESTRING (-74.365033 41.134261, -74.364472 41.134344, -74.364253 41.134364, -74.364032 41.134371, -74.363886 41.134368, -74.363722 41.134359, -74.363477 41.134358, -74.363314 41.134367, -74.362913 41.134413, -74.362514 41.134473)"
11729314,residential,False,True,204.11700000000002,,,Adelaide Terrace,"LINESTRING (-74.365033 41.134261, -74.36563 41.134173, -74.3671655 41.1339649, -74.36743 41.133929)"
11729314,residential,False,True,213.13699999999997,,,Adelaide Terrace,"LINESTRING (-74.362514 41.134473, -74.362913 41.134413, -74.363314 41.134367, -74.363477 41.134358, -74.363722 41.134359, -74.363886 41.134368, -74.364032 41.134371, -74.364253 41.134364, -74.364472 41.134344, -74.365033 41.134261)"
11731519,residential,False,False,84.53,,,Overlook Road,"LINESTRING (-74.373281 41.128235, -74.372792 41.1289)"
11731519,residential,False,True,84.53,,,Overlook Road,"LINESTRING (-74.372792 41.1289, -74.373281 41.128235)"
11731519,residential,False,False,76.684,,,Overlook Road,"LINESTRING (-74.372792 41.1289, -74.372672 41.129064, -74.372569 41.129223, -74.372515 41.129275, -74.372473 41.129303, -74.372242 41.129433)"
11731519,residential,False,False,77.47200000000001,,,Overlook Road,"LINESTRING (-74.372242 41.129433, -74.372104 41.129513, -74.371724 41.129821, -74.371587 41.129923)"
11731519,residential,False,True,76.684,,,Overlook Road,"LINESTRING (-74.372242 41.129433, -74.372473 41.129303, -74.372515 41.129275, -74.372569 41.129223, -74.372672 41.129064, -74.372792 41.1289)"
11731519,residential,False,False,72.92500000000001,,,Overlook Road,"LINESTRING (-74.371587 41.129923, -74.371309 41.130141, -74.371047 41.130333, -74.370965 41.130381)"
11731519,residential,False,True,77.47200000000001,,,Overlook Road,"LINESTRING (-74.371587 41.129923, -74.371724 41.129821, -74.372104 41.129513, -74.372242 41.129433)"
11735862,residential,False,False,10.907,,,Vista Road,"LINESTRING (-74.370965 41.130381, -74.37103 41.130466)"
11731519,residential,False,True,72.925,,,Overlook Road,"LINESTRING (-74.370965 41.130381, -74.371047 41.130333, -74.371309 41.130141, -74.371587 41.129923)"
11735862,residential,False,True,109.41899999999998,,,Vista Road,"LINESTRING (-74.370965 41.130381, -74.37092 41.13032, -74.370903 41.130288, -74.37084 41.130197, -74.370741 41.130089, -74.370661 41.130016, -74.37049 41.1299, -74.370159 41.129616)"
11731522,residential,False,False,23.966,,,Overlook Road,"LINESTRING (-74.37103 41.130466, -74.37116 41.130658)"
11735862,residential,False,True,10.907,,,Vista Road,"LINESTRING (-74.37103 41.130466, -74.370965 41.130381)"
11732148,residential,False,False,188.869,,,Echo Lane,"LINESTRING (-74.37103 41.130466, -74.371133 41.130482, -74.371231 41.130512, -74.371681 41.130707, -74.37238 41.13099, -74.373016 41.131262)"
11731522,residential,False,True,23.966,,,Overlook Road,"LINESTRING (-74.37116 41.130658, -74.37103 41.130466)"
11731529,residential,False,False,169.849,,,Overlook Road,"LINESTRING (-74.37116 41.130658, -74.370354 41.130978, -74.370327 41.130981, -74.370286 41.130971, -74.370252 41.130948, -74.370159 41.130824, -74.370135 41.130798, -74.370091 41.130777, -74.370044 41.130773, -74.369998 41.130786, -74.369527 41.131091)"
