osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,ref
10968470,North Burlingame Avenue,residential,unposted,False,False,16.927,"LINESTRING (-82.387853 28.0324263, -82.3877544 28.0325512)",,,
41887122,South Burlingame Avenue,residential,,False,False,138.614,"LINESTRING (-82.387853 28.0324263, -82.3878723 28.0323626, -82.387971 28.031976, -82.387878 28.031453, -82.387766 28.031218)",,,
98387644,Bullard Parkway,primary,,True,False,300.503,"LINESTRING (-82.387853 28.0324263, -82.3863993 28.0324168, -82.3862356 28.0324145, -82.3847914 28.032408)",2,,
10968470,North Burlingame Avenue,residential,unposted,False,True,415.778,"LINESTRING (-82.3880272 28.0358324, -82.3878074 28.0356769, -82.3876518 28.0355325, -82.38748 28.035339, -82.387235 28.034972, -82.38712 28.034739, -82.387048 28.034427, -82.387002 28.034104, -82.387045 28.033828, -82.387137 28.033426, -82.387422 28.032962, -82.3877033 28.0326124, -82.3877544 28.0325512)",,,
746596004,Woodmont Avenue,residential,25 mph,False,False,318.47799999999995,"LINESTRING (-82.3880272 28.0358324, -82.3875036 28.035749, -82.3871002 28.035749, -82.3868291 28.0358028, -82.3867988 28.0358088, -82.3867199 28.0358251, -82.3866633 28.0358366, -82.3866006 28.0358494, -82.3863738 28.0358448, -82.3862969 28.0358364, -82.3861882 28.0358236, -82.386141 28.035817, -82.3860439 28.0358011, -82.3859484 28.0357695, -82.3857649 28.0357089, -82.3855946 28.0356698, -82.3851433 28.03559, -82.3850382 28.0355794, -82.3848429 28.0355596)",,,
746596004,Woodmont Avenue,residential,25 mph,False,True,70.563,"LINESTRING (-82.3880272 28.0358324, -82.3881989 28.0358778, -82.3884907 28.0359157, -82.3887352 28.0359258)",,,
10972958,Ridgedale Road,tertiary,25 mph,False,False,16.309,"LINESTRING (-82.38937 28.038179, -82.3893801 28.0383254)",,,
10972958,Ridgedale Road,tertiary,25 mph,False,True,180.904,"LINESTRING (-82.38937 28.038179, -82.3893747 28.0365521)",,,
10969546,Midlothian Avenue,residential,unposted,False,False,107.864,"LINESTRING (-82.38937 28.038179, -82.3892031 28.0381051, -82.3882908 28.0381036)",,,
98387644,Bullard Parkway,primary,,True,False,77.523,"LINESTRING (-82.3886428 28.0324337, -82.387853 28.0324263)",2,,
10971420,North Greenfield Avenue,residential,unposted,False,True,364.34999999999997,"LINESTRING (-82.3886455 28.0356868, -82.3885168 28.0354595, -82.3883709 28.0352095, -82.3882679 28.0350049, -82.3881649 28.034664, -82.3881306 28.0343685, -82.3881134 28.0341034, -82.388142 28.033822, -82.38828 28.033263, -82.388445 28.032837, -82.3885402 28.0326126, -82.3885655 28.0325595)",,,
41887781,,residential,unposted,False,False,27.996000000000002,"LINESTRING (-82.3886455 28.0356868, -82.3887117 28.0358632, -82.3887352 28.0359258)",,,
746596003,North Greenfield Avenue,residential,unposted,False,False,48.964,"LINESTRING (-82.3886455 28.0356868, -82.3887653 28.0357793, -82.3888769 28.0358703, -82.3890489 28.0359368)",,,
10975949,Woodmont Avenue,residential,25 mph,False,False,30.813,"LINESTRING (-82.3890489 28.0359368, -82.3887352 28.0359258)",,,
10975949,Woodmont Avenue,residential,25 mph,False,True,31.217000000000002,"LINESTRING (-82.3890489 28.0359368, -82.389269 28.0359473, -82.389289 28.0359483, -82.3893665 28.0359519)",,,
