osmid,oneway,name,highway,reversed,length,geometry,ref,maxspeed
33616474,True,South State Avenue,residential,False,114.076,"LINESTRING (-89.6154527 42.2941446, -89.6154571 42.2951705)",,
162670144,False,East Iroquois Street,residential,False,79.752,"LINESTRING (-89.6154527 42.2941446, -89.6164223 42.2941398)",,
22028071,False,Chicago Place,residential,False,91.349,"LINESTRING (-89.6164223 42.2941398, -89.6163758 42.2949606)",,
22028221,False,West Iroquois Street,residential,False,36.054,"LINESTRING (-89.6164223 42.2941398, -89.6168606 42.2941445)",,
162669801,False,South Chicago Avenue,residential,True,81.661,"LINESTRING (-89.6164223 42.2941398, -89.6164379 42.2934055)",,
162670144,False,East Iroquois Street,residential,True,79.752,"LINESTRING (-89.6164223 42.2941398, -89.6154527 42.2941446)",,
22028221,False,West Iroquois Street,residential,False,80.503,"LINESTRING (-89.6184275 42.2941615, -89.6194061 42.2941742)",,
22028221,False,West Iroquois Street,residential,True,128.893,"LINESTRING (-89.6184275 42.2941615, -89.6168606 42.2941445)",,
22025216,False,South Van Buren Avenue,residential,False,87.587,"LINESTRING (-89.6184275 42.2941615, -89.6186292 42.294474, -89.6189174 42.2948605)",,
22028734,False,West Washington Street,residential,False,112.674,"LINESTRING (-89.6189174 42.2948605, -89.6177149 42.2953459)",,
22028734,False,West Washington Street,residential,True,70.875,"LINESTRING (-89.6189174 42.2948605, -89.6196682 42.2945477)",,
22025216,False,South Van Buren Avenue,residential,False,97.551,"LINESTRING (-89.6189174 42.2948605, -89.6191996 42.2952389, -89.6194902 42.2956287)",,
22025216,False,South Van Buren Avenue,residential,True,87.587,"LINESTRING (-89.6189174 42.2948605, -89.6186292 42.294474, -89.6184275 42.2941615)",,
22025216,False,South Van Buren Avenue,residential,False,99.206,"LINESTRING (-89.6194902 42.2956287, -89.6200728 42.2964099)",,
22026741,False,West Jackson Street,residential,False,113.038,"LINESTRING (-89.6194902 42.2956287, -89.6182962 42.2961321)",,
22026741,False,West Jackson Street,residential,True,69.388,"LINESTRING (-89.6194902 42.2956287, -89.6202309 42.29533)",,
22025216,False,South Van Buren Avenue,residential,True,97.551,"LINESTRING (-89.6194902 42.2956287, -89.6191996 42.2952389, -89.6189174 42.2948605)",,
22025216,False,South Van Buren Avenue,residential,True,99.206,"LINESTRING (-89.6200728 42.2964099, -89.6194902 42.2956287)",,
22026716,False,West Spring Street,residential,False,112.066,"LINESTRING (-89.6200728 42.2964099, -89.6188793 42.2968961)",,
22026716,False,West Spring Street,residential,True,68.407,"LINESTRING (-89.6200728 42.2964099, -89.6208005 42.296112)",,
22025216,False,South Van Buren Avenue,residential,False,97.083,"LINESTRING (-89.6200728 42.2964099, -89.6203443 42.296774, -89.6206429 42.2971744)",,
773029727,True,West Main Street,residential,False,113.04,"LINESTRING (-89.6206429 42.2971744, -89.619435 42.2976594)",,
22025216,False,South Van Buren Avenue,residential,False,99.727,"LINESTRING (-89.6206429 42.2971744, -89.6209239 42.2975511, -89.6212286 42.2979597)",,
22025216,False,South Van Buren Avenue,residential,True,97.083,"LINESTRING (-89.6206429 42.2971744, -89.6203443 42.296774, -89.6200728 42.2964099)",,
22025880,False,North Van Buren Avenue,residential,False,70.796,"LINESTRING (-89.6212286 42.2979597, -89.6216404 42.2985188)",,
33616317,True,West Stephenson Street,residential,False,67.429,"LINESTRING (-89.6212286 42.2979597, -89.6219458 42.2976659)",,
22025216,False,South Van Buren Avenue,residential,True,99.727,"LINESTRING (-89.6212286 42.2979597, -89.6209239 42.2975511, -89.6206429 42.2971744)",,
22029220,False,South Beaver Avenue,residential,True,132.932,"LINESTRING (-89.6251896 42.2953357, -89.6252551 42.2941412)",,
