osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,junction,lanes
16162278,Ingram Avenue,residential,False,False,49.215,"LINESTRING (-83.728114 38.423348, -83.728366 38.423549, -83.72842 38.423591, -83.728518 38.423657)",,,,,
16162278,Ingram Avenue,residential,False,True,49.215,"LINESTRING (-83.728518 38.423657, -83.72842 38.423591, -83.728366 38.423549, -83.728114 38.423348)",,,,,
16167767,Fox Spring Avenue,secondary,False,False,122.30699999999999,"LINESTRING (-83.728518 38.423657, -83.728718 38.423468, -83.729024 38.423182, -83.729123 38.423098, -83.729224 38.423029, -83.729333 38.42297, -83.729514 38.4229)",KY 559,35 mph,,,
16167767,Fox Spring Avenue,secondary,False,True,43.760999999999996,"LINESTRING (-83.728518 38.423657, -83.728349 38.423817, -83.728297 38.423868, -83.7282025 38.4239632)",KY 559,35 mph,,,
16163104,East Main Street,residential,False,True,54.313,"LINESTRING (-83.729006 38.420363, -83.728515 38.420062)",,,,,
16163104,East Main Street,residential,False,False,225.905,"LINESTRING (-83.729006 38.420363, -83.730563 38.421366, -83.730657 38.421422, -83.730671 38.421432, -83.7309962 38.4216646)",,,,,
16167474,West Main Street,residential,False,False,53.109,"LINESTRING (-83.733623 38.423399, -83.733177 38.4231013, -83.7331589 38.4230893)",,25 mph,,,
16167474,West Main Street,residential,False,True,134.021,"LINESTRING (-83.733623 38.423399, -83.734081 38.423709, -83.734799 38.424176)",,25 mph,,,
16168102,Fountain Avenue,residential,False,False,120.788,"LINESTRING (-83.733623 38.423399, -83.733295 38.423722, -83.732732 38.424231)",,,,,
16164348,,residential,False,False,100.409,"LINESTRING (-83.7293352 38.4235229, -83.7286055 38.4242219)",,,,,
16164348,,residential,False,True,100.409,"LINESTRING (-83.7286055 38.4242219, -83.7293352 38.4235229)",,,,,
16171862,Mitchell Avenue,residential,False,False,48.37,"LINESTRING (-83.7286055 38.4242219, -83.729058 38.424474)",,,,,
16171862,Mitchell Avenue,residential,False,True,45.387,"LINESTRING (-83.7286055 38.4242219, -83.7282025 38.4239632)",,,,,
16169639,Electric Avenue,residential,False,False,129.959,"LINESTRING (-83.7333806 38.4206456, -83.734483 38.421433)",,15 mph,,,
