osmid,ref,name,highway,oneway,reversed,length,geometry,tunnel,maxspeed,lanes
16563729,,East Georgia Avenue,residential,False,False,201.157,"LINESTRING (-81.280358 35.281154, -81.280642 35.281208, -81.282369 35.28152, -81.28252 35.281551)",,,
16558537,,South 10th Street,residential,False,False,91.363,"LINESTRING (-81.280072 35.282173, -81.280027 35.282319, -81.279915 35.282724, -81.279833 35.282971)",,,
16558537,,South 10th Street,residential,False,True,116.253,"LINESTRING (-81.280072 35.282173, -81.280142 35.281949, -81.280358 35.281154)",,,
16572055,1307,East Alabama Avenue,secondary,False,False,201.066,"LINESTRING (-81.280072 35.282173, -81.281606 35.282449, -81.282233 35.28257)",,,
16558537,,South 10th Street,residential,False,False,21.093,"LINESTRING (-81.279833 35.282971, -81.279794 35.283158)",,,
16558537,,South 10th Street,residential,False,True,91.363,"LINESTRING (-81.279833 35.282971, -81.279915 35.282724, -81.280027 35.282319, -81.280072 35.282173)",,,
16571393,,East Pennsylvania Avenue,residential,False,True,85.32300000000001,"LINESTRING (-81.279833 35.282971, -81.279811 35.282985, -81.279739 35.283007, -81.279711 35.28301, -81.279683 35.283006, -81.279562 35.282958, -81.279414 35.28288, -81.279004 35.282696)",,,
16558537,,South 10th Street,residential,False,True,21.093,"LINESTRING (-81.279794 35.283158, -81.279833 35.282971)",,,
16559068,,South 11th Street,residential,False,False,110.80699999999999,"LINESTRING (-81.282787 35.280579, -81.282673 35.28096, -81.282556 35.281445, -81.28252 35.281551)",,,
16575777,,East Louisiana Avenue,residential,False,False,200.624,"LINESTRING (-81.282787 35.280579, -81.282897 35.280581, -81.284198 35.280812, -81.284512 35.280861, -81.284955 35.280921)",,,
16563729,,East Georgia Avenue,residential,False,False,199.902,"LINESTRING (-81.28252 35.281551, -81.284669 35.281944)",,,
16559068,,South 11th Street,residential,False,False,116.297,"LINESTRING (-81.28252 35.281551, -81.282493 35.281619, -81.2824355 35.2818294, -81.282233 35.28257)",,,
16559068,,South 11th Street,residential,False,True,110.80699999999999,"LINESTRING (-81.28252 35.281551, -81.282556 35.281445, -81.282673 35.28096, -81.282787 35.280579)",,,
16563729,,East Georgia Avenue,residential,False,True,201.157,"LINESTRING (-81.28252 35.281551, -81.282369 35.28152, -81.280642 35.281208, -81.280358 35.281154)",,,
"[512717265, 512717260, 16559068]",,South 11th Street,residential,False,False,201.868,"LINESTRING (-81.282233 35.28257, -81.282091 35.283109, -81.281893 35.283815, -81.2818731 35.2838948, -81.2818406 35.2840256, -81.2817897 35.2842299, -81.281761 35.284344)",yes,,1
16559068,,South 11th Street,residential,False,True,116.297,"LINESTRING (-81.282233 35.28257, -81.2824355 35.2818294, -81.282493 35.281619, -81.28252 35.281551)",,,
16572055,1307,East Alabama Avenue,secondary,False,False,201.285,"LINESTRING (-81.282233 35.28257, -81.2824997 35.2826192, -81.2830332 35.2827176, -81.284396 35.282969)",,,
16572055,1307,East Alabama Avenue,secondary,False,True,201.066,"LINESTRING (-81.282233 35.28257, -81.281606 35.282449, -81.280072 35.282173)",,,
111991526,NC 274,East Virginia Avenue,secondary,False,True,201.371,"LINESTRING (-81.281761 35.284344, -81.279597 35.283945)",,,
16571084,,North 11th Street,residential,False,False,116.041,"LINESTRING (-81.281761 35.284344, -81.2817338 35.2844383, -81.281616 35.284846, -81.281469 35.28536)",,,
111991526,NC 274,East Virginia Avenue,secondary,False,False,199.444,"LINESTRING (-81.281761 35.284344, -81.282589 35.2844941, -81.2830819 35.2845835, -81.2833693 35.2846356, -81.2838301 35.2847192, -81.283906 35.284733)",,,
"[512717265, 16559068, 512717260]",,South 11th Street,residential,False,True,201.868,"LINESTRING (-81.281761 35.284344, -81.2817897 35.2842299, -81.2818406 35.2840256, -81.2818731 35.2838948, -81.281893 35.283815, -81.282091 35.283109, -81.282233 35.28257)",yes,,1
16559403,,East Lee Avenue,residential,False,False,56.084,"LINESTRING (-81.278469 35.288048, -81.278526 35.288064, -81.278914 35.288133, -81.279068 35.28817)",,,
16570765,,North 10th Street,residential,False,True,119.584,"LINESTRING (-81.278469 35.288048, -81.278549 35.287776, -81.278592 35.28763, -81.27877 35.287001)",,,
16559403,,East Lee Avenue,residential,False,True,56.084,"LINESTRING (-81.279068 35.28817, -81.278914 35.288133, -81.278526 35.288064, -81.278469 35.288048)",,,
16559407,,East Lee Avenue,residential,False,True,93.5,"LINESTRING (-81.281772 35.288642, -81.281852 35.288646, -81.28193 35.288656, -81.282215 35.288713, -81.28278 35.288811)",,,
16570171,,West Louisiana Avenue,residential,False,False,199.823,"LINESTRING (-81.284955 35.280921, -81.287111 35.281284)",,,
16559738,,South 12th Street,residential,False,False,116.705,"LINESTRING (-81.284955 35.280921, -81.284693 35.281883, -81.284669 35.281944)",,,
16575777,,East Louisiana Avenue,residential,False,True,200.624,"LINESTRING (-81.284955 35.280921, -81.284512 35.280861, -81.284198 35.280812, -81.282897 35.280581, -81.282787 35.280579)",,,
16559738,,South 12th Street,residential,False,False,116.91499999999999,"LINESTRING (-81.284396 35.282969, -81.284259 35.283466, -81.284109 35.283994)",,,
16559738,,South 12th Street,residential,False,True,116.64,"LINESTRING (-81.284396 35.282969, -81.284477 35.282649, -81.284669 35.281944)",,,
16562478,1307,West Alabama Avenue,secondary,False,False,200.336,"LINESTRING (-81.284396 35.282969, -81.2844805 35.2829847, -81.2864803 35.2833564, -81.286548 35.283369)",,,
16572055,1307,East Alabama Avenue,secondary,False,True,201.285,"LINESTRING (-81.284396 35.282969, -81.2830332 35.2827176, -81.2824997 35.2826192, -81.282233 35.28257)",,,
16559738,,South 12th Street,residential,False,False,84.217,"LINESTRING (-81.284109 35.283994, -81.284061 35.2841772, -81.284022 35.284326, -81.2839355 35.2846294, -81.283906 35.284733)",,,
16559738,,South 12th Street,residential,False,True,116.91499999999999,"LINESTRING (-81.284109 35.283994, -81.284259 35.283466, -81.284396 35.282969)",,,
111972195,,West Pennsylvania Avenue,unclassified,False,True,200.597,"LINESTRING (-81.284109 35.283994, -81.284205 35.2840103, -81.284522 35.284064, -81.2853048 35.2842087, -81.285826 35.284305, -81.2861999 35.2843774, -81.286265 35.28439)",,,
16559738,,South 12th Street,residential,False,True,84.217,"LINESTRING (-81.283906 35.284733, -81.2839355 35.2846294, -81.284022 35.284326, -81.284061 35.2841772, -81.284109 35.283994)",,,
16562014,NC 274,West Virginia Avenue,secondary,False,False,201.235,"LINESTRING (-81.283906 35.284733, -81.284003 35.2847461, -81.284041 35.284754, -81.285193 35.28496, -81.2852255 35.2849665, -81.2857503 35.2850722, -81.286067 35.285136)",,,
16571370,,North 12th Street,residential,False,False,116.824,"LINESTRING (-81.283906 35.284733, -81.2838802 35.2848279, -81.283768 35.285241, -81.283629 35.285759)",,35 mph,
111991526,NC 274,East Virginia Avenue,secondary,False,True,199.44400000000002,"LINESTRING (-81.283906 35.284733, -81.2838301 35.2847192, -81.2833693 35.2846356, -81.2830819 35.2845835, -81.282589 35.2844941, -81.281761 35.284344)",,,
16560253,,South 13th Street,residential,False,False,108.94,"LINESTRING (-81.287404 35.280334, -81.287375 35.280415, -81.287111 35.281284)",,,
16570171,,West Louisiana Avenue,residential,False,True,199.823,"LINESTRING (-81.287111 35.281284, -81.284955 35.280921)",,,
16560253,,South 13th Street,residential,False,False,120.988,"LINESTRING (-81.287111 35.281284, -81.286907 35.282075, -81.286827 35.282347)",,,
16560253,,South 13th Street,residential,False,True,108.94,"LINESTRING (-81.287111 35.281284, -81.287375 35.280415, -81.287404 35.280334)",,,
16562478,1307,West Alabama Avenue,secondary,False,False,78.258,"LINESTRING (-81.286548 35.283369, -81.287389 35.283524)",,,
16560253,,South 13th Street,residential,False,False,116.411,"LINESTRING (-81.286548 35.283369, -81.2865234 35.2834635, -81.286413 35.283887, -81.286291 35.2843017, -81.286265 35.28439)",,,
16560253,,South 13th Street,residential,False,True,116.431,"LINESTRING (-81.286548 35.283369, -81.28668 35.282898, -81.286827 35.282347)",,,
16562478,1307,West Alabama Avenue,secondary,False,True,200.336,"LINESTRING (-81.286548 35.283369, -81.2864803 35.2833564, -81.2844805 35.2829847, -81.284396 35.282969)",,,
111972146,NC 161,South 13th Street,secondary,False,False,26.22,"LINESTRING (-81.286265 35.28439, -81.286207 35.284621)",,,
111972189,NC 161,West Pennsylvania Avenue,secondary,False,True,45.203,"LINESTRING (-81.286265 35.28439, -81.286752 35.284475)",,,
16560253,,South 13th Street,residential,False,True,116.411,"LINESTRING (-81.286265 35.28439, -81.286291 35.2843017, -81.286413 35.283887, -81.2865234 35.2834635, -81.286548 35.283369)",,,
111972195,,West Pennsylvania Avenue,unclassified,False,False,200.597,"LINESTRING (-81.286265 35.28439, -81.2861999 35.2843774, -81.285826 35.284305, -81.2853048 35.2842087, -81.284522 35.284064, -81.284205 35.2840103, -81.284109 35.283994)",,,
16562014,NC 274,West Virginia Avenue,secondary,False,False,200.235,"LINESTRING (-81.286067 35.285136, -81.286211 35.285159, -81.288217 35.285539)",,,
16562014,NC 274,West Virginia Avenue,secondary,False,True,201.235,"LINESTRING (-81.286067 35.285136, -81.2857503 35.2850722, -81.2852255 35.2849665, -81.285193 35.28496, -81.284041 35.284754, -81.284003 35.2847461, -81.283906 35.284733)",,,
16571645,,North 13th Street,residential,False,False,116.494,"LINESTRING (-81.286067 35.285136, -81.2860408 35.2852293, -81.2860074 35.2853483, -81.2859639 35.2855029, -81.285924 35.285645, -81.285877 35.285804, -81.285785 35.286158)",,,
"[111972026, 512717243, 512717237]",NC 161,South 13th Street,secondary,False,True,58.665,"LINESTRING (-81.286067 35.285136, -81.286145 35.284868, -81.2861638 35.2847929, -81.2861949 35.2846691, -81.286207 35.284621)",yes,,
16561789,,East Washington Avenue,residential,False,False,200.547,"LINESTRING (-81.279314 35.284962, -81.281469 35.28536)",,,
16570765,,North 10th Street,residential,False,False,114.075,"LINESTRING (-81.279314 35.284962, -81.279175 35.285525, -81.279056 35.285966)",,,
16570765,,North 10th Street,residential,False,True,116.008,"LINESTRING (-81.279314 35.284962, -81.2793662 35.2847665, -81.279452 35.284445, -81.279508 35.284238, -81.279574 35.284047, -81.279597 35.283945)",,,
16561789,,East Washington Avenue,residential,False,False,201.013,"LINESTRING (-81.281469 35.28536, -81.283629 35.285759)",,,
16561789,,East Washington Avenue,residential,False,True,200.547,"LINESTRING (-81.281469 35.28536, -81.279314 35.284962)",,,
16571084,,North 11th Street,residential,False,False,114.042,"LINESTRING (-81.281469 35.28536, -81.28119 35.28636)",,,
16571084,,North 11th Street,residential,False,True,116.04100000000001,"LINESTRING (-81.281469 35.28536, -81.281616 35.284846, -81.2817338 35.2844383, -81.281761 35.284344)",,,
16561789,,East Washington Avenue,residential,False,True,201.013,"LINESTRING (-81.283629 35.285759, -81.281469 35.28536)",,,
16574038,,West Washington Avenue,residential,False,False,200.658,"LINESTRING (-81.283629 35.285759, -81.285785 35.286158)",,,
16571370,,North 12th Street,residential,False,False,115.53200000000001,"LINESTRING (-81.283629 35.285759, -81.2834655 35.2863442, -81.283346 35.286772)",,35 mph,
16571370,,North 12th Street,residential,False,True,116.824,"LINESTRING (-81.283629 35.285759, -81.283768 35.285241, -81.2838802 35.2848279, -81.283906 35.284733)",,35 mph,
16562478,1307,West Alabama Avenue,secondary,False,True,78.258,"LINESTRING (-81.287389 35.283524, -81.286548 35.283369)",,,
16562478,1307,West Alabama Avenue,secondary,False,False,122.16900000000001,"LINESTRING (-81.287389 35.283524, -81.287434 35.2835329, -81.2878932 35.2836238, -81.288697 35.283783)",,,
16572219,,Park Terrace Drive,residential,False,True,307.172,"LINESTRING (-81.287389 35.283524, -81.287476 35.283186, -81.287685 35.282429, -81.287853 35.282044, -81.28797 35.281816, -81.288063 35.281624, -81.288087 35.281586, -81.288114 35.281554, -81.288288 35.281419, -81.288356 35.281381, -81.288445 35.28135, -81.288496 35.28134, -81.288624 35.281324, -81.288671 35.281325, -81.288746 35.281333, -81.288868 35.28137)",,,
16564656,,East Maryland Avenue,residential,False,False,198.588,"LINESTRING (-81.279056 35.285966, -81.28119 35.28636)",,,
16570765,,North 10th Street,residential,False,False,117.97999999999999,"LINESTRING (-81.279056 35.285966, -81.278948 35.286368, -81.27877 35.287001)",,,
16570765,,North 10th Street,residential,False,True,114.075,"LINESTRING (-81.279056 35.285966, -81.279175 35.285525, -81.279314 35.284962)",,,
16564656,,East Maryland Avenue,residential,False,True,198.588,"LINESTRING (-81.28119 35.28636, -81.279056 35.285966)",,,
16571084,,North 11th Street,residential,False,False,118.205,"LINESTRING (-81.28119 35.28636, -81.280909 35.287398)",,,
16571084,,North 11th Street,residential,False,True,114.042,"LINESTRING (-81.28119 35.28636, -81.281469 35.28536)",,,
16564656,,East Maryland Avenue,residential,False,False,201.02,"LINESTRING (-81.28119 35.28636, -81.28236 35.286574, -81.282957 35.286695, -81.283244 35.286746, -81.283346 35.286772)",,,
16571370,,North 12th Street,residential,False,False,116.291,"LINESTRING (-81.283346 35.286772, -81.283063 35.287792)",,35 mph,
16564656,,East Maryland Avenue,residential,False,True,201.01999999999998,"LINESTRING (-81.283346 35.286772, -81.283244 35.286746, -81.282957 35.286695, -81.28236 35.286574, -81.28119 35.28636)",,,
16571370,,North 12th Street,residential,False,True,115.53200000000001,"LINESTRING (-81.283346 35.286772, -81.2834655 35.2863442, -81.283629 35.285759)",,35 mph,
16576231,,West Maryland Avenue,residential,False,False,201.63500000000002,"LINESTRING (-81.283346 35.286772, -81.2836816 35.2868341, -81.285508 35.2871888)",,,
16566143,,Court Drive,residential,False,False,133.762,"LINESTRING (-81.288868 35.28137, -81.288706 35.281895, -81.288592 35.282323, -81.28886 35.282369)",,,
16572219,,Park Terrace Drive,residential,False,False,307.172,"LINESTRING (-81.288868 35.28137, -81.288746 35.281333, -81.288671 35.281325, -81.288624 35.281324, -81.288496 35.28134, -81.288445 35.28135, -81.288356 35.281381, -81.288288 35.281419, -81.288114 35.281554, -81.288087 35.281586, -81.288063 35.281624, -81.28797 35.281816, -81.287853 35.282044, -81.287685 35.282429, -81.287476 35.283186, -81.287389 35.283524)",,,
16572219,,Park Terrace Drive,residential,False,True,43.748999999999995,"LINESTRING (-81.288868 35.28137, -81.289147 35.281444, -81.289332 35.281474)",,,
16566143,,Court Drive,residential,False,True,133.762,"LINESTRING (-81.28886 35.282369, -81.288592 35.282323, -81.288706 35.281895, -81.288868 35.28137)",,,
111991526,NC 274,East Virginia Avenue,secondary,False,False,201.371,"LINESTRING (-81.279597 35.283945, -81.281761 35.284344)",,,
16570765,,North 10th Street,residential,False,False,116.00800000000001,"LINESTRING (-81.279597 35.283945, -81.279574 35.284047, -81.279508 35.284238, -81.279452 35.284445, -81.2793662 35.2847665, -81.279314 35.284962)",,,
16570765,,North 10th Street,residential,False,False,119.584,"LINESTRING (-81.27877 35.287001, -81.278592 35.28763, -81.278549 35.287776, -81.278469 35.288048)",,,
16570765,,North 10th Street,residential,False,True,117.97999999999999,"LINESTRING (-81.27877 35.287001, -81.278948 35.286368, -81.279056 35.285966)",,,
16573041,,East Ohio Avenue,residential,False,False,199.16800000000003,"LINESTRING (-81.27877 35.287001, -81.279037 35.287063, -81.280219 35.287277, -81.28084 35.287381, -81.280909 35.287398)",,,
16571084,,North 11th Street,residential,False,True,118.205,"LINESTRING (-81.280909 35.287398, -81.28119 35.28636)",,,
16571084,,North 11th Street,residential,False,False,107.251,"LINESTRING (-81.280909 35.287398, -81.280889 35.287484, -81.280818 35.287727, -81.280785 35.287842, -81.280713 35.288035, -81.280585 35.288324)",,,
16573041,,East Ohio Avenue,residential,False,False,200.575,"LINESTRING (-81.280909 35.287398, -81.281016 35.287423, -81.281174 35.287448, -81.28142 35.287479, -81.281997 35.287576, -81.282747 35.287742, -81.282987 35.287787, -81.283063 35.287792)",,,
16573041,,East Ohio Avenue,residential,False,True,199.168,"LINESTRING (-81.280909 35.287398, -81.28084 35.287381, -81.280219 35.287277, -81.279037 35.287063, -81.27877 35.287001)",,,
16571084,,North 11th Street,residential,False,True,107.25099999999999,"LINESTRING (-81.280585 35.288324, -81.280713 35.288035, -81.280785 35.287842, -81.280818 35.287727, -81.280889 35.287484, -81.280909 35.287398)",,,
16571370,,North 12th Street,residential,False,False,116.183,"LINESTRING (-81.283063 35.287792, -81.28278 35.288811)",,35 mph,
16571370,,North 12th Street,residential,False,True,116.291,"LINESTRING (-81.283063 35.287792, -81.283346 35.286772)",,35 mph,
16571528,,West Ohio Avenue,residential,False,False,201.45999999999998,"LINESTRING (-81.283063 35.287792, -81.283101 35.287788, -81.283596 35.287872, -81.283854 35.287926, -81.284425 35.288029, -81.284995 35.288145, -81.285227 35.288185)",,,
16573041,,East Ohio Avenue,residential,False,True,200.575,"LINESTRING (-81.283063 35.287792, -81.282987 35.287787, -81.282747 35.287742, -81.281997 35.287576, -81.28142 35.287479, -81.281174 35.287448, -81.281016 35.287423, -81.280909 35.287398)",,,
16571393,,East Pennsylvania Avenue,residential,False,False,85.323,"LINESTRING (-81.279004 35.282696, -81.279414 35.28288, -81.279562 35.282958, -81.279683 35.283006, -81.279711 35.28301, -81.279739 35.283007, -81.279811 35.282985, -81.279833 35.282971)",,,
16571645,,North 13th Street,residential,False,True,113.671,"LINESTRING (-81.285227 35.288185, -81.285508 35.2871888)",,,
16571528,,West Ohio Avenue,residential,False,False,201.574,"LINESTRING (-81.285227 35.288185, -81.28631 35.288392, -81.287324 35.288577, -81.287356 35.288573, -81.287393 35.288576)",,,
16571528,,West Ohio Avenue,residential,False,True,201.46000000000004,"LINESTRING (-81.285227 35.288185, -81.284995 35.288145, -81.284425 35.288029, -81.283854 35.287926, -81.283596 35.287872, -81.283101 35.287788, -81.283063 35.287792)",,,
16571645,,North 13th Street,residential,False,False,117.92699999999999,"LINESTRING (-81.285227 35.288185, -81.285117 35.288582, -81.285027 35.28894, -81.284959 35.289154, -81.284945 35.28922)",,,
16571916,NC 274,North 14th Street,secondary,False,True,113.965,"LINESTRING (-81.287393 35.288576, -81.287657 35.287574)",,35 mph,
16571528,,West Ohio Avenue,residential,False,False,94.399,"LINESTRING (-81.287393 35.288576, -81.28742 35.288572, -81.287453 35.288573, -81.2879079 35.2886517, -81.288083 35.288682, -81.288322 35.288729, -81.288408 35.28875)",,,
16571528,,West Ohio Avenue,residential,False,True,201.574,"LINESTRING (-81.287393 35.288576, -81.287356 35.288573, -81.287324 35.288577, -81.28631 35.288392, -81.285227 35.288185)",,,
16571528,,West Ohio Avenue,residential,False,True,94.399,"LINESTRING (-81.288408 35.28875, -81.288322 35.288729, -81.288083 35.288682, -81.2879079 35.2886517, -81.287453 35.288573, -81.28742 35.288572, -81.287393 35.288576)",,,
16576519,,North Inman Avenue,residential,False,False,53.302,"LINESTRING (-81.288408 35.28875, -81.288379 35.288816, -81.288297 35.288953, -81.288176 35.28919)",,,
16576519,,North Inman Avenue,residential,False,True,112.491,"LINESTRING (-81.288408 35.28875, -81.288726 35.288194, -81.288832 35.287988, -81.288902 35.287823)",,,
16571645,,North 13th Street,residential,False,False,117.345,"LINESTRING (-81.285785 35.286158, -81.285508 35.2871888)",,,
16574038,,West Washington Avenue,residential,False,False,200.318,"LINESTRING (-81.285785 35.286158, -81.287938 35.286554)",,,
16574038,,West Washington Avenue,residential,False,True,200.658,"LINESTRING (-81.285785 35.286158, -81.283629 35.285759)",,,
16571645,,North 13th Street,residential,False,True,116.49400000000001,"LINESTRING (-81.285785 35.286158, -81.285877 35.285804, -81.285924 35.285645, -81.2859639 35.2855029, -81.2860074 35.2853483, -81.2860408 35.2852293, -81.286067 35.285136)",,,
16571645,,North 13th Street,residential,False,False,113.671,"LINESTRING (-81.285508 35.2871888, -81.285227 35.288185)",,,
16571645,,North 13th Street,residential,False,True,117.345,"LINESTRING (-81.285508 35.2871888, -81.285785 35.286158)",,,
16576231,,West Maryland Avenue,residential,False,False,199.701,"LINESTRING (-81.285508 35.2871888, -81.287657 35.287574)",,,
16576231,,West Maryland Avenue,residential,False,True,201.63500000000002,"LINESTRING (-81.285508 35.2871888, -81.2836816 35.2868341, -81.283346 35.286772)",,,
16571916,NC 274,North 14th Street,secondary,False,False,116.251,"LINESTRING (-81.287938 35.286554, -81.287657 35.287574)",,35 mph,
16574038,,West Washington Avenue,residential,False,True,200.318,"LINESTRING (-81.287938 35.286554, -81.285785 35.286158)",,,
16571916,NC 274,North 14th Street,secondary,False,True,115.67,"LINESTRING (-81.287938 35.286554, -81.2881923 35.285629, -81.288217 35.285539)",,35 mph,
16571916,NC 274,North 14th Street,secondary,False,False,113.965,"LINESTRING (-81.287657 35.287574, -81.287393 35.288576)",,35 mph,
16571916,NC 274,North 14th Street,secondary,False,True,116.251,"LINESTRING (-81.287657 35.287574, -81.287938 35.286554)",,35 mph,
16576231,,West Maryland Avenue,residential,False,True,199.701,"LINESTRING (-81.287657 35.287574, -81.285508 35.2871888)",,,
16576231,,West Maryland Avenue,residential,False,False,116.386,"LINESTRING (-81.287657 35.287574, -81.287887 35.28762, -81.2883476 35.2877021, -81.288482 35.287726, -81.288902 35.287823)",,,
16576231,,West Maryland Avenue,residential,False,True,116.386,"LINESTRING (-81.288902 35.287823, -81.288482 35.287726, -81.2883476 35.2877021, -81.287887 35.28762, -81.287657 35.287574)",,,
16576519,,North Inman Avenue,residential,False,False,112.491,"LINESTRING (-81.288902 35.287823, -81.288832 35.287988, -81.288726 35.288194, -81.288408 35.28875)",,,
16576519,,North Inman Avenue,residential,False,True,53.30199999999999,"LINESTRING (-81.288176 35.28919, -81.288297 35.288953, -81.288379 35.288816, -81.288408 35.28875)",,,
