osmid,name,highway,oneway,reversed,length,geometry,ref,tunnel,bridge,lanes,maxspeed
16268966,River Drive,residential,False,False,226.25099999999998,"LINESTRING (-83.709947 37.571481, -83.709254 37.570746, -83.709144 37.570663, -83.709083 37.570629, -83.70895 37.570582, -83.70874 37.570548, -83.708599 37.570542, -83.708217 37.57055, -83.708079 37.570561, -83.707918 37.570558)",,,,,
16268966,River Drive,residential,False,True,65.962,"LINESTRING (-83.709947 37.571481, -83.71015 37.571678, -83.710254 37.571771, -83.710433 37.571932)",,,,,
16269661,Begley Street,residential,False,False,160.535,"LINESTRING (-83.709947 37.571481, -83.70966 37.571614, -83.709322 37.571751, -83.709161 37.571806, -83.709084 37.571833, -83.708611 37.571972, -83.708322 37.572122)",,,,,
380020556,Lumber Street,residential,False,True,67.495,"LINESTRING (-83.707918 37.570558, -83.707842 37.571162)",,,,,
16268966,River Drive,residential,False,False,125.28899999999999,"LINESTRING (-83.707918 37.570558, -83.707532 37.570508, -83.707386 37.570472, -83.707263 37.570419, -83.707075 37.570328, -83.706929 37.570282, -83.7065759 37.5702258)",,,,,
16268966,River Drive,residential,False,True,226.251,"LINESTRING (-83.707918 37.570558, -83.708079 37.570561, -83.708217 37.57055, -83.708599 37.570542, -83.70874 37.570548, -83.70895 37.570582, -83.709083 37.570629, -83.709144 37.570663, -83.709254 37.570746, -83.709947 37.571481)",,,,,
163994971,Broadway,primary,False,False,99.854,"LINESTRING (-83.7065759 37.5702258, -83.706528 37.571123)",KY 11;KY 52,,,,
16268966,River Drive,residential,False,True,125.28899999999999,"LINESTRING (-83.7065759 37.5702258, -83.706929 37.570282, -83.707075 37.570328, -83.707263 37.570419, -83.707386 37.570472, -83.707532 37.570508, -83.707918 37.570558)",,,,,
"[163994970, 163994971, 16269602]",Broadway,primary,False,True,181.973,"LINESTRING (-83.7065759 37.5702258, -83.706577 37.5700189, -83.7066293 37.5688939, -83.706635 37.56878, -83.706658 37.568591)",KY 11;KY 52,,yes,,
16268994,East Madison Street,residential,False,False,66.343,"LINESTRING (-83.704472 37.573988, -83.704925 37.574278, -83.704999 37.574349, -83.705019 37.574389)",,,,,
16270252,Grand Avenue,residential,False,False,93.749,"LINESTRING (-83.704472 37.573988, -83.70457 37.573868, -83.70474 37.573701, -83.705105 37.573311)",,,,,
16270252,Grand Avenue,residential,False,True,85.142,"LINESTRING (-83.704472 37.573988, -83.704136 37.574349, -83.703882 37.574594)",,,,,
16268994,East Madison Street,residential,False,True,66.343,"LINESTRING (-83.705019 37.574389, -83.704999 37.574349, -83.704925 37.574278, -83.704472 37.573988)",,,,,
16270138,Mc Guire Avenue,residential,False,True,31.817999999999998,"LINESTRING (-83.705019 37.574389, -83.705089 37.574383, -83.70528 37.574419, -83.705374 37.574413)",,,,,
16270252,Grand Avenue,residential,False,False,231.864,"LINESTRING (-83.702279 37.576244, -83.702677 37.575837, -83.702792 37.575735, -83.703707 37.574825, -83.703773 37.574752, -83.703882 37.574594)",,,,,
380020554,Booneville Road,primary,False,False,18.848,"LINESTRING (-83.707356 37.568386, -83.707156 37.568446)",KY 11,,,,
16269068,River Street,residential,False,False,208.70999999999998,"LINESTRING (-83.707356 37.568386, -83.707505 37.568507, -83.707543 37.568564, -83.707553 37.568639, -83.707528 37.568789, -83.707554 37.568841, -83.707581 37.568859, -83.709176 37.569281)",,,,,
16269068,River Street,residential,False,True,208.71,"LINESTRING (-83.709176 37.569281, -83.707581 37.568859, -83.707554 37.568841, -83.707528 37.568789, -83.707553 37.568639, -83.707543 37.568564, -83.707505 37.568507, -83.707356 37.568386)",,,,,
16269070,Jessamine Avenue,residential,False,False,50.108,"LINESTRING (-83.703071 37.573695, -83.702729 37.574055)",,,,,
16269239,East Center Street,residential,False,False,28.958,"LINESTRING (-83.703071 37.573695, -83.702821 37.573526)",,,,,
16269239,East Center Street,residential,False,True,91.066,"LINESTRING (-83.703071 37.573695, -83.703251 37.573829, -83.703284 37.573872, -83.703304 37.57392, -83.703312 37.574025, -83.703247 37.5743, -83.703234 37.574437)",,,,,
16269070,Jessamine Avenue,residential,False,True,50.108,"LINESTRING (-83.702729 37.574055, -83.703071 37.573695)",,,,,
16269070,Jessamine Avenue,residential,False,False,53.062,"LINESTRING (-83.702729 37.574055, -83.702676 37.574096, -83.702592 37.574115, -83.702531 37.574151, -83.702502 37.574184, -83.702484 37.574241, -83.702401 37.574365, -83.702385 37.574413)",,,,,
16269288,East 1st Street,residential,False,False,62.38399999999999,"LINESTRING (-83.702729 37.574055, -83.702946 37.574183, -83.703131 37.574311, -83.703208 37.574384, -83.703234 37.574437)",,,,,
16269070,Jessamine Avenue,residential,False,True,53.062000000000005,"LINESTRING (-83.702385 37.574413, -83.702401 37.574365, -83.702484 37.574241, -83.702502 37.574184, -83.702531 37.574151, -83.702592 37.574115, -83.702676 37.574096, -83.702729 37.574055)",,,,,
16269097,Woodford Avenue,residential,False,False,71.243,"LINESTRING (-83.709311 37.575182, -83.70917 37.575158, -83.709157 37.575155, -83.709029 37.575119, -83.708863 37.575062, -83.708822 37.575036, -83.708568 37.57494)",,,,,
16269122,Madison Street,residential,False,True,78.307,"LINESTRING (-83.709311 37.575182, -83.709407 37.575099, -83.709491 37.575025, -83.709567 37.574926, -83.70959 37.574819, -83.7096903 37.5745634)",,,,,
16269097,Woodford Avenue,residential,False,True,71.243,"LINESTRING (-83.708568 37.57494, -83.708822 37.575036, -83.708863 37.575062, -83.709029 37.575119, -83.709157 37.575155, -83.70917 37.575158, -83.709311 37.575182)",,,,,
16269109,C Beach Court,residential,False,False,189.594,"LINESTRING (-83.703121 37.571152, -83.703481 37.571105, -83.703591 37.571111, -83.70376 37.571147, -83.703863 37.571148, -83.703922 37.571139, -83.703965 37.571112, -83.703991 37.57107, -83.704004 37.570994, -83.703999 37.570941, -83.70395 37.570888, -83.703871 37.570866, -83.703671 37.570877, -83.7034 37.570914, -83.703332 37.570939, -83.703275 37.570979, -83.703121 37.571152)",,,,,
16269109,C Beach Court,residential,False,True,189.59399999999997,"LINESTRING (-83.703121 37.571152, -83.703275 37.570979, -83.703332 37.570939, -83.7034 37.570914, -83.703671 37.570877, -83.703871 37.570866, -83.70395 37.570888, -83.703999 37.570941, -83.704004 37.570994, -83.703991 37.57107, -83.703965 37.571112, -83.703922 37.571139, -83.703863 37.571148, -83.70376 37.571147, -83.703591 37.571111, -83.703481 37.571105, -83.703121 37.571152)",,,,,
16270211,Cs-1063,residential,False,False,11.397,"LINESTRING (-83.703121 37.571152, -83.703018 37.571157, -83.702992 37.571159)",,,,,
16269110,Main Street,tertiary,False,False,23.274,"LINESTRING (-83.706506 37.571489, -83.70677 37.571494)",KY 52,,,,
16270139,East Main,residential,False,True,85.018,"LINESTRING (-83.706506 37.571489, -83.706235 37.571472, -83.705828 37.571416, -83.705549 37.5714)",,,,,
163994971,Broadway,primary,False,True,40.744,"LINESTRING (-83.706506 37.571489, -83.706511 37.571416, -83.706528 37.571123)",KY 11;KY 52,,,,
973190004,Broadway,primary,False,False,99.744,"LINESTRING (-83.706506 37.571489, -83.706465 37.572049, -83.706446 37.572235, -83.7064387 37.5723075, -83.7064358 37.5723368, -83.706431 37.572384)",KY 11,,,,
16269110,Main Street,tertiary,False,True,23.274,"LINESTRING (-83.70677 37.571494, -83.706506 37.571489)",KY 52,,,,
16269110,Main Street,tertiary,False,False,93.72,"LINESTRING (-83.70677 37.571494, -83.707283 37.571502, -83.707507 37.571513, -83.707597 37.571527, -83.707682 37.571549, -83.707809 37.571604)",KY 52,,,,
16270381,Bradford Street,residential,False,False,88.97299999999998,"LINESTRING (-83.70677 37.571494, -83.706765 37.571603, -83.706718 37.571773, -83.706682 37.571987, -83.70669 37.572022, -83.706728 37.572051, -83.70685 37.57209, -83.706899 37.572086, -83.706948 37.572066, -83.706973 37.572035)",,,,,
16269110,Main Street,tertiary,False,False,4.269,"LINESTRING (-83.707809 37.571604, -83.7078465 37.5716283)",KY 52,,,,
380020556,Lumber Street,residential,False,False,49.234,"LINESTRING (-83.707809 37.571604, -83.707842 37.571162)",,,,,
16269110,Main Street,tertiary,False,True,93.72,"LINESTRING (-83.707809 37.571604, -83.707682 37.571549, -83.707597 37.571527, -83.707507 37.571513, -83.707283 37.571502, -83.70677 37.571494)",KY 52,,,,
16269110,Main Street,tertiary,False,False,145.132,"LINESTRING (-83.708322 37.572122, -83.708502 37.572352, -83.708682 37.572581, -83.708747 37.57265, -83.708821 37.572713, -83.70894 37.572794, -83.709024 37.572839, -83.709151 37.572898, -83.709452 37.573027)",KY 52,,,,
16269110,Main Street,tertiary,False,True,69.446,"LINESTRING (-83.708322 37.572122, -83.708105 37.571855, -83.708014 37.571758, -83.707917 37.571674, -83.7078465 37.5716283)",KY 52,,,,
16269661,Begley Street,residential,False,True,160.53500000000003,"LINESTRING (-83.708322 37.572122, -83.708611 37.571972, -83.709084 37.571833, -83.709161 37.571806, -83.709322 37.571751, -83.70966 37.571614, -83.709947 37.571481)",,,,,
16269110,Main Street,tertiary,False,False,47.328,"LINESTRING (-83.709452 37.573027, -83.70993 37.573221)",KY 52,,,,
16269110,Main Street,tertiary,False,True,145.132,"LINESTRING (-83.709452 37.573027, -83.709151 37.572898, -83.709024 37.572839, -83.70894 37.572794, -83.708821 37.572713, -83.708747 37.57265, -83.708682 37.572581, -83.708502 37.572352, -83.708322 37.572122)",KY 52,,,,
16269853,Locust Street,residential,False,False,93.02700000000002,"LINESTRING (-83.709452 37.573027, -83.709109 37.573566, -83.7090271 37.5736811, -83.7089629 37.5737681)",,,,,
16269853,Locust Street,residential,False,True,150.411,"LINESTRING (-83.709452 37.573027, -83.709599 37.572795, -83.709926 37.572377, -83.710125 37.572173, -83.710248 37.572072, -83.710351 37.571987, -83.710433 37.571932)",,,,,
16269110,Main Street,tertiary,False,False,54.452,"LINESTRING (-83.70993 37.573221, -83.710482 37.573441)",KY 52,,,,
16269110,Main Street,tertiary,False,True,47.328,"LINESTRING (-83.70993 37.573221, -83.709452 37.573027)",KY 52,,,,
"[16270212, 16269262]","['Vine Street', 'Center Street']","['unclassified', 'residential']",False,False,134.364,"LINESTRING (-83.70993 37.573221, -83.7097708 37.573466, -83.709511 37.57389, -83.709676 37.573975, -83.709845 37.574044, -83.710034 37.574083)",,,,,
16269262,Center Street,unclassified,False,True,134.33599999999998,"LINESTRING (-83.70993 37.573221, -83.71009 37.573051, -83.710491 37.572492, -83.710654 37.572329, -83.71079 37.572232)",,,,,
16269110,Main Street,tertiary,False,True,54.495000000000005,"LINESTRING (-83.711519 37.5739, -83.711457 37.57385, -83.711387 37.573807, -83.711356 37.573786, -83.711285 37.573755, -83.711001 37.573639)",KY 52,,,,
16269238,East Center Street,residential,False,False,5.059,"LINESTRING (-83.70449 37.572203, -83.704434 37.572193)",,,,,
16269126,Circle Street,residential,False,False,168.58599999999998,"LINESTRING (-83.70449 37.572203, -83.7044 37.572526, -83.704387 37.572573, -83.704316 37.57278, -83.70429 37.572858, -83.704293 37.572963, -83.704332 37.573001, -83.704715 37.573133, -83.704914 37.573215, -83.705105 37.573311)",,,,,
16269238,East Center Street,residential,False,True,123.72399999999999,"LINESTRING (-83.70449 37.572203, -83.70486 37.57227, -83.70517 37.572356, -83.705431 37.572462, -83.705766 37.572639)",,,,,
16270252,Grand Avenue,residential,False,False,94.748,"LINESTRING (-83.705105 37.573311, -83.705766 37.572639)",,,,,
16269126,Circle Street,residential,False,False,61.561,"LINESTRING (-83.705105 37.573311, -83.705328 37.57343, -83.705656 37.57365)",,,,,
16269126,Circle Street,residential,False,True,168.586,"LINESTRING (-83.705105 37.573311, -83.704914 37.573215, -83.704715 37.573133, -83.704332 37.573001, -83.704293 37.572963, -83.70429 37.572858, -83.704316 37.57278, -83.704387 37.572573, -83.7044 37.572526, -83.70449 37.572203)",,,,,
16270252,Grand Avenue,residential,False,True,93.749,"LINESTRING (-83.705105 37.573311, -83.70474 37.573701, -83.70457 37.573868, -83.704472 37.573988)",,,,,
16269126,Circle Street,residential,False,True,61.561,"LINESTRING (-83.705656 37.57365, -83.705328 37.57343, -83.705105 37.573311)",,,,,
16269238,East Center Street,residential,False,False,17.408,"LINESTRING (-83.705923 37.572734, -83.705766 37.572639)",,,,,
16269238,East Center Street,residential,False,True,17.408,"LINESTRING (-83.705766 37.572639, -83.705923 37.572734)",,,,,
16270252,Grand Avenue,residential,False,True,94.748,"LINESTRING (-83.705766 37.572639, -83.705105 37.573311)",,,,,
16269238,East Center Street,residential,False,False,123.72399999999999,"LINESTRING (-83.705766 37.572639, -83.705431 37.572462, -83.70517 37.572356, -83.70486 37.57227, -83.70449 37.572203)",,,,,
16270252,Grand Avenue,residential,False,False,71.286,"LINESTRING (-83.705766 37.572639, -83.705878 37.572536, -83.705956 37.572463, -83.706067 37.572392, -83.706151 37.572367, -83.706239 37.572358, -83.706317 37.572362, -83.706431 37.572384)",,,,,
16269238,East Center Street,residential,False,True,5.059,"LINESTRING (-83.704434 37.572193, -83.70449 37.572203)",,,,,
16269238,East Center Street,residential,False,False,119.55199999999999,"LINESTRING (-83.704434 37.572193, -83.704204 37.57216, -83.704077 37.572152, -83.703879 37.572161, -83.703481 37.572233, -83.703108 37.57232)",,,,,
16270255,Mason Street West,residential,False,True,52.012,"LINESTRING (-83.704434 37.572193, -83.704458 37.572102, -83.704469 37.572057, -83.704507 37.571809, -83.70453 37.571732)",,,,,
16269238,East Center Street,residential,False,False,127.045,"LINESTRING (-83.703108 37.57232, -83.702849 37.572396, -83.702722 37.572451, -83.7026 37.572521, -83.702211 37.572817, -83.702127 37.572889, -83.702004 37.573021)",,,,,
16269238,East Center Street,residential,False,True,119.55199999999999,"LINESTRING (-83.703108 37.57232, -83.703481 37.572233, -83.703879 37.572161, -83.704077 37.572152, -83.704204 37.57216, -83.704434 37.572193)",,,,,
16269672,Fox Shoal Road,residential,False,False,203.532,"LINESTRING (-83.703108 37.57232, -83.703002 37.57205, -83.702947 37.57199, -83.702866 37.571956, -83.702774 37.571955, -83.702628 37.572, -83.702491 37.57206, -83.702188 37.572218, -83.70185 37.572417, -83.70167 37.572538, -83.701627 37.572572, -83.701568 37.572617, -83.7014429 37.5727405)",,,,,
16269238,East Center Street,residential,False,False,61.609,"LINESTRING (-83.702004 37.573021, -83.701659 37.57335, -83.701546 37.573439)",,,,,
16269238,East Center Street,residential,False,True,127.045,"LINESTRING (-83.702004 37.573021, -83.702127 37.572889, -83.702211 37.572817, -83.7026 37.572521, -83.702722 37.572451, -83.702849 37.572396, -83.703108 37.57232)",,,,,
16269239,East Center Street,residential,False,True,91.38900000000001,"LINESTRING (-83.702004 37.573021, -83.702159 37.573134, -83.702171 37.573142, -83.702821 37.573526)",,,,,
16269239,East Center Street,residential,False,False,64.14699999999999,"LINESTRING (-83.703325 37.575002, -83.703291 37.574965, -83.703259 37.574821, -83.703243 37.574721, -83.703234 37.574437)",,,,,
16270253,Grand Avenue,residential,False,True,66.87100000000001,"LINESTRING (-83.703325 37.575002, -83.703681 37.574753, -83.703882 37.574594)",,,,,
16269239,East Center Street,residential,False,False,91.06599999999999,"LINESTRING (-83.703234 37.574437, -83.703247 37.5743, -83.703312 37.574025, -83.703304 37.57392, -83.703284 37.573872, -83.703251 37.573829, -83.703071 37.573695)",,,,,
16269239,East Center Street,residential,False,True,64.147,"LINESTRING (-83.703234 37.574437, -83.703243 37.574721, -83.703259 37.574821, -83.703291 37.574965, -83.703325 37.575002)",,,,,
16269288,East 1st Street,residential,False,True,62.384,"LINESTRING (-83.703234 37.574437, -83.703208 37.574384, -83.703131 37.574311, -83.702946 37.574183, -83.702729 37.574055)",,,,,
16269239,East Center Street,residential,False,True,28.958,"LINESTRING (-83.702821 37.573526, -83.703071 37.573695)",,,,,
16269239,East Center Street,residential,False,False,91.38900000000001,"LINESTRING (-83.702821 37.573526, -83.702171 37.573142, -83.702159 37.573134, -83.702004 37.573021)",,,,,
16270379,Sycamore Street,residential,False,False,40.092999999999996,"LINESTRING (-83.702821 37.573526, -83.702882 37.573474, -83.703063 37.573317, -83.703094 37.573276, -83.703097 37.573247)",,,,,
16269417,East Main Street,residential,False,False,111.325,"LINESTRING (-83.704483 37.571407, -83.703703 37.571472, -83.703231 37.571536)",,,,,
16270139,East Main,residential,False,False,93.964,"LINESTRING (-83.704483 37.571407, -83.704796 37.571399, -83.705549 37.5714)",,,,,
16270256,Mason Street West,residential,False,True,65.425,"LINESTRING (-83.704483 37.571407, -83.70448 37.571071, -83.704521 37.570904, -83.704529 37.570822)",,,,,
16269417,East Main Street,residential,False,False,106.053,"LINESTRING (-83.703231 37.571536, -83.702931 37.571597, -83.702784 37.571637, -83.702643 37.571689, -83.702137 37.571918)",,,,,
16269417,East Main Street,residential,False,True,111.325,"LINESTRING (-83.703231 37.571536, -83.703703 37.571472, -83.704483 37.571407)",,,,,
16270249,Water Street,residential,False,False,46.915000000000006,"LINESTRING (-83.703231 37.571536, -83.703167 37.571436, -83.702992 37.571159)",,,,,
16269417,East Main Street,residential,False,False,24.325,"LINESTRING (-83.702137 37.571918, -83.70195 37.57201, -83.701903 37.572034)",,,,,
16270259,C Beach Circle,residential,False,False,45.97800000000001,"LINESTRING (-83.702137 37.571918, -83.702082 37.571864, -83.702041 37.571842, -83.701988 37.571835, -83.701935 37.571846, -83.70189 37.571874, -83.701858 37.571934, -83.701862 37.571974, -83.701903 37.572034)",,,,,
16269417,East Main Street,residential,False,True,106.053,"LINESTRING (-83.702137 37.571918, -83.702643 37.571689, -83.702784 37.571637, -83.702931 37.571597, -83.703231 37.571536)",,,,,
16269417,East Main Street,residential,False,True,24.325,"LINESTRING (-83.701903 37.572034, -83.70195 37.57201, -83.702137 37.571918)",,,,,
16270259,C Beach Circle,residential,False,True,45.978,"LINESTRING (-83.701903 37.572034, -83.701862 37.571974, -83.701858 37.571934, -83.70189 37.571874, -83.701935 37.571846, -83.701988 37.571835, -83.702041 37.571842, -83.702082 37.571864, -83.702137 37.571918)",,,,,
380020554,Booneville Road,primary,False,True,18.848,"LINESTRING (-83.707156 37.568446, -83.707356 37.568386)",KY 11,,,,
380020554,Booneville Road,primary,False,False,46.772000000000006,"LINESTRING (-83.707156 37.568446, -83.70671 37.568579, -83.706658 37.568591)",KY 11,,,,
"[16269602, 163994971, 163994970]",Broadway,primary,False,False,181.97299999999998,"LINESTRING (-83.706658 37.568591, -83.706635 37.56878, -83.7066293 37.5688939, -83.706577 37.5700189, -83.7065759 37.5702258)",KY 11;KY 52,,yes,,
380020554,Booneville Road,primary,False,True,46.772000000000006,"LINESTRING (-83.706658 37.568591, -83.70671 37.568579, -83.707156 37.568446)",KY 11,,,,
163994971,Broadway,primary,False,True,99.854,"LINESTRING (-83.706528 37.571123, -83.7065759 37.5702258)",KY 11;KY 52,,,,
16270069,Darch Avenue,residential,False,False,106.698,"LINESTRING (-83.706528 37.571123, -83.706004 37.571132, -83.705848 37.571125, -83.705701 37.571142, -83.705624 37.571182, -83.70559 37.571225, -83.705564 37.57129, -83.705549 37.5714)",,,,,
16270069,Darch Avenue,residential,False,True,116.01400000000001,"LINESTRING (-83.706528 37.571123, -83.70696 37.571113, -83.707842 37.571162)",,,,,
163994971,Broadway,primary,False,False,40.744,"LINESTRING (-83.706528 37.571123, -83.706511 37.571416, -83.706506 37.571489)",KY 11;KY 52,,,,
973190004,Broadway,primary,False,False,76.058,"LINESTRING (-83.706431 37.572384, -83.706365 37.573066)",KY 11,,,,
16270252,Grand Avenue,residential,False,True,71.286,"LINESTRING (-83.706431 37.572384, -83.706317 37.572362, -83.706239 37.572358, -83.706151 37.572367, -83.706067 37.572392, -83.705956 37.572463, -83.705878 37.572536, -83.705766 37.572639)",,,,,
973190004,Broadway,primary,False,True,99.744,"LINESTRING (-83.706431 37.572384, -83.7064358 37.5723368, -83.7064387 37.5723075, -83.706446 37.572235, -83.706465 37.572049, -83.706506 37.571489)",KY 11,,,,
973190004,Broadway,primary,False,True,76.058,"LINESTRING (-83.706365 37.573066, -83.706431 37.572384)",KY 11,,,,
109694571,Broadway,primary,False,False,309.085,"LINESTRING (-83.706365 37.573066, -83.706331 37.573449, -83.706325 37.57351, -83.706193 37.574968, -83.706105 37.575838)",KY 11,,,2,55 mph
436940958,,primary,False,True,57.827,"LINESTRING (-83.706365 37.573066, -83.7067075 37.5731008, -83.7070133 37.573145)",,,,,
109694571,Broadway,primary,False,True,309.085,"LINESTRING (-83.706105 37.575838, -83.706193 37.574968, -83.706325 37.57351, -83.706331 37.573449, -83.706365 37.573066)",KY 11,,,2,55 mph
16269672,Fox Shoal Road,residential,False,True,203.532,"LINESTRING (-83.7014429 37.5727405, -83.701568 37.572617, -83.701627 37.572572, -83.70167 37.572538, -83.70185 37.572417, -83.702188 37.572218, -83.702491 37.57206, -83.702628 37.572, -83.702774 37.571955, -83.702866 37.571956, -83.702947 37.57199, -83.703002 37.57205, -83.703108 37.57232)",,,,,
16269853,Locust Street,residential,False,True,93.02700000000002,"LINESTRING (-83.7089629 37.5737681, -83.7090271 37.5736811, -83.709109 37.573566, -83.709452 37.573027)",,,,,
380020556,Lumber Street,residential,False,False,67.495,"LINESTRING (-83.707842 37.571162, -83.707918 37.570558)",,,,,
380020556,Lumber Street,residential,False,True,49.234,"LINESTRING (-83.707842 37.571162, -83.707809 37.571604)",,,,,
16270069,Darch Avenue,residential,False,False,116.01400000000001,"LINESTRING (-83.707842 37.571162, -83.70696 37.571113, -83.706528 37.571123)",,,,,
16270069,Darch Avenue,residential,False,True,106.69800000000001,"LINESTRING (-83.705549 37.5714, -83.705564 37.57129, -83.70559 37.571225, -83.705624 37.571182, -83.705701 37.571142, -83.705848 37.571125, -83.706004 37.571132, -83.706528 37.571123)",,,,,
16270139,East Main,residential,False,False,85.018,"LINESTRING (-83.705549 37.5714, -83.705828 37.571416, -83.706235 37.571472, -83.706506 37.571489)",,,,,
16270139,East Main,residential,False,True,93.964,"LINESTRING (-83.705549 37.5714, -83.704796 37.571399, -83.704483 37.571407)",,,,,
16270124,Lumber Street,residential,False,False,185.859,"LINESTRING (-83.7070133 37.573145, -83.7070722 37.5730371, -83.707201 37.5728627, -83.7072627 37.5727628, -83.7072828 37.5727022, -83.7072935 37.5725885, -83.707346 37.572399, -83.707419 37.572234, -83.707576 37.571985, -83.707796 37.57168, -83.7078465 37.5716283)",,,,,
436940958,,primary,False,False,57.827,"LINESTRING (-83.7070133 37.573145, -83.7067075 37.5731008, -83.706365 37.573066)",,,,,
"[427536962, 436940958, 436940959]",,primary,False,True,154.05599999999998,"LINESTRING (-83.7070133 37.573145, -83.707096 37.5731673, -83.7072734 37.5732039, -83.7073673 37.5732295, -83.7074559 37.573261, -83.70761 37.5733294, -83.7077871 37.5734208, -83.7085045 37.5738423)",,,yes,,
16270138,Mc Guire Avenue,residential,False,False,31.817999999999998,"LINESTRING (-83.705374 37.574413, -83.70528 37.574419, -83.705089 37.574383, -83.705019 37.574389)",,,,,
16270211,Cs-1063,residential,False,True,11.397,"LINESTRING (-83.702992 37.571159, -83.703018 37.571157, -83.703121 37.571152)",,,,,
16270249,Water Street,residential,False,False,96.522,"LINESTRING (-83.702992 37.571159, -83.702638 37.571046, -83.702546 37.571033, -83.702483 37.571034, -83.702296 37.57108, -83.701989 37.571231)",,,,,
16270249,Water Street,residential,False,True,46.915000000000006,"LINESTRING (-83.702992 37.571159, -83.703167 37.571436, -83.703231 37.571536)",,,,,
16270250,Water Street,residential,False,False,63.489,"LINESTRING (-83.702992 37.571159, -83.7029426 37.5710619, -83.702903 37.570984, -83.702737 37.570703, -83.702693 37.57064)",,,,,
16270212,Vine Street,residential,False,True,25.767,"LINESTRING (-83.710306 37.574168, -83.710034 37.574083)",,,,,
16270249,Water Street,residential,False,True,96.522,"LINESTRING (-83.701989 37.571231, -83.702296 37.57108, -83.702483 37.571034, -83.702546 37.571033, -83.702638 37.571046, -83.702992 37.571159)",,,,,
16270250,Water Street,residential,False,True,63.48899999999999,"LINESTRING (-83.702693 37.57064, -83.702737 37.570703, -83.702903 37.570984, -83.7029426 37.5710619, -83.702992 37.571159)",,,,,
16270252,Grand Avenue,residential,False,False,85.142,"LINESTRING (-83.703882 37.574594, -83.704136 37.574349, -83.704472 37.573988)",,,,,
