osmid,oneway,name,highway,reversed,length,geometry,maxspeed,ref,lanes
1212707085,True,King Street,residential,False,47.891,"LINESTRING (-81.7311051 41.0266144, -81.731676 41.026616)",,,
19155829,False,King Street,residential,False,118.792,"LINESTRING (-81.7311051 41.0266144, -81.7308862 41.0266146, -81.730647 41.0266149, -81.7300069 41.0266155, -81.7299116 41.0266156, -81.729689 41.026616)",,,
19153076,False,North Lyman Street,residential,False,116.19800000000001,"LINESTRING (-81.727842 41.028008, -81.7278477 41.0277831, -81.7278521 41.0276072, -81.727856 41.0274558, -81.7278588 41.0273432, -81.7278684 41.0269632)",,,
19153077,False,North Lyman Street,residential,True,156.487,"LINESTRING (-81.727842 41.028008, -81.7278274 41.0285225, -81.727802 41.029415)",25,,
19154393,False,East Boyer Street,residential,True,154.05700000000002,"LINESTRING (-81.727842 41.028008, -81.7282554 41.0280033, -81.728371 41.028002, -81.7284579 41.028001, -81.728996 41.027995, -81.729678 41.027977)",,,
19154394,False,East Boyer Street,residential,False,129.447,"LINESTRING (-81.727842 41.028008, -81.7270912 41.0280165, -81.726866 41.028019, -81.726299 41.028025)",,,
19151802,False,Park Street,residential,False,3.44,"LINESTRING (-81.725485 41.021627, -81.725526 41.021627)",,,
19154120,False,Park Street,residential,False,95.218,"LINESTRING (-81.725485 41.021627, -81.72435 41.021628)",,,
19155539,False,East Street,residential,True,205.269,"LINESTRING (-81.725485 41.021627, -81.725473 41.023473)",,,
19151802,False,Park Street,residential,True,3.44,"LINESTRING (-81.725526 41.021627, -81.725485 41.021627)",,,
19154119,False,Park Street,residential,False,178.94299999999998,"LINESTRING (-81.725526 41.021627, -81.7269997 41.0216242, -81.727659 41.021623)",,,
19151980,False,Fairview Avenue,residential,False,204.497,"LINESTRING (-81.724327 41.023467, -81.72435 41.021628)",,,
19154025,False,South Boulevard,residential,True,109.044,"LINESTRING (-81.724327 41.023467, -81.72547 41.023934)",,,
19151980,False,Fairview Avenue,residential,True,204.497,"LINESTRING (-81.72435 41.021628, -81.724327 41.023467)",,,
19154120,False,Park Street,residential,True,95.218,"LINESTRING (-81.72435 41.021628, -81.725485 41.021627)",,,
19152013,False,Highland Avenue,residential,False,192.482,"LINESTRING (-81.726312 41.029756, -81.726299 41.028025)",,,
19156564,False,East Prospect Street,residential,False,107.709,"LINESTRING (-81.726312 41.029756, -81.7255839 41.0297605, -81.725028 41.029764)",,,
19156564,False,East Prospect Street,residential,True,124.234,"LINESTRING (-81.726312 41.029756, -81.7270839 41.02975, -81.727793 41.029747)",,,
19152013,False,Highland Avenue,residential,True,192.482,"LINESTRING (-81.726299 41.028025, -81.726312 41.029756)",,,
19152013,False,Highland Avenue,residential,False,283.885,"LINESTRING (-81.726299 41.028025, -81.726287 41.026467, -81.7262849 41.0259345, -81.726283 41.025472)",,,
19154394,False,East Boyer Street,residential,False,184.39800000000002,"LINESTRING (-81.726299 41.028025, -81.7252565 41.0280364, -81.724787 41.0280415, -81.724101 41.028049)",,,
19154394,False,East Boyer Street,residential,True,129.447,"LINESTRING (-81.726299 41.028025, -81.726866 41.028019, -81.7270912 41.0280165, -81.727842 41.028008)",,,
179011092,False,Broad Street,secondary,False,68.707,"LINESTRING (-81.726283 41.025472, -81.725464 41.025478)",35 mph,,
19152013,False,Highland Avenue,residential,True,283.885,"LINESTRING (-81.726283 41.025472, -81.7262849 41.0259345, -81.726287 41.026467, -81.726299 41.028025)",,,
179011092,False,Broad Street,secondary,True,130.446,"LINESTRING (-81.726283 41.025472, -81.7265247 41.0254725, -81.7270059 41.0254735, -81.727838 41.0254753)",35 mph,,
19153705,False,Main Street,secondary,False,128.02999999999997,"LINESTRING (-81.7296327 41.02553, -81.7296327 41.025241, -81.7296327 41.024595, -81.7296327 41.0243786)",,SR 94,
