osmid,name,highway,oneway,reversed,length,lanes,geometry,ref,maxspeed
14237952,Elizabeth Drive,residential,False,True,71.044,,"LINESTRING (-76.0172734 40.327309, -76.016781 40.326792)",,
14226339,Oberlin Avenue,residential,False,False,165.15200000000002,2,"LINESTRING (-76.0172734 40.327309, -76.0172091 40.3273459, -76.0157085 40.3281937)",,
14237952,Elizabeth Drive,residential,False,False,80.817,,"LINESTRING (-76.0172734 40.327309, -76.017423 40.327463, -76.017556 40.327636, -76.017649 40.327781, -76.017726 40.327944)",,
14226339,Oberlin Avenue,residential,False,False,179.873,2,"LINESTRING (-76.0157085 40.3281937, -76.0139963 40.3291492)",,
14239100,Gernant Avenue,residential,False,False,82.563,2,"LINESTRING (-76.0157085 40.3281937, -76.0151215 40.3276012)",,
14239100,Gernant Avenue,residential,False,True,79.534,2,"LINESTRING (-76.0157085 40.3281937, -76.016266 40.328769)",,
14226339,Oberlin Avenue,residential,False,True,165.15200000000002,2,"LINESTRING (-76.0157085 40.3281937, -76.0172091 40.3273459, -76.0172734 40.327309)",,
14226339,Oberlin Avenue,residential,False,True,179.873,2,"LINESTRING (-76.0139963 40.3291492, -76.0157085 40.3281937)",,
14245407,Weidman Avenue,residential,False,False,47.459,,"LINESTRING (-76.0139963 40.3291492, -76.0136154 40.3288364)",,
14229423,Krick Avenue,residential,False,True,179.66899999999998,,"LINESTRING (-76.019198 40.3240217, -76.020716 40.3249058, -76.0208031 40.3249448, -76.0209039 40.3249746)",,
"[1212907613, 14231749, 1212907614]",Shillington Road,primary,False,True,277.743,,"LINESTRING (-76.0132328 40.3235415, -76.013464 40.32369, -76.0136395 40.3238046, -76.0138972 40.3239729, -76.0147167 40.3245082, -76.0147764 40.3245472, -76.0147969 40.3245605, -76.0149079 40.324633, -76.015276 40.324873, -76.0154328 40.3249754, -76.015625 40.325101, -76.0157102 40.3251589, -76.0157211 40.3251663)",PA 724,40 mph
14241139,James Street,tertiary,False,False,130.44299999999998,,"LINESTRING (-76.0132328 40.3235415, -76.0132977 40.3234853, -76.0134984 40.3233115, -76.0136055 40.3232403, -76.0137237 40.3231814, -76.0138433 40.3231374, -76.0139584 40.3231122, -76.0140753 40.323091, -76.0145492 40.3230294)",,
121643850,Penn Avenue,trunk,False,True,48.445,4,"LINESTRING (-76.016151 40.3254734, -76.0158232 40.3254613, -76.0155802 40.3254524)",US 422,35 mph
180975442,,primary_link,True,False,57.221000000000004,,"LINESTRING (-76.016151 40.3254734, -76.0163971 40.3255443, -76.0164347 40.3255753, -76.0164607 40.3256153, -76.0164696 40.3256632, -76.0164615 40.3257123, -76.0164258 40.3257584, -76.016366 40.3258189)",,
"[729691569, 729691572, 729691573]",Penn Avenue,trunk,False,False,67.315,4,"LINESTRING (-76.016151 40.3254734, -76.0163945 40.3254789, -76.0164763 40.3254808, -76.01665 40.3254849, -76.0167417 40.325487, -76.0169447 40.3254916)",US 422,35 mph
1212907613,Shillington Road,primary,False,False,49.965,,"LINESTRING (-76.016151 40.3254734, -76.0159802 40.3253423, -76.0157211 40.3251663)",PA 724,40 mph
14235093,Maria Drive,residential,False,False,105.643,,"LINESTRING (-76.0172847 40.3215471, -76.0178466 40.3206991)",,
14253011,South Hull Street,tertiary,False,True,89.743,,"LINESTRING (-76.0172847 40.3215471, -76.0182376 40.3218986)",,
14235093,Maria Drive,residential,False,True,105.643,,"LINESTRING (-76.0178466 40.3206991, -76.0172847 40.3215471)",,
14252550,Mull Avenue,primary,False,True,112.721,2,"LINESTRING (-76.011671 40.328858, -76.012548 40.328096)",,
14235347,Broad Street,residential,False,False,135.882,,"LINESTRING (-76.018433 40.326506, -76.018762 40.327702)",,
14235347,Broad Street,residential,False,True,112.22200000000001,,"LINESTRING (-76.018433 40.326506, -76.0183148 40.3260871, -76.0181682 40.3255172)",,
14235915,Octagon Avenue,residential,False,False,143.63600000000002,2,"LINESTRING (-76.018433 40.326506, -76.017926 40.326594, -76.017046 40.326737, -76.016781 40.326792)",,
14235347,Broad Street,residential,False,True,135.882,,"LINESTRING (-76.018762 40.327702, -76.018433 40.326506)",,
14238230,Miller Drive,residential,False,False,92.244,2,"LINESTRING (-76.018762 40.327702, -76.018381 40.327756, -76.018245 40.327786, -76.017936 40.327874, -76.017726 40.327944)",,
14245407,Weidman Avenue,residential,False,False,25.006,,"LINESTRING (-76.0136154 40.3288364, -76.0134003 40.3286825)",,
14245407,Weidman Avenue,residential,False,True,47.459,,"LINESTRING (-76.0136154 40.3288364, -76.0139963 40.3291492)",,
14237952,Elizabeth Drive,residential,False,False,71.044,,"LINESTRING (-76.016781 40.326792, -76.0172734 40.327309)",,
14235915,Octagon Avenue,residential,False,False,168.10500000000002,2,"LINESTRING (-76.016781 40.326792, -76.0165794 40.3268411, -76.016317 40.3269336, -76.0161074 40.3270383, -76.0151215 40.3276012)",,
14235915,Octagon Avenue,residential,False,True,143.636,2,"LINESTRING (-76.016781 40.326792, -76.017046 40.326737, -76.017926 40.326594, -76.018433 40.326506)",,
14237952,Elizabeth Drive,residential,False,True,108.07,,"LINESTRING (-76.016781 40.326792, -76.016491 40.326493, -76.0160767 40.3260645, -76.016024 40.32601)",,
14239100,Gernant Avenue,residential,False,True,82.563,2,"LINESTRING (-76.0151215 40.3276012, -76.0157085 40.3281937)",,
14235915,Octagon Avenue,residential,False,False,189.755,2,"LINESTRING (-76.0151215 40.3276012, -76.0137844 40.328359, -76.0134485 40.3286419, -76.0134003 40.3286825)",,
14235915,Octagon Avenue,residential,False,True,168.10500000000002,2,"LINESTRING (-76.0151215 40.3276012, -76.0161074 40.3270383, -76.016317 40.3269336, -76.0165794 40.3268411, -76.016781 40.326792)",,
14239100,Gernant Avenue,residential,False,False,97.03,2,"LINESTRING (-76.0151215 40.3276012, -76.0145258 40.3269547, -76.014462 40.326888)",,
14245407,Weidman Avenue,residential,False,True,25.006,,"LINESTRING (-76.0134003 40.3286825, -76.0136154 40.3288364)",,
14235915,Octagon Avenue,residential,False,True,189.755,2,"LINESTRING (-76.0134003 40.3286825, -76.0134485 40.3286419, -76.0137844 40.328359, -76.0151215 40.3276012)",,
14245407,Weidman Avenue,residential,False,False,97.331,,"LINESTRING (-76.0134003 40.3286825, -76.0126296 40.3281535, -76.012548 40.328096)",,
14252550,Mull Avenue,primary,False,False,164.514,2,"LINESTRING (-76.016024 40.32601, -76.014462 40.326888)",,
